x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030
579,0,0.26897213,0,0,0,0.7929332,1.0956144,1.6755924,3.1550841,0,0.29420146,2.8519564,2.0939617,0,8.182625,3.0535636,1.5166639,4.4877195,0.7996202,5.1269035,0.8523891,4.981345,0,0.9612582,0,1.2787582,0.55125654,1.8208143,0,0,3.9206777
580,0,0,6.748771,0,5.4350057,4.980312,1.2101552,0,1.3040066,0,3.052491,4.294022,0,0,1.593512,1.1143394,0,0.9689772,1.1366527,0,0,0,0,4.681714,1.1655915,1.0069121,0.60776764,0,4.231419,3.0690966,0
581,1.8907086,10.0162735,9.002995,0,0,0,0,0,0,0,0,0,0,0,0,1.5196556,2.4600427,2.0593631,0,2.2751381,0,0,6.2452507,0,1.8227454,0.5874434,3.1901963,0,0,0,0
582,0.1661783,6.125243,0,0,0,0,1.6951379,0,0,0,0,0,0,0,0,2.765927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,8.330239,4.4393024,0,0,0,0,0,0,0,0,0,2.7899823,0,0,0,0.4274516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0.77625537,2.8855875,0,0,0,0,0,0,0,0,0,0,1.7012919,0,0,0,0.12484451,0,1.4069227,0,0,0,0,0,0,0,0,0,0,0,0
585,8.931164,11.879952,0,0,2.821248,0,0,0,0,0,0,1.329412,0,0,0,2.845055,2.915549,0,0,0,0,0,0,0,0,0,0,0,1.0231705,0,0
586,0,5.3314943,3.4904468,0.7368021,0.20877725,0,0,0,0.022650467,0.3149342,0,0,0,0,0,0,3.0093455,0,0,0,0,0,0,0,0,0,0,1.8509623,0,0,0
587,0,0,2.4811413,0,0,3.2250762,3.91306,0,2.0804684,0,3.228847,0,0,0,0,0.64585793,4.6867948,0,1.4027331,0,0.3367936,0,0.7908305,2.4453113,2.3490849,0.86337984,0.15126577,2.1231039,0,0,1.6648653
588,0,0,5.9396772,0,7.2443595,2.0609453,1.263473,3.2067728,0,0,6.953575,0,0,5.3278265,1.2299268,0,0,0,0,3.084941,7.7547297,9.328197,0,0.9673682,0,0.5070688,1.0519959,0,0,0,3.5197332
589,0,0,3.736036,0.35606,0,2.9205463,0,5.028528,0,4.6504974,1.0544102,1.3917557,0.2534629,0,6.0689106,1.6066825,0,1.3091153,0,0,0,0,4.8030705,0,0.765943,0,4.3414083,3.633047,2.0613441,3.6172385,0.41805768
590,0,0,4.4315205,0.4488049,0.6163235,7.4942484,0,0,2.0691035,0,4.2754617,0,2.0193086,9.629911,0.6724001,2.6204808,0.025124066,7.353402,6.013363,2.0952365,0,6.7876797,3.6850464,0,0.34333575,0.47949356,0.4357894,2.4786484,0,0,2.8329072
591,0.26347777,0,19.939161,0.590572,3.446743,3.3022563,0.2049779,0,0.78194356,4.607624,4.3324537,0,4.257096,1.6687835,0,0,3.5805726,0,0.3384434,2.7857702,5.7994275,1.4584181,0,5.5736485,0.68567276,0.01685192,0.7020427,0,0,0.14346425,0.64404666
592,0,0,0,3.962151,0,0,2.6781569,0,1.8734945,0,2.5045362,0,0,0,7.978019,0,0,3.162325,0,3.2089145,0,3.65686,0.08148157,4.3447056,0,1.7819937,0.30850017,0,6.510827,3.6650507,2.550108
593,1.1187466,0,1.9042939,0,0,2.360931,3.8207524,0,0.8293712,2.701364,1.8820804,1.247545,0,0,0,0,4.0210643,0.25789574,0.30943403,6.620093,6.8408623,4.4887185,0,1.8442092,3.0786126,1.2100446,0,0.6941179,4.093256,0.8475127,10.479191
594,0,0,9.359145,0,0,3.5925796,0,3.8531647,0,5.935524,0,3.9906793,3.4728813,0,0,1.1741182,0.934299,1.4944963,8.765763,1.5185548,0,3.9154422,1.7176226,2.6423998,4.745598,0,1.0934054,1.9986864,8.615585,0,5.052664
595,0.6327829,0,16.013512,0,0,0,1.2681578,0,1.7469823,0,6.365369,0,3.8260143,2.4977396,10.598622,4.0436583,4.87,0,0,0.809302,0,2.7984138,2.3795905,3.8683147,0,3.0154042,0,0.85752773,0,2.8630705,0
596,0,0,0,7.2116766,2.5329847,0,0,0.72443795,0,0,0.6177516,0,0.19911318,5.844934,0.27295092,2.7129903,0,2.3374627,0,2.4995708,1.4765366,2.5463195,2.609469,0,4.094797,1.610331,8.745644,3.9895875,0.8694441,3.441315,0
597,0,0,0,0.90784943,0,1.1770644,0,0,2.2458706,1.6060971,3.496987,0,0,0,0.35482705,0,0,0,0,0,2.244946,1.854386,1.6726788,3.270317,2.7687404,0.95438117,0.60575306,2.3946743,2.6982226,0,0
598,3.2251139,5.134196,0,0.87078893,0,0,0,0,0,0.5118778,0,0,0,0,5.0245943,3.4533591,0,1.3395431,0.40019715,0.37754115,0,1.3994672,5.0131216,0,0.95213723,0,0.26074496,0,0,0,0
599,0.59656805,9.010329,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3197007,0.20508943,0,0,0,0,0,1.2889478,0,0,0.17400338,0,0,0,0,0
600,1.7944982,7.7777977,0.5334025,0,0,0,0,0,0,0,0,0,0,1.3711686,0.107320346,3.2481582,0.001417731,1.1129782,1.0738257,0,0,0,0,2.2892323,0,0,0,0,0,0,0
601,0,1.5749755,0,0,0,0,0,0,0,0.91675705,0,0,0,0,0,1.2766886,3.2816267,0,0,0,0,0,0,0,0,0.49235633,0,0,0,2.2155213,0
602,4.578864,7.5923247,0,0,0,0,0,0,0,0.91582984,0,0,0.98455435,0,0,0,7.2334714,0,4.385505,0,0,0,0,0,0,0,0,0,0,0,0
603,2.480716,5.791051,0,0,7.0840178,0,0,0,0.42293984,0,0,0,0.3829421,0,0,3.0828063,0,0,0,0,0,0,1.295009,0,1.5585796,1.1162642,4.7660527,0,0,0,0
604,0,9.351225,0,0,0,0,0,0,0,0,0,0,0,0.007071057,0,0.13229126,0.42893195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0.9551544,0.63032913,0,0,0,0,0.0591613,0,0,7.45239,0,0,0,0,0,4.7570868,10.314742,0,0,0,0,0,0,0.44208983,0,0,0,0,1.1393869,0,0
606,0,0,0,0,0,0,0.816332,0,6.3851986,9.0399475,4.0863686,0,6.527676,0,0,2.6565826,3.382775,1.0553364,0,1.1631132,0,0,0,0,0.37909228,0,0,0,3.1535654,0.7310261,0
607,1.5394309,10.281826,0,0,0,1.2366973,0,2.0218282,0.55379766,0,0.02464563,5.0088277,0,0,0,0.8171196,2.0516295,0,0,0,0,0,0.5788296,0,0,0.33259785,0,0,0.5819007,0.8541382,0
608,2.2965646,5.4433317,0,6.0435767,0,0,0,0.4441181,0,0,0,0,3.6180546,0,0,2.1737912,0.28950745,0,0,0,0,0,0.13009778,0,3.347904,3.2057226,0,0,4.1513577,1.527844,0
609,6.0714507,9.186968,0,6.117542,1.7169164,0,0,1.8714005,1.3408065,0.6008082,0,4.891395,0,3.5730655,5.108307,4.7459235,2.8702319,0,0,0,0.23234597,0,5.3984203,1.6788942,0,7.7186522,0,0.4010893,10.255579,0,0
610,0.16927668,0,3.9765642,0,3.942007,0,0,0,0,0,0,0.25878522,0,0,0,0,3.4243383,3.9865694,6.7117887,0,0,0,6.9750085,0,0,0,0,5.917564,6.29582,0.90995467,0
611,2.422517,9.697269,0,1.6250978,1.7234939,0,0,6.731606,0,4.283732,0,0,1.2729677,0.94675416,0,0,0,0.06358424,0.96779805,0,0,0.2533371,10.34448,0,0,0,0,2.8029957,8.669239,2.5486274,0
612,0.085011415,0,0,0,0,0,0,0.078973964,0,0,2.856486,0,0,0,0,0,3.2221437,1.6353163,0,0,0,0,0,0,0,0,0.0960758,0,0,0,0
613,0,0,19.03533,0,0.3589082,0,0,0,1.9487063,4.3052464,0.9163606,0,0,3.4843922,6.5447903,0,5.974944,1.0577413,0,0,3.1527107,0,7.4274654,0,0.4168731,0,2.665528,0,11.378133,2.5326228,0
614,9.527668,10.590221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917096,3.0530741,2.6860857,0,0,6.963906,0,0,0,0,0,0,0,0
615,0.17994642,2.0907395,0,1.9564904,0,0,0,0,0,2.6586027,0,1.4888937,0,0,0,0,2.127392,0,0,0,1.0987512,0,1.872186,0,0,0,0.23261651,0,0,0,0
616,0,2.439318,0,0,0,0,0,0,0,0,0,1.2866274,0,0,0,0,0,0,0,0.2800054,0,0,1.8199242,0,5.274172,4.4697304,0,3.5424314,15.315029,0,0
617,7.510601,10.895468,1.3262241,5.5053024,0,0,0,0,0,0,0,2.6652162,0,0,0,0,2.9100606,0.51618063,0,0,8.017925,0,0.59541744,0,0,4.9421434,0,0,19.215816,1.2661173,0
618,0,0,0,6.4859705,0,11.548116,4.1424174,0.49240473,0,11.727769,0,0.45473057,0,7.6410108,0.018800136,0,2.7711709,1.3966912,7.59164,0,0,0,0,0,0,0,0,4.254295,15.273616,1.9567686,2.407423
619,2.703929,0,0,0,1.811904,2.5489335,0,0,0,0.10996118,0.19054396,0,1.2825625,0,2.9497292,0,9.3073635,1.4933462,0,6.230165,11.907078,0,0,2.750899,0,0,0,1.1610502,2.58063,0,17.848001
620,4.4426007,0,0,0,0,4.613095,0,0,0,11.847796,0,0,1.7875226,0,0,5.5060196,1.4132147,1.4252826,1.8560212,2.8328624,0.927215,3.6950953,5.483934,2.9704585,4.261345,3.9077067,0,1.0252535,32.253597,4.877874,15.619425
621,0,0,10.069619,2.559477,0,25.320894,1.0717865,1.3259184,0,2.0682518,0.31102678,0,4.4684906,0.77490735,0,0,3.2830455,0.21376315,3.9938285,0.42787722,8.008696,0.66725975,0,1.5816985,0,0.48503777,0,0,0,1.9437648,26.972107
622,0.25977316,0.03447543,0,0,0.6382108,14.954808,3.796889,1.4898509,0,0,2.0581322,0.5998289,0,0.79150695,0.13232207,0,2.5874462,1.7674427,0,0,7.58023,1.0573539,0,0,2.8451433,4.8524766,0,2.46783,12.224019,2.9337525,8.493965
623,0,0,0,6.3269787,0,11.493742,0,0,2.558327,0,3.8400407,1.3779066,0,1.3043482,2.640884,1.2256354,0,0,0.7759303,4.8492556,11.419885,4.321104,0,3.5511632,2.0804315,0,0,0,14.486831,0,3.5298498
624,0.25304857,0,12.683383,0.27349025,0,18.220287,0,0.4608001,3.5566661,1.1617972,0.72293115,0.37673926,0,0,0,0,0,5.164686,5.9048805,0,3.3639727,1.037774,0.40089038,4.7578373,0.6863228,0,0.27194577,0,6.924562,0,0
625,0,0,1.7583036,0,0,13.630668,6.5310574,0.020591967,0,0,0,3.0455685,8.400977,0,2.2354846,0,0,0,0,0,2.8489373,3.474177,0,5.4456406,2.117747,0,0,0,4.0134892,0.84503657,4.6706905
626,0.7045378,0,0,0,0,6.814904,0,6.0714116,1.6549705,0.03348201,3.3833017,0,0,5.6887207,3.5239267,0.77800626,1.6205395,0,0,4.543419,0,3.7626743,0,2.4560122,2.71948,0,6.191597,5.1906996,0.95700634,0,3.7632635
627,1.3308312,0,0,0,3.607179,2.0426884,1.9135995,0,3.1422184,1.6742581,2.9114158,0,1.3078638,0,0,0,0,0,0,0.2955989,0.8060175,1.1778461,0,0,2.0664048,1.7307128,0,0,0,0,0
628,0,0,11.168683,9.273076,3.8399117,0,0,0,0,0,0,0,0,0.62045777,0,0.5300596,0.28394902,0.4105763,0.58546615,0,0,0,0,0,1.4109789,0,0,1.402948,0,0,0
629,0,2.7993443,0,0.083860375,0,0,0,0,0,0.98111427,0,0,0,0,0,0,0.93432695,0,1.0327766,0,0,0,2.971382,0,0.041392036,0.489648,0,0,6.5225625,0,0
630,0,0,0,0,0.23156954,0,0.8735267,1.6990577,0.035007406,0,0.13147105,0,0,0,1.680763,3.9020014,0.4644872,2.3722448,0,0.15816657,2.8237658,0,3.1062133,0.18863167,0,4.2657375,0,2.8469563,0,0,0
631,3.7271538,0,8.481464,0,4.285502,0,0,0,0.6331947,0,0,0.7404414,8.415505,0,5.5415373,0,0,0,0,0,4.5135736,0,0,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0,0,0,0,0.2185853,0,2.768254,0,0,0,0,6.8268003,0,0,0,0,0,0,0,0,0,0,0,0
633,0.19969913,1.3294423,0,0,0,0,0.6527897,0,4.128525,0,0,0,5.2593627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6404808
634,0,0,0,0,4.626615,0,0,0,0,0,0,1.9997498,1.5660963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5247855
635,3.4695852,0,0,0,0,1.1953695,0,5.975594,1.1065221,0.58647937,0.13598406,0,0.90601075,0,0,2.5635235,2.9963818,1.1985711,0.29059595,0,4.125419,3.7715588,0,0.6003336,0,2.0097358,4.3899345,0,0.139681,0.09496923,0
636,0,1.804945,5.269103,2.9946318,1.327908,5.3907795,0,2.8055182,2.626312,6.6275125,6.4728584,0,0,5.1591334,0,0,1.3570368,0,0,2.0951116,5.36007,3.3217077,0,2.8405666,0,2.3024836,0.88150114,0,0,5.640606,0
637,0.9964686,0,6.8420525,0,4.7643485,0,0,1.2499592,0,0,0,0,0.79953253,0,3.254381,1.9313966,0,0,0,0,0,0.7422201,0,1.157889,2.747177,2.9853969,0,0,3.3451793,0,0.6358432
638,0,0,12.687963,0,2.114331,0.1796533,0,0.62866026,0,0,3.16178,0.96014935,0,0,0,0,0,0.21014233,0,0,1.8937688,0.40844706,3.8148224,0,0,0,0,4.1532273,0,1.4351835,0
639,0,0,0,0.8018197,3.6379013,0,0,2.572388,3.2630105,0,0,0,0,10.791663,2.2185779,0,0,0.487145,2.490632,1.0007161,8.621579,3.0784333,0,0,4.2522135,0,3.4568555,0,0,1.076148,1.9802237
640,0,0,10.593502,0,0,0.18775079,0.007064375,0.15835826,0,0,7.4043403,1.7673045,2.0762646,0,0.8902787,1.5756079,0,0,2.118584,1.9815483,0,0,0,0.075541,0,0,2.7539554,0,0,1.50431,0
641,1.0043379,0,0,0,2.747011,5.7217126,1.2998719,1.4244815,0,0,0,0,0,0,4.4026937,0,2.3173056,0,0,0,3.5402083,0,0,0,0.08939375,0,0,0.47317705,0,0,2.948355
642,0,0,0,4.4136357,0,0.33197603,2.435164,1.5132239,1.6027286,0,0,0,0,0,0,5.620985,0,0,0,0,0.6028457,5.6511965,8.1956415,4.9023814,2.0474653,4.2703686,0,0,0,0,0
643,0,0,4.444626,0,0,4.7110977,0.5039258,3.6102526,1.3601485,0,0,2.968259,7.2118773,2.687009,2.3855784,0,0,0,0,0.34291098,3.5548928,0,0,0,0,5.2676077,0,0.38799518,0,0,2.7913666
644,0,0,0,0,1.2910188,0,0,0.4090333,0,0,0,0,0,0,3.299943,0,0.15067635,0,0.5493917,0.84006184,1.6106107,2.2166545,0,0,1.8977457,0,0,0,1.5520365,0,3.0899224
645,0,0,0,2.004686,0,2.348435,2.479405,2.1214457,3.273656,0,1.9107524,4.7469363,3.0379615,0,0,0,0,2.2092838,0.6038469,0,0,1.7491574,1.0404556,2.656256,0.39508337,3.4353812,1.2742697,3.9403172,2.313211,0,0
646,0,3.4850476,0,0.76255375,6.882697,0,0,2.196699,0.14270975,0,2.046324,0,0,0,0,0,0,0.20952676,1.5498823,1.9481454,0,0.5083207,0,0.39887422,0,0,3.180004,0.34582373,0,0,0
647,0,0,0,0,0,1.6436163,0.97157884,5.0926156,0,3.880771,0.33689445,0,0,0,0,0,0,1.2049928,0,0.1998918,2.0280359,0,0,0,1.6981674,0,0,4.4125004,5.309665,0,0
648,2.6989043,0,1.0695599,0,0,0,0,0,3.9257321,0,0,0,0,8.595366,0,2.552981,0,0,0,1.3746754,0,0,0.7931595,0,0,0,0,0,0,0,0
649,0.6115008,0,5.0431433,0,0,0,0,0,0.080877565,0,2.540607,0,0,0,0.28993988,0,4.0384345,0.6203467,0,0,0,0,1.6259499,0,0,0,0,0,0,0,0
650,0,1.0712227,6.480972,1.2820063,0,4.674189,0.923751,2.1608257,0,0,0,0,0,0.06546314,4.34653,0.5557114,0.051577147,0,1.5517378,0,0,0,0,0,3.3118768,0,6.8125362,0,0,0,5.146936
651,0,0.87570786,7.621541,0,0,0,0.83257395,0,1.1540378,0,0,0,6.0597196,0,2.2796192,0,3.8854814,2.061454,0.41279078,0,0,0,0,1.5965428,0.845389,2.3444285,2.1546853,0,5.0543785,2.8254418,0
652,0,0,0,1.4849921,0,0.100406535,0,0,0.15909682,2.0854735,0,1.3694752,0,0.006078797,3.655708,0.6199246,0,0,0.65006405,0,0,0,0,0,2.1647215,0,1.2903801,0,2.6596982,3.864109,2.2911525
653,0,0,8.085648,1.2251015,0,0,0,0,1.0381349,2.576839,0,0,0,0,0,3.4775753,0,0,0,0,0,0,0.79619706,0,0,0,0,3.8239017,0,5.8396316,0
654,1.3555028,0.59739757,2.3358316,0,0,0,0,3.8094478,0.6982085,0.42430753,0,1.4939,0,0.41019344,1.3820975,0,1.5515952,0,3.7010834,0,1.5330057,0.858093,0,0,0,0,0.9485468,0,7.191398,0,0
655,0,0,1.7557003,0,0,3.1733425,0,0,0,0,0,0,2.5279646,0,2.002355,0,0,2.4842153,0,0,0,4.440545,0.38400182,3.7371368,0,0,1.6562846,0,1.3222054,0,1.599797
656,4.57068,1.1519705,0,2.537206,2.5649087,4.909157,1.5045208,0,1.0576667,1.0757033,0,0,0,0,0,5.4720764,4.6236744,0.5111078,0,3.5109928,0,0,0,2.4380124,0,0,2.6731174,0,1.4718316,7.244347,0
657,0,0,1.5142528,0,0,0,0,0.88436437,0,0,3.1591718,0.23167585,0,0.6656316,0,1.7035584,0,0,0,0,0,1.7108335,0,2.5518064,0,3.2413256,0.6510991,5.250193,0,0,0
658,0,0,19.17723,0,0,1.0460477,2.1807435,1.2839125,8.246161,0,0,0.15611272,0,3.882759,0,0,0,0,0,0.09292196,2.376003,0,0,0,0,0,0,0,0,1.9650743,1.9603362
659,1.7759975,0,0,5.2141733,0.071364224,3.5556014,0,4.0617523,0,4.2580614,0.044266567,0,8.642905,1.8477733,8.95278,0,0,0,0,0,1.3854864,0,4.1865215,0.77145296,0,0,4.85635,0.4409437,4.4847746,0,0.07738055
660,0,1.1059779,5.986295,0.29898584,3.9584463,3.0883763,1.4979792,0.7478765,0.6796592,0,2.1368127,2.5278866,0,0.8060283,0,0,0,0,0,0,0,0.9644652,0.5905824,0,0.3209279,1.9568208,0,1.1390609,0,0,1.604536
661,1.3493506,4.596867,1.2109659,0,5.832056,0,1.0537282,0,2.2310688,0,0,1.7170095,0,0.2655092,0,0,1.4159462,3.2487032,1.4345351,1.6834906,1.026253,0,0,0,0,0,0.10874635,0,0,0,0
662,0,1.7195889,0,0,0,0,0.63914084,3.0658038,0.39043337,0,0,0,0,0,0,0.7540453,0,0,0,0.537873,0,0,0,0,0,0,3.9527798,3.4810483,0,0,2.7502537
663,0,0.26364735,4.7063546,2.194196,0,0,0.46495843,0,0,0,0,1.0658009,0,0,0,2.958533,0.05644072,3.6109626,5.6434755,0,0,0,7.656895,0,4.792097,1.1492608,0,0,5.3898873,0,0
664,3.0374758,2.6208417,0,0,2.9963236,0,0.3066242,2.0717175,0,3.197017,0,0,0,0,0,2.6995332,0,0,0,4.4625874,0,0,0,2.7467473,0,0.2900248,0,0.9224787,0,0,0
665,0,1.4606436,0,2.8814533,0,0.58762777,0,0,1.4716173,0,0,1.3192695,7.696478,0,0,2.1316645,0.8080283,2.0250025,0,0,0,0,3.0507455,0,0,0,1.1896698,0.31109738,1.840212,4.8544164,0
666,0,0,10.07987,0,0,0,0,0,0,0,0,0,0.28175515,0,0,0,0,1.1931344,0,0,4.458929,0,2.587231,0,0,5.7000227,0,0,2.1011913,1.7234858,3.3859363
667,0,0,9.169062,0.16534126,0,0,0,0,3.8064156,0,0.88515407,0.11647179,0.5207519,1.7862415,1.8642293,3.4079866,0,0,7.324101,0,1.8705753,0,0,7.4923544,0,0,1.7100685,0.8817624,0,0,0
668,0,0,0,0,0.16766915,0,0,2.3282588,0.5978682,0,1.930505,0,0,0.8342073,0,1.6475612,0,0,0,3.1346993,0,0,1.0094439,0.4487122,3.4616349,0,1.1628159,1.9628042,0,0,1.9212339
669,0,0,0,0,0,7.258892,0,0,1.7345648,0,0,0,0,4.2493196,6.4388866,0,2.4899805,0,0,0,3.0402472,4.930113,0,0,0,0.66495985,0,1.948064,0,0,0
670,0,0,0,5.5882063,2.7053812,0,0.3034304,0,0,0,0.19270125,0.087586574,0.31733397,0.8674771,2.161476,0.908589,2.293055,0,2.7397306,2.4886212,0.6351088,0.42239684,0,0,0,0.4051071,0,0,0.6445107,0,2.7379851
671,0,3.8133693,0,0,0,0.36813897,0,5.318564,2.30787,0,0.10138145,0.76698077,0,0,0.23038143,0.7143279,0,0.5892292,0,0,0.33461025,0,0,0,0.1090033,1.0209124,2.0794518,0,1.9768968,0,0.10112484
672,3.2329686,0,0,0,0,3.3466947,0,0,0,0,0,0,0.030324921,2.05685,2.286272,0,2.1039135,1.8155111,0,0,0,0,0,0,1.3324242,0,0,0,0,0,0
673,1.4404885,0,0,3.7353816,0,0,0,0,0,2.6929963,0,0,1.2143304,0,0,3.9696777,0,1.0985548,0,0,0,0,3.6729205,0,1.325705,6.630394,0,0,11.440242,0.99970293,0
674,0,1.8771257,0,0,0,0,0,0.40573075,0,0,3.3654516,0,4.1152167,0,0,3.04238,1.5232105,0.5419984,3.3345668,3.4619586,0,0,0,0,0,0.2516383,0,0,0,1.3360454,0
675,0,0,0,0,0,0,0.5578559,1.3268375,4.128472,4.688016,4.16731,0,0,0,0,1.479234,0,0,0,2.3773642,2.4609082,2.17353,0,0,0,0,0,0,0,0,0
676,0,0,0,0,0.6751753,0,1.7768149,0,0,0.293768,0,1.3507375,0,0,0,0,0,0,2.7919934,0,0,0,0,1.6403874,3.0089135,0.65499216,0,0,0,0,0
677,0.06601173,1.0175954,0,0,8.094653,3.1777062,5.279105,0,1.4220948,0,2.7505658,3.0795393,0,0,0.42883763,0,0,1.7092352,1.2470723,1.6991514,0.83623606,0.32258955,0,0,0,0.07595331,0,1.2731727,0,0,0
678,0.05746162,0,0.4330812,3.4112563,0.37106797,6.5786924,0.48866823,1.9335566,0,0,1.2815259,0.8171518,0,9.848722,0,0,1.8332605,0,0,0,0,3.9015877,0,0,0,0.7068207,0,3.276125,0,0,0.13786465
679,5.4496217,5.3642073,15.177865,0,0.6863994,0,0,0,0,0,0,0,0.277536,0.32329905,0.3141256,0,1.569051,0,0,1.7867291,5.856598,0,0,1.8307264,2.2573574,2.9128869,0.08082035,0,1.6070842,2.3166254,0.85575205
680,0,0,0,0,1.2411201,0,0,1.2139225,0,0.71187854,0,0,0,0,0,0,0,2.6008666,1.6257387,0,0,0,7.316847,4.0305014,2.3411705,1.4752734,0,1.2851592,7.775849,1.642771,0.82913905
681,0,3.0875905,0,0.04586624,0,0,0,0,0,6.45188,0,0,0,0,0,0,0.71597797,0,3.2751822,4.0531383,1.4272631,0,0,0,1.9766622,0,0.66393894,0,6.806494,0.6552246,0
682,0,0,0,5.397442,0,0,0,0,0,4.3804975,1.5631108,0,0,0.68581253,0,1.0449911,0,2.046477,0.66682976,0,0.48869196,0,1.3397367,0,3.9235535,0,0.7966257,2.1586747,0,0.7523651,2.427764
683,0,0,0,3.47832,0,0,0,0,0,0.23815228,0,0,0,0,0,3.6177323,0,5.030533,1.569554,0,0,0,0,2.4048684,0,6.043367,0.93686086,0,4.287636,0,0
684,0,1.8652948,8.206067,0,0,0,0,0,0,0,0,0,0,0,0,0,7.116606,0.998969,0,3.305654,0,3.2199771,0,4.049035,0,2.2064068,0,0.3335176,3.0686681,0,0
685,3.0491798,0.8950725,0,0,0,0,0,0.30733132,1.0006715,0.002493023,2.1275282,0,0,0,0.26366985,0,0,0.8017509,0,0.3772813,0.38965327,0,0,0,0,3.5976024,0,4.089437,0,0,0
686,0,2.7710946,6.593388,0,7.0086055,5.841371,0,0,0,2.410071,0,1.2243838,9.875447,2.6060536,0,0,0,0.73775744,0,3.0584114,1.8553337,0.7309863,0,2.1816645,0.09448796,0,4.3310733,2.0496433,0,0,0
687,2.584316,0.08397239,0,2.77511,3.4173615,0,0,0,0,3.3292713,0,4.074125,8.081673,0,6.698028,0.15408963,0,0,0.8205516,0.73639655,0.7491627,0,0,0,0,3.7018192,0,2.1730874,0,1.5455171,0
688,0,0,0,0,0,0,0.72184086,0,0,0,0,2.707248,0,0,0,0,0,0,0,0,0,3.9482718,0,0,0.5206034,5.8477645,0.48472685,0,0,0,2.3331852
689,0.81871283,0,0,4.849885,0,0,2.0352826,0,0.048424684,0,0.2290021,0,0,0,0,1.0018733,0,0,0,0.64483213,9.503311,3.0520504,0,1.8417898,0,0,0,2.3797019,0,0,0
690,0,0,0,1.3197407,0,0,0.6896437,3.160966,1.0704169,3.8693318,0.6489174,0,0,0,0,1.9727554,4.9368896,0,0,0.82994235,0,0,3.9411025,0,0,0,0,0,7.5078816,2.7025337,0
691,0,0.778323,8.754804,0,4.5379186,3.3203666,1.1720133,0,0.96710443,0,0.8553612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60617566,0,0,0
692,0,0.74010354,6.9927444,0,0,1.4388119,0,1.2372698,0,0,0.57671887,3.846398,0,0,0,0,1.9439136,0,0,0,2.8562632,0,0.60971624,0,0,0.38174263,0.4764416,3.2007256,0,0,0.002057328
693,1.4726795,7.771496,0,1.8910686,0,0,0.6723018,0,0,0,0,0,2.9884,0.5231969,0,0,1.2714605,4.4708247,1.3571392,1.157457,0,0,7.7835455,0,1.6007771,0.89695966,0,0,11.019079,1.824182,0
694,2.2767956,0,0,3.0802674,0,1.1099495,0.037299342,0.024634134,0,0,0.94970876,0,0,0,4.037481,0.6426455,0,0.69895947,8.089496,0,0,0,1.0637966,0,0,1.74528,0,0,8.3023205,2.220394,1.8937303
695,1.710868,1.4768066,10.066109,0,5.852726,0,0.538818,0,0,0,4.7946105,0,1.0633677,3.9195762,0.47662064,3.6261995,0,0,0,1.8877155,0,0,0,1.1267849,0,0,0,0,0,0,3.8990145
696,0,0,0,0,3.1507196,0,1.123022,0,0,0.2285631,0.087489605,0,6.688796,0,1.7297385,0.55485916,0,0,0,0,3.0168977,0,0,0,1.7450126,0,5.1420155,0,0,2.1863298,0
697,0.14972955,1.7000556,1.8991163,0,0,0,0,0,1.2717055,0,0.9987511,2.3866272,2.3359249,0,0,0,0,0,0,0,3.5297537,5.1843104,1.3850483,0.5922706,0,0,0,2.6317205,0,0,0
698,0,0,4.680499,1.8188945,0,2.2594345,0,0,1.7688882,2.278952,0,0,6.504546,0,0.37710822,6.147326,3.2097392,2.6664126,4.589969,0,0,0,2.5467231,4.657911,0,0,0,0,0,0,0
699,0,0,0,0,0,0.9706979,0.036486506,0,0.5239948,0,0,0,2.0327225,2.7985344,1.171192,0,1.2951891,0.15326925,0,0,2.4704554,1.6760948,0,1.9309276,0.011080688,2.7416608,0,2.085057,0,0,0.9502288
700,0,1.3295363,0,1.6865686,0,1.5240918,0.39253485,0,1.6814836,0,0,0,4.59269,4.680324,7.833632,0,0,0,0,0,3.1766934,1.1002747,0,1.1855601,0,0,0,0,0,1.549881,0
701,0,0,0,0,0,0,0,0.3696789,0,1.8531461,0,0,0,0,0.12614207,0,0,0,0.734433,0,0,0.12171383,0.9606129,0,0.73400325,0,2.9245837,0,1.5376172,0.17985664,0
702,0.338358,0.45929864,0,0,0,5.654605,0,2.6518602,0,0,2.0272305,3.3207417,4.2305937,0,3.0387695,0,0,2.8359299,0,0,2.572633,2.1771364,2.3583248,0.8471264,0,1.4441444,1.013971,0,0,0,2.069618
