x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027
127,0.43139654,0,0.026560634,0,0.44580328,0,0,0,0,0,0,0.54634666,0,0,0,0,0,1.2555379,0.16072111,0.14090385,0,0,0.5460661,1.1192052,2.4353695,0,0,0.88580686
128,0,1.0827242,0.6671761,0,0,0,0.65088195,0,0,0.12199228,0,0,0,1.8327527,0.13515243,0,0.8172976,0,0,0,0,0,4.207309,3.375241,0,0,0,1.6904352
129,0,0,0,0.3448051,0,0,0,0,0,0,0,0,1.3345392,0,0.38890132,0,0,0.6194878,0,0.5267653,0,0,0.7330858,0,0,0,0,0.9447986
130,0,0,0,0,0,0,0,0,0.7245556,0,0,0,0,0,0.73785335,0,0.68741435,0.5393448,0.90480095,0,0,0,0,0,0,0,0,0
131,0.1608861,0,0.5253699,0.26712042,0,0,0,0,0.011096853,0,1.156122,0,0,0.69692594,0,0,0,0,0,0,0,8.401927,1.091975,0,0,0.21938217,0,0
132,0.7593978,0.7636605,0.109864056,0,0.7168071,0,0,2.5095406,0,0,0,0,0,0.87021583,0,0,0,0,0,0,0.097434014,9.546586,2.5350788,0,0,0,3.697636,0
133,0.3252634,0,0,0,0,0,0.94139796,0.5296942,0,1.9183033,3.5725138,1.2288882,0,0,0.15247975,3.6665623,0,0,0,2.2359853,1.5323617,0.2184565,3.2140307,0,1.6475606,0,2.4592593,0
134,0.17004949,0.01646863,0,0,0.71943086,1.2746432,0,0.19246404,0,0,0,0,1.5798591,0.3403771,0.29086247,0,0,0,0,0,0.25912702,0,0.15422246,1.8650094,0,1.1338577,0,0
135,0,1.0695786,0.9596605,0,1.0034521,0.7366195,0.27168754,0,0,0,0,0.7497029,0,0,0,0,0,0.6468624,0,0,0,0,0.86380315,0,0,0,2.3094485,0
136,0,0.29995552,0.052352592,0.9798675,0,0.42474934,1.6516085,1.3167557,1.589325,0,0.36341938,0.11755791,0,0,0,0,0,1.2185831,0.17404984,0,0,0,2.0380037,0,0,1.5503895,2.702258,0.98098516
137,0,0.5375535,0,0.06651243,0,0.14233753,0,1.1196189,0,0,0,0.9489459,0,0,2.1352735,0.6721222,1.0497804,0,0.15550236,0,0,0,0,0,0.5866505,0.012633473,0.49730602,0
138,0,0,0,0,0.76725394,0,0,0,0.44523728,2.2355378,0,0.20264477,1.3167515,0,1.6988261,0,2.093306,0.6658987,0,0,1.3806157,0,1.881464,0,0,0,3.0783179,0.27758744
139,0,0.68060213,1.6056665,0.45010278,0,0,0.3033684,0,0,3.4471502,1.3605599,0,0,1.168261,0,0,0,0,0.47524622,0.4723193,0,0,0,1.1675746,0.9467565,0,0,0.1680232
140,0,0,0,0.59082526,0,1.1957308,0,0,0.29622343,1.2567728,1.3489882,0,0,0,0.07380401,0,1.3191618,0.4169686,0,0,0.7141782,1.2939134,0,1.2004825,0.1064796,0.39543918,0,0.6861718
141,0,0,0.02940103,0,0.95675594,0,0,0,0,0.5487205,0,0,0,0,0,1.2541645,0,0,0,1.4488826,0.4554813,0,1.2670667,0,0,0,0.19623831,0.8457046
142,0,0,0.6525651,0.018927375,0,0.519417,0.39664462,3.0300953,0.22984177,0,0,1.3648018,0,0,0.37829697,1.3695908,0,1.0032196,0.07144984,0,0,0,1.1881446,9.278837,0.24122205,1.6209129,5.986676,0
143,0,0,0.032453265,0.13265412,0,0.9566671,0.301752,0,0.104705706,0,0.0991934,0,0,0,0,0,0.77670956,0,0,0.54138714,0.64691,0,0,1.242947,0.39724782,0,0,0
144,0.08164097,0,0.14530076,0,0,0.85427094,0.13981707,2.8547869,0,0,0,0.61129737,0,0,0,0,0.1343114,0,0.95818156,0.23494008,0.32876626,0,0,3.241111,0,0.65471363,0,0
145,0,0,0,0,0,0.46885818,0,0,0,0,1.0449538,0,0,0,0,0,0,0,0,0,0,0,0,0.11563206,0,0,0.7154446,0.3219791
146,0.42525518,0.54799443,1.3871523,0.20226347,0,0,0.15646042,0,0,0,0,0,1.4580647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0.6850972,0,0,0,0,0,1.0488231,0,0,0,0,0,0,0,0.23847619,1.5131022,0,0,0,0,0,0
148,1.1567237,0,0,0,0,0,0,0,1.2489783,0,2.6522338,0,0,0,0,0.19720224,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,1.3507322,0,5.506111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,1.1404045,0.55999076,0,0.39814708,0,1.3131648,0,0.43071285,6.8969836,0.46305966,0,0,0.3557034,0.4414843,0,1.9051743,0,0,1.6644863,0,6.3175626,0,0,0,0,0,1.3192986
151,0.40894806,0.7175657,0,0,0,0,0.46648368,0,0.2566176,0,0,0,1.7705193,0,0,0.015143273,0,1.0611852,0,0.74400383,0,0,0,0,0,0.4048214,0,0
152,0.05772214,0,0,1.0064424,0,0,0.92444557,0,0,0.9936347,0.7556424,0.7795195,0,0,0,0.044842485,0.93732816,1.5035586,1.4241445,0.6172199,1.114959,6.3307357,0,0,0,2.1175218,4.331668,0
153,0,0,0.5840732,0,1.5839189,2.4717577,0,2.100001,0,0,2.782426,1.5562401,0.8201941,0,0,0.9918877,0,0,0,1.4568359,0,0,0,0.56828135,0.7424278,0,0,0
154,1.93794,1.6877205,0.25848913,0.41363332,0.62625915,3.5584507,0,2.044229,1.3376106,0,1.21731,0.55575514,0,0.67784965,0,2.7093256,0,0,0.2865919,0,1.0846006,0,0,0,0,1.0813416,0,0
155,0,0.7549639,0.89398193,0,0,0,0.561962,0,0,2.2033179,0.5258249,0.7521024,0,0,0.2791989,1.9861331,0.8235222,0,0.65267503,0,0,6.742746,0,0,0,0,0,0
156,0.6618777,0,0,0.49772447,0,0,0.26754314,3.711193,0,0,0,0,0,0.4478459,2.9357016,0.20038024,1.4884706,0.32211843,0,0,0,1.2435092,0,0,0.92379934,0,1.4215068,0
157,0.9095508,0,0,0,0.053485002,0,1.1146606,0.12282775,0,3.7463524,0,0,0,0.6446638,0.34322315,0,0,0.3049095,0,2.008469,1.3195041,0,0.28785545,0,0,0.050866257,0,0
158,0,0,0.79020315,0.44828376,0,0,0,0,0,1.3969303,3.5827968,1.710795,0,1.1851753,0,0.5823593,0.82772845,0,0,0,0,0,0,0,0,1.3678333,0.16113397,0
159,0,0.6207709,0.32281426,0,0,0,0.2929962,0.5169793,0,0,0,0.52714884,0,0,0.25894824,0,1.2814219,0.95538783,0.32481262,0,0,0,1.6221004,2.352252,0.76783985,0,4.2086234,1.3201417
160,0,0,0.0811235,0,0.33139902,0,0.43048492,0.9222284,0,0,0.12937114,0.7582471,0.54477537,0,0,0.1394968,0,0,0,0.9173442,0,0,0,0.71557707,0,0.10121325,3.9910948,0
161,0,1.2939634,0.563337,0.7075763,0.2960457,0,0,0,0.2968009,0,0,0.50867426,0.22676894,0.4214268,1.1498779,0,0,1.5282476,0,0.7235532,0.17274384,0,2.3188114,4.526087,0,0.8444699,0,1.569286
162,0,0.20140451,0,0.12958133,0,0.8930291,1.7770909,0.46763512,0,0,1.7448577,0,1.1016983,0.12130777,0,1.205379,1.9636948,0.07379532,1.6006099,0,0,0,1.3192698,0,0,0.1306697,0,0
163,0,0,0.24063344,0,0,0.5737392,0,0,0,2.5189922,7.030759,0,0,0,0,0,0,0.49089205,0,0,0,0.46705657,1.8578564,2.7861063,0.9733574,0,0,0
164,0,0,0,0.1943034,0.22750817,0,0,1.9091377,0.07506666,0,0,0.4168788,0,0,0,0.40095478,0,0,0,0,0,5.7174706,1.8468084,0,0.36421472,0,0,0
165,0,0,0,0,0.34314144,0.5098579,0,0,0,0,1.8215221,0,0,1.8428351,0,0.5729657,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,1.3223779,0,0.60023755,0.16823164,0,0,1.6327095,0,0,0,0.2842051,0,0,0.45329115,0,0,0.65083855,1.5565597,0,2.684184,0,7.1333165,1.0036325,2.0104449,0,0.10304295
167,0,0,0.26789057,0,0,0,0.7313605,0.7470005,0,0,0,0.48826733,0,0,0,0.5150411,0,0.87779415,0,0,2.9342754,0,0,0,0.43408164,0.21517278,0.13990398,0
168,0.24220309,0,0.33005315,1.3321745,0,0,0,0.49811253,1.1936618,0,0,0.19037122,0.6158775,1.3221662,0,0.27841684,1.3581403,2.5768526,0,0,0.93272465,0,0,0,1.1887316,0,2.424012,0.6729938
169,1.1297839,2.3657217,0,0,0,0.8939868,0,0,1.1291813,0.40865016,0,1.735132,0.5206484,0,0.9836409,0,0,0.23936777,0,0,0.36535195,10.489182,2.3025591,0,0,0,0,0
170,0,0,0,0,0.3979838,0,0.5705658,0,1.145031,5.3153477,0,0.80660146,0,0,0.90533316,0.43258992,0,0.43972826,0.66121095,0.17117734,0,0,3.4491758,0,0,0,0,0.062101528
171,1.169053,1.5562131,1.4143956,0,0,0,0.5869113,0,0,1.7053462,4.5110497,0,0,0,0,0,0.72479147,0,0,0,0,0.4665424,0,4.7578287,0.49233475,0.80624855,0,0
172,0,0.56739044,0,0.8940824,0,0.2533056,0,0.5727987,0.9668023,0,1.5925972,0,0,0,0,1.6144047,0.33364102,1.039819,0,0.835019,1.7200053,5.057248,0,0,0,0,0,1.6305877
173,0.7104556,0,0,0,0,0,0.8547006,0,0,0.9170396,1.6246556,0.6990363,2.825002,0,1.1011034,1.7281318,0,1.6509684,0,0.006470033,0,0.8868681,0,0,0.7854101,0,2.5304182,0
174,0,0.13563356,0.2734468,0.15039432,0.6555192,0.14285319,0,0,0,0,4.9535766,0,0.13313538,1.1791998,1.6923145,0,0.7848498,0,0,0,1.4643335,0,0,0,0,2.1182797,0,0.038570598
175,0,0.58080006,0,0.6649645,0,0,0.28545433,0.14373364,0.13007706,0,0,0.4666215,0,0,0,0,0,0,0,0,1.4135523,0,1.6970797,0,1.5652581,2.1243505,3.5643322,0
176,0,0,0.39221373,0,0,0,0.48024073,0,0,1.707568,0,0.40736467,0,0,0,0,0.034194667,0,0.50638294,1.7689735,0.20900086,0,0,0,0.09620251,0,2.6493719,0.5436802
177,0,0,0,1.0088066,0,0,0,0,0.10438201,0,0,0,0,0,1.2745737,0,0,0,1.2329167,0,0.6453903,0,0,0,0,0.73264503,0,0
178,0.5831539,0,0,0.043030784,0,2.929015,0,0,0,0,0,0.3268235,0,0,0,0,0,0,0.08858538,1.0880821,1.2962567,1.0093014,2.675769,0,0.8247239,0,0,1.2742018
179,0,0.8854978,0,0,0,0,0,0,0,0,0,0.1255092,0,0,0,0,0,0,0.011741813,0.7077551,0,0.82567066,0,0.21646868,0.5302256,1.4522603,0,1.0025824
180,0,0,1.4005144,0,0,0,0,2.9507542,0,1.5411431,0,0,0,0,0.8041496,0,0,0.16959567,1.891736,1.5862802,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0.65736806,0,4.388552,0,0,0.58230823,0,0.086816296,0,0,0,0,0,0,0,0,0,0,0,0
182,1.5204971,0,0,0,0,0.04571204,0,0,0,0,0,0,0,0,0,0,0,0,0.08963307,0,0,1.3264564,0,0,0,0,0,0
183,0,0,0,2.4347084,0,0.19048685,0,0,0,0,0,0,0,0.342671,0,0,0,0,0,0,0.17862129,0,0,0,0.48900363,0,0,0.13888343
184,0.06408604,2.0211651,0.08030775,0,0,0,0,0,0,0,0.4200985,0.2907681,0.21263069,0,0.95053566,1.1257299,0.37478447,0,0,0,1.7991081,6.5211287,0.99707365,8.4236765,0,0,0.7145617,0
185,0.3221737,0,0,0.26537588,0.8595871,0,0.9336441,1.4867249,0.94286156,0,0,0,0.493756,2.186175,0.6210197,0,0,0,0,0,0,0,0,0,0.5367804,0,0,0
186,0,0,0,0,0.10759558,0,0.3568974,0,0,0,0,1.4772099,0.70942944,0.13673627,0,0,0,1.3407882,0,0,0,4.9483323,1.3724194,0,1.1155331,0,0,0
187,0,1.82068,0.26013365,0.41598523,1.923945,0.44005916,1.2134131,0,1.151182,2.7309508,1.9836524,0.49895367,0,0,0,0.4450836,0.2652422,0,0,0.5538303,0,0,1.8533909,6.6083064,0,3.099041,1.6081349,0
188,0,0,0.78593683,0.6429561,0,3.061445,1.0589138,1.3177613,1.4212916,0,0,0,0,0,0,0.014284078,0,1.3178638,0,0,0.54835796,5.2105827,0.10568709,0.17974944,0.8859451,0.10929242,0,0
189,0,0.38324472,1.4415423,0.9629057,0,0,0.526504,0,0,6.2654815,0,0,0,0,2.711303,0,0,0.8137249,0.15372832,0.43796724,0,1.0327427,0,0,0,0,4.1924314,0
190,0.15559793,0.46218565,0.26302728,0,0,0,0,0,0.45637026,0,0,0.47115463,0,0.007966345,0,1.3433384,0.01702703,0.6844095,0,0,0.36837,0,0,0,0,0.83422637,0.30203518,0.73989004
191,0,0,0,0,0,0.051726557,0,0,0,0,3.3081894,1.0547453,0.5246887,0,0,0.91893345,3.210006,0.5762462,0,0,0,0,0,0,0,2.8211951,0,0.67146134
192,0.14098985,0,0,1.648519,0.033800136,0,0,0,1.0166762,0,2.6117291,0,1.6933308,0,0,0.23366223,0,0.23873445,1.1995449,0,1.4451814,0,0.78451335,1.4353067,0,0,2.5349076,0
193,1.7454143,1.030632,0,0,1.6620932,0.93043524,1.288198,2.2406082,0,0.78379256,0.09040859,0.54890114,0,1.0389882,0,0.1970682,1.4940445,0.70921856,0.029455435,0,1.3595269,0,0,0,0,0,0,0
194,0,1.9506072,0,0,0,0.45978236,0,0,0,0.48349574,0,0,1.5135983,0,0,0.77453613,0,0,0,2.4809449,0,6.9352098,1.1177162,0,0.049729906,0,1.0101728,0
195,0.8936805,0,0,0,0.55711037,0,0,0.5874037,1.9447976,4.168533,0,0,2.3723402,0,0,0.45630935,0,0.21526822,0,0.3276222,0,0.42021838,1.2926782,5.033522,0.90122247,0.19180624,4.7367425,0.30349895
196,0,0,0,0.23165119,1.0258638,0,1.7442241,0,0,0,1.4249842,0,0.46077788,0,0,0,1.0466791,0,2.460046,0.8871307,3.4310555,1.7056276,0,0,0,0,0,0
197,0,0.14011799,0,0,0,0,0,0,1.3680677,0,0.6606972,0,0,0.58564085,0.49697572,0,0,0,0,0.38185742,0,0,0,0.35565075,0,0,0,0
198,0.09277732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6600423,0,0,0,0,0,0
199,0,0,0.6977115,0.74207586,0,0,0,0,2.0994844,0,0.32967576,0,0.19286558,0,0,0,0,0,0,1.4784743,0,0,0,0,0,0,0,0
200,0.02158453,0.61689174,0,0,0,0,1.0220506,0,1.4344578,0.7627451,3.8486204,0,0,0,0,0.021004867,0.7258055,0,1.5216533,0,0,0,1.0518578,0,0.47784328,0,0.39875513,0.66965276
201,2.0911772,0.2503394,0,1.9844137,0,0,0,0,0,0,0,2.1777916,0.87920743,1.6204574,0,0,0,0.3762782,0.6310309,0.9063966,0,0,4.3752418,1.9125203,0.491151,0,0,0
202,0,0.003317373,1.3758528,0,1.0778911,0,0,0,0,1.5578291,5.7780967,0,0.2043506,0,1.5349662,0.1026706,0,0,0,0,1.9019881,9.564419,3.092491,0,0.25600734,0,0,0
203,0,1.924561,1.107321,0,0,0.004883696,0,0.683887,0,0,0,0.3347143,0.82941586,0,0.88717127,0,0.5399747,0,0,1.1173556,0,0,0,1.6003084,0.5517535,0.07540798,0,1.0199099
204,0,0,0.13110498,0.41099375,0,0,0.40700385,0,0,0,0,0.28909305,0,0.7544628,0,0,0.49303788,0,0,0.2498264,1.0221275,0,0.39472422,0,1.1367496,0,3.2620807,0
205,0,0,0.15407453,0,0.36876696,2.0409508,0.896271,0,0.030174997,4.2026415,0,0,0,0,0.002873198,0,0.040516976,1.2946259,0,0,0,0,0,3.953398,0.100302905,0.51354617,0,0
206,0,1.2086364,0,0.016552392,0,0,0,0,0,0.5084205,0,1.1475474,0.61533517,2.066823,1.4684668,0.5894232,0,0.75280356,0,0,0.10503447,0,0.9412008,0,1.4648657,0,3.0102992,0.7928382
207,0,0,0,0,0,0,0,1.4477894,0,0,0,0,2.7746947,0,0.7530721,2.314035,0,0,1.0673813,1.2741221,0,0,0,0,0,1.9343966,0.3194638,0
208,0.686594,1.222592,0,0.4573598,0.3918908,0,0.10743091,1.5679665,0,4.318279,2.2455518,0,0,1.1082767,1.1298859,0,0,0,1.3912687,0.7554419,0.8239364,0,0,0,0,0,7.153917,0.25872934
209,0,0,0,0.15098038,0,0,0,0,0,2.057524,3.2093065,0.029062655,0,0,1.0884595,0,0,0.20610963,0.6894737,2.6783042,0,0,0,6.5944395,0.120081045,0,0.73278797,0.47986844
210,0,0.25956678,0,0.44589972,0,0,0.45115048,0.3253373,0,0,0.72378606,0,0,0,0.0869596,1.3990461,0,0.8929008,0,0,0,6.703334,0,0,0,0.4779022,1.3226625,0
211,0.4300929,0,0,0.32654184,0.42884064,0.88397235,1.6214712,1.1663373,0,0,5.5251875,0.83169377,0,0,0.29912552,1.0111371,1.2363404,0,0,0,1.1004953,0,0,0,0,0,0,0
212,0.69777566,0.53039545,0,0,0,0,0.45877832,0,0,3.5859847,4.2876062,0,1.578643,0,0,0.16365649,0,0,0,0.14935729,0,1.3094021,1.6780505,0,1.1117684,0.091065265,0,0
213,0.0943923,0,0,0,0.7171896,0,0,0,0,0.78645426,0,0.6274338,0.45292112,0,0.6233776,0,0,2.8860857,0,0,0,3.5698311,0,0,0,0,0,0
214,0.37131822,0,0.7419873,1.1733942,0.3603176,0,0,0,1.0799643,0,0,0,0,0.12152098,0,0,0,0,0.4664095,0,0,0,0,0,0.2224274,0,4.227048,0
215,0,0,0.061212413,0,0,2.0072103,0,0,0.62575364,0,0,0,0,0.81713074,0,0,0,0.42825976,0,0,0,2.9735396,0,0,0.47768486,0,0,0
216,0,0,0.39882353,0.12592742,0.24887608,0,0,1.1589645,0,0,0,0,0,0,0,1.3503332,0,0,0,0,0,0,0,2.6925108,0,0,0,0
217,0,0,0.5304528,0,0,0,0.3447797,0.20293188,0,0,0,0.2046701,0,0.7737067,0,0,0,1.160255,1.5855223,0,0.2282641,0,0,0,0,1.3477758,0,0
218,0,0,0.20859994,0,0.048548974,0,0,0,0,2.4499428,0,0.24948956,0,0.08183754,0,0.78692096,0,0,0,0,0,0,0.8506398,0.03693151,0,0.30806032,3.9001799,0
219,1.1271591,0,0,0,0,0,0,0.70114505,0,1.2421765,0.8888478,0.24840315,1.6083418,0,0,0.8227914,0.66242397,0,0,2.759015,1.3744586,4.7861586,0.021557111,0.3516577,0,1.2806715,0.33603197,0
220,0.4983381,0.6289264,1.0118045,0,0.41658393,0,1.1580367,0,0.7431093,0,7.312593,0,0,0,0,0,2.8388658,0.8707388,1.0826474,0.72727966,0,0,0,0.8242318,0.28678966,0,0,0.72612154
221,0,0,0,0,0,0,0,0,0,0.7638488,0,0.76561344,0,0.5309289,0.112821214,1.7891066,0,0,0,0,0,2.1794322,2.142391,0,0.5233113,0.74781865,0,0
222,0,0,0,0,1.8797536,0,0,1.4810864,0,0,8.471093,0,0.83568704,0,0.5897916,0,0.7897817,0,0,0,0.6089967,0.1957062,1.4100085,0,0,0,0.593213,0.77767
223,0,0,0,0,0,0.7457911,0.17756519,0,0.96673405,3.6389954,0,0,0,0.9032202,1.4447479,0,0,0,0,0,0,0,0,2.6042998,0,0.52253103,5.861145,0.7772394
224,0,0,0,0.6678235,0,0,1.3002951,0,0,0,4.4882627,0,0,0,1.1676913,1.1849409,0,0,0.618891,0,0,0,0.8161088,0,0,0.13227712,0,0
225,0.4061839,0.24022539,1.5204583,2.4169893,0,0,0,0,0.27717325,0,0,0,0.6715989,0,0,0,0.49457303,0,0,0,1.7145593,3.8548436,0,0,0,0,0,0.09892035
226,0,0.8406109,0,0,1.8204564,0,0,0,1.1937633,0,0,0,1.3902675,0,0,0.33051336,0.17958134,0,0,1.2312176,2.0200377,2.682334,0,0.30229953,1.9084367,1.9435654,1.1733905,3.0727887
227,0.24696742,2.0651526,0.003561662,0,1.1604255,0,0.37283933,0,0,6.114946,2.4967253,0,0,0,1.0149629,0.45469794,5.381086e-05,0,0,0.053712673,0,6.1969175,0,0,0,0,0,0
228,0.33038473,0,0.34608558,0,0.5908484,0,0,0,0.4629911,0,1.3804401,0.63154763,2.2634523,0.52695394,0,1.2373832,1.2776439,0.29966152,0,0.2065908,0,3.6955352,0,1.1252751,0.5075516,0,0,0
229,0,0.026124025,1.4822149,0,0,0,0,0,0,0.11416067,0,0,0.6295255,0.03827351,0,0.24592164,0,0,0.6808886,0,0.8474449,2.8508618,0,0,0,0,0.021595625,0
230,0,1.3200054,0,0.0755437,0,1.9058603,0,0,0,1.3421656,0,0.6497951,0,0,0,0.4055726,0.54394895,1.1759796,0.4426671,0,0,0,0.32388902,0,0,0,0,1.6000328
231,0.097456574,0,0.0537062,0,0,0,0,0.44685793,0.36063787,0,0,0,0,0.18405114,0,0,0.3023299,0,0.60924816,0,0,0,0,0,0,0,0,0
232,0.8442526,0,0,0,0,0,0,0,0.101956256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2444487,0.32312372,0,0,0
233,1.1916937,0,0,0,0.79109573,0,0,0.3401757,0,0,1.7309829,0,0,0.47452646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0.42676085,1.2512519,0.41002008,0.9160052,0,0.3391795,1.2752153,0.63318956,0,0,0,0.36781633,0,0.46125275,0.6517439,0,0.9054644,0.34747308,0.9850946,0.23274925,0,0.1794238,2.1939883,1.9279354,0,2.3016238,0.03714623
235,0,0,0,0.02582731,0,1.1547196,1.2071755,0.19672014,0,0,2.282288,0.25332063,0,0.24494718,0.32178906,0,0,1.5978605,0,1.5284287,0.6914934,0,0.000609831,0,0,0,0,0.29621464
236,0,0.7643688,0,0,1.2115396,0.88955307,0,0.8016326,0,0.24904707,0,0.89083356,0,0.07127458,0,0,0.2058455,0.9694425,0.028751804,0,0,2.9400787,0.5817707,3.532509,0,0.86255294,0,0
237,0.89877653,1.6727943,0,0.5076278,0.22892725,1.2017659,0,0,1.6999351,2.7811913,1.8436006,0,0,0.7679466,1.0909538,0.86348575,0,0.43560714,0,0,2.6763132,2.8923101,0.8913031,0,0,2.4115176,2.7778773,0
238,0,0,0,0,0.02502632,2.6288795,0,1.1450459,0,0,1.237096,0.6392629,0.8492663,0.9592243,0,2.5126255,0,1.0749662,0,0,0,0,0,0,0,3.5471673,0,0.04971967
239,0.07074096,0.36144692,0,0,0.55817676,0.76118326,0,0.44711274,1.5313615,0,0,0,0,0,1.1541656,0,0.81873435,0,0,0,0,8.449704,0,3.9835148,0,0,2.6083338,0
240,0,0,0,0,0,0,1.4722394,1.4455034,1.3470496,0,0,0.23719496,0,0,1.0462463,0,0.09778039,0.71846205,0,0,0.85624033,0,0,3.3384871,0,0.9295166,0.0330976,0
241,0,0.96863943,0.533763,0.71871483,0,0,0,0,0,3.5849853,1.1311264,0,1.4747982,0.18095483,0,0,1.2727292,1.7362663,0,0.6337238,0,11.485514,0,0,0,0,0,0
242,0,0,0,1.5596786,0,0,0.45118657,0,0,0.027527735,0,0,0,0,0,0,0.03231658,0,0.8831173,0,1.7420032,0,0,0,0.1147056,1.8186116,3.065048,0.37643898
243,0,0,0.16402565,0,0.5131122,0.22963397,0,1.1836305,1.3277041,0,0.20472036,0,0.34145704,0,0.015775627,0,0.89536643,0.24596952,0,0.5137591,0.18525474,0,0,0,0,0,0,0.7774247
244,0.2674617,0,0.116517864,0.22736275,0.43051034,0.5898684,0,0.77820486,0.06519112,0,1.4317083,0.5446258,0.26087344,0,0.6518869,0,0,2.532734,0,0.5317264,1.1950368,8.913503,1.2852294,0,0.017383816,0,0,0
245,0,0,0.15976484,0,0.5459072,1.3239335,0,0.052851412,0.1513725,5.687739,5.232884,0,0,0,0,0,0.102861084,1.4974343,2.4590123,1.8549687,0,0,0.727051,0,0.43899,0,0,0.1585884
246,0,0,0,0.18817288,0,0,0,0,0.56452054,0,0,0.3290369,1.3053545,0,0,0,0,0,0,0,0.007141172,0,0,0,0.72939175,1.0743148,0,0
247,0,0,0,0,0.09865861,1.4137539,0,2.0388796,0,0.31599453,0,0,0,0,0,0,0,0,0,0,1.1341873,0,0,1.1944351,0.4134194,0,0,0
248,0.2456551,0,0,0,0,0,0,0,0,0,0,0.85475314,0,0,0,1.7163897,0,0,0,0.43769532,0,0,0,0,0,0,0,0
249,1.3261194,0,0.7324277,0.94185174,0,0.3546795,0,0.64480615,0,0,0,0,0,0.50893086,0,0,0,0,0,0,0.047645427,0,0,1.5710001,0,0.0379225,3.4065049,0
250,0,0,0,1.8422955,0,0,0,0,0,0,3.8968828,0,0,0,0,0,0,1.9430724,0,0.49657044,0,6.4176745,0,1.1708995,1.054362,0,3.069715,0
251,0,1.1889004,1.0032032,0,0,0,0,0,0,0,0,0.061091606,0,1.4985468,1.6667119,0,0,0,0,0,0,2.8976645,0,0,0,0,0,0.6081845
252,0,0,0,0.0095547,0,1.5842288,0.685949,0,1.7116691,0,0,1.2830309,0,0,0,0.9236061,0.44965807,0.4486073,0,0,0,0,0,7.6065288,0,0.7134537,0.22655918,0
253,0,0,0,0,0.5633346,0,0,1.9719234,0,0,3.730838,0,0,0,0,2.0399952,0,0,0,0,0.27337492,0,0.7149394,1.8802499,0.5435098,0,0,0
254,1.4386036,0,0,0,0,0,0.13236736,0,0,3.086569,0,0,0,0,0.45132378,0,1.4630064,0,0,0,1.5798517,11.821796,0.6144558,0,0.7848783,0.29825032,0,0
255,0.12512192,0.020464275,0,0,0,0,0.7841611,0,0,0.9065667,2.0702887,0,0,0,0.74753404,0,0,1.5642617,2.2653701,0,0,0,2.2469223,0,0,0.9981906,2.5377433,0.020452172
256,0,0.56024617,0,0,0,0,0.37536463,0,0,0,0,0.45291126,0,0,0.24999653,0,0,0,0,0,0.77401847,0,0.5236401,3.7102792,0,1.3553199,0,0.691147
257,0,1.1019735,1.5086571,0,0.7755125,0,0.73151845,0.33772904,0,3.6652575,0,0,0,0,0.0631181,0,0,0,0,0.6576566,0.09909234,0,1.4416552,0,0,0.5816439,3.184326,0.10332814
258,2.2963252,0.3339895,0,0,0,0,0,0,0,0,0,0,1.1344411,0,0.08663547,0.65736157,0,1.4402049,0,0,0,0,1.1000991,0,0.99504745,0.48048148,1.1522429,1.0761074
259,0,0.06827331,0,0,0.49029317,0,0.4473206,0,0.6848238,3.6552558,0,0.5406346,0,0.7659066,0.6440733,0,0.62621,0,0,1.6090323,0,0.600746,0,0,0,1.656835,1.9158646,0.2777893
260,0,0,0,1.4221652,0,2.3338614,2.1633198,0,0,3.987242,0,0,0,0.45897827,2.103228,0,0,0,0,1.2326621,0,0,0,0,0.9101494,0.19725709,6.5079875,0.13161643
261,0,0,0,0,0,0,0.7349732,0,0,1.8522618,0,0,0,0,0,0,0,0,2.1336777,0,0,0,0,0,3.5939026,0,0,0
262,0,0,0,1.0004771,0,0,0,0,0,0,0,0,0,0.86568314,1.4500794,0,0,0,0.32724068,0,0,0,0,0,1.4493158,0,0,0.1096333
263,0.6088383,0,0,0,0,0,1.4616008,0,0,0,0,0,0,1.2052671,0,0,0,0,0,0,0,0,0,0,1.5682341,0,1.4117953,1.4421682
264,0.017085716,0,0.40460262,0.24478824,0,0,0.8726286,0,0.99702823,0,0,0,0,0,0.022551095,0,0,0,1.1863729,0,0,0,2.393237,0,0.406508,0,4.1124296,0
265,0,0.008292728,1.614173,0.43388432,0,0,0,0,0,0,1.192109,0,0,2.1919029,0,0,0.34547752,0,0,0,0,0,5.9016547,0,0,0.33785015,0,0
266,0,1.019939,0,0.494802,0,0,0.67260236,0.24387181,0,0,2.033609,0,1.5066079,0,0,0.06619988,0,0,0,0,0,0,4.1061277,2.2983272,0,0,0,0
