x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030
566,0,0,0.63410103,1.3915122,0.01958973,0.8549024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.872589,0.7990353,0,1.9443007,0,0.3261816,0.906788,0.17878893,0,0
567,0.4496002,0,0,0,0,0,0,0,0.9247365,0,0.6720283,0.28030896,0,0.06793078,0,0,0,0,0,0,0,5.6722493,0,0.18155907,3.122929,0.5074687,0,8.833805,3.548315,1.9202807,0
568,0,0,0,0,0,0,1.6265377,1.5653285,0,0.53650695,0,0,0,1.6421155,0,0.8142012,0,0.65645045,0,0,0,1.9231461,0,0,0,1.5773258,0,0,0,0,0
569,2.6968808,0,0,2.0018082,1.169457,2.739306,0,0,0,0,0,0,0,0,0,3.1598134,3.2754922,0,0,0.6861218,0,0,0,0,0,0,0,0,0.8143492,0.79398024,0.9277561
570,0,0,0,1.01456,0,0,0,0,0.6326317,0,1.0255942,0,1.5880926,0,0,0,0,0,0,0,1.9950335,1.1395868,0,0.20266019,1.403661,0,0,0,1.2668365,0,0
571,0,0.87088674,0,0,0,0.61399436,0,0,0,0,0,0,0,2.1006482,0.66269803,0,0,0,0.69049406,0.6146287,0,0,0,1.828052,0.46369225,0,1.0525086,0,0,0,0
572,1.5780706,0,0,0,0,0.54423374,0.60440695,0.75104785,0,0,0,0.45447552,0,0,0,0,0,5.188822,0,0.08255877,0,0,0,0,0.20261459,4.7456393,0.2754991,0,0,0,0
573,1.8408196,0,0,0.3761485,0,0,0,0,1.4103428,2.6311705,1.5155867,0,2.4891806,0,0,0.8488086,0,6.601203,0,0,0,0,0,0.8288231,0,1.0657488,0,0,0.5405838,3.5578678,0
574,0,0,0,0.45706153,0.43779793,0,1.8745674,0.9542182,0,0,0,0,0,0.36958414,0,0,4.874018,3.9370513,0,0,0.18926525,3.7925808,0,0,0.14959079,4.59236,0,1.8559204,0,0,0
575,2.0149028,0,0,1.0061224,0,0,0.3517017,0.10141339,0,0,0,1.2980856,2.3139348,2.249403,0,0,0,0,1.766973,0.99275017,0,0,0.98183745,0.80379623,0,0,0,0,0,1.3728663,0
576,0.15946597,0,1.950569,0,1.7551022,0.45975596,0.15134954,0,0,0,0,0,0.6976686,4.8756127,0,0.96516395,0,0,0.11269549,0.34932628,0,3.6456816,0,0,0,0,0,1.5150485,0,0,2.6666324
577,0,0,0,0.98218757,0,0,0.22901244,0,0,0,0,2.0296953,0,0,7.146551,0,1.9994035,0,0,0,0,0.9108784,0,0.59697235,0.959388,1.0271493,0,0,0,0,0
578,0,0,0,0.3222711,0,0,0,0,0,0,1.2168788,0,0.5113943,0,0,0.4746919,3.3615448,0.7223875,0,0,0,0,0.5655495,0.06486014,0,5.393358,0.70931065,0,1.4457195,0,0
579,0.73285294,0.84045327,0,1.1872809,0,0.63738596,0.92774624,0.8038257,0,1.984664,0.10702883,0,1.2073102,1.3225589,4.5493298,0,0.41379517,0,1.1959696,0,1.3517268,3.0512488,0.25098637,0,1.6406577,0,0.86577356,0.98115695,0,0,0
580,0,0,0,0.012249666,2.3162315,2.187517,1.7949327,2.4931338,0.031446427,0.10754912,2.959698,0,0,0,0.35984465,1.0100098,2.3231702,0,1.5073817,0,2.540019,0.2521588,0,1.9588363,0,2.8916376,0,0,0,1.2228632,5.1249623
581,0,0,1.2680109,0,0,0,0,0.6880056,0.6557727,0,0,0,0,0,0.28541815,0,0,2.8455422,0.8364526,0,0.04868849,0,2.1920145,0.4591544,3.6953,0,0,0.07115436,1.688622,2.5061693,0
582,0,0,0,0,0,0,0,0.3486559,0.3997524,0,0,0.7226469,0,0,4.4052887,0.24515668,0.6725487,0,1.1895509,0,0,0.7603826,0,0,2.8946266,0,2.105332,0,0.9493784,0,8.1553955
583,0,0,0,0,0,0,0,0,0.44658613,0,0,0,0.15655953,0,0,0,0,2.8186727,0.04493059,0,0.63225895,0,0,0.42008558,0,0,0,0,0,0,0
584,0.25666052,2.0251956,1.6256591,0,0,1.776728,0,0,1.4016823,1.663974,0,0.32012224,0,0,0,0,0,3.4166048,0,2.4814467,0,0,0,0,0.33155414,1.3409944,1.4326048,2.1606965,1.5060478,3.602045,3.2848082
585,0,0,3.369335,0,0,0,0,1.0697595,0,0.9471779,0,2.4934168,0,0,0,0,0,0,0,1.4997032,0,0,0,0.2364786,0,2.073094,0,0,0,0.9242469,0
586,0,0.36319873,0,1.9182473,0,0,1.4302821,0,0,0,0,0.628117,0,4.746138,0,0,0,2.8602886,1.4091443,0.20582798,0,5.07725,0,0.022249328,1.0565879,0,0.02273177,0,0,1.9244286,0
587,0,1.3643037,0,0,0.3396374,0,1.256415,0.89841056,0,0,1.0259967,0,0,0,1.6324148,0,0,6.1987877,1.0213587,0,0,0,0.47814876,0.46958357,0,0,0.1001547,0,0,3.0373647,6.962759
588,0,0.32077628,0,0,0,0.5603824,0,0,0,0,0,0,0.04568866,0,3.6773846,1.063153,0,0,0.47433764,0,0,0.14165439,0,1.5293137,0,0,0,0.06213881,1.5455427,0.2873623,1.160596
589,0,0.8647518,0,1.6868999,0,0.31680897,0,0.0994298,2.1474085,0,0.97996736,0,0,0,0,0,0,1.4171219,0,0,0,0,0.038318124,0,0,0,0,0.8110141,1.6670398,0,0
590,0,0,0.502843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3866548,0,1.0361911,0.633097,0,0,0,0,0,0,1.8596215,0
591,0,0,0,0,0.61816025,0.12350902,0.18228018,0.2614067,0.5732747,0,0,0.82680595,1.2534435,1.0603461,0,0,0,5.2779026,0.61322504,0,0.73060566,0,1.0115998,0,2.3485487,3.4961607,0,0,0,0,1.3974675
592,1.4082707,0,0.37650865,1.2006141,0.5503766,0,0,0,0.7266724,0.13846716,0.53591496,1.1777501,1.7513196,2.3252728,0,0.26587254,2.87937,0,0.53023475,0,1.415056,2.5736465,0,1.2316847,0,0,0,2.42146,0.27460828,0,3.4044778
593,0.9656728,0,1.7163525,0,1.5232881,0,0,0,0,0.47863993,0,1.38283,0,0,3.0158796,1.3856553,0,4.2375784,1.3229268,0,0,0,0,0.75105953,2.8438396,1.8050629,0,0,0,0,0
594,0,0,1.2069869,0,0,0.4605875,0.2548505,0,0,2.1805346,0,1.1527876,0.8848071,0,0,0,0,0,0,1.3590889,0,2.2766423,0,1.4900495,0,0,2.1312099,0,1.7541479,1.4591154,0
595,0,0.4073207,0.65943944,0,0,0,0,0.22411421,0,0,0,0,0,4.008411,0.20805597,0.19022329,0,0,0,0.1436283,0,0,0,0,2.3145053,0,0,0.25874043,0,0.14580704,0
596,0,0,0,0,0,0.5259636,0.34514314,0,0,0,1.0547609,0,0,0,0,0,0,0.97629946,1.7472264,0,0,0,0,0,0.957112,2.5765827,0,3.807844,1.8700092,0.88944507,3.451602
597,2.1937866,0.019566609,0,0,0.08301809,0,0.5756623,0,0,0.7195605,0,0,0,0,1.5154783,0,0,3.123124,0,0.71880674,0,0,0,0,1.2313912,3.347843,0,1.9010912,0,0,0
598,1.1154938,1.2919595,0,2.3158324,0,1.5219378,0,0,0,0,0.57295066,0,0.024875963,0,0,0.50818056,0,0,0,0,1.7405175,0,0,0.4934431,0.7241631,0,0,1.8234347,0,0.949308,1.061398
599,0,0,0,0.29210457,0.9500399,1.997399,0.08909232,0,1.0659307,0,1.2735105,0,0,0,0,0,0,0,1.408424,1.787112,0,0.10418131,0.8842143,0,2.195663,2.876044,3.219887,2.646256,0,0,0
600,0,0.25269124,1.8962264,0,0,0.046619423,0,0.06701664,0,1.8473115,0.84559417,0,0,0,0,0,1.1690625,0,0.29359,0.3270283,0.5077078,0,0,0,0,0,0,0.2819009,0.51551104,2.794908,0
601,0,0,0,0,0,0.82827324,0,0,0,0.86345154,0.53465307,0,0,2.3797143,0,0,0.77036,0,0.5845523,1.0004612,0,2.4095783,0,0,0,0,0,1.3454621,0,1.7001264,0
602,0.42243567,0,0.62112993,0,0.43437016,0.6311555,1.4589626,0,0,1.7774582,0,0,0.27321768,0,0,0,0.55681217,1.1373554,0,0,0.4093262,5.469926,0,0,0,0.25340125,0,0,0,0,0
603,1.2405894,0,0,0,0,0,0,1.32262,0.82398427,0,0,2.5461287,0,0,0,0,0,0,0,0,0,2.1973152,0,0,0.59538156,0,0.094460644,0,0.9979868,0,0
604,0.24753454,0.2880451,1.360522,0,0,0,0,1.1304202,0,0,1.7381835,0.29161245,0,5.036521,0,0.56883186,0,0,1.336833,0.57706195,1.065151,0,0,0,0,0,0,0,0,1.7568971,0
605,0,0,0,2.0875144,0,0.98155445,0,0,0,0,1.7505265,0,0.38736248,0,0,0.8101345,3.4253864,2.0013301,0.4476765,0,0,0,1.4806017,0,2.1753278,0,0,4.7322874,0,0,0
606,0,0,0,0,0.7240102,0,0.17353767,0.16331102,0.2085658,0.53906584,0.39054698,0,0,0,3.9313753,2.1289423,0,0,0,1.0432371,0.26816136,4.182838,0,2.0769854,2.1494844,0.12235678,0,0,0,0,0
607,0,2.928604,0,0,0,0.09074851,0,0,0.77672756,0,0,0,3.068828,0,0,0,0,6.607605,0,0.5602527,1.0401868,0,1.6323768,0,0,0,0.31340477,0,0,7.0584736,0
608,0,0,0,0,0,0,0,1.8394573,0.99549395,0,1.4703765,0.22265215,0,0,0,0,0,0,0,0,2.6268954,0,0.1625393,0.35698232,0,0,0,4.106016,0,1.3397347,0
609,0,0.10671172,0,0,0,0,0,0.92178667,0,0,0,0,2.565758,0,0,0,0.49153164,0,0,0,0,2.2752252,0.36854938,0,0,0,0,0,1.7028204,2.6867068,6.1605163
610,0.13408817,0.7370135,0,1.0048038,0,0,0,0,0,0,0,0.32692134,0,0,0,0,0.026247196,0,0,0,0,0,0,0.38420683,0,5.6461773,0,4.679045,0,3.429288,0
611,0,0,0.58423877,0,0.4780898,0,3.4003172,0,0,0.24627845,3.4666424,0.41772082,0,0,0.5693316,0.3095775,0.1144794,0,0.6974695,0,0.9872311,0.004386784,0,0,6.4068866,0,2.397667,0,0,2.3128095,0.5133571
612,2.0107408,0,0,0,1.8501949,0,0,0,1.286576,1.9881641,0,0,0.2614978,0.85539746,0.75890046,0,0,0,0,0,0,0,0,0,2.316496,0,0.23350494,0,0,0,0
613,0,0.6955344,0,0,0,0.17998287,2.7747054,0.07682203,0,0,0,0,0,2.2860317,0.37114185,0,0,0,0.4033351,1.0758635,0.7970636,0,0.08710538,0.3601371,0,0,0,0,0,0,3.3525038
614,1.0179791,0.18579055,0.8040442,0,0,0,0,0.26051408,1.2672495,0,0,0,1.0129807,0,0,0,0.63133574,0,0,0,0.21712364,0,0.575036,0,1.2269156,0,0.036750328,1.9677494,0,0,0
615,0,1.2499831,0,3.3590882,0,0,1.3739656,0,0,1.8537301,0,0.1155971,0,0,0,0,2.26772,3.5637257,0,0,0,0,0,0,0.5889607,0.21902068,0,0,0.97030365,0,0
616,0,0,0.41329873,0,0.93671316,0,0,1.5756612,3.508367,0,2.932125,1.1491344,0.20056437,2.127549,0,0,0,0,0,0,0.83208346,0,0,0,1.3690108,8.402269,0,0,6.5799384,2.7915628,0
617,0.39042243,0,0,0.57319695,0,1.6864673,0.3937481,0,1.3054405,0.559416,0,2.4307108,0.25847238,0,0,1.1807315,0,2.7080965,0,0,0.32721442,0.15869626,0,0,0,5.5360227,0,0,0,0,0
618,0,0,0,0,0,0,0,0.5333864,2.51118,0.5118924,0,0.58228034,0.5337438,0,0,1.3164792,0.36269617,7.2642674,0.5841918,0,0,0,1.1897318,2.5747504,0,0,0,0.59820116,3.7415588,1.8121575,0
619,0,0,0,1.377926,0,0,0,0,0.778876,0,1.000609,0,2.5860214,0.58599216,0,1.2741607,0,0.4954947,0,0,0,3.8323736,0,0.956792,0,1.3932868,0,0.21557046,0,3.5827382,3.2788785
620,0.6845095,0.2061197,1.1111847,0,0,1.1553109,0,0,0,0,0,1.2374399,0,0,2.4763014,0.92331856,0,0,0,0,0.45210758,0,0.55161065,0,0,0,0.8303031,1.5253618,0.769089,3.6803653,0.028534612
621,0,1.550998,0,0,0,0.23972285,0.6038483,0.065172374,1.0231221,1.6863706,0,0,0,0,2.4101863,0.5493643,0,0,0,0,2.1763244,3.7621167,0.98877,0.42680186,1.4465206,1.6662811,0,0,0,5.9463296,0
622,0,0,0.37067452,0,0.78916675,0,0.8779206,0,0.5715689,1.7194889,0,0,1.1716015,1.4994397,4.295312,0,0,0,0,0,0,1.7751325,0.7560173,0,0,0,0,0,0,0,0
623,0,0,0,0,0.69218934,2.2981596,0.4451616,0,0.33321804,0,0,0,0,0.14851126,0,0.24136858,0.4656899,0,0,0,0,0,0,0.33046344,0,0,0.8938911,2.8863788,0,0.99058723,0
624,0,0,0,0,0.8394183,0,0,0.052812956,0.6364177,0,3.0613039,0.76938665,0,0,0.6266135,0.73081005,0,4.188422,0.886648,1.2926222,1.439485,0.5041701,0,0,1.639266,1.6173903,0.20587333,3.855563,0,5.946533,6.159164
625,1.5226958,0.12294124,0,0,0.48549375,0,0,0,0,2.71326,0,0,0.35223776,1.8503095,1.4973416,0,0,2.5757089,0,0.7742225,0.9452861,0,0,0,0,0,0,2.5618215,0.6238928,1.1384649,0.8281798
626,0,0.5158183,0.8503401,2.0785344,0,0.22040333,0.19472247,0,0.49135038,0,1.3864567,0.009783534,0,0.6553834,0,0,0,0,0,0.33675367,0.23392843,0.26150247,0.64111507,0,0,0,1.2133524,0,0,0.00192347,0.26302594
627,0.012703984,1.1544435,0,0,0,0,0.61254334,0,0.5899105,1.2538208,0,0.24757057,0,2.6535497,0.34713396,0,4.1096344,0,0.78279966,0.4394871,0,0.2905176,0.8192589,0,0,0.037729386,0.13092762,3.8353186,0,2.3003192,0
628,0.75629574,0,0,0.46645296,0.9812862,0.079466075,1.8044358,0,0.62753594,0.13032101,3.0029457,0.21751052,0.60324913,0,0,0,2.1578708,0,0,0,0,0,0,0,0,4.8987975,0,0,0,0,2.4463153
629,0,0,0.54921424,0,0,0,0,0,0,0,0,0,0,0,3.4309967,0,2.200316,0,0,0,0,0,1.5367502,0,0.7173762,0,0,0,0,3.0596097,0
630,0,0,0,1.9818151,0,0,0,0.04871124,0,0,0,0,0,0,0,0,0,0,0.5372192,0.4460349,0.53877246,2.584388,0,0.4248895,1.8667195,1.1305692,1.8284775,0,3.1464922,0,1.1145968
631,1.010367,1.594603,0.9957405,0,0.8164809,0,0,0,1.0195655,0,0.8137459,0,0,3.2176535,0,0,0,0.93526095,0.78112847,0,0,0,0,0.36559692,0.37162426,8.083102,0.1671774,0,2.9624197,0,0.16357672
632,0,0,0,3.4476664,0.8756426,0,1.0655174,0,0,0,2.5430584,0,0,0,4.0593343,0,0.3948133,0,0,0,0.60684603,3.9352016,0,0,0.91259617,0,0,0,0,0,0
633,0,0,0.91585976,0,0,0,0,0,0,0,1.2735336,0,0,0.698236,0.84591144,0,1.0182171,0,0,0,0.9043325,0,0,0.41917363,0,1.3073338,1.513424,0,2.5043435,0,0
634,0.967281,0,0,1.1245704,0,0,0.59165806,1.3215382,0,0,1.6887133,0,1.2548656,5.401529,0,0.20826045,0,0,1.2936769,0,1.3414074,0,0,0,0,4.2296405,0,0,0,3.9147527,0
635,0,0,0,0.22257668,1.8989488,1.970816,0,0,1.41238,1.1593462,0.5960869,0,2.2035236,0.006761579,2.8737414,0,5.050145,3.945803,1.8159903,0,0,7.1457977,0,0,0,0,0.16815087,0,0.9430426,0,0.85313773
636,0.43369848,0,0,1.1764408,0,0.59416926,0,0,0.57811934,0,0,2.194774,0.23042534,0,0.9987634,0,0,0,0,0.8538946,0,0,0,0.3824286,0,0,0.10461319,2.8667943,0.78502,0,0
637,0,0.9378623,0,0,0,0,0.94758743,0,0.24221282,1.1434337,0,0.26198664,0,0,0,0,0,0.052830156,0,3.728297,0,0,0.7065168,0.01885995,0,3.9419956,2.457504,0,1.4532963,0,0
638,0.1045978,1.203595,3.4856107,0,0,0.8730589,0,0,1.1415302,0,0.8617481,2.2786665,1.2876161,0,0,0.14707543,0,0,0.02609467,0.6560915,0,0,0,1.1544398,0.4624298,0,0,0,1.385428,0,0
639,0.38827822,0.41907042,0,0,0.021144224,0.5287208,0,0.52669424,0,0,0.86402416,0,0,0,0,1.6597273,0,0,0,0,0,0.3853774,0,0,0,0,0,4.7847195,0,0,0
640,0,0,0,0,0.43107828,0,0.12626787,0,0,1.2084404,0,0.3454112,0,0,1.068394,0,0,0,0,0.3415767,0.64426714,0,0,0,0.3021746,0.11173778,1.2294477,0,0,4.1619015,0
641,0,0,0.8676369,1.6603701,0,0.06743348,0,1.2916474,0.17284131,0,0,0,0,0,0,0.19873044,0,0,0.70628154,0,0,4.9710984,2.0370343,1.3260931,0,0,0,0,0.8196758,0,0
642,0.17148009,0,0.57379544,1.3146937,0,0.54504454,0,0,0.98021793,0.24285431,0.48917556,1.6347232,0,0,0,0,0,2.396246,0.26726216,0,0.70075905,0,1.2683971,0.18917145,0,1.2947612,0,0.29696855,0,0.43956307,0
643,0,0.08018047,0,0,0.117445566,2.3884652,0.33639842,2.0548863,0,0.4847928,0,0.59689176,0.2879554,1.012789,1.2978706,1.6975814,0,1.2308805,0,0,0.28267395,0,0,0.69432354,4.502128,5.632082,1.193903,3.991546,3.6152384,0.29396164,2.6835532
644,0.5786804,1.5787334,0,2.761257,2.390485,0,0.35584363,0,0.3465492,0,0.7097342,0,0,0,0,0.49255738,1.50817,12.101155,0,0.91497654,0.15003794,0,1.2731726,0,4.2492285,1.9371414,0,1.3599733,1.1867892,0,0
645,0,0,1.168573,0,0,1.5731567,1.1474184,0,0,0,0,2.7275352,0,1.3150678,0,0.29507467,0,0,1.1363217,0,0,0,0,0,0.8101714,0,0,1.1585869,0,3.1426423,4.3743415
646,0,0.18692346,0,0,0,0,0,0,0,0,0,0,1.4504747,1.8715471,0,0,0,0,1.7270855,0,0,1.3739107,0.03989294,0,0.20497732,5.101719,0,0,0,0,1.9606919
647,0.42247522,0,2.9750202,0,0.19154538,0,1.5647438,0,0,0.5879733,0.31546056,0,0.46238697,0.4575822,2.401635,0,0,0,0.5207236,0,0,0,0.53200614,0.5992777,0,0,0,3.266986,0,0,0
648,0,0.31713584,0.3885277,0,1.660405,0,0,0,0,1.7947732,0,0,0,0,0,0,0.7290274,7.8101115,0,0,0,0,0,0,0,0,0.72624564,0,0,0,0
649,0,0,0.70584273,1.5104326,0.17517811,1.3487556,0,0,0,0,0.103989854,0,0.052755654,2.5175452,0,0,0,0,1.3281641,0,0,0,1.3322539,0,0,0,0,0,0,4.4883804,5.0001574
650,0,0,0,0.53121066,0,0.73948455,1.4415858,0,0,0.40541622,0,0,0.66051704,0.6624452,0,1.2408731,0,2.996053,0,0,0,0,0,0.43874985,0,0,0,0,0,2.0283263,0
651,0.1615093,2.0355682,0,2.0023358,0.84097904,0,0,2.3448596,0,0,0,0.23241685,0.6313553,6.6539702,0.28161052,0,0,0,0,0,1.9030381,0,0,0,3.3910346,0,0,0.15460722,1.4004806,0,0
652,0.44575492,0.8605987,0,0,0,0.3252038,0,0,0,0.42137027,0,0,0,0,0,0,0,0,1.0355628,2.63623,0,0,0,0.45599473,1.9471083,2.4271295,3.451713,0,0,0,4.6741147
653,0,0,0,0,0,0.4943753,1.6071543,0.44242376,1.1489618,0.22397488,0,0,0.20181152,1.0808172,1.3292193,0,1.8510056,0,1.4835479,0,0,5.223248,0,0,0,1.3837843,1.3239402,0.3566527,0,0.15153877,1.7963331
654,0.7222932,0,0,0.42152742,0,0,0,2.6568801,0,0,1.5782683,0,0,0,0,0.27626345,2.8924198,0.7826803,0,0,0.078611545,0,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0.79862726,1.5163255,0.3409578,0,1.5791383,0,0,0.7523411,0.48452914,0,0,0.63214386,0,6.6674595,0,0,0,6.4060035,1.1965941,0,1.5350673,0,2.275496,0,1.8305213,0,3.2338347
656,0,0.059590336,0.60860926,0,1.5177158,0,1.5487075,0,0,0,0,0,0,0.51935744,1.1484256,0,0.56694436,0,1.5159787,0,0.23167697,4.575293,0.759799,0,0,1.0247167,0,6.0779524,0,0,0
657,0,0,0,0,0.24125642,0,0,3.211622,0,0,0,0,0,0,0,0,0,0,0.48601878,0,0,0,0,0.28333914,0,0,0,0,0,0,0
658,0,0,0,0,2.3489475,0,3.2547483,0,0,0.385907,0,0.7931035,2.2243807,0,1.8882023,0,0.78139305,2.8013911,0.32024845,0.15570088,0.43296298,1.1155379,0,0,0,0,0,0,2.0812402,0,0
659,0.000731839,0,0,3.0950482,0.5664324,0,0,0,0,0.23520827,0,0,1.4631901,3.5305371,0,0,0.3389289,0.77895886,0,0.41066974,0,4.479419,0,0,0,0,0,0,0,2.287584,0
660,0,1.1674552,2.7974415,0,2.6609187,0.6994228,1.5864339,0,0,0.33521447,2.6041005,0,1.2975292,0,2.2946978,0,0,0,0.42750582,1.2030923,0,0,0,0.5811204,0,1.036399,0,0.7183629,0,0,0
661,0,0,0,0,0,0,0.2946717,0,0,0,3.7179601,0.09077669,0,0,0,2.554959,0,0.17051843,1.3326846,0,1.2493848,3.0661485,0.40785685,0.53876644,0,3.40661,2.8275146,0,0,0,1.2191327
662,0.8357823,0.5517214,1.0036342,0.10886623,0,0,0,0,0,0.29504454,0,0.101667926,0,0,0,1.7791169,1.2775805,0,1.9200962,0.6010248,0,0.24125956,0,0,1.2018781,0.9587027,0,0,2.5690935,0,0
663,0,0,0,0,0.77120465,0,1.1511298,0.58879185,0,0.02703756,0,3.7693663,0,0,0,0.59422386,3.780596,5.7220554,0,0,0,5.1482472,0,0.07755697,0,0,0.08579317,0,1.2909367,0.29807928,2.7049975
664,0,0,1.6060933,0,0,0,0,2.0995123,0,0,0,1.2103468,0,1.2460995,2.0367289,0,0,0,0.01975032,0,0.6249295,0,0,0,0.23942165,0,0,0,0,1.1594353,0
665,0,0,3.1613843,0,0,0,0,1.8279198,0.47991532,1.3054749,2.2385187,1.3224732,0,1.4854138,0,0,0,0,0,0,0,0,0.8406992,0,0,0,0,3.5898428,4.115761,0,0
666,0,0,0.5307597,0,0,0,0.16713311,0,0.774389,0,0,4.4448843,0.25834143,3.299126,0,0.007263916,0.17186242,5.132297,0.24321847,0,2.2315335,0,0.82129633,0.6004628,6.2446647,0.03811199,0.16696933,0,0,4.0362453,0
667,2.2734861,0,1.2086693,0.2603334,0,0,1.507907,0,1.1673087,0,0.57786745,0.5801594,0,0,0.837031,0.61880577,0,6.8459306,1.0332814,0,0,0,0,0,0,2.6761596,0,0,0.6762023,0,3.22029
668,0,1.0169168,2.7129374,0,0.14014477,1.381149,0,0,0.402978,0,0,0,0,0,0,0,1.3540552,4.2048807,0,0,0,0,0,0,3.2483888,0,0,0,0.95345914,3.6079118,6.148349
669,0,0.80881846,0.19453986,0.115077555,1.2242868,0,0,2.3216653,1.5916681,0,0,0,0,0,0,0,1.0254911,2.9932282,0,0,1.2557946,4.725024,2.247036,0,0,0,0,0.40051332,1.1473484,0,0
670,0,0,1.3664646,0,0,0.23059678,0,0,0,0,0,0,2.9787924,0,0,1.547096,0,0.5495033,0.6343053,0,0,0,0,0.28705996,0.35556236,4.7252836,0,2.7595158,0,3.7876372,0
671,0,0.3716107,0,0,0,0.765952,0,0,0.26161128,1.2585375,0.7205438,0,0,3.7396598,0,0,1.1486188,1.4564502,0,1.9948398,0,0,0,1.3456064,0,0,0.11926053,2.3976724,0,0,0
672,0,0.1873119,4.6636934,0,0,0,2.0843158,1.0116006,0,0,0,0,0,0.20205803,0,0.38342226,0.31495565,0,0,0.35788724,0,0,0.06955974,0,0,0,0.4009918,0,0,1.774443,6.814697
673,0,1.7118617,0,1.5448304,0.6161116,0,0.9578096,0,1.9159561,0,1.7769896,0,0,0,2.2178075,0,0,0,0,0.2977714,2.2951977,4.5683355,0,0,0,0,0,0,0,0,0
674,0.83577657,0,1.9297206,0.12966315,0,0,0,1.0616685,0.06500313,1.0019935,0,0,0,1.6966581,0.8348606,0,0,0,0,0,0,0,0,0.33623797,0,0.6714661,0,0,0,0,0
675,2.9826581,0,0,1.5155346,0,0,0,0,0,0.73337185,0,0,0,0,0,0,0.577156,1.2638291,0.22958642,1.614694,0,0,2.732867,0,0,0,0,1.5219599,0,0,0
676,0,0.4034011,0.002799514,0,0,0.15754652,0,0.24128537,0,0,1.0251904,0,1.5887526,0,0,0,1.6202726,2.3173234,1.3610369,0.3969616,0,0,0,0,0,0,0,0.011818554,0,3.9219809,0
677,0.82185143,0,3.0932877,0.13331915,0,0,0,0,0.122873224,1.0230619,0.749003,0.069616005,0,0,0,0,0,4.992446,0,0,0,0.56608427,0,1.7178787,3.603742,0,0,0,1.6346596,0,0
678,0,0,0,0,0,0,0.058612313,0,0.2979035,0.60902095,0,0,0,0,0,0,0.61064225,0,0,0,0,1.8094829,0,0,0,0.100558795,1.5365157,2.990948,1.1354603,0.06267009,2.6612906
679,0.09849694,0,0.2744407,1.9076073,0,0,0.34200153,0,1.946868,0,0,0.12595734,1.367676,0,0,0,0,5.234501,0.8136371,0,0.6154796,0,0,0,0,0,0.45094138,0,0,0,0.8110799
680,0,0.17087221,0.81726384,0,0,1.1482291,0.30243528,0,0,0,1.7344477,0,2.4167497,0.38154423,1.5125083,0.62651825,2.2398243,0,0,0,1.010939,0,0.7379108,0,0,0,0,0,0,0.3021258,0.29026312
681,0,0.601354,0,0.003841755,0,0,0,1.3369709,1.7350286,0,1.9850754,0,0,0,0,0,0,8.152997,0,0,0.28321052,0,0,0,3.2795517,0,0,0,0,0,0.53321564
682,0.29046836,0,0,0,1.2511244,0.9049461,0,0,0,0,1.0516571,0,0.59901977,0.26907367,0,0.719169,0,0,0,0,0.1745433,0,1.4597747,0,2.8633587,0,0.10840498,0,0,3.360995,0.20110695
683,0.2254854,0,0,0,1.4180952,2.5620377,0,0.2098372,0.41985998,0.3064397,0.97517323,0,0.70337003,0,2.583609,0,0,0,0,0,0,0,1.1825285,1.592061,0,2.2232368,0.004007368,0,0,0,0
684,0.061549127,0,0,0,1.2790846,0,0.79412806,0,0.7399548,0,0,1.5190576,0,0.5200579,0,0.11104118,2.0813675,5.640564,0.33236012,0,0,0,0,0,0,0,0,0,0,3.2244747,0
685,0,0,0,0.29956183,0,0,0,0,0,0,1.120474,0.13022831,0,2.6441362,0.36630264,0.22278355,1.0293134,0,0,0,0,4.6584964,0,0,0,2.8532538,0,0,2.289885,0,1.0372301
686,1.2117234,0,0.856019,0,0,0.7607854,1.3007663,0.34018135,0,0.87204397,0,0.605239,0,0,0,0,0,0,0,0.22400224,0,0,0,0,8.5687475,0.6500342,0.44350708,0,0,0,0.9341924
687,0,0,0,0,1.0210577,0,0,1.303455,0,0,0.8082792,0.21971972,0.3551907,1.7567133,0,0,5.9007115,0,1.3980553,0,1.0294356,5.083735,0,3.096395,0,0,0,0.26649633,0,1.59361,0
688,0,0,0.4667863,0.014377248,0.7901398,0,0,0.4406587,0,0,0,0,2.439259,0,0,0,0,5.737889,0,1.5793163,1.4874027,0,1.0054301,0,3.3513436,0,0.8519934,1.198139,0,0,0
689,0,0,0,0,0,3.284539,0,1.3358734,0,0,1.9525968,0.4148746,0,0,2.5888958,0.67149764,0,3.434636,0,0,0.6052967,0,0.5460775,0,0,7.7871656,0,1.9062024,4.1058784,0,0
690,0.65335506,1.7189957,0,4.1903396,2.1626096,0.46669012,0,0,0,2.999994,0,0,3.8045657,0.032368306,0,0,0,0,2.350574,1.7595032,0,0,0,0.42883798,0,0.3489173,2.352048,2.277108,2.9437737,1.0717747,0
