x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038
100,0,0,0,0,1.077351,0,1.0710871,0,0,0,0,0,5.4437466,0,0,0,1.5541732,1.8661362,0,0.070243716,0,2.311889,0.7584652,0,1.0290638,2.0745623,0,2.4949815,2.0723708,0,1.5538973,1.8085101,0.27879566,0,0.8306374,0,0.09104133,0.1557078,0
101,0,2.3062444,7.2298613,0,0,1.3095387,2.673102,0.83669776,0,0,0.73285776,0,11.15456,0,0.9704901,0,0,0,0,0.60676783,0,1.5751787,0,2.441554,0,1.9261415,0,1.0484664,0,0,0,0,0.17752582,0,0,0,0,0,0
102,0,0,0,3.6286623,0,0,0,0,1.8501626,0,0,0,0,0,0,0.43403578,0.20620196,0,0,1.6245183,0,0,0,0,1.1931959,0,0,0,3.051384,0,0,0,0,0,0.8225402,0.997216,1.6836383,0,0.3437179
103,0.24518794,0,0,0,3.5364652,0,0,1.6852229,2.8491173,0,0,0,0,0,2.3047538,2.9966106,0,0,0.29704192,0.13966587,0,0,2.6851165,0.000109346,0,0,0,1.4446943,2.46585,0,0.8583678,0,1.3513983,1.5827967,4.843233,0.047475502,0.89267886,0.1651143,1.8577486
104,0.57202643,1.2570945,0,1.3933266,0,0,0,0,0,0.25043282,0,0,0,0,1.996385,0.10362532,0.62594336,0,0,0,0.5069711,2.6459463,0,0,0.78505266,0.4987994,0.62482613,0,0,0,0,0,0,0,0,0,0,0,0
105,0.47944698,0,0,0,1.0847876,0,0.06294077,0.084862426,0,0.49706286,0,0.4803571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91866267,2.1793437,0,0,0.4006897,0,1.3477573,0,0,0,0.91180754,0,0,0
106,0,0,2.0863187,0,0,2.0883899,0.5253914,0.35483798,0.10523029,1.0848845,0,2.1982305,0,4.338459,0.34125477,0,1.6788554,0,0,0.040569443,0,0,0,0,0,0,0,0,0,0,0,1.6259472,0,0,0,0.21566725,0,0,0.7063516
107,0,0,2.1381774,0,3.3494148,2.6680632,0,0,3.0115879,0,0,0.122783504,0,0,0.15831344,0,0,0,1.2957537,0,1.5342333,0,0.7397133,0.70840746,0,0.62681717,0.7518235,0.13118428,0.43000248,0.5183357,0,0,0,0,0,0,0,0,0
108,0,0,0.20662978,0,0,0,0,0,0,0,0,0.372905,0,3.27045,0.2196289,0.37581164,0,0.19285932,0,0,0,0.901214,0,0.8375737,0,4.33553,0.8485293,0.6711258,0,0,1.3170029,1.202715,1.9756429,1.8338062,0.9185775,1.7310128,0.82787275,0,0
109,0,3.5775383,2.9157796,0,0.749393,0,0,0.34044242,1.6391748,0.2798617,3.2189882,0,0,2.2027063,1.7040079,0,0.7720814,1.2290863,0,0,0,0,0,0.07247945,0,0,0,0.4035885,0.831217,0,0.30952218,1.6712772,1.4732116,1.1911806,0,1.6174352,0,0,1.3587502
110,0,8.34312,1.0333673,2.4940295,0,1.1328627,0.05169601,0,0.19798337,0,0,0,0.68714213,3.930018,0.6545039,0.40112105,0,0.70734227,3.7135623,0,1.3026661,0,0.8385621,0.9347882,3.3136947,1.2386523,0,2.0648618,3.9535575,0,0.17812414,0.08319025,0,0.9892219,0.050086852,0,0,1.8217237,1.8586189
111,0,1.2353034,0,0.74426556,0.8389696,2.299318,0.19975865,0,0,0,0,0.16183643,0,0,0,0.17640534,0,0.027015526,0,0.921574,0,0,0,0.1940331,0,0,0,0,0,2.931592,1.6055285,0.69599724,0.9581998,0.93826467,0,0,0,1.91065,0
112,1.3693795,3.7301707,8.235298,0,0.1728308,0,0.19238813,0.25548056,3.036649,0.20961113,1.2536169,0,4.532798,0,0,0,0,0,0,1.0106969,1.0030125,1.2426009,1.2823766,1.7344987,0,0.2991662,2.6419141,4.200119,0,0.1956959,0,0,0.89700925,0,0,0,0.89525485,0,0
113,0,0,0,0.2508219,0,0.47063285,0,0,0.89621234,0,0.97152954,0,1.6931146,4.9280596,0,0,0,1.7783042,0,0,0,0,0,0,0,1.6952668,0,0.13089603,2.3580225,0,0.34690535,0,0.39794302,0,1.0647205,0,0.07549684,0,0.9937356
114,0.17269772,0,0,0.096046865,3.814464,0.83100414,0,3.1146765,0,2.0917006,1.3301193,1.8522736,0,9.49575,0.026063722,1.4819789,0,0,1.3856741,0,0.9027724,0,0,0,0,0,0,0,0,0,0,1.2612132,1.5526036,0,0,0,0,0,0.0806968
115,1.3310099,0,0,0,0,0,0,0,0,0,0,1.1522117,0,0,0,0.23047781,0,0,0.11673773,0,2.7379975,0,0,0,0,0,1.2093849,0,0,0.2080654,0,0,0,2.130754,0,0.48882976,0,0,0
116,0.43266463,0,2.3182232,0,0,1.2160221,0,0,0,0.7515158,0,1.3340777,0.038509622,0,0,0,3.6096194,0,0.36942118,0,0,0,0,0,0.9782854,0,0,0.4713074,0.004315935,2.422944,0,0,1.329113,0,0,0,0.1551031,0,0.34575343
117,0,2.3424566,0,0.41737399,2.4918659,0,0,0,2.8409293,0.25691298,2.058811,0,0,0,1.3189061,0.6791532,0,2.1701884,0,0,0,0.33033618,0,0,0,0,2.4094067,0,0.007486604,0.1292097,0.13103114,0.5683687,0.40200925,2.0406022,0,1.3729005,0,0,2.7539713
118,0,6.5233035,0,0,0,1.6562663,1.7193319,0,0,0,0,0,12.034517,4.448865,0,0,0,0,0,0.28906193,0,0,0,1.4458879,0,0,0.41010135,0,0,0,2.0154152,1.2459781,0,0,1.3309389,1.57745,1.164006,0,0
119,0,8.605048,0,0.34057814,0,0,0,0,0.87368304,0.5526743,1.0405083,0,5.1901655,0,3.9099324,0,0,0,0.69719607,0,0.23856905,0.17355451,0.013338298,0,0,0,0,0,2.3024573,0,1.2445065,0,0,0,0,0.6681666,0.8170486,0.59804875,0.7953847
120,1.2031748,5.7953434,0,0.6049258,2.5723915,0.83803946,0,0,0,0,0,1.4890084,0,7.225886,0,0,0,0,0,0,0,0,1.6094835,0,0,3.785046,1.3130385,0.20618507,0.8195298,0,0.26520053,0,1.7532566,0,0.045287143,0,0.24757499,0,0
121,0,0,6.0282207,2.8529632,0,0,1.350887,0.4418259,0,0,0.79379284,0,0,0,0,0,1.4950949,0,0,0,0.6505786,0,0,0,0,0,0,0.27723145,0.40498096,1.294962,0,0,0.37901238,0,0,2.703144,0,0.8920204,0
122,1.8544898,0.6940779,0,0,0.31054395,0,0,0,0,0.15100747,0,0.16823535,7.3928585,0,1.4774119,0,0.12959003,0.29238877,1.7023191,0,2.6432278,1.3613309,0.5875127,1.4147891,0,0.66638064,2.2840977,0.7817507,0.7492299,1.2005147,0,0.9461442,0,1.4193442,1.5156239,1.1565456,0,0.086468644,0.21697015
123,0,0,0,0,0,0,0.87373805,0,0,0.36616614,0,0,0,0,0,0,0,0.9148327,0.03770182,1.6089485,0,0,0,0,1.852661,0.886374,0,0,0.4971245,0,0,1.233342,0.5684924,0,0,0,0.83716637,0,0
124,0,0,2.0226002,0,0,0,0.2371768,0.7740396,0,0,0,4.7374897,0.24401887,0,0,0,0,0,0,0,0,0,0.18848944,0.038655166,0,0,0,0,0,2.7239544,0,0.9741183,0.388758,0,0,0,0,0,0.97403836
125,0.10171589,0,1.313366,0,0,0,0,0,0,0,0,0,0,0,0,0.43657625,0,0,0,0,2.2220843,0,0,0,0,0,0,0,0,0,0,0.99776953,2.0409982,0.22813778,0,1.0379192,0.09708381,0.3726582,0
126,0,1.9671694,2.531103,0,0.1290706,0.3557977,0.63463503,0,0,0,0,0,0,0,0.38983944,0,1.2136577,0.65467936,0,0.33828682,0,1.3414114,0.40244803,0.31011543,0.13851382,0,0,0,1.158914,1.3032165,0,1.3722245,0,0.48415908,0,1.5244181,0.009258957,0,0.29346693
127,1.0483011,0,0,1.323905,0.4982139,0.7697368,0.88169974,0,2.2157834,0,1.5994269,0.78999573,6.0844574,1.7354057,0,1.4087992,0,1.9336303,0,0,0,0,0,0,0,0,0,0,1.5803596,0,0,0,0,1.316149,0,0,1.8470968,0,0.5897568
128,0,4.2642465,10.039528,4.3191586,0,4.103912,0,1.3402294,0,2.2243586,0,0,3.152986,0,0,0,0,0.17214248,1.3383296,0.60250556,0.002007859,2.2658286,1.551503,0,0,1.370291,0,2.7364206,1.6476055,1.5336169,1.022611,0.18008193,0,0,0,0,1.2375187,0,0.39657578
129,0,0,0,0.73546815,0.4589224,0,0,0,1.3493814,0,0.19256416,0.54148805,6.697945,7.0384326,0.037974507,0,0,0,0,0.7962525,0.8884175,0.6037305,1.8046291,0.55013835,0,0,0.33672377,1.3013887,1.0679396,0.6058509,0,1.0672429,0.11732977,0,0,0,0,2.3657014,0
130,0,0,9.635323,0.718421,0,0,1.3652064,0,0.57483727,0,0,2.4175637,0,0,0,0,0,0.037405167,0,0.5099383,0.46876281,0,0,0,0.55064607,0.50693697,0,0,0.4207516,0,0,0,0,0.64485145,0.79370034,0.95147645,0,0,0
131,0,2.3366263,4.276398,0,0,2.9764059,0,1.208789,0,1.2610568,0,0.5713895,0,3.8445148,0.005656691,0,0.5387785,0,1.0890242,0.36306193,0,0,1.1365848,1.5701268,0,0.89325935,0.77580637,1.3353463,0.00275561,0,0,0.95307606,0,0,0,0,2.1529856,0,0
132,0.38625392,1.1576866,0,3.0124006,0,1.7639774,0,0,0.69437456,0,2.8016353,0,0,0,0,0.4472597,0,0,0.84201604,0.72964966,0,0,0,1.0066423,0,0,0.7232838,0,0,0,0.039153032,0,0,0,0.9998952,0,0,0,0
133,0,0,0,0,0,0,0.44435027,0,0.25917998,0.7032964,0,1.1053199,0,0,0,2.0899682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1.0924672,0,0,0,0,0,0,0.11704742,0,0.7529908,3.814895,3.3629618,0,0,0,0.5559061,0,0,0,0,0,0.38010338,0,0,0,0,4.450446,0,0,0.16564055,0.21170808,1.2077644,0,0,0.28999737,0,0,0,0
135,0,0,0.3269334,0.049266495,0,0,0,0,1.3351059,0,0,0,5.0036387,0,0.48673558,1.3493313,0,2.5045443,0,0.38039824,0.80459535,0,0,0,0.70415324,0,0,0,0,0,1.7106549,0,3.0568995,1.3064988,0.436891,1.7168632,0,0.445881,0.13419262
136,0,0.018378012,3.666912,0,1.2922951,0,0,0,2.0241444,0,0,0,1.4858314,0.33847773,0,0,0,0,0,0,1.7090393,0,0.8898686,0,1.333529,0.24452534,0,0,0,0.26758322,0,2.2088432,0,0,0,0,0,0.8891838,0.27566168
137,0.676816,15.401559,1.1837165,0,0,0,0,0,0,0,3.4497447,0,0,6.8311014,0,0.3055976,0.8841497,0,2.3198104,1.1302034,4.3401117,0.30342388,0.3511878,0,0,1.1674712,0,1.6667395,1.8751228,0,1.6542948,0.7560363,0,0,0.7704894,1.3186045,0.12961577,0,0.3216532
138,0.8104486,6.0430875,2.4675522,1.0467751,0,0,0,0.012876751,0.61074305,0,0,0.010903348,5.332786,0.16897516,1.7430226,0,1.7717463,0,1.9442269,0.2579828,0.66935426,1.7399198,0.11248372,0.6310733,1.4013199,0.008460299,2.1732273,0.64434624,0,0,0,1.5152962,1.5192628,0,0,0,0,0,0
139,0,0.7810236,3.3683593,0,0,0,0.2798791,0.09504254,0.5485157,0,0,1.6985636,4.408441,3.9396446,0,0.17698142,0,1.2132624,0,0,0,0,0,0,0.07476386,0,0,0,1.0065422,0,0,0,0,0,3.3758516,0,2.6284845,0.5849417,0
140,1.3229746,5.6830907,0,0.42995554,0,0,3.2252846,0,0,0,0.08213897,0,0.9043642,0,0,0,0,0,0.8484291,1.9831855,1.4230175,0,0.19643761,0.21079122,1.6018646,0,0.4945406,2.2653685,0.5968972,0,0,0,0.024890887,2.0048904,0.1857156,0.0150601,0,0,0.70603263
141,2.0637214,0,0,1.1968488,0.77956134,0,0,0,1.6739331,0,0,0,0,3.9449434,0.4281884,0,1.2345454,0.8554061,1.89731,0.17184933,0,1.6486093,2.248285,4.135044,0.061116043,0,0,1.3821771,1.1555685,0.01159095,0,0,0,0,1.0524826,0,0,0.6790153,0
142,0,5.2109356,0,0,0,0,1.9314052,0,0,0,0,0,0,0,0,0,1.6329423,0,0.45001647,0,0.8397527,2.9877355,1.7734554,0,0,0,0,0,0,2.0433056,1.7902502,1.5951794,0,0,0,0,0,0,0.9508762
143,1.3277618,0,0.4041127,0,0,0,0,1.884222,0,1.1250906,0.8080659,0.19917266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2943831,0,2.4361775,0,0,1.2780986,0,0.21170522,0,0,0.16656417,0,0
144,2.9746811,0.10439185,0,0.53957254,2.5609207,0.97914386,0,0,0,0.79969084,0,0.38367626,0,0,0.5462834,0,0.037821744,0.4595726,0,0,0,0.21860145,0.2120039,0,0,0,0,0,0,0,0,0.62547493,0,0,1.6693289,0.35660997,0.25124577,0,0
145,0,0,1.6300875,0,0,0,3.0457811,0,0,1.1289822,2.021351,0,0,0,0,0,0,0,0,0.30176848,1.4116342,0,0,0,0,0,0,0,0.102395326,0,0,0.005999507,1.6232167,0,0,0,0.5258242,0,0
146,0,0,7.3830333,0,0.9421941,0,0,0,0,1.2120701,0,0,0,2.0220006,0.2997332,0,0,1.3822496,0.48101547,1.8737584,0,0.70274395,1.2491653,0,0,0,2.6973724,0,0,2.6194313,1.8472288,0,0,0,0,0,0.038768563,1.2357533,0
147,0,0,0,0,0.69224644,0.83239675,0,0,0,0,2.5482225,0,0,4.239128,0,2.6005735,0.6917825,0.05499493,0,0.09376607,0,0,0.043762546,0,0,2.061475,0,0,0,0.029624062,0.6425576,0,0,0,0,0,0,1.3366026,1.233144
148,2.3386614,4.0654345,0,0.17271076,3.6269608,0,0,0.5193104,0.61030746,0,0,0,0,0,1.1649321,0,0,1.6442777,0,0.6040349,0.90304714,1.1620435,0.8342372,0,2.1697254,0.5456536,0,2.198232,4.829793,0,0.29657027,0.0043433,0.2998474,1.5942925,0.633451,0.5634576,0,0.43569112,0
149,0,0,8.002558,0.39519027,2.347368,0,0.64705634,2.7437973,0,0,1.4615953,1.7440361,5.2976804,0,0,0,0,0,0.64716226,0.39700142,0,0,0.42594287,0.28062162,0,0,0,0,0,0,0,0,0.95320326,0.9049127,1.0767891,0,0,0,0
150,1.6832536,0,0,2.000496,5.039984,3.73007,0.8157579,0.16561721,0,0,0,0,3.3211567,2.3130906,0,0.41903904,0.8631081,0,1.104535,0,0,1.4091837,0.53262126,0,0.33117422,1.0131454,0,0.40697724,0,2.9415479,0,0,0.016319975,0,0,0,0,0,0
151,1.0870368,4.010052,0,0,0,0,0,0,0,0,0,0.006429145,0,4.6953406,1.26162,0,0,0,0,0.7521636,0,1.4837155,2.658418,0,1.0802625,0.7759166,0,0,0,0,0.6108902,2.2041905,2.8901153,0,1.5055594,0.96577716,0.27524284,0.19396088,0
152,1.2782042,0,0.40902144,0,0,0,0.9404732,0,0,0,0,1.7707961,0,0,0.90338415,0,0,2.418505,0,0,0,0,0,1.2205224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,1.5742749,0,2.6941292,4.6042056,0,0,0.8826192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74739647,0,0,0,0,0,1.4719877,0
154,0.90033627,0,0,0,0,3.3482645,0,0,0,0.6831587,0,0,0,0,0,1.6272855,2.346276,0,0,0,2.160218,0,0,0,1.0991904,0,0,0,0,0,0,0,0,0.5127294,0,1.0801907,1.562823,0.35892698,0.6779951
155,0.024803007,0.24430253,0,1.880985,2.1398664,4.2129874,0.56017673,3.1511583,3.5404842,0,0,1.9887565,3.3227577,0,0,5.0591593,0,1.7565489,0,0,0,0,2.4119174,0.058061983,0,0,0,0,0,0.12182855,0,0,0,2.79109,0,1.1371927,0,0,0
156,0,7.43282,0,0,0,0,0,0,0,0,0,0,1.6389835,2.642789,0.21377122,0,1.892851,0,0,0,0,0,0,3.9796338,0,0.09413664,0.5924479,0,0,1.2679284,0,0,0,0.9619283,0,0,0.3176718,0,0
157,0,0,0,0,0.30217475,0,0,0,1.1494882,0,0,0,1.8033168,0,0,1.6498908,0,0,3.0966735,2.6815603,0,1.6777384,1.7810351,0.8901251,0.35749987,2.1669815,0,4.997118,0.88757926,0,0,0,0,2.1333258,1.8725139,0,0,2.1127944,1.7946254
158,0,0,1.0836611,0.58457386,2.1352563,0.06708594,0,0,1.5444267,0.04255916,0,0,0,0,0.41828072,0,0,1.9775712,0,0,0.4348749,1.0545528,0,0,0,0,0.015706668,0,0,0,0.9804071,0.38290685,0,0.55762637,0,0,0,0.09371321,0.4949158
159,0,0,0.010013881,0.6017687,0,0.9606047,0,0,1.2510825,1.1297866,0,0,0,0,1.6921391,0,0.24231382,1.2113212,2.0708323,0,0,2.996862,0,0,1.7441802,0,0.8739791,1.7884628,0,0.987352,0.3396103,0,0.5601857,0,0,0,0.2723623,0,0
160,0,1.6573286,0,0,0,0.352486,0.24823543,0.9157037,0,0,0,0,0,2.048475,1.5270746,0,0.0558015,0,0,1.2826835,0,0.49228716,0,0,0.88984656,0,0,1.0210396,0,0,0,0,2.1317308,2.7156584,0,0,1.5795552,0,0
161,0,0,0.88039654,0,0,0,2.659867,0,0,2.2658355,0,0,0.3279178,0,0,0.3522001,0,0,0,0,0,0.8591618,0,1.8325571,2.0589027,0.7843542,0,2.496536,0.9924998,0,0,0,0,0,0,1.0846279,0,0,0
162,0,0,0,0,0,3.4421384,0,0,0,0.63401705,0.29185283,0,1.61382,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8470575,0,0,0,0,0,0,0,0,0,0,0.30264992,0
163,0,0,0,0,0.09823345,3.2972703,2.2068455,0,0.8730277,0,0.7993973,0,0,0,0,0.9952499,0,0.16036783,0.12231519,0,0,0,0,0,0,0,0,3.034831,0,0.6634605,0,0,0,0,0,0,0.23384848,0.33279666,0
164,2.6367614,0,0,0,0,0,1.3172237,0.7770073,0,0,1.6159494,0,0.119736984,0,0,0,0,0,0,0,0.5051658,0,1.4209938,0,0,0,2.8019814,0,0,0,0.06757836,0,0,0,1.308928,0.3320931,0.5212176,0,0.9328876
165,1.6259929,0,0,2.9729455,0.83161145,1.3722436,0.46014664,0,0,0.84720457,0,0,0,0.28659087,0,2.9719534,0,1.7331691,0,0,2.0061502,0,0,0,0,0,0,0,0,2.131645,0,0,2.938345,0,0.21341825,0,0,0,0.13867295
166,0,0,0,0,0.1550145,5.2193837,0,0,0.76754594,2.1864111,1.3660451,2.138642,0,0,0.7806706,1.2645875,0.97098726,1.170323,0.17370653,1.671162,0,0,0,0,0,0.48768407,0,0,0.0111435,0,0,3.1777718,0,0,0,0.8062287,0,0,0.5698901
167,0,4.746706,0,0.035124086,1.5710865,0,0,0,0,0,0,0,6.725269,5.548482,0,0,0.9265921,0,0.6184217,0.31921998,0.5845913,0.33488697,2.2477963,1.9194396,0.5032047,0.12493203,0,2.2107856,0.24749877,0,1.6911799,0,0.80411977,1.1931424,0.8883031,0.28662723,0,0,0.8353825
168,0,14.005616,0,0.2792435,0,0,1.8574164,1.6722443,0.957384,0,1.3116077,0,0.07800373,11.400724,0.41826817,1.5005884,0,3.0959547,0,0,0,2.3357017,0,0,0,0.026695505,0,0.87140304,0,0,0,0,1.3365095,0,0.5406374,0.84021336,2.8852036,0,0
169,0,5.301748,0,2.6767774,0,0.27842346,0,0,0,1.0257738,1.873784,0.1497634,7.6764874,0.89499485,0.29370868,0,0,1.2143294,0,0,1.2264631,0.8798237,1.7392696,1.4005764,2.0214596,0.9083654,0,1.2292889,3.304032,0.13128771,0,0,0,0.31383863,0,0.46633452,0,0,0.10711706
170,0,1.9354503,3.9603043,0.6661893,0,0,0,0,0,2.1373694,1.522512,0,0,0,0.13564499,0,0,0.23083138,0,0,0.9170327,0,0.7027835,0.5790995,2.2181425,0,0,0.12602445,0,0,0,1.571118,0,0.3348675,0.47240835,2.1048932,0.3403131,0,0
171,2.3370843,0,14.956121,0,0.2556852,1.378341,0.74900466,1.3280586,0,0,0,1.2835401,2.7269936,0,1.8791251,0.052780923,2.0415611,0,0,0,1.162218,0,0,0,0,0,2.4416723,1.4489207,0,0,0,0,0,0,0,0,0,1.4443513,0
172,1.7825224,0,0,0,0,2.8778641,0.41746116,0,0,0,0,0.7185637,0.3790426,0,0,0.6866828,0,0,0,0,0,0,0,0,0,0.20168726,0,1.5017333,0,1.730261,0,0,0,0,0,0,0.42994985,0.14348291,0.46366927
173,0,4.596265,3.158238,0.8512253,0.9333812,3.6219468,0,0,0,0,0,0,0,6.4149413,0.12292316,1.9285839,0.95251864,0,0,0.6385,0,1.5198272,0,0,0,1.4953606,0.06842742,0,1.3812437,0,0.54084206,0,2.2162814,0,0,0,0,0,0.19017686
174,0,4.868127,0,0,0,0,0,1.0496085,0,0,0,0.4517439,0,2.6990368,0,0.1887974,0,0.10801505,1.7634465,0,0,0,0,0,0,0,0,0,2.001281,0,1.4669338,1.8937423,0,0,0,0,0.74525833,0,0
175,0.27908173,0.2155475,0,0,0,0,0,0,0,2.4080977,1.8536123,0.42578283,0,0,0.51154435,0.65743774,0,2.0182347,0.6433952,0,1.2208647,0.39459902,0,0.406237,0,0,0,0,0,1.3890362,0,0,1.6439017,0.44448063,0,1.7186215,0,0.023984186,0.021112172
176,0.36629733,0.34656596,0,4.3501425,0,1.5975292,0.73131186,0.4659119,0,0,0,1.8044963,0,4.498163,0,0.09906001,0.5845009,0.23014338,0.7010623,0.14912866,0,1.3627303,0.44559243,2.7769728,0,0.96527666,1.9405174,0,0.5068821,0,0,0,0,1.3451369,2.4578984,0,0.55284,1.3367357,0
177,0,0,0,0,0,0,0.885055,0,0,0,0,2.4395576,4.631362,4.336395,0,0,0,1.0956926,0,1.1346912,0,0,0,0,0.09883339,0,0.4955806,0,0.3167853,0,0,0,2.3576365,0,0,0.0882603,0,0,0
178,0.65249753,6.619079,1.4435003,0,0,1.836214,0,2.4097915,0,0,0.2980263,0,2.0373206,0,0,0.42927027,0,0,0,1.5072501,0,0,1.0114973,0.010012263,0,0,0,2.4826326,0.5702993,0,1.8968954,0,0,1.507711,0.60062546,0,0,0,1.1005824
179,0,0,0,0,0,0.7699165,1.941832,2.4419518,4.236402,1.0558327,1.7431664,0.8889563,0.010158415,3.3382385,0,0.7945162,1.2526809,0,0,0,0,0,0,0,0.77800584,0,0.15950732,0,0,1.3938153,0,0,0,0,0.8134201,0.758793,0,1.2600969,0.9347141
180,0,2.6051192,0,0,0.8981698,2.270679,0,0.09387758,0,0,0,0,0.7702495,7.604125,1.397612,1.1157328,0,1.0603275,0,0,0.064039886,0,0,0,0,0,2.3170452,0,0,0,0,2.1337404,3.9437368,0,0,0,0,0,0
181,1.6518897,0,7.79775,0.7657645,1.3721212,0.30101848,0,0,0,1.121512,0,2.3783374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5060432,0,0,1.4608366,0,1.2409723,0,0,0,0,0,0.8068577,0
182,0.11662628,3.968926,2.1633213,0.52400905,1.6608447,0,0,0,2.3001285,0,0,0,0,0,0,1.2920412,0,2.535451,0.3393548,0,0,0,0.35437563,0,0,0,1.0285355,0,0,0,0,0,0,0.07535256,0,0,0,0,0
183,0,0,0,0.48743817,0,2.077232,0,0.9734833,0,1.0607162,0,1.6174937,0.041494623,6.5042214,0,0.42388558,0.69644195,1.2704062,0,0,3.3093162,0,0.11732656,0,0,0.7411063,0,0,0,0.7053751,0,0.6485286,0,0.52686685,0,0.34422392,0,0,1.3865508
184,1.577165,0,0,0,0.9466597,0,0,0,0,0,0,0,0,0,0,0.48947617,0.9335749,1.3774189,0.37981704,0,0,1.3492217,0,0,0.6482551,0,0,0,1.1706285,0,0,0,0.4133673,0,0.7022151,3.2321632,0,0,0
185,0.74476343,0,0,0,0.6581877,0,2.1556985,0,1.375058,0,0.19018722,0.46972108,0,0,1.7422376,2.1627834,0,1.3802607,0.9535659,0,0,0,0,0,0,0.35807976,0,1.2546849,0.41732225,0.2390774,0.07161334,1.0498166,0,0.2465237,0,0.72681427,0,0.71185154,0.4794237
186,0,7.213959,0,1.2003195,0,0,0.23988158,0,0,0,2.268229,0,0,0,0,0.041481704,0,0.20782511,0,0.064604625,0,0.9030231,0.6875966,0,0.5037575,0,0,0,0,0.47294202,0.1662175,0.13106737,1.398298,1.3146652,0,0.5105294,1.7968997,0,0
187,0,7.8479657,0,0,0,0,0.99619526,0,2.2647777,1.7109514,0,0,0.5610102,3.9466345,0.8999747,0,0,0,1.8334682,1.3633487,0,1.0554711,1.2119471,0,1.2546237,1.7295496,2.0394619,1.8300114,0.6915948,0,1.4648491,0,2.1093817,0.5375613,0.5785498,0,0.8603052,0,0
188,0,0,0,0,0,0,0,0.15579477,0,0,0,0,0,0,0,0,0,1.5070472,0,0,0,1.6861905,0.13489713,0,0.90147775,0,0,0,0,1.2250072,0,0.67463857,0,0.57257175,0,0.40758148,0,0,0.22003442
189,0,0,0,0,0,2.0898025,2.20177,0,0,0.40930527,0,3.2169502,8.130327,0,0,0,0,0,0,0.07063483,2.636412,0,0,0,0,0,0,0,0,0.54641616,1.0555961,0,0,0.1689868,0.68131936,0,0,0,0
190,0,0,6.2882695,0.64597666,1.5472976,0,0,0.6729537,0,0,1.4924599,0.6832072,0,10.736842,0.065081984,0,0,0,0,0,0,0,0,0,0,0,2.3130624,0,0,0,0,0,0,0,0,0,0,0,0
191,3.396678,0,0,1.2332433,0,3.6037948,0,0.8082873,0.6479044,0,1.1369864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0113165,0,0,0,0,0,0,0
192,0,2.4512324,2.6093793,0,0,0,0,0,1.1805958,0.041766353,0.06759376,0,6.7566853,0,0.6834048,0,0,0,0,0,0,0,0,1.4350157,0,0,0.28983572,0,1.9935119,2.2294662,0,0,0,0,0,0.1494951,0,1.7018536,0
193,0,1.0726024,0.91963106,0.325943,3.1778593,0,0,1.6648172,1.0315158,0.8090673,1.6927794,0,1.7717453,4.0632863,0,0.5674009,0,0,0,0,4.093547,0.7053644,1.6929095,0,0.05175736,0.68029237,0,0,0.039498232,0,0.8265987,2.5978632,0.3304293,0.59648967,0,1.00493,1.464431,1.5075121,0
194,0,0,0,1.5211074,0,0,0.39922228,1.2204137,0,1.526644,0,0,0,6.4845967,0,0,0,1.3005967,0,0,0,0.28643447,0,0.0994676,0,0,0,0.9651069,0,0,0,0,0.789589,1.7265153,0,0.8316466,0.6283943,0,0
195,0,0,0,0,0,1.0832449,2.6051426,0.34425944,2.0425127,2.0647411,0,0,0,0,0,0,0,0,2.2793753,2.5556421,0.54541117,0,0.13072659,1.302116,0,1.5989451,0,0,0,0.51892847,0.37723303,0,0,2.1426942,0.47570047,0,1.3097192,0,0.092203565
196,3.1483307,0,0,0,2.1670985,1.7992461,0,0.13066538,0,0.16197886,0,0,3.7887244,4.430572,4.5352926,0.24924205,3.5359795,0,0.6584763,0.87296313,0,0,0,0,1.3479465,0,0,1.0403314,0.074491695,0.36600402,1.8126653,0,0,1.1147472,0,0.35739374,0,1.1834391,1.2616011
197,0,0,0,0,0,0,0,0,0.17436294,0,0,0,2.570793,1.1796001,0,1.5271603,0,1.1870452,0,0.32244423,2.8870091,0.6127127,0,0,0,0.7164242,1.2086548,1.1186013,0,0,0.39347813,0,0,0,1.3502929,0.23965244,0.6063211,0.49964824,0.423601
198,0,7.4723005,0,4.077491,0.3284447,0,0,0,0,0.57402307,0,0,0,4.675875,0.044920675,0,0,0,0.9451841,0,0,0.65190434,1.5737231,2.9934418,0,1.105915,0,2.840713,0.7838443,0,0.6532101,1.4448578,0.55817294,0,0.17118977,0,0,1.1179174,0.6000832
