x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024
146,0.702391,0,0,0,2.2031274,0,0,1.8652284,1.1688149,0.942065,0,0,0,1.1545159,0,0,0,3.7121146,1.1016452,0,0,0,0.31573954,0,0
147,0,0,0,0,0.005603646,0,1.7893673,0,0.34905463,1.5877075,0,1.693168,0,0,0,0,0,0,0,0,0,0,0,0,0.627624
148,0,0,0.9306494,0,0,2.1096864,0,0,0,0,0,0,0,0.2656035,0,0,0,0,0,0,3.2907324,0,0,0,0
149,0,0,1.8076732,2.5617704,0,0,0,0,0,0,0.90668416,0,0.3522226,0.33345592,0.5462,0,0,2.5080497,0,0,3.604887,0.0882373,0,0.36859733,0.24801955
150,0,0,0,0.64898795,0,0,0,0,0,0.48960316,0.28453192,0,0.3631991,0,4.1828504,2.567764,0,3.3038092,0.47993332,0,0,1.7370949,2.0536144,0,0
151,0.029335279,0,0.04825208,0,0,0,0.4160855,0.2873457,0,0,0.26371047,0,0,0,1.3432606,1.7954175,1.5262511,0,3.0798354,0.48213127,3.2624784,0,0.06952989,0,3.0248272
152,0,0,0.24509548,0.18293387,0,2.2692583,0,0,0.21398337,0.30133045,3.2671146,0,0,0,0,2.4523594,0.89934635,0,0.5104043,0.5686835,0,0,0,0.25258857,0
153,0,0.31377578,0,0,0,0,0,0,0,0.26599836,2.0383186,0.42808795,0,0,0,0,0.12578255,0,4.093375,0.06854662,0,0,0.54522836,0.056968104,0
154,0,0,0,0,1.5772202,1.6629794,1.0371633,0,0.50294673,0,0,0.36780578,0,0.9041804,2.4980888,0,1.2468128,4.106437,0,0,0,0,0,1.0552392,0.39350924
155,0,0.7216328,0,2.808567,0.2880017,0,0,0,0,0.8098461,0,0,1.3412299,0,0,0,0,1.7279866,2.050932,0.35958222,4.0516334,0,3.4805143,0.66722685,1.016821
156,0.75856096,0.009078349,0,0,2.0342324,0,0.5118622,0,1.0991807,0.688662,0,0,0.3997659,0.58394635,0,0,0,2.8528297,0,0.12654658,0,0,0,0.68458855,1.4011725
157,0.0663537,0.3566122,0,0,0,0,0.25234035,0,0,0,0,0,0,1.3730934,0,0,0,0,0.007718802,0,0,0.19653372,1.3136396,0,0
158,0.006977099,2.1431653,0,0,0,0,0,0.12528208,0,0.52392566,0,0.49726465,0.7037681,0,0.25108647,0,1.1506695,1.3231149,1.8222454,0,0,2.335676,0,0,1.7132624
159,0.86922354,0,0.8629582,0.8527717,0,1.4889282,0,0,1.3066695,0,0,0,1.7729939,0,1.7293338,3.2228498,0.43796965,0,0,0,5.797538,0,0,0.92664915,1.1193728
160,1.4503268,1.7409248,0,0.06744704,0,0,0,0,0,0.3477546,0,0.5997853,0.4401721,0.2268419,0,1.0585767,0,4.8804564,0.4272671,0,0.7997418,0,2.999849,0,6.4487147
161,0,0,0,0,1.3697889,0,0.56741446,0,0.94481754,0,0,0.21083793,0.8455504,0,2.5505779,3.816228,0,0,0,0,4.1892295,2.4596257,0,0.2328121,3.3251143
162,0.4619998,0,0,0,0.55916244,0,0.8941079,0,0,0,0.96098864,0,0,1.7107445,0,0,0,0,0,1.5886058,0,0,1.3011737,0.17864105,2.644284
163,0,0,0,0,0.16580777,0,0,0.36360833,0.9457892,0,0.045624733,0,1.8278533,0,0,1.3212444,1.0133619,2.1962023,0,1.2621477,0,0,5.9422812,0,3.3369498
164,1.3584133,0,0.9790871,0,0,3.400188,0,0,0,0,0,0,0.8911247,0.5147442,0,3.713131,0.5573729,0,0,1.1698711,3.8025682,0.1703926,0,0,0
165,0,0,0,2.3930302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6044216,0
166,0,0.07397792,0,0,0.38496298,1.2818757,0.16476567,0,0,0.035902653,0,0,1.0682698,0,0,0.79526097,0,0,0,0.58559865,3.8844237,1.4629439,0,0,0.51601285
167,0,1.1470387,0,0.4951601,0,0,0.1843742,0.32193926,2.5911162,0,0.60944724,2.2032924,0,0,0,0,0,1.0056664,0,1.0919974,0,3.036874,5.015332,0,1.3349115
168,0,0.21610136,1.859113,0.4683344,1.760023,0.6564268,0,0.98473465,0,1.1892352,3.528112,0.15511087,0.5374507,0.72101974,1.6686181,1.173833,0.1762746,0,0,0,2.3001761,0,0,1.2295132,0
169,1.8747928,0,0,0,1.7916118,0,0,0,0,0,0,0,0,0.25901932,0,1.0457758,3.6701677,4.9765434,4.414172,0,0,0,1.4425974,0.17795427,0.72148985
170,0.4754064,0,0,0,1.1472633,0,1.1300608,0,0.26713493,0.574811,0,0,0.606204,0,0.6957642,1.2664051,0,0,1.3625201,0.6120002,3.9247446,4.9774365,0.4062384,0,0
171,0,0,0.28942394,0,0,0,0,0.6768594,0,0.171038,0,1.0150336,0,0,0,0,0,0,3.1148808,0.18101959,1.1116908,0,0,0,0
172,0,0,0,0,0.7124759,0,0,0,0,0,1.4539384,0,2.493352,0.9201482,0,0,0,0,0,0,5.1518445,0,0,0,2.8395216
173,0,0.849898,0,1.0410844,0,0,0,1.0723627,0.35514536,0,0.8811549,1.0841125,0,0.78177947,0,0,0,0,0,0,0.6730299,0,0,0,0
174,0,0,0.80137104,0,0,0,0.47528487,0,0,0,0,0,0,0,0,0.68132573,0,0,0,0,0,0,0,0.22225252,0
175,0,0,1.5609182,0,0,0.48994145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0.39782912,1.0154853,0,0,0.3049481,1.3137704,0,0,0.042082142,1.0104225,0,0,0,0.61469424,0,8.3144045,1.5274624,0.94697976,0,0,5.356847,1.1911151,0
177,0.81757706,0,0,0,0,0.32183194,0.49401006,2.1525304,0,0.95453864,0,0,0,0.92686266,1.4333136,3.1933053,0,3.6847463,0,0.16181134,1.0693768,0,0,0,0
178,0,0.3227492,0.52827626,0,0,3.012793,0,0,1.0346452,0.36566454,0,0.22945373,0.44326508,0,0,0.30152282,0,1.8605078,1.8035896,0,0,0.7113857,0,0,0
179,0,0,1.5366309,0,0.54106355,0,1.9967446,0,0,0.110291936,0,0.07566303,0,0,0.45952016,0.31914133,0,0,3.2145753,0,0,1.5776049,4.407065,1.1854433,0
180,1.8855602,0,0,0,0,0,0.018313142,0,0.29180804,0,0.86912304,0.013292511,0.24822919,0,3.9172256,2.504307,0,0,0,0,0,0,2.6205366,0,0
181,0,0.5797104,0,0,0,0,0.012712549,0,0,0,0,0,1.6074951,0.70542806,0,0,0,0,1.3706151,1.2250165,6.418811,0,0,0,0
182,0,1.1211019,0,1.9685619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7484288,0,0,0,0
183,0,0.81403106,0.19677173,0,0.724512,0,2.4746459,0.8306205,0.4944653,0,0,0,0,0,0,0,0,0,0,0.22027983,1.2896701,0,0,0.50171465,1.7262307
184,1.0371693,0,0,0.86118835,0.58793217,0,0,2.4160142,0,0.10860618,1.1914574,0,0,0,0,0,0,0,0,0.055495217,0.39814746,0,3.3442595,1.6324669,0
185,0,0.057536047,1.8479505,0.26208225,0,4.007898,0.22271858,0,0,0.45375824,0.27029666,0,0.3481263,0,0,0,0,0,1.0255865,0,3.1995046,0.07668775,0.30453864,0.34345758,1.3727598
186,0,1.0244297,0,0,1.361449,0,0,2.1740913,0,0,0,0.12087632,0.017849078,0,5.0181284,0.07961644,1.2075344,1.55311,4.1091175,0,0,0.87193483,3.5089684,0.31752843,0
187,0,0,0.41631594,0.3396032,1.599469,0,0,0,0,0,0.09437951,0.57241255,0,0,0,0,0.65067023,0.94300824,0,0,2.1519248,1.0671057,3.1642537,0.57789886,0
188,0,0,0.82998264,0,0,0.041659694,0,0,0.35808465,0,0,0,0,0,0,2.1632917,0,0,3.1774073,0,0,0.09546791,0,0,6.6494584
189,0,0,0.36578253,0,1.2417889,2.2584414,0,0,0.23726107,1.1782343,0.6829275,0,0,0.062329773,0,0,0.6529287,5.3105774,0.5544399,0.26941538,0,0,0,0.40095004,7.1305842
190,0.50930154,0,0.26055422,1.2886596,1.6082119,1.1279768,0,0,0,0,1.4521536,0,2.3529756,0.5905354,0.67103916,0.021841498,0,1.8272046,0,0,0,0,0,0,2.348153
191,0,0,0.27337563,0,0.80452806,0,0,0,0.029865226,0.67719424,0.41118106,0.88883525,0.098462254,0,0,0,0.1963603,2.493435,0.803111,0.18822181,0,0,0.50396717,0,0
192,0.18690859,0,0.9679246,0.8589278,0,0.27286085,0.4229904,0,0,0.85881084,0,0,1.2577261,0.7738427,2.0525424,0.69533294,2.529518,0,0,0.3259324,0,0,0,0,1.451918
193,1.884936,2.623642,0,0,0.7719615,0.48143548,0,0,0.6873759,0,0.11871828,1.1415436,0,0.6869187,0,2.3870327,0,1.6363922,0,0,8.274636,0.5609999,5.3447323,0.6503014,0
194,0,0,0.15487666,0.27346364,0,0,0.36987177,0.22767025,1.0588045,0.66339827,2.3936079,0,0,0,0,0,0.36987498,0,0,0,0,0,2.4305618,0.2689813,0
195,0.3608143,0.07647374,0,0.6463028,0,0.124830924,0,1.1006505,0,0,0,0,0.3975651,0,1.6818024,0,0,0.8226412,6.3996124,1.673683,0,0,3.1582785,0,4.3388224
196,0,0,0.047503766,0,0.38501066,1.1576878,0.4956586,1.7100191,0,0.010555249,0,0,0,0.21150008,0.26776767,0,0,1.2260319,0.80227935,0,3.1777823,0,1.6144763,2.6210005,3.4113247
197,0,1.0017911,0.031751603,0.82512146,0,0,0.48496464,0,0,0,0,0,0,0.37377346,0,0,0,0,0,0,1.3216133,0.042031124,0,0,0.8836014
198,0,0,2.566157,0,0,0,0,0,0,0,0,0,0,1.0262556,0.0724866,0,0,0,0,0,0,0,0,0,0
199,0,0,0,3.8864968,0,0,0,0,0,0,0,0,3.586123,0.9035918,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,2.6265447,2.4992993,2.1737368,0.46497113,2.329471,0,0,0,0.21793613,0,0.7710101,0,0,0,0,0,1.525167,0,0.26828048,0,1.1322325,7.2683187
201,0,0,0.6354359,0,0,0.62781304,0.3314934,0,0.22079706,0,1.1276603,0,0.49148414,0,0,0,1.8488873,0,6.577657,0,2.7211401,0,5.252133,0.17788133,0
202,1.9634846,0,0,0,0.71689314,3.2104719,0,0,0.036765803,0,0,0.343178,0,1.512145,4.6091123,0,0,3.7189498,0,0.75251293,1.9494401,0,0,0,2.8306894
203,0,0,0.63376594,0,0.7190646,0,0.02945071,0,0,0.010394824,0.10824956,0.26688993,0,1.6306639,0.028692499,0,0.52876306,0,0,0,0,0,0.14657304,0.41220507,0.6616095
204,0.94054973,0,0,1.538562,2.6359918,0,0,0,0.6727871,0,0.6190626,1.1906054,0,0,2.647468,0,0.11486542,0,3.99631,1.4316771,0,0,0,0.01041317,0.9979096
205,0.05976958,1.0901111,0,0.21824199,0,1.6831743,1.2809527,0,0.21956873,0.014037374,1.2603422,0.6214076,0.27181944,0,0,0,0.16467768,0,0,0,0,2.2347481,3.8811617,0,0
206,0.17231749,0.13347937,0,0,0,1.4743553,0,0,0,0.5102191,0,0.28604254,0.9747561,0,0,0.53015184,1.0547603,4.3976536,3.127625,0,0,1.3695836,0,0.469186,0
207,1.4472735,0.27035007,0,0.59225476,0.696121,0.5147494,0.7401311,0,0,0.31193522,0,0.4645764,0,0.70697826,0,0.045812782,0,0.22995968,0,0,0,0,0,1.599998,3.4572725
208,0,0.9878903,0.10528312,0,0,0,0,1.2116963,0.6428393,0,0,0.7848174,0,0,0,3.3488655,0,2.1923792,2.711721,0,0.54914665,0,4.652545,0.4830389,0
209,0,0.34134224,0,0.56047904,0,0,0,0,0,0.44423467,3.2781713,1.6393181,0,0,0,0,0.65926075,1.3464284,0,0,0,0,0,0,3.2760048
210,1.4229153,1.0181019,0,0.091768526,0,0,0,1.8641622,0,0.3786126,0,0,0,0,0.6794979,1.368378,0.4130377,1.3584515,0,1.0004761,0,0,1.0208427,2.0709918,0
211,0.13480799,0,0,0.6378838,0,0.14294218,0,0,0.264001,0,0,0.24953839,0,0.15174703,0.82062274,1.5496681,0,2.9264746,0,0,0,0,0,1.2328906,0
212,0,0.10454659,0.9167407,0,0,1.100313,0,0,0,1.0119687,0.5091407,0,0,0.5035633,0.48719168,0,0.47533715,0,0,0,0.7711844,0,0,0.6000702,5.0884056
213,0,0.40439573,0,0,3.6238692,0.7641246,0,0.03498996,0,0,1.8719957,1.6509054,0,0,0.30208495,0,0,0.51856595,0.71048677,0.65495765,2.07969,0.73833025,7.171481,0,1.4406857
214,0,0,0.39169633,0,0.260683,1.7627757,0.9481878,0.40626565,0,0,0,0,0,1.4823567,0.25224873,0,0,0,0,0,1.2403486,0,0,2.140763,0
215,0,0,1.1735346,0.45829162,0,0,0,0,0,0,0,0,0.37642413,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0.6453852,0,0,3.6064835,0,0,0,0,0,0,0,0,0,0.5067341,0,0,2.0109398,0,0,0,0,0.0674516,0
217,1.0038775,0,0,0,0.7064267,0,1.0124743,0,0.5876427,0,0,0.235117,0,0.8639681,0,5.491618,0,1.4298846,0,0,5.4569807,0,0,1.5511391,1.1335874
218,0.68814194,0.12307403,0.10675815,0,0,0,1.5612538,1.2952996,0.07568804,1.1395793,1.5789487,0,0.29598975,0,0,0,0.43058908,0.85981905,0,0.6583779,0,1.1289673,0,1.497416,3.4353795
219,0,0.30614686,0,0,0.74581593,0,0,0,2.5904768,0,0.20967266,0.55638486,1.4309711,0.79852736,0,0.32060313,0.61739004,1.0458117,0,0,0,0,0,0.14733757,0.6866784
220,1.0841681,0,0.08152304,0,0,0,0,0.8987512,2.378939,0,0,0.89127904,0,0,1.5112214,0.33811653,0,0.4139966,5.8343215,0,0,0,7.514601,0,0
221,0,0.39762688,0.83524823,0,0,0,0,0.20301084,0.6843466,0.3805419,0,0.0953311,0,0,0,0,0.76591784,1.6801881,1.580126,0,4.4230084,1.8381355,0,2.8472657,0.8941815
222,0,0,0,0,0,0,0,0,0,0,0,1.7108061,0,0,0,2.9332972,0.47422814,0,0,0.40132514,0,2.7285714,5.8181233,0,2.3531973
223,0,0,0,0,0.12240368,0,0.7681814,0,0.28828004,0,0,0,2.1599584,0,2.258229,0,0.6427555,0,0,0.40395704,0.63922167,0.25023142,3.1814961,0.92979014,3.2551708
224,0.11199847,0.13476193,0,0.41615525,0,0,0,0,0,0,2.0120428,0.23835514,0,0.23353173,4.3119864,0,0.40495822,1.2779571,0,0,4.713163,0,1.2242111,0,0
225,0,0,0,1.7844226,0.96594495,2.4186847,0.14079158,2.3264506,0,0,0,0,0.48713315,0,1.4076856,2.527222,0.17466766,1.5697445,0.48296818,1.8350117,1.956363,0,0,1.9631871,2.423093
226,0,0,0,0,0,0,0,1.3288695,0,1.0780385,2.1446118,0,1.0138729,0,0,0,0,0,3.0103884,0,0,1.0196182,1.2781132,0,1.8303996
227,0,0,0,0,1.023764,0,0,0,0,0.33775234,0.29412535,0,0,0,0,0.5863978,0,2.3620787,0.9585694,1.7429638,5.754069,0,0,0,0
228,0,0,0,0,2.580215,3.1925025,0,0.26384687,0.08625042,0.3539087,0,0.42001036,0.1368009,0.84265596,0,0,0,0,1.445153,0,3.6352553,0,0,0.75321454,0
229,1.8717856,0.3755848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031211,7.7472205,2.873799,0.026464554,0,4.1857443,1.6138303,0,3.8473978
230,0,0.5879712,0,0,0,0,0,0.5544297,1.3810222,0,0.6057176,1.1088824,0,0,0.8788863,0.8679037,0,0,0,0,0,3.2208264,4.4751635,0.17254704,1.1239612
231,0,0,0,0.7812176,0.5746965,0,0.19034395,0,0,0,0,0,1.2173412,0.24132293,0,0,0,0,0,0,0.13707916,3.150448,0,0.48122728,0
232,0,0,0.20430696,0,0,1.5064342,2.6948256,0,0,0,0,0,0,0.5293831,0,0,0,0,0,0,3.0488985,0,0,0.54960835,0
233,0,0,1.623524,0.118054524,0,0.2211038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7668343,0,0,0,0
234,0,1.406608,0,0.6889059,0,0,0,0.5318168,0.44301322,0,0,0.5994529,0,0.13746311,0,1.6483611,0,2.3153918,0,1.2802705,2.8146937,0,3.060699,0,1.7776198
235,0,0,0.4623808,0.30570325,0,0,0,1.1087087,0,0.433409,1.9611247,0,0.66425425,0,0,0.48047274,2.3037324,1.3580832,0,0,0,0,0,0,0
236,0,0,0,0,0,1.3951795,0,0,0,0.44198346,0,0.24904914,0,0.32968488,2.5964482,3.2739744,0,0,0,0.3318581,6.1739106,0,3.1215863,0,4.8421435
237,0,0,1.0354223,0,1.8996557,0.012836487,0,0.3340345,0,0,0,3.1717885,0.34890556,0,0,0,0,0,0,0,0,0.9359546,3.4130626,0.15041287,0
238,0,0.59281784,0.69169205,0,0,0,0.6442211,0,0.45427105,0,0.037212454,0,0,1.0002196,0.5622543,0,0,0,4.439163,0,0,1.9022027,4.234701,0.961184,0
239,0,0.08634709,0,0.65900826,1.2159675,2.740353,0,0.44883457,1.9166573,0.120136924,0,0,0,0,1.2756773,0,0,3.0924568,0,0.8145157,0.74293983,0,0,1.3556894,4.5987163
240,1.0526018,0.76291865,0,0.14436871,1.318968,0,0,0,0,0.5858805,0,0,0,0,0,0,0.8090233,1.9927375,0,0,1.114487,0,3.0734673,0,0
241,0,0,0,0.55047387,0,0,0,3.3739452,0,0,1.2956189,0.36426067,0,1.0493286,0,1.5103507,0,0.76106954,4.2159,0,0,0,0,0,0
242,0,2.450318,1.3415756,0,0,0,0.3239406,0,0,0,1.1580107,0.28482145,1.2676543,0.6885618,0,0,0,0,0.56733775,1.9653026,0,0,4.1240563,0,2.044679
243,2.9223115,0.35126233,0,0,0,0,0,0.01435048,1.1044648,0,0,0.7063619,0,0,1.0883074,0.09351078,0,0,0,0,0,2.5484827,0,0,0
244,1.2006683,0,0.83757466,0,0,0,0,0,1.4316943,2.3023746,0,0,0,0,0,0,0.8531954,1.3173279,0.81434166,0,0,2.8046434,0,0,0
245,3.0425236,0,1.2320251,0,0,0,2.0518103,0,0,0,0,0,0.23804678,0.5566492,0,2.0302854,0.37318826,0,0,0,0,4.532718,0,0,0
246,1.477639,0,0.9299135,0,0,0,0.33498475,0,1.6219448,0,1.3607088,0.06979277,0.001731444,0,0,2.7338398,0,0,0,0.105609715,0,3.1117437,0,0,0
247,0,0,0,0,0.54574114,0,0.1269614,0,0,0.95649916,2.583806,0.8870242,0,0,0,0,0.44008437,2.323417,0,1.6046299,0,0,3.9556274,0.18559206,0
248,0,0,0,0,0,0.61419624,0,1.8548195,0,0.51618725,0,0,0.53182757,0.04712975,2.459814,0,1.4088056,2.8699374,0,2.3974032,6.7366104,0,0,0,0
249,1.6016158,0.3712079,0,1.925246,1.566711,0.7621181,0,1.3182553,0.30975696,0,0,0,0.13183632,0.292788,0.22135925,0,0,0.19029732,0,0,0,0,0,0,8.299415
250,0.80712736,0,0,1.5625566,0,0,0.36576077,0.3484671,0.40480578,0.48055908,0,0,0,0.7075436,0,3.8368173,0.19351792,3.9507043,0.9921576,0,0,0,0,0.78272486,0
251,0,0,0,0.94994026,2.473085,0,0.14305767,1.395025,0,0,0,0,0.7760716,0,0,0.030490944,0.59080493,0,6.739563,0,1.3802729,1.4805828,0,0,0
252,0,0,0,1.5075736,0,5.194364,0,0,0,0.35210583,0,0,0,1.0455654,0,0.7241638,0,0,0,0,0,0,0,0,0
253,0,0,0.58985096,2.6773727,0,0,0.33279562,0,0,0,0,0,0.25305903,0,0,0,0,0,0,0,0,0,0,0,0
254,0.80031806,0,0,1.7653984,1.0345908,0,0,0,0,0,1.4893038,0,0,0,0,0,0.6545046,0,2.198634,1.2384808,0,0.81808454,0,0.13269314,5.119346
255,0.3738909,0.6252273,0,5.6672916,1.1862134,3.61369,0,0,1.0537536,0,0.15411748,0,0,0,1.5009234,0,0,3.8599138,2.368265,0,0,0,1.7049656,0,4.7566786
256,0.8777084,1.4844795,0,2.4741967,0.049108274,0,0.91336006,0.43271887,0,0.3595828,0.15867719,0.4128343,0.08321247,0,0,0,0,0,0,0,2.9318929,0,0,0,0
257,2.3519363,0,0.6357184,3.5781994,2.3369277,0,0.2717967,0,1.3088295,0,0.044339556,0,0,0,0,0,2.5734336,2.3126562,5.3182335,0,0,1.4835712,2.2639265,1.4988464,0
258,0,0,0,2.747256,0,0.019403337,0.08766266,0,0.13381682,0.18252566,1.0008452,0,0,0.16018058,1.326789,0,0,0,0,0,0,0.3672397,1.6587278,1.7416166,0
259,0,0.4980473,0,5.5266914,0,0,0.45113105,2.5697908,0,0.39704874,0,0,0.11289875,0,1.8569639,0,0.987531,0.9644044,3.6250467,0.2835351,2.5981283,2.3614554,0,0,3.267327
260,0.10943218,0.5864004,0,3.284375,0,0,0.2258231,0,0,0,0.71079004,0,0,0.7935634,0.54402757,0,0.90832233,1.8451037,0.5637364,0,1.2171384,0.28949365,0,0.59073275,0
261,0,0.7349315,0,4.610062,0,0,1.6749179,0,0,0,0.5958819,1.0889361,0,0.48478448,0.3193095,0,0.1722779,2.7131655,0,1.2074813,0,0,0,0.110354684,4.7369995
262,0.5197124,0,0.110015616,0.3214295,1.5033112,0,0,0,0,0.008598093,0.14360246,0,0,0,0,0,0,0,0,1.2906334,0.45308495,0,5.589684,0,0
263,0,0.6823127,0.9449678,5.8271933,0.6433363,0,0.09432302,0,0,0.059249766,0.25255924,1.7159181,0,0,0,0.85252327,0,0,0.28167886,1.094197,0,0,2.6919546,0.8108093,5.8706517
264,0,0,0,0,0,0,0,1.2078217,0,0,0.4064031,1.591745,0.6943899,1.1950375,0,4.581716,0,3.6499088,0,0,5.8140793,0,6.529496,0,3.722106
265,0,0,0.7546604,0,0,0,0.08000853,1.1596209,0,0,3.1217816,0.49322054,0,0,0,0,0.4233197,1.2946429,0,1.3134048,0.6050526,0,0,0,0
266,0,0,0,0.6429429,2.996859,0.8769374,0,0,0,1.0798796,0,0,0,0.019972222,2.823217,0,0,0,1.1245894,0,0,0.25554004,8.378619,0.81999546,0.44111267
267,0,0,0,0,0,0,0,0,0,0.27325317,1.8913175,0,0,0,0,0,1.2161721,0,0.40626705,1.4936446,1.0938551,0.23989825,0,0,1.6185168
268,0,0,0.03687378,0.25797927,0,2.3969631,0,0,0,0,0,1.4906166,0.32614338,0,0,0.7230308,0,2.3105507,0,0.7544698,6.4971137,0,0,0,0
269,0,0.6893247,0,0.393239,0,0,0.6241077,0,0,0,0,0,0.21073335,1.508534,0.3063138,0,0,2.0477195,0,0,0.07338054,0,0,0,0
270,0,0,0.06328414,0,1.2761586,0,1.3152667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9223661,0,0,0,0
271,0,0,0,0,0.40114856,1.9106245,0,0.49643874,0.7765824,0,0,0,0,0,0,0,0.2935186,0,0,0,0,0,0,0.10469416,2.1135592
272,0,0,1.3667587,0.54513985,0.39120504,0,0,0,0.26798275,0,0.869886,0,2.1176877,0,0.40247467,0,0,1.6374191,3.0145524,0.53128904,7.7361345,0.06276524,2.5478537,0.7011245,1.5056124
273,0,0,0.4269393,0,0,0,0,0,0,0,0,2.8580098,0,0.7491264,0,0.59301573,0,0,6.38132,0,7.518755,0,3.7778802,0.45154092,0
274,1.9251798,0,0,0,0,0,0.6078298,1.235461,0.027615571,0.7401099,0.7646683,0,0,0,1.0577137,0,0,0,0,0,0.5849824,3.1439145,2.9159,1.1798692,0
275,2.4518929,0,0,0,0,0,0.30117536,1.1788406,1.1428939,0,1.7171153,0,0.0450205,0,0.41478154,0.711702,0.004297704,3.2951534,0,0,0,0,0.77375513,0,3.669394
276,0,0.5694116,1.0294267,0,0,0,0,0.55295503,1.8552042,0,0.070046864,0.06670852,0,0.19556901,0.51203907,0,0,0,0.001550629,0,0,0,1.6546439,1.1498342,0.14731987
277,0.30371264,0,0.38109118,0,0.36721957,1.1642356,0,0,0,0,1.0070709,1.0987692,0,0,3.7810814,0,1.0594614,0,0,0.10229929,1.1330067,0,0,2.4038842,0.97892874
278,0,0,0,0,0.45406187,0.6026162,0,4.2705603,0,0,2.4553156,0.57139975,0,0,0,0,0.1519703,0,0.43375453,0,0,0,0,0,0
279,0.03769603,0.8120603,0.17652449,0.9987363,0,0,0,0,0.07147294,0.23405091,1.8849157,0.7492166,0.059520375,0,0,0.96337694,0.039959025,3.261535,0.30287516,1.1993537,0,0,2.3928108,0,1.5387827
280,0,1.4679143,0,0,0,0.051883776,0,0,0,0,0.662194,0,0,0,0,0,0.34524557,6.2398443,0,0,0.1333306,1.4289881,0,0,0
281,0.5326948,0.16932848,0.29173833,0,1.361418,0,0.20029467,0,0.19655411,0.55278254,0,0,0.5416544,2.4324424,0.037333533,0,1.603752,0.64165765,0.6740705,0,3.2720993,0,0.78502136,1.4287379,2.4480681
282,0,0.28310207,0,0.59312135,0,0,0.24894331,0.2426579,0,0.21808149,0,0.09711944,0.92493737,1.3637694,0,0,0,0,0,0,0,0,4.23214,0,0
283,0,0,0,0,1.1856499,0,0,0,0.63498205,0,0,0,0.49484915,0.7475547,0,0,0.75861883,0.44090968,1.5474719,0.5419835,0.17589696,0,0,0,2.1590757
284,0,0,0,0,1.9421078,0,0,0,0,0,3.526581,0,0.18163672,0,0.5091823,0.6557204,0,0,1.3833568,2.0138872,0,0,0,0,0
285,0,0,0.5586548,0.77570385,0,0.5835094,1.5743892,0,0,0,1.5573605,0,0,0,0,1.7243751,0,0,0,0,0,0,0,0,2.8679864
286,0,0,0.38614336,0,0,0.7402977,0.8911349,0,0,0.30756313,0,0,1.2542648,0.8920869,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0.7337758,2.2254703,0,0.3397637,0,0,0,0.41076392,0.9472289,0,0,0,1.1348861,0,0,0,0,0,0.8883003,0.43267035,0,1.080914,0
288,0,0,0.7912583,0,1.8985612,0,0,0.8041679,0.40523118,0,0,1.3299602,0,0,0.4766861,0,0,5.307238,0,0.5533573,1.0555067,0,0,1.0259377,0
289,0,0,0,0.15132342,0,2.5837789,1.5617282,0,0,0.6401903,0,0,0,0,1.17653,2.7012687,1.1856856,0,0.2175821,0,0,0.15464388,0,0,3.7757688
290,0,0,0.1025986,0,0,0,0,0.026227701,0.57130474,0,0,0.38550037,0,0,0.76463467,0,0.26063132,0,0.06615708,0,0,1.184686,0,0,1.5169282
291,0,0,0,0,0,0,0,0,0,0.7622264,0,0,0.31233233,0,0,0,0,0,0,0,0,0,0,0,0
292,0.12907204,0,0,0,1.7584462,0,0,0,0,0,0,0.84429824,1.8325291,0.57454854,1.6332027,1.4337728,0.43568936,0.71199554,0,0,7.1633377,0.39565688,6.2204695,0,6.775284
293,0.32828566,0.2423055,1.2525065,0.13217646,2.4864688,0,0,0.34079498,0,0.28460568,0,0,0,0,1.7993816,0,0,0,4.729777,0,0,1.234275,0,0,0
294,0.5675999,0.48631904,0.6059996,0.6916341,2.1403527,2.603302,0.781351,0.6515,0,0,0,0,1.3135035,0,0,0,0,6.5367575,0.28103334,1.496294,2.517255,0,0,0,0
295,0.26318982,0,0.68577945,0,0.17880523,3.2482333,0,1.3553306,1.3026559,0,0,0,0.5403182,0.04919593,0,1.7673242,0,2.6517627,0,1.4663036,0,0,6.4666433,0,0
296,1.4674122,1.8716952,0.3314998,0,1.0994829,0.19845444,0,0,0,0,0,0,0.13904871,0,0,0,0.4924125,0,0,0.14696027,0,0.4347845,2.8332486,1.0756967,4.250623
297,0,0,0,1.9342707,0.7209141,0.381837,0.10900744,0,0,0,3.159788,0.36523724,0,0,0,0,1.414088,1.372626,0.85626584,0.8824666,0,1.6377308,0,0,0.4234176
