x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022
168,0,0.21277617,0,3.5260787,0,0,0.3122501,3.6724474,0,0,0,0,0,2.9791884,0.1589001,7.540331,5.1507354,9.684773,5.9523907,0,0.68060446,15.662795,49.027363
169,7.9853444,1.0633647,12.624604,6.1084533,0,0,3.0266411,1.1505123,0,0,2.1415346,0,7.739899,0,0,14.475879,7.46305,1.6816931,20.879948,0,0,13.1395235,23.824976
170,0,0.47558638,7.460487,0,0,1.0480419,2.0632129,5.8578153,0,7.1372266,3.4135063,0,2.6390474,0.15899403,0,0,2.8845768,3.715616,7.888483,3.224996,1.4098748,6.9905863,32.195213
171,0,0,0,1.7042521,0,0,0,18.60313,0.19026892,1.6408981,0,0,0,1.8854959,1.4551343,5.292287,0.102763474,0,0,0,0,0,0
172,1.0153424,0,0,2.3175292,0,0,5.05967,0,0,0,0.36736044,0.38002282,6.694094,2.8550646,0,10.776141,5.678995,0.41290072,8.6343975,5.4761143,0,11.147432,31.608908
173,5.922335,0.31817237,5.331999,0,0,2.2326763,0.33586368,9.46608,0,0,0,0.87036,0,0,0,7.2587094,5.738049,0,0,4.387144,0,22.65004,12.649085
174,0,0,0,2.9199858,6.148905,0,0,0,0,0,0,3.44107,0,1.6438917,2.8033302,0.33549583,2.0781593,0.22374848,0,2.834457,1.0539507,0,0
175,0,0,3.7842925,7.0228767,0,0.30258584,0,0,0.25864297,0,0,0,0,0,0,0.33133087,0,4.372318,11.766961,0,0.40912592,9.864408,19.036766
176,0,1.1008203,1.0825206,3.3663428,0,0,0,0,0,0,1.6691245,0,9.829836,0,0,4.830131,0.62941086,1.9695001,0,1.7258,2.8986118,0.11894988,9.733864
177,0,0,0,0,1.1102988,0.3157134,0,0,0.5010086,0,0,3.47869,0,0,8.54205,0,0,0,0,0,0,0,0
178,0,1.6229464,0.84996104,0,0,0.864829,0,0,1.4882369,1.8949345,0.17550986,0,6.7023125,0,0,1.4209052,0,0,0,0,1.9522301,0,0
179,4.8675523,0.608262,1.5251124,2.6722586,0,0,0,0,0,1.4246966,5.4368076,0.38961,0,0.05950523,0,0,3.2518477,1.8361819,6.423778,1.2992932,0,15.341954,9.6521015
180,0,3.1762497,11.549048,0,0,0,1.7743196,0,0,0,0,0,2.8375413,3.9160306,2.0139763,8.419032,12.82461,0,10.512166,0,0,3.4697084,0
181,0,1.040163,0,0,1.2397131,0,0.32868648,0,0,1.8026929,0,6.526135,0,0,0,0,0,0,0,4.117282,0,0,0
182,0.7299591,0,0,0,0,0,2.4880617,0,0,0,4.125744,2.791347,0,1.4734638,0,10.71079,0,4.1964006,0,0,0,0,0
183,0,0,4.17536,1.3099573,0,0,0,0,0.89451516,0.5282082,0,0,0,0,3.1537845,0,0,0,0,0,0,0,2.3484874
184,0,0,0,2.082346,0,0,1.820176,0,0,2.9998553,0.3684285,2.6873794,0,0,0.14362082,0,2.3130941,0,5.241894,1.7461569,0,0,0
185,3.9281902,2.144128,0,6.666528,0,0,1.5853873,0,0,0,0,0,0,1.456259,0,3.1638904,7.64191,2.9231238,11.982854,2.0169475,3.6859128,15.444415,19.83356
186,2.6224792,2.4040139,0,0,0,7.585947,1.9302181,6.757148,0,4.6679,1.7918493,0,6.466664,3.0490725,0,8.051808,5.464429,3.6666636,7.7494035,0,0.59777826,5.6612835,10.917654
187,0.88070136,0,10.962996,0,9.073804,0.63956225,0.14176404,5.1354084,0,0,0,3.8416412,1.2873973,2.8055377,0,6.032698,0,0,0.855726,0.5528733,5.8264885,0,0
188,0,0,0,0,0,0,0,0,1.6970484,0,0,0,0,0,6.4270506,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,1.5809326,0,1.149226,0,3.2296898,0,1.6656924,0,0,0,0.65775883,0,0,0,0
190,1.7233198,0,0,0,3.040147,1.7328373,0,0.52483916,1.1202114,0.23409818,0,7.854853,2.5732949,0,0,0,0,0,0,3.3263886,1.3766924,0,0
191,0,0,0,0,0,0,0,0,0.56853193,0,0,4.0215616,0,1.9996169,0,0,0,0,0,0,0,0,0
192,0,0.65955025,2.479309,0,0.112130314,0.087464616,0,0,1.7085768,0,4.262379,3.2268398,0,0,0,0,0,2.125864,0,0,2.5365417,6.8785257,0
193,0,0,0.21733528,0,0,0,0,0,0.82821226,0,0,0,0,1.5892819,0,0,4.985212,0,0,2.0912895,1.351879,4.9797,0.44307452
194,0,0,3.6962037,0,2.353715,0,1.619902,0,0.8859043,0,0,2.1151881,0,0.45731598,0,2.1940634,1.3998941,0,0,3.7516985,0,0,0
195,0,0,0,0.5579407,0,0,0.51821643,6.3490763,1.2068869,1.8048732,0.22145095,4.6838336,0,0,5.756562,0,0,0,0,0,0,0,0
196,0,0,0.34398168,0,6.356224,1.2682849,0.34867385,0,1.8522915,0,0,2.4599566,0,0,0,0,0,0.9840084,0,1.4588292,1.3981962,0,4.733515
197,2.7756424,0,0.33920363,0,4.893319,0,0,0,0.7591889,6.9121614,0,4.737618,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,1.3216504,0,0,0,0,0,5.565314,0,0,3.4418874,0,0,0
199,0,0,0,0,0,0,1.4276896,0,0,0,0.8452516,0,12.6645155,2.2864695,0,0,0,0,0,0,0,0,0
200,1.5579286,1.8907791,3.870586,2.0280156,0,0,0,11.785513,1.1787422,0,0,3.259635,1.6888067,0.60737735,0,0,0,0,0,0,0,1.1806239,0
201,0.21379696,0,6.790689,1.6196094,0,0,0,7.65898,0,0,0,0,0.41075087,0,0,0,10.700532,0,17.835032,1.9313369,1.7650164,9.892678,6.2734256
202,2.009178,0,0,0,6.139193,0,0,0,0.88405234,0,0,0,0.19922401,0.04831644,0,0,0,0,4.2514462,3.169646,0,3.2280917,5.7518945
203,0,0,7.7064705,0,0,0,1.2443476,0,0,2.98906,0,11.030434,0,0,3.144472,2.1674855,0,0,0,0,0.573059,1.7436671,0.41381305
204,0,0,4.6363845,0,0,0.6476475,0,0,0,0,0.50978553,0,0,0,0,0,4.197569,4.9723215,0,0.049021408,1.3035016,0,0
205,1.2385813,0,0,0,5.0406914,0.05262617,0,0,0,0,1.5937781,0,5.548697,0,0,9.081235,0,1.2916746,0,0,0,0,0
206,11.141949,4.5595765,3.3510473,0,1.0977582,0,0,12.055791,0,0.22632083,0,11.319758,6.1537623,1.5330945,1.7937357,3.641387,0.85294724,0,13.345804,0.5537021,0,11.4070015,3.9778645
207,0,0,0,0,7.264489,0,0,0,0.117811665,0,0,0,0,0,2.6151862,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0.8929528,2.3498864,1.2598187,0,0,0,3.4826958,0,0,0,0,0,0,0,0
209,0,0.84288496,0,0,1.493718,0,0,0,1.8441178,0,0,2.563424,0,0,0,0,0,1.5609454,0,0,0,0,0
210,0,2.2808888,0,0,0,0,0,0,0.6416182,0,0,4.5367537,0,0,5.864375,0,0,1.2209111,0,0,0,0,0
211,0.29959384,0,14.0291195,0,2.1232197,2.4891264,1.229681,0,0,0,0,6.1248913,5.9760227,0,0,0.9678753,6.1830707,0,0.028038165,4.917225,1.7791696,13.668926,0
212,0,0,0,2.061766,0,0,0,0,2.7331324,0,2.4153826,1.1364332,0,0,0,0,0,2.2199984,2.1525044,0.75706506,1.4582688,0.841742,1.4874439
213,0.7766789,2.6472626,13.484533,0,2.3554852,1.2037805,1.4375207,0,0,0,0,0,0,0,0,2.2883832,8.566555,1.9802904,0,5.1309896,0,9.994583,7.337922
214,1.9069905,5.3233976,5.0345845,25.775187,0,2.835732,5.2096386,0,0,0.731678,0,0,2.2205331,5.3540125,0.71720845,10.214297,3.859094,1.4445653,0,0,3.466142,9.48492,7.3866143
215,4.690545,0,1.4499694,13.426225,0,2.4549825,0.9788746,10.737626,0,1.9954672,1.055349,0,3.590484,0.86730105,0,3.1558828,5.774276,0,2.9923942,1.0498322,0.11812136,5.8256464,8.589017
216,1.2650898,7.6208935,2.2644954,5.139977,0,2.7071872,2.090873,0,0,3.5214767,0.047770932,0,0.19141674,0.66502595,2.9434075,5.365574,5.2828035,1.3581135,4.555437,0.28851765,0,11.942138,9.670386
217,3.935984,0,0,5.230487,0,1.212729,5.796916,0,0,1.5746775,0.009846889,0.7829232,3.8426218,0,0,0,5.424926,2.5568595,7.673627,0,2.9508834,7.40469,16.131575
218,0,0.6287621,0,0.16824766,0,6.3598003,0,0,0,0,7.4075065,0,0.40432566,5.642708,0,7.5368395,1.0573328,1.3985472,10.547,7.842261,0,12.338444,0
219,4.813933,0.98024076,3.3678188,3.4274905,0,0,1.0666646,6.6120725,0.0626473,0.20959367,5.7988825,0,0.7675076,0.001519201,0,12.034618,0,1.0127724,6.8809257,1.0976672,2.1929684,17.251287,10.986325
220,0,0.7499412,5.283622,8.083453,0,0,0.06310608,0.012427,0,7.601317,0,3.214325,0,0,0,4.8592134,0,0,3.7625465,1.9392182,0,7.714997,16.68165
221,4.1038284,0.8887276,11.866639,4.7254176,0,4.349725,0,5.1228495,0,0,6.0470743,0,0.14325418,0,0,5.393782,1.2307551,2.7690501,17.3398,1.4990743,4.820175,10.533142,14.468556
222,2.5677323,0,0,4.650224,0,4.6955037,4.005481,0,0,0,2.3197603,0,0,1.394681,0,5.336163,3.3116019,2.1447403,0,0,1.9218102,1.1968603,8.028512
223,6.4637666,4.2208867,0,1.2557442,0,0.21153347,1.186405,0,0,2.9948974,4.755664,0,0,0,0.11859451,9.3220415,0,0,4.778383,1.2317033,0,11.297457,6.5559745
224,0,0,0,7.121102,2.218069,1.3746594,1.0466918,12.761562,0,0,1.9629751,0,0,5.0563188,0.59772843,0.6922283,3.4324129,0,2.391441,1.6345228,3.5917077,11.888635,9.636243
225,5.6690974,1.9734758,7.8922772,1.7400663,0,0,0.20988971,3.6965284,0,1.2699094,4.477241,0,4.030276,0,0,4.715482,0,0,0,1.9377606,0,3.3563545,1.9829371
226,0,1.7923615,0.32654744,0,0,1.3906262,3.7126744,6.6406555,0,0,1.0602931,0,0,0,0,3.6671355,0,5.773396,5.5136366,0,0,15.676747,18.882881
227,0,0,0,0,0,3.8421102,0,1.8640817,0,0,2.7698832,2.779704,0,1.6232877,0.89761746,6.2406454,0,0,7.6750083,0,0.111495204,0,0
228,0,0,0,0,2.993823,1.5059907,0,7.653435,3.3788953,0,0,9.114861,0,0,0.75673634,0,0,0,0,0,0,0,0
229,0,0,3.075533,0,0,1.0340939,0,0,0,0.20438169,0,3.4771183,7.2280726,0,0,4.5218477,1.6510254,0,14.941679,1.8724792,1.396381,16.791601,0
230,2.5727835,0,4.8972335,2.0039086,5.2878,0,0,0,1.0204784,0,4.6024785,0,0.10146714,2.2498167,0.24561864,7.7749896,4.4180083,2.1962082,0.6466298,2.068529,0,2.1300585,8.340739
231,0.48944297,0,8.724694,0,1.9197799,0,1.0608407,0,0,0,3.4461124,0,4.0367312,3.5719187,1.1240641,4.1260905,4.632194,0,12.618933,0,0,6.3067236,15.926683
232,1.539122,0,10.797929,0.035558883,4.673673,4.0557933,0,0,0,2.3791978,0.42098308,0,0,1.4362816,0.73386943,5.7421265,1.9283127,4.1008286,6.049768,1.368604,8.272806,10.837863,4.313283
233,5.114725,1.8826228,0,4.164152,0,2.2818565,2.3002095,0,0,0,0,0,4.2170677,0,0,4.392092,8.154534,0,15.932777,2.3511686,0,0,17.207308
234,0,0,13.105566,4.823316,0.6379977,0,0.54064554,16.238676,0,0.65021014,4.646695,0,0,1.3085579,0,8.55335,0,6.14509,2.9694695,0,1.0115727,7.5954895,13.194967
235,0,0,0,0,0.05663824,1.6715531,0,3.7208881,0,0,7.287463,0,0,3.8065085,0,4.8067,3.7163317,0,5.4735885,1.237684,0,13.470068,0
236,4.053778,0,2.0547376,0,0.7911394,2.0798328,2.410687,0,0,4.3570814,1.5541711,0,0,0,0,7.542937,3.1357431,0,0,0.22097808,2.5538085,4.106081,5.899814
237,0,5.2198186,0,2.9303637,0,2.5242195,0.3138047,8.622111,0,0.8114906,6.107281,0,0,0.36970416,0,8.59536,0,5.8285103,2.9440606,5.3960376,0,6.0105104,12.508432
238,2.626724,0.17540662,0,0,0,3.260073,1.6433793,0,0,2.8322358,2.559962,0,0.31089363,0,0,0.67748076,0,0,0,0,0,6.429243,19.364288
239,1.3760167,2.0278878,2.3323498,4.423704,0,2.6036332,4.0458627,12.495233,0,2.4673228,5.3851676,0,0,4.1219506,0,7.130782,0,0,2.3547738,0.3030785,0,12.127935,7.908387
240,0.5285058,0.29170865,9.113803,0,0,0.714304,3.1942701,21.838047,0,1.104602,1.7157135,0,0,0,0,4.1407685,0.7086594,0.9933598,3.0657735,0,4.850894,2.8186915,1.3536524
241,0,1.5188974,7.2465205,0,0,0,4.464419,6.435591,0,2.5551374,1.019373,0,0,1.7445885,0,5.749728,6.9858103,0,3.822217,5.7442307,0,12.3231125,8.71001
242,1.1255102,3.4880598,6.5423837,8.846535,0,0,5.3182216,7.243012,0,0,4.8770328,0,0,1.3414448,0,9.681386,6.5777373,0,8.607484,0,0,5.6412377,17.316946
243,0,1.6659791,4.4614587,3.6460967,3.2073314,6.302185,2.587832,5.3543615,0,1.7605793,6.7772055,0,0,0,0,8.610847,0,0,0,1.3085356,0,5.8931274,4.6624827
244,3.0343032,0.44369644,5.14877,0.22645226,0,0,1.7557335,11.637718,0,3.0889099,0,4.5621934,0,0,0,7.8973336,0,4.6488028,2.7559745,0.08786696,4.3948274,6.0330114,14.637204
245,2.0754266,0,0,0,6.358407,0,0,1.56419,0,0,3.5415678,1.0055571,5.2867146,3.0461776,0,5.710226,0,0,13.021352,0,0,0,0
246,0.41332388,0,0,1.2185435,0,0,0,0,3.7026598,0,0,3.9250643,3.6962647,0,4.923278,0,0,0,0,3.1477494,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0,3.9959958,1.4670961,0,0,0,0,0,0,3.2143059,0,0
248,0,0,0,0,4.3207407,0,0,0,3.3520155,0,0,0,0,0,5.427314,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,2.1918368,0,0,7.6423006,0,0,6.1500454,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,2.1622422,0,0,5.307407,0,0,7.536826,0,0,2.3437986,0,0,0,0,0
251,0,0,0,0,0,0,0,0,2.923912,0,0,1.3064833,0,0,0.9604825,0,0,0,0,0,0,0,0
252,0,2.0717793,0,0,0,0,0,0,3.0440874,0,0,9.752741,4.769958,0.3109688,0.60697335,0,0,0,0,0,0,0,0
253,0,0.5238087,0,0,0.45261174,0,0,0,0,0,0,0.48003814,4.4345574,0.4722507,0,0,0,2.3144863,0,0,0,0,0
254,0,0,0,0,0,0,0,0,2.7314987,0,3.2256634,5.4058604,0,0.7574339,1.8338376,0,6.9368763,0,0,0,0,0,0
255,4.963985,0,3.290541,0,0,0,0,0,1.3921232,0,0,5.178376,0,1.0399283,7.8281755,0,0,0,0,3.0654235,2.3206975,3.4117758,0
256,0,0,0,0,0,1.9362428,0,0,0,0,0,0,0.5434745,1.5105791,0,0,0.31705624,8.577919,14.869138,0.6489304,0,0.19173144,0
257,0,0,0,0,3.5286567,0.019588077,0,0,2.4054015,0,0,1.9567136,0,0,5.70362,0,3.2102962,0,0,0,1.1454322,0,0
258,0,0,0,0,0,0.87219995,0,2.4079583,0.9069014,0,0,0,0,0,0.66052705,0,0,0,0,0,0,0,0
259,0.33018795,0,4.2841487,8.080149,1.7162131,6.0542035,1.3936303,0,0,5.2409477,2.6511805,0,4.1665893,3.3664358,0,2.8930197,2.757408,0,11.767493,0,2.1074567,10.143171,7.2080164
260,6.729558,2.152939,0,2.8284142,0,0,3.3111007,5.861489,0,0.45577022,2.6844828,0,0,3.9898884,0,12.449806,0,0,5.4214873,0.8039515,1.3429443,16.686049,16.168608
261,0,0,7.8139596,3.3468733,0,1.0443788,0.6224683,3.6535647,0.85695106,0.31386828,5.5592527,0,0,1.2379647,2.1824474,3.3940005,0,0,0,1.3336436,0.30630615,7.9161267,7.378727
262,0,0,0,3.664889,0,0,0,4.0590744,1.8807949,1.0230345,0,0,0,0,0,0,0.41403496,4.3486567,6.9521275,0.8617246,0,3.842176,0
263,6.5411057,2.1420934,14.505468,0,2.5163438,1.0125945,1.858376,0,0,4.004433,0,0,2.2277017,0,0,4.9177775,4.720162,1.8089494,12.334472,0,0,13.536779,1.144528
264,0,0,0,0,0,0,1.5926107,0.6273823,0,0,0,0.81299406,0,0.97213894,0,0,0.116050534,5.283287,0,0.7850009,0.56249523,4.8906026,0
265,0,0.17990217,0,0,0,0,0.3756256,0,3.8822372,0,0,7.743154,0,0,4.7071075,0,0,0,0,0,0.8679492,0,0
266,1.2308733,0,0,0,1.2158189,0,0.22126506,0,0.2043242,2.0959723,0,0,0,0.5466129,0,0,0,0,0,3.3373828,0.18443318,0,0
267,4.4967647,0,0.43274328,0,0,2.9143555,4.040894,10.122396,0,1.0487431,0,6.635908,0,0.16831255,0,0.66682607,9.321501,0,0,0,0,0,0
268,0,0,0,1.2966049,0,0,0,0,2.9465282,0,0,4.203988,1.460106,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,1.3089583,0,0,0,1.9857912,0,0.5282253,0,0,0.4157264,0.9734801,0,0,0,0,0,0,1.3744702,9.931271
270,4.6954713,0,0.35761565,3.9232252,0,0,0.9355499,2.6974967,0,8.009469,5.153845,0,3.81606,0,0,10.891277,0,0.67392343,0,1.3103758,1.5876862,13.803069,21.118269
271,11.734575,0,3.3842566,0.66335297,8.804344,0.6554014,6.6240053,10.114259,0,4.5662403,2.7055132,0,4.0547156,0,0.29172745,8.935634,7.251688,1.6249025,3.2347157,4.680305,2.139001,11.27841,5.8923173
272,1.9724596,4.2539797,10.098734,2.7433763,1.8583639,3.6347723,0.11572427,0,0,0,5.3217745,0,3.9021792,0.5027917,0,3.1803958,0,0,25.460743,4.400157,0.6779916,0,7.009802
273,0,0.37878266,0,0,0,0,3.1983027,6.4710784,0,0.40834203,0.19542919,0,0.9051998,1.3613517,0,11.658157,3.0049784,2.3474362,0,0,0,8.24045,8.895284
274,0,1.4505982,1.0991973,0,0,1.4037437,0,0,0,4.6115165,0,4.4994516,0,0.09402011,0,1.2621343,0,0.4942964,10.43645,4.848994,0,5.020262,0
275,1.9231426,0,6.5858793,11.643891,0,0,0,0,1.4253004,0,0,1.9379183,0,0,1.7891886,0,0,0,0,0,0,5.3733187,9.367519
276,0,2.4071565,13.094845,2.072028,5.583683,1.2537745,4.503733,2.3797894,0,1.7243793,3.9397922,0,6.4429865,0,0,4.5598807,3.970936,1.3218141,16.284456,2.8157094,0,10.200363,4.9425063
277,1.0973967,3.188218,0,0,0,2.3400993,3.1805005,7.592408,0,3.603168,7.612449,0,0,1.6316152,1.6045178,13.919644,6.0084033,0.3585179,2.91243,0,0,5.7878356,14.669952
278,5.280395,0,0,2.4663484,0,0.9753347,3.7773795,3.0031483,0,0.55367935,2.8995066,0,0,2.5845947,0,2.938786,0,0,6.050722,1.7402122,0,2.5085971,4.1184115
279,5.974568,0,0,1.8211244,0,5.2628956,1.2598517,0,0,3.1868827,0,0,0,0.78837335,0,18.780725,1.9170153,0,0,1.1697307,0,7.137761,6.88871
280,0.37236333,0.07300657,0,0.6204036,2.6505702,0,2.67111,0.7088888,0,0,5.3828764,0,0,1.2054955,0,4.368961,1.1718141,2.184698,3.5229285,3.601199,4.180551,0,0
281,0,0,0,0,0,1.2057008,0.27927992,0.38408414,0.005318262,0,0,9.102148,1.9302399,0.28131038,0,0,1.7552989,0,0,0,0,0,0
282,0,0,0,0,1.6586993,0,1.3511783,0,1.3330255,0,0,0.1169997,0,0,0.84259397,0,0,0,0,0,0,0,0
283,4.945796,0,7.8542213,0,0,0,1.2002966,3.1051104,0,1.3066834,1.9516288,0,11.013365,0.5765964,0,0,5.573226,4.1392784,13.767181,3.4421318,0,9.382574,17.028067
284,3.7434924,1.4588284,4.773141,5.7353888,0,0,2.674924,5.4430976,0,0,4.28612,5.414581,0,1.9992565,0,3.2239954,0,1.1157545,10.37227,0,4.676936,2.5897145,2.5288665
285,0,0.82291937,0,0,8.810365,0,0,0,0.09521738,2.6672122,0,0,2.6978724,0,2.3051329,3.7393236,0,5.8678036,0,0,0,0,0
286,0,0,0,0,0,0,0,0.010059108,0,5.2453985,0,0,3.117792,0,5.166001,1.4576075,11.703776,0,8.888676,1.170418,0,20.86504,14.248559
287,0,0,15.435802,0,0,4.773679,4.9627757,0,0,2.5397727,0.25485417,0,0,0,2.9472184,2.824125,1.5481651,1.4801431,3.132358,1.042154,1.3165448,0,0
288,3.8178334,2.57674,3.0370681,2.4843957,0,0,0,4.018627,0,0,0,0,1.9900074,0,2.5083356,8.600307,1.5609019,1.0462176,6.3095627,4.693776,0.5102816,9.085866,13.83728
289,0,2.5301578,0.25127816,1.1717409,0,5.213712,0,8.03868,0,0.3335965,0,0,0,3.2414384,0,11.049003,4.260217,5.025006,16.876171,3.229455,0,9.84809,10.852698
290,2.4587336,1.6291652,5.427519,0,4.512369,0,1.9144919,0,0,0,0,7.465201,0,0,0,2.9732635,0.24789026,0,3.038057,0,0,4.4163,2.0113676
291,1.3729883,0,0.7433022,2.2396271,4.098147,1.9561466,0.17633353,0,0,0,2.8100224,0,7.8408732,0,0,7.5363245,4.5626464,0,9.95713,3.5912287,0,7.8692565,9.335163
292,3.6820908,0,0,1.7231241,0,3.3345377,0.17046058,6.124527,0,4.1302557,5.424063,0,0,0,0,7.4666266,5.604857,8.0269375,3.2553442,0.44036257,0,12.692313,5.6707006
293,0.20448154,3.5079296,0.9604968,5.6263833,0,2.565301,3.8325205,6.0746512,0,3.467673,3.2353308,0,0,4.8834043,0,6.779084,3.2357473,0,5.0516086,1.4565334,1.8447988,8.078505,8.553799
294,0,0,3.9714832,0,0,0,0.23895958,0,0,3.4215388,4.873314,0,1.3882475,0,0,9.161889,4.7424536,0,9.924619,1.5254939,0.099640496,8.48331,17.38723
295,0,0,0,0,0,0,0,4.235209,0,0.9645262,0,0,0,0.57092524,0,1.810908,0,0,1.5142831,0.99916077,0,13.488454,5.566045
296,0,2.4439957,0,1.9765854,0.480874,0,2.3780575,9.3466,0,8.044673,0,0,0,0,0.32847315,2.8836882,5.508222,0,0,1.1275007,0,5.336036,1.7992686
297,0,0,0,0,0,0,0,0,2.5811706,0,0,0,0,0,0,0,0.11667121,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0.48589683,0,0,6.3991957,0,1.2913159,0,0,0,0,0,0,0,0,0
299,0,3.5936232,3.6130536,0,0,0,0,0,2.249833,0,0,1.0829899,0,0,0,0,0,0,0,0,4.284978,0,6.936352
300,0,0,0,0,1.5522093,0,0,0,0.9733121,0,0,1.3484826,0,0.45371765,2.9792988,0,0,0,0,0,2.4131982,0,0
301,0,0,0,0,0,0,0,0,1.8283522,0,0,3.1210048,3.7675042,0,2.6992376,0,0,0,0,0,1.0542257,0,0
302,0,0,0,0,0,0,0.5407418,0,0.59473264,0,0,2.1881227,0,0,1.675596,0,0.33537865,2.8669922,11.27177,0,0,4.955723,1.84827
303,4.562744,0,11.572792,0,0.58308023,0.34671,1.6228601,4.377387,0,2.1819448,0,0,7.397946,0,0,2.2721891,0,2.0184188,0,0,0,13.301353,12.017318
304,0.41576993,4.0621166,0,0.73645973,0,3.6662774,1.165139,2.039204,0,0,3.4011948,0,0,4.3179297,0,3.685344,0,3.0377247,4.2288327,1.7945753,0,6.7539334,7.9014983
305,9.643089,0,0,0,0.4439921,0,5.3577046,0,0,4.129039,0,4.8120103,0,0,0,6.251536,0.67857313,0,0,0,0,0,0.882707
306,0,0,0,0,1.6283929,0,0,0,1.3160856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0.10714078,0.51006126,9.185637,1.9184211,0,0.899101,0,2.2894654,0,2.100136,0.91101205,2.2648578,4.294364,0,2.684579,6.3339,5.9084234,0,4.614227,0,2.314894,16.012661,17.469793
308,0,0,0,1.0787439,2.1844096,1.7985433,0,7.521186,0,2.794813,2.568652,5.7972174,0,2.2437398,0,1.9523956,0,0,11.484711,0,2.0245833,0.5428766,0
309,0,0,0,0,2.51746,0,0,0,1.1837256,0,0,0,0,0,2.0988753,0,0,3.4625156,0,0,0,0,0
310,1.3683937,0,0,0,2.6488209,0.30569232,0,2.8671112,0,1.7456644,0,0,8.689194,0,0,5.293881,7.490118,4.195322,17.049187,0,0.5817097,9.585934,0
311,0,0,0,0.642485,0,0,0,0,2.1963937,0,0,0,2.5208466,0,0,0,0,0,0,2.4967937,0,0,0
312,0,0,3.545198,0,6.6103992,0,0,0,1.8291584,0,0,7.045968,0,0,2.9866583,0,0,0,0,0,0,7.03388,0
313,0,0,0,3.6547508,0.43051112,0,0,0,1.5682502,0,0,1.0169299,0,0,0,0,0.18492374,0,0,2.814713,0,0,0
314,1.3424048,3.6778402,0,0.69064516,0.35314178,0,0,0,0.7788515,0,0,0,0,2.7462647,0,0.27896363,0,3.032576,6.6536775,0,1.3146595,0,0
315,0,0,6.187481,0.5656742,0,4.1812353,0,0,0.62570906,2.236625,5.5690775,0,0,0,0,3.2723951,0,6.192284,5.4801917,2.6389682,0,7.4316516,13.922388
316,0.56295806,5.7870674,1.3193885,1.7599292,0,2.0403562,4.239006,5.332212,0,3.0358055,5.5922236,0,4.276305,1.7916613,0,13.921972,0,0,2.0746062,1.6205832,0,12.249324,16.851984
317,5.068044,2.9278753,3.5633597,0.5251788,0,5.50481,5.9618173,12.466393,0,0,0,0,0,0,0.8682959,2.2961977,7.935469,0,16.550236,0,0,1.6923203,17.066154
318,0,0.83730924,5.344854,3.1217988,0,0,0.80811846,3.973859,0,2.863569,7.7999377,0,0,0.88490963,0,9.866539,0,2.566403,15.1547,3.7835748,0,8.287612,10.275381
319,2.5478723,1.8931938,0,0,0,0,0,0,1.3150902,0,0,0,0,0,0.04102423,0,0,0,1.5340819,0.11838212,2.8248253,1.8328671,7.6587567
320,0,0,2.5447423,0,2.4301724,0,0,12.796813,1.034211,0,0,2.0117881,1.6711448,0.5733305,0,0,5.7096095,3.2787628,0,0,0,0,0
321,0,1.0478864,0,1.2114146,0,0,0.83277303,0,1.298706,0,0.69356036,2.8055036,5.8740835,0.7043623,0,0.24017794,0,0,0,0,0,0,0
322,0,0,0,0,4.615082,0,0,0,1.7325667,0,2.9481912,1.0235525,0,0,0,6.5188956,0,0,0,0,0,0,0
323,0,0,0,2.8556268,1.3603941,0,0,0,0.66351086,0,0,6.1006217,0,0,0,0,0,0,7.1613226,3.5086937,0,0,0
324,0,0,0,4.667553,0,0,0,0,2.0696514,0,0,4.3201127,0.20970821,0,7.963309,0,0,0,0,0,0.35604456,0,0
325,0.1545631,0,0,0,0,0,0,0,1.139881,0,0,3.4442294,2.5151184,0,0,0,0,0,0,0,0,1.4013966,7.7562084
326,0,0,0,0,0,0,0.44526416,0,2.0775533,0,0,0,0,0,1.8281721,0,0,0,0,0,0,0,0
327,1.6615429,0,0,0,0.30128765,0,0,0,1.1984264,0,0,0,0,2.903135,0,0,5.826627,0,0,0,0,0,0
328,0,0,1.8523732,0,0,0,0,0,0.48377952,2.2807994,0,0,0,0.111124754,0.59966695,0,5.4027314,0,0,0,0.17115149,0.7487469,0
329,6.08005,0,7.394492,0.19311875,0.8871393,0,0,0,1.5119325,0,0,0,0,0,4.0671554,0,0.5533943,0,0,1.3866963,1.009285,3.1520352,0
330,0,0,0,0,0,0,0,0,2.101831,0,0,0.9094982,0,0,0,0,0,0,0,0,2.2738316,0,0
331,0,2.176585,0,0,0,0,0,0,0.26415765,1.197235,0,0,0,0,0,0,0,0,0,0,0,0,0
