x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050
224,0,4.023968,0,3.4089365,0.5440995,0,0,5.706346,0,0.36530975,3.327646,1.2001278,12.237071,0,4.3495226,0,2.7652483,0,0,0.8248077,3.474505,0,0,4.7057915,0,0,12.821597,0,0,0,0,1.9679222,0,0,8.002632,1.7943882,0,0,0,0,0,9.103522,0,0,0,0.81853914,0,0,2.773535,0,2.0697618
225,1.0145863,0,0,1.6487299,0,2.191369,0,3.995716,0,0,0,0,0,0,0.4939944,0,0,23.735752,0,0,0,1.1939826,0,0,0,4.9145684,0,0,0,0,2.1732268,2.790385,0,5.8010497,0,0,0,0,1.3474065,0,0,8.929453,2.3329282,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0.5317616,14.145839,3.9207222,0,4.822385,0,4.829496,0,3.5024116,1.202425,0,0,0,0.794725,0,1.3956084,0,0,0,0,0,0,0,0,2.7865436,0.43305093,0,0,0,0,0,0,0,0,0,0,0.113054626,0,0,0,0,0,0,0,0
227,0,6.7449517,0,0,0.84378594,0,0,9.902654,2.3715026,0,0,0,0,0,0.9219723,14.320858,0.059878826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1139703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.652201,0,0.19704236
228,0,0.24406219,0,0,0,0,0,1.6372732,1.2821629,0,0,0,0,0,2.2437189,16.688868,0.76471144,11.257845,0,0,5.0186024,0,0,0,0,0,0,0,0,0.15871958,0,0,0,0,0,0,0,0,0,0,3.3315394,0,0,0,0,3.3732588,0,0,0,0,0.7342389
229,0.7228918,2.7042587,2.1325252,0,3.8180377,5.6239414,0,0,0,0,0,0,0,0,2.4333901,2.0708902,0.7221703,2.5661669,0,3.4017553,0,0,0,0,0.19795044,0,0,0,0.10341721,0.3258709,0,0,0,0,0,0,0,0,0,0,5.910705,0,0,11.906257,0,0.234934,7.2373614,2.0148854,0,16.97656,7.5547204
230,1.2765137,0,0.93038136,0,0,0,0,0,0,0,0,0.76667285,0,14.23793,0.26719815,0,1.2776271,0,10.681744,0,0.036931347,14.620687,0,4.7267036,0.96922094,0,6.9414034,6.9731607,0,1.5966182,0,1.5562617,0,1.6318651,3.3438153,0,0,3.7783153,3.8415124,0.22437397,0,9.351991,0.30172798,2.601362,0,2.5791023,0,12.786227,5.6176553,0,0
231,0.16384414,0,5.664325,0.9412792,2.0253832,0,1.2621237,0,0,9.355193,8.994537,5.466206,11.868904,0,2.1430306,0,3.3202076,0,3.6159177,7.7244735,1.3200202,0,1.3080037,0,0.78572774,9.86376,6.7838573,0.8560075,2.7949595,1.6205308,0,0.14021994,0.114250906,4.4499893,0,6.629428,2.50023,5.511425,0.396732,0,0,1.2695818,0.10339797,5.063195,0,0,0,0.29114702,1.8034227,2.4011517,0
232,0,0,0,0,0,0.42473793,2.5041497,0,0,0,0,0.32992488,7.127692,0,0,0,0,0,0.091894545,0,0,0,2.7331839,0,10.353794,18.310284,8.541235,0,4.8748765,0,0,0,10.916577,0,2.0526662,0,3.6418545,2.4855254,2.7763252,3.8935401,0,0,2.6085646,4.440952,2.082105,0,0,3.7530112,0.6987741,13.927982,0.59364563
233,0,8.117777,0,0,0,1.0009822,1.0868216,0,7.080833,0,0,0,0,0,0,23.107424,0,0.66338366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.049082,0,0,0,0,0,0,10.663733,0,0,0.8209131,0,5.5852084,8.899955,0,0,0.7062525
234,4.1645913,0,9.418568,0,0,3.0182974,7.6218357,0,0,1.8869779,13.368445,3.6904488,0,30.324488,0,0,0,0,0,0,0,0,11.985166,0,15.845229,13.361258,0,0.8623964,4.648903,11.187344,0,2.7327023,14.460201,5.57198,10.215186,6.445622,13.560388,2.0645125,4.3850126,8.540642,10.746098,0,2.29462,0,10.3185,11.498673,2.076021,3.4947531,0,7.378716,5.0794406
235,0,7.725227,0,0,0,0,0,5.844168,0.55424875,2.950969,1.2737954,0,0,0,0,40.683945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1.177613,1.0334677,0,4.388974,8.895807,0,0,0,0,0,0,0,0,0,3.260406,2.3272905,1.6350818,9.128823,0,1.9844403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,0,6.9961915,0,0,0.8298884,0,0,0,3.3685615,0,0,0,0,0,0,21.547201,0,7.480365,6.528623,6.571076,1.9365458,1.9472618,0,0,0,0,0,0,0,0,1.540531,0,0,1.5380204,0,0,0,0,0,0,0,0,0,2.3458104,0,0,0,0,0,0,0
238,0,0.2350551,0,0,6.126053,1.2259866,0,0,3.0666683,9.6197405,0.74734885,0,6.296968,0,0,16.094416,0,8.502425,0,0,0,0,0,0,0,0,0,0.5164773,0,0,10.951597,0,0,0,2.397298,0,0,0,0,0,0.082740255,0,0,0,0,0,0.25033167,0,0,0,0
239,0,0,0,1.637109,0.4984517,0,0,5.295446,0,7.6946383,0,0,0,3.8228657,4.028722,0,0.80872804,9.566624,0.06259273,0,0.6154707,0,0,5.091908,0,0,19.934637,0.8416389,0,1.5002884,0,0.37070954,3.8925626,0,0,0,0.32978463,0,0,0,6.182785,4.4481335,0,0.44915116,0,0,0,0,0,0,0
240,0,0.15752107,0,0,3.2975206,0,0.7313342,7.0618362,0,3.418943,0.019717671,2.5812774,0,0,0.33848196,0.33501995,3.9716249,2.740865,3.929128,3.4644146,2.3610141,0,0.54996926,0.21104439,0.9715644,6.4241085,0,0,0,0.34884912,4.40732,0,3.087289,0,2.5551524,0,0,0,0,0,7.18353,0,1.4643914,0,0,0,0,0,7.813923,0,0
241,1.8939241,0,2.5946193,0,0,0,0,1.9123117,5.174917,2.6903703,0,0,8.376273,0,2.5452883,16.501247,2.9302464,6.2200437,3.5697367,4.7056227,0,1.8460503,0,0,0,0,0,0,0.37425828,0,13.72948,3.145372,0,0,8.560276,0,0,0,0,0,2.1277826,2.4149425,0,0,0,0,1.6359153,0,2.37166,2.7192404,0
242,0,0.2331268,4.2865734,0,0,0,0,0,0.35496646,3.896316,0,0,0,0,0,0,1.1862463,0,1.9326282,3.140633,3.1381652,9.04517,0.6007236,0,0,0,0,0.48355713,1.5998538,0,8.847422,0.7772487,0,0,0,0,0,0,2.1227405,0,0,5.3392763,0,0,1.0870525,0,0,9.046533,1.5353967,0,1.5653666
243,0,0,0,9.308299,3.113851,0,0,17.053514,1.7845075,0.1147706,0,0.2229433,0,0,0,0,7.7193217,3.3517818,1.973064,5.400193,0,0.6389288,0,7.3031707,0,0,6.7365556,0.7231192,0,1.5777607,0,0,0,0,0.92028534,0,0,2.0734582,0,2.1494465,1.8252376,0,3.040468,4.13136,0.4459144,0,0,3.6747224,0,5.213937,2.7273016
244,0,0,0,0,0,0,0,0,0,0,1.7005451,0,1.4228116,0,2.890171,0,0.088554345,3.9877536,0,5.9150205,2.9651837,0.6397261,0,2.6947706,0,0,0,0.61965084,0,0,0,0,1.8208947,0,0,0.608334,0,0,3.2135346,0.64042014,1.7113485,0,0,0,0,0.18711694,0,6.299932,0,6.7500834,0
245,0,0,0,5.7636595,0,0,0.007766192,0,2.9026651,5.2771735,4.5600653,0,14.134049,3.049201,1.9900094,0,1.0459095,0,0.117407404,0.95059806,0,0,0,0,0,0,0,0,0,0,0.61039776,5.636707,0,0,0,0.2716596,0,3.4380157,0,0,5.208656,0,0,1.6445451,0,0,0.78648293,6.722378,11.583373,0,0
246,0,0,0.4846412,0,5.787901,0.83901626,0,4.620918,0,0,0,4.583984,0,14.105273,0,0,0,0,0,0,0,6.714702,7.4890337,0,0,9.556905,12.524102,5.4001417,6.466672,1.514227,3.901705,1.0108457,0,0,1.0200242,4.4523163,0,3.1873014,0.91042733,1.815887,0,16.253004,0,0,1.8604618,2.006175,0.6385825,4.967869,5.9185257,16.181993,5.1636615
247,0,2.6590288,0,0,0,0.5270797,1.2632847,2.6947746,0.7633699,0,5.060336,0,9.1328,1.7406462,3.029308,0,1.1086922,18.67966,0,0,0,12.065769,0,3.5691729,0,1.6429563,15.186329,2.67702,0,2.3802195,8.815086,0,0,1.9194164,1.2971739,0,0,0,1.2773167,1.9762164,0,0.66645527,0.092712656,5.676091,9.954863,1.7086487,0,0,0,3.8566055,11.417206
248,0,1.0010568,0,0,2.3083358,0,0,0,0,0.59534454,14.30616,0,1.9789726,9.809766,0,0.88193333,2.103284,0,3.932611,0,0,5.380698,0,0,2.8546505,9.485813,1.1669843,0,0.95237356,2.239981,4.4109907,0,0,0.09369984,0.29901272,1.3274745,4.4933877,0.29996192,1.9294251,0,0,0,4.9597034,0,24.504572,12.005312,17.736383,0,0,0,8.218695
249,0,0,4.247841,0,0,1.3445133,0,8.053484,0,0,0,0,0,0,0,1.6791209,0,0,0,0,0,1.7884547,0,0,0.60456187,10.064363,0,0,5.8402586,0,0,0.6057418,19.199444,0,0,0,0,9.711793,0,0,0,14.372275,0,0,0,0,0,0,0,0,0
250,0,5.0929418,0,0,0,0,0,0,2.8413978,0,0,0,0.7546165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2397404,0,0,0,0,3.12374,0,0.69192356,0,0,0,1.3611931,1.6392026,0.5575537,12.475212,0
251,0.952473,0,2.0290072,10.8325205,0,0,0,10.950097,0,0,0,0.06752694,0,5.514065,1.2089798,7.0450964,2.4307454,16.483685,0,5.3720913,2.630348,1.2096319,0,5.704224,3.1313186,0,0,0,0,0,11.246455,5.885162,1.2183486,1.8768413,6.272257,0,1.8293389,1.2274309,0,0,0.18720387,0,0.45483878,12.286145,0,0,0,0,6.195533,0,0
252,0,0.3672276,0,1.1460614,3.6046352,0,2.191666,4.24712,0,6.499497,1.6909887,0,0,0,0,6.292523,2.2205162,10.306304,3.610406,7.427584,0.3949758,0,0,2.1193328,0,0,0,0,0,0,0.5924336,0,12.819679,0,0,0,0,0,0,0,0,1.6654611,1.8405681,0,0,0,0,0,0,0,0
253,1.2794901,3.0535383,0,0,0.8032593,0,0,1.4435085,4.643394,0,0,0.12894028,0,1.3125707,1.6675323,9.682875,3.505132,0,5.3014646,2.5235674,0,10.76821,0,0,0,0,1.0561421,0,0,0,0,0,0,0,0,0,0,0,0,0.35527256,0.7353773,9.0681505,0,0,0,0,0,0.9536569,0.93466586,8.706662,0
254,0,0,0,0,0,0,0,5.6952915,2.2116408,0,0,0,0,0,0,2.4313877,0,0,0,9.734523,0.73019606,5.5271835,0,3.9572148,0,7.4790807,6.0503354,0,0.6469031,0,0,0,0,0,0,0,0,0.7358999,0,0,7.4326153,10.148341,0,0,7.342161,0,1.4888608,0,11.922971,0,0
255,0.829856,0,0,2.8792996,0,0.93284214,1.2161202,0,0,0,6.7399015,0,11.225372,0,2.6146765,0.34892765,1.2917949,12.242851,0,1.017149,0,0,0,0,1.389245,5.7357793,0,0,0,0,0,0,2.8532808,0,0,2.104975,0,0,2.7268455,0,1.5805042,10.712601,0,0,3.531852,0,0,9.965245,2.7602913,3.8713884,0
256,0,0,0,5.1992674,0,3.108001,0.44963577,1.4792463,1.5028301,7.467812,0,0,3.0085688,11.921301,0,0,0,0,14.8631115,0,1.0635499,8.677975,0,5.2341313,4.156352,0,5.651504,2.695202,0.39547363,3.8789873,1.679016,0.37409985,0,0,0,2.090508,2.3510578,7.0743604,0.37439796,0,3.3799698,0,1.6867646,2.9527316,0.8520795,2.5822327,1.6446588,8.447346,0.02722513,3.729278,0
257,1.8521268,0,0.96017116,0,0,3.1610806,1.7431979,0,0,0,4.2662716,3.169436,0,5.8724976,0,0,1.0339632,0,4.761784,0.32148543,0,21.93533,0,0,9.494348,0.96083766,5.922468,4.6105275,0,0.014214729,12.78144,5.4524603,1.8715035,0.46777466,0,2.6808853,2.6980379,1.0665222,6.0657563,0,0,1.4100308,0,2.4123378,0.9530391,0,0,4.973587,0,4.987837,2.6076438
258,0.35417947,0,0,0,0,0,0,0,0.35693026,0,0,0.7149708,20.41195,11.351945,1.5538154,0,0.87096685,0,6.1462965,0,3.9725533,0,1.5687281,0,5.3109846,0,3.336814,6.4426785,0,1.9933823,0,3.706339,0,0.16327396,7.058804,0,0,5.1704698,0.098343916,1.7958214,0.25474077,2.8108866,0,7.631287,8.842416,3.6093888,1.1775372,8.435246,3.8959248,0,0.64428955
259,2.5331502,0,0,7.7152967,0,0.712036,2.0881088,0,0,0,0,0.03791521,3.9865937,0,2.0644422,5.080511,0,0,0.06500923,0,0.52741396,0,0.93809706,4.4107127,0,5.877167,7.2641673,0,1.0021071,0,12.869119,0.76600456,0,0,0,0,0.7804955,6.437771,3.4092479,0,4.884596,18.69992,0,0,0,2.4032133,1.5266896,17.92456,0,4.8968825,0
260,0.013165583,0,7.592625,5.685052,0,0,0,0,0,0,0,3.8542423,0.52377856,10.634353,0,0,0,0,0,2.5341885,0,9.155453,2.3352773,0,0,3.710312,3.6145465,5.0590777,1.1189184,0,2.0243173,2.0133417,2.7718906,0,6.465648,2.594851,1.3683072,4.7573085,4.230209,0,4.9466534,6.8698626,2.0134027,6.254826,0,0,0.5844619,15.268799,0,12.4246,9.463065
261,0,0,1.6013801,0,0,0,0,0,0,0,35.07868,0,0,5.26197,0,0,0,0,0,0,0,3.1346042,6.206281,0.2595399,1.5317376,0,0,0,3.167216,5.7381954,0,7.9616194,7.079163,6.2608957,11.571173,0.23187168,6.055397,4.817781,3.2354975,0.32645166,0,5.33339,0,2.1254337,10.150986,9.512994,6.8440466,10.179729,3.5101922,17.867743,0
262,0,2.2205927,0.23431349,0,2.0809038,0.37092242,3.0129483,0.96171534,0,0,2.4863806,5.202469,0,12.556221,0,0,0.73106474,0,4.6988177,0,0.119943365,14.042398,3.2617517,3.1026332,0.5123783,0,20.805233,3.8479557,2.1192155,0,13.4472065,0.85300964,0,3.4655848,2.534264,2.4149203,0,4.378256,2.5201979,3.6550725,3.9315367,0.2890839,0,0,0,1.0986304,0,15.048154,0,1.3767339,0
263,2.648768,1.5774652,9.387271,4.6478653,0,0,2.2842522,0,0,6.5853457,9.16804,0,9.114771,0,0,0,0,0,2.845973,0,0.23867255,22.894444,1.0873126,6.3727274,0,0,0,0,0.27215484,8.61527,7.0745916,0.52081543,2.2866733,2.4324784,0.24939132,3.3225873,3.7218845,6.730127,1.5203903,1.0197687,3.772544,0,0,0,0,1.3107779,3.8447556,3.8140929,27.96952,8.5868635,2.1591568
264,0.038305495,0,0,1.7131498,0,0.8333592,0,0,0,0,12.032908,3.1368434,4.1144605,4.7524066,0,0,0,0,5.4317946,0,0,8.554769,3.7631648,0,6.7868915,0,11.191707,8.443874,0.96160454,0.6230369,0,1.3156295,0,0,0,4.1688733,5.532165,3.8860664,6.488441,0,0,0,0,0,0,4.2786307,2.9197843,8.159592,0,11.352276,3.5203822
265,0.89327943,0,1.5686438,2.0086694,0,5.4074535,1.4018636,0,0,6.4244637,1.7677709,1.2918379,0.6944802,15.542938,0,0,0,0,0,0.02101827,0,14.698411,3.0095952,3.9409318,0,11.325615,9.674551,3.2804263,3.86163,0.53575355,9.613524,3.6038582,0,1.357708,10.225661,0.5741171,6.8843627,2.911428,5.770227,4.0705495,0,0,0,6.4555655,12.063206,4.663055,1.1212,20.36035,0,8.288963,0
266,0,0,4.9098234,0,0,0,0,0,3.5110376,0,0,4.476357,0,15.672106,0,0,0,0,0,0,0,0.86485815,1.2158642,2.102952,0,4.409938,12.458998,1.8745495,0.23330154,0,0,3.055696,6.7200346,0.95495677,0,0,2.0838556,0.507515,2.4055655,2.7876697,0,10.491518,1.1415225,0,0,4.132744,0,7.137671,0,5.9399123,0
267,0.65410256,2.4448266,0,0,5.1109695,0,0.89500046,0,0,8.082418,0,0,0,0,3.7088835,23.406134,0,0,0,0,0,0,0,0.97573704,0,0,0,0,0,0,13.343064,0,4.6413884,0,0,0.634999,0,0,0,0,0,0,0.7059698,6.251615,0,0,0,0,2.1027892,0,0
268,0,3.2412372,0,2.6310525,9.721415,0,0,0,0,2.7355497,0,0,9.216481,0,1.8362666,0,3.1915433,11.1862335,6.728387,2.8595264,2.8346682,0,0,2.269334,0,0,0,0,0,0,0,0,4.3759446,0,0,0,0,0.17156498,0,0,1.2577555,5.9924626,0,0,0,0,0,0,0,0.6533073,0
269,0,1.2398876,0,0,1.4371169,0,0,0.27975702,0,1.4367659,0,0,0,0.13196452,0,0,0.3263807,3.0789769,2.189537,0.20639692,1.2044411,0,0,2.302517,0,15.323591,0,0,2.1389544,0,0,0.84233505,0,3.2641072,3.6967068,1.8521974,0,1.0269189,0,0,0,0,0,7.4346843,0,0,1.5038913,0,2.5426464,0,0.85585207
270,0,0,1.9338179,0,4.1476545,0,0,0,1.7506545,12.452514,3.060727,0,19.331228,0,0,4.7795506,0,14.695512,0,6.4230447,0,0,0,0,1.806553,0,0,1.5502962,0,0,0,0,1.8285528,0,0,0,0,0.30364072,0,0.42989284,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0.038595535,0,0,0.70014465,0,4.28097,0,3.0298758,0,0,0.98431456,0,1.5302595,8.2811,1.7502799,2.785433,3.705925,3.0975323,2.1961386,0,2.4641154,1.5853282,0,0,0,0,1.4620517,0,8.864834,0,1.8101035,0.2301625,0,1.1842161,0,0,0.96231633,2.51878,4.370922,0,0,2.891761,0,0,1.3315881,7.8522477,0,3.969322,0
272,0,0,0,3.9839528,0,0,0.14018014,0,1.9207952,0,14.850721,0,7.203291,1.3851591,0,0,2.1086376,0,0,0.87434983,0,6.706168,0.2003516,0,0,0,0,0,0,0,0,5.1497073,10.58824,2.1468873,0,0,0,0,0,0,2.777937,3.9992065,0.22049604,0,0,0,0,0,0,1.3513741,1.8243971
273,0.058663867,0,0,0,0,0,0.7673183,0,0,0,4.2892127,0,0,12.542519,2.4867897,0,1.9154879,1.9802773,0,0,0,0,0,0.9181313,0,0,0,1.3990258,0,0,9.862601,4.6013293,0,0,0,0,0,0,0,0,0,0,0,3.7806919,7.618174,0,3.8195276,16.631464,0,12.009187,0
274,2.2445738,0,0,1.2880487,5.162315,0.009322977,0,2.2887475,0.9675657,0,11.756027,0,0,0,1.6352959,0,0,5.584662,6.9067173,9.32079,2.7785916,0,0,2.6995592,0,3.116079,0,0,0,0,0,0,0,0,0,0,0,0.31573853,0,0,4.3518186,0,0,0,0,0,0.20858432,0,10.943349,0,0.09195158
275,0,0,0,2.5225682,1.8775668,0.32382774,0,6.35974,0,6.5271,0,0,16.47444,0,4.540004,13.931603,1.4849962,3.472212,8.246706,1.7906886,0.31417364,0,0,0,0,0,0,0,0,0,15.388166,0.5768847,2.8972013,0,1.5330789,0,0,0,0,0,0,1.0464473,0,7.5905194,0,1.0172074,2.2535458,0.69069976,0,0,0
276,0,0,0,0,0,0,1.3104105,0,0.8733392,3.9488285,0,0,5.587756,0,0.2684184,0,3.3966196,3.7950926,0,5.1505585,2.0503485,9.070747,0,0.032846197,0,0,0,4.253493,0,0,0,0,0,0,5.505803,0,0,0,0,0,0.7515851,11.781571,4.3972106,0,0,0,0,0,0,0,0
277,0.26633292,3.5850506,0,0,2.944616,0,1.3608311,2.7746258,4.0773015,0,0,2.0991778,0,0,0,0,1.8990495,10.699886,12.738737,3.610614,0,0,0,2.9030907,0,3.308123,0,0,0,0,0,0,1.6489842,0,0,0,0,0,0,0,0,0.5923269,0,0,0,0,0,2.181865,3.23365,0,0
278,0,6.7685523,0,0,0,0,0,0,0,0,7.789145,0,7.4106193,0,0,0,0.68621975,1.4539837,0,0.28865167,0,7.132064,0,3.4089181,3.052961,1.9194,0,1.8311864,0,5.33692,0,0,0,0,0,0,0,0,0,0,0,8.523943,0,0,0,6.403903,0.8279543,1.144082,3.0852442,8.245553,0
279,0,0,0.37488303,0,0,2.0107112,0,0,0,0,7.561042,0,0,0,0,0,0,0,6.001529,0,0,0,2.8569636,2.3337924,2.2304406,5.112154,31.55473,4.0419917,3.0142012,1.2625597,0,0,0.8439892,0,4.57305,2.0257096,0,0,3.1480696,0,0,0,0,0.58008546,2.8196476,0,3.5745304,0,10.418984,0,0
280,0,0,0,0,0,0,0,0,0,0,4.3174086,3.1374261,4.7434316,5.1871758,2.04932,0,1.0792284,0,0,0,0,17.101488,3.7674646,3.2403076,0.5491555,1.5731008,0.28671238,6.2425537,0,0.33401802,2.8981693,1.812237,2.3482537,6.3344254,3.445046,0,2.5172958,1.3079715,1.6067764,0.32701093,0,0,0,5.9386806,3.3724158,0.6852995,0,16.90515,3.7553537,6.2520323,0
281,4.262772,0.029407484,1.4182992,0,0,0,0,2.7662795,0,0,5.9894624,0,0,0,1.1224387,0,0,20.457703,1.1569314,5.1033964,0,5.9119396,0,0.28480396,2.1974535,0,0.8843115,0.07308642,0.106236346,0,0,1.6085311,0,0,7.8243384,3.1626623,2.4407768,2.2092414,2.8827438,0,0,0,0,0,7.0586505,0,0.941458,12.740234,0,2.1044085,0
282,0,0,2.2410135,0,0,0,0.31171983,0,0.5590811,2.9247212,0,0.6864334,0,8.039162,1.209534,0,0,18.923677,0.44895962,9.85424,3.4939816,0,0,3.5399222,0,0,2.068253,0.37048668,0,2.4499443,0,0,2.5597212,0,0,2.3075578,0,2.8397346,0,0,0,0.4861315,0,0,0,2.9284573,0.8568209,2.0435839,0,6.6556077,3.0420685
283,0,1.9296118,1.570243,0,0,3.0075262,0,0,0,4.7331324,4.8559237,0.6472885,0,0,0,0,0.66519094,5.067281,1.5925279,0,1.3264117,2.5767105,0,0,7.729091,12.046467,0,1.3083038,2.0404704,0,0,0,0,0,1.0939028,1.2142878,0,0,0,0,0,0,0,6.7236333,0,0,0,0,1.0933021,0,0
284,0,0,0,0,5.984885,0,0,5.0736475,2.5309145,7.384407,5.483918,0,2.646789,0,0,4.79404,3.3442075,0,0,2.0945475,0.7991606,0,0,0,0,0,0,0,0,0,1.6815422,0,0,1.6701051,0,0,0,0,0,0,0,1.8758731,0,0,0,1.8561143,0,0,0,0,0
285,0,2.343571,0,0,0,0,1.6216878,0,0,0,0,0.03961538,0,0,0,13.968654,1.0401307,2.8914294,0,0,0.97574204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6780446,0,0,0,0,0,0,0.032235768,0,0,0,0,0,0,0,2.7893343
286,1.2848104,0,0,3.0005925,3.4737558,0,0,0,0.73519987,0,0,0,0,0,0,0,0.8213045,3.493413,14.373106,0.64314544,2.3719456,2.4028249,0,0,0,7.319695,0,0,0,0.97337407,0.16358452,0,1.8086522,0,0,0,0,0,0,0,1.80966,3.1849082,0,12.160195,0,0,0,1.5611236,6.286184,0.71180207,1.6912034
287,0,1.823622,0,0,0,0,0,6.3310404,0.24194224,0,0,0,1.6782513,0,0,0,3.515371,0,0,4.407865,0,0,0,0,1.668793,0,0,0,0,0,8.341128,0,0,0,3.6931777,0,0,0,1.9985557,0.10562229,0,8.48973,1.0900126,0,0,0.78245425,0,3.053769,4.162535,0,1.3079214
288,0,0,0,0,3.0852215,0,0.4322278,0,3.6091316,2.2758,4.6947837,0,5.6858363,0,2.9805138,16.619257,0,16.363937,0,0,4.757357,0,0.30366415,0.78087634,3.6407673,2.4785576,0,0,0.3276957,0.6227437,0,0,0,0,5.656486,0,0.05741718,0,2.403434,1.2220408,0,0.5785323,0,5.2469115,2.3979769,0.79024166,0,1.2966493,4.6094565,0,0
289,0.29399145,1.3744057,0,0,5.423703,0,1.7548649,5.0648847,10.469273,0,7.5526795,0,0,2.3641548,2.0361052,0,0.46446717,7.386141,0,7.9018464,0,0,1.2676039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.785117,0,0,0,4.3154693,0,1.375746,0,15.1912,0,0,0
290,0.85718185,0,1.9277738,4.2868247,0,0,0,4.039272,0,0,0,0,0,0,0,0,0.029024072,7.396952,1.9643623,0,0,6.074924,0,3.6153584,0,0,0,3.0045176,0.8143557,0,11.823864,3.722818,0,0.14894156,0,0.305308,2.3700595,6.1656604,0,0.34167674,0,0,1.009974,0,0,2.9601657,1.079164,0,3.4799585,3.3128364,0.7865968
291,0,0,0,0.1420625,0,2.5602777,0.117884286,0,0,0,0,0,6.582893,0,0,4.078446,3.922936,11.961548,0,3.3653727,2.2015197,0.16363186,0,0,0,0,0,0,4.711298,2.132407,4.139928,0,0,0.77595216,0,0.84420365,0,0,0,0,6.5514827,0,0,0,0.7634993,0,0,0,0,0.097590655,0
292,0,3.5163958,0,0,7.577577,0,0,0.8118618,0,0,11.537605,0,0,0,4.042318,14.410843,2.7161992,10.7348385,0,5.9469404,0,13.428707,0.33915758,0.6033202,0,0,0,0,3.1457722,0,4.9643307,2.2237144,0,0,0,1.5584465,0.20561697,0,0,0.8306423,5.033276,9.291992,2.3926165,0,0,0,0,0,1.1702459,2.0014966,5.3467975
293,0.13951746,3.6298862,0,2.6125574,0,0.43975955,0.48765224,0,0,0,0,0.4035149,0,0,2.2048295,3.2391727,2.4767807,0,10.815349,0,1.0310333,5.190953,0,0,0,0,4.905323,0,0,1.59705,0,2.2507298,0,0,8.703592,0,0,4.866281,3.4018054,0,6.0958667,0,1.3094717,0.14553434,0,0.08112119,0,9.30823,7.3993573,0,0
294,2.932453,0,0.75680983,0,0,0,1.3427012,0.21260147,0,0,9.17508,6.462266,0,33.07269,0,0,0,0,0,0,0.3499854,4.4749823,7.448905,2.8464067,0,3.662598,8.656165,0.9976151,0.31259733,0,0,0,0,0,0,3.3864,4.540365,3.142147,0,0,0,0,0,0,7.2816663,0,0,0,0,0,0
295,0,1.6090485,0,4.156139,3.014065,0,1.1914195,6.0876255,1.1021839,1.7258588,0,1.0556619,0,0,0.044996485,0,3.7282598,0,1.4159302,5.5310993,2.3948386,0,0,0.49623847,0,0,1.2317426,0,0,0.027499586,0.91046655,2.2122324,6.925865,2.805293,5.1619062,0,0,0,4.5024304,0,9.877011,0,0.9972055,2.6141658,0,1.4560058,0,7.544595,17.40197,7.1656294,0
296,0,3.8891706,0,0.06648695,0,0.67331505,0,3.357734,0,0,0,0,0,5.2610354,4.666789,10.087625,3.2883785,3.354005,0,0,0,0,2.1850116,0,8.865173,12.02267,0.05642808,2.95849,0,1.591268,5.7439613,2.867935,7.5820513,0.43395618,3.2278223,0,1.3241104,2.1115632,0.34486783,0,0,7.6747713,2.5473387,2.4396122,0,0,0,2.332918,0,4.7765055,0
297,1.6174263,0,1.8506951,1.6467724,0,0,0,0.9132027,0,0,5.7075443,0,3.7583756,10.308223,0,0,2.4357474,18.700605,0,6.781764,5.0732303,4.569813,0,6.862275,1.1648966,2.7611485,15.590929,2.4288733,0,0,12.958265,3.8574562,0.9661696,2.6438262,0,0,2.7148259,3.3097713,3.8051262,2.0259962,0,0,0,5.820307,0,0,0,2.2550387,0,4.8305354,2.8390982
298,0,0,0,5.0827184,10.118973,3.5305154,0.81602776,0,0,0,0,1.8594003,0,0,2.418625,0,0,8.54534,0,7.8038893,0,0.1367524,0,2.115784,0,0,0,2.0573518,0,1.1236211,7.135283,3.053707,0,2.4406338,5.8201623,1.2485014,0,3.660737,1.3375286,0,3.0581534,0,0.29605556,0.27520338,3.417314,1.984802,1.5288017,0,0,0,0
