x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021
348,0,0,0,0,0,0,0,0,0,0,0.72065794,0.68359536,0,0.11122873,0,1.8092,0,0,4.9719143,1.9775487,0,0
349,0,0,0,0,0,0,0,0,0,0.4522775,0.9333583,0.25916505,0,0,0,0,0,0,0,0,0.123103075,0.0824469
350,0.33658493,0,0,1.70962,0.16656321,0,1.7248802,0,0.6099594,0.23897554,0,1.9516454,0,2.7346942,0,0,4.741373,0,0,0,2.2676244,0
351,0.53147674,0,0.7505337,0,1.6778762,10.053453,0.36134392,0,0,0,0,0,0,0,0,1.9601667,0,0.08426449,0,6.300432,1.8231494,1.6736082
352,0.8332756,0,0,0,0.12653367,0.4795893,0,0,0,1.8263032,0,0,0,0,0,0,0.3336573,0.9831801,0,3.3872945,2.792149,0
353,0.27713507,0,0,0.97095555,1.0516053,0,0,0,0,0.266642,0.39683488,1.4219687,0,0,0,0,0,2.7976036,4.120875,1.6677357,1.5559304,0
354,0,0,0,0,0.43444255,0.38170883,0.60053515,0.37357372,0.18298095,0.5925001,0.34798306,0,0,0.23997363,0,0,0,0,0,0,0,0.7175847
355,0,4.4506326,1.6484612,0,0,0,0,0,2.003073,0,1.1974664,0,3.3335361,0.43786588,5.4303446,0,2.2827826,0,2.807395,0,0.3695841,0.027498499
356,0,1.416807,4.0598335,0,0,0,0,0.3622565,0,0,0.65638477,0,0,0,1.5759702,0,0,0,0,0,1.7056901,1.2153932
357,0,0.12684035,0,0,0.47836792,0,0,1.9567212,3.1998453,0,0,0,0,0.42744845,0,1.4756138,0,3.1159828,0,0,0,0
358,0.04560428,0,0,0,1.6829243,0.2320936,2.9474773,0,0.27558962,2.24785,0,0.47898734,1.420846,0.2516838,0.71401805,1.1771579,0,0,0,0,4.021534,0
359,0.6274037,0,0,0,0,2.383364,0,0,0,0,0,1.0720994,0,0.8139179,0,0,0,0,0.05613844,3.2405515,0,0
360,0.1563995,2.589567,5.270866,0,0,0,4.4876814,0.15838923,1.49689,1.9874103,0,5.780803,0,0,0,1.2683734,0,1.0803177,0,0,0,0.7949633
361,0,0.006657198,6.0250044,0.7755684,0,0,0.021623297,0.4469227,0,1.1260009,0.08396152,0.16254154,0,0,0,0,0,1.4324242,2.3694324,0,0,0
362,0.09980957,1.8719307,0,1.0041152,0,0,0,0.37892714,0,0,0.2837791,1.0959665,2.3554516,0,6.1505985,0.7607113,0.7006154,0,0,0,0,0
363,0,0,0.9455754,0,0.069945276,1.3924626,0,0,0.3197916,0,0.13619316,0.5913704,0.56266814,0,2.3431485,0.622779,0.37539238,0,0,0,0.8756094,0
364,0,0,0,1.4827007,0,0,0,2.7191389,0,0,0.18223947,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,3.0791998,0,0,0,0,0,2.2488894,0,0,0,0,0,1.3578589,0.20099068,0,0,0.75742745,0,0.44667912
366,0,1.1747205,0,0,0,0,0.5407007,0,0,0,0,0,0,0,0,0,0,1.0050075,0,4.127565,0,0
367,0,0.91435647,0,1.1232665,0,0.40400657,0,0,0,0,0.534018,0,6.601559,0,0.2868044,0,0,1.6815363,0,0,0,1.2906278
368,0,0,0.061247293,0,0,2.8797143,0,0,0,0,0,0,1.0314512,0.028091231,0,0.69616896,0,0,0.53301805,3.8990397,0,0
369,0.52942896,0,1.9512653,0,0,0,0.20159973,0,4.0786405,0.21373618,0,0,0,0,0,0.037229892,6.435757,0,2.94474,0,0,0.286644
370,0,0.7022917,1.9719611,1.3385015,0,0,0,1.1156605,0,0.09804471,0,0,3.4678,1.1439953,2.4999528,0,0,1.4543788,4.3044667,0,2.7063692,0
371,0.42655352,0,0,0,0,0,0,0,0,0,0,0,0,0.070963405,2.2387252,0.48839375,3.3842804,2.6554108,0.7304923,0,3.0819938,0.8582589
372,0.58293486,0,0,0,0.514407,0,1.6150498,0,2.3210144,0,0,0,0,1.3919519,2.8009338,0,1.7675339,0,0,0,0,0
373,0,2.3517084,0,1.0137763,0.8587475,0,5.5042033,2.864119,0,1.545948,0.38535926,0,0,0,0,0,0,0,0,0.27306,0,0
374,0.061021797,0,0.27151018,0,0,2.191581,0.77038187,0,0,1.0445721,1.6026446,0,0,0.44219658,1.1027011,0,0,0.41351342,0.49925178,0,0,0
375,0.70188606,2.0379407,1.9015845,1.4987684,1.9496874,0.022230687,0,1.5090518,0,0,0,0,0,0.7773512,8.203661,0,0,0,0,6.698543,0,0
376,0,3.8831623,0,0,3.1185699,0,0.48426878,0.16881646,0,0,0,0,0,0,6.419188,0,1.7095801,0,0,6.354281,2.9091573,0
377,0,2.4542072,0,0,0.12790444,0,0.6515192,0,0,0,1.9300994,0,0,1.0507005,1.1133012,0,0,0,1.55798,1.8324481,0,0
378,0,2.0967968,0,0.07877521,0.97551626,4.098489,0,0,0,0,1.7307297,0,0,0,0,0,0.4397924,1.1929215,8.325943,6.5346236,3.8394983,0
379,0.12204647,0.6557625,1.867607,0,1.0071372,2.4646995,0,0,0,0.36806738,0,4.987436,1.608594,0,0,0.24467462,1.2989187,1.745237,3.5817244,0,0,0.19151507
380,0,0,0,0,0,0,1.5550834,0.79756105,1.1774627,0.36620367,0,2.817795,0,0.7719401,0,1.6336377,0,0,0,0,0,0
381,0.089568816,1.7027196,0,0.005727861,0,1.6843274,0,0,0,0,0.43005934,1.2246708,1.8924336,0,4.140635,0,0,0,0,0,1.050573,0.09891031
382,0,1.1665082,0,0,1.8871338,0,0.14644182,0,0,0,0,0.75930023,0,0,0,0.5344976,0,5.889537,0,0,0.7866383,0
383,0,0,0,0.7173051,0,0,2.2705445,0,0.121050246,0,0,0,0,0.75915736,0,2.0103528,0,0,0,0,0,0
384,1.20367,0,0.9725027,0,0,0,5.831773,0,0,0,0,1.3582729,0,0,0,0,0,0,0,0,0,1.0107374
385,0,0,3.332314,0,0,0,0,0,0,0,0,1.4894602,0,1.2151228,0,0,1.5694253,0,0,0,0,0
386,0,0.5291189,5.770401,3.4518116,0.19491519,4.1361938,0,0.14288181,1.2660054,0,0,0,0.43111026,0,1.836522,0,1.102026,0,0,0,0,0.93717986
387,0,0,0,0,0,0,1.997104,0,0,0,0,0,4.20898,0,3.1475117,0,0,1.2319689,1.6810838,11.275912,0,0
388,0.10203003,0,0,2.5013366,1.794236,3.7787366,0,0.49143454,0.6416409,0,0.68742776,2.5743556,2.2674413,0.63988835,4.841775,0.27623996,0,9.483664,3.7255352,0,0,0
389,0.33321238,0,1.7032722,0.3558017,3.2764707,0,0,0.5391599,2.5770998,0,5.546107,0,0,0,0,0,0,0,0,9.257904,0,0
390,0.7581316,0.2013784,0,1.1888756,0,0,2.151182,0,3.6090865,2.2685277,0,8.204245,0,2.1601589,0,0,0,0,0,0,0,0
391,0,0,0,0,0,8.112222,2.4680104,1.3017908,6.1675878,0,0,10.290461,0,1.3649353,0,2.3252008,0,3.6262324,0,0,0,0
392,0.14353879,0,0,0,0,0,0,0.3288993,5.709018,0,0,3.6312468,0,0,0,1.5746683,0,4.5135503,0,0,0,0.5504096
393,1.6257588,0.20488803,0,5.2757497,0,0,7.840118,0.011078514,0,4.070472,0,5.141196,0,1.3256047,0,0.64975965,0,0.13732223,0,0,0,0
394,0.927536,0,0,0,0.2826175,0,0,1.0174363,15.677037,1.1760356,0,11.243595,0,0,5.4377027,1.3611506,10.659082,0.053629268,0,0,0,0
395,0,0,1.0821463,5.2377205,5.6737323,9.697785,0.38492647,1.4161061,18.394695,2.9268272,1.1936116,18.673082,3.5791104,0.6855902,0.56277466,3.1433876,0,2.1731677,3.6497498,0,1.7473903,0
396,0.111969486,0,0,6.674071,5.418022,6.414374,1.5077616,0,19.016043,5.0772142,2.6230822,9.732381,0.77869505,0,0,3.2878547,1.8636408,0,0,2.1661246,6.4381585,1.4230487
397,0.38888752,0.37948176,0,0,3.5777018,0,3.1239824,2.3642137,16.11278,2.8323855,0,28.238192,0,0,0,3.7749119,1.5727293,8.635959,6.077389,9.291308,3.473878,0
398,1.9826992,1.3974249,0,0,0,9.114503,3.1492274,3.3861904,13.103028,4.283338,0,26.16566,1.2636347,0,8.463204,6.697857,0,3.4049678,0,0,0.81467205,0
399,0,1.6644082,1.2810408,0,1.4017732,0,0,0,18.04469,5.110636,0,20.512478,0,0.021499071,1.8254664,8.721126,0,6.9038105,1.5681111,0,6.882432,0
400,0,0,0.38004217,0,0.5750311,0,0.8112338,3.285334,14.8798275,4.9388866,0.19199845,11.074574,0,0,7.5118623,0.50967073,0,0,3.0093446,0,3.433515,0
401,0.10556284,0,0.067353204,0,1.9421724,0,0,2.0415225,17.246935,10.050185,1.1683842,14.44165,0,0,13.7212715,9.579106,0,6.3668165,0,10.835193,16.27255,0.9148383
402,0.4401202,0,2.2131822,4.7686543,1.267579,3.794834,1.867443,0,9.144368,1.1680608,0,0,3.1826904,0.44987258,0,2.388317,2.5335586,2.2328627,0,5.780052,1.645774,0
403,0,0,1.3621283,0,0,0,8.046149,1.6409665,15.107703,9.894517,0,17.760546,2.6899595,0.889124,0,1.9630241,0,7.257945,0,0,8.1512165,1.983392
404,0.22509547,4.264859,0,0,0,0.72915614,0,2.3612847,12.387061,7.8811274,0.14021118,15.79189,0,0.22960013,0,10.971623,0,8.055342,0,0,1.5434616,0
405,0.3555025,0,0,0,3.6627295,0,0,0,1.4338896,14.644191,0,16.581356,0.5973308,0.14151686,0,5.7068586,0.5046182,7.351364,0,0,3.9260416,2.287444
406,0.26939312,0,2.8107257,0,0,0,0,0,15.519653,13.766444,0.68192315,20.100113,1.2033484,0,2.6400545,4.980896,0.84341294,0,0,0,4.6741986,0.4901554
407,0.8014027,0,0,0,0,0,2.853818,1.3722156,12.793507,6.9632545,1.2585942,24.061537,0,0.47368813,0,1.0647498,0,9.035616,3.0878472,0,10.048548,3.1021824
408,0,0.35685036,5.4647226,1.7278656,0,0,0,0,18.383608,0,0.001555005,15.394782,1.2840793,0,11.750395,5.8405004,0,4.8717756,6.285566,4.2246256,8.953565,0
409,0,0,0,0,0,0,0,2.9404123,14.409124,5.587339,1.6368322,16.179026,0,1.4690791,6.4739833,4.898288,2.0006318,0,0.45261344,0.5221529,3.9106312,0
410,1.3133512,3.4864123,4.154297,0,0,3.4398994,0,0,15.410538,0,0.10452486,20.06401,0.13575137,0,0,4.921307,0,0,0,0,0.63595176,0
411,0.6426631,0,7.026711,0,0,0,0,3.4992597,13.099928,2.7575932,0,21.011066,0,0.12889151,5.263118,4.890023,1.9991399,0.30391353,12.93591,1.7922858,3.2168393,0
412,0,0,1.7071134,0.9910255,0,0,0.23408815,0,9.570417,0,0,5.866733,0,3.8100283,0,3.1436799,0.6746981,4.298695,0,0.26312414,1.6391093,0.94042444
413,0.5239644,4.219086,0,0,0,0,0,0,15.341415,0.93689066,0.49245247,10.849261,0,0,0,6.385626,2.4832363,0,0,0,0,1.058557
414,0.7016775,0,7.2065334,0,0,2.4114747,0.4346075,3.3515296,8.990205,0.051554643,0,6.949246,0,0.71471274,0,0.85157484,0,2.5592263,0,0.872499,0,0.0343571
415,0,5.229689,6.7504783,0,0,0,1.062735,0,6.3338485,0.008428867,1.2289081,0,0,0,0,0,0,1.075138,6.3032904,0,3.719614,0.28919828
416,0.24884085,0.22699235,7.4828005,5.4671025,0.40839934,1.8894358,0,2.0194068,8.506064,0,0,0,1.3057228,0,0,0,1.8728634,0,0,5.8342676,3.0333896,0
417,0,2.4002163,0,0.86514354,0,4.7192993,0.57739264,0,3.0869212,1.3822596,0,5.3162384,0,1.0265551,0,0,0,0,1.6326613,7.7664123,0,0
418,1.0416664,0,0.7430167,0,0,1.2381608,0,2.2604105,0.034008916,1.0043906,0,0.17197756,0,0.5925921,7.3486094,0,0,0,0,2.561565,0,0
419,0,6.404812,0,2.0244958,0,2.9894445,0,0,2.8177724,0,0,0,3.386177,0,1.3953218,0,1.7159188,0.19835791,9.125933,0,1.3770293,1.386988
420,0,0,6.2245674,0,0.29083642,0,0,0.053057898,0,0,0,2.1077747,0.03883472,1.3718083,0,0,3.3372564,0,0,0,0,0.5385291
421,0,0,0,0,0,0,0,0.21131162,0,3.305755,0.10341831,0,0,0.33239004,0,1.3194238,0,0,1.2455212,3.2770126,0,0
422,0.33069947,0,1.4046867,0,0.5394532,0.9722279,2.2120805,0,0,1.0056185,0,0,0.06997507,0,6.836146,0,0,0,0,0,0,0.5480621
423,0.2282598,0,0,0,0.9995234,0,0,0,3.8422332,0,0,0,0,0,1.0467877,0,3.0257704,0,0,0,0.29204142,0
424,0,0,1.0129786,3.177173,0.69334435,0,2.4113,0.53126407,0,0,1.0867711,0,0,0,0,0,0,0,0,10.07006,0,0.85795474
425,0,2.0873265,0,0.25743693,1.5388749,0,0,0,0,0,0,0,0,0,0,1.8219774,0,0.9968084,6.8830996,2.4950304,0,0.046056412
426,0.35289064,0,0,0,0,0,0,0,0,0,0,0,4.2757325,0,0,0.48513794,0,1.1555501,0,0,1.1660689,1.6639144
427,0,0,0.44524428,0,0.47848573,0,0,0,0,0,0,0,0,0,4.6949563,0,0,0,0,2.5205116,1.4035724,0.27897498
428,0,0,0,1.0268859,0,0,0,0,0,0.31957337,1.1034498,0.039406598,1.1487283,0,0,0,0,0,1.8495207,0,0,0
429,0,0,0,0.6725066,0,0,1.1168222,0.64837724,0,0,1.0870763,0,2.9827957,0,0,0,0,0,0,0,0,0.061786387
430,0.29218575,0,1.9381173,0,0,5.757589,0,2.1770215,0,0,0,1.2393432,0,0,0,0.82751924,0,3.0396528,0,0,0,0
431,0,0,0.055788193,0.6183036,0,0,6.871027,0,0,2.2115839,0.95392716,3.1647656,0,1.1514361,0,0.8918009,0,1.5028663,0,0,0,0
432,0.18847623,0,0,0,0,0,0,0,0,0,1.9410328,2.739128,0,0,0,0,0,0,0,0,0,0
433,0.23158632,4.410809,0,0,0,0,0,0,1.211204,0,0,0,0,0,0,1.5945526,0.34614408,2.411406,0,3.117668,0.06900669,0
434,1.118967,0,0,3.327588,1.5544367,0.87264556,0,3.0944505,0,0,0,0,2.9819944,0,6.309779,0,0,0,0,12.004305,0.18195759,0
435,0,0,0,0,2.2024248,0,0,0,3.3116238,0,0,0,0,1.1600933,0,0,0,1.6068407,9.486028,0,2.288424,0.85491574
436,0,2.6284792,0,0,0,5.350916,0,0,0,0,0,0,0.12800467,0,4.8033743,0.4756975,0,0,0.7358983,6.2827473,2.03646,0.079922445
437,0,0,0,0.05674768,0,5.6576805,1.3538637,0,0,0,0,0,0,0.06974465,0,0.66068083,0.6170691,1.0340323,0,2.1552727,0.08568761,0
438,0,0,2.0200346,0.3556451,0.42824897,0,0,0.39013013,0,2.3586924,1.0557904,0,1.1808382,2.355743,0,0,2.567414,2.454648,0,1.5179538,0,1.4376203
439,0.040499594,0,0.6354974,0,0,0,0.17023514,0,0,0,0,0,3.286032,0,0,0,0,0.58652765,2.9350998,0,0,0
440,0,0,7.8086967,0,1.5471932,0,0,0,0,0,0,0,0,0.6083789,8.581218,0,0,0,0,0,0,0.063701004
441,0.42531464,0,0,1.222391,0.32286233,0,2.5865076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,0.44653475,0,0,0,0,2.089301,0,0,0,0.16599777,0,1.232518,0.24453555,0,0,2.9027076,0,0,0,0,5.106791,0.40789106
443,0,0.23623987,0,0,0,0,0,2.7539098,0,0,0,0,0,0,8.111737,0,0,1.4198949,0,0,2.4619462,0
444,0.64529216,0,0,0,0,0,0,0,0,0,1.6351522,0,0.65021044,0,0,0.039989438,0,0,6.080393,5.1245627,0,0.1296348
445,0,7.102287,0.28327298,4.2865133,0,0,4.801531,0,0,2.3952203,0,0,1.6032277,0.36104584,4.0644608,0,0.8550217,3.0759852,0.20575522,0,1.3678044,0
446,0,0,0,0,0,0,0.8614374,0.7966444,0,0,0,2.8929243,0,0,2.6040568,0,0,1.2284478,0,0.6186794,1.7244837,0.88550705
447,0.49579588,0,0,0,0.5109561,0,0,0,0,0,0,0.61614656,0.9152468,0,6.0735707,0,0,0,0,0,0,0
448,0,3.3049405,1.5110486,1.2510242,0,3.4655566,0,0,0.48718712,0,1.1645019,0,0,0.3406133,1.4447418,0,0.15032458,0,2.153301,0.76414126,0,0
449,0.2724606,0,0.7060413,0,0,0,0.20235774,0,0,0,0.99974495,0,1.6315445,0,3.231034,0,0,2.7107708,0.5058754,0,0,0
450,0,0,6.3832445,0,0.08949333,3.0956283,0.40896326,0.08204448,0,0,0.8174656,0,0,0,0,0,3.251149,0,3.1637099,0,0.11369907,0
451,0,1.8522334,4.8639603,0.27473095,0,0.1595227,1.3733561,0.58329123,0,0.69684666,0,0.8668497,0,0.80022126,0,0.8716312,0,0,0.8534848,0,2.2116032,0
452,0,0,0.748894,0,0.056413457,0,0,0,0,0.6167405,1.3862896,3.043569,0,0,0.40148264,0,0.96825933,0,1.7043364,0,0,0.38605598
453,0,0,1.6586637,0,0,0,2.0840232,0,0,0,0.3323624,0,0,0,0,0,0,0,0,0,0.36203027,0
454,0,0,1.1466068,0,0.23309688,2.3716924,0,0,0,3.5570254,0,0,4.6629434,0.7558896,7.4545217,0,0,0,3.726642,2.9570513,0.7506526,1.674494
455,0,4.680772,0,0,0,0,0,2.110706,1.833406,0,0,0,0.7770298,0.3519785,1.431435,0,0,1.457115,0,0,0,0.4883963
456,0.32352647,3.3431818,0.58658487,0,0,0,0,0,0,1.0114237,0.56228167,0,0,0.69513524,3.3950996,1.6493181,0,0,1.1597916,0.14486565,0,0
457,0,0,0,0,1.4729167,0,0,0.42845392,0,0,0,0,0,0,0,0,3.4563363,0,5.006329,2.7574127,0,0
458,0,0.2077801,3.218298,0,1.3150854,4.4443793,0,1.187914,0,0,0.52100015,0,0.7695417,0,0,0,0,0,0,0,0.5182425,0
459,0.21252164,0,0,1.954987,0,0,1.6670878,0.0703622,0.22467256,0,0,1.0532424,0,0.14480594,0,0,0,0,0.31272894,4.5688257,2.1195066,0
460,0,0.31801498,0,0,0,3.5396924,0,0,0,1.445971,0,0,0,0,11.622946,0,0.8646344,0,0,6.2284946,0,0
461,0,0,0,1.2392124,1.9667574,0,0,0,0,1.3285278,0,2.1364002,0,0.8591703,0.23707949,0,1.0687144,0,3.5429251,0,0,0.30735755
462,0.86860216,0.50103325,0,1.3798043,0.11379583,5.2176876,1.6560242,0.040303793,0,0.24406375,0,0,0,0,2.3050396,0,0,0,4.9810133,0,0,0
463,0,0.13349976,0,0,0,0,0,0,2.6107292,1.9688109,0,0.512049,0,0,0,0.89920694,1.439604,3.734132,2.718839,0,3.227677,0
464,0,1.536783,0,0.55542856,0,0,0.16231345,0,0,0,0.64475137,0.5793434,0,0,4.505513,0.895958,0,0,0,0.79014623,0,0
465,0,0.007108997,2.1998277,0,0,0,0,0,0.3860372,0,0,0,0,0,4.8251185,1.9524245,0,0.8882197,0,0,0,0
466,0.45982403,0.068357535,0,0,1.0625373,0,0,2.8243692,0,0.55766624,0,1.9531559,0,0,2.9637113,2.0552995,0,0.9314379,0,6.0375223,0,0.3526286
467,0.23143734,4.73492,0,0,1.1457609,4.470619,1.7152609,0,0.3218302,0.31708553,2.1026282,0,0,0.1883565,2.3710454,0,2.0819116,0,0,4.805052,1.6786194,0
468,0.047002833,0,0,1.4481889,2.6772866,0,2.4811192,0,4.9674096,0,0,0,1.8210168,0.7148474,1.0328658,0.10086386,0,0,3.232167,0,0.06578176,0.83667773
469,0,0,0,0.029511252,1.3716962,0.46265703,0,0,0,1.3985019,0,0,0,1.2524039,0.7316717,0,0,0,2.0829606,0,1.2206061,0
470,0.17315573,0,2.3640106,0,1.0142947,0.9980068,0,1.2221144,0,0,0.7142753,0.29700276,0,0,0,0.28607908,0.3322218,1.1238343,7.0099945,0,0,0
471,0.03913972,0,0,2.6539414,0,0.71108377,0,0.29201707,0,0.2578411,0,0.7540571,6.7122674,1.5220952,4.4639387,1.8529044,0,0,0,6.517962,0,0
472,0,0,0,0,1.7856035,0,0,0.6055621,0,0.6356759,0,0,0,0,1.2966268,1.0093219,0,0,0,0,0,1.6011822
473,0.39984244,0.9040745,0,0,0,0,0,0,0,2.2724557,0,0,2.3222873,0,0.63026005,0,0,0,0,0,1.5611544,0
474,0.8820733,0,0,2.174046,0,0,0,0,0,0,0.4804539,0,0,2.7544446,0,0.54038095,5.1849074,0,0,0,0,0.45110285
475,0.33315638,2.5390599,0,1.3733772,0,0,0,0,0.22375388,0,0,1.4524205,4.128443,0.13639511,0.63757306,0.17410076,0.11432026,0.9654405,4.3691006,5.992277,0,0
476,0,5.7011786,3.6575227,1.4305567,0,3.2029152,0,3.2050402,1.858313,0,0.9326277,0,0,0,0,0.28902772,0,2.1662774,0,0.7479031,0,0
477,0,0,0,0.7278958,0,0.7983873,0,0,0,0,0,0,0,1.6580757,0,0.11130194,0,0,0,4.9503756,0.14192769,0.4443141
478,0.4850784,0,0,0,0.7739079,0,0,0,0,0.44505367,0,0.12955855,0,0,0,0,0,0,0,0,0,0.58299893
479,0.3518972,0,0,0,0,0,0,0.25357273,0,0,0.83326864,1.0574206,0,0,0,0,0,0,0,0,0,0
480,0,0,0.8908405,5.5838213,0,3.52607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0.17598939,0,0,0,1.0516628,4.0652747,0,0,0,0,0,0,0,0.6546834,3.2215095,0,0,0,0,0,0,0.07812227
482,0.27232546,0,0.1885769,0,0,0,0,0.21219818,0,0,0.8651586,2.3067913,0.67046887,0,1.3203666,0.45964152,3.5622764,1.7361121,4.522689,0,2.5299644,0
483,0,0,0,2.8283725,0,0.26313195,2.2374997,0,1.9475714,0,1.7636168,0,2.6293294,0,0,0,0.44673634,0,0,0.046682622,0.06688195,0
484,0,0,2.840534,2.7816622,0,0.8439399,0.63738394,0,0,1.1199361,0.20478953,0,0.28100035,0.8564893,0,0,0,0.6647668,0,0.09672667,0,0
485,0,0,0,1.4138893,0,2.9985023,3.255828,2.6394532,0,0,0.67026734,0,0,0.5675733,0,0,0,7.171622,0,0,0,0
486,0.6056824,0,3.8807528,0.08078753,0,0.13630597,0.4676555,1.396511,4.1608734,0.69578975,0,4.3360085,1.3506349,0.15935591,6.274592,1.2936592,0,0,0,0,0,0.6949764
487,0.21998934,2.0989437,0,0,1.041079,0,3.305063,1.7973148,0,1.3242834,0,0,0,0.33614886,0,1.0928804,0,1.0199552,0,0,0,0.828715
488,0.019410433,0,1.2242675,0,0,1.2679218,0,0,3.7185512,0,0,0,0.4199626,0,0,0,5.1174393,0,0,2.7431908,0,0
489,1.1861801,0,0.83935,0,2.036371,0,0,0,0,0,0.32378045,0,0,0,4.085886,0.71488553,0,0,0,0,0,0
490,0,2.335688,0.766859,0,1.929247,0,0,1.1235782,0,0.5919805,1.5433931,0,0,0.34472272,0,0,3.379639,0,4.809047,0,5.0704546,0
491,0,0.9329741,1.2778327,0,0,4.761817,0,0,2.4677334,0,0,0,0,0.9634983,0,0,0,0,4.625309,0,0,0.16299002
492,0,2.3771489,0,0,0.55916363,0,2.6590588,0,0,0,1.2642696,0,0.9834243,2.0170426,4.937251,0,0.7558947,0,0,0,0,0.39024606
493,0,0,0,0,1.1674103,0,0,0,0,0,0,0,0,0,2.9127853,0,0,0,0,2.7054293,0,0
494,0,0,0,3.5154297,0,0,0.25572577,0.8357477,0,0,0,1.4978518,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,2.0335822,0.9258964,0.89500177,0,0,0.58537155,2.5895586,2.619547,0,7.4481173,0,0,0,0,0,0.5439375,0
496,0,0.39485335,0,0.5075756,0,3.5488007,0,0.018148772,0,0,0,0,0,0,0,0,2.0213218,0,0,0,0,0
497,0,0,1.8665214,0,0,0,1.350417,2.035658,0,2.1485343,0,2.768084,1.92479,0.17153777,0,0.67780465,7.2336497,3.5176535,0,0,0,0.39784887
498,0,0,0.8347822,0,1.5348985,1.577088,0,1.3651003,1.9417118,0,0,0,0,0,0,2.548418,0,1.3430388,0,0,1.3037293,0.2999935
499,0.13323979,0,0,0,0,0,0.32321668,0,1.3931222,0,1.4124339,5.198016,0,2.8936055,0,0,0,0,0,0,0,0
500,0,2.79183,0,0.60834,0,0,5.226078,0.7494259,0.28829125,0,0.8074437,3.4543533,0,0,0,1.0650873,0,0,0,2.6596444,0.85893697,0
501,0,2.01465,0,0,0,0,0,3.9347758,0,0,0,0,0,0,0.7222527,0,2.0136766,1.3543203,5.223576,0,1.321213,0
502,0.02330773,0,0.33888865,0,0,0,0,0,0,0,0,0,0,0,1.2905868,0,1.7975711,0,2.5329223,0,0,0
503,1.0981675,0,2.7928886,0,0,6.2363772,0,2.4301114,0,1.2374306,1.1311706,0.6487933,0.8255157,0,0,0,0,1.0689908,3.0246503,7.1966724,0,1.8559699
504,0.78555286,0.09618934,1.591087,0,0,0,0,5.1487384,0,0.7119299,0.27007374,0,1.9644562,0.8608964,0,0,0,0,0,6.046446,0,0
505,1.688764,0,0,2.4448986,0,0,2.5768352,0,0,0,0,0,0,0,2.6855502,0.62670195,4.6634173,0,0,0,1.4498276,0.42289972
506,0,8.79622,0,1.5214167,0.5919392,0,0,0,0.9284694,0,2.930281,1.3082451,5.696309,1.3277634,0,0,0,3.7885463,0.9673498,6.9482403,0,0
507,0,0,0,0,2.5488083,0,0.50270987,1.8567487,2.9001198,3.7589757,0,0,0,0,9.646599,0,2.3333166,0,0,4.485671,0.1994497,0
508,0,4.9656014,3.6934278,6.6162977,0,3.1426995,0,0,0.60888904,0,2.6574063,0,0,0.15847248,2.206959,0.6229462,3.015685,1.9293453,0,7.812341,3.91584,0.15448585
509,0.66578555,0,3.619217,0,0,0,1.1561911,0.39843494,0,0,0,0.7869282,7.4395823,1.3134073,0,0,0,0,0,0,5.496259,0
510,0,5.3747935,0,0.03630825,0,0,0.56000847,0,0,2.7506258,1.4203379,0,0,0.4567273,0,0,1.4609116,0,2.1165123,0,0,0.8625039
511,0,0,0.7279147,0,0.90120906,2.717871,0,0,0,0,0,3.077945,0,0,2.0615432,0.9650684,1.3625416,0.84643406,3.2478511,0,0.8486008,2.2970111
512,0,0,0,0.5845066,0,0,0,0,0,0,1.5490409,0.05070119,0,0,0,0.78045416,0,3.3473227,4.0995517,0,0,0
513,0.40769872,0.14725637,0.7306269,0.52451134,0,0,0,0,0,0,0,4.387695,0.02160488,1.7143615,4.378214,0,0.18155499,0,5.510108,1.4892755,0.053612083,0
514,0,2.7645416,0,0,0,0,0.12546676,0,3.8180115,2.2041574,0.63395214,0.39446604,0,0,0,0,2.9416249,0,0.105395705,3.2542782,0,0
515,0.43672472,0,0,0,1.346991,0,0,1.8947232,0,0,0,0,0.10912046,0,2.0323749,0.11349816,0.14793047,0,2.2999756,0.61583006,0,0
516,0,0,2.9457314,1.4008566,0.62551665,1.7350663,0,1.7889254,0.9000487,0,0,1.2429686,1.3421086,0.21220154,0,0,0,0,0,9.1146755,2.0684931,0
517,0,0.9468221,0,0.3747776,0.4869309,1.2999954,0.61964464,0,0.48964718,3.4276502,0.095879406,0,0.5529397,0,3.2194366,0,0,0,2.6022973,6.7101655,1.4681007,0
518,0,0.68856525,0,5.125246,0,1.3383186,0,1.383959,0.8613794,0.926259,0.54082733,0.12991858,0,0,0,0,0,0,0,0,0.19595756,0
519,0,0.83973116,0,0,0,0,0.3277868,0,4.5380454,0,0,0,1.4166529,0.30513114,0,0.39684662,3.4045806,0,0,3.2110734,0,0
520,0,1.6333554,0,0,5.7087746,0,0.45682335,0,0.3184262,2.4608169,3.6233015,0,0.096572354,1.3059026,0,0,0,0,0,0,0.24301788,0
521,0,0.9428862,0,0,0,0,0,0,0,0,0,0.44002253,0,0,0.65890217,0,0,0,1.4051055,4.3447576,0,1.7624366
