x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023
317,0,2.8073132,6.882678,0.5542024,0,0,0,0.81312746,4.7369785,0,0,0.34010127,0,0,0,0,0.16291986,0,0,0,2.8070936,0,0,0
318,0,11.019239,1.972575,0,0,0.7520669,0,0,0,0,0,2.4134219,0,0,7.794339,0,0,0,0,0,0,0.71547866,0,0
319,0.54198045,0,2.673587,0,0,0.70653814,0,1.6877478,0,0,2.776975,0.7560226,0,1.9019552,2.0021038,1.1488732,4.2935243,2.280547,0,0,0,0,0.19245832,0
320,0.6761542,1.0760708,2.9950144,0,0,0.185227,0,0.764156,0,0,0,0,0,0,0,0,0,0.9809259,0,9.513465,0,5.093832,1.2651309,0
321,0,0,4.8804936,1.4768616,0,1.1415066,0,0.8303615,0,0,0,0,1.8603618,4.076905,0,0,0,1.89738,1.3225428,0,2.089259,0,0,0
322,0,0,0.15592033,0.8526404,4.48694,2.5208042,0,0,0,0.19515501,0,0,0,0,2.7103016,1.5704372,1.9689662,0,0,0,0,0,0,5.1383557
323,0,2.0080066,2.5071285,0.16843593,0,0,3.723302,1.070377,0,0,2.727865,0,0.6549132,0,0,0.80632,0,0,1.5586873,0,0,0,0,1.6518382
324,0,0,0,0,0,2.750985,2.2580247,1.1175213,0,0.52141345,0,6.158401,0,0,0,0,0,0,4.171821,0,0,2.5616453,0,0
325,0,0,0,0.46500614,0.051201828,1.2307732,0,2.4476857,0,0,0,0,0,6.4350886,0,6.481687,1.0815408,0,0,0,0,0,0,0.7077694
326,0,0.30032232,0,0,0.82158613,3.6882455,0,0,1.0739499,0,0,0,5.2577424,0,0,0,0,0.8669471,0,0,0,0.57788235,0,2.928362
327,1.9578981,0,0,2.6617746,0,0,0.8345957,0,0,3.014883,1.7019792,0,0,0,4.3068604,0,0.199091,4.362779,0,0,5.2198668,7.4976964,2.8528976,0
328,0.99044853,0.45836174,1.1244968,0,0,0,1.1028777,0.31998542,2.281301,0,1.7451872,0,0,0,0,2.2275631,0,0,0,2.6276636,0.404104,0.64113206,0,0
329,0,0.55403566,0,0.85271764,0,0,0,0,0,0,0,0,0,3.5595329,0,0,0,0,0,0.90951973,0,0,0,0
330,0,0.43151355,0,0,0,3.1866589,0,3.0514927,0,0,0.25969025,0,0,0.88962954,0,0,0,0,0,0,0,0,0.9754296,0
331,0,0,0,0,0,0.24120192,0,0,0.6487838,0,0.20264116,0.15846424,3.7792735,0,0.5134436,0,0,0,1.8612523,0,1.6354849,3.4450088,9.738025,11.695265
332,0,7.126566,0,3.128927,2.522185,0,0.05721345,0.2717534,0,0,2.0325084,2.4499743,0,0,0,0,4.054487,0,0.49482152,2.8994784,2.6080968,0,0,8.375394
333,9.219679,0,0,0,0,4.2616343,0,0,0,2.689911,1.9853752,1.4151585,0,0,0,6.0641565,0.8519443,0,1.3523552,0.7795128,0,0,4.003898,4.4414835
334,0,0.8478236,0,0,0,0.21195239,0,2.878459,2.4095788,1.8996301,2.320465,0.30741072,0,0,0,0.41372034,0,1.1109964,0,0,2.4430883,2.4708402,0,0
335,0,6.280473,0.61104685,2.7537334,0,0,0,0.17630753,1.484841,0,0.38367972,1.0248464,0,2.52183,0.63988227,0.7514626,0,0,0,0,0,4.9993534,5.64118,0
336,0,6.342992,0,0,0,8.481478,0,0,0,0.24775662,4.680784,0,0,4.1155005,0.06703252,1.2768545,0,0,6.0377474,0,0,0,4.361652,7.9596972
337,4.4518642,0,0,0.42003638,0,0,0,0.17799392,0.14738613,0,2.6906853,0,0,0,0,2.9002118,1.9819465,3.134805,0,0.7730029,0,5.626806,0,0
338,0,0,0,0,0.86362886,0.44859892,0,6.301766,1.1634268,2.0195758,0,3.777605,0,0,0,1.5262957,0,0,2.0342298,0,0,0,0,0
339,3.4868493,0,0,1.0457609,0,0.49747106,0,0,0,0,1.5813606,0,0,0,0,0,1.9348744,0,0.009950614,0,0,0,0,0
340,0,0,0,0,1.4869452,0,2.7886574,0,0,1.5176767,0,1.1603962,0.6091272,3.4176388,1.7697535,0,0,0,0,0,1.2560558,0,0,0.41191164
341,0,0,6.7703457,0,2.4850051,2.3237505,0.9780628,0.65694267,0,1.3094064,3.3285365,1.6694398,0,0,0,0,0,0,4.2323217,0,1.3152547,0,0,0
342,0,0,0,0,0.7865148,0,0,2.8480935,0,3.4333026,0,2.3340385,0,0,0,3.8774815,4.6859174,0,5.2222805,0,0,0,2.9149332,0
343,0,0,0,0.20851274,1.2964953,0,0,0.60571396,0,0,0,0,2.1750731,0,0.55156434,0,0,0,2.3082275,0,0.102451585,0,3.3396795,11.896551
344,0,0,0,0,0,3.7289293,7.3840685,1.0438473,2.3734334,0.87423855,4.1617613,0,2.9004831,3.195436,4.7705274,0,0,0.20999096,0.01642097,2.176032,0,6.036096,0,2.955166
345,0.5673167,0,0.20451076,0,0,0,0,0.6557715,0,2.4387279,2.7123752,0.17352019,1.2133632,0,0,2.6947732,0,1.7314299,0,0,0,0,0,0
346,0.5268873,0,4.6728554,1.4614936,0,0,0.13579038,2.23821,0,0,0,0,0,1.6860194,1.9237919,0,0.23845565,1.8069435,0.26168838,1.612031,0,0,1.9918171,0
347,0,0,0,0,0,2.8246462,0,1.3977773,0,0,3.3375611,0,0,0,0,0,0,0,0,0,1.7087543,0.05908228,0,5.803324
348,0,0,0.35464656,0,0.8377086,0,1.7412503,0,2.143965,0,0.09024747,0,0,0,0,0,0,1.0970696,0.07936658,0,0,1.6013198,4.890431,2.3986955
349,0,0,0,0,0.12608115,0,0,0,0,0,0,0,0,1.6009405,0,0.6632532,0,0.5553461,0,0,0,0,0,0
350,0,10.56096,4.448873,0,1.768265,0,0,3.130201,0,0,0.26527005,0,0,0.5352995,0,0,0,4.7895246,0,0,0,0,0.95875585,5.130284
351,0,0,4.396431,1.8688374,0.011633954,0,0,0,0,0,1.2839202,0,0,0,0.8863901,0,1.1133137,0,0,0,0,0,0,0
352,3.4122612,0,0,0,0,0,2.2058845,0,1.625851,0,0,0,0,0,3.7140486,0,0,0,0,2.460791,0,0,0,0
353,4.5677857,0,0,1.553789,1.9166036,0.056794625,0,0,3.1338592,1.1735561,0,4.274576,0,0,0,0,0,1.7004932,3.1196313,2.6895883,2.2605438,1.6661129,3.3282273,0
354,0,0,0,0,0,0,0,0,6.3268476,0,0.61771494,0,1.2412422,0,1.5404755,3.1209373,0,0,0,0,0,4.444775,8.062594,0
355,0,0,0,0.999219,3.6391904,0,0,0,0,0,0.096579485,4.028499,0,0,0,4.00438,0,3.213072,0,1.5995994,2.0166857,0,2.3623323,13.550082
356,4.575166,3.2288463,0,0,0.84862965,2.4311266,2.3198996,0,0,3.3217185,2.8606467,1.9891555,1.9151273,3.4641843,0,0,0,0,0,0,0,0,5.2523084,5.361625
357,0,0,0,0,0,0,2.831407,1.9850091,0,0,0,0,0,0.48287278,1.1458403,0,2.8272176,0,0,0,0,0,1.4777836,0
358,0,0,0,2.1420376,0,0,0,0,0,0,0,1.9253911,0,0,0.20877941,0,1.7572631,0.24107714,0,0,0.7934127,6.157396,0,0
359,4.1436467,0,0.56407094,0,0,1.0365064,0.17422716,0,0,1.7775289,0.37164927,0,0,0,0,0,0,5.434334,0,0,5.59862,0,4.3353,3.4490123
360,0,0,3.9449575,0,0,0.7189532,0,0,3.8205233,0.025038937,2.3206077,0,3.2494833,1.5974934,2.6316621,0,0,0,0,2.9469848,0,0,0,1.4196918
361,0,1.8795334,0,0,0,2.761821,0,0,0,0.32391697,0,0,0.76932263,0,0,0,0,0,3.1877549,1.1139743,3.0562952,0,3.6940458,0
362,2.5183182,0,3.2154114,0,0,0,1.4679345,0,2.6360717,0,0,0,4.2051296,0,0.79973483,0.7563011,0,0,0,0,0.021149142,0,0,0
363,0,2.218037,0,0.44762078,0,2.3156142,0,0.008545821,0,7.185031,0.86995625,0,0,0,0,0,0,0,0,0,0.13218062,0,1.0794488,0
364,0,0,1.6598994,7.7945127,1.8960794,0.47707105,0,0.9903317,0.6719976,0.15393494,0.5360711,0.9212706,0.55233896,0,1.2262112,0.5561426,0,4.2552547,2.8311408,1.1961668,0,0,2.694444,0
365,0,0,0,0,0,0,0,0,1.9796816,0,1.3442096,2.4668534,0,0,0,1.1248224,3.1949208,0,0,0,0,0,0,2.7319968
366,0.31177837,0,0,0,0,0.64618343,2.2998884,2.911174,0,0,0,0,0,2.5289137,0,1.6940938,3.355885,0,1.593545,0,0,5.760575,2.319759,0
367,0,0,0,0,0,0,0,0,0,0,0,0,2.0065231,0,0.79418886,2.2012355,0,0,1.5014545,0,0.2949593,0,0,1.483427
368,0,0,0.37880033,5.9200454,0,0,0,2.016881,0,0.38092116,0,0,0,1.0751754,0,0,0,0,0,0,0,0,0,9.386219
369,0,1.9028093,0,0,0,1.8031552,1.2524067,0,0.41370654,0,0,0,0,0,0,1.2061077,0,0,0,0.8121259,0,0,0,0
370,0,6.152373,2.4794388,0,0,0,0,0,0,0,3.5306349,0,0.821982,0,0.7067343,2.5870311,0.29098415,0.662439,0,0.4008532,0,3.5974822,0,0
371,0,8.858813,0,3.723014,1.0267959,0,0,1.6817724,0,2.5537689,0,1.1880789,0,2.3368232,0,0.96537846,0,0,0,0,0,0,10.329536,0
372,0,0,0,0.9221352,0,1.6090096,5.0715246,0,0,0,4.5192723,0,0,0,0,0,0.5074051,0,0,2.6185224,0.003403903,0,0,2.9238975
373,2.25739,3.9720926,0,1.3449657,1.0946053,0,0,0,0,0,0,0,0,0,0.690895,0,2.71523,0,0,0,0,0,0,0.94650656
374,0.007276079,4.99686,1.9821099,0,0,0,0,0,0.6620355,0,0,0,0,0,0,0,0,3.220956,0,0,0,0.065531716,0,0
375,3.5048597,0,0,0,5.2414618,0,2.9569468,0,3.723241,0.130758,0,0,0,1.285666,0.27768406,0,0.6420595,2.5907671,2.09949,0.2612427,0,0,5.9650636,0
376,0,0,1.3530536,0,0,0,0,0,1.128613,0,0,2.7367847,4.8782797,0,0,0,0,2.9896507,0,1.5423539,4.5228753,0,0,7.7017303
377,1.4398831,0,0,0,0,2.9303532,1.3894861,0,0,0,0,6.960437,0,0,1.8551943,1.3513066,0,0,3.4497728,0.43682104,0,0,2.8387508,0
378,0,0,4.145648,0,0.90930665,0,0.18750931,0.20430689,0,2.0213003,0,0,0,3.0425065,0,0,0,1.0830307,0,0,2.8216248,0,0,0
379,0,0,1.7862697,0,0,3.6281407,0,1.5965124,0.065658726,0,0,0,0,2.2301517,0,0,0,2.796736,0,0,0,0.68303144,0,0
380,0,1.8101708,0,4.165758,2.2600806,0,0,1.1425669,0,1.2003452,2.2732828,7.307114,4.960229,0,0.041223843,0,0,0,7.2037163,0.09236715,4.709737,2.8074453,3.303619,4.1087327
381,2.0641446,0.12260198,0,0,0,2.5795674,0,0,2.920212,0,1.7450842,0,2.452507,0,0,1.8821049,0,3.5326257,1.9107444,0,0,0.47515938,0,0
382,0,0,0,0,0,0.87291014,0.6347787,0.5636978,0,0,0.634556,3.090943,0,1.9259256,0.9566973,4.6218557,1.8149959,0,0,2.0397666,0,0,0,6.5269876
383,0,1.5695573,0,0,2.965229,0,0.9031475,0,2.713188,0,0,1.6441126,0,0,0.19601683,0,1.4945338,0,0.540358,1.3633784,0,6.1978116,0,0
384,3.3798122,0,1.6006322,0,0,0.3797599,0,1.2826735,0,0,1.5406,0,1.9005686,0,0,0,0.85837954,0,2.1454315,0,0,0,7.6898713,0
385,0,0,0,2.4106703,0,0,3.5101929,0.8607675,3.67163,2.553925,0.38657528,0,0,0,0.20064348,0,0.60373497,0,0,5.862059,4.323954,0,0,0
386,0,2.050982,0,0,0,0.49987495,0,0,0,0,0,0,0,3.4979875,0,1.7348821,2.353688,0.22273965,2.4678926,0,0,0,0,0
387,2.613144,0,0,1.3743887,0,2.4219875,0,0,0,2.5489962,0,0,0.66100216,0,0,0,0,0.39125097,2.5774252,0,2.9565225,0,0,10.003211
388,0.39458516,0,0,0,2.0897832,0,0,0,0,0,0,0,0.45987153,0,0,0,0,0,0,0,0,2.6122005,7.576312,0
389,3.0463517,0,0,0,0,0.9704284,2.3510954,0,0,0,0,0,0,0.88396794,0,1.0368444,0,0,3.22267,1.1408501,0,0,0,0
390,0,0,1.0957015,0,2.248515,0,0.19671285,0.62840813,0,0.24390692,0.38417685,0,0,1.42684,0,0,0,2.2336404,0,0,0.97635704,0,0,0
391,0,0,1.6186843,0,0.732231,0,0,0,0,0,0,2.6392279,3.0324163,0,4.70133,4.9252653,1.853845,0.22011644,0,0,0,0.6045575,0,2.8931756
392,1.2151654,0,0,2.365512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2197427,4.491363,11.981917
393,2.9876769,0,0,0,0,0,0,0,0,0,0,3.1976547,0,0,5.838343,0,0,2.7436917,2.4449968,0,0,0,3.145836,0
394,0,0,0,0,0,0,0,1.1773144,2.5764592,0,2.9119437,0,2.6502934,0,0,0.9923523,0.1184609,0,0,0,1.1930206,0,0,0
395,5.2143703,0.0734928,1.8268874,0,3.4745939,0,1.0085572,2.2957976,2.5926535,4.614762,4.161887,2.306847,0,0,2.786113,1.9894391,1.8162035,0,0,0,0,0,0,0
396,0,2.3044274,0,5.5607643,0,0,1.8329434,0,5.1019697,0,0,0,2.6876924,0,0,2.2416348,0,0,0,5.0277,0,0.7462737,0,0
397,0,0,1.8132924,0,0.664736,5.046416,0,1.1269898,0,0,0,1.0257924,0,0.08129851,0,0,1.8633015,0,0,2.1604514,0.37587962,0,0,2.0841117
398,5.3217945,0,1.2679883,0,0,0,4.049659,0,0,3.618085,4.90045,2.0071375,0,0,2.4272387,0.97234106,0,6.163094,0.057950895,0,0.27935952,5.618661,0,0
399,0,1.5845672,2.5095623,3.2453544,0.607594,0,0,0,0.7067998,0,0,0,0,0,0,1.9034327,0.5096079,0,0,0,0,0.77221626,0,0
400,0,0,0,0,0.5395057,0,2.6253853,1.8562766,0.07949735,0.5379717,0,0,0,2.8717206,0,0.8267586,0.12054531,0,3.706107,0,0,0,2.8675075,3.2126231
401,0,0,0,4.088333,0.4212716,0,0,2.3558252,0,0,0.72767717,3.7253501,0,1.6525778,0,0,0,0,0,0,1.7995387,0,0,3.4191735
402,2.9147274,0,0,0.18451057,0,6.4255457,0,1.2418605,0.95040643,0.42443916,1.8424425,0,4.477585,0,0,0,0,0,0,0,0,0,10.6542225,0
403,2.155105,6.782461,0,2.2819858,0,0,0,0,0,0,0,0,0,0,0.9921319,1.3016104,0,0,0.41212842,0,0,0,0,10.510308
404,1.5600756,0,0.1171242,0,0,0,0,0,0,0,0,0,0,0,1.2131153,1.5189319,2.2813547,0,0,0,0,0,0,1.7956119
405,1.7223918,0,0,2.6680226,0,0,0,0.18907452,0,0.8635394,0,0,0,3.714983,0,0,0.28210226,0,1.6269369,0,0,0,0,4.7229023
406,0.9428382,0,0,0,0,0,0,2.7658641,2.1898773,0.13477461,4.351989,3.8166623,0,0,0,1.9927164,2.6702008,0,2.473972,1.7182258,0,0,4.9497986,0
407,4.3709426,0,0,0,0,0,0.9385643,0,2.6089518,0,0,0,0,0,0,1.1670209,0,2.18212,0,0,0.111855306,0,0.50424385,0
408,3.1682813,0,0,0,0,1.9423996,2.0950572,0.45775345,2.6116955,0.86446553,1.425476,3.6827257,0,0,0,0,0,0,0,0,0.61331564,0,0,8.560109
409,0,0,0,2.2999675,0,1.6400094,1.0184757,0,0,0,6.9737616,0,1.4889064,1.2949791,0,1.3986762,0,0.3020191,0.48374847,0,0,0,4.4455647,0
410,0,0,0,0,0,0,0,0,0.7218217,1.128273,0,0.39265272,0,0,0,1.5608867,0,0,0.39761013,0,0,5.9875803,0,0
411,2.1981199,0,0,0,0,0.28993168,1.683289,0,5.7525387,0.6360973,2.171596,1.0383813,0,0,0,1.3836707,0,0,0,0,0,1.826557,2.8857756,0
412,0,0,0,0,0,0,1.6757016,0,5.5734897,0,0,3.7928603,2.4022832,0,0,0,0,0,0,0,0,0,0,0
413,0,7.570515,0,0.75918835,0,0,0,0,0,0,0,0,0,0.49228406,0,0,0,2.3072364,0,0,0,0,0,0
414,0,7.6848183,0,0,0,0,0,0,0,0,0,0,0,0.36211312,0,0,0,0,0,0,0,0,0,0
415,2.4072888,0,0,3.8118134,0,0,0,2.5372078,0,0,0,0,0,4.187541,4.7280555,0,6.908058,0,0.24829483,0.41411552,5.383837,6.498445,0.50211143,0
416,0,0,0,1.1121767,0,0.084022075,0,0,0,0,0,0,0,0,0,0,0.58248603,4.042826,1.9414814,2.067895,0,6.2399917,1.6099727,7.2710543
417,0,0,0,0,3.5965917,1.523749,0.124684736,3.7678738,1.9220554,3.1421971,1.4468055,2.7836163,0,0,0,0,2.6822228,1.184191,1.8362471,0,0,0,0,14.5439625
418,0,0,1.9504622,0,0,0,1.1817857,0,0,0,0,0,0,0.37983635,0,0,0,1.0404314,0,0,0,0,0.6835206,6.7379923
419,0,6.6957064,2.5111256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2191234,0.67214525,0,9.746576
420,0,0,3.1916447,0,0,0,0,0,0,0,0,0,0,0,0.18026726,0,0,0,0,0,0,0,0,0
421,0,2.2050664,0,0,0,0,0,0,0,0,0,0,0,0,5.2926683,0,0,0,0,0,0,0,0,14.174489
422,0,0.5488391,0,0,0,0,0,0,0,0,0,0,1.4851514,7.004586,10.970403,24.087156,0,0,0,3.014001,0,0,0,9.012613
423,3.5686896,0,0,0,9.292943,0,0,0.1489467,0,13.017117,35.701954,7.4184346,3.901398,0,8.656354,30.605755,3.1290698,0,0,1.2061877,0,0,0,0
424,0,2.6168933,19.128702,19.306396,19.374687,0,0.032670718,9.890401,0,9.142176,0,4.0876236,16.273079,0.7347321,23.842316,13.606245,22.347927,0,0,32.010128,0,0,33.62137,19.013622
425,39.277355,0,31.703974,66.1072,18.893389,14.957817,8.088581,34.475826,23.656061,41.952114,21.68114,3.725805,51.12222,5.800687,2.6346645,24.310305,23.437773,21.882679,3.3635166,62.669106,23.505796,12.813816,128.75452,34.067333
426,36.141563,0,23.293451,7.2242203,10.083193,18.95499,35.09186,13.655375,11.876373,15.848986,15.8155575,60.32135,29.565237,28.102282,15.712508,28.24072,16.188,23.340733,18.681044,32.48523,18.5171,10.399783,0,19.161861
427,3.364169,4.1188626,32.89638,43.813076,11.251059,16.806452,25.160564,24.352755,25.617443,30.40643,19.7348,0,19.554483,24.350107,32.4756,6.360598,9.151708,10.668548,27.07031,30.560297,17.03327,14.921147,38.16156,36.674965
428,2.3296545,17.35085,24.399439,38.75282,19.530828,15.673585,0.17795587,5.1931186,9.880927,0,17.07064,8.386165,24.414867,18.718727,1.2696819,14.236763,4.1109867,0,0.611987,19.253422,20.092096,24.142258,108.98491,13.785892
429,0,0,59.080093,0,1.876572,2.2138083,1.0417169,0.2652088,0,0,0,0,13.763376,0.3896583,25.591774,0,6.3541145,4.326505,0,8.818798,0,28.517153,0,0
430,5.7359033,26.389492,55.04185,0,3.25473,0,0,0,0,0,0,0,0,0,1.8557943,0,2.4643767,0,0,0,8.380906,0,0,0
431,7.732793,15.487067,17.823343,0,0,0,1.5620744,0.22416805,0,0,0,5.1131945,6.366678,0,22.999023,0,0.74296886,0,3.1741977,7.278916,12.7434025,0,0,0
432,3.4386036,33.956825,34.291542,22.324184,17.592365,12.939482,14.715382,7.3143797,0,13.519766,2.282967,6.9507627,10.95054,0,9.159725,0,2.3303432,26.106108,15.9113455,28.981695,20.669867,35.42689,33.875847,4.5243993
433,4.567772,17.375887,28.58044,20.982073,7.042488,16.2437,11.530101,3.646377,5.7014747,14.212464,5.6440544,2.0592551,29.380669,1.8533986,14.647259,0,8.505529,25.708298,14.025326,26.071047,18.29653,12.902395,39.804436,0
434,0,0,53.178032,5.378813,0,0,12.25731,4.595813,0.6962336,4.5917726,0,0,9.498599,0,6.597069,0,0,0,7.4959826,14.758519,6.0631113,8.651198,0,0
435,3.4140284,7.767568,25.34984,22.32922,12.217379,2.7106938,5.0514126,1.4601521,0,7.5857377,0,0,0.62344533,0,9.045052,0,0,1.0814586,0,0,0,0,2.1822324,14.597114
436,8.500965,5.785614,23.697481,12.071469,3.7728229,16.954453,3.75426,0.89811534,2.4517841,19.420492,0,3.0673995,20.182425,1.8636932,5.6869564,0.6846207,0,6.27075,21.257017,23.836637,3.6288419,14.46631,39.618996,0
437,3.1354587,0,16.074522,8.075112,0,15.83381,1.8027078,0,3.4760578,15.977956,8.431704,0,18.76199,4.809988,4.7040935,0,0,0,15.311021,18.996746,1.0836598,8.1684065,35.05178,0
438,0,0,21.58745,13.217058,4.969796,13.703317,0,0,3.8434465,5.2714167,2.8085372,16.679874,12.203069,1.5837945,1.2086655,0,0,0,17.97444,20.821896,1.2578224,0.38251442,41.55779,3.6794317
439,0,0.36639383,11.354849,7.6667004,0.9733677,15.768066,0,0,0,13.711744,0.5832116,6.9637537,5.2004094,3.7598228,5.1643367,1.7877774,0,0,17.734589,13.194496,0,2.7602384,30.325945,25.067337
440,0,0,29.668257,8.648779,0,0.27930406,2.7966123,0,0,2.556765,0,5.239988,6.517006,3.3190064,7.4160447,0,0,0.37374818,14.924512,17.705248,0,0,22.006117,0
441,0,0,17.384577,0,0,8.621599,0,0,0,3.0834138,0,0,6.063556,0,0,0,0,0,0,17.195436,0,0,17.990734,13.032002
442,0,1.155827,22.88283,1.656323,0,1.072006,0,0,0,6.054683,0,0,4.534981,4.664078,2.9130147,0,4.410417,0,4.337888,8.150982,0.83292776,0,22.439869,0
443,0,1.930318,28.451628,2.764847,0.10799987,2.3384883,0,0.44457322,0,5.82115,0,0,7.799661,0,0,1.9120945,3.206275,0,12.952294,9.94659,1.3184061,4.001276,20.3488,10.427323
444,0.1985926,0,9.01864,0.16617326,6.384265,10.38454,0,0.5641411,0.03412545,6.2152596,0,0,3.9410427,0,0,3.0088615,0.6303656,2.8460727,12.3246765,8.429376,1.0306326,0,11.53298,7.7221513
445,0,0,16.582247,1.4154426,0,1.0055825,0,0,0,1.0508376,0,0,3.0243564,2.654097,0,0,1.7341921,2.9720738,3.766899,6.4886975,0,0,20.967297,21.813766
446,0,0.5986859,11.624604,0,0,3.098583,0,0,0,0,0,0,5.392157,3.1672013,1.6687576,0,2.4589202,0,1.4687678,0.83080626,0,0,14.1365795,0
447,0,0.88406295,5.0838714,0,0,0,0,0,0.72571945,0.35440207,0,0,2.3793812,0,0,1.5498215,0,0,1.6449628,0.37181184,0,0,9.062427,0
448,0,2.7167165,10.41975,0,0,0,0,0,0,0,0,0,0,0,3.7752693,0,0,0,0,0.5492544,0,0,0,0
449,0,3.9278154,6.716652,0,0,0,0,0,0,0,0,0,0,0,0,0.09036602,1.8602132,0,0,1.7308451,0,0.95530456,0,0
450,7.0327325,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22376,0,0,0,0,0,0,1.2185929,0,0
451,0,12.55208,2.7212372,0.29107922,0.59528506,0,0,0,0,0,0,0.48725206,0,0,5.6851416,0,0,0,0,0,0,0,0,0
452,0,8.791035,10.632371,0,0.13680021,0,0.6370132,0,0,0,0,0,0,0,1.2070024,0,0,0,0,0,0,3.5497396,0,0
453,0,0,6.8312263,0,0,0,0,0,0,3.619791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,0,2.9434175,2.1528666,0,0,0,0,0,0,0,0,3.8798418,0,0,4.9105167,0,0,0,0,0,0,0,0,0
455,0,0,0.16547914,0,0,0,0,0,0,1.8810155,0,2.6120102,0,2.4363623,0,1.1282394,0,1.6449752,0,3.0685942,0,0,6.8107495,12.257445
456,0,9.884746,9.815512,0,0,0,0,2.1671584,0,0,0,0,0,2.74622,0,2.139562,0,1.5020305,0,0.9620969,0.29520038,0.54416656,0,0
457,5.317405,0,0,0,0,2.1482322,0,1.7037364,1.2412763,0,0,0.71288687,0,3.2221756,0,0.8589009,1.3875022,0.82454985,0,0,0,0,0,0
458,0,0,0.64013183,2.0581026,0.17239395,0.79181296,4.679266,0,0,0,3.053438,0,0,2.4314985,0,0.9055697,0,0,2.1312227,1.9510628,1.9029814,0,6.3468947,0
459,1.2502937,0.97099745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8568696,0,2.3587189,0,0,2.8470597,0,7.1078153
460,0,1.5741007,0,0,0,0,0,2.5858788,0,4.516654,0,0,0,0,0,3.3462029,0.45649928,0,0,2.5357187,0,0,0,0
461,0,3.201196,3.7810032,0.56752,1.3112171,0,0,1.4538114,0,0,0,1.2287831,1.9120288,2.6747234,0,0,0,0.15904255,0,0,0,0,1.1368732,0
462,0,0.07023554,0,0,0.89734143,0,0,0,0,0,1.7283819,0,0.7120265,0.25107032,0,0,2.3827438,0,2.7053611,0,1.5407088,0,7.371008,0
463,0,0,0,3.1600952,0,1.5346588,0,0,0,0,0,0,0,0,1.2580056,0,0,0,0,0,1.7474082,0,0,2.6686223
464,0,6.6492915,0,0,0,0,0,2.8845632,0,0.84081024,0,0,0.35374272,0,0,0,4.6800857,0.11463493,0,0,0,0,0,0
465,1.9689088,0,0,0.43223345,0.10890366,1.2611325,1.7855104,0,0,0,0.011125842,0,2.569539,3.460741,1.9932982,0,0.7809601,1.5253397,0,0,0,0,0,6.7446775
466,0,2.4321303,0,0,1.7509396,0,0,0,3.159517,0,6.8924656,0,1.1360558,1.378221,0.8406984,2.3200428,0,0,0,1.1796285,0,0,0,0
467,0,0,4.846714,0,0,0,0,0,0,0,0,0,0,2.0211527,0,0,0,3.4674034,0,0,2.0722575,3.477915,0,0
468,0,0,1.6885694,0,0,0,2.3843358,0,0,0,0,0,0,0,0,0,0,0.53344905,0,0.9091395,0.03570447,0,0,0
469,0,0.46571907,0,0.56566006,0,0,0,0,0,0.40982193,0,0,0,0,0.034506075,0,0,1.6253455,0,0,0,4.6514244,0,0
470,3.0933807,0,2.4515245,0.17602038,0,0,0,3.1761327,1.8907387,0,0,0.46231648,0,3.755963,0,1.5922121,0.18341383,0,0.2356121,0,0,2.848245,0.9249385,7.9792013
471,3.3788757,0,0,6.2700815,0,0.3589122,0.8621236,3.619742,0,0,0,0,0,0,0,0,2.1724732,4.7784705,0,0,4.901574,0,0,0
472,0,2.4308953,0,0,0,0,0,4.343424,4.6610036,0,0,0,5.112653,3.3770394,0,0,0,1.0906678,0.23154278,0,0,0,0,0
473,2.8647215,0,0,0,0.7075665,2.389284,3.6851642,0.19424501,0,0,0,0,0,0,2.1528866,0,0,0,5.0662007,0,0,0,1.1928531,5.3881783
474,2.3599064,0,0,0,0.47735465,3.7394292,0,0,2.5013251,0,0,0,0.33653906,0,0.28774586,4.6094236,0,0,0,0,0,2.2817035,8.262349,0
475,0,0,0,0,0.16638882,0,0,3.9415388,0,0,2.1269562,4.8668017,0,3.1444478,1.3706999,1.7700636,0,4.5184736,0,0,3.01718,2.882206,0,0
476,2.010018,0,4.5834827,0,2.0550299,0,2.4757664,2.2922845,3.5160835,6.3818383,5.7942605,0,1.2017795,0,0.5244959,1.5055048,0,0,0,2.153259,0.35050985,1.522298,0,0
477,2.853696,5.432391,0,0,0,5.3278065,0,0,0,0,0,0,3.668799,0,3.3237872,0.9387848,2.6168437,1.6755565,2.0344388,1.4575776,0,4.3281493,0,0
478,0,0,0,0,0,0.92814,0,0,0,5.052488,0,0.51672924,0,0.51900214,0,0,0,0,1.5116054,2.1388547,0,0,0,0
479,4.2335634,0,0.4128342,0,0,0,4.8996696,3.3886333,0,0,2.3011105,4.3519034,0,1.581469,1.4827522,0,1.6460545,0.7352504,0.6672527,0.7194609,1.2479833,0,6.1546035,1.5478275
