Trial,Behavior,Start,End
44.0,Spout movement,5221.59,5226.59
,Cont reaching,5225.59,5235.59
,Cont in vain,5236.59,5255.59
,Cont in vain,5256.59,5268.59
,Walk,5281.59,5293.59
,Walk,5302.59,5311.59
,Walk,5325.59,5332.59
45.0,Spout movement,5340.59,5345.59
,Cont reaching,5343.59,5346.59
,Cont in vain,5347.59,5363.59
,Cont in vain,5364.59,5372.59
,Cont in vain,5383.59,5394.59
,Walk,5395.59,5412.59
,Walk,5452.59,5461.59
46.0,Spout movement,5459.59,5464.59
,Cont reaching,5465.59,5484.59
,Cont in vain,5485.59,5495.59
,Cont in vain,5562.59,5576.59
,Both in vain,5577.59,5582.59
47.0,Spout movement,5580.59,5585.59
,Cont reaching,5583.59,5594.59
,Cont in vain,5595.59,5613.59
,Cont in vain,5616.59,5627.59
,Walk,5651.59,5658.59
48.0,Spout movement,5698.59,5703.59
,Cont reaching,5702.59,5710.59
,Cont in vain,5711.59,5714.59
,Cont in vain,5715.59,5721.59
,Tongue,5721.59,5722.59
,Walk,5783.59,5795.59
,Both in vain (8),5803.59,5833.59
49.0,Spout movement,5831.59,5836.59
,Cont reaching,5834.59,5843.59
,Cont in vain,5844.59,5851.59
,Cont in vain,5865.59,5877.59
,Walk,5878.59,5900.59
,Both in vain (8),5914.59,5954.59
50.0,Spout movement,5950.59,5955.59
,Both reaching,5955.59,5962.59
,Both missed,5970.59,5974.59
,Tongue,5977.59,5978.59
,Walk,5975.59,5982.59
51.0,Spout movement,6069.59,6073.59
,Cont reaching,6071.59,6074.59
,Cont in vain,6075.59,6080.59
,Cont in vain,6084.59,6102.59
52.0,Spout movement,6190.59,6194.59
,Cont reaching,6193.59,6241.59
,Cont licking,6243.59,6246.59
,Both in vain (2),6248.59,6258.59
,Walk,6259.59,6277.59
53.0,Spout movement,6308.59,6313.59
,Cont reaching,6312.59,6315.59
,Cont in vain,6318.59,6351.59
54.0,Spout movement,6427.59,6432.59
,Cont reaching,6430.59,6445.59
,Cont in vain,6446.59,6457.59
,Cont in vain,6458.59,6464.59
,Cont in vain,6465.59,6469.59
,Walk,6512.59,6519.59
,Walk,6543.59,6548.59
55.0,Spout movement,6546.59,6550.59
,Cont reaching,6549.59,6555.59
,Cont in vain,6556.59,6568.59
,Cont in vain,6569.59,6577.59
,Cont in vain,6588.59,6595.59
,Walk,6613.59,6620.59
56.0,Spout movement,6664.59,6669.59
,Cont reaching,6668.59,6681.59
,Cont in vain,6682.59,6690.59
,Both in vain (2),6691.59,6697.59
,Cont in vain (2),6698.59,6705.59
57.0,Spout movement,6783.59,6787.59
,Cont reaching,6786.59,6795.59
,Cont licking,6796.59,6802.59
,Cont in vain,6803.59,6808.59
,Cont in vain,6809.59,6812.59
,Cont in vain,6813.59,6815.59
,Ipsi moved,6810.59,6855.59
,Both in vain (10),6856.59,6914.59
58.0,Spout movement,6910.59,6914.59
,Noise generation,6951.59,6983.59
59.0,Spout movement,7063.59,7068.59
,Cont reaching,7067.59,7079.59
,Cont in vain,7080.59,7091.59
60.0,Spout movement,7182.59,7187.59
,Cont reaching,7186.59,7200.59
,Cont in vain,7201.59,7227.59
61.0,Spout movement,7301.59,7305.59
,Cont reaching,7304.59,7310.59
,Cont in vain,7311.59,7323.59
,Cont in vain,7324.59,7331.59
,Cont in vain,7343.59,7347.59
,Walk,7359.59,7373.59
,Walk,7380.59,7387.59
,Walk,7405.59,7417.59
62.0,Spout movement,7420.59,7424.59
,Cont reaching,7424.59,7443.59
,Cont in vain,7444.59,7448.59
63.0,Spout movement,7538.59,7543.59
,Cont reaching,7542.59,7547.59
,Cont in vain,7548.59,7558.59
,Walk,7608.59,7616.59
64.0,Spout movement,7657.59,7661.59
,Cont reaching,7661.59,7672.59
,Cont in vain,7673.59,7691.59
,Cont in vain,7697.59,7704.59
,Both in vain,7733.59,7741.59
,Both in vain (2),7768.59,7777.59
65.0,Spout movement,7776.59,7780.59
,Noise generation,7817.59,7852.59
66.0,Spout movement,7930.59,7934.59
,Cont reaching,7934.59,7941.59
,Cont in vain,7942.59,7948.59
,Cont in vain,7949.59,7954.59
,Both licking,8015.59,8030.59
,Both in vain (7),8031.59,8051.59
67.0,Spout movement,8048.59,8053.59
,Cont reaching,8052.59,8067.59
,Both in vain (5),8081.59,8110.59
,Both in vain (18),8124.59,8199.59
68.0,Spout movement,8195.59,8199.59
,Both reaching,8200.59,8207.59
,Cont in vain,8211.59,8230.59
,Cont in vain,8231.59,8239.59
,Both in vain (10),8241.59,8275.59
69.0,Spout movement,8315.59,8320.59
,Cont reaching,8319.59,8342.59
,Ipsi moved,8328.59,8349.59
70.0,Spout movement,8434.59,8438.59
,Cont reaching,8438.59,8448.59
,Cont in vain,8449.59,8466.59
,two photon imaging,,8476.59
