x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055
676,0,1.0179826,1.2916018,0,5.3849316,0,0,2.1846685,0,1.6125427,0.7507197,0,1.5547215,4.5437675,0,1.131127,0,17.470722,0.18327865,0,5.7484665,11.477475,0,0.7677287,12.4440565,4.405248,0,9.26717,8.612143,3.3622742,0,0.4313081,4.13881,3.9481115,0,4.2983203,0,0.21572642,1.5790185,4.572973,0,0,0,0,0.5243013,0,6.223857,0,0,0,2.2051342,0,6.992545,0,2.7594342,0
677,0,0,0.3403634,0,0,5.300657,0,0,0,0,0,0.35893613,1.7486324,3.6452048,0,0,0,11.476454,0.2970458,3.1211412,0,0,0,1.9137974,0,4.3021502,0,5.0171847,1.0784364,1.3149797,1.3860983,0.1592005,0.8347517,1.0702482,5.404498,0.21441065,0,0,0,0.7350542,0.77214384,0,0.80248034,1.2305231,0,0,4.3891525,3.3609476,4.355995,3.5667863,1.3199142,0.76202434,1.9564861,0,0,2.7261362
678,0,0,0,0,2.1328394,0,0,0.3858174,0,0.008026036,0,3.3502574,0.4331963,0.5273697,1.1438037,3.141388,0,0,0.7987852,0,0.20560227,3.1012766,1.1936171,0,1.2142972,5.8410206,0.9259965,2.4492705,0,0,0.3005973,0,0,0.7533494,0,0.5773237,0,0,3.449593,4.4605584,1.5394584,0,0.5712319,0,0.30075794,3.2163393,7.3004327,0.20220208,0,0,0,0,0,0,0,3.5768106
679,0,0,0,0,0,2.5688136,0,0.43075675,0.9790532,0,3.9644911,0,0.7073062,0.66188765,0,0,0.47680318,0,0,0,0,0,0,1.1717751,4.063029,0.37272274,0,0,0,0.7551891,1.979012,0,4.872759,0,0,0.8733622,7.9248033,0,0,0.8265582,0,0.6213829,0.19250539,1.8182566,0,0,3.1364603,0,0,0,0,1.3969367,0,0.6105925,0,0.22382507
680,0,0,0,0,1.1220344,0,0,0.57509905,0,1.2426426,0.53123856,0,0,0,0,0,0.013293394,0,2.932358,3.1292067,0,0,0,0,0,0.9566917,0,6.5309296,2.4534085,0,0.26726383,1.0751915,2.750812,3.5110424,0.8108005,0,0,0,3.7363112,0,0,0,0,0,0,2.5338767,0,1.7393895,0,0,0,0,0,0,0,4.210996
681,1.1490198,0,0,0,0,0,3.2160602,0,0.9883289,0.2095816,1.718745,1.9434195,0,0,4.5201845,0,1.9034655,0,0,6.9116683,0,0.22307397,1.6638879,1.3105464,3.4100795,0,0.26916328,1.5867969,5.2139564,0,1.4025695,2.0671167,0.25382617,0.26341265,1.9489653,0.6676865,4.1087794,0,3.6931481,0,0,0,0,0.53592044,0,0,0,0.5014014,0,3.225477,0,0,0,1.5231217,0,0
682,0,0.3815098,0.41099915,0.5889704,2.4576612,0,2.322632,0,1.1395178,0,0,0,2.1473188,2.111605,0,0.34389734,0.6543981,2.7027245,3.1578605,0,0,3.1084216,0,0,4.286273,0,0,0,0,0,1.7424499,0.7336403,0.6632424,0,7.670897,0,0,0.9158117,0,0,0,0,2.6811185,0,3.083717,0,3.427958,0,0,0,0,0.26512727,0,0,0,0
683,0,0,0.29278213,0,1.6907502,1.1204978,0,0,2.3644788,1.3775707,4.1700788,0,0,0,0,2.906968,2.996991,0,0,0,1.094707,0,1.367027,1.5752375,0.5556028,0,0.20323727,0,0.87866324,0,0.3786988,0,0,0,0.39714703,0,1.1336842,0,0,4.7146564,1.3386722,0,0,0,1.0563611,3.8800566,0,0,0,0,0,0,0,0,0,4.9796557
684,0,0.3474621,0,0,1.8719393,0,0,0,4.1554995,0,0,0,0,0,4.0348907,0,2.943834,3.370508,4.6097155,3.774832,0,11.851572,2.8529046,0,13.031677,4.0113177,2.3073869,14.26267,6.2388167,0,0.18622108,2.8763838,0,3.7077093,0,2.8072674,7.0202,0.11815902,0,0,0,0,0,0.9250645,0,5.006303,0,4.566364,0,0,1.4532424,0,1.682928,0,0.53372985,1.2052271
685,1.0748788,0,0,0.20521398,0,4.3375263,0,2.002371,0,0,1.9745817,0,0.06276898,0,0,0,0,0,0,4.488952,4.583412,0.98825806,0,0,0.24358186,0.28090262,0,0,0,1.3610324,1.981696,0,2.6041832,0,0,0,0,0,0,0,3.2505844,4.594038,0,1.8435777,0,0,0.97948056,0,8.1337185,0,0,3.0716784,0,0.038579687,0,0.6495038
686,0,0,0,7.1864734,0,0,2.1858635,0,0.46601862,0.25665787,0,0,0,3.4348345,0.711601,0.4569272,0,0,0,0,3.4797463,0,0,0,0,0,0,0,0,2.4892738,0,0,1.4924033,0,0,0,0,0,1.8478714,0,0,4.7670317,0,0,0.030074509,0,0.8898881,0,3.7681956,0.3272983,0,0,0,0,0,1.8615495
687,1.4976119,1.760596,0,0.33090392,0,5.178335,2.6144826,1.3340851,2.1839304,0,0,1.762339,0,0,0,0,0,0,0.786524,1.1591359,2.1734169,0,0,0,0,0.36410826,0,0,0,0.41202363,0,0.48310852,0.13278846,0,0,0,0,0,1.1490511,0,0,2.336607,3.2143915,0,0,0.4764788,1.235681,0,0,1.9104803,0,1.8676084,0,1.6219096,0,0
688,0.3631347,0,0,0,2.8466814,0,1.6657441,0,0,0.35056472,0,0,1.4224908,0,0,0,0,0.21609627,0,0,0,0,0,2.43904,1.8405598,0,0,2.8735428,8.326726,0,1.4145484,3.9240565,0,0,0,1.5404527,0,1.8758677,1.9226866,0,0,0,0,0,0,0,0,1.9408803,0,0,0,0.1662142,0.6629802,0,0.9236843,0
689,0,1.2370058,0,0,0,0,0.4982692,0.16885686,1.0190433,0,0.48098075,0,0,0,0.32977572,0.36802062,0,0,0,0,0.5630603,0,1.3185182,0,0,0,0.0514579,5.478816,0,0,2.2647667,0.81719005,3.5149572,4.448877,6.1071906,2.4155943,0.7651846,2.3078752,0,1.4986383,0.8361254,0,0,0,0.19765377,0.6785102,4.708894,0.14304271,0,1.6047969,2.184433,0,0,0,1.0809711,0.6515497
690,0,0.06326406,0.50009364,0,0,0,0,0,0,0.6698344,1.7419341,0.6240244,0.83428955,0,0.5674775,0,0.74189883,0,2.1581998,6.923369,1.7517018,4.266336,0.037834805,0,2.43855,0,0,0,0,0,0,2.110601,0,0.2613222,0.99152327,0,0,0,0,0,1.648633,0,0,0,0,0,0,0.30369887,0,1.1385615,1.5777944,0,2.9409823,0,0,0
691,0,0,0,0,0,0,0,0,0,0,0,0,1.3654588,0,0.82879376,0,0,0,0,0,0,0,3.055104,2.1390376,3.3748622,0,0.8376134,0,0,0,1.2075946,0,6.7345304,0,2.9284904,0,1.8417608,0.8667018,0,2.7099895,0,0,0,0.17468749,0.12733842,1.9968609,0,0,1.8746778,0,0,0,0,1.4266766,0.023006732,0
692,2.0991056,0.25816453,0,0,0,0,0,0,0,0.41955402,0,2.0435262,0.22854973,0.510793,0,0.53579897,0,0,0,0,8.573594,0.8061114,0,0,0,0,1.8156921,0,0,4.540679,0,0,2.0717955,0.40129048,2.988788,0,5.534994,0,0.80321634,0,0,0,0,1.7475662,0.3508116,0,0.36216116,0,2.4442985,0.7456254,0,0,13.125792,0.20138158,0.534932,0
693,0,1.2104511,0.58931285,0,4.7926044,0,0,4.768195,0.5343101,0.59780675,0,0.001109981,0,0,0,0,0.1813082,1.5760019,0,3.6456597,0,1.5911288,0.23194672,0,0,1.2108836,0,0,1.1240059,0,0,0,4.0656166,0,6.670596,0,0,1.645919,7.653232,3.4264526,0,0,0.6298392,0.74779046,0.98654294,0,1.1148311,2.2272425,0,0.95249885,0,1.1280563,0,1.9033161,0,0
694,0,0,0,0,2.735176,0,0,0,0,0,0,0,1.2598093,0,0.71936905,0.86954147,0,1.9071478,0,2.5912492,0,3.6270084,0,0.8436589,1.9145025,0.24618511,0,0.012972193,5.355932,0.9506025,0.49004617,0.593423,0,0,0,1.2757714,0,0.23616168,0.7560529,1.005308,0.16187067,2.3132474,0,0,0,0.45044184,0,0,4.250852,0,0,0,0,0,2.4939837,0
695,1.8133086,0.097057305,0.19732338,0,0.9354935,0,0,0,0,0,0.26103458,0,0.29344812,2.402729,0.5199438,0,0.6986341,3.3112214,1.7409678,4.6083355,0,4.8063626,0.33701006,0,7.4610324,0.32121825,0.73969024,0,0,0.3385234,1.757284,0,5.9925866,2.1191688,0,0,0.2683694,0.86445355,0,0,3.0343819,0,0,0.46818194,0.4952924,0.29932266,2.2496307,0,5.271282,0.8894022,0,0,0,0,0,0
696,1.8904705,0,0,1.379714,0,2.0597155,0,0,1.2817028,0,0,0,0.82192713,1.066573,0,0.52969694,0,0,0,0,2.0831885,4.8807774,3.7913623,0,0,0,0,6.1706247,8.241276,0,0.8246627,3.4827275,0,1.6579927,0,0,0,0,0,9.641172,0,0,0.07124767,0.25645962,0.17763275,1.4257091,0,0.29962918,0,0,0.38020942,0,0,0,2.1172917,0
697,0,1.160925,0,2.388543,0,0.31254622,0,0,0,1.4642348,0,3.501472,0,1.5813997,0.409405,0.7872353,0,4.421557,0,0,1.5609984,2.771011,0,0,4.011865,0.79157,0.7702501,4.526042,0,0,0,0,0,0,0,0,0,1.2090875,0.77196276,3.6622105,0,0,0.38901097,0,3.5789282,0,0,0.2315682,8.773647,3.4601796,0,0,2.9443128,0.36303952,0,0
698,0,1.3453523,0,1.2556282,0,0,2.9716687,0,0,2.5306153,0,0,0,0,0,0.45346466,0,0,0,1.4687557,0,0,1.3392648,0,4.620226,0,0,0,0,5.3897133,0.23707455,0,1.9468733,0.24781522,0,1.9407282,3.1245577,0,0,1.2695444,0.78303856,4.25218,0.7562026,0,0.69578296,0,0,0,8.136728,2.5337398,0,0,0,0.09864436,0,0
699,0,3.3024652,0.22172152,2.6177766,0,1.5469875,0,0.3881645,0,0.9042047,1.6622059,0.09118835,0.62082136,0.16881537,1.4905094,0,0.083848365,0.59271866,0,0,0,4.090417,0,0,0,0,0,0.14627488,0,0,0,0,0,1.1562575,0,1.2900627,0,0,2.2595458,7.377551,1.5294524,1.4695252,0.35480642,0,0,1.1932988,0,0,0,0,0.14458022,3.8226483,0,1.7661309,0,0
700,4.6668406,0,0.47089493,0,0,0.49114096,0,0,0,0,0,0,0.6574241,0.6246193,0,0.94835234,0.18652932,0.18557335,0,0,0,3.8560884,0,0.26885143,0,0,0,0.26379237,0,2.2710748,1.486287,0.5409785,6.0242615,0,0,0,1.0408478,0,0,0,0.26893538,0,1.649963,0,0,0,1.3401648,0,0,0.36165348,1.6980374,0,0,0,2.0383787,0
701,0,0,0,0,0,0,1.5060209,1.6650113,0,0.39883804,1.7376872,0.39940214,0,0,0.51968133,0,0,0,0,0,0.8061141,0,0,0,4.318245,0,0,0.08709386,0,0,0.81269044,1.1332769,0,0,0,0.40334538,0,0,0,0,0,0,2.7750404,0,0,0,0,0,0,0.9030882,0,0,3.0060706,1.3919493,0,0
702,0,0,0.6873358,0,0,1.3217674,0,0,0.47776097,0,2.1555703,0,0,0.61609966,1.5554137,0,1.8053461,5.8112483,0,2.16787,0,0,2.5978792,0,5.826605,0,0.62755066,1.0407852,0,0,0.62957656,2.451934,0,0.49780446,0,0,5.3948,0,0,0,0,0,0,2.1207008,0,0,0,0.5146006,0,0,0,0,0.59472865,1.551188,0,0
703,0,0,0,3.7794404,0,0.6472508,3.0553634,4.875789,0,2.3765304,0,2.2468824,1.8305391,0,0,0,0,0,1.820383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0051303,0.38819247,0,14.832311,0.80927014,0,2.5850947,0,0,0,0,0,0,2.207713,7.712875,1.4926552,0.89472806,0
704,4.2593784,0,0,0,0,1.0590856,0,0,0,2.4633408,0,0,0.60599756,0.13734625,0.6641897,1.4517068,0,2.9195337,0,9.709303,0,0,0,1.6851388,0.9903869,1.4927566,2.5411582,0,4.9193788,0,0,0,0,0,5.475369,1.2889436,0.9716887,0,0,0,0,0,0,0,0,0,0.76795083,0,4.054968,0.28006822,0.064828254,0.40068427,2.3544505,0,0.28754863,0
705,0,0,0,4.6429944,0,0,0,0.27150175,0,0.18539016,0,0,0,0,0,0.66478693,0.12839837,0,0,3.4450226,0,7.78672,1.5105561,0.28712848,1.4249187,0,0,0,0,3.437553,0,0,0,0,0,0,0,0,0,1.9030795,0,3.3706,0,0.9028486,0,0,0,0,0,0.71093124,0,2.395304,0,0,0,0.29379907
706,8.029344,6.240938,0,3.2099726,0,2.4418817,0,4.6272335,0,0,0,2.0401118,0,0,0,0,0,0,0,0,2.5515232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23724,0.17196853,0,2.2995138,0,0,0,0,0,0,0,0,0.97539055,0,0
707,3.500482,0,0,0,1.8669579,0,0,0.8419045,3.1732364,0,1.0274304,0.58319587,0,0,0.36753988,0,0,0,0.3961417,0,0,0,1.0552119,0,0,0.2929711,0,0,0.6439345,0.676624,0.80136454,0,8.144541,0,7.400197,3.395353,6.129427,0,0,0,0.35301828,0,0,1.0722913,0,2.0402615,1.263054,0.25681493,10.570028,1.9065907,1.5665153,0.34855428,0,0,0.3533419,0.5236389
708,0,0,0,2.3166761,0.74169034,0,0.7974831,0,0,1.5457144,0,0,0.9912554,0,0,0,0,2.3444955,0,0,0,0,0.6741053,3.263032,0,4.017836,0,0,0,4.750681,2.5450187,0.5122062,5.210046,0.015100405,0.80265963,0,0,0.7632079,1.0172553,0,1.3090651,0,0,0,0.6679303,0,1.8084179,0.14391524,6.592915,0,0,0,1.8267831,0,0,3.4889379
709,5.8973227,0,0.37117583,0,0.16837624,0.47024474,1.7430278,0,2.5807717,0,0,0,0,1.9700631,0.47511366,0,0,0,4.545921,0,0,0.52471876,2.9065378,0,0,0,1.135559,5.9708314,0,0,0.2835109,0.6590558,0,1.9056281,0,2.1915598,0,0.99536806,6.6894093,0,1.7705294,0,0,0.59801716,1.1405845,0.20340693,1.3080848,0,0.9537393,2.6755176,0,0.000651288,2.957646,0.04701074,0.13114092,0.49542403
710,4.9351015,0,0.08590595,0,3.199642,2.1233668,3.8970776,0,1.4522637,1.0855684,1.5255891,0,0,0.51610655,0,2.6032481,1.3336183,0,1.030387,7.8409595,0,0,0,2.600519,1.7230644,0,1.2004589,0,3.8109913,0,0,0.25052422,2.8628001,2.0665348,0,0,7.0809355,0,0,13.402048,0,0,0,0,2.6294856,0,0,1.7662039,0,0.43640417,0.9129763,0,14.1287985,1.9261688,0.56966805,0
711,0,2.7266514,0,0.33006743,3.1529772,2.2396965,0,2.028693,0.10611502,0,0.85620224,0,0.586231,0,0,0,0,0,1.2384425,0,6.051029,0,0.072397865,0,0,0,0.7911357,3.376688,8.431624,0,0,0.35312217,2.4724982,0.7577505,0.96546566,0.7022092,0.222256,0,6.2478848,0,1.539812,0,0.5515622,0,0.45099393,0,1.3300929,0,4.240118,0.38743454,0,1.6326977,0.9214851,0.2893965,0,0
712,13.939318,0,0,0,2.2928097,0,0,0,0,0.6022277,2.672165,0,1.2294372,0,0,5.0099616,0.6035609,5.449286,0,0,1.033624,7.6279244,2.6566133,0.316502,6.066664,0,0,0,0,0.19297189,0.93713397,0,0,0,0,2.8080804,0.024688872,0,0,0,0,4.0465975,0.017724577,0,0,0,2.395069,0.8364617,9.286096,0.44222578,0,0,0,0,0,1.328091
713,0,0.25244614,0.6329058,1.758095,5.0065,1.9402614,0,0,0,0,2.4568217,1.3695835,1.6918547,0,0,0,0.012305356,2.9149585,2.7383733,2.4838715,4.2871213,0,0,0.096304245,0,0,0,0,0,6.1665025,1.2620139,0,6.9581776,2.1953142,0,0,0,0,0,0.44123977,0.393795,0,0.50386196,0,0,1.6975793,1.264462,1.299137,0,1.3372778,0.6122975,0,0,0,0,1.5641099
714,4.427442,0,0.1765086,0,0,0,3.708341,2.1268241,3.5390284,1.0162088,0,0,1.4191003,0,0.886145,0,2.0637882,0,0,0,0.08280933,0,0,0,0,0,1.3122333,0,0,0,0,0,0,2.1688166,2.24612,0.45244876,1.8537468,0,0,2.0119002,0,0,0.2801997,1.804158,0.6595397,0.38862935,0,0,0,1.2494495,1.1622734,2.478862,1.4885105,0,0,0.74486876
715,0,1.2710631,0,0,0.44161686,0,2.290141,0.27110603,0,0,0,3.179759,0.48330212,0.31378835,2.144328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2669889,0,5.9530745,0,0,0,0,2.7448344,5.3755894,0,0,0,0.5311905,0,0.54716575,0,2.028063,0,0,1.9643921,1.4087867,0,0,1.1540585,0,0
716,0,1.6189052,0,0,0.35844988,0.21441472,0,0,0,0.8672402,0,0.43544966,1.0342598,1.9109627,0,0.6487465,0,0,0,0,0,0.9893837,0.34709424,0,1.9225254,0,0,1.3612316,0,6.7760034,0,0,0,0,0,0,0,1.0810257,1.864412,0.89010406,1.2850336,0,0.09110128,0,0.4812645,0,0,1.9519318,0,0,0,2.3218725,0,1.2239454,0,0
717,7.3191047,1.2017053,0,0.029194063,3.1848528,1.6019534,0.35030246,0,0,0.64242107,0.06397098,0,0.78905755,0,0,1.6731961,0,0,0,0,4.6456113,0,0,0,0,0,0,0,0,0,0.6889353,0,2.7801795,0,0,0,0,1.1308331,3.0014362,8.762288,2.0164149,0,1.0871402,0.32682142,0,0,0,0.041496377,0,0,1.4824433,0,0,0,2.305705,1.4031912
718,0,0,0.4609748,0,1.6782376,1.927187,0.9981328,0,0,0,0,0.10543184,1.3931159,0,0,1.5988494,0,3.3590002,0,1.5954604,0,7.8688855,0,0.59843606,0,0,0,0,0,0,0,1.8630097,0,0,4.6820416,0,0,0,0,3.222011,0,1.536796,2.104732,0.6751306,0,0.7254688,1.204526,0,0,0,0,0,0,0,0,1.0127691
719,0,0.2475879,0.5987351,0,9.46849,0.71445316,0,0,0,0,0,0,0,0,0,0,0.34726903,0,0,0.38573807,0,6.7686205,2.7821662,2.874595,0,7.647246,6.0188556,11.643406,13.772796,0,0,6.314499,0,0,8.261962,0,0,9.355215,0,0,0,0,0,0.1988283,1.0341462,0,0.55259013,1.5234998,0,0,0.6059076,0,0,0,0,4.245427
720,4.592129,0.4513669,0.5087469,2.425626,0,2.5126991,5.069781,3.6106453,0,0,0,0,0,0,4.508166,0,0.59853417,0,0.26060405,3.2774775,0.19333085,7.7140207,0.16254014,0.7103454,7.0438757,0,0.30778185,0,0,0,0.062971875,0,0,0,0,0,0,0,0,0,0,18.621342,0.2220861,0,0,0,0,0,0,0,0,1.530785,10.089085,4.3265004,2.2137194,0
721,2.365613,0,0,0,0,0,0,0,1.0081985,0,0,0,0,1.0857861,0,0,0,0,4.9277706,0,0,0,0,0,0,1.6597832,0,1.9449668,3.274354,0.40904796,0.12332977,1.1186246,2.9442713,1.3731526,0,1.4390095,0,1.0915288,0,0,0,0,0,0,0,0.13562454,3.7007213,0,4.928949,0,0,0,0.4237296,0,0.79494137,0
722,0,2.830181,0,0,0,0,0,3.933126,0,0.92302555,0,3.70405,0,1.0566727,0,0.40713724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5030345,0,1.6746554,0,14.799222,0,0,1.1526674,0,0,0,0,0,0,1.4821248,0.57099146,0.08880022,0,0
723,0,2.7783916,0.35211208,2.7075176,0,1.0494547,0,0,0,0,7.1389055,0,0,0.46418932,0,2.6511235,0,0,0,0,0,0,0,0,0,0,0,1.0618321,6.0553265,4.5444036,0,0,0,0,0,1.784862,5.59458,0.05495212,0,5.081084,0,2.8973413,0.22056033,0,0.18088871,0,2.1351986,0,2.9297495,0.039798766,0,0,0,1.3514856,1.1333182,0
724,0,3.2996247,0.085534364,0,0.87471163,0,0,0,0.49212408,0,0,0,0,0,0,3.035676,0,0,0,0,0,6.1678576,3.3902354,3.919657,0.7168438,2.2801597,1.0526012,6.457823,8.721855,1.5972079,2.2221615,0.6347932,8.832454,2.6229334,7.003663,2.157142,8.4156065,1.3125236,0,0,1.2329022,0,0,0.7206505,0,1.127519,0.59643906,0.6120433,0,0,0.07741038,0,1.2849206,0.056413915,0,0.96646875
725,0,0,0,1.6850916,0,0,0,0.49201015,2.2941203,0,0,0.5287437,0.05070525,0,0.6240082,0,0.12003231,1.4098349,3.5132387,0,2.3573396,0,0,0,3.839947,0,0,0,0,0,1.1253725,0,0,0.86131394,0.423059,0,2.9879825,0,1.5214369,0,0.16107444,0,0,0.95425075,0,0,0,0,3.0420122,0,0,0,0,0.02890525,0.7354746,0
726,3.3423767,0,0,0,0,0,0,2.923934,0,0,0,0,3.0165286,0.5970641,0,0,0,0,0,0.49644214,0,0.7130278,0,0,0,0,0,0,0,0,0,0,4.3594522,1.3340429,0,1.7550412,2.3465488,0.36784846,0,2.6624515,1.8368293,0,0,1.497329,0,0,0.79342693,0,0.07300462,1.18223,2.1968617,0.3844161,0,0,0,0
727,0,0,0.60771894,0.18536252,0,0,0,0,0.112476125,0.8810496,0.004382781,0,0,0,1.1739106,0.9409403,0,0,0,8.5237665,2.1590023,0,0,1.6912309,0.14638166,0.16467048,0,1.607509,0.677881,0,0,1.6132262,0.32727632,0,0,1.0046622,0,0,0,0,0,0,0,0,0,0,0,0,1.8596023,0.7931928,0,2.9031732,0,1.0960833,0.70322263,0
728,0,0,0,2.3023424,1.5367464,0.34520912,0,0,0,0,3.8258407,0.5595422,0.5997614,0,0,0,0.7548415,3.1742241,0,0,1.5628195,0,0,0.28756166,0.9373086,0.26304013,0,0,0,1.6305182,1.2796141,0,0,0,0,0,1.5451555,0,5.6693816,7.5720797,0,0.35071987,0,0,0,0,0,0,3.4363163,1.6342882,2.0142214,0.19982861,10.074991,0,0.3661248,0
729,0,0,0.31559455,0,0,0,1.754418,0,1.7293673,0,0,0,0.098907955,3.8072128,1.9609392,0,0,2.9002578,4.835742,2.5923653,3.767581,0.8464243,0.48363855,0,6.5233216,1.5330735,2.7096965,4.585482,17.495857,0,0,4.217815,0,1.9612964,9.475915,0.54963005,4.3114247,0.45282993,0,0,0.79468054,0,0,0,2.0594432,0,0.7616375,0.10675658,1.3709043,1.0237339,0.3622833,0,1.6118772,0,0,0
730,0,1.1431528,0,0,1.394848,0,0,0,0,0,0,0,0,0,0,0.0690647,0.6420491,3.8303287,1.2892574,2.7222388,0,1.1033714,0,0.9392127,1.3283309,0,0,0,0,0,0,5.6608515,0,0,5.1816206,0.8405368,0,2.252854,0,3.2343233,0,0,1.3095984,2.089994,0,3.1960201,1.4516577,0.97817975,0,0,0,0,0,2.0771074,0,2.8240676
731,13.200283,0,0,0,0,0,0,0,0.7890408,0,0,1.9924811,1.7379421,2.7360106,0,0,0,2.0472317,1.6245301,0,0,0,0,0.7231387,0.38650393,0,0,0,1.1516812,1.9449264,1.0631262,0,9.984723,0.51595515,0.45484897,0.047588307,2.8252206,0,0,0.30824733,0.2173927,2.797163,0,0,0,6.877295,7.6873894,2.9323173,0,0,0,0,0.87804174,0,0,1.7022467
732,0,0,0,0,0.23775484,0,1.4762639,0.046541434,0,1.7296151,0,0,0.14171743,0,0.48734936,0,0,3.9566464,0,0,0,0,2.2334151,0.053985745,6.267514,0.17103443,0,0,2.4426131,1.582094,0.6149307,0.387939,0.3166304,0.8146232,0,0,0,0,3.8501859,7.2486954,0,0,0,0.93575805,0.64538276,0,0,0,6.6672854,1.787079,0.14136407,0.5778052,1.877369,0,1.720598,0.7171783
733,0,0,0,1.4943976,0,0.8429101,3.533651,0.7912516,0.21574368,0,0.9450848,0,0,0,0.7173231,0,0.14631881,3.3754506,0,3.4790616,0,4.5065265,0,1.4228948,4.568245,0,0,2.2999198,0,0,1.2156858,0,8.243695,1.0289634,0,1.8386693,0,0,0,4.620905,1.6560783,0,0,0.5873535,0.8275124,0,4.659768,0,0,0,0,2.8048756,3.253603,0,0,0
734,0,0,1.7709197,0,0.5806928,0,0,0,4.5669866,0.17654116,1.120676,0,0.6641665,0,0.052995812,0,0,0,0,10.1866,0,0,0,0,0,0,0.41293716,0,0,3.672735,0.90068287,1.0287737,0,0.14754349,0,2.1612878,0,0.43462756,0,0,0.16089919,0,0,0,0,0,0,0,0,0.81152904,0.77351904,0,8.1651535,0,2.0500872,1.2517054
735,0,0,0,0,0.8752962,0,0,0.17247488,0,0,0,0,0,0,0,0,0,2.1995635,1.056118,0,1.7000433,0,0.14378126,0,0,0.19831242,2.53967,0.07207339,0,0,0,0,0.06689286,0.08426783,1.4674242,0,0,0,4.791265,0,1.317261,0.09055476,0.75815177,0,0,0,0,0,4.2979093,0,0.49160582,0,1.9544436,2.5787358,0.22782399,0
736,0,0,0.10746673,0,0,0,0,0.29001397,0,2.0440757,0,0.73480546,0,1.7280215,0.56213385,0.05085641,0.538147,0,1.5879414,0,4.5697346,0,0.42047265,0,5.6884074,1.9509137,1.176389,12.397686,2.235026,0,0,0,0,0,0.8909544,0.9728314,0,0,6.0339084,0,0,0,1.0359181,0,0,0,0,0,0.8697505,0,1.2837292,0,4.9135666,0,0,0.9014001
737,12.406167,0.8175266,0,1.5788093,0,3.5116742,6.5031285,4.309446,0,0,0,0,0,0,2.6356947,6.2811127,0,0.1530742,0,0,0.59253025,3.553164,2.5059035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700996,1.7394563,0,0,0,0,0,0,0,0,0.9803388,0,0.2539619,0,0
738,0,4.535073,0,9.18537,0,0,3.8639286,5.3751874,0,0.66565347,6.749377,0.68969893,0,0.5483725,0,3.9245152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6867461,0,7.728527,0,0,0.8739189,0.3228529,0,0,1.9552444,0,2.4186394,1.283337,0,3.1615968,0.89325494,0
739,0,0,0,2.7136786,0,1.2502176,2.319829,1.5420703,0,0,0,0,2.6741095,0,0,1.1756016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.149844,7.134639,0,15.693672,2.4838505,0,0,0,0,0,0,0,0,0,3.3385372,0.72131675,0,0
740,6.0202346,0.70382833,0,3.3942533,0,0,0,0,0,0,1.0049064,2.2768185,0,0,0,2.2784123,0,0,0,0,4.8235073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.668852,4.614273,0,9.992206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,0,0,0.04130157,0,0,4.9888616,8.540926,4.9013677,0,0,0,1.4445326,0,0,0,0.48058978,0.5161212,0,0,0,1.4326258,3.8249223,0,0,4.3447156,3.863686,2.142305,3.4557803,1.9078332,0,0,0,6.8535194,0.1420905,0,0.61555743,2.3963642,0.23814951,0,0,0,13.613491,0,0,0,0,0,0.120293915,1.9842166,1.1309879,0,0,0,0,0,0
742,7.1427817,0.8844867,0.1899113,0,0,0,0,0,0.85897547,1.5307662,0,0,0,0.16501608,0,0.17008987,1.1517882,0,2.7006671,0,0,2.9453962,0,0,5.0049405,0.53745794,0,0.4819314,0,0,1.3757522,1.6916494,0,1.2459615,3.7931397,0,0,1.2991794,0,0,0.9358933,0,0,1.3795431,0.7680744,0,0,1.7231426,0,0,0,1.3676425,0,0,0.19979264,0.49251524
743,0,0,0,3.043493,0.5281355,0,0,4.4891806,2.6552382,2.4761317,0,0,0,0.10303255,0.75854015,0,0.5913775,0,0,0,4.858094,0,0,1.3893338,0,0,0,1.1425215,1.9022481,4.9357567,1.1633251,0,0,0,0,0,0,0.5473903,1.0951493,5.3607025,0,0,0,2.3415983,0.66299444,0,0.25577495,0.28869104,0.46503824,0,0,0.56217057,0,0.2602714,0.66385406,1.1874775
