x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031
593,1.5636224,6.2855844,0,0,0.619042,0,1.1465687,0,0,0.24876855,0,0,0,6.4887276,0,2.5916355,0,0,0,0,7.7016025,0,0,1.5021303,0,0,0,0,0,0.04095589,0,0
594,0.7737479,0,0.19743238,0,0,0,0,0,0,0,2.3992393,0.06767098,0.7636493,0.6556046,0,0.16694528,1.9538064,0,1.1823756,1.0730002,0,0,0.4391807,0,2.01885,0,0,9.036414,0,0,0,1.0744135
595,0,6.039573,0.349905,1.057173,0,0.4050958,0.27956384,0,0.41248077,0,0,0.5210485,2.0238597,3.33466,0,0.56691736,0,0,0.38662553,0,1.8643956,0.7288514,0,0,0.429634,0,1.4797919,0,0,0,0,0.7999076
596,3.148129,0,0.1827195,0,0,1.4180269,0,0,0.8794061,0,0,0,0,0,0,0.18454786,0.12309465,0.31128585,0,0,0,0,0,0,0,0,0,1.5470347,0,0,0,0
597,0,3.7302883,0,0.13976665,0,0,0,0,0,0,0,0,0,0,0,0,3.3987174,0,0,0,0,0,0.31757563,0,0,0.97327656,0,0,0.6367587,0,0,0
598,0,1.6431358,0,0.18540587,0,0.87057817,0.35849187,0,0,0,0.26360926,0,0,0,0.58496994,0,0,0,2.3825366,0,0.30770245,0,1.4290386,0.9724908,1.0177499,4.3374643,3.0345926,0,0,0,0,1.1919103
599,0.09649258,0,0,0.91147006,0.85869014,0,0.020996612,0,2.0653005,0,0.032869667,1.5068781,1.1268281,0,0,0,0,0,0.56445426,0.8106421,1.5292447,0.14191493,1.5411344,0,0,0.87941307,1.1677556,0,1.0815314,1.3069072,0.16122188,0
600,0,7.9174914,0,0,0,1.5702921,0,0,0,0,1.8692311,0,2.9075472,3.6443958,0.56445605,0,0.8928004,0,0,0,0,0,0,0.19598952,0,0,0,0,0.74914014,0.48509148,0,0
601,0,0,0,0,0,0,0,0,0,0,0,0.26274037,0.5937871,0,0.8918367,0,2.2142577,0.065316625,0,0,0,1.0456038,0,2.5666046,0,0,0,0,1.3551497,0,0,0
602,0.21870281,0,0,0,0,0,0,0,0,0.9745077,0,0,0,0,1.2747409,0,0,0.98505306,0,0,0,0,0,1.0964327,0,0,0,3.9831538,0,1.9982315,0,0
603,0,0,0,0,0,0,0,0.11622543,0,0,0,0,3.1065884,0,0.4172229,0,0,0,0,0,0,0,0,0,0,0,0,2.90438,0,2.2093134,0,0
604,0,0,0.7072554,1.4973531,0,2.6236577,0,1.620899,0.41487902,1.5822114,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8912294,0.10283759,0,0,0,0,0,0.6075025,2.2367074
605,0,0,0,0.0986321,0,0,3.9233856,0,0.49105942,1.442425,0,0,0,0,0.7376782,0,0,0.496321,0,0,0,1.9329377,0,0,0,0,1.5891412,1.626635,0,1.6337655,0.23952241,0
606,1.699272,2.624039,0.15454058,0,1.2607057,0,0.5909959,0.5467218,0,1.8571855,0,0,7.1879187,0,1.8040215,1.0301077,4.6200137,0.07051043,0.26764938,2.719118,4.988565,0,3.4207227,0,0,0,3.8463356,0,0,0,1.2220433,2.856822
607,0,14.814327,0,0,1.4056836,0,0,7.2022314,0.36259595,0.39659482,0.062949456,0.3625527,0,0.10436395,0.94637424,0,0.8781577,0,0,0.96263415,0,3.208752,0,0.22166158,0,1.6158375,0,4.0968246,0.15429987,0.102970086,0,0.12356825
608,0.7059305,0,0.20182313,0,0.6598198,0.820471,0.51060367,6.2176566,0,0.15622436,3.6645734,0,0.578182,0,0.8955908,3.7910028,2.2573192,0,0,1.2090518,2.75101,3.4282274,0,0.08194356,0,3.8560565,0,0,1.8262882,3.1546645,0.7092138,1.0243613
609,1.6018599,0,0,0,0,0,0,8.374403,0,2.8653967,0.45364243,2.9461186,4.3078384,3.9647293,0.046701778,5.2539935,3.1842117,0,3.2131307,1.7377411,0.08598397,0.1469112,0,0,0.1261986,0,0,0.30837047,3.554363,0,0.6231048,3.9271832
610,6.2829986,0,3.6857612,0,0,0,2.0330684,4.702322,1.9982668,0.54666734,0,1.8444641,13.678734,6.9474025,2.9922204,0.35899213,0.51114017,0,0.46720496,1.8987771,7.4678974,2.1488473,0.5068404,2.3208687,1.7674764,0,1.3262081,0,0.2083315,0.020246023,2.9886482,0.7417814
611,9.217369,1.5110996,0.63843983,0,0,1.7397295,4.0627623,5.589379,0,0,0,0,5.963442,8.63935,2.3668466,0.5357368,0,0,0.33633947,1.7195454,0,0,0,4.1610312,0,1.3847878,4.346568,3.4581034,0,1.4206787,1.959322,7.6112394
612,0.04113445,11.102649,2.777473,0.001418316,0,0.7543757,0,7.7546597,0,0,0,0,4.3983994,7.483358,3.995989,3.4408808,0,2.0231404,0,3.3791604,3.1381032,4.4798265,1.4965612,2.3016691,1.2188265,0,0,0,3.69481,0,0,6.8221855
613,4.3662405,0.47460473,3.8295078,0,0,1.2821256,4.1827364,6.580229,2.3905225,0,0,0,7.7340655,0.035149515,0,4.641598,0,0.37288928,0,0,0,0,0,7.2663126,2.6948493,4.071085,0,0,2.8511322,4.7215033,2.7631528,8.701052
614,2.654481,0,2.064717,0,0,0.08326029,3.9874842,6.8874235,0.4694669,2.254919,1.8412465,2.1610124,8.308171,0.575661,2.6343389,2.168416,0,0.67025894,0,0,0,3.0354326,0,8.82813,0,0.1320589,6.8383574,0,6.5680075,4.5012927,0.46825457,9.734124
615,0,0,4.1944013,0,0,0,0.48357975,10.774929,0,1.7082986,0,0,0.39477625,2.1687703,0.65407944,1.7436894,0,0,0,0.4343847,0,0,0,7.5559998,0,0,0,0,8.251595,6.2655263,2.45175,9.591436
616,0,3.6113274,1.2898421,0,0,0,7.769806,5.8708777,0,0,0,0,0,0,3.7771664,4.8930345,3.4542258,0,0,0,0,0,0,9.364377,0,0,0,0,12.050703,2.7245715,0,6.887023
617,0,0,0,0,0,2.4065952,0,4.783675,0,0,0,0,0,0,2.3828764,0,0,0.25132757,0,0,0,0,1.3447989,7.666661,0,0,3.2828217,0,10.508252,3.9275393,2.7508836,2.3309805
618,3.3996532,0,0.27035633,0,1.9563569,2.9129689,3.2401335,9.958648,0,1.3908625,0,0,0,0,1.383255,2.343057,0,0.8764574,0,0,0,2.0069745,0.9844268,9.541069,0,0,0,4.807392,11.785171,3.7966247,4.4496837,9.930461
619,0,5.170125,3.041664,0,0,4.201489,7.907124,7.3523035,0,5.1044655,4.8308682,0,4.5656986,5.7291226,0,0,9.770705,2.5702221,0,2.7942903,2.2946835,2.3736506,2.401932,9.439312,0,5.408854,5.073467,0,12.711339,10.907988,8.9266615,7.6113276
620,2.9209714,0,2.564957,0.77534443,0,1.2759299,5.868365,3.6335616,1.7382303,5.4071865,1.8362464,0,0,7.76019,2.949341,5.038253,0,0,2.9443572,3.839587,0,3.2818766,0,11.054283,0,2.105707,3.167796,6.1013575,12.240214,4.893523,10.132347,7.0800834
621,8.444922,1.5557525,3.0000432,0.28022018,1.2432901,15.748653,7.3994465,5.598132,0.20880939,4.855901,3.599817,1.4115803,0,9.471159,4.6610894,2.0819304,0,0.30977896,1.4364234,4.2400765,0.02586306,1.5401154,0,12.208822,0,5.6500783,9.712865,0,10.380965,6.6629825,9.028576,4.753214
622,0,5.2752104,4.431653,0,4.9360905,6.2649007,6.0520205,6.13257,5.545572,6.7294593,2.1209633,0,5.523806,3.4168315,11.524191,0,0,2.2234044,0,7.180856,0,1.9081528,0.32931408,5.3272686,0,0,12.567766,0,8.5288,4.0586677,7.2866044,4.0350013
623,4.994408,0,1.6468226,0.688063,7.659052,12.008284,9.001133,3.7158766,7.318786,4.802457,5.5825887,2.8021574,1.7344123,19.22958,4.070597,4.3968897,0,1.5016353,0.7520936,5.4535093,0,1.441039,0,7.075099,1.4232394,20.9874,7.258654,1.0614727,4.2231536,5.329648,8.728476,8.24495
624,9.904446,0,0.84928036,0,6.149495,7.98164,5.359494,4.2587743,2.5109422,3.385476,0.7437091,1.5394434,0,12.568513,2.7811751,4.263568,0,0.91378665,2.8377693,6.320822,0,0,2.7126706,12.624494,0.497662,15.200933,19.503147,0,5.3253345,0,4.374736,3.316122
625,4.224793,0,0.6742699,0.51688486,3.863423,6.3980346,4.6467886,0.92570925,2.776064,8.526967,0,2.5599017,0,13.981602,0,3.5970285,10.463741,0.44662768,0,5.3649864,1.4535071,0.717408,0.3656363,2.9770138,1.1954712,12.839362,11.022428,2.4676576,7.2158184,3.701125,0.78156644,4.795575
626,0,2.9965265,1.9757134,0,0.12380387,2.6079152,4.6405225,0,2.6759791,0.34775773,1.5509443,1.7111169,0.63664687,0,3.7821834,0,0,0,0,6.452813,0.7830844,0,1.0764043,7.361261,0,1.6528797,1.6485529,1.0428368,7.586839,0.067583025,0,1.0812124
627,0,1.121267,0.53114563,0.49691394,0,7.0058637,2.2708251,5.173445,0.5562547,2.4369571,0.9394818,1.0883527,0,0,0.8190563,0,0,1.8330512,0,3.250044,6.815615,1.4292473,2.0368454,9.171332,0,16.751532,2.6180232,0,8.281707,0,0,0
628,0.6901577,0,1.364203,1.1675688,0,11.740994,7.107141,6.058805,3.1304262,0.18979011,0.44215518,0.373013,3.8017929,6.593782,0,0.5990275,0,0,1.3934495,3.8667793,5.42088,0,0,2.759596,1.2477304,5.5583916,4.2183213,0,1.3041235,0.20458144,0.6534836,1.1392848
629,0,0,0.4260484,0,0.50598186,2.5333056,2.994437,3.4003518,0,0,4.8204803,0,1.6076801,0,0,2.0985346,1.8054155,0,0.22438651,0.42662483,1.6917281,0,0,2.379417,0,6.3422756,0.32015914,0,4.593012,3.6253638,0,0
630,0,1.4206002,2.7165782,0,0,2.5145814,10.02496,0,0,1.6463673,0,0,0,0.7883497,0,0.9319538,0,0.22754821,0.23996134,0,0,0.36642662,3.121628,1.6599306,0,5.492041,0,0,0,0.26879412,0,0
631,3.5946243,0,0.9520176,0,0,0.7620349,0.2329103,0.5898456,0.8533171,0,0.30022475,0,0,0,1.1120076,0,7.3268523,0.47140214,0,1.3966191,0,0.29185095,0.93399334,0,0,1.8174217,3.9079351,0,0,0.6369596,0.45293707,0
632,0,0,0,2.3513591,0,0.74677914,2.6678932,0,0.697179,0.41103172,0,0.66391355,0,0,0,2.7730372,0,0,1.5189602,0.17252715,0,0,0,0,1.2533776,1.1221716,1.5682994,0,0,0,0,0.13777944
633,3.153902,3.5260546,1.1138521,0,0,0.6266801,2.033189,0.5622562,1.9458014,0,0,0,0,4.88399,0,0.41397572,0,0.084579766,0.83169675,0,1.8564526,0,0,0,1.4773033,0,0,0,0,0.6474662,0,0
634,0,0.97056276,0,1.4312772,0.329378,0,3.5695956,0,0,0,3.0731142,0,0,0.13658613,0,2.5935488,0,0,0.6676225,0.13763227,1.7237339,0,2.1150641,0,0,3.925725,0,0,0,0,0.9787033,0
635,0.39779332,0.82085353,0.93208754,0,0,1.0121806,0,0,0.5568177,0.6199336,0,0,0,0.8290017,0,0,0,0,0,0,0,0,0,1.1630443,0,0.8248444,1.4968917,0.9954373,0,0,0,0
636,1.5947201,0,1.1657497,0,0,1.6325117,0,0,0,0,0,0,4.590064,0,0.73444355,0,0.71299285,0,0,1.4466832,0.37724653,0,0,0.8256507,0,3.7977383,0.277225,0,0.91063327,0.043060612,0,0
637,0,0,0,0,0,0,0,0,0,0.81201065,1.6056557,0,3.1718378,0,0.18612596,0,0,0.4541952,1.3055571,0,0.4680348,0.47116336,0.4659851,0,0.44958916,2.761136,0,0.50510806,0,0.3118186,0,0
638,0.18145695,4.673106,0,1.9978702,0,0.97018534,0,0,1.1403575,0,0.26374385,3.785086,0.07472674,0,0,1.6097654,1.1425937,0,0,1.6201057,4.688336,0,0.050325315,0,0,2.1803572,4.031381,0,1.5368673,0,0,0
639,0,0,2.7616305,0,2.8052888,0,0,0,0,0,0,0,0.6552437,0,0.4502625,0.7829514,0,0,0,0,0,0,0.89123833,0,0,0.23033822,0,0,0,0,0,0
640,0,0,0,0,0,1.7928668,0,0.9285417,0,1.4441882,1.2706071,0,0,3.667193,0,0.33958602,0.48498574,0,0,0.000961104,0,0,0,0,0.78131247,0,1.1008956,1.2009557,0,0,0,0.1419867
641,0,0,0,0,0.17963319,1.3392545,0,0,1.3464078,0,0.89145285,0,0,0,0,0,1.534869,0.20096695,0,0,2.333886,0,0,0,2.3346982,2.848826,0,4.335499,0.7285167,0,0,0.2987053
642,1.3359779,0,0.56186813,2.3938456,0,0,0.98371094,0,0.57945365,0.79721665,1.812336,0,0.2711438,0.7632613,0,0,0,0.5232997,0.8062415,0,0.97074264,0,0,0,0,0,0,2.2398508,1.3993666,0,0.12467039,0
643,0,0,2.7132049,0,0.03968879,0,0,1.1288348,0,0.975413,0,0,0,0,0,0,0.086151004,0,0,0,5.300843,0.7018136,0,0,0.36638552,0.095193975,3.6776927,3.0190916,0,0,0,0
644,0,0,0,0,0,0.12526,0,1.202292,0.13611339,0.71331507,0.0695948,0.056427784,0,0,0,0.43306562,0,0,0,1.3172083,0.7111376,0,0.6793016,0,0,1.0904328,2.6382072,1.8637836,0,0,0.57682866,0
645,0,3.113924,0,3.535076,1.6074263,0,0,0,0,0,1.1414746,0,0,0,0.65727323,0,2.5023432,1.5123276,0,0,1.5007113,2.4180043,0,0.20072223,0,0,0,0,0,0,0,0
646,0,0,0,0,0.000456709,0.48790774,0.5456106,0,2.4472277,0,1.24563,0,3.1697292,0,0,0,3.2648368,0.0934447,0.20847964,0,3.0079522,0,0,0,0,0,0,0,0,0,0,0
647,0,1.1960545,0,2.4081001,0,0,0,1.1711361,0.046121642,0,0,2.0925958,5.4300656,0,1.0918163,0,7.081278,0,0.8550337,0,0,0,0,0,0,0.6395658,2.864973,0,0,0,0,0
648,0.12769127,10.823623,0,0,0.17500003,0,0,0.01898254,0,0,2.3857415,0.1897035,0.2781993,0,0,0,0.8193744,0.863506,0,0,0,0,0,0,1.5900751,0.75953954,1.1108615,0,0,0,0,0
649,0,0,0,0,0,0,0,0,0,0.085937895,0,0,0,0,0,0,0,0.2133306,0,0,0,0.4206492,0.0805465,1.1138902,0.95794195,0,0,0,1.0434188,0,1.3442388,0
650,2.786057,0,0,0,0,0,0,0,0,0,0,0.30279988,0,1.1338277,0,1.9927438,0,0,0,1.4221269,2.7623239,0,0,0,0.2528315,0.82727534,0,0,0,0.1960935,0,0
651,0.8972803,6.119766,0,0,0,0,0.7943151,0,2.2543464,0,0,0.1845047,0,0.85914683,0,0,0,0,0.705806,0,2.2660494,0,0.5994409,0,0,0,0,0,0.6132149,2.1014063,0,0
652,0,8.418887,1.197825,1.163842,0,0,0,0,0,0,0,0,0,0.628274,1.6179065,0,8.027566,1.3945085,0,1.0015424,0,2.2301426,0,2.01643,0,0,0,0,0,0,0.12594858,0.44211707
653,0,0,0,0,1.4653652,0.36725616,0.8642126,0.006682003,0,0.407044,0,0,0.32358238,0,0.31970304,0,0,0,0.17212634,0,5.73338,0,0,0,0,0,0,0,0,0,0,0.30092913
654,0,0.088859536,0.13961163,0.43394288,0,1.2587715,0,0,0,0.19346705,0,0.208541,0,0,0,0,0,0.6285776,0.7020704,0.8483357,2.9539535,0,1.5993781,0,1.0558282,0,0,0,0,0,1.0899401,0
655,0,0,1.1082518,0,0,0,0.15197198,0,3.6202838,0,0.5927239,0,0,0,0.4129865,0,0,0,1.8710545,0,0.15635009,0,0,0,0.40183115,0,0,0,0.042444102,0,0,0.53559214
656,1.0621578,10.644308,0,0.38930827,0.43676946,0.16418938,0,0,0,0,2.4195223,0.3830228,2.265903,3.103969,0,0,0,0,0,0,2.5065155,0,0,0,1.2265072,0,2.5260744,4.4795656,0,1.6542615,1.1088717,0.9682071
657,0,3.4636338,0.98507386,1.9214065,0,0,0,0,0,0.7969784,0,0,0,0,0,1.5906513,0,0,0,0.1564658,0,0,0,0,0,4.7863283,0,0,1.5635182,0,1.4562863,1.0656708
658,0,0.45612225,0,0,1.5172955,0,0,0,0,0,0,0,0,0,0,0,0.4811927,0.40479892,0,0,3.0664637,0,1.1772006,0,0.3527546,0,0.7646535,0,0,0,0,0
659,3.4389615,0,2.7993028,0,0,0.37195125,0,0.19873641,0,0,0.50699735,0.2610448,0,1.3624432,0,0.7260297,0,0.16819496,0,0,0,0,0,0,1.46461,0,0.4566208,0,0.9117213,0,0,1.6597049
660,0,3.5535543,0,0.30076838,0,0,0,0.7103771,0.5116045,0,0,0,0,0.23738112,0,0,1.3013433,0.41833937,0,0,0,1.3559479,0,0,0,0,0,0,1.7899996,0,0,0
661,0,0,0,0.42377266,0,0.37978494,0,0,0,1.384531,0,0.8511318,0,0,1.0894995,1.9615293,0,0,0,0,0,0,0.21007034,1.0887234,1.8909419,0,0.57493407,2.0666053,0,0,0.56041646,0
662,0,0,0,0.188259,0,0,2.7097063,0,0.051126253,0.02094434,0,0.19457473,0,3.1646047,0,0,0,0,0,0,0.7098037,0.7651673,0,0,0,1.4650968,0,0,0,0.620549,0,0
663,0,8.905789,0,0,0,0.28666985,1.9977169,0,0,0,0.33289573,0.38230574,0,0,0.25776902,0,2.8989372,0,0.10899843,0.83328784,0,0.058754083,0,0,2.3842015,0,2.675552,0,0,0,2.4236374,0
664,0,6.368263,0,0,0,0.43166143,0,1.7837373,0,0,0,0,0,0,0,0,0,0.18771656,0.14414102,0.351181,0,0.51737016,0,1.2893158,0,0,0,2.0168312,0,0,0,0
665,0,0.40572837,0.54644537,2.7112212,0,1.5733575,0,0.40709114,0,0,0,1.4552252,0.58958745,0,0,0,0,0.23575224,0,0,0,0,0,0,1.2607362,0,0,0.05486396,0.38330588,1.3595996,1.240581,1.079127
666,0,0,0,1.492562,0,0.208125,0,0,0,0,0.8626367,0,0.22083667,0,0,0.37946597,0,0,0.50268716,0.37184235,0.5822242,0.30702776,1.2524006,1.1839459,0.35452488,2.7032857,1.9640338,0,1.2004834,0.2761273,0,0
667,0,0.54110235,2.0503805,0.62982315,0,0,0,0,0,0.3999033,0.31178105,0,3.5296211,0,0,0,0,0.78203887,0,0,6.2175837,0,2.291095,0,0.07971168,1.6995279,0.794894,0,0,0,0.4466123,0
668,0,0,0,3.918441,0.16319208,2.827514,0.8414092,0.18440661,0.056519005,0,0,0,0.32304338,4.2331257,0,0.33231625,0,1.9420447,0,0,1.192435,0,0,0,1.5406277,0,0,0,0,0.2260645,0,0
669,0,0.9584204,0,0,0,0,0.38300574,0,0.8160263,0,0,0,0,0,0,0,2.6985986,0,0,0,5.9573627,0,0,0,1.2085611,0,1.7938924,0,1.5030637,0,2.5975823,0
670,2.2663136,0,0,0.31934583,0,3.1788917,0,0.7636795,1.975824,0.93668306,2.6516583,1.8415416,0,0,1.3341702,1.2636396,0,2.0703561,1.7970368,0,0,0.3667727,0,1.571433,0.06006633,3.928651,0,0,0,0,0,1.0175225
671,2.17626,0,0,0,0,5.503641,0,1.8231115,0.12893932,1.3874996,0,0.4708455,0.16344294,0,1.1855448,0.9696789,3.1266303,0,1.6090645,0,0,0,0,0.370177,0,0,0,0,1.939027,0,0,1.0763085
672,0,0,0,1.091151,0,0,0,0.004967397,1.7440029,0,0.26101336,0,4.3777432,1.1556005,0.56751186,0,0,0.8470934,0.28405464,0,0,0,0,0,0,0,0,5.527843,0,0,0,0
673,0,6.235468,0,0,0.9044721,0,0,0,0,0,0,1.4564568,0,0,0,2.1578646,4.6534705,0,1.9815593,0.20297366,3.7104948,0.6972909,0,0,0,3.8206944,0.59105074,0,0,0,0.64905083,0.52258945
674,0.779371,0,0.06397468,0.6987043,0,0,1.2494823,0,0,0,0,0,2.1163697,0.46668127,0.3555135,0,0,0,0.021675134,2.477724,0,0.82390684,0,0,0.5319556,0,0.42161375,0,0,0.44018087,1.2103223,0.16976784
675,1.8087493,0.05844827,0,0.7034481,0.84016556,0,0.21333978,0,0,0.5009563,0.36776352,0.931286,0,0,0,0,0,0,0.22132742,0,0,0,0,0,0,2.1517105,1.0227357,2.7194116,0,0.12894186,0,0.58766854
676,0,2.9320135,0,1.8080674,0,1.675214,0.4138317,0,0.14903055,0,1.0085828,0,6.505338,0,0.38268253,0,0,0.14892413,0,0.47878182,1.0158046,0,1.3681601,0,1.4026673,0,0,2.0062463,0,1.5808492,1.894182,0
677,0,0.32981473,0,0,1.789306,0,0,0,0.028268257,0,0.4901459,0,0,0.38644657,0.10337728,0,1.6819046,0,0,0,0,0,2.2017426,1.7644838,0,0,0,2.6697206,0,0,0.06015563,1.8306524
678,0,0,0,0,0,0,0,0,0,0.14456111,1.169407,0,0,0,0,0,0,0,0,1.037558,2.9160955,2.5861921,0,0,0,2.3384037,0,0,0,0,0.41962317,1.7908052
679,0,0,0.15127212,1.9547297,1.2294816,0,0,0.65883803,0,0.19607921,0,0,0,0.9101986,0.46189284,1.5484312,0,0.8807173,0.93813884,0,0.34859565,1.4353391,0,0,0.58768034,0.28081557,0,1.1035666,0.32872838,0,0,1.0564845
680,2.3330672,0,0.90871954,1.1442517,1.1871583,0,0,0.44519755,0,0,1.4568702,0,0,0,0,0,4.848164,0,0.9478983,0.6041721,3.02755,1.2916873,0.032409552,1.2071717,0,0.7942359,2.986954,3.771618,2.973738,0.29403377,1.7292451,0.24777502
681,0,0,0.6969955,2.137473,0,0,0,0,0.97800237,0,0,0.85750246,0,0,0.9501797,0,1.069332,0,0.25728866,0,0,0.33638257,0,0.07956406,0,0,1.5036474,0,0.16855942,2.1026294,0,0.07850017
682,0,0,0,0,0,1.3759099,0,0.5908963,0,0.5453592,1.2982551,0,0,0,0,0,0,0.054240882,0,0,4.708883,0,0.2771587,1.0403452,0,0,0,0,2.590762,0,0,0
683,0,0,2.347506,0,1.5534601,0,0,0,0,0,0,0.19336323,0,0,0,0.601637,0,0,0,0,0,0,0.08211845,0,0.37751123,0,0.80702686,0.22284786,0,0,0,0
684,0,0.6903179,0,1.5491223,0,4.0376754,2.049767,0,0,0.88861287,0,1.0741841,3.1444004,1.6561363,0,0,1.3371943,0,0,2.2676208,0,0,0,1.279898,0,3.080004,0,0,2.5034375,0,0,0
685,0,0,2.0154688,0,0,0,0.52734715,0.9164088,1.8013026,1.4662266,0,0.5367356,0,0,0,0.9647592,0,0,1.0746257,0,0,0.9862366,0,0,0.49530467,2.7265909,0,0,0,0,0,0
686,0,1.947432,0.9003034,0,0.39980057,0,0.23301056,0.75927526,0,0.71094984,0,0.64899516,0,0,0.058351204,0,0,0.7145072,0,0,0,1.4949048,0.955075,0,0.84528035,0,0,0,0,0,0,0
687,0.995107,4.2445154,0.6240709,0,0,0,0,1.231259,0,0,0,0,0,0,0.438959,0.06405262,6.7118416,0,0,0,0,0,1.7230436,0,0,0.62229025,0,0,0.5455136,0,0,0
688,0,0,0,0,0,0.43847194,0,0.18012953,1.7662034,0,3.0796738,0.39344057,1.0260301,1.4445746,0,0,0,0.44717076,0,0,2.5847294,0,0,0,0.339662,3.5838037,0,1.0547761,0.078517586,0,2.4377334,0.103997834
689,0,2.6956396,2.4097977,0,0,0,0,1.4662887,0.24697763,0,0,0,2.5282032,0.27342784,0,0.72174925,0,0,0.7811904,0,0,0.6149919,0,0,0.9538134,0,2.6023428,1.8244401,0,0,0,0
690,0,0,0,0,0,0,1.3653736,0,0,0,0.65851456,0,2.3626938,0.25099197,0.38367754,0,0,0,0,0.108869955,0.831021,0.55856234,1.0072497,0,0,0,0,1.4496962,0.6390867,0,0,1.5064124
691,0,0,0.7312907,0.76161593,0.4166898,0,0,0,1.1128622,0,0,0,1.4102659,0,1.0598054,0,0,0,0,0.47351888,1.1080152,0.12722437,0,2.2513876,0,0,0,0,0.6607152,0,0,0
692,0,4.146052,0,0.87266433,0,0,0,0.17086218,0,1.4505115,1.067954,0.31118372,0,0.48002067,0,0,2.100452,2.5115526,0,0,2.0726206,0.5185143,0,0,0,0,0,0,0,0,0.32517752,0.17453389
693,0,3.9802089,0,0.48402545,0.5470404,0.49654958,0,0.7407155,0.12445323,0,0,0,0.49688658,0,0.69995916,0,0,0,0.24748008,0,0,0,0,0,0,0,0,0,2.5021462,0,0,1.0700955
694,3.397166,0.41857496,0,0.6006654,0,0,0.3198398,0,0,0.20636876,0,0.5618617,1.3923632,0.50558305,0,0,0,0.3942676,0,0.82971174,0,0,0,0,0,0.46661362,4.0842056,0,0.6670009,0,1.5310162,0
695,0,5.170462,0.19938424,0,0,1.1096555,0,0,0.6281636,0,0,0.1156887,0,0,0,0,0,0,0,0,0.12344865,0,0,0,2.1320584,0,0,0,0.6681769,0,0,0.52993405
696,0.99797034,0,0,0,0,0,0.35200757,0,0,0.6042598,1.0940784,0,0,2.123457,0.13505106,0,0,0,1.5229937,0,0,0.25567985,0,0.030013612,0.21550883,0,0,2.8476007,0,0,0,0
697,0,0,0,0,0.040235452,0,0,0,0,1.4460918,0.19298513,0,0,1.5960215,0,0,0,0,0,2.600721,0.124403395,0.64907163,0.12435624,0.62233746,0,3.639736,1.2391138,0,0.3478705,2.9831793,0.87660617,0.33041814
698,0,0,0,0.39808118,2.4226077,0,1.2637256,0,0,0.6596291,0,0,1.3380579,0,0,0,0,0,0,0,4.199685,2.6105766,1.3471125,0.16399565,0,1.072756,0.57461435,0.12121136,0,0.36758977,0,0
699,1.9315845,4.9388814,0,0,0.60908854,0,0,0,0,1.7100978,1.9593117,0.08393873,0,0,0.06469799,3.1503158,3.0210106,0.8268094,0,0.13855252,0,0,0.3249091,0,0.34449008,0,1.6889561,0,0,0,2.3771403,0
700,1.9047362,0,1.5591788,0,0,0,0,0.6510045,0,0,0.9012154,0.117016874,3.6620643,0,0,0,1.3553203,0,0.095649004,0,0,0,0.47583428,0,0,0,0,0,0,0.97685325,0,0
701,0,0,2.1114955,0,0,0,2.5526655,0.050782446,0,0,0,0,0,4.0876865,0,0.9135696,4.969628,0,0,0.20268096,0.6310617,3.7853694,0,0.7000706,0.5862395,0,0,0.6977414,0,0,0,0.02825306
702,2.90595,6.1571155,0,0,0,0,0,0,0,0.8932982,0.06426546,0,0,0.7886475,0,0.4077387,3.2377424,0.2508042,0.7144401,0,0,0,0.6172826,0,0.9774405,2.6204805,2.7687771,2.3886468,0.20993595,0.000110271,0,0
703,0.26652533,0,0,0,0.58637524,0,0,0.51818603,0.3777459,0,0,1.3235918,0,0,0.044082753,0.12231602,0,0.83421457,0,0,0,0,0,0,0.11596939,2.0597818,0,3.776761,0,0,0.4015583,1.0311729
704,0.3719284,0,1.9644891,0,0,1.0276505,0,0.7714159,0,0.7526521,0,0,0.6527047,0,0,1.4981838,0,0,1.0689945,0.97798455,0,0,0,0,0,0,0,0,0,0.4074369,0,0
705,0,0,0,0,0.37458605,2.7811875,0,0.5026147,0,0.50408626,0,0,0,0,0,0.8105033,0,0,0.38071537,0,0,2.0616143,0,2.0258884,0,0,0,0,2.5944552,0,0,0
706,0,11.226954,0,0,0,0,2.0607398,0,1.8486712,0,0.3197882,0.9357227,1.7125311,0,0,0.27966353,6.1365256,0,0,0,0,0,0,0,0,3.7204382,0,4.3975134,0,0,0,0
707,0,0,0,1.2075353,0,0.19955485,1.0976205,0.6097657,0,3.0800288,0,2.6141896,1.1671392,0,0,0.11355652,0,0.5114052,0.71291393,0,0,0,0,0,0,0,0,0,0,0.050007712,0,0.13083205
708,2.4855373,0,3.5722244,0,0.92768556,2.9372513,0,0,2.391727,0,1.6729316,0,0.9083216,0.17851996,1.1753148,3.002492,1.0096078,0,0.12520163,0,8.085445,1.6400561,0,2.1326256,1.4467207,0.88733625,0,3.4059618,0,0.18182002,0,0.32331482
