x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049
923,1.7330886,0,0,0,1.2620437,0,3.2768705,1.2407042,0,2.4342692,0,12.223801,1.7501234,0,0,0,0,0,0,0.13496943,4.2082353,1.045915,0,0,18.140879,3.225349,1.445914,0,0,0,0,7.6693416,0,5.2362223,0,0,4.0234795,0,0,0,0,1.7084571,0.78531855,3.842421,0.546926,0.6193468,0.7096952,0,0.37004715,3.086352
924,1.1657538,1.3974562,3.638184,0,0,0.5405791,1.9555273,0.20224737,0,0,5.9957466,8.492171,3.266533,0,0,0,0,0,0,0,11.434282,0,0,0,0,0,0,0.6298239,3.1327605,3.4442244,1.1877931,3.7193196,0,0,0,0.12721786,0,0,0,0,0.99179304,0,0,1.1849082,0,0,3.108478,0.16000438,0,2.3484097
925,0.69631404,0,0.9873414,0,0,0,0,0,4.8038464,0.14019674,0,0,0.10135655,0,9.162422,0,2.1656888,0.5662984,0.1601823,6.44104,0.7977404,13.022526,6.027606,3.0773714,1.1085787,0,0,2.0400186,0,0,0,0,0,2.3594198,0,0,0,0.43835503,0,4.3023963,0,0,6.3320003,2.8203754,0.62041265,6.5598307,4.288905,17.845814,0.43506256,1.0573127
926,0,2.8943546,0,0,0,1.7418406,0,0,0.16259113,0,0,1.0595284,0,0.15663427,0,5.2114663,0,0,3.55061,0,0,0.17388138,0.059110712,0,0.5784537,0,0.9730979,0,1.8141558,3.770506,0,0,0,0,0,1.1868205,0,0,0,0,0,0.92877305,0,3.2765985,0,9.57323,0,0,0,0
927,1.8953947,0,4.6303716,0,0,0,0,0.35192144,0,0,1.8646902,0,0.86605144,2.5965114,0,0,0,2.2615418,0,0,9.344086,13.706292,0,25.258844,3.771116,0,0,0,1.996329,1.2870178,0,0,0,3.389727,0,0,0,0,0,0,0,2.5554473,0,0,0.9859479,0,2.1417975,7.890121,2.704086,0.17921393
928,0.54978687,0,1.127462,0,2.9078996,0,0,0.31077635,0,0.5146276,11.789081,0,4.890795,0.7665669,0,0,0,3.1914613,0,0,0,0,0,0,0,5.467487,0,0,0,0,1.9804043,2.51937,6.8257647,2.3922935,0,0,0,0,0,0,0.0827633,0,0,2.8746862,0,0,3.382722,1.5888848,1.5575289,0.15321934
929,0,3.4894357,0,0,0.6396086,0,0,0,0,0,0.937493,0,1.9423504,0,2.648264,0,0,0.7126042,0,0,9.38029,0,0,0.21301419,0,0,3.8825457,0,0.5949152,0.6084958,0,3.1796749,4.0014024,0,0,0,0,0,0,0,0,2.4744496,3.8874023,0,1.3070564,0,1.1106249,0,0,1.1449833
930,0,0.3018672,0,0,0,0,1.5802151,0.4940299,1.1555955,3.4268239,0,2.3312278,0,0,0,6.931251,1.1553344,4.929798,0,0,0,1.9018819,1.0553707,0.9968889,13.650378,8.833001,1.7002932,0,0,2.7459316,0,0,0.62151444,2.1896563,0.7485166,0,0.092516005,0,4.6569047,0.37120765,0.20160681,0,0,0,0,0.31543767,2.9593425,0,3.4183142,1.1756836
931,0,0,1.4038296,0,4.6034694,0,3.3352745,0.8598107,1.1871305,0.71446687,0,0,0,2.5347416,0.4059937,0,0,0,4.4365816,0.13482395,6.5084505,0,2.3159509,1.6512284,0,7.404973,0,0,0,2.5453131,0,5.2534595,0,0,0,1.1858085,0,2.797292,0,3.7695255,0,1.709308,4.628426,1.5617437,0.46458337,2.954691,2.6036441,6.087438,0.29239193,0
932,0,0,0,0,2.5458536,0,0,0,2.633528,0,0,8.419779,4.670924,1.1579643,0,5.356464,0,3.9578006,0,0,0,0,2.2627234,0.10752512,1.3455487,3.560287,2.833466,0,0,2.7378895,0,0,0,0,0,1.7852209,0.7693591,0,0.93327284,0,0,4.853601,3.237788,6.0734167,1.6269791,3.1780264,1.6240704,17.91043,3.106942,0
933,0.50132906,2.418926,0,0,0,6.290821,1.6822189,0,0.96997005,0,4.024811,2.2922604,0.04024641,0,0,4.88282,0.118793145,2.5044937,0,0,9.722383,0,0,0,0,0.43319193,0.6418058,1.0905045,0,0,2.0706959,0,5.303212,0,0.57977283,0.76341575,0,0,0,0,0,0,0,2.9125113,0,0,2.9762547,0,0,2.00021
934,0,0.14034516,0,0,0,0,0,0.53764474,0.2722204,0,1.9513695,3.3043828,3.2486324,0.48207366,0.17573728,2.5995994,1.1467118,0,0.122100785,0,4.058959,0,1.431034,0,0,0,0,1.7358822,0,3.4634318,0,0,1.7250851,10.19748,4.341981,0,0,9.546704,1.7531372,0,0,0.16484064,0,0.48214763,1.8001947,9.563071,0,2.611399,0,1.9702979
935,4.458624,1.6572527,0,1.5331823,0,0,0,0,0,0.29157606,0,0,0,0,0,0,1.0486,0,2.6381693,0,0,8.490018,0,3.2134533,10.827261,0,2.8733907,0.06499416,0,0,2.926778,4.4628806,6.536566,0,0,1.8824477,0.4232213,0,0.82094026,0,2.509778,0,0,0.24377742,0,0.27107129,0,0,2.3146725,0
936,0,5.0557365,0,5.855805,0,0,3.1731164,0,0.113027245,4.1889687,0.4595272,0,0,0,0,0,0,0,0.5331306,3.2597015,0,12.360347,5.320991,0,0,1.7714663,0,2.7983403,0,0,0,20.475527,9.472894,2.513931,0.5108599,0,6.6764665,1.9371365,1.6387436,2.8019454,0,0,11.0483675,0,6.3440285,0,0,0,4.811133,0
937,0.6535581,7.9731827,0,0,1.9371864,0,0,1.1452066,0,1.6553074,0,0,0,0,6.1338425,0,0,0,0,2.5317442,0,0,0,0,0.79888755,0,0,5.4859576,0,0,0,14.112981,1.3804818,1.745541,5.2014046,0,9.235614,5.0777764,1.3991544,0,0,0,10.797328,0,4.576748,0,0,0,0,0
938,0.5235157,0,0,0,0,0,0,0.4305057,0,3.494108,0,0,0,0,1.4055061,0,1.5494695,0,0,14.092261,3.4232874,5.6775813,9.05734,0,0,0,0,2.9243379,0,0,0.26720494,13.460809,0,0,2.0300598,1.5896039,0,0,0,0,0,0,0,0,1.9206733,0,1.3228377,3.3674495,0,0
939,0,0,0,0.439326,0,0,0,0.73682386,0,0.25902537,0,2.124647,0,1.0342375,0,0,4.108489,0,0,6.5309386,8.544137,10.4446535,0,0,0,0.86806434,3.9772723,0.21784933,0,0,3.0054424,0,2.104586,0,2.3008697,0,0,0,0,3.3397245,0,0,0,0,0,0,2.2280269,1.0545975,0,0.32821202
940,7.1515446,0,1.3694373,0,0,5.6642427,0,0,0,0,0.09674585,3.1549218,0,4.21688,8.26059,0,2.5712094,0.86376166,0,0,6.499198,1.701434,3.0902724,0.1522006,0,5.151219,0,1.3161945,4.9504976,0,0,0,0,0,6.2213902,0,8.102867,0,0,0.18686415,0,2.95774,0,0,0,0,0,0.8811669,2.077865,0
941,0,0,0,0,0,0,0.9265272,0.3164224,3.469962,7.119152,0.9222694,0,0,0,0,0,0.23555726,0.19022776,0,0,0,1.4608855,0,10.542838,0,0.80994123,0,0,1.7067935,0,0.97987634,10.923582,4.992009,0,0,0.5148443,0,0.5048514,0,0,0,0,0,0,1.7215438,0,0,0,0,0
942,2.7114656,0,0.767477,0,0,9.827567,0,0,0.4228556,4.39957,0,0,0,0,0,0,0,0,0,0,4.010544,0,0,16.30374,0,0,3.2911627,0,0,0.22496949,0,0,0.7162693,0,1.835236,0,0.6660144,0.5656577,7.0940747,0,2.1601827,0,18.758816,0,9.230685,0,0,0,0,0
943,0,7.8431764,0,19.438314,0,3.4868815,0,0.58911353,0,6.3140335,0,0,0,0,1.9892318,0,6.1367736,0,0,19.758291,0,0,12.427987,0,0,0,0,7.614659,0,0,0,0,0,0,8.018799,0,12.512558,0,0,0,0.11372833,0,0,0,14.374656,0,0,0,0.115042925,0
944,0,0,0,0.34841222,0,5.6043096,1.5873339,0,0,0,0,0,0,0,2.1758811,0,0,0,0,1.2389697,0,4.4170804,1.3242162,0,0,0,0,3.003413,0,0,0,30.578976,12.712226,0,0,0.8148378,0,5.7842164,1.9970119,5.225616,0,0,0.88533044,0,4.2147684,4.3752923,0,6.211235,3.0953,0.79923755
945,0,0.96121,0,4.4764047,0,0,0,0.39210272,0.5115161,2.4257865,0,0,0,2.401541,6.4514456,0,0.15787894,0,1.1568327,13.980595,0,19.5878,0,1.5523642,5.4646845,0,0,1.1551644,0.76720256,0,0,18.256594,0,0,4.053127,0.3433296,0,3.3254213,1.483872,0,3.2710073,1.8862562,0,0,0,0,0,0,0,0
946,0,1.862387,0,0,1.1793432,1.4027042,0,0,3.464862,0,3.4930613,0,0,0,8.289534,0,4.3088546,0,0,2.4698358,0,9.046666,1.8501614,0,8.304453,0,0,3.4956148,0,0,0,12.499663,11.950218,0,3.3021898,0,0,1.8749086,1.3322681,1.6486107,0.46346483,0,0,0,0,0,0,0,0,0
947,6.134329,0.66232514,4.066275,0.8750119,0,0,0,0,0,0,0,13.140316,0,1.7194531,0.6210345,7.911592,0,2.1669345,0.36649847,0,0,0.064847656,0,0,1.9245647,4.250396,0,0,0,0,0,29.508072,0,0,1.5971136,2.5633907,4.119817,0,1.4813471,1.7539216,0,0,9.243251,0,1.2593747,0,0,0,0.77207434,0.22451045
948,0,1.7327363,0,0,2.6749294,3.3902404,3.383311,0.45730793,0.74477,2.359025,10.865447,0,0,1.789989,5.2972875,0,1.3561158,0,0.977444,0,0,0,0,4.512404,8.189505,0,0,2.4209182,0.16122857,0.6866548,0,0,0,5.339268,4.3689175,3.006306,0,5.406263,8.7294445,0,1.6679442,0,0,0,11.751278,0,0,0,0.5741613,0
949,0.75410897,0,0.49065784,0.5821884,0.9139344,0,0.71385807,0,0,0,2.2900574,4.792963,0,0,0,15.206202,0,3.0118713,2.900188,4.723095,0,0,0,0,0,0,0,0,1.7832325,0.30244333,0.8039062,0,0,7.146747,0,0,0,0,3.3805401,3.6991825,0.14728123,3.4407291,0,2.383441,0,0,3.3758273,10.281203,2.146311,1.5246506
950,0,0,0,0,0,0,0,0,2.8954842,0,0.55288905,0,2.4891925,0.53189486,0,0.19548044,0.70557815,0,0,0,4.8307824,0,2.6424239,9.290612,0,0.08437074,1.4232289,0,2.1353605,2.2979949,0.4257501,0,6.8228507,5.787678,0.7036942,0,0,0,0,0,0,0,0,3.1676614,0,3.197225,0,9.572307,0,0
951,1.1102091,0,1.2591724,0,2.1977224,0,4.0335345,1.2187526,0,0,6.643328,0.7171164,0.12647657,0,0,4.5410237,0,4.3404903,0,0,0,0,0,0,0,0,2.4759047,0,0,1.830955,5.814141,0,0,5.2360125,1.4053291,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152975,0
952,0.9148632,0,0,0,0,0,0,0.072975345,0.261245,0.41799536,0,2.2666178,0,3.1889582,0,4.556391,1.9519366,0,0,5.880348,0,0,3.6225517,2.5859911,7.8283887,4.3875012,3.1412709,0,2.2218723,0.6695362,1.1260672,3.411306,0,1.1409687,1.206563,1.363031,0,0,0,0,0,0.8468212,0,3.144734,0,0,2.3916404,2.8006148,0,3.7052193
953,0,0,0.5797051,0,2.605753,0.034074415,2.8599524,0,0,0,4.883798,9.518568,2.6504557,0,0,0,2.0602765,0,0,0,1.2393287,0,0,0,6.1606784,20.510536,0.6110865,0,3.4594882,1.711559,2.1278734,3.3081858,0,14.047901,0.74099064,0,0,0,2.4606433,0,0,0,0,1.8644811,0,7.365498,1.4022708,10.330841,1.0823313,0
954,0,3.5418708,1.8666118,0,0,0,0.11663859,0,0,0,0,0,2.952245,0.27420855,6.6982937,0,1.2290065,0,1.422116,0,0,13.487945,0,0,0,0,0,0.12237676,0,0,0,1.339516,0,0,1.43096,0,0,0,0,0,2.3336344,0,4.5248,1.1446263,0,0,0.025509734,1.8545635,0.59360117,2.1182432
955,0,0,0,1.6323689,0,4.864517,0,0,0.9672642,0,0,0.30854982,1.5223471,1.2665886,7.3881183,0,0.78066534,2.735798,4.686398,0,0.16793914,0,0,0,0,0,0.7587596,0,0,2.9186563,0.7307454,0.40533155,0,0,0.89307636,0,0,0,0,0,0.11964282,0,0,0,0,0,0,0,0.80062604,0
956,0,0,1.1696212,0,0,0,1.5152732,0,0,0,6.2618356,1.7227728,0.87233734,0,5.04328,0,0.7303116,0,1.0044883,0,0,0,0,8.682416,0.9160123,0,2.0689642,2.5261128,0,0.043660656,0,13.300215,10.408057,0,0.7935907,0,7.755387,0,0,0,0,0,0,0,0,0,1.0744768,15.439444,0,0
957,6.310619,0.28269017,0,0,4.374796,0,0,0,0,1.3318564,5.6530924,13.54279,0,2.4418051,7.1151004,0,0,1.1681838,0,0,0,0,10.166954,8.07192,1.5086432,0.83474886,0,0,1.1514428,0,0,0,0,0,0.46160322,0.358975,0,0.36702895,5.6110806,0,0,0,0,7.343024,3.8712249,8.311144,0,0,0,0
958,0,0,0,0.970647,0,0,0,0.015605043,0,0,0,5.0149045,2.5987024,0,0,0,1.6638813,0,1.8551825,0,0,0,0,0,0,2.5165079,2.964228,0,0,0,0,0,2.6947865,7.6078715,0,2.9233658,4.7352915,5.7005196,0,0,0,0,0,1.1962752,0,0,0,0,0,3.2089844
959,0,0,1.6209649,0,1.9621772,2.8948934,2.509147,0.4129576,0,1.8136023,0,0.1166572,0,0,3.8740847,2.8394582,0,0,0,1.6041931,0.25314477,0,7.323245,5.3213506,2.852878,6.9658923,0,0,2.126559,2.9295275,0,1.2352135,3.5502248,7.968118,0,0,3.5373251,2.5552955,0.47705546,3.985961,1.447223,0,5.7493773,0.7060645,3.537924,0.369944,5.4907093,0,0,1.0747248
960,0,2.2178924,0,0,0,0,4.4022665,0.24280147,1.1914681,0,5.983363,8.259125,2.588667,0,0,0,0,4.318793,0,2.4412084,6.735172,14.381843,0,2.0969214,2.1219609,0,1.6857328,0.59403443,0,0,0,11.158644,0,1.0387864,0.5120941,0.22115089,3.5517218,0,0.077918634,0,0.19413808,0.52426565,0,0.24254067,0,0,4.4290504,6.291007,0,0
961,0,0,0,0,5.340529,0,0.85383916,0.24961478,0,0,0,0,5.162786,1.3198605,0,0,0,0,3.434735,0,0.7441525,0,0,0,0,6.436634,1.6318074,0,0,3.3052387,0.7180694,0,0,7.3248906,0,3.8157723,0,0,3.6310804,0.670409,0,0,0,7.131902,0,3.927625,0.7199998,9.199525,0,0
962,0,0,0,0,3.0653825,0,0,0,0,0,0,0,3.9435172,0.17630334,2.0324988,0,0,0,0,0.103302576,0,0,0,1.6987901,0.043740947,5.145439,4.350368,0.3371074,0,0,0,0,0,0,0,0,0,0,0,0,1.2650982,0,2.8830829,0.38667858,7.5259542,5.426111,0.80996174,0,0,1.1980854
963,0.4874717,0.71722406,0.22918418,0,3.6879408,0,1.0752153,0,0,0,0,1.0644319,0,1.456502,5.389162,0.5230003,0,2.1041944,0,0,2.3338878,0,5.406096,0,0,0.15453486,0,0,0,1.7193533,0,0,8.578982,0,1.0604405,1.8073022,0,0,0,0,0,0,0,1.9625455,0,0,1.347886,5.0696316,0,0
964,0.30626625,2.4633756,0,0,0,0,0,0.24024974,0,0,0,8.472741,0,1.4345921,0,3.5764685,0,1.1910589,0,0,0,0,0,3.408728,0,0,0,0.14320593,0,0,1.9019998,0,3.8494258,8.264881,0,0,0,0,1.5187842,0,0,0.65582633,0,2.1624365,0,0,5.640928,0,0,0
965,0,0.8459879,0,0,0,0,0,0,0,0,1.9801114,0,6.924574,0.6941502,2.839626,0,0,0,0,1.9934453,0,0,4.1872554,5.741208,0,0,1.4080896,0,0,1.9241184,0.7089314,0,0,0,0,0,5.212435,4.0587316,0,2.0828319,0,2.9313185,0,1.6522902,0.4666044,0.3222351,2.3436742,3.6092565,0,1.8844314
966,0,2.8872666,0.42060968,0,4.6887455,0,0,0.3143185,0,3.5172968,0,0,0.9732737,1.8736691,0,0,0.9397617,2.6385758,1.2491313,0,0,0,0.98362726,0,0,3.5931873,1.4483974,0.8002037,0,0,0,0,0,7.390232,0,0,0,2.7658103,0.91274655,0,0,0,0,0.41278425,0,0,2.741713,3.044204,0,1.0965425
967,0,2.6860301,0,0,0,0,0.7382209,0.47590256,0.6396284,0,0,12.042332,2.9094353,3.3073192,0,0,0,0,0,1.3708339,0,0,0,0,0,0,0,1.7274967,0,0,2.3677695,0,0.8915404,0,1.2483104,2.0513315,2.2914777,0,0.09176031,0,0,0.4955484,5.5871844,0.66734856,0,0,0,2.533733,0,0
968,0,0,0,2.134198,0,0,0,0.88283724,0,0,0,3.9908755,0,0,0,0,0,0,2.8785238,0,0,7.199527,0,0.043189954,5.89065,3.072644,2.4700959,0,0,0,0,0,0,0,0,1.135147,0,0,0.37178677,0,0.9864343,0.18683255,6.0151763,2.367074,0,0,0,0,0,0
969,0,0,0,0,0,0,0,0,9.354474,0,5.597378,8.752314,3.3425615,0,0,7.4958196,0,0,0,0,0,0,1.1336653,0,0,0,2.7578876,0,1.3473363,0,0,0,0,7.146104,0,0,0,0,1.9173707,0,0,0,0,2.6570256,10.709088,6.045174,4.171265,0,0,0.28448057
970,0,0,0,1.1137577,1.3008904,0,2.0352147,0.47865695,0,1.7852577,6.116529,0,0,0.56895673,0,0,0.36563504,0,2.0826297,1.1070412,0,0,1.9249225,1.5458395,2.2544365,1.3616914,2.8774395,0,0,0.092662744,0,0,0,2.5487835,0,0,0,0,0,0,0.11209748,2.8282788,0,1.9143692,1.5800155,0,0,6.321371,0,2.8970938
971,0,0,3.9780252,0.8467713,3.3172967,1.871638,1.1922003,1.9214882,1.4023005,0,2.5686069,0.457143,1.7999567,1.5659837,6.160039,0,0,0,0,1.6390523,6.004675,1.1750447,4.1407604,1.1655104,2.215138,0.89716065,1.0667498,0,0,0,0,1.6883129,9.073758,12.173715,0,1.2216595,0,2.6812367,3.4258873,0,0,0.9056983,0,1.9567742,0,0.49734417,2.559532,10.066339,0.9015167,0.7663221
972,0.7488796,0,3.138563,0,0,11.87982,0,0,1.3408018,1.0050464,0.55364656,0,0,0.15082173,0,2.2982748,0,0,5.06234,0,7.4334245,3.099363,3.118617,0,0,0,0,1.6651299,0,0,0,1.4690075,11.199334,0,0,0,0,0,0,0,0.24861902,0,0,1.6317579,0,0,2.3600445,0,0,0
973,0.7015869,0,0,3.5256538,0,0,0,0.14528061,0,3.9549947,4.701698,9.874684,3.849852,2.7318184,0.5446618,1.9524081,0,1.1929916,0,2.3518136,0,2.1850417,7.596963,0,0,1.5830628,4.7264786,0,0,1.3075035,0,1.2773436,0,4.0349903,0,0,0,0,1.8752061,0,0,0.012648366,9.5624275,6.7391386,0,6.1113634,2.642509,0.2099996,0.5506958,1.8148023
974,0,0.47688964,0,4.486769,3.397349,2.2558303,0,0.8883523,1.3823966,0,0,6.0558662,1.994647,0,8.141323,0,4.135064,1.9886518,0,0,0,9.37412,0,0,0,7.6930194,0.59181,0,0,0,1.0590973,0,0.25979942,0,0,1.6996677,3.2668111,0,4.454966,2.6131427,0,0,0,0.005454921,0,0,3.2917016,0,1.2409753,0
975,2.6572409,0,0,0,0,3.2315145,2.8908558,0,0,0,0.24471594,0,1.0692003,1.7487465,0,0,0.830655,0,1.5996946,0,0,4.363848,0,0,0,0,0.2599469,3.072178,0.058349404,0,0.20707667,4.5648212,0,0,0,0,2.799534,0,0,0,0,0,2.615851,0,0,0,0,0.8822666,0,0
976,2.3725138,1.1783708,0,0,2.23037,0,2.0149417,0,4.2403073,0,0,0,0,1.9882238,0,0,0.26720804,1.3807566,0,4.124013,0,0,0,0,0,0,0.9280816,0,1.1135222,0,0,5.843121,0,0,0,0,0,0,0,0,0.95846987,0.20039375,0,0,0,0,0.55448073,0,0,0
977,0,0,0,0.27503127,0,0,0,0.625387,0,0,6.3923817,20.663794,0,0.66143906,0.31020227,0,0,0,0,0,0.74635243,7.100557,0,0,0,10.630205,3.0687099,0,0,2.6945782,1.3977501,0,5.3660083,16.097212,1.4382421,0,0,0,0,0,0,0,0,3.900423,3.8686166,8.798026,0,0,1.6512907,0
978,0,0.001735153,0.8934916,0,0,0,3.0605106,0,0,0,3.5767388,0,0.6477084,1.3544871,3.9379587,0,0,1.4071903,0,0.42082235,7.9273305,0,0,0,0,0,0,0,0,0,2.8249443,0,4.536536,0,0,0.952475,0,2.7050688,0,0.28462863,0.9883507,0.15451804,2.5711079,3.1584232,0,6.6681514,0,0,1.4612556,0.58363783
979,0,0,2.1114843,0,0,2.3412035,1.391762,0.610172,0,0,4.5157924,2.0692515,0,0,0,0.82096094,1.2574776,0,1.6322631,0,0,0,0,0,4.509413,0,0,0,0,0,3.228733,0,0,0,0.46135414,3.5639014,1.4691533,0.16439791,0.34736037,0,0,3.666791,0,0,0,0,2.2439232,0,0,0
980,2.676829,0,0,0,2.025282,3.593686,0,0,0,0.05129312,0,0,1.2131115,3.057749,0,4.086537,0,0,0,0,0,0,0,0,2.9894075,0,1.9176775,0.9394515,2.0224767,1.3052547,0,10.71147,0,0,2.0616448,0,0.34918725,0,0.111201644,0.13692893,0.94335645,0,0.4696048,4.365789,8.249745,5.1045065,0.23839186,6.1324544,3.738576,0
981,1.9114548,0,0,0,0,0,0,0.8311406,0.7963485,1.647056,2.8091478,1.5873924,0,3.5951602,1.674058,2.4652379,0.08621096,0,0,1.6929708,4.998387,2.799753,0,0,0,0,0,0,2.661931,0,0,3.0560105,0,0,0,3.2186134,0,0,0,2.6834118,0.031380657,0,0,3.913215,1.0698074,7.1778436,1.293637,0,2.8453274,0
982,0.4580793,0.16786563,0,2.1370277,2.6257787,0,0.036625262,0,0,0,8.636474,1.4177096,2.4317396,2.2854557,2.514965,0,0.45548317,0,0,0.52209127,0.4481722,0,1.1593084,0,3.8855634,3.7434063,0,0,0,0,0,0,0,0,0,2.3721826,0.958038,3.5159419,0,1.8264236,0.3465968,0.10917523,0,1.3747518,0,0,0.9523846,0,0,0
983,0,0.73317426,0,0,1.6347027,0,0,0,2.1580424,6.5482078,1.3532885,0,4.37993,2.4926796,0,1.7488542,0,0,0,0,0,3.8808482,0,0,0,0.26440027,1.2681674,0,0.65807366,0.21015745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20227502,3.4152408,2.7750292,0,0,0,1.4925151
984,0,0,0.7813052,0,0,0,0,0,0.97857374,0,0,0,1.4682058,0,0,0,0,6.57874,7.480772,5.458858,0,0,0,8.030096,7.8358445,0,0,2.2851193,0.19289657,0,3.3687701,0,1.5267222,0,0,4.5782733,0,0,0,1.2668009,0,1.2555952,0,0.9989752,0.3533434,0,1.8641253,10.8689995,0,0
985,0,0,1.7700384,0,0,0,0,1.9998025,0.17264079,0,1.5361707,13.136489,0.33042097,0,4.448847,0,0,1.2099818,1.2852346,2.5258563,0,0,0,0,12.166899,0,0,1.7230595,0,1.8251767,0,0.5197012,0,0,0,0,2.6377265,0,0,0.45726442,1.2787083,0,2.7182014,2.3670342,0,0,0,3.9441578,0,2.5097344
986,0.2486532,0.84887385,0,0,0,0,0,0,0,3.5397613,0.5511163,3.24531,0,0,0,0,0,0,0.21508855,0.55143017,0,3.746192,0,0,0,0,5.4965844,0,0,5.2558966,0,0.1752522,0,0,4.340756,3.6473649,0,0,0,0,0,0,0,1.6068178,0,0,6.011435,0.13319628,0,0
987,0,0,0.0438068,3.36644,3.7453878,5.6136703,0.035570268,0.3974817,2.9291255,2.477383,0.7331438,0,1.679098,0.36729383,0,0,0.82628405,1.5310508,0,0,5.1947384,1.3830316,0,0,12.864638,3.5199714,0.48571554,0.9772164,2.7414691,0,0,0,0.14970338,0,0,2.2164092,0,6.959676,1.1479594,1.8832071,1.0609038,0,0.9963454,0,0,2.1547868,2.697779,0,0,0
988,0,0,2.3645442,0,0,5.486673,0,0,0.7088682,0.6349315,1.2088755,0,0,0,1.2242002,9.416736,0.63017684,0,0,0,2.541749,1.9969274,0,4.908997,0,0,0,0,0.28061238,0.34097907,0.84763813,0,0,5.9053555,0,0,0,0,0,2.008219,0,0,0,3.4067905,0,11.351298,0,0,0,0.87837845
989,1.1519358,0,0.26131347,0,2.0555432,0,2.6020825,0.8741068,3.2073364,0,0,0,2.091991,2.167601,0,0,0,0,0,0,0,1.3242127,0,6.005274,0,0,4.578494,1.2309067,2.4874978,0,0,0,0,3.2423823,0,2.2311687,7.9918375,1.1376855,0,0.20117916,0.80500174,0,0,4.1107297,0,0,3.53666,8.352872,0,0
990,0,1.7627236,0,1.2049993,0,0,0,0,1.0979328,0,0,4.92204,1.9615083,0,1.1905322,4.4847593,0,2.4387589,0,0,3.1230562,0,3.6835737,2.8463817,0,7.4755774,2.2621734,0,0,0,0,0,0,7.456203,0.4779695,0,0,0.1894134,0,0,0,1.6312819,0,4.6544623,0,8.168432,0,1.9626982,0,0
991,0.81206614,0,0.69061404,0,0,0.034125566,0,1.4530432,0,1.9022467,2.1686714,0,0.9352919,0.49442026,6.100978,0,0,0.5493757,0,0,0.9675869,0,1.5996015,1.9476956,1.7643738,0,1.3323786,0,0.5274529,2.2385557,0.58578146,0,0,3.898043,0,0.32441908,0,0,5.672477,0,0,0,0,0.61758435,1.6042459,2.476678,1.767583,4.471114,0,0
992,0,0,0,0,0,0,0,0,0,0,0,8.653516,0,1.479593,0,3.8010306,0,4.1310925,0,0,2.2293308,13.823606,0,0,0,5.5679746,0,0,0,0.8280267,0,2.7768874,1.646246,3.8831732,0,0,0,0,0,0,0,0.89460295,0,1.8553535,0,0,0,0,0.8316306,0
993,0,0.20706849,3.0715008,0,3.756986,0,0,0.28246316,3.8740556,1.8136265,0,0,1.5239073,0,0,5.9725904,0,0,0,3.3688571,0,0,0.43115503,0,13.297044,2.2752848,0.16404921,0,1.8418311,1.3210459,0,0,4.7913265,4.3515663,0,0,0,0,0,0,0,1.246228,0,0,7.383064,0,0,9.408,0,0.31166545
994,6.4264736,0,2.7735395,0,0,0,0,0,1.4337015,1.8121831,0.7971372,0,0,0,0,1.1444507,0,0.537485,0,0,5.0719366,3.249187,0,11.976132,3.4955544,0,0.4034201,0,0.30930543,0.9542725,0.31707287,0,0.20908754,0,0,0,0,0,0,0,0,4.1829624,2.4194582,1.8321791,0,7.775195,3.780552,3.3767672,4.82656,0
995,0,0,0.8385916,0,0,0,0,0.8800744,1.5043249,3.639196,4.570639,0,1.7033141,2.0007675,0,4.2181883,1.2198606,2.6103246,0,0,0,11.416711,0,4.158056,0,0,0.040151544,0,1.9817753,2.4349804,0,0,2.296017,6.3924336,0,2.3756957,4.0529723,0,5.911841,4.7579513,0,0,7.2331624,0.74831635,0,0,1.9577209,0,0,0
996,0.6491292,1.1154861,0,0,2.3633404,0,0,1.0990094,0,0,1.6750839,5.9618998,4.9879556,2.9957218,0,2.0065143,0.8341614,0,2.067254,0,0,2.1987069,0,0.008390221,0,5.7133965,4.974038,0,2.279386,0,0.009088182,0,0,0,4.111965,3.867903,0,1.559543,0,0.9177433,0.81113714,0,5.7679815,1.4380766,7.8885174,9.051582,1.9488866,0,0,0
997,0,0,0,0,0.3216897,0,0.34884542,0.53757185,0,0,8.834101,0,0,0.38171375,0,0,0,2.6347404,3.965165,0,2.0905628,0,0,5.079734,0,0,1.0146966,0,2.1004422,0,2.866484,0,0,9.802781,0,0,0,3.6983533,0,0,0,0.14798504,0,0,0,0,2.3976197,7.643116,0,5.1608744
998,0.15440929,1.1184114,0,2.8432732,0,0,0.20768882,1.8037455,0.7802644,0.7946555,0,10.410846,1.4328777,4.387958,0,2.4107282,0,5.1633554,0,0,0,0,0,3.618177,3.7464354,0,1.374712,0,0,0,0,3.346808,3.8234963,0,0,0,3.2193992,1.1342707,0,0,0,0.11348872,0,2.3354797,0,5.2744412,0.19898632,0,3.5944295,1.3019569
