x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049
327,0,0.21796635,0,0,0,1.0445126,0,2.525577,2.3402355,0,9.911129,1.838885,2.1449978,0,3.1954954,0,0,0,0,0.037512895,1.2422526,0,6.9314795,0.16833615,1.6816344,1.2418104,0.83558923,0.31844953,0,0,0,2.9998143,10.700089,0,0,6.300905,0,1.1233685,0,0,0,0,3.1432393,1.9574974,0,3.783845,6.6300297,0,0,2.6291523
328,4.052744,0,0,0,0,0.2646637,0,0,0.6588513,1.9198495,0.13682008,6.3181305,0.5542162,9.720579,5.189953,3.8807228,2.9235785,2.2820272,4.7885923,2.5861464,4.9684453,0,5.1868434,2.7586536,3.360759,3.0116856,0,0.5261187,0,3.804879,0,0.57964736,0.21934573,7.7681584,1.6268833,7.853548,0,2.2726498,2.7986143,0,0,3.4636433,0,0,0,3.541471,0,0,9.53261,0.38909355
329,0,0,0,0,0,0,1.2010143,0,0,0,3.155398,4.618684,2.300753,7.0481143,4.8990297,1.8307858,8.238336,0,0,0.45881072,6.0036626,0,2.072788,0.4724306,4.0898194,0.8530566,0,2.109223,0,0,0,0.821055,9.787179,3.8490891,0,3.6704843,2.2241292,0,4.643131,0,0,0,0.9082149,5.9887204,0.042885717,1.7579353,0,2.2937331,0,2.5638437
330,0,0,4.699145,0,0,0,3.1039968,0,0.16981617,1.6997287,20.180895,4.3790426,0,2.984482,1.5936232,0,0,2.406701,0,0,0,12.577413,0,0,0.99354434,2.3439903,0,0.30218464,0,0.12543733,2.7008228,0,0.9510034,0,3.9628243,0,0,1.929372,0,0,0,0,0,0,0,3.7353106,4.80436,0.64186054,1.8012549,0.3919629
331,0,0,0,0,0,0,0,0,0,0,4.1579976,0,3.7251918,0,2.2121153,2.1581388,0,5.075316,0.9065976,1.3253611,0,0,0,3.0218017,0,0.47970185,0,0,0.15650338,0,0,1.1938434,0,0,0.02736651,0,0,0,1.4246324,0,1.1205984,0,2.845671,5.1694546,0,2.1865048,1.4760113,1.0594553,0,2.4140759
332,0,0,2.3253608,0.5904667,0,0,4.8975925,0,1.1363461,0,1.3024825,2.508521,0,23.014181,5.4902062,0.56813943,0,0,0,0,0,0,3.9247913,0,4.182872,1.8933686,4.0872107,1.4351666,1.5558013,1.7688357,0,5.387304,0,3.2741656,0,0,0,0,2.488816,0,0,0,0.23993544,6.905572,0,2.5260775,1.8665308,6.8013597,7.5828176,0.043133855
333,0,0,1.4938275,1.2301701,0,0.6249446,0,0,0,0,10.34679,1.8101634,0,0,0,2.7977335,1.1086835,0,0.3903126,0,17.483429,0,9.129578,0.85499257,1.1592833,2.2500825,2.9000547,0,1.1289207,3.6043746,0,0,14.000702,0,1.507784,0,1.9307396,0,0,1.2011099,0,1.5601265,0,9.532657,0,2.7509823,0,2.0800827,0.42281073,0
334,0.9025411,1.0159528,0,0,0,0,0,0,0,0,2.024371,0,2.3024342,6.0386724,0,0,0,0,0.83168566,12.725331,0,0,1.6396222,0.022655554,0,0,3.6121168,0,0.41631517,0,0,0,0,1.7269442,0.9865178,0.04581867,0,0,0,0.35699272,0,5.4026494,0,3.2279596,0,0,0,2.4158478,0,0
335,0,1.4465863,0,0,2.6003194,0,21.286196,0,0,0.25101313,5.907415,0,1.7706656,0,0,0,0,0,0,0,0,0,14.831297,0,0,0,0,4.1970515,0,0,8.09403,0,0,0,0,0,0,0,0,2.2727678,9.333086,0,8.265778,18.861565,23.921745,1.7623469,0,0,0,0
336,0,0,0.98364985,0,0,0,0,0,0,0,0,0,2.7394593,1.1514922,0.78568614,0,1.7776536,0,0,0,3.4302957,0,15.27785,0,0,0,0,4.2614694,1.7635515,1.5174083,2.3684762,0.87113583,3.7487206,0,8.145765,0.25583228,0,0,0,0,0,0,5.5051703,0,0,2.2337337,0,2.3474255,5.4944263,5.102859
337,3.5243363,0,0,5.681099,0,8.259792,0,2.2274928,6.74293,0,0,0,0,0,0,15.355523,0,0,1.0676757,0,0,19.383299,0,0,0,0,0,0,0.34459314,0,0,0.5658709,0,0.7943954,0,0,3.6019175,5.1939354,0.60893327,1.678672,0,0,0,0,0,0,0,0,0,0
338,0,8.620778,0,0,0,0,0,0,0,2.6634898,0,0,0,1.0215048,0,0,9.647976,2.1024091,0,17.320864,0,0,0,0,0,0,0,3.8004453,0,0,4.066115,0,0,0,0,20.89595,0,0,0,7.687296,9.684124,0,0,7.742666,21.295622,0,0,0,0,9.247022
339,0,7.3960514,0,0,0,0,0,6.236349,1.9908278,10.5922575,0,0,0,7.0051193,0,8.9199915,0.1223175,10.840956,0,0,0,0,13.225239,0,0,0,0,1.7566216,0,0,4.4303813,0,0,0,0,0,0,0,0,5.7974234,1.5162781,0,3.254515,1.9172503,1.8612095,0,0,0,0,5.7636633
340,0,0,2.8420806,0,7.479415,0.92921615,0,0.9806429,4.1724935,0,0,0.17682531,0,0,0,0,0,5.603205,0,0.5110866,4.569004,0,16.557356,1.7096106,0,0,23.08841,2.2437475,0,0,3.5210032,0,2.1863031,0,2.6690204,1.5133564,0,0,0,0,1.0139256,0,5.2798085,7.8575563,0,1.2119838,1.9898962,0,1.4657993,0
341,0.5047307,0,3.0488827,0,0,0.12859969,0,0.52391934,1.4196249,0,0,0,0,0,0,3.6635919,0,3.1026657,0,0,0,0,0,0.09837473,0,0,0,0.51216495,2.4172819,0,3.2898881,0,3.3981366,0,2.2448585,8.989304,0,0,0,0,0,0,0,2.49411,0,2.511304,4.9726315,4.613572,0,0
342,0.020223357,0,0.48116484,1.4851311,2.7349126,3.0357964,0,3.43128,1.6452962,0,0,0,0,9.4888525,0,5.5614133,7.5291357,4.8485923,2.9381003,0,0,20.170675,0,0,0,0,0,0,0,0,0,4.595963,0,8.241944,2.7036345,6.3309827,0,0,0,0,0,11.347456,0,4.503258,0,3.9735599,0,3.0207803,2.557647,0
343,1.8423008,0,0,1.7809182,0,4.1353173,0,0.50698817,0,0,14.357976,6.5695653,0.10910437,9.365432,5.1685696,0,0,1.6406311,3.0281777,0,13.133536,1.6291423,0,2.1532125,0.37771532,1.1857835,7.336274,0,0,5.75717,0,0.28536615,0,4.435739,0,7.0483837,1.5077696,4.046432,5.5367694,0,0,3.769804,0,0,0,0,6.296864,0,6.5404906,0
344,4.161416,0,3.6201012,1.9970274,0,1.3012837,0,0.62376976,0,0,13.182892,0,0.6093739,11.046386,1.4301379,0.47719234,0,0,2.3281548,5.172984,6.302812,0,0,1.9957668,4.4213037,4.04321,0,0,0.004986448,1.9002048,0,4.170222,0,0,0,0,3.9782743,0,3.3667471,0,0,0,0,0,0,0.11923639,4.717427,3.4737084,11.895729,0
345,0,0,3.893029,4.2376823,5.5595636,4.0836387,0,2.1241987,3.458132,0,0,4.641383,0.62641203,1.9236457,0,0.6497676,2.56403,0,0,2.1091676,1.7869676,0,23.739477,0.33482364,0,0,0,2.7370949,2.148831,1.5948359,0,0,0,11.610623,0,1.222996,9.0500765,2.4226263,0.9741836,0,0,0,0.63233393,0,0,3.0639758,2.4130933,0,0.56759846,0
346,0.68085486,0,0,3.6282704,1.8379995,0,0,0,0,0,6.77011,0,1.403851,5.9670515,2.6614583,2.252126,0.49956557,2.1006575,3.2973561,0,0,7.3468623,0,5.777723,4.57969,3.2709033,4.8593965,0,0,2.756409,0,9.235268,0,1.9218801,0,0,0.93959147,3.7742157,2.4135406,0,0,0,0,0,0,0,12.586331,0,2.527447,0
347,0,1.6846093,0,0.98645127,2.5831554,0.14903358,0,0.8888061,0.32134426,0,10.079498,5.453495,0,2.9726706,0,0.5543333,5.196786,1.4328334,0,0,5.373695,17.364775,0,1.8956848,7.490826,1.8140043,4.0434327,0,0.77540386,0,0,1.0191753,0,2.2101908,0,0,5.1887317,0,3.7958214,0,0,16.284456,0,0,0,0,0,3.5105402,2.4855266,0
348,9.403184,0,3.1106875,0.1947124,0,3.8516674,0,0,0,0,8.350373,0.23692714,0,11.309674,0.11888966,4.840458,0,5.458963,0,0,0.5583638,9.982601,0,0.99442196,1.0484631,3.4332693,11.308265,0,0,0,0,2.3146594,0,5.8807836,0,0,3.2411869,0,0,0,0,0,0,0,0,1.2146856,0.6384302,1.1166737,11.623976,0
349,3.7817469,0,0,3.7867527,2.3178988,1.6214594,0,1.9215674,0,0,2.4340024,2.5721414,0,6.7942576,5.509711,0,23.35994,2.7859108,3.3875823,0,0,15.200011,0,0,4.752153,2.8475368,0,0,0,0,0,4.2214727,0,0,0,0,2.0766675,3.3843946,3.163271,0,0,6.8382635,0,0,0,1.7175105,0.7681331,0.9932503,0,0
350,0,0,0,4.0970306,11.739747,0,0,0.54244125,0,1.5230472,0.58502465,1.2662479,0,8.522845,0,3.998797,0,1.0294387,2.1235542,0,0,6.043667,0,0,0,2.1298811,8.125007,0,2.0855956,0,0,0.5401583,0,1.2126942,1.3348386,0,0.6149918,0.8632558,3.8910263,0,0,0,0,0,0,0,0,0.009339585,13.938554,0
351,0,2.2641022,0,0,0,5.737917,0,0,1.9645195,0,0,0,0,0,3.511957,0,0.28680465,0,6.457721,0,0,7.5828533,4.997101,0.14485519,0,0.4055252,0,0,0,3.0286365,0,0,6.7592826,0,0,0,3.931941,0.3011673,5.62955,0,0,12.132073,0.6887725,11.653852,25.199257,0.90663165,0,1.0796672,0,0
352,0.9206455,0,2.3603606,0,0,1.8593812,0,0.8233613,0,0,0,0,0,0,0,9.09628,0,6.899076,5.993045,0,1.6191933,0,7.2041593,0,7.683554,0,0,0,0.2819767,0.071355775,0,0.7668103,0,6.7439685,0.043655146,0.39594367,0,2.1843808,1.4635204,0,0,0,0,0,0,1.570574,4.713171,2.6953094,0,5.99352
353,0.5773054,0,0.9694656,0.37520325,0,0,0,0,0,0.5845465,21.84473,2.7400646,0.3804343,3.4433033,1.1052755,0,0.37753844,0.65071785,0,0,19.809406,0,0,4.9304485,3.7527897,0,0,0,2.9415154,3.7749732,0,2.4158013,0,0,1.0315586,0,8.858873,0.8957108,0.8018627,0,0,0,0,0,0,0,5.1633134,0,0,0
354,0.39498878,0,10.569055,0,0,0.22535351,0,0,0.8561361,0.19747075,0,0,0,0,0,7.1260343,0.40055504,0,0,2.48791,0,0,5.485837,0,0,0,0.57304835,0,0,0.11720462,1.8725215,0,0,0,2.8500376,18.225725,0,0,0,0,0.38678688,0,0,0,0,0,0,0,0,0
355,0,8.284094,0,0,0,0,13.370984,0,0,5.274328,0,0,0,0,0,0,0,0,0,20.07335,0,0,1.4853871,0,0,0,13.970004,3.1142538,1.3139018,0,9.539649,0,18.52491,0,0,5.4427924,0,0,0,2.973994,10.96068,6.070216,3.4429848,8.602202,21.04012,0,0,0,0,4.6390896
356,8.808313,0,0.3413447,0,0,0,7.9325075,0,0,4.00419,0,0,2.9824584,0,0,0,0,0,0,4.67058,0,0,0,0,0,0,0,0,0,0,2.8442771,0,2.814352,0,0,8.293394,0,0,0,0,0,3.2501006,0,0,0,0,3.978727,0,0,0
357,0,1.5718466,0,0,0,0,0,0,0,3.2349577,0,1.4982244,1.3869519,0,5.280529,1.9246353,0,0,0,13.910295,0,0,17.407578,0,0,0,1.0525525,0.74589014,0,0,8.188133,0,5.158844,0,0,4.3610277,0,0,0,0.53665197,15.101144,0,5.349441,7.5177007,18.837658,0,0,0,0,9.314318
358,0,6.486452,0,0,0,0,0,0,0,10.45286,0,0,4.8623734,0,0,0,0,0,0,12.53262,18.606949,0,6.051776,0,0,2.150698,0,0.1882614,0,0,0.5474424,0,7.657481,0,0.8415593,2.7617378,0,0,0,4.5892234,9.062069,0,0,0,19.741701,0,0,0,0,0
359,0,6.6120577,0,0,0,0,6.4383297,0,0,3.7184033,0,0,0,0,3.1900945,0,0,0,0,1.1615422,0,0,17.288532,1.7262554,0,0,0,4.378821,0,0,2.283301,0,7.889344,0,0,10.250383,0,0,0,0,7.0356193,0,0,0,12.435989,0,0,0,0,0
360,0,0,0,0,0,0,0.20289265,0,0,7.6458335,0,0,1.4949265,0,0,0,0,0,0,1.2867496,0,0,0,0,0,0,0,0,5.0009146,0,2.131903,0,0.6333445,0,0,0,0,0,0,0.31986946,9.734639,0,1.2352976,9.937329,9.047424,0,0,0.5840191,0,6.3668885
361,0,9.278821,0,0,17.03872,0,4.300262,0,0,0,0,0,3.3298664,0,0,0,0,0,0,18.712843,4.013465,0,18.78909,0,0,0,3.70087,2.153659,0,3.162928,3.1408403,0,0,0,0,6.855681,0,0,0,0,8.56003,0,0,6.140439,8.734277,0,0,0,0,4.172523
362,0,0,0,0,6.3938756,0,3.3232033,0,0,0,11.1724615,0.10383953,3.9983788,0,0,0,0,0,0,0,18.33579,0,1.6146544,0,2.0250077,0.44022807,0,2.3735704,0,0,0,4.079891,0,4.2636013,0,0,0.08022481,0,0,0,0,12.67914,5.073733,15.469764,4.5124965,4.502751,0,4.4574265,0,2.234189
363,2.3445516,0,0,1.5689402,5.0809956,1.9771894,0,2.563773,2.8744092,0.43397313,14.460014,5.708186,0,8.50556,5.5453677,0,0,1.0768604,1.2542232,0,0,1.5384527,0.3046135,0,3.7008643,0,0,0,1.13835,2.2661943,0,1.7434522,0,0,0.29898724,0,1.4223027,6.7626753,2.7203457,0,0,0,2.9414663,0,0,0,7.9995136,2.651509,0.20030782,2.6148486
364,0.7896175,0,0,0,0,0,1.533204,0,0,3.8415012,0,0,1.6277444,19.634031,0,0,0,0,0,0,0,0,21.899277,0,0,0,0,0,0,0,4.810638,0,0,0,0,22.796015,0,0,1.3759273,0,0,5.245575,2.9731872,10.963493,5.756408,5.1233335,4.603467,0,0,6.8619165
365,0,0,0,3.9882026,3.5851681,1.8538624,0,3.268543,0,0,0,2.6823242,1.8289635,4.535614,0.99661714,2.6684885,0,2.5026155,3.0591898,0,11.09273,5.296999,0,0,6.4744215,0.5273719,10.011323,1.4578484,0,1.538963,0,3.1195552,0,6.218771,0.86388505,0,5.7633657,3.8610113,1.2144308,0,5.5631485,10.450125,0,7.5499043,0,4.3814917,0,0,0,0
366,2.1138644,0,0,1.1216712,17.452444,0.87985265,0,0,3.8359942,2.3506086,6.2570734,2.4671602,0,6.9685254,0,3.6918948,7.6177225,0,3.977548,8.920071,0,0.851975,0,2.2209349,0.49414408,0,0,14.056988,0,0.13665415,0.010673352,2.5144393,3.0214102,0,4.714591,9.538417,0,0,4.1397753,0.79591286,14.58861,0,0,1.3515346,0,5.0173874,0,0,4.7843466,0
367,0,0,2.860882,0,0,0,0,0,0,7.7069416,7.3309636,1.4429871,0.13651003,0,5.3137083,3.69714,12.22067,0,0,0,9.559267,14.962019,4.739754,0,0,0,8.014322,0,0,0,0,3.9736507,2.8125823,1.6223859,0.7744527,0,0,0,0,0,11.610803,1.8841162,0,0,0,0.13775106,5.3381095,4.0650673,2.4413266,4.348478
368,0,0,2.1190674,0,0,0,0,0,1.3423902,7.0359654,7.782472,0,0.83202803,0,3.165304,3.8369706,0,0,9.146212,0,0,0,13.043969,0,0,0,6.1438046,9.568568,1.8527195,0,0,0,1.7156274,0,2.4996605,0,0,0,0,2.493433,6.8501678,10.903005,0,0,0.7583994,1.0796669,0,0,0.59877867,0.1411212
369,0,0,0,0,0,0,0,2.8368785,0,0,12.950449,3.4443812,1.4361049,2.867064,0,0,0,0,0,7.0030336,7.8791633,0,5.5195956,3.4467976,0,0,0,6.3942175,0,0,2.8791456,0,1.2347857,3.1555552,3.4026673,0,4.099057,0,0.26538768,4.434961,3.523508,6.3147397,6.5947337,20.956448,2.6030223,0,1.5751388,0,5.901646,0
370,0,9.588787,0.8650965,0,0,0,0.2499074,1.1443917,0,8.281963,0,0,1.4571881,0,0,5.0156956,6.3693237,0,0,27.564877,4.9919605,0,4.8535438,0,0,0,0,11.1584015,0,0,14.407753,0,4.259737,0,9.712521,12.437363,0,0,0,1.4931055,12.337824,0,13.657474,9.106968,7.902198,0,0,0,0,9.666212
371,0,1.6081567,0,9.196907,0,0,0.40227452,0,0,3.46375,0,0.64612377,1.0158992,0,0,0,0,0,0,0,0,8.531258,0,0,1.5601567,3.235202,3.4691136,0,0,0,10.575639,1.4768337,0,14.90358,9.725308,10.484276,12.071378,2.974506,11.948203,0.7403844,0,1.3139261,13.200498,7.334852,19.197403,0,0,0,0,0
372,7.7248354,3.4317887,0,0,7.9164543,0,23.24976,0,0,11.450386,0,0,0,0,0,0,0,0,0,0.6868447,0,0,3.332146,0,0,0,0,12.457854,0,0,19.859522,0,22.256657,0,4.842908,0,0,0,0.13303754,9.463257,15.29314,2.832434,9.574909,6.2400556,8.95888,0,0,0,0,7.000063
373,0,0,0.92066556,1.8984599,0,0,6.3733125,1.3497347,0,3.46624,0,0,0.008362046,0,0,0,0,0,0,7.844503,0,0,10.522988,0,0,5.383528,0,7.3236203,1.1697975,0,17.602724,0,3.184917,7.15747,3.8596857,9.470796,0,4.209153,9.7928915,0,3.6432927,21.471506,0.07222604,33.926,4.638045,0.9831288,0,0,0,0
374,0,2.3378775,0,0,0,0,16.863262,0.17936124,0,8.018778,0,0,0,0,0,0,0.02574098,0,0,7.240316,1.935012,0,10.072267,0,0,1.900516,0,11.478096,0,0,17.952715,0,0.4942266,1.377033,4.571817,17.845882,0,1.4728721,1.9123706,10.877444,15.202912,12.655091,19.170454,25.09713,27.613018,1.4844434,0,0,0,6.406874
375,1.5715364,0,0,1.7118704,4.999062,0,12.0028105,3.821466,4.58184,2.9383173,0,9.6474905,6.3647914,0,0,0,0,4.2183113,0,16.051682,7.2843843,0,9.565228,0.32944834,0,7.3912454,13.639714,8.28141,0,1.4596612,9.884212,0,11.87237,14.042271,6.460751,5.432835,0,0.57899773,0,0,1.859498,18.68295,6.7083163,36.858345,0,1.2380114,2.784671,6.724279,1.2805398,0
376,0,8.207881,0,0,0,3.0432062,1.4690181,4.573039,3.071446,14.555022,11.769993,12.555613,0,13.769481,4.404684,5.3665347,2.0127735,6.3146515,0,0,0,0,12.385158,3.472688,1.0021263,5.717831,0,6.652768,1.2823507,7.6266866,8.489578,0,26.593067,2.7942495,6.110561,0,0,0,0,6.9890084,11.313117,0.94320184,15.788747,12.548386,32.80238,0,0,0,0,6.1065574
377,0,0,2.5457647,11.217068,3.8281841,0.98290396,0,4.8355317,8.492269,2.930829,2.2914302,9.937767,1.0965668,1.1646416,5.566857,0,2.7721663,8.97146,0,16.55714,7.2419596,1.091321,12.251367,0,0,0,0,2.9009125,0.53337264,3.7982318,7.1603723,0,20.14107,5.3020396,0,13.183968,8.375847,2.2345119,3.4373372,0,1.0585922,5.3584976,7.4831414,10.430926,11.153908,0.3571255,0,3.5122516,0,8.359372
378,0,0,3.0207925,4.666876,0,5.263916,8.487726,0,3.2879453,0,0,5.429553,3.6055796,0,0,0,0,0,0,15.938137,5.342772,0,23.950872,2.213514,0,5.875992,0,0.69683045,0,2.4588165,10.571724,0,23.757414,8.542366,2.4624844,7.854488,3.0720713,7.6466208,0.35245636,1.9521666,0,0,0,2.3081305,9.068548,3.2850316,0.41377515,10.256984,0,0
379,3.8660696,0,0,0.04151568,4.8248487,2.6239388,0,0,1.3369706,5.703715,14.40829,6.8630347,1.8556122,1.4674972,6.8207884,0.21605691,0.7664807,11.261278,5.108794,0,14.141161,4.6876593,6.126098,0.9443902,1.773517,4.403851,10.6754465,9.113721,6.3006797,7.225122,3.246338,0,19.887337,1.4812789,2.1625743,26.5305,0,0,0,4.538333,3.9750583,0,10.701092,38.570053,1.2705551,4.017641,4.8448524,10.412641,2.88479,1.1207749
380,8.215801,0,0,0,0,4.935636,4.08495,1.1163684,2.5952709,0.22011675,0.08207519,5.7998557,0,5.110477,4.1739864,4.588935,4.232116,15.581272,0,0,20.907309,11.450771,6.7722974,0,11.106455,4.162228,2.957363,0,0,4.9816647,0,2.4379103,15.007156,17.426182,2.8699193,22.538868,3.6607978,1.3145446,6.2159967,0,3.8212092,2.6834714,6.3343005,36.029453,0,2.5619576,1.0544297,9.914424,14.691619,1.9669173
381,1.847425,0,0,2.3691556,0,1.8422633,0,0,3.533769,1.4664419,21.525373,5.477342,0,30.519905,0,0,3.2718573,9.688683,0.70959777,10.422576,0,0,3.1594527,0.7374612,3.4235077,14.246807,1.8867897,2.3608532,0,1.9194509,0,2.0800726,8.503655,19.574291,1.6846461,25.484089,0,0,1.4652488,0,0,0,0,0.4644443,5.7541337,0,0,10.807781,0.42678314,0
382,0,2.9692504,0,0,1.2029947,0,2.6047323,3.8564506,3.0459633,0,2.1999726,5.968086,0,2.9126995,1.7489469,0,0,2.086363,0,7.5188546,0,0,0,0,0.14467612,1.216231,6.4326916,0,0,4.092123,0.30932406,0.7811078,8.952714,2.5960896,0,0,0,0,0,1.5892451,3.307955,9.045954,7.6326694,16.92785,17.720776,0,0,3.7840602,0,6.717986
383,0,3.276627,0,0,0,0,3.80317,0,0,6.5968227,0,0,2.2160168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4272487,4.850622,0,5.75867,0,0,14.872481,0,0,0,3.8115034,0.7483203,0,0,6.854995,9.748842,0,0,0,0,0
384,1.9122949,0,2.3960056,0,0,2.8564613,0,2.4272993,0,0,4.4142456,1.958928,0.032804605,0.08154361,0,3.797761,0,0,3.3425763,0,0,25.310522,0,0,0,0,0,0,0,0,0,0,6.3698635,0.70867026,0,0,0,0,0,0,0,0,0,0,0,0,0.47743067,0,0,0
385,0,0,3.8440826,0,0,0,0,0,0.07937344,0,14.0734415,0,3.9743483,0,6.7935495,0,0,8.97148,0,0,17.072842,3.8886538,0,1.503263,2.1787157,1.4942653,28.837486,0.27342385,0,0,0,5.941747,5.9915457,2.2016234,3.8038166,3.139285,0,0,0,0,0,4.5876417,0.31515053,0,0,3.6339326,2.9475918,4.806018,12.720379,0.5615102
386,1.3835381,0,0.8928106,8.244926,11.128065,0,4.7196507,0,0,0,8.317951,1.8069382,2.3262346,16.110592,0,1.2130166,1.3315839,0,3.7839496,0,5.8683467,1.1318973,0,0,4.6387954,3.8602207,22.40549,0,5.099251,0,0,2.4720316,0,11.15563,1.1999633,0,0,0,0.3772936,0,0,0,0,0,0,4.809931,2.0286171,5.551936,4.9416666,0
387,0.8252846,0,0,0,0,1.79251,0,0,0.088060685,0,0,2.6230881,0,0.8216586,0.38094336,8.810262,0,6.515981,2.005202,0,0,0,0,0.8530677,1.5194998,2.2916412,3.44429,0,0,0,0,4.0828924,0,3.8924603,0,0,4.760619,2.1517572,3.918436,0,0,0,0,2.7218955,0,3.0932927,2.3374665,8.768352,0,0
388,0,0,0,0,0,6.1007576,0,4.5583935,0,0,5.8995485,3.263744,1.7570021,2.015103,0,14.1698885,3.0157247,0.44876623,8.639324,0,0,0,0,0,6.619386,1.3524941,0,0,0,0,0,0.5265914,8.782286,3.4563959,6.1682315,10.805905,0,0,0,0,2.687056,2.2433877,1.7546875,18.53296,7.2655687,0,0,6.184252,4.260891,0
389,0,0,0,0,2.4103405,0.084112465,0,2.1832952,0.2908906,0,5.547012,0,0,14.710848,3.5045784,5.7385116,4.540161,4.5488944,0,2.6221924,15.188525,2.6227512,0,5.502065,0,0.601448,0,0,0.29790342,0,0,0,0.33216512,0,2.3525112,0,0.09629225,0,0,0,0,0,0,4.2294745,0,0,0,1.0209666,2.7914894,0.19547251
390,0,0.72261906,0,0,1.2094545,0,0,0,0.9815358,2.9621146,0.26882946,0.569672,0,5.770074,2.7371507,0,1.9147072,0,0,1.273792,1.1646757,0.14562407,13.609412,0.71732396,0,0,0,0,0.94876945,0,0,1.1714752,0,4.7858977,0,0,0,0,0,1.5467423,0.42851815,0,1.7597343,14.046173,12.558085,0,0,2.5425205,0,3.9009218
391,0,11.277974,0,0,0,0,0,0,3.038321,8.775881,0,0,0,0,3.7323625,1.6358324,0,0,0,19.038826,0,0,0,0.5870876,0,0,0,0,0,0,3.5338044,0,0,0,0,0,0,0,0,1.5646198,13.052159,0,0,0,16.102419,0,1.7155943,0,0,2.0647075
392,0,0,0,0,0,0,0,0.40012348,0,0,0,0,0.49403214,0,1.6847814,0,0,0,0,11.226035,6.3871737,0,0,0.0363293,0,2.016924,0,0,0,0,0,0.18940623,0,19.381935,3.9178472,0,0,0,0,0.4870457,0.83401775,1.7520723,5.33246,2.6143913,12.142115,0,0,0.32787624,1.0969748,0
393,2.0806427,0,6.1977143,2.2493284,0,0,0,0,0,0,6.5748096,5.5472054,0.97061944,18.60636,3.4274476,2.4878564,0,0,0,4.767103,9.245319,0,0,3.30972,4.237635,1.1880739,0,0,0.12272553,0.7681103,0,2.25955,0,0,0.6987986,0,5.64934,2.0787501,6.335045,0,0,0,0,0,0,3.3773022,0,2.6870701,12.29051,0
394,0,0.27048206,0,0,0,0.89391583,0,0,0,0,7.604726,1.0882485,0,0,0.30327427,10.777698,7.975444,2.423524,2.9347003,0,0,17.849962,0,2.1311224,0,2.5655136,15.565746,0,0,0,0,0.5333323,0,0,0,0,0,0.9380069,5.183794,0,0,0,0,0,0,2.6708043,7.127296,0,0,0.7450912
395,0,0,0,0,0,0,0,1.5149977,1.5117767,0,21.6882,2.8589115,1.4568971,0,1.9437616,2.3852508,0.26690224,1.357734,1.4102013,0,17.179825,0,9.938242,2.9991057,0,0.5912668,0,0,0.16273504,4.151182,0,0,3.784967,0,0,0,0,3.8375292,0,0.44539222,0,0.60826945,0,0,0,2.447223,0,0,0,3.437886
396,0,0,1.1652763,0.4392142,0,1.7731484,0,0,1.8071349,0,10.278012,1.2258013,0.50533,6.1198635,2.0432358,7.527076,6.3309765,1.7274201,5.516742,0,0,2.7437298,0,0,5.5297656,2.9354928,0,3.042565,0,0,0,2.0946662,0,2.5424087,2.0968206,4.959772,1.5455377,0,1.4081972,0,0.6489854,6.772964,0,10.693986,0,0,0,4.362861,0,0
397,0,0,1.7395228,0,0,0.78223974,2.333231,0,0,0,12.980997,4.5568423,0,8.307413,0,2.034694,8.862659,0,4.0063715,0,1.1785134,1.4886719,0,0,2.763589,2.495615,0.9433185,0,0,2.373612,0,5.4292774,0,0.4520882,0,0.002293907,0,0,0,0,0,0,0,0,0,1.779215,0,0.76067436,4.288796,0
398,0,0,1.6559418,0,0,0,0,0,1.1702425,0,3.5161538,4.1946406,1.3207638,0,2.90685,3.4524791,3.8056169,0.6883495,2.7600906,0,1.2929142,2.8427098,3.645965,0,2.5464191,2.0889578,0,0,1.7094415,2.1663017,0,1.1591278,0,0,0.005796062,0,0.2509458,3.9912415,0.88139653,0,0,4.189095,3.709211,0,0,1.4069986,8.755086,0,0,0
399,1.1861422,0,0.6679179,0.34493986,2.0745437,0.78457415,0,1.6732734,1.7886518,1.0512327,8.816029,1.1592888,0,6.8374276,4.7347226,1.2138425,0.5612438,3.9564834,0.06330898,8.902475,0,2.4314985,0,0,0,2.4904706,17.001081,0.9467386,0,0,0,0.80868745,0,0,0,0,0,0,5.6599092,0.8034028,0.58232814,5.7244005,0,3.5431874,0,3.0503504,0,2.9855309,13.585797,0
400,3.8763783,0.2970723,0.3710887,2.0395617,0,0,0.15059954,0,0,0,0,0,0,6.243834,0.2665325,4.314838,0,0.07953171,3.2074003,0,0,7.6300244,0,0,1.8442333,4.160938,4.3973236,0,0,0,2.0754545,1.7217624,0,6.3371224,0,0,9.634379,1.8486154,2.4766335,0,0,2.6224527,0,0,0,0,3.3907487,0.19970366,0,0
