x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035
886,0.9851526,0,0,0,0,0,0.34326914,0,0,0,0,0.8531043,0,0,0,0,0,0.09922891,0,0,0.34613493,0,0,1.3943567,0.5874947,1.6665539,1.5286516,0,0,0,0,0,0.8441519,0.08087058,0,0
887,0,0,0,0,0,0.78980225,0.7724966,0,0,0,3.0089478,0,1.4411285,0,0,4.2039433,0,1.9367534,1.0697602,0,1.5358946,0,0,0,2.9630985,0.52533597,0.14133361,0,0,0,0,0,2.33909,1.4625057,2.1435945,0
888,0,0,0,0,0.93045485,0.42199564,0,0,0,0.44524747,3.6801596,0,0.801064,0,0,8.037146,0,0,0,0,0,0,0,0,2.4779556,1.8662091,1.0909888,1.4852442,0,0,0,0,3.2779422,0,0,0
889,0,0,0,0,5.149313,0,0,3.290508,0.011223521,0,0,0,0,0,0,0.272614,0,0,0,0,0.6054165,0,0,0,0,0,1.0344036,0,0,0,0,0,0,0,0,0
890,0,0,0,0,4.71703,0,0,0,0.4414694,0,5.631756,0,0,0,0,4.334913,0,0,0,0,0,0,0,0,0,1.1017736,0,0,0,0,0,0.784482,0,0,0,3.9829957
891,0,0,0,0,0,0.47273126,0,0,0,0,4.5147457,0,0,0,0,4.516645,0,0,0,0,0,0,0,0,0,2.3922045,1.5542613,0,0,0,0,0,2.2234995,0,0,0
892,0,0,0,0,0,0.5983723,0,0,0,0,3.2517478,0,0,0,4.091782,11.930892,0,0,0,0,0,0,0,0,0,1.9967374,1.2673781,0,0,0,0,0,2.771349,0,0,0.11185054
893,0,0,0,0,0,0.13750927,0,0,0,0,0,0,0,0,0,3.9345708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3454282,0,0,0,0
894,8.674064,8.6548195,10.260594,9.049894,0,0.13915376,0,11.0048065,5.8119907,7.0699053,0,0,0,0,7.1647506,0,5.9096417,0,0,0,0,0,11.399737,0,0,0,0,0,0,3.331848,0.7222614,7.115458,0,0,0,0
895,0,3.3856056,3.4656496,3.8580108,5.533372,0,0,0,3.945492,0,0,0,0,21.340475,0,4.0973635,0,1.0237865,0,0.33460575,0,12.61227,7.7804604,0,0,0,0,0,0,4.494651,3.6467469,2.6764104,0,0,0.10458289,3.1816115
896,0,8.0204525,0,0,0,0,2.3791363,0,3.1369665,6.270977,27.260708,0,0.7597356,35.31694,0,6.5666003,2.268053,2.404301,0,8.994066,0,0,0,7.1045423,8.570411,0,0,2.6071243,9.994295,0,3.212828,1.8703074,0,5.108815,0,6.509712
897,0.8958375,20.131914,1.7163626,0.38567916,0,0,3.4977655,1.150702,3.491841,4.163156,7.7312164,5.785441,5.1697574,14.619651,0,39.157608,14.542257,3.4790146,2.7268589,11.41022,5.297136,7.7350144,2.7404733,8.443604,31.665852,0,5.5984,4.4602427,28.125488,0.085027665,16.288603,4.640779,0,9.75954,2.3122694,3.2891562
898,0,0.97349495,0,0.01706063,0,0,0,9.714836,1.4509592,0.8412372,2.0018444,40.26443,2.27827,1.6960796,0,9.725909,5.507916,5.7102056,15.74826,14.063901,7.258189,8.324911,8.194192,21.693125,12.018425,0,6.6688576,2.3379161,7.3729258,4.6052594,2.8618004,3.7654495,5.2958612,1.8412879,0.66831434,3.5457377
899,4.02578,0,2.6238413,0,0,0,5.9549003,8.607279,3.2645228,0,0,4.14608,0.13279893,0,0,0,0,1.3680336,1.9061435,14.525754,8.176952,6.963518,4.86798,14.812529,0,0.6074848,0,0,0,2.5611353,0,0.074183576,0,5.026009,2.1985295,0
900,0,0,3.8420854,0,0,0,3.7698464,0,0,0,0,0,1.1528376,0,0,0,11.555378,4.6850405,2.1077013,1.3781197,3.2175133,0,0,13.87411,3.5038302,0,0,0,2.3559387,1.0129824,1.4867306,2.2437105,0,0,2.0271602,0
901,2.128459,0,0,3.479228,0,0,3.816565,0.47661862,0,0.6876835,0,4.705264,0,0,0,2.066845,3.73882,0,0,0.6990522,1.8087064,0,0.3299582,5.3519926,0,0,0,0.3727146,1.5264349,6.804688,0,4.3680644,0,0,0,0.13327317
902,0.97615844,0,0.600144,0.17554314,15.327714,0,0,5.4778113,1.5876595,0,0,0,0,0,3.131494,0,0,0,0,2.4329998,0,6.9178734,0,4.989416,0,2.349742,0,0.5185819,0,1.1463515,1.236157,0,0,0,0,0.98743325
903,2.472226,0,1.4233912,0.9221136,0,0.086208135,2.627481,0,0.25956538,2.9561272,0,1.582705,0,7.7425046,0,0,3.40539,0,0,1.6878359,1.7642366,4.7667084,2.1179779,5.428852,0,0.015142879,2.0816493,0.20062001,0,0,0.14038466,2.1780243,0,3.6369753,1.4170873,0
904,2.3040304,3.1990707,0.8619887,4.6788464,1.0905193,0,0,0,2.1203065,0,0,2.466097,0,2.3493533,0,0,2.7348166,1.3953744,0.90157205,1.8788007,0,0,1.9117897,0,0,0,0,2.721743,0,4.2043486,0,0,0,0.49981657,0.03827775,0
905,2.8210106,3.467361,0.46661034,1.4325354,10.643966,0.47804648,0,0,0,0,0,0,0,0,5.9291086,0,5.352014,2.6385546,0,0.9058377,1.2633175,4.4996605,1.5335487,3.7253487,0,0,0,0,1.6634498,0,0,0.8877725,0.75675917,2.739999,1.5777782,0
906,1.4638895,0,1.1554263,0,0,0.05507331,0.8073117,0,0,0,0,1.9246565,0,9.33807,0.34648064,0,0,0,0.01700285,0.86149734,0,1.111325,2.3272917,3.6536963,0.40261808,0,0,1.1846879,0,0,0,1.0309513,0.22434847,2.7291987,0.50515914,0
907,2.0963914,0,0.4550835,0,5.3124323,0,5.4629316,1.8463625,0,0,0,2.1034634,0,0,1.4364598,0.35641685,1.7978363,0.5083574,0,1.0981474,0,0,0.40510124,3.0201056,0.33123127,0,0.41147667,0.090455055,1.2423217,0,2.494695,3.5051641,0,0.4417281,1.1395481,0
908,0,0,0,0.32172465,1.1421487,0.12434538,0,2.2625208,0.7381458,0,0,6.501069,0,1.5771824,1.9005361,0,0.21683702,0,0.28724104,2.579212,0.66047996,0,0,0,1.5772572,0,0,2.1868439,1.8817883,1.1667795,1.4922383,1.329763,1.2909164,0,0.6422681,0
909,0,0,0.61396146,0,3.5494044,0.13729142,3.7267873,1.0023704,3.9433339,0,0,0.6226775,2.5891662,2.6366374,0,0,2.0964284,0,0,0,2.3187609,0.31591102,0,5.0953064,0.1718863,0.45410058,0,0,0,1.1603602,2.19709,0.15248291,0,1.6010234,1.5632187,0
910,0,0,1.846732,0.5840549,0,1.0348556,0.7384236,0,1.6760554,1.0858887,0,2.4515364,0.38891745,0,0,0,12.477771,1.7793938,0.4486906,0.09197429,0.9622864,9.480561,7.8715377,0,0.69527626,0,0.67264867,1.1235688,0.008143795,0,0,2.1095884,0,0,2.027081,0
911,1.3303963,0,0,0,0,0,0,0.88047475,0,1.9849967,0,0,1.4376725,0,0,0,3.1131933,1.6203097,0,2.0459292,1.1164622,12.272111,3.5663826,5.190475,0,0,0,1.5099349,3.0839777,0.09302371,1.3172548,5.7923045,0,1.5098801,0,0.9057361
912,0.19331706,2.704812,0.3884983,2.8293226,0,0,3.4313097,1.8000317,0,0,0,0,0,0,0,0,7.8565073,0.51425445,0,0.8007712,0,0,0,0.6954952,1.8327272,0.38697755,1.285478,0,0.9942861,2.5176678,0,0,0,1.8276491,0,0.4001735
913,0,0,0,0.90982175,0,0,0,4.7972603,0.48780528,0,2.5013325,0,0,0.16811535,0.14166933,0,4.6183114,0,0,1.2505169,0,0,0,4.260951,0.12830463,0,0,0,1.9089258,0,0,0,0,0,0.45188877,0.15044555
914,0,0,0,0.2313352,16.889881,0.11701518,3.6023676,3.5702143,1.2345395,0,0.0862933,0,1.2255722,0,0,0,0,0,0,0,0,0,0,0,0,1.5073918,3.3126645,1.7575927,0,0,0,0,0,0.75545985,1.4718887,0
915,3.0601032,0,0.33225417,3.3842044,6.838427,0,0,0,0,0,2.1385722,0,0.3947516,0,3.858537,1.2649173,4.9389653,0,0,2.1458783,1.9017462,1.4930319,6.107144,3.1899402,0,0,0,3.2030227,0,5.8838315,3.0022717,0.6729058,0,5.1472826,0,0
916,0,0,1.7897276,0,0,0,3.273568,0.7464985,2.2111666,1.1876237,0,0,0.45030835,1.4212096,0,0,5.416918,0.69961923,0,0.8659759,0.3032475,2.731961,0,3.7529986,0,0,0,0,0,0,0.42036632,9.117153,0,3.0557873,5.1256957,1.9920392
917,0,0,0,0,0,0.04672425,0.34166494,0,0,0,0,0,0,0,0.7005517,0,0,0,0.6230144,0.79063976,0,3.3297124,0,8.91515,0.32859296,0,0,0,1.2735654,1.3369963,1.0385898,0,0,0,0,0
918,0,0,0,0.68305373,0,0,0,3.0065756,0,0.16716126,0,4.2186794,1.0406749,0,0,0,0,0,0,0,0.3747343,14.584189,0.56350607,0.16064708,0.8511266,0,0.34430745,1.056962,0,0.8778225,0.12405256,0,0,0,2.648955,0
919,0,0,0.4826279,0,0,0,3.0052214,0.13468915,0,0,0,2.610207,1.5104946,0.6633984,2.433063,0,4.276126,0.5719895,0,1.6130401,1.5986547,0,6.1476207,0,0.3988238,0,0,0,1.6094403,0,1.3481158,1.5550401,0,0,0.07993042,0
920,0,0.003560832,1.5308901,2.2612827,0,0.03644077,0,2.6570544,7.3014474,0,0,1.9013665,0,0,0,0,0,0,0,0,0.39118415,1.9287785,0,2.0765562,0.05676645,0,0,0,0.5638216,0,0.9600134,0,0.12414288,0,0,0
921,0,0,0,2.2742608,0,0.5964922,0,6.51342,0.64854455,0,0,0,0,5.5758348,0,4.071903,0,0.30513817,2.9682906,0,0,0,0,2.0224128,3.5721831,0.3682162,0.53130937,3.1640794,2.7182744,0,1.1570724,0,1.2267196,0,0,0
922,1.487132,0,0.92866415,0.17799012,1.9745917,0.18599293,2.555749,0,0,0,0.81384224,0,0.36462444,0,0,0,0,0,0,0.39545688,1.1152109,3.808501,3.745287,2.0267656,0.44403663,0.5241109,1.8445021,2.6109922,0.32842162,0,1.5296477,9.10474,0.5244343,0.2991297,0,0
923,0,0,0.1771958,0,0,0.31103313,0,5.984479,0,0,0,1.7102094,0,0.37191626,0,0,0.7050634,0,1.5208753,0,0.2113905,0,0.9098267,0,0,0,0,0.9821027,1.0297579,5.5578294,0.38307807,0,0.9565004,0.36848953,0,0
924,0.3885947,1.5452577,1.2072322,0.7656735,0,0.30524608,1.8501843,0,1.5159279,1.7395012,0,1.1045282,0,3.6565318,0,0,8.921522,0,1.7590492,0.8054369,1.3411833,0,0,2.1829536,0,1.5341868,0,0,0.5647497,0,0,0,2.1936293,1.4825879,0,0.7023527
925,0,1.3402588,0,0,0,1.0551062,1.4304649,0,1.9683824,0,0,4.683449,0,0.31119075,10.584995,1.5935018,0,0,0,0.799194,0.31992155,0,0,0,0.38894773,0,0,0,0,0,0,4.5740995,0,0,0,0
926,0,0,0,0,0.14913295,0.17590933,1.9217734,0,0,0,0,1.0550376,2.7753675,0,0.35723674,4.217234,0.6070383,0,0,0,1.9304516,0,1.4565446,0,2.8470144,0.29906976,0,0.027420944,0.1967157,0,0,0.86493105,0,0,0,0
927,1.6069473,0,0,0,0,0.34785485,0,0,0,0,0,1.2553903,0,4.0859437,0,0,1.029443,0,1.3367274,0,0,0,0,0,0,0,0.06493504,0.40350693,3.4348671,0,0,0,0,0,0.9296995,0
928,0,0,0,0.051831204,0,0,5.741696,0,0,0,0,1.0047103,0,0,0.84282917,0,5.544387,0.82957226,0.10665811,1.6866829,0.42792925,0,3.1105328,1.1086478,1.5278957,0,0,0.6228232,0.00488042,1.6345834,0,0,0,2.5271802,0,0
929,0,0,0,2.5065198,0,0,1.150639,0,0,0,1.1549145,0.65264654,0,4.0098677,0,0,0.3237113,0.30613002,0,0,2.1564512,0,0,0,0,0,0,0,3.6093967,0,0.42020032,0,0.28464922,1.7112681,0,1.0068997
930,1.5375684,0,0,0.19453493,3.8414936,0.52594143,0,0,0,0.94756186,0.8180172,0,0,0,0.3843819,0,0,0.41634917,0,0,0,0,0,0,0,0,2.6976836,0,0,2.4040167,0,0,2.273784,0.3795158,0,1.1394192
931,0.29244292,0.47883293,0,0,0,0,0,0,0.7659986,0.40040052,4.9512877,0,0,0,2.995419,6.2378078,0,0,1.4219558,0,0.18657215,0,0,1.9760617,0.9592355,1.93229,0,1.3368232,1.3438692,0.87524384,0,0,0,0.15849745,0.7841408,2.0424824
932,0,0,0,0,0,0.010725812,0.18589807,0,0,3.5124023,2.2203317,0,0,0,7.935939,5.149772,0,0,0.9439761,0,0.5181315,0,0,0,0,0,0.70329547,0,0.57453954,0,0,0,3.1078987,0,0,0
933,1.3137493,0.5609014,1.8227377,0,7.195254,0,0,0,1.1531923,0,0,0,1.6862191,0,0,2.2543852,0,0,0,0,0.13176522,0,0,0,2.581079,0,0,0.47619787,0.88534427,0,0.62816787,1.1394905,3.5612123,0,0,4.6089554
934,5.3152566,2.3783522,0.6084154,0.21715322,0,0,6.0153894,1.2466569,0,1.9635612,0,0,0,0,4.903208,4.6253886,12.427234,0,0,3.1951854,1.0712881,4.38763,4.957347,0,0,2.0620852,0,1.8796648,0,2.2635255,0.24537705,3.2402494,0,4.4724307,4.4449444,0.88529617
935,0,0,0,0,4.392649,0,0,0,0,0.102427274,6.6906466,0,0,0,0,5.2816787,0,0,0,0,0,0,0,2.8452675,0.9200759,0,0.3011404,1.6118598,0,1.0516346,0,0,0,0,0.6082208,1.1647161
936,0,0,0,0,0,0.7815137,0,0,0,0,0,0,1.446215,0,0,9.323836,0,0,0.37774307,0,0,0,0,0,0,0,1.1076882,0,0,0,0,0,1.1501096,0,1.549907,1.118311
937,0,0,0,0,6.8385267,0,0,0,0,0,4.9053135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32505,0.6265341,0,0.5047094
938,3.0627363,0,0.588029,0.1341633,0,0.2006902,3.0026884,4.4938726,3.227556,0,0,0,0,1.021302,2.5904179,0,8.18906,0,0,4.53891,1.1040263,20.904194,13.359899,0.33678278,0,0.11104584,0.23548964,0,0,0.4623842,0,10.6635275,0,2.1260338,1.6890645,0
939,0,0.9416708,0,4.036755,0.3108913,0,0,0,0,0,0,8.878279,2.1852424,4.2411027,7.277489,0,0.055215888,2.9614534,1.700289,0,3.4202926,0,0,2.8566172,0,0.3898038,0,0,0.38105193,1.6902198,1.9823565,0,0,3.8493366,1.2552956,0
940,0,4.2354054,0.80483896,0.56892747,0,0.07493208,0.105892755,2.1155653,0,0.49193293,0,4.84534,0,0.4200043,0,0,4.677384,0.18169701,0,1.9692081,0,0,0,3.6630673,0,0,0,1.7093133,0.6812351,5.0120344,0.2395375,0.313224,0,0,3.5913079,1.1751912
941,0.52876234,0.530164,1.399567,0,8.616917,0,0.62852067,7.971647,0,0.81542873,0,0,0,1.2362247,0,0,1.0875063,2.4993827,0,1.5915464,0.119495444,0,0.5363907,0.21573436,0,0,0,1.0180268,0,0,0,0,0,0,0,0
942,1.8795185,0,1.3958027,3.357289,0,0,0,0,0,0,0,1.6822462,0.57306427,3.2492661,0,0,7.1927814,0,0,1.3787421,0.56340766,6.9739213,4.581111,0.8058045,0,0,0,0,0,2.2739282,3.589814,0,0,2.142392,0.7212695,0
943,2.897944,0.09184316,1.3719163,1.6121476,2.6430593,0,0,0.23482652,0.7255646,0.014674529,0,4.484582,0,1.3259251,0,4.2004867,8.35984,0.14831394,0,2.0163326,0.93969804,6.7158613,5.989276,2.3382149,0,0.623102,0.8565554,2.2324955,0.2514716,2.7203128,1.7779462,5.4710126,0,3.4057837,3.1936674,0.32313633
944,0,1.6354553,0,0,0,0.2227937,0.005892679,0,2.4276407,0,0,5.2004757,0,1.6640949,0,0,0,0.95870674,1.9867177,0,0.8940215,4.2193456,7.1915855,0,0.2811024,0.43576074,1.5928421,1.8614002,0.2655293,0,0.8060063,0,0,4.0238714,0,0
945,0,0,0.63556427,1.9591355,9.257002,0,2.8058343,2.8661633,0,1.4657522,0,5.998506,0,1.3008525,0,0,12.682712,0,0,2.3559442,0,0.66513264,2.8752365,9.594364,0.041336887,0,0,0,0.86246663,0.7394941,1.1115762,0.6006093,0,0,1.5162041,0.15779877
946,0,0,0.4043747,0,3.883369,0,0,2.0453558,1.0479174,0,0,0.9189609,0,4.950519,14.228328,0,3.4985878,0.7194715,2.1501465,1.6103954,0,10.964169,0,0,0,0,0.21314552,2.2110116,0.8228687,2.7924442,0,10.241278,0,2.6086946,5.4416933,0
947,1.0644913,4.022169,1.3368758,2.7970352,0,0,0.72198343,0,0,1.0180943,0,2.8494046,1.0184819,2.3233762,3.3400853,0,0.71206594,0,0,0,0,0,0,0,2.1148515,0,0,0,1.706757,0,0.18419504,0.6176989,0,1.8471599,0,0
948,0,0,2.157177,0,0,0,4.1716647,1.6649334,0.0530765,0,0,2.7767174,0.31809896,8.307426,0,0,6.353046,0,0,0,2.303995,8.86528,0.15844147,5.486725,0.12360501,0,0.16615309,1.454699,2.7855637,2.564949,0.9952952,1.8988315,0,4.1008716,1.2885087,0
949,0,0.57124084,1.5437654,3.4042444,0,0,1.9272366,0,2.3129425,0.32885754,0,7.520048,0.8598852,0.98797965,6.977873,0,4.816115,2.4781446,0,0.11289356,0,9.084154,1.439424,0,1.0874345,0,0,1.421324,0,2.0709298,0,5.73214,0,2.3135803,0,0
950,0.71655196,0,0.45952952,1.7596833,0,0,2.0642529,0.8923822,0,2.2098246,0,0.46268192,0,0.551942,0,0,0,0.5021654,0,2.212091,1.3530794,9.28064,2.4108658,4.6180897,0,0,0,0.34706658,0,1.5623162,3.9095762,0,0,2.3985717,0.09330687,0
951,0,3.3210907,1.517982,0.111086816,0.7063828,0,4.106307,1.0631076,0,0.39924902,0,7.437295,1.0032985,9.030415,6.3331738,0,3.91844,0.9764813,1.5947217,1.9011823,0.62650514,8.118411,4.336526,0,0.22840235,0,0,2.0554194,0,0,0,4.9036217,0,1.3185191,0.432382,0
952,2.007889,0,0,4.095776,0,0,2.9680712,0,0,0.74963915,0,2.526944,0.99155104,4.4114137,0,0,3.7256477,0,0,2.3922064,0.61452127,0,5.7671795,4.2160573,1.298467,0,1.1844149,1.5444348,1.8934622,2.275855,2.5961883,0,0,0.7889303,0.5651735,1.281188
953,3.4923933,0,1.3258551,0,0,0,0.8247819,0,0,0,3.3077588,0,0,0,4.7577295,2.5021756,2.674054,1.4636661,0,0,1.9062814,5.384026,0,0.048394617,0,0,0,0,0.33322957,0.41149852,0.5419542,0,0,3.1733675,0,0
954,0,2.0468256,0.034891795,0,0,0.5399717,1.6033385,0.35690328,0.85232854,0,0,2.4410648,0.47846562,6.2514963,4.1146994,0.07698041,6.854438,0,0.028909216,3.940512,0.6858478,5.0230803,0,0,1.96658,0,0,0,1.6292799,3.0800354,1.6887465,1.9186468,0,1.5190246,0,0
955,0,0.6728721,0.15930752,0,0,0,2.1264164,3.0629692,3.3947465,0,0,6.0743527,1.1386788,2.3217711,0,0,1.1637211,2.0452328,0,0.9002794,0.47952774,7.700822,3.5882554,0.007666267,0,0,0.9396659,2.1898296,0,0,1.4772971,0,0,0,0.44790357,0
956,0,0.90225065,0,0,4.8869762,0,0,1.2456433,0,0,0,0,0,0.35905963,4.7024617,0.9998305,3.0664756,0.53090876,1.4055587,0,0.22106291,0,0,0,1.4278475,1.3823125,2.860087,0,0,0,0,0,4.091135,0,0,1.9325205
957,0,0,0,0,3.8639932,0,0,0,0,0,7.738918,0,2.5198562,2.772974,0,0,0,0,2.7784607,0,0.7064513,6.118778,0,0,0,1.0577049,0,0,0,0,0,0,1.4692864,0,0,0
958,0,0,0.72998804,0,0,0.607063,0,0,0,0,0.8523138,0,1.0483469,0,0,5.706612,0,0,0,0,0,0,0,0,0,3.0334542,1.013025,0,0,0,1.771345,0,0,0,0,0
959,0,0,0,0,3.2688985,0,0,0,0,0,4.730538,0,0.011769853,0,0,2.9897766,0,0.8977525,0,0,0.4840988,0,0,0,1.5342104,0.19099943,0.5878853,1.8435913,0,0,1.353464,0,3.1126716,0,0,0
960,0,0,0,0,0,0.23066005,0,0,0,0,6.4467497,0,0,0,0,13.735588,0,0,0,0,0,0,0,0,0,0,0,1.9288614,0.5933166,0,0,0,1.7785114,0,0,0.24196993
961,0,0,0.46268705,0,0,0.036708474,0,0,0,1.7472678,0.30269074,0,0,0,0,15.298153,0,0,0,0,0,0,0,0,1.7699733,1.6583446,1.325546,0,1.3134116,0,1.2762259,0.82810223,0,0,0,0
962,0,0,0,0,0,0.58844674,0,0,0,1.6854457,2.6142223,0,0,0,7.907041,0,0,0,0,0,0,0,0,0,0,4.12291,2.2639444,0,0,0,0,0,3.304933,0,0,2.1874077
963,0,0,0,0,0,0.47847557,0,0,0,0,3.506127,0,0.53917015,0,0,5.7770424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2260253,0,0,0.76388454
964,0,0,0,0,0,0.29372725,0,0,0,0,6.3411856,0,0,0,3.059525,10.6091385,0,0,0,0,0,0,0,0,0,5.0831175,0,0,0,0,0,0,1.1028695,0,0,0.52271
965,0,0,0,3.0502264,0,1.2417593,0,0,0,0,3.4554143,0,0,0,5.4390154,0,0,0,0,0,1.5500623,0,0,0,0,0,0.9362409,0,0,0,0,0,0,0,0,1.88377
966,0,0,0.8456324,0,6.1164403,0,0,0.6935115,0,0,6.0093946,0,0,0,5.213429,4.682938,0,0,0,0,0,0,0,0,0,1.6803793,3.3940792,0,0,0,0,0,0,0,0.3003986,0
967,0,0,0,0,2.9913254,0,0,0,0.87557596,1.0146441,1.856622,0,0,0,0,13.0839815,0,0,0,0,0,0,0,0,0,1.1884056,0,0,0,0,0,0.79378086,0,0,0,2.943337
968,0,0,0,0,0,1.3380675,0,0,0,0,1.5188851,0,0,0,0,5.5343075,0,0,0,0,0,0,0,0,0,5.5694942,0,0,0,0,0,0,0,0,0,0
969,0,0,0,0,17.531944,0.81654227,0,0,1.7600197,3.043073,4.3342485,0,0,0,0,26.814013,0,0,0,0,0,0,0,0,0,1.9304092,0,0,0,0,0,0,0,0,0,0
970,0,14.353794,0.08225407,2.39697,0,0,0,0,0,4.1452565,17.887651,3.7653582,2.3369303,17.056889,0,51.107956,0,1.997307,2.3795855,0,0,2.6524765,7.282497,12.085652,5.074776,0,0,2.3289611,13.47933,2.196877,0.32647324,0,0.55494106,5.4098644,3.478136,0
971,0.35289854,4.599164,1.6631795,0,0,0,1.1984802,3.373957,3.265905,0,14.629546,18.418447,0.65494496,26.102468,0,8.736339,10.5497875,0.32238057,9.253301,3.3811743,2.9545467,3.4109766,14.665646,33.407944,6.2124963,0,0.5861119,0,14.653887,2.4202323,3.3818924,1.67818,0,0,0,0.45468098
972,2.6266599,0,2.4790828,0,8.595874,0.30493584,3.4168124,0,1.0462854,5.9576316,7.393352,13.14278,1.009664,9.06107,0,8.322784,0,0.20961654,0,0,0,0,1.3376031,11.095343,3.7835133,0.84265524,0,0.51836973,3.739857,0.76943856,1.366544,3.2770329,3.7648458,0.60791785,0,1.5391881
973,0,0.021337809,0,0,6.544871,0,0,2.364329,0,0,1.4002757,0,1.4160354,0,2.2427928,0,0,0,0,0,2.3075461,0.44847375,9.917581,3.8578,1.8841267,0,0,0,3.1704113,0,0,0.56939334,2.6440709,0,3.3456647,0
974,0,2.4250622,0,0,4.0128746,0,0,0.05941966,0,0,1.9455415,0,0.006018883,0,0,2.1888473,0,0,0,0,0.8129687,0,0,3.396941,0.9200678,0,0.56084687,0.17397663,0.38057905,0,2.2772298,0,2.01182,1.5656083,0.08947309,0.09808849
975,1.3984978,0,0,0,0,0,0,0,0.6848208,0,3.5316374,0,3.6939282,0,0,10.790804,0,0.04647278,0,0,0,0,0,0,0,0.9810171,1.117726,0.52703196,0,0,0.9624542,0,0.8217014,0,0,0
976,1.4610728,0,0,0,0,0,1.4844939,2.1913126,0,0,0.27389833,2.8066268,0.43457118,0,0,0,0,0,0,0.19687246,0,0.6200567,0.38114378,2.8633423,0,0.91256565,1.056836,0,0,0,0,0,0,1.0044177,0,0
977,0.13422585,0,0,0,0,0,0,0,0,0,0,0,0,0,6.337153,14.23492,0,0,1.2093886,0,0,0,0,0,4.911419,0,2.1781933,1.7092347,0,0,0.40561742,0,0,2.442811,3.177258,2.0138004
978,0,0,0,2.7581286,0,0,2.6741598,2.5037143,0,0.32197922,2.1808963,0,0,0,2.4642444,6.7970824,7.0179014,0,2.4704256,2.0733213,0.19702469,0,0,0,0,0.7456268,0.6877637,0,0,3.4901516,0,3.7964895,0,4.721331,5.6523232,0
979,1.6889961,0,0,2.2477021,0,0,2.4642246,0,0,0,0.86760485,0,0,0,0,0,3.104934,0.9091074,0,1.7179489,0,2.92141,0.88518643,4.860207,1.8401495,0,0.589198,1.8319508,0,0.7525685,0.9330255,1.8908325,0,0,0,1.5678126
980,0.93487114,3.3198843,0,0,0,0.34624597,4.7294483,0,0,0.30744308,0,5.5489597,0,6.278842,0,0,0,1.3188661,0,1.7391241,1.351736,1.6402545,2.9238415,0,0,0,1.1275713,0.58640224,1.3102511,1.3818021,3.2872827,2.9842207,0,0,0,0
981,0.15878808,0.21693468,0,0,0,0,0,1.5459011,0,0.95918256,0,0.30426365,0,1.4334297,0,0,1.8340168,0.31413168,0.030984148,1.4319018,0,1.0115893,4.0920553,0.7670691,2.2817225,0,0,0.8063852,0.55356646,0.77478933,0.79692805,0,0,2.5632613,0,0
982,0,3.6190584,1.4536744,0,0,0,0,1.3037463,0.98494697,2.6317549,0.11790735,4.6200256,0,3.7175446,0,2.110699,1.1577767,0.5587445,0.4135537,1.435264,0,8.816859,0,0,0.25364795,0,0,0.74036443,1.3898692,0.18092261,0.6258037,2.4570515,3.2371209,0,0,0
983,2.723982,0,0,3.7439132,5.652568,0,3.7188241,1.5945094,2.8030424,0,0,3.5236099,1.023322,4.37296,0,0,0.63870335,1.1412685,0.7082959,1.8240587,3.3275268,0,0,0,3.7433867,0.4302658,2.644841,3.5750213,2.538395,0,0.38006666,2.2450953,0,0,0,0
984,3.9977686,1.3233963,1.2376766,4.5682483,0,1.0639603,1.7233149,0,0,0,0,0.81199884,0,2.4993758,5.0578523,2.370759,6.4653025,1.5727763,0.55336624,0.49515563,2.7186491,0,4.488643,4.3461823,0,0,0,0.5704626,1.1665565,1.0976839,0,2.7450473,0,2.5615575,1.884737,0.035758644
985,0,0,1.11775,0.8130711,0,0,0.6268283,0,0,0,0,3.6106224,0.86923605,3.0561402,0,0,6.8916783,1.2159951,0,0.6492657,0,0,2.9088135,2.0592716,0,0.12128518,0,1.4218905,0,3.4584646,2.3769703,0,0,0.02062173,0,1.3081522
986,0,0,0,0,3.5784693,0,0,0,0,0,0,0,0,1.8833405,0,0,0.7254021,0,2.46935,0,0,3.7527819,0,5.053906,0.40511248,0,2.2198858,0,0,0,1.6799436,0,0,0,0,1.4824971
987,0,0,0,0,0,0.017126538,0,0,0,0,7.298728,0,0.47364488,0,0.34800315,9.713738,0,0,0,0,0,0,0,0,0,1.4284954,2.8515546,0,0,0,0,0.45619527,0.92112666,0,0,0
988,0,0,0,0,10.893968,0,0,0,0,1.4726905,2.0402071,0,0,0,0,5.950233,4.2462435,0,0,0,0,0,0,0,1.6945468,0.36114237,0.18516289,0,0.3180181,0,0,0,1.5434754,0,0,1.0466578
989,0,0,0,0,0,0,0,0.66605765,0.5479383,0,1.0400791,0,0,0,0,3.6971204,0,0.8938574,0,0,0,0,0,0.10873913,0,0,1.9527882,0.9188226,0.56118083,0,0,1.5105908,0,0,0,0
