x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032
568,0,0,0.3099937,0.76848316,0,0,2.3692603,0,0,0,0,0,0,0,0.49186027,0.9919609,0,1.3814592,1.2309127,0.490338,0,1.6953341,0.5864337,0.8864395,0,0.5030595,0,0,0,0.46967632,0,1.2816731,0
569,0.18833104,0,0.61213255,0,0,0,0.021745255,1.2030734,0.35715592,0,0,0,0,0,1.2675548,0.42282194,0.008680299,0.14965442,0.86584246,0,0,0,0,0,0,0,0,0,0,0.5005604,1.0649313,1.3757463,0
570,0.15005796,0,0.16733477,0,0.1068982,0,0,1.6066792,0,0,0,0,0,0.2563276,0,0,1.7444775,0,0.1838564,0,2.2056649,0,0,0,2.439297,0,0,0,0,0,0,0,0
571,0,2.9000278,0,1.11726,0.29725882,1.2701561,0.43556,0,0,0.20491783,0.18557909,0,1.2330948,0.5675053,0,0.6378178,0,0.6080589,0,0,0.21716934,0.17181304,0,1.6033362,0.00128866,0,0,1.1852564,0,0,1.1951865,0,0
572,0,0,1.8292398,0.758561,0,0.48073518,0,0.6660734,0,0,0,0,0,0,0,0,0,1.8234441,0,0,1.2302974,0,0.6516243,0,0,0,0,0,0,0,0,1.2981054,0
573,0,0,0,0,0,3.4328547,0,1.0237359,1.278889,0,1.069439,1.0213618,0,0,0.37477714,0,1.2376297,0.7007091,0,0,0,0,0,2.0070205,0,1.5288631,0,1.5266186,0.6157924,0.4711725,0.36456093,0,0.010630971
574,0.32744136,0.076649286,0,0,0.60556024,0,0,1.6381043,0.43765903,0.24487953,0,0,0,2.0861266,0.62010443,1.0814544,0.022234213,1.5460684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15747735,0
575,0,2.1625705,0,0,0,0,0,0.4305225,0,0,0,0,0,0,0.53557223,0,0.2779722,0,0,0,0,1.8363814,0,0,0,0.87717897,0,0,0,0,0,0,0
576,0,3.932149,0,0.31256157,2.017358,0,0,0,0,0,0,0,0.74221116,0.110524476,0.25026268,0,0,0,0,0,0,0,0,0,0,0.93819314,0.16650383,0,0.08819167,1.1850094,0,0,0.34486
577,0.49387452,0,0.40645805,0,1.7307779,0.007665463,0,0,0.7200171,0.44955713,0.46186054,0,0,0,0,0,0,0,0.87929904,0.4679446,0,2.0354307,0.5407849,0,0.3129713,0,0.14306735,0,0,0,0,1.8870444,0.70757747
578,0,0,1.28031,0,0,0,0.07631564,0.5863669,0,0,0,0,0,0.1871308,0,0.8184768,0,0,1.1824893,2.1200275,0.048143532,0,0.39500058,0,0,1.1534672,0,1.6476696,0.19233467,0,0,0,0.5484678
579,0,2.6598933,0.4363811,0,0,0,0,0.005968037,0.7971944,0,0,2.508661,0,1.5733428,0,0.3765347,0.6873814,0,0.751964,0,1.2895113,0.30646902,0,0.95110637,0,0,0.22379301,0.5392646,0,0,0.04107423,0,0
580,0,0,0.93533987,0.59863806,0,0,0,0,0,0.13740744,0,0,1.1483961,0.053546168,0.54113907,1.3605307,0,2.392862,0.4935059,1.2386519,0.12969527,0,0,0,0,0,0.35853317,0,1.0065683,0.7915442,0.94011295,1.8588063,0
581,1.3544571,0,0,0,0.2934161,0.119179994,0,0.55258334,0.11233797,3.0527973,0.39475933,0.4928381,0,0,0,0,0,0,0,1.8760278,0.888691,0.05473831,0,1.0180765,0.2146933,0,0.80073303,0.98401916,0.06127751,0,0,0,0
582,0,1.7603135,0.08748419,0,1.0083026,1.2566187,0,0,0,0,0,0,0,0.36726382,0.31482062,0,1.2425601,0,0,1.0887092,0,0,0.78417766,0,0,0,0,0.6821194,0,0,0,0,0
583,0,0,0,0,0,0,0,0.8891784,0,0,0.36177716,0,0,0.100475706,0,0,0,1.9367359,0,0,0,0,0,4.801035,0,0.51657313,0.72127295,0.21694447,0,0,0,0,0
584,0,0,0.9201905,0,0,0.9346043,0,1.8579347,1.9689538,0,0.22614297,0,0.17486164,0,0.96589875,0,0,0,2.370827,0,0,0,1.4099648,0,0,0,0,0,0.91485626,1.1006063,0.7451204,0,0.123637415
585,0,0.88012356,0,1.6352317,0,0,0.6584943,0,0,0.8853404,0,2.3671722,0,0,0,0,0,0,0,0,0,0.1746503,0.55409837,0,2.0629647,1.209106,0,0,0,0,0,1.8305261,0
586,0,0,0,2.0039616,0,0,0.052079212,0.48117608,0,0,0.05603152,0,2.7558005,0,0,1.6644503,0,0,0,0,0,0,0.99801177,0,0,0,0.5937285,1.9594212,0,0,0,0,0.31525367
587,0,0,0.9167225,0,0,0,0,0,0,0,0,0.79687726,0,0.35284495,0.19783932,0.8093848,0,0,0,0,0,0,0.002653812,0.45760545,0,0,0,0,0,0,0.6084188,0,0
588,1.0170648,0,0,0.0880578,0,0,0,0,0.02113685,0,0.3477559,2.6633794,0,0,0,0,0.05712819,0,0.13312092,0.7223707,0,1.2580421,0.117133334,1.6748167,0,0.40814757,0,0,0,0,0,2.5042884,1.158944
589,0.5710993,0,0.22439075,3.6893651,0,0,0,0,0.3740325,1.2500873,1.8815302,0,0,0,0,0,0,0,0,0,0,0.36409655,0.84205776,0,0,0,0.2388557,0,1.8151649,0,0,0,0
590,0.34533024,2.0627842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23041785,1.8500726,0.32910955,0,0.26610336,0,0,0,0.19914049,0,0.41676837,0.7133789,0,0.39871943,1.007858,0,0
591,0.2562071,1.9870881,1.4276077,0,0,0,1.9713842,0,0.24397446,0,0,2.0706065,0,0.41341922,0,1.7211232,0,0,0.42759204,0,0,0,1.1802882,0,0,0.3222684,0,0,0,0,0.27640665,0,0
592,0,0,0.33946303,0,0,0,0.99153364,0,0.12918521,0,0.24773635,0,0,0,1.5519832,0.7494888,0,0.5465975,0.24980138,0.08983585,4.5543804,0.43061492,0,0.03963956,0,0.7658304,0.6401257,0.1517385,0.4991768,0.7351481,2.2832816,1.6208619,0.9658651
593,0,0,1.3309729,1.2803979,1.3780358,0,0,1.2312784,0.3418774,0,0,0.20759481,0,0,0,0.8221914,1.2832929,0,1.4800931,0,0,0,2.6710546,0,0,0.6623189,0,0,0.27975005,1.884634,0,0,1.5705922
594,0,1.9218669,0,0,0,2.3287642,0,0,0,0,0.06427202,0.5890274,1.5790339,0,1.0154004,0,0.47701317,0.20847218,0,0,0,0,0,0,2.3485029,0,1.1662276,0.75457865,1.5593427,0,0,0,0
595,0,0,0.24507503,0,0,0,0,0.40293205,0.059547327,0,0,0,0.5464278,0,0,1.2846637,0,4.642661,1.6896117,0,0,1.8906311,0,0,0,0,0,0.54183793,0,0.15547046,0,0,0
596,0,0,0,0,0.18408395,0,0,0,0,0,0,0,0.49041593,1.4569926,0,0.46189198,1.1002415,0,1.2419505,0.8270759,0,0.3532696,0.46697864,0.6626717,0.31294334,0,1.8196417,0.3090436,0,0,0,4.0317836,0
597,0.95423883,0,0.1021679,0,0,0.21741413,0,0,0,0,0.39523277,0.84425557,0,0,0.40459377,0,0.68766177,1.8828746,2.2133415,0,0,0,0,0,0,0,0.5380687,0,0.4217678,0.49443185,0,3.943428,0.13773549
598,0,0,0,0.4054172,0,0,0.88683915,0,0,0,0.41783208,0,0,0,0,0,2.128835,2.349424,0,0,1.5137255,0,0.82525116,0.32365516,0,0,0,1.0480276,0,0.6046792,0.3862484,0.28732038,0.44529673
599,0,0,0,0.16916849,0,0,0,0.055074327,0,0.58068043,0,0,0.60242605,0.15005578,0,2.3717887,0,0,0.019708019,0,0.751072,0,0,0,0.11603932,0,0,0,0,0,0,2.553816,0
600,0,1.8487498,0,0,0,0.2095865,0,0,0.46906,0.9626957,1.4636111,1.3994806,0,0,0.44665003,0,0,1.5917953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0.65512437,0,0,1.2568066,0,0,0.266315,0.036587022,0,0,0,0,0,2.0125604,0,0,0.812008,0,0,0,0,0,0,0,2.1091697,0,0,0.74327046,0,1.7964854,2.6021295,0.80084825,0
602,0,0,0,0,2.4867642,0,0,0,0.08269069,0,0,0,0,0,0,0,0,1.052949,0.9138215,0,1.7819872,0,0,0,0,0,0,0,0.5376841,0,0,0,1.1553814
603,0.94863796,0,0,0,0,0.27576587,2.1038144,0,1.485313,0,0,0,0,0,0,0,0,0,1.0223678,0,0,1.4616026,0.8253878,0,0,0.4298981,0,0,0,0,0.7139487,0,0
604,0.38331106,1.4854894,0,0,0.88167673,0.6780989,2.2269297,0,0,0.32745185,0.4608092,0,0.4941195,0.17695238,0,1.1660026,0.17914149,2.1220655,0.1483317,0,0.33656207,0.20833813,0.032283783,1.4518826,0.8357179,1.0348307,0,0.7488303,0,0,0,0,0
605,0,0,0,0,0,0,0,0,0,0,0,1.7913464,0,0,0,0,0,0,0,1.0254583,0.6128442,0,0,0.02091151,0.38088566,0.6768573,0,0,0,0,0.13646065,0.5165366,0
606,0,0,0,0,1.7878867,2.8706474,0,1.5924878,0,0,0,0,0,0,0.27185234,2.7097542,0,0,0,0,0,0.25999662,0,0.31653595,0.8111654,0,0,0,0,0,0,0.5197651,0
607,2.8405333,0,0,0.32727504,1.1847937,0,0,0,0,0.9309228,0,0,0,1.4020808,1.2215335,0.11988962,0.015397396,0.47554085,0,1.2754017,0,0,0,3.96446,0.96692663,0,0,0,0,0,0.83389276,0,0.10428949
608,0,0,0,0,0,0,0.23651506,0,0.14537042,1.0990283,0.15927753,0.18709297,0.1968147,0.5955147,0,2.548315,0.47163162,0.67092687,1.3490947,0,0.08323945,0.5661153,0,0,1.696601,0,0,0,0,0,0,0,0
609,0.8355465,0,0,0,0,0,0.017638296,0.019699728,0.19938605,0.23535305,0,0,0,0,0,0,0,0,0,0,2.3136644,1.1425606,1.1448009,0,1.8042055,0.86142826,0,0.21290128,0,0,0,0,0
610,0,0,0,1.3552864,0,0.46807605,0,0,0,0,0,0,0.5463663,1.3102479,0,0.4513352,0.052418016,0,0,0,0,0,0.26677278,0.5874541,0,0,0.93930817,0,2.395064,0.4935196,0,0,1.6732429
611,0,0,0,0,0.74857265,0.5735719,0,1.2194924,0,2.2762086,1.9125766,0,0,0,0,0,1.5024604,0,0.8652474,0,0,0,0,0,0,0.10357934,0.488065,0,1.0387143,0,0.34319943,0,0
612,0.11241567,4.0162706,0.070574254,0,0,0,0.44475514,0,0.5038326,0,0,0.26307693,1.2522914,0,0,0,0,2.6729522,1.8375064,0,0,0.08984302,0,2.3465889,0,0.27924982,0,0,0,0.81362706,0,0,0
613,0,0,0,1.1023998,2.5528376,0,1.0177357,1.5366048,0,0,0,2.0604675,1.7730618,0.13789994,2.4365246,0.517396,0.13664238,0,1.6481017,0,0,0,0,0,0,0.34742597,1.7465856,0,0,0.23040159,0,0,0.4289074
614,1.4191282,0,0,0,0,0,1.5283602,0,0,0,1.9246119,2.5296955,0,0.39254156,0,0,0,2.4238389,0.06039829,0.044653434,0.15165158,0.15518995,0,0.4635784,1.0286784,0,0.5811446,0,1.2802123,0,0,0,0
615,0,1.415447,0.23443091,0.62699366,0,0,0,0,1.0832639,0,0.6731641,0,0,0.8598436,1.4877228,0,0,0,0,0,0,0,0,1.1208284,0,0,0,0.33648697,0.8699115,0,0,0,0.53875184
616,0,2.313658,2.0853715,0.18223459,1.0567828,0.11544752,0.6331412,1.6259644,0.43524623,0,0,0,0,0,0.70662856,0,0,0,0.31718057,0.035640486,0.25098398,0,0,0,0,0,0,0,0.08539629,0.33496305,0,0,0
617,0,0,0.11422236,0,3.344274,0,0,1.9501193,0.89959264,0.06541597,0,0,0,0,0,0,0,0,0,0.8732244,0,0,0,0.58754694,0,0.27416098,0,0,0,0.66258156,0,0,0
618,0,1.0832585,0,0,2.547518,0.59048116,0,0.3662274,0.48221415,0,0,0,0,0,0.629429,0,0,0,0,0,0,0,0,0.9254474,0,0,0.84702796,0,0,0.78681904,0,0,0
619,0,0,0,0,0.3844703,0,0,0,1.0797945,0,0,1.3151698,0.527926,0.2190914,0,4.303197,0,0,0.48510054,0,0,0,0.39281547,0,0.9307251,1.5800962,0,0.36958727,0.67446905,0.99371254,1.9500139,3.271292,0
620,0.7658624,3.5061328,0,1.4166459,0,2.1940203,0,0,0,0,0.41022298,0,0.4911111,1.7713522,0,0.70536447,0,0,0,0.42557713,0,0,2.2350676,0,0,0.10486561,0.36126712,0,0.40290523,0,0,0,0.45339042
621,0.44255355,0,0,0.5311041,0,0.1368019,0,0,0,0.90883565,0.35202864,0,0.3828115,0.70234656,0.22495535,0,0,0,0,0.026501793,0,0.48710743,0.4864942,0,0,1.9694217,0,0,0,0,1.2043053,1.398891,0.62639046
622,0.05998514,0,0.024923095,1.3829836,0,1.9532362,0,0.40329868,0,0,0,0,0.46011612,1.0358819,0,2.0358741,1.685053,6.3858943,0,0,0.8635107,2.710645,0,0.41302377,1.0135503,0.20196733,0,1.2391677,0,0.78500044,0,0,0.7514039
623,0,0,0.05157666,2.0096357,0,0,0,4.067825,1.1904371,0,0,0.95129687,0,0.30131206,3.0427938,0,0,3.7244072,0,0.33112684,0,0,0,0,0,0,1.6089958,0,0.6929287,0,0.80645466,2.3281615,0.39737323
624,0,0.45723292,0,1.9126083,0,0,0.96717244,0,0.6656116,0,0,1.6142792,0,0.14069952,0,0,0,0,0,0,0.43197727,0,0.997522,0,0.7890894,0.604032,0,0,0,0,0,2.351293,0
625,0,0,0,0,0,0,0.31605998,0,0,1.1338899,0,3.6024394,0,0,1.259649,0,0.10229616,0,0,0,1.9473758,0,0,0,0,1.2420262,0,0.10128254,0,0,0.5212343,0,0
626,0,0,0,0,0,0,0,0.094288774,0,0,0.39833972,0.8693093,0.96965146,0,0,0.85270745,0,0,0,0,1.99648,0,0,0.76487225,2.676981,0.19248882,0.07735103,0.24664533,0.005738123,0,0.01169841,0,0
627,0,0,0,0,0,1.0356835,0.5253215,0.6646775,0.92167383,0,0,1.0585053,2.0696392,0,0,1.1423444,1.2423023,0,0,2.7921157,1.2467071,0.6579889,0,1.870318,0,0,0.20282777,1.1744595,0,0,0,0,0
628,0.5167966,2.545156,0,3.8029742,0,0,0,0,0.41601533,0,0,1.2546992,0,1.4596603,1.0720558,0.15393525,0.47670054,2.458828,0.87537366,0,0.123676255,0,0.65258837,0,0,0,0,0.8544974,0.96729964,0,0,0.0963523,0
629,0.41609946,2.8025084,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6224909,0,3.1631856,0.7174962,0,3.4845705,0,0.04687877,0.07622515,0,0,0.41782162,0,0.5573944,0,0.5636153,3.0593092,0.23396797
630,0,0,1.592643,0,0,0,1.3168766,0,0,0,0,1.2767323,0.8669634,0,0.44551727,0,0,0,1.1908625,0,1.9510375,0.2824915,0,0,0.78076243,0,0,0,0,0.6447598,1.1573137,0,0
631,2.8064537,0,0,0.9849308,0,0,0,0,0,0,0,0,0,0,0,1.6991013,0.36415187,0,0,0,0.6633434,1.6811883,0,0,0.24951814,0.31970134,3.6879206,1.5990996,0,0,0,3.1493187,0
632,0,0,0,0,0,0,0,0,0,0,0,0.10959417,0,0,0,1.2590071,0.34353846,0,0,0.005581537,1.0945451,0,0,0,0,0,0.9231904,0.8259188,0,0,0,0,0.8008213
633,0,0,0,0,0.5597594,0,0,0,0,0.36821055,0,0,0,0,0.023738064,0.454929,2.3430505,0,0,0.7921121,0,0,0.022120602,0,1.1322933,0,0.31762633,0,0,0.29511437,0,0,0
634,0.18982647,4.151987,0.6799271,0.84287554,0,0,0,0,0.24699707,0,0,0,0.7368411,0,0,2.624597,0,0,0,0.55926675,0,0.64850444,0,0,1.5694764,0.3127016,0,0.80786574,0,0,0,3.2049587,0
635,0,0.59920084,1.408058,0,3.8194435,0,0,1.2180724,0,0,0,0,0,0,1.1882101,0,0,0,0.8631368,0,0,0,0.04875649,0,0,0,0,0,0,0.47139654,0,0,0.29517066
636,0,0,0,0,3.716952,0,0,1.1895841,2.8369186,0,0.09704068,1.1636767,0,1.1407591,0,0,0,0,0,0,0,0,2.5922265,2.8810627,0,0,0,0,0.6770022,0.05949956,0,0,0
637,0,2.6098382,0,0.038325094,1.1373681,0.14333053,0,0.16162874,4.180011,0,0,0,0.40202725,0.2673684,0.13443562,0,0,0,0,0,0,0,0,0,0,0,0.3393263,0.7679709,0,1.450069,0,0,0.13157229
638,0,0,1.0361754,5.075785,0,1.5438293,0,0,0,4.333515,9.14241,0.45311627,1.3886665,0,0.19303125,0,0,0,0,2.988688,2.720595,1.0714073,0,0,1.3524833,5.8808417,0.7466845,0,0.59105027,0,0,2.0124712,0.36731985
639,0.6299422,0.14015633,0,1.9414452,0,1.7189415,0,0,0.157119,4.2106333,6.534009,0,0,0,0.32865813,0.7322785,1.6172585,0,0,0,0,2.0235834,0.36176783,0,6.701765,12.562637,0.877266,0.6770549,3.4768984,0.38966548,0,1.7788266,0.07636656
640,0.873068,0,0,2.4289567,0,0,0,0,1.7150006,2.041883,4.595823,0,2.6599376,0.78402275,0.23940392,0.59273165,1.182445,1.2981349,2.0171328,0,4.5604587,5.8888764,0.6989945,0,9.871382,9.702586,0.41155547,1.6498439,3.5672786,1.3723859,1.877096,5.4509816,0.6057211
641,1.3452246,2.2370324,0.34753796,3.358164,0.16037059,3.4919968,0,1.7692902,3.0957735,2.9388955,0.29385635,0,1.757633,0,1.3485765,0,2.8459895,4.2112994,0,0.43531266,0,2.8166618,0.085762784,0,9.172628,3.812956,0.12296754,0.74407935,4.41936,0,0.43803984,0,0
642,0,0,0,4.794955,0,0,0.14694005,0.6455698,0,0.0461683,2.8510935,0,0,0,0,0.5157529,1.1982096,0.31700107,0.5790382,3.9355786,1.8804642,0.6920441,0,0,2.854577,0,1.912881,2.4864194,0.66850334,0,0,1.478805,3.899592
643,0,0,0.45596793,1.7645702,0,0.64339113,0.10632228,0.71791106,0.24028242,0.004529264,0,0,0,0,0,2.0043218,0,2.405842,0.15413946,0.7979565,1.0007585,0.7968711,0,0,4.6812954,0,0.4682043,0,0,0,0,0,0
644,0.8655245,0,0,2.6543524,0.8818643,0,0.04785813,0.89332116,0,0.82522285,0,2.5239682,0.80924594,0.88231516,0.39609003,0,0,3.0405872,2.0529027,0,0,2.803081,0,0,0,0,0,0,0,0,0.5219681,1.0812366,0
645,0,0,1.3064121,0,0.9202626,1.8378648,4.3123574,0.9365104,0,0,0,1.0001229,0.8955231,1.7311575,0.56976855,0.10553043,0,0.31247088,1.2388022,1.9046198,0,0.80627644,0,0,0,0,0,0,0,0.77763283,0,0,0.25001484
646,0.5663046,1.9542017,0,1.4115486,2.5729287,0.516312,0,0.10102207,0.92176473,0,0.36069965,0.6327586,0.20297146,0,0.3784217,0.46721902,0.027352262,0.8855854,0.18807255,0.6743479,1.189414,0,0.5647629,0.9676191,0.4407627,0,2.444192,0.3530042,0,0,0,0,0
647,0,0,0,0.9549653,0,0.81312627,0,0,0,0,0,0,0,0,0,0,0.857206,0.5998498,0,0,1.3759482,0,0,0,0,0.46001512,0,0,1.2151116,0,1.6797904,5.2211304,0
648,0.49823168,10.589111,0.92772275,0,0,0.4100915,0,0,1.4725367,0,0,0,0,0,0,0,0,0,0,0.4309236,0,0,0,0,0,0.34779966,0,0.39309192,0,0,0,2.5046463,0
649,0,0,0,0,2.1283927,0.3225717,0,2.0638359,0.05219437,0.7995645,0,0,0,0.95218396,0.2319488,0,1.2029167,0.5609889,0.81634873,0,0,0,3.1832778,0,0.4758017,0,0,0,0,3.4875338,0,0,0.28110504
650,0,0,0.5614117,0,0.9101864,0,0,0.0916623,1.8225826,0,0,0,0.60874856,0,1.9637713,0,0,2.1782136,0,0.6828331,0,0,1.5553484,3.1103072,0,0,0,0,0.095336735,0,0,0,0
651,0,0,0.4123809,2.4628315,0.08618469,0,0,0,0,1.1004939,0,1.3050704,0,0.1869599,0.27112687,0,0,0,0.45015493,0,0,0,0,0,0,0.44112384,0,0,0.38371986,0,0,3.1666906,1.1877642
652,0,3.6587021,0,0.879343,0,1.8636414,0,0,0,0,0,0,0,1.3632456,0,0,0,1.3299944,0,0.9917262,1.2166446,0,0,0,0,0.48915696,0.8878535,0,0,0,0,0.13714917,0
653,0,0,0.2761733,0,0,0,2.097982,0,0.046715464,0,0,0,0,0.7068644,0,0,0,0,0,0.7676972,2.586917,0.17604005,0,0.4640543,0,0.08879374,0.047804963,0,0.016177474,0,1.7043916,1.5775776,0.7066196
654,0.42046043,0,0.036123574,0.65927315,0,0,0.38240615,0,0,0,0,0,0.2731701,0,0,0,2.6563,0,0.13098986,0,1.9192219,0.9689059,0.04898617,0.4786614,0,0,0,0,1.2593049,0,1.1026769,1.541731,0
655,0.39012924,1.6371839,0,0,0,0,0,0,0,0,0,0.5128493,0,0,0,0,0.64627826,1.1255891,0.48805118,0.16287433,0,0,1.016307,3.4857373,0,0,0,0,0,0,0.104754746,1.438199,1.5525725
656,0,0.40716332,0,0,0,0,1.0700772,0,0,0,0,2.0715194,0.81843764,0,0,2.2654653,0.57845294,0,0.7700207,0,0,0,0,0,0,0,0,0.33749503,1.596549,0,2.3611817,0,0
657,0,0,0.5046166,0,0,0,0,0,0,1.2215679,1.1286515,0,0,0.887679,0,0,0,2.9096024,0,0,1.0451021,1.143426,0,0,0,0,0,0,0,0,1.4417825,0,0
658,2.3502862,0.6251822,0,0,0,0,0.94477797,0,0,0,0,0.7062001,0,0,0,0,0,0,0.31912714,0.29573232,0,0.9622842,0,0,0.76537293,0.97407293,0,0.56692153,0.69693065,0,0.41384763,0.6930954,0
659,0,1.4862033,0,0,0,0,0,0.5791613,0,0,0.19062524,0.4418866,0,0.10672133,0,0,0,0,0.96355367,0,0,1.11932,0,0.5008444,0,0,1.1414881,0,0,0.013394154,0,0.93863845,0
660,0,1.8313953,0.9331223,1.3855647,0,0.77240497,0,0.22195508,0,0,1.5342215,0.7687249,0.7962997,0.5652219,0,2.7238123,0.6113194,1.0823545,0,1.042051,1.9252881,0.23609446,0.7685191,0.98019207,0,0.49426714,0,1.4761114,0.08912234,0.15900452,0,0,2.5891893
661,0,0,0.07973441,0.15919317,0.09426359,0,0,0,0,2.0023134,0,0,0,0.10181203,0.6865258,0,0,1.6404092,0.12452091,0,0,0,0,0,1.2298918,0,0,0,0.5322968,0,0,0,0
662,0,0,0,0,0,0,0,0,0,1.0298,0,0.8243029,0,0.18804711,1.2491434,0.6520355,3.3324933,0,0,0,0,0,0.16977566,0,0.4245952,0,0,0.32558775,0,0,0,2.035365,0.32720658
663,0,0,0,0,0,0.007424477,0,0,0,0,0,0,1.9756287,0.33246392,0,0.39384302,0,0,0.0950753,0,0.34449282,2.2648795,0,1.8724935,1.4069419,0,0,3.2011352,0,0.5437012,0,1.2826214,0
664,0,1.366529,0,0.28697002,0,0,1.1265836,0,0,0.7637386,0,0,0,0.165059,0.64969605,2.1460657,0,0,0.06618206,0,1.156042,2.0976558,0,0,1.9283649,0,0.7371385,0,0,0,0.93875116,0,0.60314417
665,1.1965646,1.4473352,0,0,0,2.0345213,0,0,0,0,0,0.46702677,0,0.83275676,0,0,0.3734406,3.055475,0,0,0,0.88072896,0,0,2.820625,0.7976219,0,0.48639318,0.043000627,0,0,0.91337264,0
666,0,0,0.70313716,0,0,0.95584524,0,0,0,0.55221313,0.8451926,0,0,0.1171643,0,0.5451705,0,2.8166044,2.972313,0,0,0,0,0,0.725436,0,0,2.30749,0,0,0,2.0033789,0
667,2.1052008,0,0,0,0,0,0,0,0,1.5043128,0,3.1986258,2.6494339,0,0,0,0,0,0,0,1.0608099,0,0,0,0,0,0,0,0,0,0,0,0
668,1.7321898,0,0,0,0,0,0,0,0,1.0971116,0,0,1.3259128,0,0,0.28521204,0,0,0,0,0.21691355,0,0,1.3035535,0.57264835,0,0,0,0,0,0,0,0
669,0,1.680144,0,0,0,0,0,2.1638415,0.9289849,0.10056266,0.84205395,0,0.30550912,0,0,0,0,0,0,0.26121345,0,0.39349422,0,0,0,0.008570521,0,0,0,0,0,0,0
670,0,0,0,1.5253279,3.881241,0,0,0,1.8440773,0,0,0,1.3773358,0,0.8223568,0,0,0,0,0,0,0,1.1480259,1.3579898,0,0.32279134,0,0,0,1.0492815,0,0,0
671,0,0,1.4415123,0,3.1257882,1.1291251,0,1.0026897,1.6873842,0,0,0,0,0,0.72352237,0,0,0,0.32688946,1.0569028,0,0,1.7843347,2.2269273,0,0,0,0.81675667,0,2.905367,0,0,0
672,0,0,0.9052639,0,0,1.622757,0,2.8756645,1.6647531,0,0,1.0826994,0,0,1.2214651,0,0,0,0.9881045,0,0,0.11580031,0.9726245,0,0,0.31602585,0,0,1.249246,0.7305286,0,0,0
673,0,0,0,0,1.9476186,0,0.4805581,0,1.204502,0,2.0588243,0,0,0,0.33055526,0,0,0,0,1.1575692,0,0,0,0,0,0,3.1975079,0,0,0.4631006,0,0,0
674,0,0,0,0,0.23118286,0.17488573,0,0.53162736,0.15031216,0,0,0.14033374,0,0,0,0,0,0,0,0,0,0,1.8052608,2.349163,0.94745517,0.10367205,0,0,1.2655759,0.8025042,0,0,1.386624
675,0,0,0,0,1.3336068,0,0,1.0264865,2.1279252,0,2.287995,0,0,0,0.2666419,0,0,3.518261,0,1.2876645,0,0,0,0,2.181254,0,0,1.9078348,0,1.3019502,0.3100376,0.40815905,0
676,0.28293827,0,0,1.4098376,0,2.4791422,0.009042202,0,0.30793577,0.76365566,0.48594037,1.4287655,1.3906325,1.5782158,0,0,0.49045745,0,0,0.3071989,1.61914,0.45645034,0,0,0,0,0.42859614,0.39768988,0.8877128,0,2.2705536,0.32095975,0.32804286
677,0.4792274,0,1.5053662,1.0104923,0,0,0.6240763,0,0,0.4388627,0,0.72137284,0,0,0,0,1.2017763,0.97747934,0,0,0,0.8828529,0,0,1.493146,0.8679563,0.65961957,0,0.008980798,0,0,1.2027298,0
678,0,0.40161446,0,0,0.65302604,1.1733679,0,0.14006859,0,0.32116327,0,0,0,0.6987454,0.17880559,1.0920117,0,0.8179065,1.9746981,0,0,0,1.4534034,0,0,0.32915807,0.4230967,0.2750969,0.586184,0,0.6165134,0,0
679,0,2.0447037,0,0,0.44296485,0,0,0.46599114,1.7951751,0,1.5642316,0,0.5468836,0,0.14970978,0.79817057,1.594901,1.1053699,1.5642226,0,0,0,1.1067619,1.4397714,0,0.52082807,0,0.5558954,0.69951516,3.1157644,0,0,0
680,0,0,0.67592067,0,1.7916397,0.17082459,0,1.0924678,0,0.5436829,0,0,0.005979917,0.303394,1.9043988,0,1.1876506,0,1.9934895,0.002881083,0,0,1.5493586,2.3999565,0,0,0,0,0,0.49191037,0,0,0.076662004
681,0,0,0,1.8312359,3.5791695,0,0,0.6700931,0.1057527,0,0,0,0,0,2.0254455,0,0,0,0.88511086,0,0,0,0.6155591,0.6409284,0,0,0,0,0,0,0,0,1.3371516
682,0.724167,0,0,0,1.0982983,0.8798324,0,0.5044566,1.4942467,0.017706377,0,0,1.0133705,0.080203205,1.4883116,0.20802519,0,0,2.1972387,0,0,0,0.044805348,0,0.537204,0.07150586,0.37016812,0,0.025569564,0.8153824,0,0,0
683,0,1.0178391,2.4202995,0,0,0,1.2441267,0,0,1.0733901,0.24905196,2.9780784,0,0,0.30213228,0,0,0,0,0,3.4960098,0.19924685,0,0,0,0.35999745,0,1.2178798,0,0,0,1.0579717,0
684,0,3.2900412,0,0.14976063,0.5815995,0,1.8595413,0,0,2.282491,0.5410152,0,0.8492325,0.9353092,0,0.8721414,0,0,0,0,0,0.14466763,0,1.2415425,0,0.27744833,0.99141264,0.4069904,1.1448685,0,0.12973502,0,0.13872802
685,0.50663936,0,0,1.3515377,0,1.8324841,0,0,0,0.7453876,0.5237845,0,0,0,0,0,1.8640945,0,0,0,1.6019893,0.5062777,0,0,1.7858217,0,2.7346656,0,0,0.67301303,0.94193935,0,0
