x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022
333,0,0,1.0392256,0,0.03534693,0.55643475,0,0,0.5632826,0.40895614,0,0.2701763,1.4793216,0,0,0,0,0,0,0,0,0,0
334,0,0,1.8685937,0.49160138,0,0,0,0,4.0326915,0,0,0,0.65017974,1.110231,7.6945195,1.3599622,0.13600355,0,0,0,5.8126454,0,0
335,0,1.0570346,0,2.0297785,1.135419,0,0,0,0,0,0,0,0,0,7.3327336,0,0,0,0,0.79741096,0,0,0
336,0,0,1.3203726,0,0,0,0.68447423,0,0,0,0,0,0.89051485,0,0.26212907,0,0,1.1840137,0,0,0,1.2470633,0
337,1.8076464,0.9365907,0,0,0.37342516,0,0,1.7525414,2.4725814,2.1196773,0,0,0,0.16736192,0,0.62439,0,0,3.367488,1.7602712,2.7351148,0,0.040234163
338,1.1705207,0,0,0,0,0.43118396,1.1274596,2.2431412,0,0,1.3145192,0,0,0,0,0,0.45932108,1.00679,0,0,7.1280246,0,0.330084
339,0,0,0.31056818,1.6379757,1.6966784,0,0,0.683884,0,0.009121436,0,0,0,2.730208,0,2.9693096,0.33979723,0,3.7953813,0,0,0.56236017,0
340,1.3319107,0,0,0.20189956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258389,0.041906275,0,0,0
341,0,0.40752116,0,0,0,0,0,0,0,0,0.15912077,3.2631748,0,0,1.6364496,0,0,0,1.8338774,0,1.8938814,0,0
342,0.14897642,1.0469695,0.08861339,0.6956299,0,0,0,0.6095628,0.26115528,0,0,0,0,0,0,0.17169939,0,0,0,1.612011,4.114575,0,0
343,0.38111284,2.014611,0,0,0,0,0,0,3.7444003,0,0,0,0,0.41897452,0,0.46857372,0,0,0,0,0,0.006796941,0
344,0.36547136,1.2838248,3.139181,0,0,0,0,0,1.4977305,0,0.12818192,1.7352989,0,0,3.0944722,0,0,0,0,0,0,0,0
345,1.9964014,0.08697789,0,0,0.69810396,0,1.3382888,0,0,0.5503952,0.003723461,0,0,0,0,0.27903736,0,0.90024126,0,1.0499338,0,0,0
346,0,0,0,0.42274252,0,0,0.8373263,0,0,0.5541104,0.99430865,1.354767,0,0,0,0,0,0.5384322,0,1.97552,0,0,0
347,0.004567788,0,0.26780862,0.39601612,3.4137912,0.1378241,0,0,0,0,0.56389153,0,0,0,2.638446,0,0,0,0.7065424,0,0,0,0
348,0,0,0,0.61163974,0,0.015338083,0,0,3.482524,1.0380878,0,0,0,0.46808237,0,0.15918681,0,0.4207589,3.5299628,1.3722999,2.9323459,0,0
349,0.24067383,1.2752334,1.2122002,0,0.3284256,0.16333103,0,0,0,2.452126,0,0.96910834,0,2.57729,0,0,0,0,0,0,3.1184387,0,0
350,0.34763357,0.21208669,0,0,1.1299396,0,0,0,0,0,0.22085758,0.022032328,0,0,0.2519086,0,0,0,0,0,0,0.7668993,4.002054
351,0,0.6486428,0.12254354,1.4625242,0.85620004,1.1943356,1.4897239,1.0324086,1.9435412,1.2489617,0,0,0.92836183,0,0,0,0.3525624,0.62266994,4.6596475,0,0,0,2.864928
352,0,0,0,1.6225306,0,0.29951736,0,0.3263213,2.2802541,0,0,1.0694184,1.3654077,1.0437038,0,1.3213232,0.30306888,0.7814479,1.0392784,0,0,0.36901996,1.1149021
353,0,0.6397125,0,1.6283126,0,0,1.6404748,1.2559363,1.3562812,0,0,1.1944773,0,0,0,0,1.2797817,0,0,0,0,0.87852484,0
354,0,0,0,0,0,0.51735413,1.1630375,0,0,0,0.048502717,0.9585523,0.6974454,0.26364532,0,0.19481577,0,0.1323431,0,0,0,0,0.862874
355,0,0,0,0,0,1.652272,0,0.044236716,0,0,0,0.6679954,0.6201634,2.1558056,0,0.020953422,0,1.3710166,5.6457996,0.41909298,1.938222,0.9677493,0
356,0,0,0.50404084,1.3074756,0,0,0.001786167,0,0,1.8256077,0,0,0.35074928,0.35541743,0,0.33723587,0.10759885,0,0,0.3302188,0,0,0
357,0,0,0.19747393,0,0,0.73570204,0.6723066,0,0,0.82984275,0,0.73518616,0.99652624,0,3.0452273,0,1.2786492,0,0,1.4875321,0,0,1.3069181
358,0,0.10160643,0,0,0,0.49342012,0.6053738,0,0,0,0.59762746,0.92145616,0,0,0,0,0,0,0,0,0,1.3256795,0
359,0,0.08166342,0,0.4321987,0,0,0.091886714,1.246235,0,0,0,0,0,0,1.5604084,0,0,0,0,0,0,0.46996665,0
360,0,1.219395,1.9373409,0,1.5006214,1.585706,0.20058578,0,0,0,0,0,0,2.382489,4.018917,0.014161654,0,0,0,0,0,1.1712066,0.32028198
361,0,0.28084826,0.34577382,1.1669785,0,0,0.20771429,0.18274401,0,0,0,0,0.75987226,0.5770332,0,0.5435215,0.74248433,1.3309722,0.29084852,0.53877455,0.45611507,0,0
362,1.9077715,0,0.51762277,0,0.6173713,0.021649202,0.18249421,1.1287712,0,0.106263444,0,0,0.31934136,0,0.9019473,0.10057647,0.10974091,0,0,0,0,0,3.573072
363,0,0,0,0,0,0.97179043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.865845
364,0,0,1.4278659,0,0,0,0,0,0,0,1.4633507,0.13431588,0,0,0,0,0.056666415,0,0.8317831,0,7.195801,0,0
365,0,1.6448301,0.78995115,0,0,1.153784,0,0.95590204,0,1.2896137,0,0,0,0,1.6528877,0,1.4429631,0,0,0,0,0.13792913,0
366,0,0,0,0,0,0,0,0,0,0,0.28894857,0,0,0,0,0,0,3.312458,5.977882,0,8.023167,2.084753,0
367,0.58616483,1.007684,0,0.5735765,1.3124439,1.6463584,0,1.5132757,0,0,0,0,1.5428194,0,1.5999271,0,0.12503798,0.15460896,0,1.3591279,0,0,0
368,0,0.37193745,0,0,1.4227089,0,0,0.51643693,0,0,0,0,0,0.9707924,0,0.70200604,0.09379909,0,0,0.4989216,0,0,0
369,0,0,0,0.48139971,0,0,0,0,0,0.8337554,0,0,0,0,0,0,1.6953535,0.9361066,0,0.35345572,1.273206,0,1.3491291
370,1.1560262,0.6941876,0.4388288,0.44883588,1.4444084,0.8054073,0.17716366,0.49458134,2.0139148,0,0,0,0,0,3.2634146,0.35227603,0,1.2088423,0,0,0,0.20637676,0.5448208
371,0.021953812,0,0.215323,0,0,0,0,0.13282107,1.9235046,0,0.6776074,1.8598331,0.079764165,0.33415958,0,0.42494637,0,0,1.0489069,0.649087,0,1.7881643,2.362674
372,0,0,0.23012157,0.9912928,0.24557406,0,0,0,0,0,0.25976273,0.9279027,0.44216174,0,0,0.09304742,0,0,1.082177,0,1.3997549,0.10697154,0
373,0.9018084,0.18144028,1.8169501,0,0.20059386,0,0,0,5.6863055,0,0,0.07287482,0,1.1846083,0.43354067,0.3950129,0,0.5392668,0,0,1.1390313,0.5098161,0
374,0.8099502,0,0,0,0.6493667,0.46832824,0.9541118,0.4330804,0,1.7878829,0,0,0.300646,0.383999,2.6685815,0,0.32131872,1.2223084,0,0.4596305,0,0,0
375,1.0992757,0,0,0,0,0,0,0,0,1.1766585,0.857466,0,0,0,0,0,0.8144278,0,0,0,3.4606314,0.8128514,0
376,2.5171323,0,0,0,0,0,0,0.52460676,0,0.8141228,0,2.968158,0.96077174,0,0,0,1.2705796,0,4.625814,0,0,0,0
377,0,0.7744078,0,0,0,0,1.601454,0,0,0,0,0,1.1667708,0.57944155,1.1061342,0,0,2.8821232,0,0.22988218,0,1.4633024,0
378,0.21950203,0,0,0,0,0,0,0,0.6903135,0,1.8899871,1.2356882,0,1.5155914,0,0.2522371,0,0,0,0,1.7875297,0.24941292,0.8508816
379,0.21784265,0,0,0,1.4490685,1.1329895,0,0,0.910191,0,0,0.6339966,0,0,0,0,0.7692133,0,3.2465832,0.3235838,1.4641856,0,0
380,0,0,0,0.8408683,0,0.6786274,0,0,2.8547437,0,3.8216395,0.32369936,0.46121004,0.34736115,2.5347776,1.0400952,0,0,0,0,1.0970336,0.16568263,0
381,0,0,0,0,0,2.0314188,0,2.6836598,0,1.3350549,0.09773065,2.6827881,0,0,0,0,0.47514606,0.31277403,0,0.9019262,0,0.016805544,0.72335815
382,0,0,0.8764863,0.04940437,0.004696531,0.100209445,0,0.85710603,0,0,0.7705244,1.0725958,0.20582205,0,0.33550555,0,0.020169048,0,0,2.2948334,4.981852,0,7.945531
383,0.59133005,0,0.18109733,0,0,1.3843637,0,0,2.3438344,0,0.5266519,0,0,0,1.9080805,1.558116,0.13586819,1.1984607,0,0,2.7735846,0,3.0287142
384,1.74616,0.001229991,0,1.1591617,0,0,0.41794643,0,0,0,0,0,0.6822545,0,0,1.3448333,0.7574302,1.3119844,0,0.2841201,0,0.230432,0
385,0.47869304,0,0,0,0.27016035,0,0,0,0,0.63895094,0,2.1363955,0,0,0,0,0,0,3.7737525,1.440459,0,0.01834569,0
386,2.1024384,0.83199686,2.143197,2.0723305,0.070401385,0.94733876,0.2922761,0,0,0,0,0,0,0,0,0,0,0,0.74412054,0,2.29209,0,0
387,0,0,3.174571,0,0,0,0.40660894,0.20928778,0,0,2.2726316,0.582067,0,0,0,0,0,0,0.42917162,0.51652336,0,0.6831162,0
388,0,0.9274652,0.099921405,0,0,0,0,0,4.3351693,1.3747461,0,0,0,0.7190822,0,0,1.2320373,0,0,0,2.542829,1.4761354,0
389,0,0,0,0,0,0.8827626,0,0.39368218,0,2.2162285,0,0.42189664,0.5313199,1.4762701,0,0,0,0,9.757613,0,0,0,3.8171084
390,0,0,0.29010063,0,0,0,0,0.18779422,1.6346118,0.3932291,0,0,0,0.39517257,0,0,0,0,0,0.09857201,0,0,3.1938696
391,0.59968907,1.0689853,0,2.5306697,0.21727894,1.5493684,0,0,2.1521194,0,0.004509648,0.09330815,0,0,0.45222303,0.9263697,0,0.07732341,0,0.7101054,0,1.1991119,1.1762064
392,0,0.15144032,0,0.43699798,0,0,0,2.465422,0,0,0.3480512,0.80714625,0.18907562,0,0,0.048615508,1.1215919,0,0,0,0,0,0
393,0.17968948,0.48440495,0,0,0,0,0.5080033,0.039475515,0,0,0,0,0.38483664,0,0,1.1670915,0,2.7502217,0,0,3.1511114,0,0
394,0.025965758,0.009356569,0,0.8507155,1.9010245,0.49132696,0.25510326,0,0.21596126,0,0,2.7423787,0,0,0.33768743,0,0,0,1.7140269,0,0,0,0
395,0,0,0,0,0.54751074,0,1.5967331,0.32146248,0,0,1.730439,0,0,0,3.0682008,0,0,0,1.7700888,0,0,0,0
396,0,0,0,0,1.6609598,0.17427936,0,0.003540123,0,0,0,0.9751098,0.34228727,0,0,0.21019036,0,0.7535176,2.893042,0,0,0,2.2492218
397,0,0.6485919,0,0,0.8363744,0,0.016067887,0,0,0.61621225,1.0569735,0,0.16860203,0.876333,0.95154005,0.5878465,0,0,0,0,0,0,0
398,0,0,2.1540499,0.98761535,0,0.90332776,0.6089628,0,2.7932198,0,0.8516647,0,0,0.39069852,0.6020157,0,0.49304155,0.20354576,0,0.25688595,0,1.4937822,1.3415791
399,1.8573391,0,0.0645032,2.2909744,0.4595665,0,1.4217172,0,3.8267632,0.7843991,0.40679625,3.1207457,0.10279364,0,2.373806,0,0,0,0,0,0.8771617,0,0
400,0,0.19514287,0,0,0,0.77984494,0,0,1.0166506,0,0.36643013,0,0.3039599,0.0465596,0.6933969,0,0,0,6.3563714,0,0,0.32609802,4.0585527
401,0,0.10463487,0,0,0,0,0,0,0,0.692301,0.8211868,0.45856905,0.9940207,0,0,0,0.16549507,0.68234116,0,0,0,0.007132142,5.7627096
402,0,0,2.0916646,0,0,0,0,0,2.1734858,1.7122725,1.5726639,0.15275523,0.001489028,0.9918168,4.4365845,0,2.1317608,0,0,0,0,0,2.8181098
403,0,0.08091747,0.33823517,0,0,0.3756509,0,0,0,0,0.27697027,0,0.3007067,0,2.7644973,0.49981663,0,0,0,0,9.494606,0,5.3852973
404,2.894597,0,0,0,0.20118965,0.06528529,1.194218,0.8185638,1.5217359,0,0,3.436417,1.6733744,2.1069849,0,0,0,0,0,2.4136195,0,0,0
405,1.7748523,0,1.2074964,0,0,1.4489129,0,0,3.1652257,0,0.82036287,0.24518098,0,0,4.7163286,0,0.92461467,0,0,0,4.5877914,0,3.8764021
406,0,1.4644772,0,0,0,0,0,0,0.79638433,0.09078984,0,3.0504284,0,0,1.5928009,0,0.27783105,0,0,0,0,0.2683667,0.98220104
407,0,0,0,0,0.91329926,0,2.9063551,0,0.17115211,0.46537837,0.56807053,0,0,0.50429577,0,0.72324437,0,0.45410267,0,0.83496773,2.3312879,0,0
408,0,0,0,0,0,0,0,0,5.323527,0,0,0,0.22590646,0,3.5000966,0,0.95380884,0,0,0.42715326,0,0.44531733,0.4641778
409,0,0.36720663,0,0,1.9899958,1.7401619,0.41878226,0.1722009,0,0,0,0.41672215,0.88507676,0.6283846,0.06265014,0,0,1.9238833,4.1570134,0.72702074,2.5872607,0.40203136,0
410,0,0.6054529,0,0.97754616,0,0,0.48389256,4.2096562,0,0,0,0.26402912,0.30860692,0.033542942,0,0.9049779,0.78020877,0,3.5086827,0,2.9225628,1.2318013,4.4802213
411,0.88296604,0,1.680722,0,4.270154,0,0.96056527,0.15755832,0,0.16674516,0,0,0,0.09086032,0,0,0,0,1.818236,0,0,0.12492563,0
412,0,1.5237738,0,0,0,0,0,1.3524524,0,2.079346,0,2.3138752,0,0,0,0,0,0,0,0.014231573,0,1.0953032,0
413,0,0.25175375,0,0,0,0,0,1.6730596,0,0.7436661,0.95903826,0,2.111318,0.102232546,0,0,0,0,0,0,0,2.2175927,5.044135
414,0,0,0,2.5272918,0.3675985,1.4146863,0,0.089081265,4.7510357,0,0.6759613,0.2006218,0,0,0,0.4397608,0.002842403,0.66138494,1.1397561,0,0,0.14259098,2.4256787
415,0,0.3351346,1.2583046,1.7402507,1.9465219,0,0,1.1285868,1.7414222,0,0.7608673,0,0.07311042,1.0678856,0,0,0,0,0,1.9837294,2.5740826,0,0
416,0.9371769,0.8227002,0.7342132,0,1.9919566,0,0.88921255,0.063269004,0,0,0,0,0,0.39409998,0,0.4162706,0,1.3786976,0.10862685,0,0,0,0
417,0,0.78976965,0,0,0,0,0,0,2.3092506,0.39433447,0,0,0,1.1679013,0,0,0,0.1707186,0,0.6070114,0,2.3945303,1.0298663
418,0,0,0.4734149,0,0,0,0,1.2803718,0,0,0,0.6724612,1.2675425,0,3.2057025,0,0,0,0.95749784,0,0,0,6.591466
419,0.40181732,0.6134058,0,1.1948824,0,0,1.4760622,0,0,2.192433,0,0,0,0,0,0,0,0,2.9911296,0,0,0.06915929,0
420,1.9851326,0,0,0.003478997,0,0,0,3.3112173,0,0.31345347,0,0,0,0.9865697,0,0,0.29232383,0.767312,1.303674,1.0702866,0,1.1584247,0
421,0,0,0.6809523,1.9929615,0.016761407,0,0,2.389446,0,0.7845746,0,0,0,1.0701265,0.583117,0.5514476,0.9659903,0,0,0,0,0.6175944,1.3257732
422,3.6258368,0.3914675,0.40940782,2.045522,0.452766,0,0,0,0,0.24289079,0.20877397,0,0.8283848,0,0,0,0,0,0,0,0,0,0.77714354
423,0,0,0,0,0.1602693,0,0,1.6915706,0,2.9170034,0.46583003,0,0,1.0199066,0,0.5408226,0.3597405,0,1.8225043,0.80507326,3.1843994,0,0
424,0.489415,0,0.32291085,0.26691237,0,0,0,0,0,0,0,1.1224848,0,0,1.2767609,0.43310362,2.1263487,0.9455196,0,0,0,0,0.8274953
425,1.6562958,0.2145221,0,1.7458465,0.011269003,0.74627477,0,0,0,0,0,0,0.11659,0,0,0,0,0.7124432,0.95119727,0.8115543,0,0.118897274,0.2281341
426,0,0,1.0596522,0,0,0,0.85472983,0,0,0,0.5479334,2.9248652,0,0,0,0.63991463,0,0,0,2.909643,2.4829752,0,0
427,0,0,0,0,0,0.49081445,0,0.89453894,0,0,0.13011846,0,0,1.2989776,0,0.5904083,0,1.499557,0,0,0.724278,0,4.5608807
428,0,0,0,0.5578986,0.112620726,0.5712727,0,0,0,0,0,0,0,0,4.626946,0,0,0,1.4606848,0,0,0,0
429,0,0,0.2106802,0.43601456,0,0,0,0,0,0.612071,0.7894005,0,0,1.0344031,0.33996916,0,0,0,0,0,0,0,0.17202932
430,0,1.0808543,0.035597138,2.7802212,0,0,1.7367939,0,0,0,0,2.2013793,1.2547506,0,0,1.0887536,1.1389828,0.49447194,0,0,0,0,0
431,0,0,0,0,0,0.6964455,0,0,0,3.2622313,0,0,0.22062922,0,0,0,0,0,0,0,1.5493792,0,0.8040519
432,0,0,0,0,1.1485844,0,0,1.2000318,3.6166716,1.4029708,1.2079743,0.019007413,0.76036847,0,3.6796927,0,0,0,6.580582,0,1.873579,0,0
433,0,0,0,0.11015098,0,0,0,0,2.8020146,1.060757,0,0,0,0.19268426,0,0.13799274,1.2596072,0,0,0.24880604,0.56901073,0.36016616,0
434,0,0.38929346,0,0.97984713,0.21489255,0.17852713,0,0,2.0730293,0,0,0,0.08914134,0,0,0,0,2.031745,1.4203668,0,1.8325812,1.4074694,3.8131897
435,2.6211905,0.6196448,1.3075138,0.09575488,0.7448678,0,0,0.72250885,0,0,0.370864,0,0,1.3859252,2.8565474,0.45239043,0.51502544,0,0,0,2.0215077,0.07181325,0
436,0,0,0,0.72005844,2.0454605,0,0,1.1563073,2.1870832,1.1765422,0,0,0,0,0,0,0.48922294,0,0,0.45187768,0,0,0
437,0,0,2.4707966,0.92309856,1.5596926,0,0.8140108,0,4.119855,0,0,0,0,0,0.34745872,0,0.32399887,0.43914092,0,0,0,1.1605238,0
438,0,0.44151053,0,0,0,0,0,0,1.1572953,2.323644,0,0,0,0,7.6197248,0,0,0,1.2650077,0,0.2653644,0.012915448,0
439,0,0.7335019,0.9475049,0.40794882,0,2.0210152,0,0,0,0,0,0,0.5010087,1.2785486,0,0,0,0,0,0.4802738,0,0,0
440,0,0,1.1279119,0,0,0,0.29475683,0,0,0,0,1.407523,0,0,2.553262,0,1.5027187,1.4103643,0,1.1391189,6.380051,0,0
441,0,0,0,0,0,0,0,0,0.25479797,0,0.8803803,0,0,0.47417468,0,0.7985756,0,1.4302263,3.9809313,0,0.5050513,0.97424686,0
442,0,0,0,0,0,1.6396662,0,1.0160865,1.7122648,0,0.45308766,2.0595732,0,0.6826758,4.2067943,0.43750644,0.5414407,0,0,0,0.5307204,0,0
443,0,0,0,0.14005488,0,0.12862287,0,0,0,0,0.04038396,0,1.1335601,0,7.178471,0,0,0.8175135,0,0.39433748,0,0,10.793208
444,0.35627398,0,0,0,0,2.1462545,0.6858968,1.2870282,1.5616944,0,0,0.21384157,0,0,0,0,0,0,0,0,0,0.21137285,0
445,0,0,3.699165,0.7565894,1.5479472,0,0,0.1551066,3.6983578,1.9263229,0,1.4812387,0.57284975,0,0,0.16253631,0.67647606,0.07373038,0,1.2827913,5.8568053,0,0
446,0.75413525,0,0,0,0,1.2060251,0,0,0,0,0,0.84836143,0,0,0,0,0,1.8398325,2.1564145,0,0,0,5.1810017
447,0,0.27186835,0,0,2.386963,0,1.5953965,0,3.182715,0,0,0.99878573,0,0,3.6273518,0,0,0,5.846485,0,0,0,0
448,2.506961,1.2543322,1.4397023,0,1.468012,0.7319684,0,2.0816739,2.725173,0,0,3.6537821,0.5640544,0.7473411,0,0.60635275,0,0,0.18371476,0.5354754,0,0,6.8927975
449,0,0,0,0,0,2.413404,0,0,0,0,1.8177868,0,0.43104118,0.5847972,0,0.055732217,0.16077721,1.410885,5.2402654,0,0,0,0
450,0,0.45653328,0.37180594,0,4.0227847,0,0.27453473,0,0,1.3934962,0,2.4677248,0,0,9.300636,0.3467984,0,0.21413347,2.7283537,0,0,0.77987576,2.5147965
451,1.1486697,0.6836385,0,1.0563719,0.7277194,0.42735052,0.1992471,0,0,0.12176538,0,0,0.4876668,1.0871234,0,0.36583176,0,0,0,0,0.26979512,0.8438484,0
452,0,0,0,0,0,0,0,0,1.3780457,0.33375728,0,0,0,0,0,0,0,3.1404445,0,0,0,0.4135515,0
453,2.0666509,0,0.8718522,0,0,0.9268964,0,0,0.18958771,0,1.3806562,0,0,0,0,0,1.2794181,1.3115404,0,0,0,0,0
454,0,0,0.5330906,0,0.0416123,0,0,0,3.9629776,0.6814651,0,0.39253226,0.68258953,0,8.488214,0,0.28042164,0,0,0,0,0,0
455,0,0,0,2.4805496,0,1.2055176,0.68423706,0,0.29607478,0,0,0.38055244,0.9260617,0,0,0,0,0,0,0,5.3588285,0.38622203,0.24701656
456,2.0620701,0,0,0,0,0,0,1.2555856,0,0.37275332,0,0.11291867,0.8470131,0,0,0,0.31174767,1.0755321,1.3562217,0,2.3415127,0,5.71154
457,0,0.093395054,0,0,3.6738944,0,0,0,1.5442272,0.003493086,0.2058645,0,0,0,0,0.13727011,1.5404143,0,0.9396022,0.06204024,0,0,4.6441975
458,0,0.70919824,0,1.0027775,0,0.64069253,0,1.9211555,0.20823084,2.253095,0.19805056,0,0,0.65127903,1.9677303,0,0,0.6985968,0,0,4.2541485,0,0
459,0.17623448,0,0,0,1.7134696,0,0,1.6576003,0,0,0,1.1754057,0.61194193,0,0.98940367,0,0,0.815398,2.8865414,0.9848641,0,0.32545897,3.162893
460,1.8979645,1.1727884,0,1.1593128,1.6511487,0,0,0,0,0,0,0,0,0,0,0.69949925,0,0,0,0,2.2097745,0,0.19780403
461,0.37749204,0.3627421,0,0,1.2282655,0,0.4501178,0,1.3063302,0,0,0,0,0,2.1311169,0,0.1990529,1.0648872,1.2874092,0,1.399439,0,1.3153852
462,0.8460938,0,0.38617262,0.7626525,1.2994645,0,1.284623,0,0.6941835,0,0,0.6435926,0,0.5064985,0,0,0,0,0.116098516,1.8312392,0,2.2421281,0
463,0,1.176344,1.6982862,0.030342914,0,0,0,0,2.2024772,0,0.69262856,0.10350202,0,0,1.1406754,0,0,1.0206386,2.3996718,0,0,0,0
464,0,0.32959706,0,4.416898,0.69574666,0,0,0.5871078,0,0,0,0,0,0,1.0189781,0,0,0.44841352,1.579986,3.248384,4.004066,0.123231255,0
465,0.6178791,0.2904047,0.32677788,0,0.16553555,0.6002275,0,0,0.7120737,0,1.4090532,0,0,0,0,0,0.5082195,0.8696617,0,0,0,1.6166748,3.45779
466,0,0,0,0.51315564,1.6099346,0,0.407398,0,4.0364785,0,0,0,0.16032505,0.20255882,0,0.11376484,0.80663574,0.14724553,2.0275445,0,0,0.8610294,0
467,0,0.35455483,0,1.8175828,0,0.54617757,0,1.8772968,5.146733,0.86462206,0,1.1199636,0,0,0,0.5894124,0,0.03227097,0,0,4.2263007,1.3268594,0
468,5.5272865,0,1.621825,0,0,0,1.3091013,0,0,0,0,0,0,0,0,0.18816784,0,0.27053604,2.0657258,1.6182771,0.24528956,0,0
469,0,0,0,1.184651,1.9968455,0.22875485,0,0.61795515,0,0,4.176643,0,0,0,0,0,0,1.161064,0,0.19859952,0,0.23499635,1.7974184
470,0,0,0,0.20538831,0.30096638,0.403486,0,0.5767578,0,0,0.42014024,0,0,0,0.55935025,0.3396299,0,0,0,0.7328973,0,0,2.4706607
471,0,1.0537674,0,0,0,0,0,0,0.62636226,0,0,0,0,0,0,0.41906142,0.5331869,0,10.377727,0,0,2.9588406,2.3138964
472,0,0,1.5471946,0.6209975,0,1.727939,0,0.48199242,0,1.1924001,0.60636944,0.49815235,0,0.7232099,0,0.31715488,0.6639953,0,0.75159675,0,0,0,11.997313
473,0,0,1.257877,0,0,0.049583204,0.22495608,0.6097428,0,0,1.3163245,1.1184491,0,0.9560576,4.0527434,0,0.34190795,0,0,1.9871631,2.9688559,0,0
474,0,0.053217087,0,0,0,0,1.3651928,0.1765957,0,0,0,0.5681729,2.1327238,0,0.40059474,0,0,0,0,0,0,0,0
475,0,0.46452966,0,0,0,0.86083287,0,0,0,4.487028,0,0,0,0.27482152,0,0.49671057,0,0.05643337,5.729686,1.4638429,1.1398754,2.9754725,0
476,0,0,0,0,0.8416305,0.003654862,0,0,0,0,0,0,0,1.9917206,0,0.13992578,0,0,0,0,0,0,0
477,0,0,0,0,2.0611675,0,0,0.22916733,2.7719855,0,0.8664984,0,0,0,5.640705,0.42479405,0,1.2206938,0,1.4704595,0.92632526,0,0
478,0,0,0,0,1.5235429,0,0,1.3268192,0,0,0,0,0.18163016,0.33030456,2.2368622,0,1.0017889,0,0,0.38038522,4.432681,0.04969103,0
479,0,0,1.6347923,0,0,0,0.61775416,0.47518656,0,0.44955716,0,0.9975896,0.008074498,0.9527243,0.27634546,0,0.18684116,1.0875657,2.4586198,0,0,0.53241897,0
480,0,0,0,0,0,1.4952619,0,0,0,1.8474628,0.18713185,0,0,0,0,0.7463423,0,0.31568855,0,0.2900711,0,0,1.6254883
481,0,0.22815603,0,1.0939798,0.1580716,0,0.32929707,0,0,0,0,0,0,0.976258,2.928096,0,0,0,6.0695133,0,0,0,0
482,0,0.14804213,0.5903668,2.9208224,0,0,0,0,1.4288871,0.30452505,0,2.0490239,0.35810238,0,0,0.33598584,0,0,0.51084703,0.066853866,0,0,0
483,0,0.9078569,0,0.9279875,0,0,0,0,4.3083735,0.65388733,0.028879948,0,0,2.4303567,0,0,0,0,3.6325252,0.2760885,1.8372679,0.51863384,0
484,0,0.7417885,1.7077929,0,0,0,0,0,1.4034253,2.2448797,0.6478465,0.97002774,0,0.5487078,0,0.4211181,0,2.4766893,2.775982,0,0,0.91293234,0.07570389
485,0.84322727,0.67669594,0,1.712519,1.8296548,0,0,0,0,1.3924946,0,0,1.4790354,1.2548363,0,0,0,0,0,0,0,0,3.5058138
486,0,0.29247895,0,0,0,0,0,1.4704361,0.4182765,0,0,2.8279066,0,0,5.5613995,0,0,0,3.9571395,0,0,0,5.871
487,0,0,0,0,0.7512889,0,1.0516661,0,0,0,0,0,0.9618417,0,0,0.6902525,0,0,0.2951382,0.23162317,2.8952067,0,3.6228926
488,0.3802495,0.014966037,0,0,0.26743928,0.20028621,0.06796676,0,0,0,0,0.44810787,0,0,0,0.81405085,0,0,0,0.5716017,0,0,0
489,3.8828087,0,0,0,0,0,0.10548368,2.2160718,0,0,0.11183095,1.1290559,0,0,0.23632526,0.13167506,0.24188638,0,0,0,0,0,0
490,0,0,0,0,0,0.2917642,0,0,0,2.2282536,0.045269735,0,0,0,0,0,0,0,0,0,0,0,0
491,2.2508821,0,0,0,0,0,0.8593798,0,0,0,1.0525706,0,0,0,0,0,0.8310627,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0.78031623,1.1879654,0.23073126,0,2.4255476,0,0,0,0,0,0.781936,0,0,4.220706,0.017574538,1.4061947
493,0.77852786,0,2.5710502,0,0,0,0.44970614,0,0.070846155,1.2550558,0,0,0.51521176,0,0,0,1.1056683,2.0560415,0,0,4.004078,0,0
494,1.5747235,0,0,0.8194774,0,3.551504,0.5044744,0,2.9662557,0,0.6687173,0,0.17701115,0,0,0,0,0.5104299,0,0,4.113157,0,6.7664027
495,3.733224,0,0.35666937,0,0,0,0,0,0,0,0,0,0.19725974,0,0,1.0819179,1.768487,0,0,1.8187858,0.8771062,0,3.0316894
496,0,0,0,0,0,0.28248233,0,0,1.888978,0,0,0,0.4601176,0,0,0,0.8218577,0,0,0,2.686459,0,3.5436332
497,0,0,0,0,0,0,0,0,0,0,0,0.19408906,1.3612709,2.491559,0,0,0.6569831,0.69090873,0.76762885,0,2.2671092,0,2.8405378
498,3.4698365,0,0,0.44300607,2.4020302,0.08738765,0,1.282571,3.457738,1.8343195,0,0,0,0.16994049,7.406728,0,0,1.1206398,0,0,1.2022152,0.9246889,2.068089
499,0,0.92584956,1.2267909,0,4.2815514,0.16605051,0.45614752,3.6986487,0,0,1.29789,1.770475,2.0592027,0,0.09052035,0.2938979,3.213031,0,0,3.8053014,0,0,1.8362665
