x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022
331,0,8.537088,4.8113146,3.3339574,0,0,0,0,0.6937003,0.03865942,10.129781,0,0,0,2.1157699,0,0,0,0,0,0.37568477,7.0124555,0
332,0,5.4770627,0,1.3336555,0,0,4.716714,0,0,2.1903265,0,0.062371,0,0,0,0,6.5944595,0,0.10391484,6.2422957,0.5062718,0,0
333,2.66748,0,0,0,0,2.5051584,0,2.1692832,0,0.29944357,0,1.2839053,1.8845454,0,0,1.7764369,0,0,0.18178365,0,0,0,7.9718413
334,0,0,0,0.63871425,0,0,0.84327036,0,1.4307023,0,0,0.85529006,1.7279813,0,0,0,0,0,1.7265128,0,0,0,0
335,0,0,0.99049354,4.822699,0,2.1144655,0,0.34590468,0,0,0,0,0,0,0,0,0,0.38859752,0,0,0.5107022,0,0
336,1.7461768,0,0,0,0,1.9171704,0,0.5949078,0,0,0,0,0,0.44221103,0,2.6003397,0,0,0,5.1179786,0,0,0
337,0.5133037,0,0,5.4796615,0,0,5.596473,0,0,0,4.896515,0,0.48970625,0,0,0,0,2.878928,0,0,0.99300534,4.2270384,0
338,0.32194415,0,0,0.909374,1.5722454,0,0,0.70394975,0,1.8149776,0,0,0.5083679,0,0.2404261,0,5.3799033,1.1765592,0,0,1.2473091,0.25774658,0
339,0,12.570168,0,0,0,3.3257873,2.7918754,0,1.4203496,0.9895138,0,0.5329412,0,0,0,0,1.8489641,0,0,0,0.7842693,0.8153801,12.617579
340,0,0,2.0037088,0,0,0,3.688759,0,0,0.25820863,0.32359058,0.5943723,0,0,0,0,6.7172,0,0.6793305,0,0,0,0
341,1.4438311,0,0,0,0.6614771,0,0,0,0,0,1.3892411,0.51211166,0.5785392,0,0.004293499,0,3.3219886,0,0,4.113723,1.2389772,0,7.1557517
342,0.28185496,8.744895,0,0,2.0406325,2.2641544,0.1134413,1.1351463,0,0,0.58060676,0,0,0,1.2807938,1.2801931,0,0.20612396,0,0,0,0,0
343,0,0,2.015096,4.956138,0.12371242,0,0.07479145,0.76584,0.4198935,0.16240276,0,0,0.037825465,0,0.22074819,0,1.8791617,0,0,0,2.4567044,0,0
344,0,0.6572388,3.88398,1.2880813,0,0,7.660327,1.2646108,0,0,0,0,1.2226155,0.88599694,1.1617796,1.5070609,2.6584892,1.0534189,1.3005006,0,0.42489097,0,0
345,0,0,0,0,1.1357142,0,0,2.560157,1.3368415,0,0,0,0.32292938,0,0,0,0,0,0,0,0,0.6583358,0
346,1.0911033,0,0.7367704,0,0,0,0.06654392,0,0,0.3731573,0,0,0,0.20880502,0,0,3.532406,0,0,6.4238834,0,0,3.118836
347,0,16.948606,4.57665,0,0,0.9192451,0,0,0,0.15680282,0,1.3757571,0,0,0,0,0,1.9362354,0,0.2689945,0,3.4868627,0
348,0,1.1692141,0.8902853,1.6556323,0.68135595,0.18020214,0,1.076209,0,0.82972294,0.71963537,0.40934983,0.52502656,0,0,0.28083217,1.5439254,0,0,0,0,0,0
349,0.7394468,0,0,0,0,1.6153837,0.03144104,0,0,0.6392197,4.8272295,0.056947626,0.6781595,0,3.2178426,0,0,0,1.8906796,5.1366644,0.5893772,0,0.22231832
350,0,10.232542,0.402914,0,0,0,0,0,0,0,0,0,0,0,0.6414267,0,0,0,0,8.680981,0.67857933,0.24813306,6.4637713
351,0,0,0,0,0,0,2.1652527,1.04548,0,0.40733537,0,1.7423326,0,0,0,1.9989135,0,0.7999697,0,3.481405,0.20367275,0,1.3620627
352,0,11.450788,0.88008225,0,0,0.69273716,0,0.04759299,0,0,0,0,0,0,0.96715206,1.1856619,0,0,0.57294464,2.5325491,1.0631775,0,0
353,0,0,0.8572418,0.34287864,0,0,0,0,0.5762787,0,2.3961527,0,0,0.646002,0,0,0,0.5927295,0,0.9621432,0,0,0
354,1.3247848,0,4.1929126,0,0,0,0,2.0077841,1.076543,0,0,0,0,1.74521,0,0,2.471757,0,1.1739594,0,0,0,1.9272964
355,0.19167212,2.2311363,0,1.7521638,0,0,0,0.7329336,0,0.69730246,1.8259629,1.5425729,0,0.21505618,0,0,0,0,0.6081885,0,0,0,1.1933928
356,0.2511795,0,0.91289675,0,1.9963447,0,0,1.651574,0.037758563,0,0,0.4016659,0,0.03192383,0,2.5604165,4.221085,0,0,0,0,1.4121187,0
357,2.692018,0,0,0,0,2.514348,2.0775151,0,0,2.107499,0,0,0.91132075,0.047978632,0,0,0,0,0,0,0,1.8327713,6.7880673
358,0.8931832,0,0,0,1.634653,0.28492814,0,0,0,0.033971623,3.8117015,0.41520983,0,0,0.04044943,0.53942597,0,0,0,0,0,0,1.1511655
359,0.053662166,1.8882315,0.070583545,0,1.3824495,0.4083771,0,1.6910647,0,0,1.0179197,0.18259378,0,0,0,0,0,0,0,0,0.98421705,4.2477922,0
360,0,0,2.0016377,0,3.2796383,0,0,0,1.2977675,0,0.31026873,0,0,0.7597148,0,0,6.859081,1.1497018,0,0.3153919,0,1.4307963,0
361,0,0,0,0,0,0,0.10895295,0.5947201,0,0,0,0,0.8458723,2.318134,0,0,0,0,0,0,0.20881642,3.1612895,9.851831
362,0,0,4.9211025,1.5500174,0.8234834,0,0.033082128,0,0,0,0,0,0,1.3752279,0,2.0799184,2.9142663,0,0.7991046,0,0.6116,0,0
363,0,0.2550208,0,0,0,0,1.4293735,0,0,0,0,0,0.7157615,0.13620652,0,0,12.80783,0,0,0,0,0,0
364,0.48658013,2.7724268,0,3.7585783,0.45902318,0.092708014,0,0,2.432931,2.6884477,0,0,0,0,0,0,1.6289021,0.7792762,0.77064985,9.464763,0,0,4.554486
365,0,0.8658062,0,0,0,0,0,0,0,0,0,0.22918265,0.1505936,0,0,0,0,0,0,0,0,0,0
366,0,4.6554475,3.3616056,0.21681641,0,0,1.2560033,0,0,0,0,0.3889871,0.76985514,0,2.72256,0,2.1942563,0.9165212,0,0,0,0,0
367,0.6184859,5.493842,0,0,0,0,0,1.1843647,0,0.45601454,0,0.72249997,0,1.0082077,0,0,0,0,0,0,1.0115823,1.8573114,0
368,0,0,0,0,0.3574228,1.1828847,0.9631147,0.21800251,0,1.0985363,3.227338,0.61760086,0,0,0.6071851,1.1199245,3.6992016,0,2.2415807,10.13247,0,0,8.342664
369,0.19274426,0,0,4.924807,0,1.442494,0,0.43019223,0.41334274,0,6.7595444,0,0.9859708,0,1.2301079,0.41422924,0,0.89155614,0,2.8195126,1.2240047,0.24943095,1.3374052
370,0,0,2.2684717,0.287713,0.47855452,0.85934836,0,0,0.91475934,0.09400972,2.1273637,0,0.17062378,0.53198814,1.773674,0,0,0.082126826,0,0,0,0,0
371,0,6.8120403,1.2109048,1.4672688,0,0,6.044107,0,0,0.76037246,2.688591,0,0,0,0,0,4.0322204,0,1.2052854,0,0,0,0
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12187064,6.1461844,0,0,0,0,2.926039,0.8925766
373,0,0,0,0,0.03184166,0,0,0,0,0,0,0.6246282,1.1501421,0,0,0.04598322,6.911025,0,0,2.2589877,0,0,10.079525
374,0,0,0,0,0,1.0666913,0.4171334,0,0,0.38685414,0.37669742,0,0,0,0.07916976,0,0,0.40658534,0,0,0,2.1179805,0
375,0,13.948022,0.26801383,0,0,0,0,0,0.6467117,0.19527182,0,1.2906258,0,0,0,0.40452316,8.141712,0,0,7.288581,0.22352198,0,2.6874976
376,1.6398509,0,0,0,0,0,0,0.93839043,0,0.62331814,0,0,0,0,0.5180381,0.0956031,7.24012,2.2883053,0,0,0,0,9.4619465
377,0,1.1386573,1.9189837,0,0,0,0.17209795,0,0.1694858,2.3890586,0,2.0861888,3.3899872,0.002457991,0,0,0,1.2793723,0,0,0,4.355759,0
378,0.6080064,0,0,0,0,0,0,1.1271663,0,0,0,0,0,0,0,1.4420254,0,1.6945177,0,1.2543314,0.7632921,3.719729,0
379,1.0087035,0,0,0,0.31636867,0,0,0,0,0.5152817,1.7101488,0,3.0025303,0,2.3257818,0,0,0,0.8096452,0,0.57534355,1.0984004,0
380,0,0,3.148629,3.2645738,0.4646861,0.20147043,0,0,0,0.09735226,0,0,0,0,0,0,0,1.7597039,1.2608621,6.1563044,0,0,0
381,0.89888525,0,0,0,0,0,0,1.5264977,1.6599164,0.040305786,0,0,0,2.7713895,0,0,0.64205307,0,2.3274288,0,0,0,0
382,0,0,3.4465864,0.45353508,0,4.585669,1.533195,0,0,0,0.60466015,0,0,0,0,0,0,0.2746394,0,12.060549,0,1.8584657,7.172169
383,0,0.08221177,0.901241,0,0.29935175,0.8783107,0,0,0.3365553,0,0,0.92866004,0.3063962,0,0.45477477,0,0,1.840346,0,0.1390054,0,0,0
384,0,0,3.7676935,1.4536484,0,0,0,0,0.84938616,0,0,1.1872318,0,0.087472335,0.035679683,0,4.1724315,1.465909,0,0.3663364,1.2452655,0,0
385,1.0353843,4.4535475,3.6312592,0,0,0.40729508,4.983157,0,0.21780044,0.13780619,3.1221097,0,2.0145679,0,0,0,3.899257,0,0,1.9912082,0,0,0
386,0,0,0,0,1.6557046,0,0,0,0.66012675,0,4.242361,1.5211225,0,0,1.3175598,0.5107627,0,0,0.6261256,0,0.9613639,0,3.2458203
387,0,0.02245976,0,0,0,2.4810445,4.5231547,0.41162762,0,0,0,1.0237283,0.4758816,0,0,0,0.65189683,1.8478599,0,7.9949713,1.5009332,0,0
388,0,0,1.7690184,0,1.1733491,0.30677268,1.9173702,0,0,0.7885841,0,0,0.19565143,1.3300906,0,0,5.801536,0,0,0.9788276,1.5185169,2.1829362,0
389,0,9.1428995,0,0,0,0.024070688,0,0,0,0,3.819241,0,0,0,1.579783,0,0,0,0,0,0,0.9390045,0
390,2.9422686,0,0,0,0,0,5.1767573,0,0.17474155,0,0,0,0,1.6220685,0,1.8608283,0,0,1.3139782,0,0,0,0
391,0,0,1.3633745,2.0573108,0,1.3404269,0.23967454,1.7604226,0,0,2.7239466,0,1.6605004,0,0,2.2818785,0,0,0,3.1807287,1.0078745,3.2997189,0
392,3.0090652,4.821107,0,0,1.0573795,0,0,0.025677377,0,0.86437124,1.8581349,0.11686892,0,0,0.78988224,0,6.43237,0,4.099029,0,0,0,0
393,1.7022029,0,0,0,0.63289624,0,0,0.56843907,0.5568907,0,1.7931392,0.8252272,0,0,2.8924997,0,0,0.95223147,0,4.729455,0,0.6231454,4.451661
394,0,0,3.143862,1.6469498,1.1092303,0,0,0,0,0,0.03008018,1.2751561,0.17039678,1.5384892,0,0.6578116,0,1.3465253,0.1953273,7.463051,0,0,0.8685625
395,0,0,2.9614012,1.2130914,0,0,0,0,0,1.0325029,1.9977674,0,2.5288725,0,0,0,0,0,0.25009343,4.3984175,1.2605721,0.4010346,0
396,0,5.8629065,0,0,0.28001764,0.59568006,1.9903064,0,0,3.7209067,0.033730462,0,0,3.0406446,0,0,0,1.2689978,1.1508104,0,0.45576504,4.7129407,0.24622238
397,0,0,0,3.8072708,1.2998217,0.83572537,0.82959557,0,1.2973968,0,1.889047,0,0,0,2.8865523,0,0,0,0,0,0.89147806,0,0.93350375
398,0,1.6187954,0,0,2.7128408,2.5097713,0,0.29400018,1.1529998,0,0,0.80706805,0,0.6741754,1.7643708,2.3568196,0,0,0,0,0,0,7.8989344
399,0,0,0,0,0.29535556,0,2.5731857,2.2493045,0,0,0.4418657,0,0,0,0,1.1111807,0,0,0.84733677,0,0,0,0
400,1.0205587,1.4026015,0,0,0,0,0,0,0,0,0,0,1.5157576,2.544559,0,0.42005914,4.7443805,0,0,2.7443583,0,0,0
401,0,5.445686,0,0,0,0.67704695,0,0.0390976,0,0,0,3.5249686,0,0,0,0,0,0,0,0,0,0.9011289,0
402,0,2.4876857,0,0.635455,0.11072388,0,0,0.7826518,1.0895541,0.98206747,0,0,0.3140024,0,0,0,6.287077,0,0,4.304544,0,0,5.302397
403,2.9077725,0,0,0,0,0.2867039,0,0.42667615,0,0,0,1.2787651,0.75399196,0.56787634,0,0.54346347,0,0.7407805,1.8646032,0,0,0,0
404,2.0691752,0,0,0,1.684895,0,0,0.20149432,0.23323166,0.5372146,0,0,0,0.0579168,0,0,0,0,0,0.92182416,0,0.26668882,0
405,0,0,0,1.1051133,0,0,0,0,0,0.6908138,5.8737597,0.17985004,0,0.5781752,0,1.5076008,0,0.28512895,0.08831993,0,0.08317466,6.0562577,5.6221824
406,0,0,0,0,0,1.042382,0,0,0,0,0,0.36141396,0.09563857,0,0,0,0,0.8405505,1.3476297,0,2.8219054,1.1410863,1.7984873
407,3.5820265,0,0,2.782485,0,0,0,1.7193269,0,0.11571656,0,0,0.99611,0,0,0,0,0,0.03883173,3.2215755,0,0,0
408,0,10.195772,0,0,0,2.367515,1.2993194,0,0.72107923,0,0,0,1.552078,0.36627096,0,0,0,0,0.5064702,3.776356,0,0,0
409,0,0,0.588608,0,0,0,4.088687,0,0,0.3535343,0,0,0,2.0304298,0,2.527647,0,0,0,0.54737043,0,0,0
410,0.73684,0,1.3003428,2.910395,0,0,0,0,0.022228178,0.038025513,0,1.0621767,0.44461527,0,0.50710654,0,1.4289131,0,0,1.04842,0.06404717,2.3003874,1.3014144
411,0.5250979,5.760209,3.4885452,1.0297793,0,2.5918012,0,0,0,0.26878515,0,1.4572661,0,0.6747246,0,0,0,1.1275089,0.32323503,0,0,0,3.328845
412,0,0,0,0.3127485,0.6293397,0,0.2204146,0,0,0,0.24185483,2.0298274,0,0,0,0,3.232504,0,0.015940981,0,0,3.3767686,1.8339866
413,0,0,0.57040983,0,0.22169384,0,0,1.0656712,2.528123,0,0,0,1.4830868,1.3771554,0,0.9629717,5.7748437,0,1.4907176,2.3570168,0.022343047,1.2917069,0
414,1.1000508,1.3735428,2.781912,0,0,0,0,0.66320074,0,1.2109815,0,0.019570002,0.98712677,0,0,2.219487,0,0,1.061947,0,0,0,2.4253576
415,0.1649492,4.936475,0,3.9364069,0.170316,0,0,0,0,0,0,0,0,1.1807886,0,0.1222182,1.7595718,3.415356,0.18037559,0,0.5500419,0,1.9769835
416,0,0,0,0.28723767,0,0,0,0.31323108,0.6937695,0,2.4003575,0,0,0,0.75889134,1.5367448,0,0,2.4013777,0,0,0,6.548212
417,0,21.8125,0,1.5938374,0,2.910492,4.8561788,0.7701468,0,0,0,0,0,0,0,0,0,0,1.4666954,1.203069,0,2.812045,6.878224
418,0,0,1.6071697,3.459935,0,0,0,0.12508826,0,0,0,0,0.12590969,2.318282,0.5115174,0,8.37213,0,0,0,0,0,0
419,0,0,0,0,0.6481175,0,0,1.1181147,1.3348672,0,0,0,0.5349696,2.7250383,0,0,0,0,0,0,0.77421016,0,11.6160145
420,0,1.9524637,0,0,0,0.15682428,0,0,3.1021433,0,0.19526426,0,0,0,2.2340643,0,0,0,0,10.235966,0,0.37631536,0
421,2.2187684,0,2.231109,2.9749613,0,0.61703414,0,0,0,0,0,0.24717663,0,0.33757412,0,0,0,0.003735021,1.4039215,0,0.5937275,0.7182588,0
422,0.43176165,0,0.91356546,0,2.0150292,0,0.21031252,0,0,0,0,0.90322936,0,0,0,0.82901543,11.054656,1.4488479,0,8.515707,0,0,2.979111
423,0,0.03048553,1.3782558,0.8323298,0,0,2.4475608,0,0,0,7.7764854,0,0,0,1.2096392,0,0,0.26114926,0,3.2201357,1.167414,0,1.1430774
424,0.4527737,0,0,2.715012,0,0,0,0,0,0,2.969297,0,0.020331938,0.077473536,0.18686518,1.4487233,0,0.72445595,0,0,1.5025376,4.5290804,0.7106715
425,0,13.582691,4.992058,0,0,0,3.0346165,0.63710886,0,2.6820161,0,0,0,0.60318184,1.0319333,0,5.0211787,0.004023106,0,0,0,1.4976443,2.347132
426,1.3212086,2.3144398,0,0,1.3436434,1.8285844,1.5515401,0,0.996791,0,1.4333947,1.1888132,0,0,1.3194387,0,0,0,0,0,0,2.198875,0
427,1.6845597,0,0,0,0,0,0.025837246,1.1956245,0,1.4024212,0,0,2.5815916,0,0,0,0,0,0.07690491,0,0,0,0
428,0,0,0,0,0.5818292,0,0,0,0,0.6295643,0,0,0,0.9951472,0,0,0,0,0,1.9078882,0.06399677,2.4561267,0
429,0,0.43379238,0,0,0,0.74640334,0,0,0,0.34723988,0,0.79107636,0.35534382,0,1.5553753,0,0,0,0,0,0.023975518,2.5632973,5.28705
430,1.8173821,0,0,0,0,1.0202969,0.21531503,1.8372663,0,0,0,0.74313486,0,0,1.1104044,2.047207,0,0.14155416,0,0,0,0,3.9180734
431,0,5.6202145,0.26545694,1.5204864,0,1.4734161,1.6270907,0,2.4221058,0,0,1.2778225,0,0,0.5531527,0,0,0,0,0.56059766,0,6.1542134,0
432,0,6.6695323,0,0,0,0,0.4235111,1.8461903,0,0,0.34636393,0.95728177,0,0,0.21035989,0,0,0,1.2599665,0.018730573,0.2722926,0,0.8148399
433,0,11.847306,0,0,0,5.086222,0,0,0,0,0,0,0.59258074,0,0.85507786,2.3240528,0,0,0,0,0,6.5260496,0.5155369
434,0,3.5985904,0.23354638,0,0.110842854,0,0,0,0,0,0.74614567,0,0,0,0,0,2.3880975,0,0,0,0,0,3.303239
435,0,8.057588,0,0.3935123,2.0497754,0,0,0,0,0,1.2899318,1.242802,0,0,1.1382405,0,2.0818622,0,0,0,0,0,9.086936
436,0,0,2.2500432,2.086553,0,0,2.2176003,0,0.27917466,0,0,0,0,0,0,0.059535768,0,1.1486833,0.20909427,0,0,0,0
437,0,0,4.20766,0,0,0,0,0,0.17387404,0,0,0,0.46047243,0.28251362,0,0.92174804,4.1004124,0,0,2.9973354,0.92034346,0,0
438,0,0,0,3.9694405,1.8122481,0,1.3897164,0.47824928,0,0,0,1.0344138,0.92716455,0,0,0,6.9363375,0.29244655,0.17341548,0.82416,0,0,0
439,0,0,0,0,0,0,1.480536,0.7311259,2.5676513,0.86873156,0,0,0,0.22106856,0,0.13373351,0,0.428033,0.16342679,0,3.1108968,0.70131314,0
440,0,7.396508,1.5564033,1.8185152,0.11663125,1.3666089,0,0,0,0.19262324,3.3317027,0.7147552,0.281294,1.537607,0,0,0,0.94141567,0.05856542,0,0,2.7666588,0
441,0,0,0,3.4120114,0,0.3376746,0,0.67197126,0,0.10377291,0,0,0,0,0,0,0,2.362961,1.3313619,0,0.79577833,0,3.4732382
442,0,0,0,0,0.089692816,0,0.77483445,0.4166932,0.29683778,1.6321949,0,0.81296366,0,0.69507676,0.11677835,0,2.0141644,0.9742383,0,2.386982,0.5336569,0.21963756,0
443,1.4234227,0,0,1.299161,0.70723283,0.40643552,0,0.8632326,0,0.43284938,1.4368595,0.19070561,0,0.9001363,0,0,0,0.74641407,1.409399,0,0,0,0
444,0.05254591,0,0,0,0.6244918,1.3712534,0,1.2865329,0.43160006,0,2.1009707,0,0,0,1.8940563,0,3.2698839,0,0.33837682,0,0,0,3.3744123
445,2.1757205,0,5.0046105,0,0,0,0.3275721,0.09479576,0,0,0,0,0,0,0,0,0,1.816387,0,0,1.9032661,0,0
446,0,0,2.7397692,2.7294698,0,0,0,1.045197,2.0755436,0,1.1465342,0,2.5516813,1.4936063,0,0,0,0,0,0,0,0,0
447,0.32888526,2.7584,0,0,1.8241063,0.03424998,0,0,2.5157406,0,0.31444344,0,0,0.4427297,0,0,4.75966,0,0,0,1.028561,0.20721658,0
448,0,2.2737508,0,0,0,0.42899352,0,0,0.7130284,0.22540934,2.8599262,0,0,3.4427302,0.2657769,0,14.542254,0,0.7553865,0,1.0918516,3.2905343,0
449,0.06336052,3.6469405,7.32654,0,0,0.05105447,2.1926467,2.0612025,0,1.5261163,0,1.1292491,0,0.5112646,0,0.6264238,0,0,0,4.8742423,0,1.5462914,1.9795743
450,0,0,0,3.2906718,1.3523822,0,0,0.2518596,0,0,0,0,0.23085792,0,0,0,0,0.72150505,1.1962347,0,0,0.9580064,0
451,0.66357416,0.13629973,0,0,0.9116576,0.24835312,0,0,0,0,6.4935637,0,0,1.7775332,0,0.5279659,0,0,0,2.9928193,0.4543884,0,2.9128337
452,0.6237839,3.735952,0,1.7203146,0.89607567,0,0,0.40287447,0.49763033,0.84659624,0,2.326214,1.1686574,0,0,2.2991173,0,0,0,0,0,0.58322173,0
453,0.061994623,0,0.040024683,0,1.4831995,0,0.5504111,0,0,0,0,0,0.11429285,0,0.78244597,0,0,0,0,1.2046041,0,1.6955867,0
454,0,0,0,0,0,0.028646829,0,0,0,0,0,0,0,0,2.5436134,0,0,0,0,2.8571107,0,0,12.185538
455,0,0.1680993,1.8727275,0,0,0,0,0.9931492,0,0,0,0,2.7775521,2.0119274,0,2.4147625,0,0,0,0,0,0.011559117,0
456,0,0,0,0,0.13548061,0,1.6585778,0,0,0,0,0,0,1.4765618,0,0,0.62338704,0,0,0,0,0,0
457,2.0913627,0.8240506,0,0,0,0,0.4724529,0,0,0.5298955,0,0.060396515,0,0,0.5115738,0.2809839,0,0,0,0,2.2309108,0,0
458,0.8480877,4.873389,2.0570757,0,0.6100678,1.9176272,3.5343888,0,0,0.110666335,0,0,0,0.09035681,0,1.0547019,0,0,0.22296189,3.5671794,0,0,0.22108433
459,0,9.796182,3.405501,5.3238025,2.6396842,4.118163,0.19915056,0.12858365,0,0.11505812,0.96146464,0.03171124,0,0,0.9299639,0,0,0,0,12.164679,0.29550588,2.5601234,2.6514108
460,0,1.3122637,1.6611671,0,0.6132229,1.088008,0,0,0,0.33799016,0,0,0,0.4984501,0,0.63421315,0.8361137,0,0.8850352,3.540999,0,1.5053002,0
461,0,0,0,0,2.8786955,0.96700925,0,0,0.42256787,0,1.07074,0,0.19890003,0.039362345,0.32001722,0,0,2.1134791,0,0,0.019359438,0,1.0209693
462,0,8.196051,0,0,0.24766938,0,3.0934305,0.5639813,0.1609943,1.7176813,0,0.44846517,0,0.6866208,0,0.35236773,0,0,0.18834518,0,0,0,3.118112
463,0,0,0,0,0,0,0,0.5102285,0,0,0,0,0.6149815,0,0,0,7.303507,0.5132177,0,0,0,0,0.20986007
464,0.42226052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0242484,0,0,0,0
465,2.0813518,0,0,0,0.537114,0,0,0,0,0.9204494,0.78606015,0,0.14669287,0.54395473,0,0,1.6276895,0.7552919,0,0,0,0.16519615,4.091921
466,0.6081614,0,0,0,0,1.3128012,0,0,2.9024677,0.62605345,8.122713,1.4373864,0.6266581,0,0.5683839,0,0,0,0,0.08622496,0,0,1.0018322
467,0,0,0,1.1287304,0,2.109676,0.39588505,0.41612855,1.1428825,0.82101107,0,2.3964617,0.40396404,0.20780978,0,0.2058302,0,0,0,3.2980752,0,0,0.25748917
468,0.0674035,0,0,1.2269527,0.35657886,1.8040863,0,0.09233262,0,0.016363526,0,0,0,0,0,0,0,0,0,0,2.528083,0,0
469,0,0,0,0,0,1.3865519,0,0.55938363,0,0,0,0,0,0,2.6334903,0.85749406,0,0.18280497,0,4.179701,0,0,8.869124
470,3.7842102,5.583395,0,0,0.7355174,0,1.0098952,1.5089358,0,0.9435668,2.0379758,0,1.9437531,0,1.6069045,0,4.092412,0,0.76256627,0,0,10.950056,5.488803
471,0,0,2.0515275,0,0,0.91741955,0,0,0.23128319,1.0106676,0,0,0,0.67794955,0,0,0,1.5075065,0.5847521,0,1.4815379,0,0
472,0,4.733454,0,0,0.6157387,0,2.3427508,0.2501302,0,0,0.41489628,0,0,0,0,0,0,0,0,0.9491151,0,0,0
473,0,0,0.53923374,1.8297458,0,0,0,0,0,0.4892897,0,0.58935547,0,0,0,0,0,0,2.6004221,0.7444085,0,0,0
474,0,0,1.3198317,0,0,0,0,0.6555513,0.4300627,1.8593292,0,0,0.67712706,2.1442668,0,2.191095,18.396957,2.305273,0.19493708,0,0,0,0
475,0,0,1.2076964,0,0,0.66880417,5.452967,0.29488605,0.5633061,0,0,0,0,0.51008207,1.031558,0,0,1.9268503,0,0,1.7051216,2.1630716,0
476,0,19.608826,1.7749641,0,0,1.7863152,3.6694608,0.080711626,0,0.88123477,0,0,0.60462093,0,1.6828718,0,5.584025,0.09693337,0,0,1.0110568,0.92707837,4.9569435
477,0,3.8789678,0,0.97626776,0,1.068617,0,0.49574086,1.1601107,0,0,0.5199984,0.050105352,0,0.6744727,0,0,0,0.6806907,0,1.6578665,3.221931,0.2231516
478,0,0,0,1.2783985,0.6234288,0,0,0,0,0,0,2.3168051,0,0.39012408,0.33052826,0,0,0,0.23237531,0,0,1.7028592,0
479,0,0,0,2.0398831,0,0,0,0,0.5769113,0.5656221,0.09697394,0,0,1.7157115,0.6764534,0,4.1076646,1.699505,0,3.8089876,2.2435324,0,0
480,2.9343653,0,0,0,1.1594157,0.54549974,0,0,0,1.2494344,2.358868,1.0774633,0,0,0,0,5.9134884,0.44616634,0,0,0,0,0
481,0.96803504,0,1.8516309,0.757303,0,0.18937947,0,0.5038644,0,0,1.5794817,0,0.29935727,0.25274172,2.7424798,2.1705246,7.822817,0,0,2.115222,1.014147,3.1887498,6.1741476
482,0,7.312232,0,0,0.43699172,0,1.6569912,0.3752594,0,1.1629548,0.30616283,0,0,0,0,0,5.8552327,0.4711558,0,4.168017,0,0,0
483,0.8152365,0,0.78171045,4.478821,1.2520939,0,0,0.5637537,0,0,0,0,0,1.6696455,0,0,0,0,1.234594,0,1.9299197,0,0
484,1.5059537,0,0,0,0,0,0.16994384,0,2.141831,0,3.3232505,0,1.1994457,0,1.9642667,1.1109679,1.9544979,0,0,0,0,0,0
485,0,7.3280873,0,0,1.3814905,3.0368443,0,1.1257111,0,1.3376776,0,0,0,0,1.0526083,0.49947286,0.6892662,0,0,3.3522692,0,0,11.054784
486,0,0,0.78799856,0,0,0,2.6506047,0,0,0.10691401,0.6015118,2.4645789,3.2271674,0,0,0,0,0,1.3855329,3.5749383,0,0,9.075511
487,1.4244128,0,0.19767475,0,0,0.7830868,1.2359904,1.9905491,0.7029822,0,0,0,0,1.510359,0,0,1.9232323,0,0,0,0,0,0
488,0,0,0,0,2.2282507,1.6347277,1.8912679,1.0498811,1.1066058,0,0,2.1949024,0,0,0,0.3833858,0,0,0,0,0.5977089,1.6180867,0
489,0,2.576854,0.82748795,0,0,0,1.7790413,0,0,0,0,0,0,0,0,1.044578,0,0,0,0,0,2.0703177,10.514885
490,0,3.043384,1.5056422,3.8481553,1.2157576,0,0,0,0.02737441,0,1.4128524,0,0,0,0,1.9781939,0,1.3479562,0.50391644,3.8020186,0,0,0
491,3.2087443,0,3.3103743,0.5233868,0,1.6761339,0.29859862,0,0,0,0.23579818,0,0.30975676,0,0,0.25478765,0,0,0,0,3.097521,1.7997668,0
492,0.80405825,0,0,5.9733405,0.23049453,0,0,2.4127212,0,0,0,0,0,1.0907578,0,0.2021252,6.5925865,0,1.999417,0,0,0,0
493,3.1239433,0,0,0,0.80198723,0,1.8386985,0,0,0,0,0,0,1.1059719,0,0.38493448,1.6139133,0,0.2310688,0,0,1.4335492,0
494,0,0.60315764,0,0.06322723,0,0,0,0,0,0,0,0,1.3480349,0,0,0,0,0,0,0,0,0,0
495,0,6.751787,0,0.18777406,0,1.7613384,0,0,0,0.14688516,0.10162415,0.52129924,1.8387079,0,2.005212,0,2.8936813,0,1.9702666,5.389858,0.5345445,0,0
496,1.4934895,0,0,0,0,0,0.12078927,0,0.24915817,1.5856667,0.9893679,1.9120917,0,0,0,0,0,1.5837877,0,0.15402788,0,0,0
497,1.6645277,0,0,0,0,0.5150222,0.044399865,0,0,0,6.301408,1.4523077,0,0.4292479,0,0,0,0,0,0,0.69721013,1.171673,1.5012748
498,0,6.2094183,0,2.125256,0,0,0.033268195,0.6084849,2.6184704,1.5062095,7.080004,0,0,0.71495026,1.6035954,0.12852535,0.07721694,0,0,2.613694,0,1.7140447,0
