x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047
82,3.7268107,4.8894973,0,0,0,1.3819685,1.9354665,0,0,12.3523445,0,7.395137,0,0,3.368735,0,0,8.12952,7.4889283,0,0,0,0,0,0,0,0,0,2.0261178,7.2848024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,1.3441517,3.976888,0,2.253524,0,0,6.521775,0,2.9082174,0,5.5234766,0,0,0,0,0,0,0,12.342601,0,0,7.976107,0,0,0,0,0,5.2751174,0,0,4.2160044,31.853777,0,0,21.393665,0,2.1878624,0,0,0,0,0,0,0,0,0,0
84,6.119919,10.301308,0,0.07008075,0,3.4378295,0,0,0,0.4822835,0,27.913454,0,0,0,0,0,0,19.71757,0,0,0,0,0,0,0,0,4.2549725,0,2.0623503,15.279275,0,0,0,2.998556,0,1.3707354,1.6222335,0,0,0,0.5902457,0,0.4819463,0,0,1.5113255,0
85,0,10.133435,0,5.418137,7.706839,1.4451866,0,19.747883,0,5.413059,0,3.9197521,0,0,0,0.16241498,0,1.1937418,0,0,0,0,0,0,0,0,0.9686068,5.7003303,0,3.3343847,4.629582,0,0,0,5.480776,0,0,0,0.6319442,0,0,8.466269,0.8096162,0,0,0,5.055163,0
86,0.52843875,1.2220085,0,3.901233,2.6523206,3.7962956,0,0,0,4.114878,0,1.6040905,0,0,0.9463226,2.0720835,0,0,0,12.998735,4.7048397,0,0,0,0,0,0,3.25895,0,0,0,0.20053367,0,0,3.1415238,0,0.5641199,3.0648956,6.872078,0,0.8820851,1.3750943,0,0,0,2.3884091,2.9628646,0
87,0,0,0,0,0,0,0,22.52471,0,3.5243342,0,0,1.142861,0,0.21121302,0,0.6976284,0,0,0,3.8545635,0,1.0365496,0,0,10.212836,0,2.3391814,1.783308,19.119509,0,3.227169,0,2.5554187,0,0,3.4844172,0,0,1.5085436,1.1114991,4.771533,3.1096275,0,1.7592223,4.683452,0,0.67352283
88,0,0,0,0,0,1.8635076,0,10.782703,0,0,0,0,1.257688,7.319803,3.3932455,3.5748224,1.4204588,6.077474,18.57798,0,0,1.5617137,0,0.3546132,0.09377455,0,0,0,0,5.0868063,14.077832,0,0,0,2.3977196,0,1.8180002,0,0,0,1.0849329,6.1185784,0,8.496586,0,2.9383519,0,0.1270713
89,0,0,0,0,0,4.654238,2.3936913,0,0,4.3042455,0,0,2.1412323,0,4.639586,0,0,2.4866593,0,0,0,10.529565,0,1.7531748,1.1208284,1.7554089,0,0,0,0,0,0,1.0326235,0.26724207,0,0,0,4.483985,5.7790256,0,0.6179145,0,0.44316658,5.4368315,0,6.384051,3.6941137,0.37347004
90,4.210857,0,1.9335648,0,0,0,10.064044,0,2.6023262,0,11.223519,0,1.7464418,0,0,2.262568,0.99342334,0,0,0,14.379356,8.015677,17.96552,6.118719,6.719146,3.7055123,0,0,8.16219,0,0,3.574975,20.154385,4.9347715,0,11.242589,0,0,8.514916,0.85562974,6.4592338,0,2.24828,18.059927,12.159139,3.2968526,2.2432547,2.499631
91,1.1008202,0,9.88627,0,0,0,0,0,0,0,12.47416,0,1.0729148,14.776885,0,1.420874,10.952415,0,0,0,40.380196,20.383524,24.871395,11.252139,3.8330142,2.0324101,0.34226644,0,2.734675,9.461218,0,1.0306677,8.771721,0,0,35.431747,0,5.1747336,8.770564,6.3147182,0.7866727,0,0,9.762708,0,0.9319788,13.561422,6.926251
92,0,0,0,0,0,0,12.380778,0,2.585164,0,18.156794,0,3.4205177,19.514881,0,0.4798404,5.4053106,0,0,0.029231552,0.08198165,0,4.0628023,0,0.8689367,3.2985728,1.7435449,0,8.69678,0,0,1.4238445,6.421549,0,0,0,3.643619,0.77525705,3.587672,1.5359132,4.64193,0,1.7946736,15.405916,5.2287445,1.0013684,0.053393878,0
93,0,0,0,0,0,0,0.8478016,10.543387,0,0,2.8968375,0,1.0656085,0,3.6373637,0,2.0289836,0,0,7.353535,1.7990549,3.4885902,0,1.4709684,0,1.0617163,0.69913346,0,0,4.651054,3.2564292,0,0,5.271044,0,5.2236385,3.2905073,0,0,1.9027439,2.0318882,0,0,0,0,5.9308853,3.9941823,7.7535176
94,0,0,0,0,0,0,0,12.186636,4.1012206,0.58312047,3.5784767,0,0.45242885,0.55849135,2.402169,1.2219099,0,0,0,4.152283,18.209314,11.337448,32.02989,7.1300955,3.0029821,0,1.4967128,6.110492,9.233051,0.6262367,3.7908921,0.97330534,3.4589543,0.23655072,0,3.326345,0,4.445514,4.7575545,6.989991,1.1574596,0,0,4.051886,0,7.560333,13.659772,0.5915809
95,0,0,0.6381445,2.1714063,0,0,11.314782,10.977015,0.57483417,2.1294534,0,0,1.773162,13.692174,0.6521609,0,3.8786247,0,0,9.1112385,0,0.50232565,0,1.0294212,0,6.9485006,1.7669852,0,0,8.585038,8.052813,0,0,3.6100473,0.6896613,2.2125523,4.3589725,1.1288221,0,1.3182876,2.016359,3.5408194,0.27761862,0,0,5.007609,9.716727,6.8566713
96,0,0,0,0,1.7110666,1.9966108,12.640591,18.938143,2.7934263,2.0397317,0,0.9901252,4.9881935,2.0080802,1.567531,0,2.0818555,0,0,12.112133,9.160666,0.6338849,15.758606,2.3435862,4.7137156,0,0,0,3.12477,0,1.5099468,3.3456922,8.401645,2.6762655,0,0.36778805,4.1608324,3.1592438,0,0.24993965,3.0036604,0,2.0209236,14.549963,0.8107305,0.87195283,0,1.8006605
97,0,0,0,0,0,0,0,8.961056,0,0,7.7528934,6.585765,0.43565395,0,1.9885366,0,0.47291693,0,6.3381314,0,0,0,4.999531,0,0,0,0,0,0,0,0,0,5.2388034,1.802042,0,0.9425398,0,0,2.3530061,0,0,0,0,6.840447,0.39643234,0,0,0
98,0,11.10113,0,4.2390113,0,0,0,0,1.9364424,0,0,0,0,0,1.3782554,0,0,3.8431296,2.438501,0,0,0,0,0,0,0,0,2.9209182,0,0,0,0,0,0,2.2728748,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2.9661107,5.3680124,0,2.0010183,0,8.820605,0,0,0,4.1259565,0,31.505587,0,0,0,0,0,26.422583,23.5621,0,0,0,0,0,0,0,0,4.2801113,0,0,0,0.089531384,0,0,6.539504,0,0,0,0,0,0,3.8279178,0,0,0,3.3202958,0,0
100,0,16.622433,0.78397745,3.5994942,1.2028308,0,0,0,0,7.6381207,0,21.97157,1.3163471,0,2.4793372,0,0,3.9953947,0,0,0,0,0,0,0,0,0,8.093827,0,0,0,0,0,0,6.1339827,0,0,0,0,0,0,2.8344107,3.6824117,0,0,0,0,0
101,2.9558187,7.135802,0,1.3841519,2.7274292,2.7308838,0,0,0,3.0282307,0,13.75756,0,0,0.5691638,0,0,12.614427,16.387648,4.1246567,0,0,0,0,0,0,0,8.606591,0,0.001942872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1.291342,5.4921985,2.3434064,0,4.9169374,9.030075,0,0,0,0.19814877,0,12.261503,0,0,0,3.477677,0,16.768524,5.859755,0,0,0,0,0,0,0,0,4.739725,0,0,6.7304726,0,0,0,7.7490416,0,0,0,0,0,0,8.075395,0,0,0,0.29762125,0,0
103,6.248263,0,0,0,0,6.416416,0,5.055361,0,7.248272,0,0,0,0,0,0,0,7.82173,6.371754,0.13266107,0,0,0,0,0,0,2.611408,3.4671247,0,0,0,0,0,0,4.9841857,0,0,0.018460834,0,0,0,3.080686,0.5998357,0,0,0,0,0
104,0,11.249842,0,2.6067567,2.5516849,1.4379267,0,0,0,2.5178268,0,13.198786,0,0,0.48976758,0,0,4.6237593,20.629358,6.4876714,0,0,0,0,0,0,0,2.847776,0,0,7.9715843,0,0,0,2.070316,0,0,0,0,0,0,7.6614594,0,0,0,0,0,0
105,0,3.3556645,0,4.7108645,0,0.6590486,0,0,0,8.164337,0,19.62363,0,0,0.18235978,0.11353468,0,15.405119,5.378988,0,0,0,0,0,0,0,0.35099941,5.188479,0,0,3.5833662,0,0,0,2.205797,0,0,0,0,0,0,1.821248,0.39674163,0,0,0,0,0
106,6.5045385,0,0,0,4.3917685,6.8478246,0,0,0,10.346747,1.0180333,31.498224,0,1.4926149,0,0.8873298,0,15.454933,0.96195316,1.073215,0,0,0,0,0,0,0.7930706,4.670902,0,9.530205,1.1235324,0,0,0,8.5544405,0,0,0,1.559299,1.0000837,0,4.066502,3.6854236,0,0,0,0,0
107,3.5989816,11.120764,0,0.54429287,0,0,0,0,0,4.1329966,0,16.934658,0,0,0,0,0,11.997912,4.769859,6.4657536,0,0,0,0,0,0,0,6.2383146,0,0,10.47498,1.4215496,0,0,8.132014,0,0,1.2889935,4.427181,0,0,0,0,0,2.163669,0,6.958741,0
108,0,10.409923,1.517223,1.3807505,0,1.6862969,0,16.096727,0,7.8267446,0,17.066645,2.3260376,1.987166,0,0,0,2.3987212,7.518062,0,0,0,0,0,0,0,0,2.0652843,0,0,1.6351092,0,0,0,0.75773895,3.8645818,5.145826,0,13.915662,9.59596,2.0019484,0,0,24.351088,11.301079,0.94479424,6.685125,9.701399
109,0,0,0,0.015470513,0.08157072,0,8.824423,24.46793,4.60592,0,0.88896996,4.4587765,0,6.3978906,2.30723,1.0370183,3.609105,0,7.5985303,10.756119,0,1.2411534,0,0,2.12368,4.957019,3.271469,0,3.519004,3.0973837,2.813322,0,4.850584,0.39888778,0,0,1.7912557,0,0,1.2243545,3.0484717,5.5228744,0,0,0,3.2960947,16.407133,2.1536648
110,0,2.2727592,0,0,0,3.8666277,0,0,0,0,4.6121817,0,2.1181438,8.777525,7.3742204,0,0,0,10.812275,8.500303,0,15.43255,4.437634,0.6952585,0,0,0,0,0.75342995,0,0,0,1.3604746,0.7223861,0,7.540889,8.766262,0,0.8963575,0,0,0.21796258,0,0,0,1.7280152,0,2.6438632
111,0,0,0,0,0,3.0693083,7.9908886,12.174813,0.30294156,0.9314691,7.7895427,0,3.3480327,0,0.07329352,0,2.1106641,0,1.8955448,0,25.63984,12.563561,0,0,5.8276896,0,0,0,0,0,0,6.8125677,4.7644773,0,0,13.712585,2.9292412,8.713746,11.844052,4.537183,5.248253,0,0,0,0.60668766,0,0,0
112,0,0.24631639,0,0,0,0,3.795442,10.387055,1.9321266,6.4753222,0,1.8678845,0,14.687729,3.706234,6.930849,4.8374887,0,0,16.12394,0,0,30.843246,4.160885,2.0877557,7.135191,0,0,8.125873,14.993642,0,0,3.0846987,6.5716987,0,3.75548,4.243657,0,0,6.1532283,0,6.3439126,0,0,3.158102,2.3761258,8.601657,4.6914487
113,0.6382756,1.8883873,0,0,4.914487,0,0.06771923,9.254024,0,3.6655025,0.7821018,6.483797,0,0,0,0,0.69767874,0,6.041611,0,0,1.6302823,0,2.627038,0,2.8871455,1.9514161,0.2551581,0,17.312983,5.5419564,0.49999598,0,2.2040663,5.4538083,4.220434,0,3.8666432,0,0,0,0,1.0331656,0,0,4.0778866,0,2.7016501
114,3.6706083,5.423425,0,2.2804942,0,0.90492046,1.0455875,22.98169,3.7735384,1.8358282,3.2401698,8.039406,0,0,0,2.203077,0,0,3.4179528,0,0,6.1051993,0,0,0,0,0.9911043,4.631763,0,0,0,0,3.8178852,0,2.777601,4.548151,0,0,0,0,0,0.39807254,0,0,0,0,0,0
115,0,11.365604,0,0,2.4580889,3.7595446,11.394216,7.1187577,0,4.354609,8.030209,6.9031944,0,0,6.885771,0,0.4788375,18.170721,0,5.403431,3.42881,0,0,0,0,0,0,1.9206022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0.6499154,1.8615961,0,11.331531,3.440078,4.7282014,0,0,0,9.915892,0,26.216002,0,0,0,0,0,8.784656,9.546369,0,0,0,0,0,0,0,0,2.1599522,0,0,0,0,0,0,3.6265907,0,0,0,0,0,0,4.408357,0,0,0,0,0,0
117,0,4.7238154,0,0,4.6169686,0,0,0,0,1.1048477,0,6.7877665,0,0,1.75296,0,0,6.3175764,0,3.2703698,0,0,0,0,0,0,0,7.212164,0,0,4.148562,0,0,0,0.10780964,0,1.4644412,0.89100665,0,0,0,3.4975657,3.3909237,0,0.25337076,0,1.0055329,0
118,0,13.839493,0,0,0,1.9745089,0,0,0,8.033013,0,14.2519045,0,3.9368489,0.8628393,0,0,1.1349074,2.2717957,8.660744,0,0,0,0,0,0,0,5.2717643,0,0,0,0.1927514,0,0,7.5624514,0,0.62288016,0,0.6912806,0,0,4.02565,0,0,0,0,6.7910137,0
119,4.730458,8.282389,0,0,0,0,0,0,0.058349203,4.0220876,0,23.845295,0,0,4.214452,0,0,11.594972,13.537248,7.1018834,0,1.2498953,0,0,0,0,1.4856405,7.1445665,0,9.820469,17.484554,1.58558,0,0,0.49893883,0,0,0,0,0,0,7.1863,1.9848926,0.684392,0,0,0,0
120,0.59779125,6.399093,0,3.3587766,1.7411252,0,0,0,0,4.1887026,0,22.990244,0,0,3.9591193,2.3741577,0,8.323792,13.050434,6.750208,0,0,0,0,0,0,0,2.650957,0,0,4.962398,0,0,0,5.7048635,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0.6944554,0,0,6.195223,0,0,0,0.03486343,7.265748,0,8.304648,1.9440341,0,0,0,0,9.176899,14.744771,1.9458072,0,0,0,0,0,0,0.46409565,9.874234,0,0,9.514097,0,0,0,4.1158047,0,0,0,0,0,0,0,1.0150667,0,0,0,0,0
122,1.610444,14.735348,0,0,0,2.15574,0,0,0,10.559315,0,9.677293,0,0,0,0.33240217,0,25.877214,9.56932,0,0,0,0,0,0,0,0,2.9271173,0,0,0,1.001289,0,0,1.3080404,0,0,0,0,0,0,2.652506,0,0,0,0,0,0
123,0,5.1036577,13.954728,0,0,3.0128646,0,0,0,0,0,0,0,0,0,0,0,0,7.830471,0,0,0,0,1.2999185,0,0,0,0,7.343972,0,0,13.034419,43.283974,0,0,8.973118,0,0,17.783062,0,0,0,0,4.9063363,40.623108,0,0,0
124,1.6049714,0,0,0,4.2474627,0,4.281323,1.0710284,3.764625,0,24.842003,0,0,0.7126828,0,2.054238,5.305486,0,6.0081406,8.97939,16.186764,6.161234,16.475132,3.1121147,5.091075,5.290621,3.862096,0,9.497295,0,0,0,4.89502,10.163845,0,4.8110895,4.3245864,0,0,9.84621,5.7774463,0,0,4.9410906,0,4.501868,13.9400015,5.600903
125,0,0,0,0,0.11702593,0,11.1147995,0,1.9843298,0,15.422011,0,0,8.283239,0,5.1834984,3.0931244,0,0,3.1700609,4.1213427,0.5316323,0,0,0,6.6257052,0,0,1.8751149,17.89784,0,0.5204407,0,0.46985164,2.5051138,0,3.7990685,1.558209,1.8253366,1.7985778,1.4458673,0,0,1.5495472,2.9753966,1.9263884,0,5.7822495
126,0,0,2.6059737,0,0,0,5.9815297,3.985739,0,0.90321404,0,0,0,6.2438264,0,2.651861,3.1250243,0,0,2.072867,2.6760175,3.364669,16.24394,1.6344137,0,8.300434,5.0007296,0,0.8764393,2.6985257,0,0,16.763145,3.8031611,0.2779308,8.407569,1.5936521,0,7.1428776,0,3.5180454,0,0,0,0,4.1403003,9.742715,6.6848617
127,0,0,2.4455786,0,0,0,3.2644806,26.239906,3.1941974,0,0,0,4.4276385,8.97658,0,3.5661125,1.3585689,0,0,2.0433812,0,11.296032,37.247425,10.010559,8.719572,1.0471339,0.3946258,0,10.378128,0,0,2.3772526,20.029654,0,0,0.25285044,3.614611,0.9587768,9.771512,3.742073,1.9305136,0,2.0163567,9.157082,1.3209845,4.7274337,6.0821815,0.50427943
128,3.09721,0,0,0,0,0,0,7.5933027,0,0,7.1807046,0,0,8.828947,1.6321467,0,5.0926747,0,0,0,13.442308,9.893642,3.9810324,2.2773619,0,3.747987,2.1901596,0,2.2371738,6.0411825,3.6805656,1.2508047,3.7315757,9.804864,0,12.004768,2.0839324,4.0838165,0,2.1154666,3.1668906,0,2.1203694,3.9955478,5.8710723,2.3803973,0,7.6145086
129,0,0,0,0,0,1.623615,8.437059,11.666942,0,0,0,0,0.03703963,5.688696,0,0,1.9705682,0,0,0,0,6.9870567,17.000408,0,0,3.7444687,1.7983413,0,0,5.7005916,0,0,0,0,1.7573029,0,0,0,0,3.813709,2.9337974,0,0,5.243831,0,2.7867792,13.610212,0
130,0,0,4.702808,0,0,0,0,14.230493,5.684274,0,19.518848,0,0.88728064,0,0.04677703,0,0,0,0,1.8284285,6.1003766,3.2337487,0,2.1090415,0,1.0874616,0,0,8.538831,0,0,8.902042,30.04333,0,0,22.127832,4.4470806,1.8048196,6.2281914,7.4634547,2.1275158,0,0,4.125728,3.3780112,2.7117927,8.990647,7.4096193
131,1.9136826,0,0,0,0,0,12.456671,8.538452,0.25549662,0,2.656934,0,1.8431351,3.7773755,0,2.826518,1.8041656,0,0,0,10.195996,0,17.543552,5.427986,6.2832794,1.9794409,0,0,1.3121692,0.50243616,0,0,0,0,0,0,2.5672376,3.3688858,0,0,0,3.7332082,0,0,0,0,0,0
132,0,0,0,6.8864803,0,4.286062,1.4232819,15.6253,0.4420669,0,5.124705,0,0,9.11064,6.2024646,0,3.2783976,0,0,0,5.6524725,9.872848,0,0,0,5.324121,1.748812,0.4879154,0,0,0,0,0,0,6.319099,0,0,0,0,0,0,8.532297,2.4088411,0,0,0,0,0
133,7.5683146,3.8263996,0.88211334,0,2.897539,7.086595,0,0,0,3.5868983,0,11.982432,0,0,0,0,0,17.31219,10.489568,0.35380417,0,0,0,0,0,0,0,1.4424466,0,0,0,1.4965291,0,0,0,0,0,0,0,0,0,4.2910867,0.68091744,0,0,0,0,0
134,0,0,0,0,0,0,9.684688,0,0,0,22.783993,0,10.365367,23.326628,0,21.603474,0,0,0,0,29.104456,1.4825877,0,6.621835,11.89383,0,0,0,0,0,0,13.428775,27.055807,0,0,4.390072,0,0,0,0,0,0,0,0,0,0,0,0
135,0,10.76099,0,0,5.701363,3.7408412,0,0,0,5.0088377,0,41.06386,0,0,0,0,0,6.548244,0,8.161903,0,0,0,0,0,0,0,3.814724,0,15.685979,0,0,0,1.4896594,4.758286,0,4.2953324,0,0.2657173,2.2543721,0,0,0,0,0,1.2058796,6.2925386,0
136,0,0,0,0,0,0.4608688,0,9.480525,0,0.7384794,5.6777043,0,0.5743017,0,1.8039547,0,0,0,0,11.254101,5.434457,0,0,0,0,0,0,6.209631,1.7234215,0,11.289398,0,0,0,7.114341,0,0.94815797,1.2374889,0,0,0,2.6930144,0,0,0,0,0,0
137,0,2.9009295,0,1.6347638,1.591619,1.754719,0,0,0,0,3.537274,0,0,3.7366803,0,0.20984158,0,0,0,0,1.0565057,0,0,0,0.4711608,0,0,0,0.13497342,0,0.3825488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,14.025969,3.3720202,0,0,0,0,4.808632,0,37.81701,0,7.342871,49.058807,0,24.996824,0,0.63282096,0,0,0,11.685274,0,9.126658,22.77711,0,0,0,10.196136,0,0,9.5837,26.822151,0,0,29.047476,0,0.3052257,14.96942,0,0,0,0,4.548783,32.111637,0,0,0
139,0,0,7.914756,0,0,0,2.1314106,0,0,0,17.78285,0,0,0.7218442,0,16.817272,0.18339641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.892135,0,0,0,0,0,0,1.4872532,1.5411496,1.1792116,0,0,25.066326,0,0,0,0
140,0,0,4.2933116,0,0,0,0,0,0,0,14.281996,0,11.626365,14.633531,0,0,0.6198534,0,0,0,16.93135,0,0,5.3927064,6.86771,0,0,0,2.606157,0,0,10.541948,20.262194,0,0,7.328428,0,0,3.2507346,0,0,0,0,8.516065,26.75428,0,0,0
141,1.9020807,0,0,6.3881373,0,0,10.994361,0,0.010987051,0,18.63482,0,0.14419973,13.6041355,2.0789697,0,11.906671,0,0,2.5068305,35.778835,30.268387,0,7.7360964,5.2426667,1.479086,0,0,7.9736342,0,0,6.63853,50.69682,7.014496,0,15.854782,4.0698986,3.4301102,6.0851636,10.633618,2.2129097,0,0,2.947257,0,0,2.8880556,3.8460014
142,0,0,0,1.8618443,0,0,0,0,3.7564669,0,8.860391,8.706225,0.16223118,0,0,4.9710984,3.3657744,0,0,0,23.511683,7.5203166,28.009825,8.304855,11.143786,8.14135,0,0,3.768142,19.244673,10.748381,4.948746,54.89137,16.624352,0.4006886,0.87755454,0,0,6.516583,3.930384,6.145443,0,4.32451,9.879746,1.0058478,0,0,6.3680897
143,0.59903276,11.385112,2.016012,2.5843174,1.9897629,0,0,27.77133,1.5361518,0,13.444155,2.55352,1.8510526,8.410682,4.032986,2.5071359,0.38369915,2.3052728,34.485664,8.527873,2.7829113,0.37474325,17.347765,3.7432847,0,5.463747,5.060775,9.92788,2.040146,22.205435,21.76102,0,14.560837,9.487692,0,11.6694975,2.2467513,0,4.5776744,4.8912263,0,0,5.150095,0,11.062448,1.4217714,0,2.8385365
144,2.3937118,3.2445574,0,0,0,0.22031535,9.36885,4.668364,1.1234311,0,5.8604503,5.956332,0.4960706,0,4.1452827,0,3.061545,0,0,0.45813596,5.8460765,13.971046,4.5945683,2.5058422,0.86591196,3.732239,0,0.67280734,0.8059064,25.96819,29.637596,0.38335165,10.449035,9.999232,0,21.975292,1.9363286,0,5.4879994,0,3.5304713,1.4486654,0,8.433258,0,1.2538723,12.26714,2.854179
145,4.995311,0,0,2.8943808,3.3515491,0,11.0472765,14.230987,0,0,23.895092,0,2.7494905,0,0,0,4.0408864,0,22.253338,0,18.515362,0.57227933,19.30434,0.36726195,4.277307,0.8376373,1.7569829,0,3.689418,8.111734,0,4.0783825,21.926994,4.7485557,0,0,2.956074,0,4.490094,8.954191,3.1277792,0.9911617,3.0923014,0,2.771949,1.3075694,11.460414,3.9377785
146,0,0,1.695573,0,1.7060443,0,3.5676408,5.5039983,3.5851765,3.0187306,2.0875714,10.183654,0,4.6703587,0,0.6513561,2.3574462,9.608548,0,12.979438,0,2.3025637,0,0,1.9124923,0,0,4.0232735,0,27.228508,5.8926,2.6714523,0,0,2.4364767,0,1.2626927,2.0052023,3.2992482,2.05327,1.8283917,2.7841012,2.948105,7.6891255,0,4.2826133,5.9549117,1.3842416
147,0,2.4024389,0,0.24659547,0.9432421,2.6419005,13.452733,5.7455807,0,3.5505989,7.94748,2.6880283,0,0,0.9107335,0,0,7.7586837,11.518889,0,0.6327563,0,0,0,0,6.2008586,1.1702187,6.6726437,2.4688783,2.7412577,9.915984,0,0,4.8433137,3.0490143,0,1.5343233,0.021923156,5.907922,2.6535864,0.93629056,5.2067475,0,1.6286362,1.8990983,1.4302467,0,6.5278077
148,0,0,0,0.30340767,1.0033983,0,0,5.568468,0,0,4.8035526,0,2.8139517,21.779308,3.0578718,0,6.795767,1.554747,1.140515,6.2314057,16.48457,0,16.652515,0.63844085,2.636561,5.149686,1.0699507,0,7.709268,15.843336,0,0.9168204,0,7.5216794,0,0,3.727334,0,0,0,0,0,0,2.1831043,7.07245,0,0,0
149,2.7770946,15.5206375,0,0.12813574,1.6188961,3.5280023,7.3999867,10.690009,0,10.298134,0,22.333996,0,0,2.172081,0,0,22.762966,28.28469,1.9820476,0,0,0,0,0,2.4038284,1.4802463,1.1983896,0,0,3.1919842,0,0,0,0.118542165,0,0,0,0,3.8832989,0,4.3879876,4.083046,0,0,0,0,0
150,0,0,0,0,0,1.0074326,3.246411,13.117581,1.1214598,3.1762395,0,0,2.3104048,2.992487,4.4784493,0,1.8077621,7.854139,0,4.8536835,0,0,2.8523748,0,1.2737883,0,2.947288,1.0716729,0,8.781658,3.66229,0,0,0,9.297691,0,3.016457,0,0,0,2.4427176,0.7640487,0,0.44398016,0,0,2.177061,0.7678192
151,0,0,3.6907454,5.737288,3.7156172,0,0,3.5576668,0.42246497,2.4902413,2.7426167,2.4267168,0,0,0,1.4043852,0.6703246,22.870998,0,4.5463524,0,0,3.3948677,1.5041773,1.4045641,0,0,0,3.8006275,0.2418784,1.2636051,1.7548697,0,0,0,0,4.2904916,5.248272,6.6848373,12.688611,2.132938,0,0,25.042612,9.873604,0.7851869,6.0485935,0.04134431
152,0,0,0,0,0,0,13.360624,0,0.38754758,0,21.760557,0,4.345608,21.636404,0,3.3249495,7.9716725,3.7170596,0,0,10.05359,13.906913,35.29858,2.2857182,0.087934956,8.18481,0,0,8.681846,5.174206,2.5948827,0,14.021931,5.696695,0,9.516755,0,0,0,0,2.9976795,0,0,6.873841,0,5.685788,3.0652559,6.460379
153,0,0,2.4949203,0,0,0.06413466,6.469534,13.422793,1.9167401,0,1.0562407,1.1566654,0.2284776,6.968395,0.61318874,0,0.94868505,3.1672401,0,0,11.918335,2.9877188,9.427736,0.45969298,0,0.9704232,0,0,0.43939245,4.9803214,0.9526828,0,2.4558651,5.8144226,2.3321953,4.086305,2.6174507,0,0,5.9624114,0.020740082,0.07744076,0,0.6842319,5.364201,3.9403288,3.2987268,6.9449053
154,5.8355656,0,1.0439368,0,0,0,3.9808726,3.8189101,0.1297297,0,9.683875,0,0,0,0.27848786,6.0469904,0,7.0045657,0,0,0,2.3852549,11.415752,4.7661057,1.3768104,5.258846,0,0,0.13920152,0,0,1.247192,1.6534876,3.4903092,0,0,0.12876244,0,0,1.2640158,3.6012707,0,0,0,8.809608,2.1420314,4.8618054,0.09327347
155,0.4196419,0,0,0,0,0.050960872,0,4.779466,0.27276784,0,7.6481576,0,10.496635,26.841547,0,12.101874,7.3978853,0,0,0,26.409798,12.910092,0,10.234278,8.287968,1.4604015,2.604109,0,10.1589365,0,0,4.808175,26.121725,3.1211362,0,14.037955,0.8972808,0,0,8.343783,5.813764,0,0,11.312668,7.8072934,1.1686172,0,0.12779437
156,0,0.8515612,0.41957176,0,0,0,8.314779,0,0.31510076,0,3.85448,0,0,0,0,0,3.408556,0.44860303,0,0,16.287003,4.092026,12.927524,0,0,5.7885194,1.0008465,0,0.092995465,0,0,0.73509216,10.761533,0,0,4.6357937,8.264194,7.1206126,1.5138084,0,4.4926305,0,0.13257791,3.4553022,0,0,3.1556845,5.9961247
157,0,0,0.8128544,0,0,6.6358194,2.2068446,8.150818,2.795992,0,0,0,0.7306064,0,0,4.745132,5.131606,0,0,0,0,0,3.6567209,0,1.5609494,3.4484062,0.55629545,0,0,9.268468,0,0,0,2.585537,1.2441161,4.619701,0,2.2660367,5.3894715,2.890255,0,0,0,9.096818,8.913524,3.619626,6.097041,0.27209735
158,0,0,2.4198837,0,0,0.8423302,7.3690405,9.233115,3.61387,0.8907394,27.140837,0,7.687628,20.935862,0,0,0,0,0,0,23.178534,31.028816,16.246248,8.774752,7.0748086,1.5795882,0,0,8.9860935,0,0,0,24.12818,5.1921425,0,4.7870474,4.156564,0,0,4.8989186,0,1.0936279,0,0.22688152,3.1677604,3.3376908,3.7480326,4.63062
159,0,0,0,2.1965973,3.7806644,0,0,0,3.0006537,0,9.039855,0,0,0,2.5215554,0,0.8841529,0,0,0,0,0,16.670397,0,2.4392865,3.7607691,0,2.237115,0,11.681263,1.0579666,0,0,0,0,14.371849,4.59552,3.9899936,8.014091,5.1754656,1.642653,0,0,0.7167715,0.4555822,1.5798719,0,3.9713106
160,0,0,2.2051659,0,5.9213624,0,10.167653,0,2.1747205,0,2.6139133,0,1.5535895,25.231056,2.227748,6.693129,7.534874,0,0,0,10.115344,15.591702,19.734428,1.5273601,1.0567327,4.0313716,3.0522397,0,3.3682551,5.511712,0,0,4.791114,6.62121,0,1.1368815,0.10851532,0.5428753,0,0,4.536458,0,0,0,2.0721009,0,12.318166,0
