x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037
98,4.703365,10.750111,0,0,0,0,0,0,0,1.8828046,0,0,0,0,0,0,2.0389462,4.2280664,0,0,0,12.62497,0,0,0.06671961,0,6.1205144,0.9396335,0,1.9429613,1.9042767,2.385791,0,0.12413271,0,2.5035775,9.539376,0
99,0,5.724204,0,0.51113605,0,0,0,3.6363223,0,2.0244238,1.3280396,0.34120327,0,4.3147497,0,0,0.28679612,1.0505407,0,2.5632026,0,1.4511484,1.5073067,6.759156,0.2868348,0,6.370685,0,0,0,0,7.81754,0,2.236037,0,2.6472917,0,0
100,1.8912417,0,0,9.914993,4.9128885,0,0,0,0,0,2.3550038,1.7447208,0,0,2.369888,0,3.3501682,0.3632135,0,0,1.2986436,6.1873913,0,2.0971618,4.23879,11.349056,0.795695,1.594121,0,1.3210496,0,2.4291155,1.2196456,1.2872868,1.0462388,0.9874958,0,2.7449372
101,0,0,0,0,0,0.17953372,0,0,0.14285666,2.3732708,0.16321978,0,0,0.71629184,0,0.75933015,0,4.258579,0,0,0,0,0,0,5.1868515,4.1413717,0,1.4800942,2.9671526,0.40054148,2.7342696,3.0953853,0,0.6905162,1.2681532,0,1.2451154,0
102,0.6570496,0.5457207,3.260918,8.887878,0,0,0,0,0.890455,1.849809,0.48252767,0,0,1.2206645,0,0,0.46916303,0.3069212,0,0,1.0936363,0.87782466,0,11.109785,2.7906904,0,9.339461,0,0.30965415,0,0,0,0,0,0,4.3567023,3.5139349,4.07117
103,0,0,0,0,4.3648863,1.5093362,0,0,0,0.17214659,0.13593262,0,1.1255959,0,0,0,0.68358785,0,0,0.36906147,0,14.775475,0,7.0392904,5.120776,0,2.728014,3.8568635,0,3.3049827,1.3870379,4.4702826,0,0.38443136,0.98193586,0,7.9979863,0
104,0,3.0969691,0,9.616696,0,0,0,2.8409805,0,0,0,0.71955305,0.27089974,0.8653416,0,0,1.6532413,0,6.694804,0,1.1094407,11.062764,2.5475888,2.7741199,0,0,0,0,6.5809455,0,0,0,0,2.0715773,0,2.8507228,0,0
105,0,0,1.1869547,0,2.9466314,0,0,0,0,0.5207366,0,2.72688,0,0,3.6359956,1.0184038,0,0,0,0,0,0,0,6.015166,0,0,0,0,0.17380492,0,2.7688498,0,0,0,1.0279297,0,0,0
106,0,0,0,0,9.657756,2.9122293,0,0,0,0,0,0,1.6590394,0,0,0,0,0,10.317689,0,0.10986034,0,0,0,0,0,0,0,3.931424,0,0,0,0,0,0,4.3065157,0,0.24767412
107,0,0,4.62491,0,3.1102273,0,0,0,0,0,0.33622056,0,0,0,0,2.295686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10785401,0,1.9184108,0,2.967904,1.1716696,0,0
108,0,0,0,0,0,2.5587912,2.7650928,0,0,0,0,0,0,0,0,0,0,0.05757515,0,0.33225086,0,0,0,0,0,3.3773196,0,0.9567502,0,0,0.53545177,0.41148168,0,1.0784978,1.2022415,0,4.0678296,1.6964011
109,0,0,4.331665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45588,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05238,0,0,0,0,0
110,0.85855436,0,0,0,0,0,0,0,0,0.9583253,2.353596,0,1.6415275,0.97565895,0,0,0,0,0,0,0,9.193354,1.7976077,3.1748536,0,0,0,0,1.3743399,0,0,0.8821729,0,0,0,0,0,0
111,0,0,0,0,6.7062826,0,1.4329602,0,3.8930047,0,0,1.9315736,0.41347697,0,3.7604547,1.1017128,0,0,15.330296,0,0.16173454,0,3.3778632,0,0,3.0288348,0,0,2.1180122,1.1888798,0,0.24080978,4.094111,4.3973746,0,0.1304923,2.2955394,0
112,0,12.078017,6.217503,2.3523142,0,0.96547264,4.495644,1.0547953,0,0,1.4456298,0.020446928,0,3.8442266,0,0,0,0,0,2.9940066,1.8422166,0,1.3274951,13.183452,0.13129005,0,0,0,0,3.2037976,1.7678112,0.19015694,1.2782799,0,1.2557436,3.4522316,0,0
113,0,8.718214,0,2.3692493,4.060481,2.2311141,0,6.67914,0,0.8930584,0.117749825,1.207765,0,0.93900454,0,0.1151908,0.382246,1.7730272,0,1.8271825,0,0,0,0,1.2135065,3.0776644,4.838946,1.4389188,0,1.2818662,0.42985436,0,4.3254857,0.7548468,0.2765276,0,0,5.996844
114,0.76836306,0,0.25198233,20.117056,0,0,1.123234,0,0,0.6332202,0,0,0,0.82918096,0,0,0,0,0,1.0187237,1.455046,1.4280382,0.05243882,12.543019,1.7789603,0,0.55907315,0.66613734,0,0,0,0,0,0,0,0,0.002052187,0
115,0,10.077322,8.358885,1.4487529,0,0,0,0,0,0,0,0,0,0.16034743,0,0,0,1.0509577,5.0265326,3.0970304,0,0,0,1.6214526,0,0,0,0,2.331544,0,0,0,0,0,0.81873333,0,5.0482187,0.3172625
116,1.2191205,14.04018,0,0,3.0536711,0.085637525,0,0,0,0,1.3175564,0,0,2.0981038,0,3.2079961,4.6318336,0.7463252,0,0,0.4796085,6.4148827,0,22.18145,4.229052,0,6.2429085,0,0,0,0,0,0,0,0.119317494,0,0.5851089,0
117,0,0,0,4.148722,1.6145444,0,0,0,0,0,0.657118,0,1.9252557,0,0,0,0,12.152953,0,0.9399496,0.54496944,5.590774,4.760413,0,0,2.4097786,0.81889355,0,0,0.4610671,0.7940814,1.8105743,0.106330775,1.350713,0,0,5.241318,0
118,1.0335859,0,0,17.41922,0,0.58827627,12.228262,1.8394036,6.5837207,0,0,2.1734252,0,0,1.0542961,0,5.331225,0,0,0.90367126,0.48320544,0,0,0,0.7493623,3.7560828,5.1146145,1.1653398,0.8465519,0,2.531588,0,4.0111136,0,2.040073,0,0,1.4511714
119,2.0457902,4.935143,0,4.052485,13.572267,1.0092642,0,0,2.5785677,2.9861147,0,0,0,0.56665903,0.87639844,0,2.9378874,0,0,5.1502557,1.3170553,12.9688425,2.8044844,0,4.2841196,0,2.7736185,3.2964141,0,0,0.017324105,3.0346527,6.3589706,0.7482179,0,6.9193783,0,0
120,0,0,0,0,0,0,0.6936917,10.858511,0.013762918,1.665391,0.590886,0,0,0,0,2.8607662,0,6.5448384,0,2.0390978,0,0,0.08210008,0,0,6.4099903,5.2745953,0,1.4325364,3.5024118,0.12011937,0.069244504,0,0.21274431,0,0,0,2.924917
121,0,0,0,0,0,3.4799905,9.591863,0,1.0249093,0.44483203,0,0,0,0,0.29530787,3.6048949,0,5.833568,0,0,0,0,0,0,2.9454832,0,0,0,0,0,0.6823574,0,0,0,0.2470269,0,8.84016,0
122,1.9103452,0,0.7554137,0,0,0.8485977,0,0,0.7105919,1.9904032,0,3.1535077,4.926916,0,0,4.5946417,4.9486485,0,5.60158,0,0,0,0,0,0,0,0,0,4.1595216,0,0,0,0,0,0,0,6.8726525,0.37029013
123,0,0,8.928538,0,0,0.79802865,0,0,0,0,0,0,0,0,0,0,0,0,1.7835292,0,0.53496706,0,0,0,0,5.1100206,0,0,0,0,0,0,0,0,4.917548,0,0,0
124,5.711059,0,0,2.9810383,8.070903,0.6192691,4.3989644,0,1.6322241,0,0,0,0,1.8739578,0,5.8405857,0,0,3.2152393,0,0,0,0,2.9290118,0,0,0,0,0,1.0571711,0,2.1358058,0,0,0.38464376,0,1.9756532,0
125,1.4162481,3.19662,0,0,0,0,0,3.438387,0,0,0,0.25651002,0,0,0,0,0,0,14.735905,0,0,0,0,0,0,2.7185056,0,0,1.387661,0,0,0,0,0,2.5453928,3.1867151,0.10046962,0
126,0,0,6.9042044,5.6612544,0,0.39761174,7.127418,0,1.9027798,0,0,0,0,0,0.9979055,0,0,0.6599251,3.585067,0,0,0,0,0,0,0,0,0,1.9034524,0,0,0,0,0,0.26855788,1.2887733,0,7.7554736
127,0,0,0,0,0,0.039918087,0,2.5083525,0.45957935,1.4630787,0,0,0,0.7792934,0,7.9061313,0,0,0,0,5.078279,11.157328,0,0.8781685,0,8.254991,0,2.2709534,4.692913,2.3132818,0,0,0,0,0,0,0,0
128,0,1.5103688,17.694126,4.9933476,0,0,0,0,0,0,0,0,0.633961,2.6762922,2.7611763,0,0,0,0,0,0,0,0,5.3645535,0,0,0,0,0,0.7367662,0,1.6449007,1.9400874,2.719082,1.5434314,2.4364798,6.7177186,1.7930003
129,0,0,0,0,1.4214923,0,0,0,0,0,2.1551294,0,0,0,1.4006149,0,3.2626362,0,1.4871929,7.3167405,0.2977405,3.8240905,1.141877,0,4.663204,0,0.40600953,2.1408148,0,0,5.0283804,2.3206377,0,3.5743315,0,0,0.6053181,0
130,0,0,6.080446,0.0890422,0,0.9621097,0,0,0.80794156,1.6013687,0.39175737,0,0,0,0,3.6477094,0.14311217,0,12.174168,0,0,0,0,0,0,0,0,0,1.9132661,0,0,0,0,0,0,0,0,1.0560861
131,0,0,2.0988824,0,0,0,0,0,2.137204,0.71251166,2.289752,0,0,0,0,0,0.42718264,0,0,1.1833338,0.4229127,14.654383,5.0373244,11.853485,7.917218,0,6.3551903,5.136712,0,2.3705976,0,1.7388302,0.021884212,0.60784185,4.420687,0,3.836887,0
132,1.1673073,0,0,2.6517673,0,0,0,0,0,0.07596198,2.2947748,0,0,0.23399663,0,0.07058747,0,2.944182,0,0,0,8.795826,2.3563685,0,0.12537313,6.886825,0,0.58529717,0,3.0925379,0,0,0,0,1.7892895,0,0,0
133,0,6.8231363,0,0,0,0,0,0,8.770376,0,1.923729,0,0.5849756,0,0.68407464,0,0,0,10.940187,0,0,0,0,1.2513885,0,0,0,0,3.2629073,0,0,0,0,0.16425037,1.3933238,2.2327447,0,1.2196008
134,1.9584119,0,0,4.7690763,0,0,0,0,0,2.724765,2.6890585,0,2.02264,0.7558345,0,0.8530051,0,0,0,0,4.7428813,15.302275,0,14.794317,0.75496876,0,3.867426,0.04987869,0,0,3.7723985,0,0,0.9582818,0,3.4211798,0,1.6200101
135,0,0,7.9202375,3.076242,9.309473,1.212187,0,0,0,2.2502983,0,1.6020429,0.8588706,0,0,0,5.3101015,0,0,0,0,0,0,0,0,3.9260023,0,0.74337167,3.6120408,0,0,0,1.4387429,0,4.084456,1.2224189,0,3.422324
136,2.2773824,9.417138,5.880433,13.538651,0.43055013,0.50369287,0,0,0,0,0.15407877,0,1.6200564,0,5.4115696,0,0,0,0,0,3.4859145,0,0.09867019,0,5.279345,0,3.1659694,0.25588548,0,1.573001,0,1.2318826,3.8321288,1.0924709,0,1.7062101,0,0
137,0,0,0,0,2.021617,0,0,0,0,0.4400946,0,1.4793082,0,0.0795504,0,0,0,0,8.087242,0,0,0,1.0809351,1.2200499,0,0,0,0,2.082127,0.10803168,0,0,3.1675253,0,0.8470301,0.300515,0,0
138,1.4451685,1.1613593,0,8.489306,0,0,5.956466,2.4199615,1.3070865,0.46626732,0,0,1.4068116,2.5112114,0,0,0,2.037682,0,0,2.616317,0,0.06608548,8.455796,3.3273768,3.0832655,0.6946383,0,0,0,0,0,0,0,5.641178,0,5.484176,0
139,0,2.9850185,8.28891,7.3555703,0,0,0,0,4.1422296,0.20778282,0,0,0,0.34430644,0,0,0,0,7.041961,0,0,0,0,0,0,3.7011201,0,0,0,0.053732604,0.85600346,1.4494017,0,10.616713,0,0,0,0.23636726
140,0,0,6.905051,0,4.0823426,0,0,0,0,0,0,1.5640922,0.27985123,2.9122453,0,5.551902,3.4527526,0,0,1.405936,1.4056942,0,3.4310124,0,0,0,1.4533871,0,0,0,2.344295,0,0,0,0,0.6699462,12.576417,1.6825206
141,0,10.654668,0,0,0,0,0.9663964,0,0,0.7733235,0,2.8743823,0,0.0106801,0,0,1.0067725,0,0,0,0,0,4.34313,0,0.46447614,0,3.9197857,0,0,1.7865578,0.4407926,5.3104105,2.10533,0.19645834,0,6.639681,0,2.6647215
142,0,1.5910821,0,1.0886241,2.2365038,0,0,0,0,0.26801035,0,0,0.9160604,0.109429695,1.0190154,0,1.476952,0,0,0,4.400265,8.09655,0,0,0,0,7.29033,4.2304025,0,0,0,1.8999082,1.977983,0,0.3509092,0.6503763,19.23829,5.536138
143,0,2.0825274,0,0,0,0,0,0,0,0,0,0,1.352752,5.246203,0.3213879,0,0,3.5543325,0,0,0,0,2.6705198,3.0840015,0,2.2977905,0,0.42880207,0,2.631546,3.2804146,0,3.3968983,6.7134233,0,1.8666259,0.033570465,0
144,0,14.148565,0,0,0.69679016,1.1053807,0,3.402957,0.701017,0,0,0,0,0.4792148,1.0293922,1.9589362,2.5876367,3.190495,0,0,4.804075,6.6543994,0,0.41002116,6.2060566,0,0,0.4479827,0,2.3860292,0,0.9546621,2.8562438,0.1331567,2.6416352,0,0,0
145,0,0,0,18.587215,0.47993946,0,5.38242,3.0750947,0,0,0,0,1.8928455,3.2969615,0,0,0,3.6910512,0,3.2243397,0,0,1.4896778,3.328531,0,16.300999,10.776619,5.5054135,0,3.7093804,0.47914982,0.83345276,4.7689605,2.829814,0.8099351,0,0,0
146,0,8.979264,0,0,0,0,0,0,0,0,3.3787975,0.89696497,0.6588652,2.605551,2.7700543,0,0,0.64092207,0,1.2642063,1.9561154,0,0,10.879917,0.31017262,0,0,3.3321445,0,0.17098612,0,0,1.0972548,3.8925033,0.530164,0,8.2454195,0
147,0.5341175,0,0,5.857648,0,0,13.736905,10.590103,2.5522385,0,0,5.0825863,0,0,0,1.893179,0.7162134,1.8040779,0,0,0,0,0,0,1.6887126,0,3.5575304,0.15358342,0,0.6648081,0,0,2.1779766,0.4030327,0,2.205566,0,1.0984557
148,1.3897778,7.2519655,0,0,0,5.4332542,4.3523917,0.87748843,0.96055996,1.1522297,0,0,0,0.6667451,0,0,0,4.163396,0,0,4.347892,0,0,2.2299454,5.9091954,3.1867728,0,0,0,0,0,2.4653482,3.8622952,0,0.31607115,2.7484555,0,2.3876216
149,3.6170533,0,0,4.6736226,0,0.15231133,0,0,0,0.021014987,0,3.487281,0,1.9898088,0,0,0,0,0,1.9431094,0,8.765172,0.29632345,0,4.150278,6.669812,1.2037876,0,0,1.1372288,3.0627663,4.205252,0,0,0,0,10.667163,0
150,0.6177695,0,0,2.4931011,0,1.7762529,0,0,0,0,3.4566178,0,0,0,0,0,5.2499323,4.3478193,0,0.22819726,0,0,0,0,1.0315268,4.379284,7.2978683,0,0,1.7703586,0,4.924698,0.075621076,2.2408025,0,0,3.852465,2.5753565
151,1.3865429,3.2852118,0,0,0,0.69569755,0,0.5760751,3.045269,0,2.8491168,0,0,2.5072942,0,0,0,0.047416523,0,1.5125408,3.2505975,1.3808086,0,5.302818,3.1275005,0,0,0,0,0.91335315,1.1393943,1.1984645,3.089043,0,0,3.744443,2.5514307,0
152,1.4627334,14.860626,0,9.986121,6.010267,2.9339864,0,2.6936948,0,2.068149,0,0,1.3639395,3.7227902,1.2899132,0,0,3.1307251,0,0.065626815,0,2.0382733,0,6.0486975,0,0,7.011447,0,0,0,0,1.6208432,1.8558041,0.71603173,1.3317391,1.8363107,1.3244538,2.4228752
153,0,7.062672,0,15.800364,0.64178324,0,0,0,0,1.6287192,0,1.0971256,0,0,0,0,0,8.310835,0,1.8843422,0.175341,3.660126,1.7305361,0,5.60669,0,3.5649166,5.005056,0,0,0,0.6908281,0,0,0,1.404539,0,0
154,0,0,3.9075537,0,5.7521157,0,0.0682218,2.798595,2.3542466,2.06861,0,0,0,0,0.18169223,2.149655,0,0.6550604,0,0,0,0,2.9932146,0,0.8362045,6.735723,0,0,6.23271,0,0,0,0,0,0,0,0,0
155,3.110111,0,0,15.305876,0,0,0,0,0,0,0,0,0,0,1.387033,8.303971,4.4539022,0,7.169937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32122982,0,0,0
156,0,0,0,0,0,1.9364963,1.5125383,0,0,0,0,0,0,0,0,0,0,0,8.528285,0,0,1.8972962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0.9707876,0.61355984,0,14.0563545,0,0,0.5768322,0,0.5755637,0,0,0,0,0,0,0,0,10.893116,0,1.398608,4.0748343,0.32105088,0,0,0,0,0,3.096883,0,0,0,0,0.65962505,0,0,0,0
158,0,1.3112843,1.6717495,0,0,1.9824637,0.71659267,0,1.538875,0,0,0,1.5784585,0,0,0,3.7501144,0,2.6072414,2.498158,0,0,0,0,0,0,0,1.6539791,0,0.36315224,5.2363195,0,0,0.39792502,0,6.406043,6.4796467,0
159,0,5.779415,18.108183,0,9.587661,0.73860496,6.5330133,0,0,0.09593647,0.2811575,0,0,0,0,1.6534936,0,0,11.474837,0,0,0,0.94812423,0,0,0,0,0,6.770094,0,0,0,0,0,0,2.7733722,0,0.4576261
160,0,3.4105628,6.1496754,13.726949,0,0,0,0,0,0,0.5370206,0,2.9571347,0,0.058529582,0,0,0,1.9364002,0,0.44383407,2.040682,0,0,0,2.0945761,0,0,2.5838122,0,0,0,0,0.2142835,0,0,0,0
161,0,0,0.56396747,6.1904664,0,0.28215423,0,3.265085,0,3.0882106,1.4382064,0,0,0.19685951,1.4256039,0.74067265,2.9985688,0.3299261,0,0.6203658,0,7.2869873,1.2640848,23.931988,3.387133,1.2256974,3.5319915,0,1.1001868,0.008037961,1.0327336,1.2503613,0,0.15513302,1.955062,5.295136,4.672483,9.042775
162,0,1.9882452,0,1.9609429,1.1109126,0,0,0,2.1041815,0,0,0,0,2.2847471,2.020793,0,0,0,0,1.7217121,2.8194368,2.9672956,1.3686973,0.68420666,0,7.501143,12.834806,0.58064497,0,0.9629148,1.707571,1.3051958,1.4479648,0,0,0,6.9565697,0
163,0,0,0,0,0,1.2674083,0,0,0,0,0,1.3124104,0.12986855,1.2044638,0,0,0,0.097106986,0,0,1.0457232,3.4372678,2.2140462,0,3.0934572,4.8120327,2.4373968,2.3496528,0,0.87247956,0,0,0.7354355,0,0,0,0,1.1279587
164,0,5.625697,11.064051,0,5.7279277,0,0,0,0.010990878,1.3062475,1.5234073,0,0,0,0,0,2.5620127,0,15.910269,0,0,0,0,0,0,0,0,0,4.105904,0,0,0,1.9933869,0,0,0,1.6605722,0
165,0,0,6.043546,0,14.13437,0,0,0,0,0.88633895,0,1.7359021,0,0,1.9005073,0,2.0942314,0,7.1780663,0,0,0,0,0,0,0,0,0,0.6065751,0,0,0,0,0,3.820664,0,0,0
166,0.6666146,0,16.306017,0,0,0,0,1.571218,0,0,0,0,0,0,0.6452137,0,0,2.2871583,1.6313899,0,0,0,0,0,0,0.45635292,0,0,0.9649945,0,0,0,0,0.9427977,0,0,0,0
167,0,0,0,0,0,0,5.792513,0,3.7342722,0,0,2.1109185,0,0,1.1907139,0,0,0.08113315,3.979787,0,0.18864559,3.4722393,0,0,0,0,0,0,0,0,0,0,0,0,0.8558818,0,0,0
168,0,2.9015393,0,6.2771506,0,5.847685,0,0,0,0,0,0.06599748,4.399006,0,0,0,0,0,2.5153072,0,0,0,0,7.902495,0,0,0,0,3.197056,0,0,0,0,0,1.4056622,0,4.5894175,0
169,2.0500743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.924888,0,0,0,0,0,1.0905503,0,0,0,1.9317458,0,0,0,0,2.1309536,0,0,0,0,0,2.2802277,0
170,0.4806725,0,13.639211,1.9396747,4.6085234,3.0785246,0,0,17.55823,0,2.5128849,0,0.32341182,0,0.39286804,0,0,0,7.9506392,0,0.30798686,0,0,0,0,0,0,0,0,0,0,0,0,5.729967,0,0,0,0.94231516
171,0,0,9.5589695,0,1.3193856,0,0,0,0,0,0,0.3605656,0,0,0,5.4998264,0,0,10.533058,0,0,0,2.5580113,5.9582224,0,0,0,0,2.7586029,0,0,0,0,0,0,0,0,0.817697
172,0,0,8.859192,0,0.97949463,0,0,0,1.2872119,0,3.1220446,0,0.31452838,0,0,0,0,2.5296783,0,0,0,0,0,0,0,0.70706767,0,0,2.005119,0,0,0,0,0,0,0,0,0
173,2.0393763,0,1.665427,2.0743847,0,0,0,0.8833618,0,0.46898976,0,0,0,0,0,2.2782433,0,0,4.0195694,0,0,0,0.92536455,0,0.71001685,7.3956413,0,0,0,0,0,0,0,0,0,0,0,7.7344756
174,0.8168093,1.1976886,2.7651463,0,0,1.435184,0,0.7625314,0,0,0,2.1865573,0,0,0,0,0,0,8.160683,0,2.523599,0,0,0,0,0,0,0,3.541211,1.0413966,0,0,0,0,0,1.5043966,15.317322,2.393953
175,0,3.3689072,5.3818364,13.61682,0,3.3452458,0,1.3571959,0,0,0,2.7908359,0,0,0.6637711,0,0,0,4.554407,0,0,14.917322,0,3.8704674,0,0,0,0,0.09844065,4.5054026,0,0,0,0,0,0,0,0
176,3.413248,0,1.4464735,5.6007915,0,0,0,0,0,0,0,0.37952286,0,0,0,0,0,0,1.2905842,0,0,1.503455,3.9762282,0,2.8205707,0,5.05566,0,2.2723756,0.3880844,2.6320605,0,0,0,2.6108718,0,10.8854065,0
177,0,10.25663,7.381793,0,0,0,0,0,0,2.6685114,0,0.8970744,0,0.78590125,0,5.92326,0,0,5.7121844,1.4894809,0,0,0,4.823374,2.038762,7.7087455,0,0,0,0,0.4926825,0.61400455,0,0,0,4.0840125,0,0
178,0,0,0,9.58145,15.368758,0,0.89303774,1.6054542,6.151837,0,0,1.6345068,0,2.527895,0,0,1.6693535,0.25981045,0,0.07491023,0,0,0,10.568732,0.6179405,0.40356192,3.529927,1.9328008,0,0,0,2.0310948,0.70548874,0,0,0,0,0
179,0,0,0,0,2.6632168,0,0,1.0147048,0,0,0,0.44396833,0.5786901,0,0,2.5439994,0,0,15.823299,0,0,0,0,16.569748,5.520834,0,0,0,0,2.5013735,0,0,0,0,2.1179547,0.18198137,0,0.16055447
180,0,4.8260193,4.4488235,0,0,0,0,3.9327142,0,0,0,3.2900536,0,0,2.5768032,0,0,0,0,0,0,4.518774,0,0,0,0,0,1.7455045,0,5.28517,1.6617886,1.9800951,0,0,0.9931375,0,0,0
181,0,3.672993,0,0,0,0,0,0,4.2343683,0.171776,3.1696434,0.60435504,0,0,0,0.7653981,2.6261618,9.829675,0,0,0,3.020834,6.232184,0,0,4.8617554,2.895069,0,0,4.585209,0,5.03945,0,1.5138692,0,0,0,0
182,2.4743276,3.0099256,1.1682184,0,7.8358946,0,0,0,0.9903504,1.3336637,0.20144539,0,0,2.2213314,1.5348922,1.3829103,3.7055538,4.457752,0,13.55172,0,0,0,0,0,0,0,0,0,4.8996243,0.20368725,8.658848,1.8291886,2.9402235,1.934291,1.5306082,0,0
183,0,0,17.743515,0,14.159868,0,1.7502071,0.5032622,0,0,0,0,0,6.1356006,0,6.155399,0,3.390452,0,0.80034935,3.693017,0,0,0,0,0,0,14.047599,0,23.728252,2.9496052,13.306465,0,7.5148253,0,0,10.803789,0
184,0,0,1.0603129,0,0,1.4454206,0,10.165209,0,0,0.9896415,3.5452363,2.4809322,23.7251,1.7094547,1.7259015,0,10.31531,0,9.234727,3.8850217,0,0,5.8703613,0,0,0,2.0073745,0,0,0,8.324995,1.8044971,3.0527906,0,1.1172857,4.8703713,1.2666645
185,0,8.4937725,8.2855015,8.39498,0,4.69917,2.6956341,0,0,5.3058496,0.058812514,3.7228425,3.4939182,18.604614,0,14.639758,0.87691766,0,0,2.9690914,7.6951904,0,0,2.8445375,3.4983492,0,9.463149,15.159311,0,27.308237,1.5790977,22.96941,8.658624,12.026312,0,0.4933148,18.196407,2.523236
186,0,0,11.678092,20.945969,0,16.110384,3.9691522,2.6905637,18.677021,10.905398,0.87925726,2.629438,1.0991001,16.498228,0,17.545944,0,8.413688,0,0,2.025983,0,0,0,0.41433966,0,0,0,0,0,0,7.4807544,0.333942,14.740238,5.4893026,0,20.48238,24.077635
187,0,0,0,6.609755,0,5.355719,0,3.7671733,6.0753274,9.404773,2.3679736,0.30840686,5.5225434,13.377495,3.8037567,18.564102,1.5437686,0,0,10.594811,5.967201,0,1.1211121,0,0,0,4.1403627,25.531265,19.19415,19.518665,4.2381706,17.70581,2.8439922,21.754868,0,0,18.432714,29.615782
188,7.6122766,0.75524986,49.712738,29.20684,0,12.865852,15.203621,5.163481,8.777614,5.407468,0,3.2084,11.516099,9.328457,2.241764,24.423561,0.4887401,0,17.864084,12.03842,12.727548,18.784203,3.0187502,6.129924,20.190193,0,4.168346,18.631357,10.499212,14.9284725,8.519519,17.170662,5.6096334,4.3307796,16.143513,8.481481,35.352512,32.41327
189,0.22572088,9.928055,0.1357986,27.859158,0,0,12.982886,9.638,24.357183,6.909852,3.8217545,8.26536,13.969483,13.76367,3.5850444,12.225885,6.2240844,2.9110167,0,20.711628,5.6774487,13.904233,4.5906534,0.78533715,10.902616,0.29749498,0,13.045967,9.015938,15.774378,7.4759164,16.400658,2.9889874,16.860744,14.801758,0,0,31.233574
190,0,13.595851,11.596502,18.25984,0,13.629956,18.432678,4.334803,7.555582,0.87826604,1.657864,3.034856,5.363854,1.4099479,0,10.980786,0,0,0,6.9138937,18.888184,0,0.5064497,34.437622,13.143921,8.574536,4.2065554,15.271654,4.4566655,11.572436,12.128328,14.605158,14.186189,13.085264,5.6918654,0,27.073381,20.246443
191,0,0.5097218,9.64743,38.947834,16.433416,6.491002,16.780184,11.327943,6.5370274,8.766157,4.3710084,0,0.4097956,0,2.8553715,8.7558775,4.9102335,0,0,6.3222833,15.697629,10.04702,0.06388137,21.898916,13.02553,0,3.4275863,19.013935,5.3011413,4.925036,10.2248,14.240106,1.758127,12.846366,0,2.2726445,15.752198,24.803078
192,3.2624674,15.999976,3.0638816,9.888636,0,3.068242,8.027576,4.5509953,17.380323,5.356771,0,5.6261506,0,7.9650283,2.264529,0.29430577,5.4778295,2.3628924,0,11.290467,9.693818,0.12731098,2.3701098,16.656681,6.908329,0.2639735,7.090963,13.063457,1.0637223,5.1768103,2.647936,20.612478,0.5658122,5.025442,6.4402947,4.8898273,0,16.630602
193,0.50993586,4.690082,0,1.1500803,0,0.26091567,6.2140822,10.526371,1.7298326,2.5378695,0,0,1.2997628,1.6040508,9.236647,3.796838,0,0,0,12.372627,0,0,6.8326945,6.7633023,10.62092,0,0,18.61392,0.19874549,2.7346694,0,16.195147,9.877323,6.4366984,0,0.2769669,3.4611073,5.6481023
194,2.0546317,3.6413476,0,14.004139,0,0,1.2105137,11.652358,6.34224,3.6771932,0,0,0.50674313,0,0,0.23408474,4.292792,0,0,6.8745327,0,0,0,0.32950348,4.4579053,1.4283855,9.003897,14.467777,0,0,1.3378743,10.783088,2.0372505,2.1938694,1.896107,0,6.0160546,23.670082
195,2.3696258,2.2975504,6.817068,0,0,0,9.193073,1.2060684,6.1463695,0,4.111323,0,0,1.8897631,0,0,1.6476222,5.301233,0.86512685,6.7604194,0,4.3843155,0,9.589218,0.23618089,2.245591,5.720811,9.4271965,0,0,1.4583201,0,7.254117,0,0.89435047,0,1.3303119,10.233089
196,0,13.105574,0,9.848085,0,0.24061954,7.5024223,2.921152,6.6272144,1.8360093,4.3297935,1.3706911,0,0,4.566844,0,1.6418241,0,0,4.034739,0.9906167,4.8960476,7.0753922,9.409629,3.3185349,4.148554,0.90124416,7.641748,0,0,1.3010204,4.141087,0,3.1788208,0.9912174,0,0,0.65544266
197,0,0.65541047,0.76171726,0.6213005,0.98103064,3.4426336,0,0.9323254,2.4121966,0.55498385,1.251569,0,1.8876003,3.5554404,3.6278138,0,0,9.051934,0,7.3911614,2.8679793,8.492356,0,0,0,1.4009557,4.762888,15.755556,0,0,0,0.47990233,3.929016,1.8409652,0,0,0,0
198,0.20233694,15.373066,0,22.566666,0,0,0,3.249882,5.1002426,0.5335566,0,0,0,0,0.25857696,0,1.6028444,0.29297194,0,1.1553882,0,0,1.3395001,0,4.884946,7.9158077,2.6212606,6.361751,0,0,0.6861182,0.27593276,3.903916,0,0.12442487,0,12.906224,3.023491
