x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023
318,0,0,0,2.3208728,0,0,0,0,0,0,0,0,0.642207,0,0,0,0,0,0,1.5806556,0,0,10.529214,0
319,0.044379473,0,3.3035796,1.7726988,0.14220624,0,0.23370162,0,0,0.50717676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,0.32245097,2.5214214,0.15596648,0.56353307,0,0,4.385732,0,1.8637588,0,0,5.882304,0.32920069,0.8525463,0,0,2.2046943,0.12393948,0.45687377,0.52440155,0.8487481,0.41557756,0,1.5934594
321,1.6897856,0,0.9071966,0,0,0,0,0.30864394,0.30017817,0,0,0.09932713,0,1.8425785,0.026607065,0.056320503,0,1.7250606,0.6827423,0.30047783,0.23597427,0,0,0
322,0.18561672,0,0,0,0,0,0,0,0,0,0,0,1.7672195,0.757323,0,0,0,0.4857017,1.1577283,0.17584601,0.03516985,1.0743736,0,0
323,0,0,0.06997123,0,0,0.39143372,3.8808696,0,0,0,0,0,1.2891299,0.7259684,0,0.41643256,0,0,0,1.4641274,0,0,1.4118265,2.46233
324,0,0.017317748,0.12414066,0,0.7573898,0,1.7727484,0.08148314,1.5740367,1.5138532,0,0,1.3284278,0.69704163,1.5310425,1.1103228,0,0,0,0.33082715,3.0640547,0.4711823,0.19811097,0.29541528
325,0,0,2.655835,0,0,0,0,0,0,0,0,0,1.2799103,0,0.93101895,0,0.5984506,0,1.1647086,0,0,0.6005686,3.8695812,1.1783936
326,0,0,0,0,0,0,0.9659882,2.3675277,0,0,0,0,0.97788054,0,0,0,0.8101051,2.7266686,0,0.14157735,0,0.54179823,0,0
327,0.9504986,0,0,0,0,0,0.53172785,0,0.49755666,0.31967494,0.9266373,0,0.14350481,0,0,0.93258125,0.58874965,0,1.4968435,0.64031744,0,0,1.1650705,0.64875007
328,0,2.9784224,0,3.018478,0,0.13059674,0,0,0,0,0,3.6264648,0,0,0,0,0.9546605,0,0,2.2414556,0,0,0,0
329,1.4000297,1.110334,0,0,2.708198,0,0,0,0,0,0.24168585,4.0888696,0,0,0.7602758,0.65287393,0.42084336,0.47343302,0.04982508,0,0,0.2552394,4.66299,0
330,0,0,0,0,0.4054758,0.27615374,3.6803424,0,0,0.48498365,0.59341323,0,0,0.9068446,0,0,0.9400862,0,0,0.7582962,0,0,0,2.2007878
331,0,0,1.3729627,0,3.6712394,0.25449595,0,0.28062743,3.1204524,0,1.309995,0,0.46059394,0.1848553,1.1141337,0.17827065,0,0,0,0.36843148,0.89084613,0.54305106,0.46635005,1.3983335
332,0,3.513122,1.4337147,3.201553,1.3842541,1.018098,6.5498476,0.3164987,0,0,0,0,0,1.0229113,0,0,0.80242705,0,0,0.89608836,0,0.015520403,0.64181566,0.9273079
333,0,0,0,0,0,0,0,0.45550168,0,0,2.5710201,0,0,0,0,1.559315,0.3350134,0,0.333447,0,0,0,0,0
334,0,0,0,0,0,0,0.5820444,0,0,2.77881,0,0,0.18536378,0,1.0982531,0.12584163,0,1.3291202,1.5166688,0,0.15630294,0.66850483,0,2.412455
335,0,0,0,0,0.16021632,1.1907152,0,0,0,0,0.51183385,0,1.5723313,0,0,0.022264037,0,0,0,0,1.6584207,0,4.255084,0.09578612
336,0,5.275583,0,2.658335,0,0,0,0,1.2332027,0,0,0,0,0,0,0,0,0,1.0289112,0,0,0,0,0
337,0.46464348,0,0,1.196005,0,0.8994062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0006943,0.24330433
338,2.6270347,0,0,0,2.0160873,0,0.78370607,1.8166399,1.7995111,0,0.53272545,2.719875,0.5367276,0.8155806,0,0.44947723,0,0,0.50567,0,0,0.79104906,2.280353,0
339,0,0,0,0,2.0845652,2.661837,0,0,0,0,0,0.20188197,0,0,0,1.2812228,0,0,0,0,0,1.4578128,0,6.9530096
340,0,0,0,0.74352884,0,0,2.5573082,0,0,0,0.21891457,1.2112415,0.27754065,0,0,1.1306021,0.80359435,0,0.930545,0,4.609614,0,0,0
341,0,0,0.19338968,0,0,1.3121865,0,2.2272344,0,0,0,0.05565777,0,0,2.2394211,0,0,0.5514285,0,0,1.7147524,0,7.5140195,2.1101327
342,0,0,1.270785,0.6677372,0,0,0,0,1.2942015,1.0021002,0.80091786,0.282561,0,1.0052798,1.1296893,0,0,1.3087437,0.2570442,0,0,0,0,5.2916093
343,1.6235765,0,0,0,0,0,0,0.7826334,0.19029452,0,0,0,0,0,0,0,0,0,0,0,0.54021347,1.5690563,0,0
344,0,0.8135279,0,0,0,0,0,0,0,0,0.98358923,0.95550936,0.62976944,0,0,0,0.5954249,0,0.15823957,1.6740669,0,0.8121558,0,0
345,0,0,1.0396086,1.168863,0,3.1872237,0,0,0,0,0,1.8279717,0,0.054555766,0,0,0,0.5181648,0.24294439,1.2969481,0.7674773,0,3.9672458,2.1955466
346,0,0.5257008,0,0.70689034,0,0,0,0,0,1.2350343,0,0.6192055,0,0,1.4269365,0,1.2763302,0,0,0,0.7698233,0.84258884,0,0.94745445
347,0,3.556289,1.2583414,0,0,1.6956003,0,0,2.227679,0,0,0,0,0,0,0.041526508,0,1.2737948,0,0.65726244,0,1.2216622,0,0
348,0,0,0.5190304,0,0.12795822,0,0.80885965,0,0,0,0,1.707217,0.6130252,1.1514926,0,0,0.5200479,0.21396339,0,0,0,0,0,0
349,0.072969064,2.202189,0,0.6597672,0,0.25845373,0.7967107,2.1995063,0,0.001831822,0,0.9958439,0.5187035,0.09744683,0,0,0,0,0,2.3156142,0,2.1193573,0,0
350,0,0,0,0,1.1807075,0.5826256,0,2.799766,0,2.0638068,0,0,0.6649959,1.3575041,0,1.1780823,0,0,0,0,0,0,2.4062986,0
351,1.4406759,1.6430819,0,0.26692545,1.5412552,0,0,0,0,0,0,0.7162565,0,0,0,0,0,0,1.5458164,1.3062693,0,0,0,0
352,0,0.4030108,0,1.0992566,4.018056,0.55827713,0,0,0,0,1.4698435,0,0.33674428,0,0.48310804,1.4136682,0,1.4048682,0,0.8718802,1.3962629,0,0,0.41700563
353,1.1708298,0,0,0,2.3844073,0.6211862,0.32111958,2.0878098,0,0.309669,0,1.8507236,2.6160057,0,0,0.76296616,0.1545533,1.3574146,0.0834879,0.23794517,0,0.5233385,0.4657028,0
354,0,0,0.13413672,0,0,0.413443,0.95125055,0,0.7841223,0.11912727,0.6345448,4.688947,0.06960103,0.82299256,1.7542019,0,0.14564191,0,0,0,0.94009435,0,0,0.6486463
355,2.1489286,0,0,1.719878,0.1377274,0,0,0,0,0,0,0,0.71335703,0,2.124026,0,0,0,1.3743204,0,0,0,0,0
356,0.59684604,0,1.2032233,0,0.98180103,0,0,3.294489,0,0,2.557607,3.3023276,1.0158492,0,0,0,0,0.42329544,0,1.0687953,0,0,9.937877,0
357,0,0.38024163,0,0,0,0,3.7664876,1.1318526,2.1674469,0,0,6.7185063,0,1.1245656,0.026129508,0,0,0,0,0,1.3865957,0,1.5352464,0.77507216
358,2.4157753,0,0,0,0.46249533,0,0,1.6026689,1.4103768,0,0.9686506,0,0,0,0,0,0,0,0,0,0,0,10.749886,0.91866773
359,0,0,1.3583769,0.6573235,1.3765732,0,0,0,0,0.9301048,0.7999331,3.8333573,0.18589444,0,0,0.8616146,0,0.5424596,1.3969281,1.9367098,0.583498,0.87992,0,0
360,0.72455686,1.6376196,0,0,0,0,0,0.4189476,0,0.8635278,0,1.0095247,1.3400893,0.7412196,0,0,0.47284186,0,0,0,0,0,2.9058132,3.5294485
361,0,0,0.17989962,0.9912199,1.6465358,0,0,0.077200264,2.7037652,0,0,0,0.023872979,2.008964,0,0,1.92095,0,1.47638,0.043565385,1.3078849,0.16854623,0,1.9031196
362,0.15825449,0,0,2.987088,0,0,0,0.87362444,0,0.8736256,0,3.9039237,0,0,0,0,0,0,0,0,1.7179756,0,0,0
363,1.4298756,0,2.4973438,0,0,0.06591339,0,0,0,0,1.2340982,0.968878,0.6028955,1.1424159,1.4056536,0,0,0,0,1.2629389,0,0,0,1.4403704
364,1.6018527,0.87581265,0.2382985,0,0.6904142,0,4.1832557,0.30421916,0,0,0,4.695573,0,0,0,0,1.0442386,1.2638875,0,1.8412701,0,0,0,0
365,0,2.674271,0,0,2.7682471,0,0,0,0,2.8292031,0.754479,0,0.047331996,0.4110201,0,0,0,0.43200848,0,0,0,0,0,8.680945
366,0.8778449,0,0,0,0,0,0.72241277,0,0,0,0.8480464,0.4620554,0.31939155,0.14086017,0,0,0,0,0,0,0,0,0,0
367,0.9333619,0,0,0,0.6929714,1.0196058,0.88075227,0.58666134,0,0.10537249,1.478856,0,0.201718,0,0,0.42638046,0,1.6021813,0,0.8422251,0.56317246,0,0,0
368,0,0,0,0,0,0.83059233,2.1083736,1.8840746,0,0.4301333,0,2.6966512,0,0.44879708,0,0,0,0,2.5364888,1.6717005,0,0.49174097,2.2615445,0
369,0,0,0,0,0.2912347,2.0737555,0,0,1.6103973,0,0,0,0.23968823,0,0,0,1.213941,0,0,0,0,0.7443427,5.097485,0
370,1.4639665,0,1.7782902,0,0,0,0,0,2.0865784,1.0279436,0,2.0920467,0,0.57401204,0,0,0,0,0,0.89650697,0,0.37147993,0,0.6862568
371,0,3.4044893,0,0,0,2.0929334,5.3229284,2.8476715,0,0.6220729,0,0.7403005,0,0,0,0.7934085,0.0650381,0.9278362,0,0,0.18845211,0,3.752849,0.71350694
372,0.5307258,0,0,1.3332455,0,0.1738004,0,0.395004,0,0.6597735,0,4.918013,0,0,0,3.2422,0,0,0.19767298,1.0601927,0,1.5417384,4.739075,0.5479378
373,0,0.41321832,0,0,1.1364832,0,0,0,0,1.353258,0,0.34831235,1.0329653,0,0.50765806,0.7536605,0,0,0.11825805,0,0,0,0.6394935,0
374,0,0,0,1.0013525,0.21472917,0,0,0.5186292,0,0.8712958,0,0,0,0,0.8251133,0.7494905,0,0.7908658,0.5621049,0,0,0.46914718,0,2.8678336
375,2.7615485,2.2458708,0,2.7134054,3.2918398,0,0,1.5810987,0,0.25094828,0,0,0.26656932,0,0,0,0,0,0.099006474,1.9732295,0.9663957,0,0.22130089,0
376,0.57156324,0.33131918,0,0,0,0.35986155,1.3053206,0,0,0,0.71853787,0,1.8855368,0,0.361245,0.48198622,0,0.42306405,0,1.0223426,0,0,0.07202881,0
377,0.17941745,10.749387,0,1.8086479,0,0,0,0,1.5448604,0,0.23440784,0,0,1.1291445,0.84094995,0.6652104,0,0.1961839,1.441713,0,0,0,0.23226488,0
378,0,3.0777826,0,0,0,0.49463755,4.0105643,0,0,0.551192,0,1.0829132,0.39441234,0,1.0028177,0,2.1003125,0,0,0,1.9867244,0,17.429747,0
379,0,0,0.44621563,2.0323038,0,1.8581855,0,0,0,0,0,0,0,0.29213414,0.6563359,0,0,2.001836,0,0.5996517,0,0.31683752,0.061069265,2.7870696
380,0,0.02725979,1.4909647,0,0,2.8154278,0.73151886,0,0,0.7767695,0.10946351,0,0,0,0.43061435,0,0,1.4231881,1.008806,0,0.2405467,0,0,0
381,0,0,1.181565,0.32823688,0,0,0,0,0,0.91652596,1.4717509,0,0,0,0.75792056,0,0,1.6972817,0,0,0,0,0,0
382,0.9931017,0,1.4643,3.5538101,0,2.6189733,0,0,2.1098661,1.1197661,0,0,0,0,1.7081283,0,1.3601606,3.4344006,0,0,1.5586585,0,0,6.652032
383,0.6312774,0,0,0,0.72469646,0,0,0.6021376,0.20900671,0,0.41136187,0,0,1.7957835,0,1.285796,0.39869,0,0,0,0.027254941,0,0,0
384,1.2745107,0,0,0,1.0159191,0,0,0,1.1496185,0,1.4686046,1.5031154,0.18973105,0,0.44241923,0.20254391,0,0,0,3.3744316,1.1303257,0.78195864,7.271897,0
385,0.35157508,0,0.1943471,0,2.9179542,0,0.46085966,2.860806,0,0,0,0,3.1306756,0.39500242,0,0,1.3021414,0,0.33036163,0,0,0.67931527,0,0
386,1.1416268,3.9722404,0.1884848,0.6780763,0,0,0,0,0,0,1.459236,0.55482,1.2716718,0,0.31451735,0,0,0.44624972,0,0,0.7288301,0.761895,2.3040237,0
387,0,0,0.6465909,0,1.0794647,0,0.31660056,0,1.2857351,1.3484174,0,0,0,0,0,0.6122225,0,0,0,2.193826,0.7943195,0.010774634,0,0
388,0,0,0,0.34759083,0,0.5588148,0.73843974,0,0,0.55467165,0,0,0,0,3.5659478,0,0,0,0,0,0,1.1977551,0,0
389,0,1.180348,0,0,1.8850129,0,0.42697826,0.61170435,0,0,0,0,0.6828899,0.15757857,0,2.2171862,0,0.14180563,0,0,0,0,5.8418155,0.24446245
390,0,4.3513894,0,2.0934768,0,3.3490412,0,0,0,0.5877454,0,0,0,0,0,0,0,0,0,0,0.5234346,0,1.985454,0
391,0,2.8070257,0,1.9358678,0,0.1584689,1.473855,0,0,0,0,0,0,0,0,0,0,0,0.20113409,0,1.8369169,1.0096103,0,0
392,1.0675875,2.1987548,0,0,0,1.3406225,0,2.1906402,1.6749126,0,0,0,1.3327829,0,0.78760153,0.94453484,0,0,0.6821861,0,0,0,0,2.4302392
393,0,0,3.0305228,0,0,0.97815233,0,0,2.05774,0,0.47188115,0,0,0.4776104,1.3565221,0,0,0.10087264,0,0,0,0.15503946,0,0.94290125
394,0,0.093523495,0,0,0,0,5.515201,0,0,0,0,0,1.7897446,0.5938124,1.8120298,0.24658597,1.1928849,1.5884871,0,1.6156373,2.8368504,0,0,0
395,1.8267915,0,1.1374679,0,0,0,0,2.4043722,2.23123,2.526042,0.9749352,3.806248,0,0.2900226,0,0.3087626,0.99261373,0.98215544,1.3362166,1.6215713,0,0.49904662,0,0
396,0,5.2564692,0,0,1.4217052,0,0,0.010365385,0,0,0.28500843,0,0,0,0,0,0,0,0,0,0,0.6225327,0,0
397,0,0,0,0,0,0.5129268,0,0,0,0,0.9745201,2.3471122,0.15728827,0.16649875,0,0,0,0,2.4023354,0,0,0,1.0425,3.7110896
398,0,0,0,0.900058,0.9009315,0,0,0.8360251,1.5838339,0,0,0.30070886,0,0,0.056629814,0,0,0,0.36345434,0,1.6950493,0.99620545,0,1.2831379
399,0,0.40541315,0.8612145,0.78187734,0,0,0,0,0,0,0,1.4537847,1.7171435,0,1.7940031,0,0.79788387,1.7673718,0,0,0.9932072,0.54206574,0,2.0600317
400,1.5245131,5.264805,1.8637747,0,0,0.68816656,0,0,0,0.53372246,0,0.1740315,0,0.3422666,0,0,0,1.158501,0.024557075,0,0,0,0,0
401,1.8983216,0,0.22057605,0,0.011816799,0.41294482,0,0,0,0,0,0.26549911,0,0,0,0,0.44600555,3.0573754,3.91743,0,0.020385796,0.1770302,0,1.4254788
402,0,0,1.1111927,0,0,0.02758385,0,0.41169265,0.42147735,0,0.3103241,0,0,0.35728517,0.57916844,1.0405143,0,0,0,0,0,1.3820531,0,0
403,0,1.9537765,0,0,0.12046581,0.32290208,0,0.19797122,1.3003552,0,0,0,0,0,0,0,0,0.12707832,1.0580575,0,0.62503314,0,10.252378,0
404,0.47888616,0,1.4518255,0,1.949945,1.076973,2.205817,0,0,0.31755987,1.6282253,0.8552882,0,0,0,0,0,0.3151913,0,0.40068257,0,0,0,0
405,0,0,0,2.3401313,0.010304984,0,0,0,2.074564,0,0,0,0,0,0,0,1.092632,0,3.42618,0,2.058164,0.03846173,0,3.7201679
406,0,0,0.043933727,0,0,0.05122679,0,0,0,1.1367235,2.423731,3.1736028,0,0,0.560839,0,0,0,0,0.41862687,0,0.48768273,0.6589811,3.964665
407,0,0,0,0,0,0.7956712,0.9162964,0,0.9784274,0,0,0,0,0,0,0,0,0,0,1.5948402,0,0,0.25132278,0
408,0,3.2781863,0.21130437,0.7715817,0.4747755,0,0,0,0,0.6690585,0,0,0,0.5227372,0,0.7567534,0,0,0,0,0,0,0,0
409,0.43838727,0.14925018,0,3.522108,2.3546667,0,0,0.5057913,0.5262346,0,0,0,0,0.82239807,0,2.0055501,0,0,0,0,0,0,0,0
410,0.13116719,3.0192766,0,0,0,0.80599344,2.5924008,0,0.16774267,0,0.24606152,3.2010908,0.30078262,1.636684,0.70036614,0,0.20786138,0,0,0.34066916,0,0,0,3.9992652
411,0,0,0,1.2073766,0,0,2.745806,0,0.38946813,0,0,0,0,0,0.7250328,0,0,1.8532106,0,0.9927287,0,0,0,0
412,0,0,0,0,0.9583786,0,0.5329227,1.3540256,0,0.8024521,0,0,2.007001,0,0,0.81517166,0.32447845,0,0,0,0,0.7662115,6.994479,5.708934
413,0.31463587,0,0,0,0,0,0,0,0.8310967,2.2256525,1.525963,0.38840428,0,0,0.9716064,0.429524,0,0,0,1.7256435,0,0.11141382,0,0
414,0.16380766,2.8539102,0,0,0.54234016,0,3.910173,1.5702323,0.9189579,0,0,0,3.0276306,0,0,0,0,0,0,0,0,0,0,1.7171084
415,0,0,0,1.9844009,1.418021,0,0,0.85206777,0.66504943,0.003167666,0,3.5176108,1.695518,0,0,0.05311181,0,1.6055558,0.96339285,0,0.8055139,0,0,4.0983114
416,3.1228485,4.0456524,3.9050877,0,0.81849205,0,0,0,0.3856676,0,0,0.46874413,0,0.31655177,0,0.98078173,0,0,0.49252173,0.18348041,0,0,4.107903,0
417,1.9537485,1.4760044,0,0.37347755,0,0,5.834894,0,0,0,0.35559005,0,0,0,0,0,0,0,0,0.25026155,0,0,0,0.06256017
418,1.8384724,1.3897269,3.409747,0,0,0,0,0,0.08226154,0,0.44180596,0,1.6704422,0.43586615,0,0.33183822,3.3900728,0.21676381,0.931067,1.5322104,0.94724333,1.5462672,1.3071021,0
419,0,0,0,0,0,0.19150072,0,0.39513275,0,0.16253804,0,2.6158252,0.9663483,0.43095574,1.2074625,0,0,0,0.5805187,0,0,0,0,0
420,0,0,0,0,2.430191,0.30385193,0,0,1.3109225,0,0,0,0,0,0,0,2.0989332,0,1.4833329,1.283635,0,0.18047115,0,0
421,1.1947088,0,0,0.26913348,0,0,0,1.5122434,0,0.2882427,0,0,1.7548971,0,0,0,0,0.45968217,0.34861413,0.18965715,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0,1.5288595,2.0995674,1.6535648,0,0,0,0,0,0.97996545,0,1.0561292,1.568014,0.952345,0
423,0.6826295,0.5582746,1.1792314,0,0,0,0,0,0.23509343,0.099945486,0,0,0,0.60165185,0.17035404,0,1.2646506,0,0.2551405,0.44167483,0,0,0,3.1887155
424,0,0,0,0,0.18926418,0,1.9953226,0,0,1.3744333,0.66386104,2.8434486,0,0,0.033851743,0.9047235,0.7966562,1.2666849,0,1.2008911,0.2472812,0,0,0
425,0,0.19304964,0,1.2701167,0,0,2.3688068,0.32266164,0,0,0.5996815,0.28850016,0,1.0099096,0.03259699,0,0,0,0,0,1.3835981,2.2421336,1.3809673,0.027531024
426,0,3.1220715,0,0,0,0,0,0,0,0.47470638,0,1.4612385,0.06567179,0.8683062,0,0,0,0,0,0,0,0.6809581,8.782362,0
427,0.11458192,0.77734035,0.6321905,0,1.351205,1.1140684,2.7921607,0,0,0,1.4757429,0.26946548,1.1868796,1.8035418,0.89455795,1.0787379,2.0161633,0,2.2008357,0,0,0.80024827,0,0
428,0.2904901,0,0,0,0,0.35126165,0.9060648,1.6260403,0.28483373,1.2251877,0.017763555,0,0,0,1.1266598,0,0,0,0,0,0.2819317,0,0,0.018785756
429,0,0,0.4052489,0,0.45157847,0,0,0,1.6306443,0,1.6054827,0,0,0,0,0.6482378,0,0.46886933,1.0857598,4.0306554,0,0,1.2572751,0
430,0,0,2.2940793,0,0.27165923,0.6429304,0,0.17659514,1.746021,0.6064351,0,0,0,0,0,0.2630991,0,0.24218504,0.4895813,0,0,0,15.619178,3.5563638
431,0.9332878,0,0,0,0,0.01721315,0,2.1763368,1.203476,0.1947113,0,2.7739296,0.2119551,0.8470141,0,0.45953694,0,0,0,0.28109783,0,0.48957017,0,0
432,0.24676111,1.8744211,1.5947345,0,1.1396825,0,0.8996031,0,0,0,0.20744406,0,2.0255792,0,0,0.040225796,0,0,0.17418443,0,0,0,0,0
433,0,0,0.42930242,0.4877676,0,0.48820347,0,2.823827,0,0,0,2.696377,0,0,0,0.24825656,0,1.183968,1.3546295,0,1.0356473,0,1.6363963,0
434,0.46271256,0,2.637739,0.05959115,0.71879256,0,0,0,0,0,3.4588737,0,0,0,0,0,0.20707454,2.6355748,0,0.57182676,0,0,0,5.6122184
435,2.6935997,0,0,0,0,0,0,0,0,0,0,2.845456,2.0714655,0.8248403,0,0.27824298,1.1147635,0.26569852,0,0,0,0.004405448,7.5446415,0
436,0,0,0.30749854,1.3274574,2.1917148,2.1420379,0,0,0,0,0,0,0,0,0.5083234,0,0,0,0,0.054368585,0,1.3475423,6.779338,0
437,0,0,0,0.12164869,0.08560435,0,0,0,0,0.58679533,1.253563,0.63761574,0,0.37232384,1.1282917,0,1.639677,0,0,0,0,1.2384197,0.64822686,0
438,0,0.76875687,0,0,0,0.5000555,2.6125958,0,0,0,0,0,0,0.038293187,0,0,0,0,0.30641612,0.82347906,2.2684605,0,0,2.0610287
439,0.042285115,0,0.94058996,5.50663,0,0.70384824,0,0,0,0,0,0,2.8531117,0,1.411758,0,0,0,0,0.4185397,1.0862311,0,1.0801286,0
440,0.72839713,0.854887,3.7394862,0,1.374983,0,0,4.2076635,0,0.6769037,0.2912907,0,1.3286067,0,0,0,0,0,1.6664728,0.0805064,0,0,2.560318,0.8010327
441,0,0.5204151,0,0,0.47646832,1.6649765,0,0,0.36524147,0,0,0,1.1298351,0,0,0,0,0.21788459,0,0.052350562,0,0.52244526,6.4478774,0
442,0.69479364,0,0.30546036,0.39362442,0.9971813,0,0,0,3.5457096,0,0,0.7904012,1.4657815,1.3287543,0.99808913,1.1704936,1.4981219,1.7693578,0,1.138495,0,0.6539661,2.0073702,0
443,2.6146467,0.5451437,0,0,2.6912208,0.106789365,2.2679093,0.010183038,0,0,0,0,0,0,0,0,0,0.43222183,0.44906816,0,0.40141833,0,2.0003877,0
444,0,2.866917,0.5786332,0,0,0,0,0,0,0.42962167,0.4104997,0.8469025,1.1281766,0.5699239,0,0.3270305,0.083976604,0,3.1387315,0.039825555,0,0,5.5274177,6.187948
445,0,0.9205306,0,1.1959946,0,0.26730013,6.1913476,0,0,0,0,0,0.13054027,0.41249096,1.0448982,0.79707986,0,0,0,0,0,0,1.3456787,0
446,0.50520843,0,0,0,0,0.42380917,0,0.42224732,1.6516615,0.17558146,0,3.186915,0.9747685,0,1.1338121,0,0,0,0.91497225,0,0,0,1.1643234,0
447,1.2143793,0.1353056,0,0,0,0,0,0,0,0,0,2.4121532,0,0,0,0,0.17503482,1.4264352,0,0,0.2684556,0.8579192,0,0
448,0.9664935,0,0,2.2584867,0,1.1009579,0,0,0,0.38030592,0,0,1.6497886,0,0.7822057,0.21204492,0,0,0,0,2.0650117,1.2902468,0,0
449,1.6663989,0,1.5519123,0.00612726,1.5253091,0,0,0,0,0.6668803,0,0.38236415,0,0,0,0.7524906,0.04583074,2.1764245,0,0.11061241,0,0,0.44725275,2.9130652
450,0,0,0,0,0.47361344,0.42218393,3.4237971,2.4145026,0,0,1.7392901,0,0,0,0.7671972,0,0,0,0.43122464,0,0,0,0,0
451,2.0838382,6.2142735,0,0.8336867,0,0,0,0.4538914,0.86350894,0,0,0,0,0,0.22879066,0,0.18667167,0,0.3088834,1.0726596,0,0,0,0
452,1.5244498,0.027326599,0,0,1.1096649,1.2083391,0,0.5205792,0,1.3128525,0,1.6636087,0.48161927,0,0,0,0,1.9246461,0,1.1045829,0,0.19787955,13.51024,1.1941563
453,0,0,0,0,0,2.8702595,0,0,1.0536534,0,0,1.0238031,0,0,0,0.429808,0,0,0,0.77788913,0,0,5.553857,0
454,0.674541,4.0123186,0.9283189,0,2.220722,0,0,0,0,0.94060373,0,0,0,0.7847618,0,0,0.66314393,0.6338161,0,0,3.2767847,0,0,3.5873992
455,0,0,0,0,0,0,0,0,0.45619875,1.2985752,0,0,0,1.5205367,0,1.8299404,1.3288013,1.1333272,0,0,1.0542955,1.0400258,0.17266855,3.0116622
456,0,2.058851,0,0,0,0,0,0,0.35879803,0,2.6732244,1.4150523,1.9782029,0.71669626,0,0,0,1.4554873,0.8779692,0.5661758,0,0.1544963,1.3580809,0
457,0,5.034766,0,0,1.9528897,0.27265057,0,1.3326583,2.1278138,0,0,0,0.00746762,0,0.8305422,0,0.8783184,0,0,0,1.0374005,0,4.1519046,0
458,0,0,0.3872862,2.1456785,0,0,0,0.6029223,0,0.5008286,0.31919557,1.8905554,0,0.28850982,1.1226319,0,0.24750045,0,0,0,0,0,16.305641,0
459,2.340177,0,0,0.3507583,0,0,1.8696969,0,0,0.99122345,1.8102969,0,0,0.9722994,0,0.6757105,0,0,0.16936879,0,0,0,1.8663017,6.238563
460,0.4710596,6.1043386,0,2.5749981,1.0006038,0,0.69133776,0.13347521,0,0,0,0.30669504,0,0,0,0,0,0,0,0,2.0355916,0,0,1.6994072
461,0.42312405,4.2422853,1.2998543,0,0.25508666,0,1.519643,0.24080618,1.527027,0,0,0,2.270618,0,0,0,0,0,0,0,0,0.008462748,0.19554336,0
462,0,0,0,0,0,0,0,1.156589,0,0,0,0,0.22108993,1.5763215,0.09013812,0.42237502,0,0.72276413,0.16910358,1.3547925,1.9562025,1.3469894,5.322664,1.9596719
463,0,1.2838408,0.164865,0.8693748,1.9955121,1.7277915,0,0,0,0.7145846,0,0,0,0,0.4078629,0.7785672,0,1.1203593,0,0,1.3876231,0,4.524555,0
464,0,0,0,4.5949316,0,0,0,0,2.2604096,2.4469416,0.2434375,0,0,0.40740114,1.9621625,0,0.1102251,0.34169096,0,0,0.8935397,0,0,0
465,0.37346742,3.754085,0,2.6595428,0,1.2567637,0,0,0,0,0,0.7961577,0,0,0,0,1.0787623,1.9706138,0.33774102,0,2.208891,0,4.226691,0
466,0,0,1.1796703,1.6852221,2.1711729,3.2257578,0,1.512914,0,1.1295352,0,3.0659978,0,0.78608197,0,0.8586778,0,0.34616894,0.90550125,1.4743882,0,0,0,0
467,0,2.9444332,1.5565333,1.423278,0,0,1.9629465,0,0,0,0,0,0.24664865,1.1462221,0,0.8692534,0.27653065,0,0,1.0852674,0.7859403,1.3363854,3.5280635,0.47491997
468,3.3358183,0,3.2894123,0,0.44861448,0.7786772,0,2.9258144,0.8883446,0,0.76386464,0,0,0.60912573,0.70911175,0.9570303,0,0,0,1.1907595,0,0,0,0
469,1.428344,0,0,0,0.24458002,0,0.88305527,1.669794,0,1.7632327,0,0,0.81153804,0.954061,1.2248955,0,0,0,0,0,0,0,0,0
470,0,7.1008244,0,1.5097638,0,0,0,0.58999914,0,0.10524346,0,0,0,0,2.6694305,0.67410606,0.25229895,0,0.22582212,0.44613323,2.9320004,1.3629454,0,0
471,0,0,2.9416819,1.1984285,0,0,0.103454754,2.6237822,0,1.7096051,0.25454313,0,0,0,1.3550512,0,0,0,0,0,0,0,3.210677,2.9977562
472,0,0,0,0,0,2.291591,1.870722,0.37785447,0,0,0,0,0.57395864,0,0.75923955,0,0.53714544,0,0,0.257639,0,0,0,0
473,0,0,3.72213,4.55699,0,0,1.9768394,0,0,0,0,0,0,0.17626299,0,1.1355115,0.53118783,0.016088987,0,0,1.6997209,0,7.3040233,0
474,0,0,0,0.8394399,0,0.6038843,0,0,0,0,3.0051231,3.4393594,0,0.15526229,0.7808353,0,0,0.22762854,0,0,0,0.2665445,0,0
475,0.8126582,0,0,0,0,0,0,1.1588815,0,0,0,0,0,0.28864828,0,0.37143865,1.7801088,1.542035,2.318539,0,0,0.20431775,0,2.6125724
476,0,0,0,0,0,0.06290893,0,0.8960802,0,0,0,0,0,0.10952966,1.0278146,0,0,0,0,0,0.4286458,0,0,1.1324464
