Trial,Behavior,Start,End
,walk,4853.59,4859.59
,both licking,4860.59,4867.59
,both in vain,4868.59,4871.59
,both licking,4872.59,4876.59
38.0,valve opened,4875.59,4880.59
,both reach,4877.59,4879.59
,both in vain,4881.59,4883.59
,both in vain,4884.59,4887.59
,both in vain,4888.59,4895.59
,both in vain,4896.59,4903.59
,cont in vain,4904.59,4907.59
,both licking,4908.59,4911.59
,both in vain,4912.59,4916.59
,both in vain,4917.59,4920.59
,both in vain,4921.59,4923.59
,both in vain,4924.59,4926.59
,both in vain,4927.59,4930.59
,both in vain,4931.59,4933.59
,both in vain,4934.59,4937.59
,both in vain,4938.59,4940.59
,both in vain,4941.59,4943.59
,both licking,4944.59,4947.59
,both in vain,4948.59,4951.59
,both licking,4952.59,4955.59
,both in vain,4956.59,4958.59
,both in vain,4959.59,4961.59
,both in vain,4962.59,4965.59
,both in vain,4966.59,4968.59
,both in vain,4988.59,4992.59
,both in vain,4993.59,4996.59
39.0,valve opened,4994.59,4999.59
,noise generation,5035.59,5070.89
,walk,5118.59,5141.59
40.0,valve opened,5148.59,5153.59
,noise generation,5189.59,5224.89
41.0,valve opened,5302.59,5307.59
,noise generation,5343.59,5378.89
42.0,valve opened,5456.59,5461.59
,cont reach,5463.59,5470.59
,cont in vain,5473.59,5476.59
,walk,5477.59,5488.59
43.0,valve opened,5577.59,5582.59
,noise generation,5618.59,5653.89
,walk,5622.59,5636.59
,walk,5655.59,5662.59
44.0,valve opened,5731.59,5736.59
,cont reach,5736.59,5740.59
,both in vain,5741.59,5743.59
,both in vain,5747.59,5754.59
,cont in vain,5755.59,5757.59
,cont in vain,5758.59,5760.59
,both licking,5762.59,5765.59
,cont in vain,5766.59,5773.59
,both licking,5776.59,5778.59
,both in vain,5779.59,5782.59
,both in vain,5783.59,5786.59
,both licking,5787.59,5794.59
,both in vain,5795.59,5798.59
,both in vain,5799.59,5802.59
,both in vain,5803.59,5806.59
,both licking,5807.59,5810.59
,both in vain,5812.59,5818.59
,both in vain,5819.59,5820.59
,both in vain,5821.59,5823.59
,both in vain,5824.59,5826.59
,both in vain,5827.59,5828.59
,both in vain,5829.59,5830.59
,both in vain,5832.59,5834.59
,both in vain,5835.59,5836.59
,both in vain,5837.59,5839.59
,both in vain,5841.59,5843.59
,both in vain,5845.59,5848.59
,both in vain,5849.59,5852.59
45.0,valve opened,5850.59,5855.59
,both reach,5861.59,5865.59
,both licking,5866.59,5876.59
,walk,5877.59,5894.59
46.0,valve opened,5977.59,5982.59
,walk,5980.59,5990.59
,noise generation,6018.59,6053.89
,walk,6041.59,6046.59
,walk,6050.59,6055.59
,walk,6076.59,6080.59
47.0,valve opened,6131.59,6136.59
,walk,6133.59,6136.59
,both reach,6137.59,6141.59
,both in vain,6145.59,6148.59
,both licking,6149.59,6154.59
,both licking,6155.59,6157.59
,both in vain,6158.59,6160.59
,walk,6161.59,6168.59
,both in vain,6169.59,6171.59
,both in vain,6172.59,6178.59
,walk,6179.59,6193.59
48.0,valve opened,6249.59,6254.59
,walk,6264.59,6267.59
,both reach,6268.59,6272.59
,both in vain,6273.59,6275.59
,both in vain,6276.59,6277.59
,walk,6278.59,6295.59
,walk,6351.59,6366.59
49.0,valve opened,6368.59,6373.59
,walk,6372.59,6376.59
,noise generation,6409.59,6444.89
50.0,valve opened,6522.59,6527.59
,both reach,6527.59,6533.59
,cont in vain,6534.59,6535.59
,cont in vain,6536.59,6537.59
,cont in vain,6538.59,6539.59
51.0,valve opened,6641.59,6646.59
,cont reach,6646.59,6650.59
,walk,6651.59,6652.59
,cont in vain,6653.59,6655.59
,both in vain,6656.59,6658.59
,both in vain,6660.59,6663.59
,walk,6664.59,6667.59
,both in vain,6668.59,6670.59
,both in vain,6674.59,6680.59
,both in vain,6681.59,6683.59
,both in vain,6684.59,6687.59
,both licking,6688.59,6698.59
,both in vain,6699.59,6701.59
,both in vain,6704.59,6708.59
,both in vain,6711.59,6715.59
,both in vain,6716.59,6717.59
,both in vain,6718.59,6720.59
,both in vain,6721.59,6723.59
,both licking,6724.59,6726.59
,both licking,6728.59,6731.59
,both in vain,6734.59,6737.59
,both in vain,6738.59,6743.59
,both in vain,6744.59,6746.59
,both in vain,6747.59,6748.59
,both in vain,6749.59,6750.59
,both in vain,6751.59,6753.59
,both in vain,6754.59,6755.59
,both licking,6756.59,6757.59
,both in vain,6758.59,6760.59
52.0,valve opened,6760.59,6765.59
,both reach,6765.59,6769.59
,cont in vain,6770.59,6772.59
,both licking,6773.59,6779.59
,both in vain,6780.59,6783.59
,both licking,6784.59,6790.59
,walk,6791.59,6795.59
,cont in vain,6796.59,6799.59
,both in vain,6801.59,6807.59
,both in vain,6808.59,6810.59
,both in vain,6811.59,6813.59
,both in vain,6821.59,6828.59
,both in vain,6829.59,6833.59
53.0,valve opened,6879.59,6904.59
,walk,6915.59,6933.59
,noise generation,6920.59,6955.89
54.0,valve opened,7033.59,7038.59
,cont reach,7037.59,7041.59
,cont in vain,7042.59,7044.59
,walk,7095.59,7104.59
55.0,valve opened,7152.59,7157.59
,cont reach,7157.59,7160.59
,both in vain,7161.59,7165.59
,cont in vain,7166.59,7167.59
,walk,7168.59,7187.59
,both in vain,7188.59,7190.59
,walk,7191.59,7194.59
56.0,valve opened,7270.59,7275.59
,noise generation,7312.59,7347.89
57.0,valve opened,7425.59,7430.59
,cont reach,7431.59,7439.59
,walk,7440.59,7444.59
,both in vain,7445.59,7447.59
,walk,7448.59,7464.59
58.0,valve opened,7546.59,7551.59
,walk,7578.59,7584.59
,both reach,7585.59,7587.59
,walk,7588.59,7590.59
,both in vain,7591.59,7592.59
,both in vain,7594.59,7596.59
,walk,7597.59,7601.59
,both in vain,7602.59,7605.59
,walk,7606.59,7609.59
,both in vain,7610.59,7614.59
,walk,7615.59,7628.59
59.0,valve opened,7664.59,7669.59
,ipsi moved,7687.59,7691.59
,both reach,7692.59,7696.59
,both in vain,7697.59,7702.59
,both licking,7703.59,7705.59
,both in vain,7706.59,7708.59
,walk,7709.59,7714.59
,both in vain,7715.59,7718.59
,walk,7719.59,7729.59
,both in vain,7730.59,7732.59
,walk,7733.59,7739.59
,both in vain,7740.59,7743.59
,both in vain,7744.59,7748.59
,both in vain,7762.59,7766.59
,both in vain,7768.59,7773.59
,both in vain,7774.59,7779.59
,both in vain,7781.59,7784.59
,both in vain,7786.59,7790.59
,both in vain,7792.59,7798.59
60.0,valve opened,7806.59,7811.59
,both reach,7838.59,7844.59
,both in vain,7848.59,7851.59
,both licking,7852.59,7854.59
,both in vain,7855.59,7859.59
,walk,7860.59,7862.59
,both in vain,7863.59,7867.59
,both in vain,7871.59,7874.59
,both in vain,7875.59,7881.59
,both in vain,7883.59,7886.59
,both in vain,7895.59,7899.59
,both licking,7900.59,7910.59
,both in vain,7911.59,7923.59
,both in vain,7924.59,7930.59
,both in vain,7931.59,7932.59
,both in vain,7935.59,7937.59
,both licking,7938.59,7940.59
,both in vain,7941.59,7943.59
,both licking,7944.59,7947.59
,both in vain,7948.59,7950.59
,both in vain,7951.59,7952.59
,both in vain,7953.59,7957.59
61.0,valve opened,7953.59,7958.59
,both reach,7978.59,7981.59
,both in vain,7982.59,7986.59
,both licking,7987.59,7990.59
,both in vain,7991.59,7995.59
,both in vain,7998.59,8001.59
,both in vain,8002.59,8005.59
,both in vain,8006.59,8012.59
,both in vain,8038.59,8043.59
,both in vain,8044.59,8048.59
,both in vain,8050.59,8053.59
,both in vain,8054.59,8058.59
62.0,valve opened,8092.59,8097.59
,walk,8096.59,8102.59
,both reach,8103.59,8106.59
,both in vain,8109.59,8111.59
,both licking,8112.59,8114.59
,both in vain,8116.59,8119.59
,walk,8120.59,8124.59
,both in vain,8125.59,8128.59
,both in vain,8129.59,8132.59
,both in vain,8135.59,8138.59
,walk,8139.59,8146.59
,both in vain,8147.59,8150.59
,both in vain,8151.59,8155.59
,both in vain,8180.59,8183.59
,both in vain,8184.59,8186.59
,both in vain,8187.59,8190.59
,both in vain,8191.59,8195.59
,both in vain,8196.59,8200.59
,both in vain,8202.59,8205.59
,both in vain,8207.59,8209.59
,both in vain,8210.59,8213.59
63.0,valve opened,8217.59,8222.59
,walk,8214.59,8226.59
,spout removed after whisker detection,8259.59,8263.59
,both in vain,8264.59,8267.59
,both in vain,8268.59,8273.59
,walk,8274.59,8276.59
,both in vain,8277.59,8280.59
,both in vain,8282.59,8284.59
,both licking,8285.59,8288.59
,both in vain,8289.59,8292.59
,walk,8293.59,8299.59
,both in vain,8300.59,8302.59
,walk,8303.59,8321.59
64.0,valve opened,8336.59,8341.59
,walk,8354.59,8362.59
,spout removed after whisker detection,8378.59,8382.59
,walk,8426.59,8431.59
,both in vain,8432.59,8434.59
,both in vain,8435.59,8438.59
,walk,8439.59,8443.59
,both licking,8444.59,8447.59
,walk,8448.59,8487.59
65.0,valve opened,8455.59,8460.59
,two photon imaging,,8482.59
