x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031
599,0,0,0,0,0,0,0,4.3473487,0,0,0,0.511137,0,0.9973865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34908986,0,0,0.13401909
600,0,0,0,0,1.577051,0,0,9.985394,3.750018,0,10.346381,9.267007,1.2993418,7.729339,0,0,0,0.41084537,0,0,0,0,0,0,0,0,0,0,2.175534,0,0,0
601,0,0,0,0,7.5497174,7.5240006,0,0,0,0,4.1315827,0,3.019955,0,0,13.846747,0,3.3891191,0.012295587,8.880329,1.0084668,4.9947057,0.023304787,0,1.2796966,0,1.8837212,0,0,0,0,0
602,0,2.2046835,0.96743137,1.5903736,0,0,0,0,1.4803339,2.8914526,0,0,0,0,0,0,0,1.9085782,1.2160399,0,0,3.7708135,0,0,2.048274,0,2.6983354,0,3.8561893,0,2.0054612,0
603,2.3007684,0,0,0,0.59206027,0,0,0.99568456,10.341158,0,0.36772606,5.3447647,0,2.9135191,0.37367594,2.113543,0,0,1.3555958,4.227235,0,0.8734264,0,0.20740579,3.7716641,0,0,1.5826854,0,2.6039047,0,0
604,1.3375558,3.974931,2.2321243,0,3.010844,4.500502,0,0,4.168072,2.6273835,0.34526262,0,3.1983376,3.715724,0,3.113383,0,0.5511016,0,1.1413901,0,0,0.58199036,4.641753,0,0,0,2.679545,7.590963,0,0,0
605,0,3.5513623,0.048944566,0,0,6.496954,0,0,2.786878,3.0311167,1.2390615,4.167816,1.7091554,0,0,0,0,6.0480065,0,0,0,0,0,0,0,0,1.8589637,0,0,0,0,2.9225736
606,0,0,3.3835154,0,1.6804894,0,0,3.3360965,3.299082,0,0,4.227892,0,0,0.6279481,0,0,4.075028,2.365273,0,0,7.35381,0,4.9135213,0.9442272,0,0,0,0,0,3.316149,0
607,0,0,7.247518,3.3904552,1.7372408,10.2318325,0,11.042031,0.64185745,0.7244605,0,0,0,0,0,1.629764,4.457364,0.5227393,0,5.3308325,0,7.474166,0,0.4605072,0,1.9266962,0,1.596926,0,0.03822659,1.275805,0
608,5.213588,6.0853596,0,0,0.75713795,1.6294615,0,0,0,0.17398706,0,13.877573,1.0201612,0,3.1340122,0.4574272,3.4019282,0,0,0,0,0,0,0,0,0.24069504,0,0,0,0,0,0
609,0.69087636,0,0.9312301,0,0,0,0,0.04773257,1.5484767,0,4.8737273,0,0,1.1102535,0.5489952,0,0,0,3.7982786,0,0,7.027486,0,1.8895001,0.586062,0,0.22266477,0,0,0,0,0
610,1.2427969,7.496851,1.0748925,5.4359055,0.79631984,0,0,13.4018955,1.4142344,0,0,0.3467091,4.6735177,0,0,0,1.513731,1.8484249,0,7.1202893,0,0,1.5363151,0,3.3273573,2.2647061,1.9085478,0,1.131739,1.1526952,0,1.7088752
611,0,0,2.0272524,0,2.507253,4.1559443,3.9142663,6.1651397,3.2737937,1.0637953,1.240596,4.7220435,0,1.2229303,4.531909,0,3.0808384,3.8204482,0,0.015782565,0,5.43298,0.14727011,0,3.3767662,0,0.7787274,0,0,0.07496087,1.2017084,0
612,1.4544456,3.1965709,0.10662058,0.5088175,0,2.416925,1.2008544,0.13419639,0.20651583,0,10.294981,1.5651094,0,0,1.2400805,0,0,3.5847347,0,1.3220718,0,4.210421,0,0,0,0.11691714,2.6883976,0,5.497889,1.3235252,0,0
613,0,3.8218803,1.3286291,0,0,1.3713759,0.74163693,6.8589225,2.9330106,4.772144,0,4.2849345,0,0.45230877,0,0,0,0,0,0,0,4.1783733,0,1.016487,0,0.7842572,2.965769,5.170806,0,0,0,0
614,0,0,0,0,2.1079729,0,0,6.1486964,0,0,3.8811946,10.033248,0,0,0,0,0,0.22361487,0,0,0,0,0,0,0,0.269228,0.9645083,0,0,0,0,0
615,2.2206848,0,0,0,3.6161757,7.0503273,0,5.2961755,0,2.508983,1.0842141,0.15627758,0,6.262155,0,2.63467,0.09843718,0,0,0,0,2.3293467,0,0,0,2.651576,1.2103244,5.639167,0,0,0,1.7483078
616,0,7.5999923,0,0,0,0.8973377,1.8001584,11.577611,0.714093,3.1956494,6.993659,10.480666,0,1.0686518,0,0,0,0,0,0,2.4707901,0,1.1339384,0,0,0,0,0.46181318,2.8681312,1.7755511,0,0
617,0,7.057597,0,3.7898004,0,1.770557,0.06009739,0,2.9635882,0.09119181,0,3.2719524,0,0,5.083751,0,0,2.7211375,2.5148993,1.9395646,0,0,0.021395251,0,0,3.5655153,0,1.9240379,0.080464944,0,0,3.8376925
618,0,1.3430755,0,0,0,0,2.5382643,0,0,0,0,1.5961097,6.538817,0,0,0.6956801,0,0,6.4682317,1.3055209,16.477049,0,0,7.422558,0,0,0,0,0,0,1.1215906,2.737931
619,0,0,0,8.573663,0,0,5.1165266,0.6914397,0,0,0,0,14.762114,0,0.11524762,4.245645,0,0,0,0,16.075838,0,3.5212483,0,3.0264025,0,0,2.0965092,0,1.3907783,4.1438684,5.0317907
620,0.23656662,0,0,3.5329738,0,2.9220893,0,9.172162,0,0,0,0.89085215,0,0,0,3.911275,0,2.76276,0,0.87093174,6.1718493,0,0,0,0.8712552,0,0,4.4866323,0,0,3.8940287,0
621,0.46298915,0,0,0,0,0,0,0,0,0,0,8.4438,4.874087,0,0,0,3.6122963,4.980474,0,2.2211843,0,0,0.06444322,3.165547,0,0,3.6096494,0,0,0,1.0464139,0.2804336
622,0,1.2954096,0.94009596,0,2.61467,0,0,0,1.5396243,0,0,13.014726,0,0,0,3.9554622,0,0,0,0,0,4.6193104,0.19805405,0,0,0,0.5553212,0,1.8919507,0,0,0
623,0,0,0,2.0440674,3.0083587,2.8339748,1.2141331,0,1.0382687,0.78633887,1.2862383,0,0,0,0,0,7.5335603,0,0,0,4.2977395,0,0,2.926573,1.1854216,1.7525729,0.562828,0,1.2169502,0,0,0
624,0,7.824743,0,0,0,0,1.0530053,0,1.9031391,0.5278717,0,4.3893723,0,0,0,0,0,9.364611,0.9312237,0,0,0,0,0,0,0,0,0,3.848006,0,1.3685719,6.5508327
625,2.2214117,0,0,0,0.5360198,0,0,3.7065506,0,0,0,0,0,6.530896,0,8.546326,0,1.0275112,0,0,0,3.6783078,0,0,0,0,0,2.8909013,0,2.0612473,1.4185193,0
626,0,2.8238235,1.9609798,0,0,2.5084784,0,0,1.3135687,0,0,0,0,0,0,2.259339,0,2.9740953,0,4.286333,0,5.56662,0.898943,2.8500018,0.0395423,3.053552,0,0,0,0,0,1.5409801
627,0,0,0,0,0,0,0,5.41711,0,0,0,0,0,2.028842,2.4244146,0,0.6229827,0,0,1.5458446,0,1.8044859,1.1412835,0.6518777,0,0,1.0334736,0,0,4.057388,0.4736097,0
628,0,0,2.1963391,0,0,0,0,7.983782,0,1.6044803,0.2728489,0,1.5650331,0,0,0,0,0,0,0,3.1571367,3.1707642,0,0,1.9303217,4.453622,0,0,5.213134,1.7057241,1.7293862,0
629,3.9671168,0,0,4.4634027,0.777459,0,0,0,0,0,0,0,0,0.64959884,0.2803486,0,0,3.6707737,0.55135936,0,0,0,0,0.8550604,0.7402591,0.36916584,0,0,0.12651457,0,5.6130342,0
630,0,0,1.801064,0,0.97287977,0,2.5098376,0,0,0,0,0,4.061317,0,0,4.6354775,0,1.4284608,1.1139365,0,0,5.2451577,0.7717784,0,0.35365802,0.26275665,0.13868111,0,3.6666377,1.9939185,0,0
631,4.1669025,4.7286844,0.383828,1.1955787,0,0,0,0,2.5082304,1.9242406,3.0652344,0,0,0,0,0,2.7612557,0,0,0,0,3.4504437,0,0,0.47212446,0.8739645,2.601978,0,0,0,0,0
632,0.4224339,0,0.6459179,0,0.70665085,0,2.3979907,0,1.1138276,1.2804208,0,0,3.4946954,1.3950955,0,0,0.09339501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2096355
633,0.916681,3.401464,0,0,0.111129336,0.067400865,0,1.3784146,5.568572,0,7.432444,2.0820022,0,0,1.2011244,0,0,0,0,7.4131007,0,12.281695,0.47795513,0,0.5907245,0.2547833,1.0453321,0,0,0.20303766,1.2190173,5.653681
634,2.2865684,0,0,0,0.7721126,12.994791,1.4824606,6.9923315,2.6046426,0,0,2.9016469,0,0,0.25220427,0,0,0,0.5038664,2.2833483,0,0,0,7.5901594,0,0,1.2919161,0,5.9371915,0.10670601,0.6771664,0.53429717
635,0,0,0,4.6615148,0,2.6136942,0.9549961,0,0,0.7819992,0,0,0,0,2.208134,0,1.1580313,1.5299094,0,0,0,6.972809,0,0,1.0782493,2.060723,0,3.588697,0,0,0,0.08128227
636,0,0,0,5.220409,0,0,1.924748,3.3251095,1.8746389,0,0,0,0,0,0,0,6.8802147,0,0,7.1968465,0,0,0,0,0,0,0,4.028311,0,5.432508,0,0
637,0,0,0,0,0.73980224,0,5.108794,0,0.25150314,0,0,0,0,1.4033023,0,0,0,0,4.213767,0,23.20238,0,0.5882189,1.6510987,0,0,0,0,3.5956664,0,0,0
638,0,0,0,9.80322,0.22412081,0,0,0,0,0,1.3980161,0,0,0.5051906,0,0,0,0,6.04869,0,15.37763,0,0,0,0,0,0,8.593328,0.56116545,0.40350622,0.104550816,0
639,0,0,0,3.2472737,0,0,0.60725623,7.2641034,0,0,0,0,0,0,0.352792,0.4530716,0,0,0,0,13.320549,0,0.82990414,0,0,0,0,0,0,0,0,0.53395176
640,0,0,0,6.0940275,0,0,5.3846903,0,0,0,0,0,0,0,0.4590173,0,0,0,8.092401,0.45728254,19.646051,0,2.6640732,0,0,0,0,0,0,0,0.22591014,7.603492
641,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1856606,0,0,0,0.50325453,2.6262076,0,17.053488,0,4.5153246,0,0,0,0,5.418655,0.9244187,0,0,0
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3727334,0,0,0,8.026919,0,6.0921407,0,0,0,0,0,0,2.1706781,0,0,0,0
643,0.017424803,0,0,3.6170046,3.3475175,0,2.5982158,0,0,0,0,0,3.8853505,0,3.1740158,0,0,0,6.4334154,0.82109606,19.133474,0,1.8151715,0.028929295,0,0,0,6.7426834,0,0,0,10.579289
644,0.24457675,0,0,0,1.7565957,0,3.1705527,0,0,0,0,0,8.3013115,0.69524235,0.57369417,0,0,0,3.0679202,8.367673,17.886135,0,3.794589,1.1731913,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1201563,0,0.045259245,3.1148236,7.240257,2.7087917,0,0,0,0,0,0,0.004577911,1.5040431,1.9761636,0,0
646,0,0,0,4.6156693,0,0.34456348,0,0,0,0,4.55921,0,0,3.396048,0,0,0,6.504504,0,0,0,0,0,0,1.8036857,12.942357,3.4064007,0,0.58292997,0.06405993,0,0
647,0.23341107,0,0,4.791108,0,7.5523987,0,0,4.786384,0.30686098,0,2.1660295,1.1574043,9.665317,0,9.586649,2.7032483,0,0,0,0,0,0,0,27.119873,40.916134,0,3.1083026,4.9324865,0,0,0
648,0,0.92223114,0,14.409102,0.11574459,0,0,4.0218916,0,0,0,12.378556,4.5573053,0,11.684596,17.453915,0,8.069177,4.5678015,0,21.571077,0.060410645,0.72620445,0,10.80869,16.179066,0,7.981732,0,7.54147,7.111035,13.244583
649,1.7994043,6.808606,2.9710398,6.5097923,1.3627945,13.228617,0,0,0,0,5.48124,0,15.127496,0,22.354485,35.381214,6.0738015,4.2816205,0,0.5594859,0,0,0,0,27.268167,21.16255,3.639112,0,1.5824456,0,20.028538,10.662088
650,3.2305546,21.63351,14.680437,4.7295365,0,8.208063,9.696323,0,0,0,0,12.51976,27.949144,0,23.221373,42.96968,4.232587,12.028683,8.879411,3.9305067,15.750538,1.3902751,1.4621347,6.5911307,12.0539255,9.920191,4.8712044,1.8116387,0,10.197259,38.844555,28.04619
651,0,15.909688,16.064928,0,0,22.035416,1.1961443,0,0,8.646974,0.43799642,0,31.175043,2.8769488,19.44607,6.3720694,8.204439,0,21.267084,3.9544985,16.147345,0,2.5439844,11.309336,0.54849154,15.305743,0.99092585,10.190012,0,18.30954,30.546377,36.58218
652,4.6363473,12.198593,4.8410306,0,0.5961415,12.26577,4.65047,0,0,16.816702,3.612373,36.87311,11.659705,4.5299764,15.810329,62.549473,24.494923,7.4522123,4.2387886,0,5.168341,0,5.596043,14.174789,8.933623,7.78121,5.1180277,19.775778,0,14.737387,9.535452,23.311684
653,4.433027,7.0796194,0.7021691,9.1539135,1.5186878,5.539464,6.995399,0,0,3.9162893,5.0046663,1.6403217,27.767992,0,0.40962648,34.57906,9.277459,41.09694,13.895819,0,12.973936,0,5.9506683,10.03285,7.721364,1.3944123,10.594316,15.902873,0,13.112971,7.863648,28.530397
654,5.093974,13.319531,8.297656,22.635742,8.87773,16.092024,11.213435,10.365491,0,13.313266,10.912914,17.533873,22.378563,0.52108216,1.0859802,25.583502,13.398466,68.22131,25.694658,0,5.4229665,15.652379,13.38093,28.3386,17.70582,10.377949,12.1079,27.234554,3.2470996,7.472065,31.202333,20.86411
655,1.1222527,9.304193,0,44.61086,0,33.327797,2.5031881,42.96154,0,10.082229,0.69845784,10.049051,8.147589,0,1.5970806,20.35418,10.30792,64.93392,20.266973,0,16.586527,9.545049,13.561664,10.397589,11.562781,12.375179,6.5422816,20.344814,0,7.4949427,30.234295,26.699537
656,8.194298,0.2586374,0,0,6.185058,25.14153,0.48586923,0,0,15.034293,19.400934,16.464153,15.293611,0.054420296,1.4705378,5.537073,7.792383,41.834927,9.853646,2.711859,0,41.07464,6.4206734,22.893274,12.860939,4.448066,11.599822,10.4762945,0,0,16.007418,27.352455
657,0,0,2.9435897,42.155624,1.2794268,12.069368,10.108996,0,0.28963017,7.7656827,1.0076146,0,8.477843,0,1.0460185,0,9.423303,29.806759,14.69059,0,13.042135,14.385398,19.666914,17.07472,1.4994546,2.5456417,8.684841,16.688911,0,0,0,39.06627
658,0,0.95487183,0.02325828,4.2101593,4.7596445,4.986905,3.461409,0.27618793,0,2.872897,0.38156053,4.2630744,2.2048151,0.06172198,0,16.873697,2.0896003,43.940258,11.956081,0,0.40290588,20.70677,25.042261,11.168741,8.107996,14.736531,7.648116,15.592121,0,5.2706556,11.348086,32.38618
659,8.347682,0,0,0,14.45532,37.11417,3.9349203,14.138296,12.668336,13.165179,24.76853,0,0,0,0,3.9087572,5.296301,43.114265,17.732306,0.15542893,0,46.989235,0,21.848925,17.742533,27.490784,9.646387,19.134226,0,0.39668387,4.6192675,31.000889
660,0,6.069493,1.9388995,8.196159,4.699995,31.910803,0,5.4679785,5.132542,15.041592,12.973826,2.4706504,4.508705,0,0,31.653273,0,44.222435,7.5641475,0,0,41.61405,2.5543022,17.510977,7.574783,20.882128,17.30121,11.731319,0,3.1407785,1.7842902,30.560648
661,10.164824,0.11564818,0,0,6.530556,16.345833,0,4.2204075,9.2003,15.732581,2.973845,0,0,0,0,23.254932,1.797738,35.14473,4.138244,0,0,34.47612,0,10.816901,6.193598,1.6526302,3.6838055,26.488419,0,0,3.7275536,22.986755
662,9.159981,0.45761758,3.576416,0,3.4554353,14.158201,0,0,2.6070852,3.3644733,11.590395,3.6523836,5.4864917,2.0695271,1.5128608,7.951421,0,16.7091,7.739577,0,0,32.21803,1.302423,13.997277,8.429275,0.073405296,2.794463,2.0240269,2.4329648,0,0.062004775,23.739338
663,9.331251,7.2916427,0.88561034,0,3.1795127,6.0917726,0,17.66828,3.5204682,3.9259362,5.6786356,0,0,0,2.5553157,0,2.938438,15.854191,5.408063,0,0,35.96777,0,6.424977,0,1.4160287,12.421073,2.2176006,0,0,0,10.10667
664,4.013813,4.582567,0.50080377,0,1.7355673,2.6180174,0,0,0.33467045,12.964929,3.7890394,0,0,0,0,12.080573,0,4.5548472,0.3203392,0,0,20.688292,0.35533762,20.418818,0,0,2.5938702,13.379592,0,0.1803083,3.343113,9.029087
665,0.6943046,1.4995589,2.6690276,0,0.8996426,0,0,0,0,11.214131,8.10903,0,4.364975,0,0,0,1.7153356,0,0,0,6.4420686,27.846167,0,2.4654598,7.6722045,0.6262095,7.349882,0,1.8827518,0.2611216,0,4.178534
666,2.5719595,3.4315064,5.9301205,0,0.10286485,0,0.21061936,18.609598,0,3.0223765,3.9220233,0,0,0,0,0,4.509838,0,0,0.520948,0,38.414684,0,13.496063,0,0,3.1387508,0,0,0,3.099493,1.9207177
667,0,4.6437798,0,0.9442663,0,0,2.6046257,0,0,2.472714,0,5.891516,0,0,0,5.671903,0,6.49506,0,2.266124,0,4.910848,0.52537656,0,0,1.9918326,0,0,0,0,0,0
668,0.8736422,0,6.1640162,0,0,0,0,0,0,0,0,0.8495737,0,0,1.8879406,0,0,0.8333904,0,0,0,9.443006,0,0,0.40411922,0,0,0,1.3711243,0,4.348128,1.3830128
669,0,0,0,0,0,0,0,0.02364674,0,0.88456786,3.5324745,0.9361972,0,0,3.7450826,0.25879505,0,0,0.2956054,0,0,14.499061,0.2723657,0,0,0,0,2.550974,7.798238,0,0,4.067911
670,0,0,0,0,0,0,0,0,0.624185,3.952299,0,8.906302,0.36622477,0,0,0,0,0,0.89586854,0,2.9730935,0,0.44404253,1.4593477,0,0,0.11405996,11.222454,3.2774048,1.1987034,0,0
671,0,4.6898785,0,0,0,0,0,0,1.7601266,0.060491722,0.3140929,3.366988,3.180627,0,0,0,3.2279816,6.2673516,2.3504248,4.5533824,0,16.20425,0.69967806,0,0,0,5.6262226,0,0,0,0,0.92428744
672,0,0,0,5.9832883,0,0,0,0,1.1394992,0,0,0,0,0,0,0,1.7544432,0,0.6602168,0,0,0,0.53704035,0,0,0,0,4.572471,1.0641688,0.48211288,0,9.962703
673,0,0.26381886,0,0,0,0,2.1224291,0,0,2.2262251,0,0,9.572818,0,0,0,0.9542277,3.3045938,2.6751494,0.71578723,10.983127,0,3.6574876,5.7260375,0,0,0,0,0,0,0,0
674,0.9467593,0,0,2.4835072,0,0,0,22.024336,2.1195052,0,1.3351704,3.7897909,0.95645684,10.84162,1.1324877,0,0.98678744,0,0,5.3184223,0,0,0,0,2.4894197,0,0,4.7760935,0,1.0860252,4.812702,12.941441
675,0,0,0,15.232613,0,0,1.411648,0,0,0,0,0,2.3124328,0,0,4.0509996,0,0,2.767537,0.56120396,9.66285,0,0,0,0,0,0,0,0,0,0,0
676,0,0,1.1321716,0,0,0,1.2346377,0,0,0,0.88332534,0,2.8082166,0,0.3930678,6.0231767,0.25857306,0,4.3588614,0,27.61731,0,1.3621823,0,0.70411044,0,0,0,0,0,1.3924361,0
677,0,0,0,0,0,0.30673712,0,0,0,0,0,0,0,0,0,0,2.621241,0,0,0,5.070227,0,0,0,0,0,2.0895102,4.4595623,0,0,0,0
678,0,0,3.3225615,0,0,0,10.938582,0,0.4816439,0,0,1.8712202,2.1758294,0,0,0,1.4645884,0,6.2016253,7.349814,12.306172,0,1.9466338,0,0,0,0,0,0,0,0,5.125988
679,0,0,0,10.096596,1.5559022,0,0,6.8327503,0,0,0,0,9.8221445,5.758729,0,0,0,0,0,0,7.2122765,0,2.1648211,10.459296,0,0,0,0,0,2.3872266,0,0
680,1.0374848,0,0,1.2394819,2.5613186,0,0,0,0,2.3574047,8.064027,0,0,4.7243,0,0,0,4.668608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,0,0,0,0,0,0,0,0,5.2184386,0,0,0,7.6271725,0.514332,0,0,0,0,1.9683472,0,0,3.0333061,0,0,0,0,0,0,0,0,0,0
682,4.1724906,0,0,0,7.3539357,10.132193,0.2763707,1.389471,2.378723,3.9731305,1.6487498,0,1.7569578,0,0,0,0,0,0,0,0,4.9869685,0,0,0,0,0.2167534,0,3.0121315,0.02343118,5.6807847,6.583007
683,0.79596925,0,0,0,0.93567073,0,0,0,0,0,0,0,0,0,0,8.167577,1.6649308,8.280374,4.5039244,1.1916265,15.944593,0,0,0,0.01414713,0,0,9.855504,0,0.42467174,3.6020522,0
684,0,2.6249337,0.6441508,0,0,0,0,9.869848,0,0,0,8.821187,0,0,4.074959,0,0.7912393,0.585393,0,0,0,3.667452,2.7663493,0,0.36104533,0,5.0859766,0,0,2.8767505,0,3.3373277
685,0.21344912,4.5009155,1.6828653,0.61208063,1.9697188,4.5721836,0,0,1.4307084,0,0,3.3793259,0,0,0,0.6408453,0.6087752,0,0,1.7429278,0,5.214129,0.5351211,2.843207,1.4611405,3.2096367,2.547308,0,4.8490796,0,0,0
686,0,0,0,0,0,0,0,0,3.2118385,0,0,0,0,0,0,5.226325,0,4.902772,0,0,0.6355104,0,0,0,0,4.2578473,1.6126342,0,0,0,0.99305123,0
687,2.7313952,0,0,0,0.17112756,0,0,0,0,0,0,0,0,0,1.8294513,0,0,0,0,0,0,14.188497,0,0,0,0,0,2.0951912,0,3.6604025,0,0
688,0,5.841903,0.78234226,0,0,0,0,0,6.5363455,0,0,0,5.2337217,0,0,0,6.034573,0,0,0,0,0,0,0,0,0,0,2.55078,0,0,2.2255373,0
689,0,0,0,0,0.0860721,0.6618482,0,0,0.15028544,0,0.20526902,0.9973211,0,0,0.67689025,0,0,0,0,5.0058727,2.922917,2.588012,0,1.5527943,0.9822466,3.3911388,0,4.99719,0,0,2.5963588,0
690,0,0,0,0,0.6506359,0,7.9143944,7.501572,0,0,0,4.319003,0,0,4.156296,3.382499,3.5168896,0,0,0,0,0,0,7.64642,1.3578297,3.078115,0.83520216,3.5140312,0.85449404,0,0,0
691,0.64398116,6.015932,0,0,0,10.17646,0.8108259,4.0904007,0,0,0.16371645,0,0,0,0,0,0,0,0,0,0,6.9508486,0,0,0.4828363,0,0.21807827,0,0,1.7237146,0.91799366,0.86669517
692,3.2073438,0,0.14103566,2.20749,3.129723,0,0,3.1028674,0,0.911592,0,0,0,0,0,1.3710715,0,0,0,0,0,0,0.4248503,0,4.824725,4.3265963,1.592091,0,0,0,2.09831,0
693,0.44596893,0,0.18370323,0,0,0,0,0,0.14033318,0,1.5095594,0,0,0,0,7.059351,0,0,2.430871,0,8.633516,0,0,0,0,0,0,0,1.2935201,0,0,0
694,0,0,0,0,0,3.031622,0,5.408796,1.600058,0.5275087,0,6.0548606,0,2.0642211,0,0,0,1.4412668,0,2.079203,0,0,0,0,0,0,0,0,0,1.4203969,0,0.2553389
695,0,0,2.3325155,0,0,17.304686,0.454409,5.0582566,0,4.0886917,1.8850567,4.6022434,0,0.7926292,0.9778455,0,0.723383,0,0,1.3062466,0,0,0,3.0107877,0,2.0837963,0,0,0,0,0,0
696,0,0,4.007345,0,0.4799555,0,0,0,1.964328,0,2.0468495,0,3.4755666,0.9795746,0,0,0,0,0,0,0,2.1874597,0,0,2.3763769,0,1.5326159,0,0,1.1060774,0.9590425,1.8274758
697,4.5333076,1.0653988,0.77477175,5.8979554,0,0,0,0,0,0,0,2.3966124,0,0.9892643,0,4.0915637,0.4580121,9.860352,0,0,0,3.9676714,0,0,0.015222139,0,0,0,2.4977405,0,0,0
698,0.41231963,0,1.3548121,0.46910065,0,2.3797948,0,0,0,0,0,6.439805,1.2643304,0,0.530719,0.44985607,0,0,0.9784987,1.611801,0,0,0,0.032137997,0,0,0,0,0,0.22760494,0,0
699,0,3.3949091,0,0,0,5.217569,0,0,0,0,0,0,0,2.8483868,0,0,0,0,0,0,1.7506641,0,0,7.6926613,0,0.95324546,0,5.328528,0,0,2.3893735,5.887131
700,0.41891116,1.4892111,0,0,0,2.6282942,0,6.818708,0.8239292,0.5589414,0,0,0,6.737963,2.3087776,0,0,0,1.6264309,0,3.873763,0,1.8425684,0,0,5.084134,0,0.6260367,2.48192,0,1.1961652,0
701,0.21264283,2.3656852,0.36459842,0,0,0,0,0,2.118213,3.126911,3.8152514,0,0,0,3.7691402,0,0,1.0050908,0,0,3.5707722,3.6081238,0.8778541,0,0,0.7569539,0,0.8655432,0,0,0,0
702,0,1.1054178,0.43165585,5.402603,0,2.3380175,0.47032157,7.61969,2.6658287,0,0,1.1163526,0,0,0,3.4406538,1.6662898,0,0,2.1557958,0,1.5766091,0,0,1.6333314,2.8770118,0,0,0,1.5708302,0.30069762,0.21410088
703,0,2.5550463,1.59231,0.9034387,0,0,0,0,1.0836588,0,0.40138713,0,0,0,0,0,3.9550812,0,0,0,0,2.8847938,1.2853869,3.3812053,0,0,0,0,0.1651395,2.244895,0,0
704,0.70888096,0,6.8305287,6.4260187,0,0,0,3.373753,3.2887444,0,0.31274092,0,0,0,0,0,1.8999053,10.454122,0.066765554,9.798859,0,0,0,0,0,0,3.5894673,4.4351687,0,0,2.1087303,0
705,2.2684302,0,0,0,0,9.851736,4.6994033,0,0,0,0,4.3583884,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1647717,2.6316938,4.036104,3.5134573,0,0,1.673561
706,0,6.7711477,0,0,2.8321602,6.261951,0,16.927942,0,2.1845217,2.0841873,3.9190001,0,0,0,0,0,0,0,1.1060925,0,0.9319626,0.8107866,0,0,0,1.9068049,0,0,0,0.04581153,0
707,0.34906954,0,0.08267983,0,0,0,3.193725,0,0,0.28804713,1.9872593,8.827293,0.17456804,0,0,1.498167,2.881465,0,1.0279896,0.17348507,0,0,0,0,2.5937815,0,0,0,0,0,2.2304158,0.7531665
708,0,0,0,0,0,0,4.266467,0,0.3137977,0,1.5437514,0,6.305404,0,0,0,0,0.8137026,0,0,8.210112,0,0.6146582,2.1163845,2.855768,0,0,0,0,2.7656581,0.040693406,1.2324853
709,0,1.9407288,1.2838126,0,0.68570024,0,0,0,0,0,0.034540765,0.37584767,0,4.0508895,2.2088895,0,0,0,1.2903408,0,0,0,0,0,0,0.38123727,0.37579754,0,1.7754529,0,1.2882632,0
710,4.667956,2.0326035,1.0834947,0,3.0162845,0,0.30357835,0,3.7321463,0,0,4.3012967,0,0.6955732,0.69757956,0,0,0,0,1.658228,0,7.5131617,0,0,0,0,0,0,1.076003,0,0,0
711,2.2028422,0,0,0,0,0,0,14.084797,3.9814181,1.5280806,0,12.327455,0,0.09919856,1.2586597,3.5429373,0,7.750963,0,0,0,0.20666167,1.1561058,0,0,3.590767,0,1.390415,9.1501,0,3.8117223,0
712,0,2.0716312,1.216698,1.551752,0,0,0,0.061292674,2.2408457,1.3344553,0,0,0,0.14845929,0.4234995,1.1548986,3.8492358,2.4032962,0,0,0,1.315125,0,0,0.23325694,0,1.4233179,7.8456106,0.2267161,1.4036047,0.9690523,0
713,0,0,0,0.61241764,0,0,0,15.664273,0,0,3.29885,0,0,0,0,0,0.28717193,0,0,3.3598561,0,0,0.15316021,0,0,1.6865458,0.078096114,0,0.3855652,0,0,0
714,0,0,0,0,0,2.2924545,4.3225646,11.240744,0,0,0,0,0.20069294,1.483547,0.32717496,0,0,0,0,0,0,0,0.8117488,0,0,0,0,0,0,0,1.152763,0
715,0,0,0,0.8353456,0,0,2.9294958,1.6867472,0,0,0,0,0.98539925,0,0,2.4788592,0,4.276888,0.8071755,0,9.946072,0,0,0.36199057,0.025804073,0,0,0,0,0,0,0
716,0,0,0,0,0,0,0,0,0,0,0,0,1.8675675,0,4.1745205,0,0,0,12.897338,3.9419458,23.580486,0,0,2.6992311,0,0,0,5.296507,0,0,0,5.2754407
717,0,1.5658032,0,0,0.54624414,0,0.4418975,0,0,0,0,0,7.1311774,0,0,1.0029953,0,0,1.6331009,0,9.420362,0,0,0,0,0,0,2.2717621,0,3.6153524,0,2.1636214
718,0,0,0,0,0,3.9897962,0,0,0,2.9811127,0,0,0,1.2041824,0,1.1397915,0,6.6594687,0,0,0,0,0,3.8012385,0,0,0.022980005,0,0,1.9967242,1.7147822,2.2719252
719,0,0,0,5.360523,0,0,0,0,0,0,2.3488858,0,4.1741385,0,3.2953756,9.967701,5.167826,7.086417,3.1356633,0.5311472,4.401684,0,0.38938564,8.567608,0,0,0,0,0,0,0,0
