x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055
315,0,0,0,0,0,0,0,0,2.0396721,0,0,0,0,0,1.3475171,1.9270532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7971665,0,0,0,2.199957,0,0.20898592,0.20886564,3.8399749,0,0,0,0,0,0.19143416,7.368902,0,0,0,0,0,0,0,2.834443,0,0
316,0,0,0,0,0,0,0,0,0,4.4841723,0,0,0,0,10.418383,0,0,0,0,8.801013,0,0,0,6.57489,1.3929803,19.214397,0,0,0,0,2.0515416,0,0,0,24.601654,0,6.2535405,0,23.210278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0,9.905037,0,2.7523558,0,0,0,0,0,2.330955,0,4.044635,3.090088,0,0,0,5.361845,0,1.2389653,25.671444,1.9476478,0,26.057116,11.022689,7.0338745,10.272198,0,0,0,0,12.678372,0,0,0,24.099962,0,0,0,30.4537,0,5.3974743,6.2478285,5.6534863,0,0.95810556,18.10927,10.194327,0,0,0,0,0,0,3.8183715,0,0
318,0,5.511135,0,1.060323,0,0,0,0,0,0,0,12.883798,3.4393551,20.507128,0,3.981709,0.65681696,0.8336237,0.2595644,0,13.101399,0,12.804283,9.370577,9.213242,0.7830634,0,0,0,0,3.7557168,0,0,0,16.346788,0,0,0,21.002941,0,19.141579,4.2565026,4.9895096,0.14911135,2.025076,7.7332487,13.358683,0,0,0,0,0,0,0.16007145,0,0
319,0.8853477,0,1.8626455,0,0,0,0,0,0,0,0,0,8.282298,0,0,0,0,0,1.1851234,0,0.40401015,4.0746946,0,0,2.5336807,0,7.0313406,0,3.3868165,0.39957732,0,0,11.684743,12.726788,4.457663,0,0,3.2078528,0,4.730661,0,0,0,5.7547097,1.57297,0,0,10.278728,2.89414,8.639727,0,7.0368767,4.047247,0.91597104,1.4609836,3.3095322
320,3.9284344,0,1.3573055,3.5996006,0,0,0,4.038056,2.4161992,0,2.3227446,0,3.5680423,2.9997838,0,5.134228,0,9.690049,0,0,0,1.5057482,0,0,0,0,0,0,2.9642208,4.3859363,0,0,0,0,0,0.30498207,0,6.8688736,0,0,0,0,0,1.1639308,0,0,0,0,3.563623,3.4856632,0,10.350968,3.6179051,0,0,4.3673105
321,0,0,0,0.60795796,0.8751904,0.22585092,12.242387,5.2419925,0.49631688,0.7864998,0,0.6425368,1.3647683,0,0,0.9057846,1.1244224,0,2.9848812,0,0,0,0,0,0,0,14.450839,3.4995809,5.6302743,0,0,0,8.874827,2.7880282,0,2.6075082,4.0307226,0,5.3326454,0,0,2.4526153,0,0,0,0,0,0,0,0,0,0,0,0,3.7687562,0
322,0,4.402042,0,0,0,0,2.0235705,0,0,2.4722831,1.1833218,2.4400642,0,0,1.274272,0,0.08325255,1.8888022,0,5.552395,6.5234423,0,16.286081,17.714048,6.895609,3.500228,0,0,0,0,8.055618,0,0,0,24.14287,0,2.55653,0,40.111137,0,23.209053,4.1470366,4.1532393,0,1.3204153,22.526896,12.008452,0,0,0,0,0,0,0,0,0
323,0,0,0,0,0,1.5425429,0,0,0,1.4419822,0.1959131,0,0,0,4.8332205,0,5.1390367,0,0,25.372099,0,0,41.21857,13.277924,5.3796344,5.4787335,0,0,0,0,2.005238,0,3.8883314,0,10.21313,0,8.746475,0,0,2.5000217,0,0,1.3301904,0,5.6928735,14.611194,8.010315,0,0,0,7.7808943,0,1.5560145,5.3897724,0.69585633,0
324,3.6460538,0,0,0,0,0,0,0,0.5749117,0,0,0,2.0180926,0,0,0,3.1637866,0.8780437,1.8079121,0,0,3.7022295,0,0,4.913429,0.87760216,0,2.7035122,6.4100914,0,0.4669209,1.1112422,4.697627,5.235526,0,0,0,0.64744747,2.9071293,0.68562067,0,5.092785,0,0,0,0,0,6.636253,12.687536,2.4981468,13.373074,3.0431414,7.719148,0,4.711903,3.429904
325,0,0.34085718,0.80468047,0.15447067,0,1.6260499,0,0,0,0.9179965,0,0,0,11.823661,0,0,0.6934009,5.3210964,2.1605713,5.405024,7.060422,0,0,0,0,0.030795878,0,0,4.665163,5.155121,1.7883737,1.0505649,13.439033,0,0,0,0,3.7012804,0,1.44502,3.165835,0,0,0,0.3586129,0,0,3.583523,0,0,6.156146,0,5.4744835,0.5398148,0,0
326,0,1.1583077,0,0,0,0,0,1.5803466,0,0,4.9230146,5.628622,0.8949888,0,0,0,0.7066672,0,0.22350991,13.775472,0,0,3.9034216,0,0.6673382,0,0,3.2190256,0,0,2.1785083,1.0358814,6.2568383,24.888988,0,3.6339905,0,0,0,0.7918665,6.2891064,0,1.5374838,0,2.3403656,18.08835,12.248481,0,0,0,0,0,0,0.5743176,0,0
327,3.6501918,0,1.5828774,0,0,0,0,0,0,2.0049148,0,0,0,0,0,1.3896333,4.269684,0,1.0046557,2.171132,0,0,5.0387564,1.9583272,1.9205979,0,4.7923746,0.21825849,5.184828,4.5600843,1.1959759,2.9127755,9.232805,0,0,0.98404425,0,0,0,0,0,0,0,3.257251,2.343872,0,0,10.793463,3.94087,0.10397632,11.704984,0,1.9471517,7.3040214,0,0
328,0,0,0,0,2.9699106,0,0,0,0,0,0,0,0,0,0.5152197,0,3.046554,0,0,0,0,0,12.461261,10.539221,6.648193,1.2024513,0,0,0,0,5.281605,0,0,0,0,1.2172734,13.031028,0,0,1.3107766,0,0,0,0,2.2767162,13.531736,3.0558841,0,0,0,0,0,0,0,0,0
329,0,7.03663,0,0,0,0,0,0,0,2.7245064,0,0,0,0,7.0133753,0,0,0,0,0,0,0,0,0.95555043,0,18.663656,0,0,0,0,10.285722,0,0,0,36.241997,0.77269787,0,0,28.663097,0,25.8485,0,5.74828,0.054335944,3.300699,8.927404,7.3440495,0,0,0,5.6021533,0,0,1.8029103,0,0
330,0.7986615,2.5366416,0,0,0,4.0101347,0,0,0,2.4247382,0.6671726,0,0,0,2.3939087,0,5.9131794,0,0,42.202927,0,0,29.544493,7.515527,5.3719087,1.3117275,0,0,0,0,4.9503384,0,0,0,16.7735,0,9.832475,0,2.4896502,0.34003073,15.498877,2.8468533,4.6662574,0.9585012,1.4263967,23.456907,4.0646644,0,0,0,0,0,1.5545138,0.095566936,0,0
331,0,2.2588186,0,0,0,0,3.0809495,0,0,0,0,0,0,0,0,0,0,0,0,5.7826853,0,0,29.289993,8.375892,5.855072,2.1273277,10.884094,1.6571387,0,0,0.97601897,0,0,0,10.350995,0,0,0,10.935792,0,2.1092494,3.0430088,1.3964046,0,3.3085847,15.5755825,5.1305633,0,0,0,14.64167,0,0,1.026167,0,0
332,1.0480528,1.3297622,0,0,0,0,0,0.845157,0,0.8432535,0,0,1.2323403,0,0,0,8.325598,0,0,0,0,0,24.499273,8.556671,8.539258,6.3015895,0,0,0,0,6.491917,0,0,0,15.766907,0,12.058102,0,11.956494,0,13.153649,5.3412533,1.740686,1.5693926,1.3565881,10.858357,4.35053,0,0,0,0.09838194,0,0,0,0,0
333,0,0,4.6916876,0,0.25989932,2.3965187,0,0,0,1.8204868,0,0,0,0,3.535604,0,0.8122229,0,0,23.152855,0,2.3147874,4.1003165,6.843902,0,4.1101995,0,0,0,0,1.0659882,0,0,0,20.287842,0,0,0,0.5202459,0,0,0,0,0,0,0,0,2.5436683,8.057992,5.097901,0.1840111,7.2987976,9.293524,0,1.0825182,6.0350733
334,0,0.819467,0,4.057601,4.7674403,0.6378699,1.2053524,0,5.514648,0,0,9.070762,6.2006154,9.131536,0.85117924,0,0,0,2.2621894,0,0,0,0,0,0,0,0,0,3.0572815,5.262223,1.1708878,0,0,0,0,0,3.6533444,0,1.3866612,4.6774793,3.6846912,0,5.474347,0.9513907,2.3307428,1.8830351,6.546671,3.4471366,0,0.10143165,1.4248009,0,14.353301,0,0.01741479,0
335,2.9117403,0,2.0757904,1.6101837,0,2.0138512,0,0,0,1.3746984,0.079976544,8.092012,0,6.5388994,0.9904132,0,0,8.400118,2.9954224,3.5748913,3.1543279,0,4.1458144,0.9885638,5.7,3.0182583,0,0,1.5717666,0,5.4364758,0.43256897,0,0,21.160357,0,6.743333,0,0,0,1.4231943,1.3361988,2.3069048,2.2439241,1.4629283,0,0,1.6278055,3.9106348,0.8908106,5.268082,4.8128486,0,0.9256287,0,0
336,1.7985512,0.17084244,2.7376342,0.20047118,0,0,0,0,1.419329,2.0862315,0,0,0,0,2.5881655,0.038247783,4.585501,0,0,7.6629863,0,0.5575627,4.3082275,8.467288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8493116,4.204161,2.568856,3.1752906,2.3187268,5.2916374,0,0.6682453,5.597992
337,0,0,0.2802196,0,0,1.4354372,0,0,0.4236612,0,0,0,3.6534066,0,0.8976675,0,6.7200565,0,0,18.814627,0,0,23.168941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0392131,0,0,0,0,0,0,0,0,0,0,0,0
338,0,1.2969325,0,0,0,0,0,0,0,6.087027,1.4534371,15.370179,0,0,0,0,1.5028536,0,0,0.24836789,0,0.5401373,18.466259,5.7264967,6.2873797,3.736715,0,1.2170614,2.706785,0,2.5469105,0,0,1.4483641,13.827992,0.31664017,15.252293,0,0,0.45258394,2.2062235,5.6698394,0,0.5481993,0.94696194,0,4.139573,0,0,0.688142,6.0166283,12.93502,0,0,0.4225019,0
339,0.597343,0.9209578,0,0,0.23690064,0,0,0,0,0,0,0,0,0,0,0,2.1850345,0,2.3546588,0,0,0,6.6875424,2.5078788,0,3.2801008,3.4373987,0,0,0,3.4378805,0,0,0,23.441648,1.5481235,3.0396743,0,14.0957365,0,14.225209,1.9352299,0,0,4.621014,25.679268,5.8502436,0,0,0,10.946144,0,0,8.295269,0,0
340,3.6018996,0,0,0,0,3.0112047,0,0,0,0,0,4.2688575,0,0,1.0004543,3.0523064,4.9218483,0,0,0,2.4512033,2.9665644,6.288787,0,6.322079,1.7976538,0.17557012,0,9.956512,0,0.25973633,3.519238,5.747872,0.75897145,11.500876,0.45535946,0,3.892535,0,0,2.0147388,2.2289205,1.9556881,1.5636512,0.28053698,0,0,4.6949277,2.8556235,1.2888947,0,5.3503947,27.096912,2.5793016,1.6750281,1.8194462
341,1.8842926,2.0231664,0,3.1963947,0,5.9386477,1.1617551,0,0,1.1474959,0,0,28.687845,20.91869,0.8005113,0,10.346963,0,0.040630363,0,0,0,13.452761,8.504048,0,2.2438586,0,4.3494973,0,0,0,5.9142513,17.908197,19.102127,27.882574,2.4758167,10.768214,0,13.71793,4.1663685,1.573232,2.3433177,0.21113032,2.4287617,0,8.090735,0,0,0,4.6083026,0,15.465552,19.78795,1.5145967,0.7233703,2.0170166
342,2.9479618,0,0,0,0.88981843,5.33493,0,0,0,0,0,0.74251634,16.959244,17.055254,2.5652006,3.8303418,6.582069,2.8545988,1.9669573,3.733351,0,1.5889707,13.544158,0,4.327652,0,0,3.1411793,0,4.0656886,2.9004445,1.3186793,5.720664,8.541914,16.228252,3.8713853,6.4739685,5.162673,13.486927,0,0,5.277372,2.8694494,0.9801587,0,0,0,10.135547,8.300905,2.2344697,14.166967,3.8048005,28.271475,0.94209003,2.3400114,2.1205666
343,7.6626725,0,1.0158427,2.343615,1.9665564,0,11.716497,4.6436214,0.94965804,0.22077239,0,0,12.086537,8.316263,0,5.128387,4.470599,2.2888281,2.1211631,0,0.81007624,2.3077848,3.1942623,10.069002,1.5289319,0,4.047937,0,0,7.377675,2.339401,0,24.556011,9.846677,14.89818,0,3.0784621,7.3838115,4.2284517,2.8251412,0,2.2764478,0,0,0.30284712,0,0,5.3894334,21.310783,5.615578,1.2327753,4.611449,17.230892,0,1.1741966,3.1187174
344,0.57941496,0,0,5.2307286,1.4049447,0,6.1817126,0.53526646,0,0,0,6.8644357,18.655548,8.117522,0,0,4.5085583,0,3.0512218,0,0,2.2753384,0,0.9343814,3.760936,0,0,4.3676662,1.6186184,0.3804143,4.5861573,0,33.16793,0,8.177189,0,8.738736,0.19038883,6.7707987,1.7861902,0,0.3014658,0,0,0,0,0.85535455,6.440524,4.6098223,1.9693232,0,0,9.211261,3.2311413,0,0
345,0.9404686,0,1.2904773,0,0,0.6828409,6.305008,1.5136118,0,0,0,5.3575673,0,0,0,0,0.6291204,0.08034155,2.1166048,0,5.26681,0,0.84494704,0,3.3379133,0,1.4086782,5.899579,0,5.1186957,0,0,7.917201,11.45586,0,4.8613276,7.5664654,0.8638478,0,0,0,0,0,0,0,0,0,0,0,5.080223,0,0,4.835559,0,0,3.2986908
346,0.4850814,0,0.26737145,1.6819774,2.816337,0,0,2.5360038,2.4299939,0,0.7600663,12.856815,0,4.4175596,0,0,0,7.243643,1.4642465,3.7496397,0,3.5701663,0,0,0,0,4.877016,0.19740207,0,0,0.21884856,0,1.0050838,6.766593,0,0,0,13.622817,0,0.01139717,0,0.9611141,0,0,0,0,0,19.112387,9.548313,1.8105787,0,12.446628,20.196587,0.14083478,1.8907388,2.3361878
347,0,0,1.6287364,0,0,0,3.4480708,4.00682,4.494155,0.2521485,0.52749264,0,4.56067,0,0,0,0,6.604359,0.12165032,0,9.550458,1.2032205,3.3146,0,0,0,0,1.5908238,0,2.0906765,0,0,0,6.4295793,0,0,0,1.5104625,0,0,0,0,0,2.3814414,0,3.942612,0.55373377,3.6286695,9.533578,1.8619907,5.200132,2.3985062,2.8743937,0,0,2.4926832
348,0,0,0,0.9268776,4.1359577,6.5541224,0.631718,0,0.3631199,0.27133715,2.4409595,15.715016,0,0,0,5.8799887,0,1.3921585,0,0,1.9700333,0.13885692,0,0,0,0,15.331277,0.4488132,3.195881,0.39443892,0,3.8955343,0,0,0,0,0,3.7501235,0.34198046,0.9237168,0,0,0,0,0,0,0,0,3.9053726,4.4419026,0,8.70411,0,0,0.6564839,2.0270796
349,0,0,1.144778,4.0554376,1.5910565,1.2539123,0,0.3717147,0,0,0.7406604,1.1742328,1.6279767,1.3567766,1.2259202,1.1683246,0,2.3011153,3.0954134,11.933472,0.37846112,2.7451794,0,0,0,0,2.8342638,1.6406864,1.5156871,1.6692713,0,0,0,0,0.31109658,0.5099291,0,0,0,0,0,0,0,0,0,0,0,2.5229983,3.2149448,0.78462756,0,4.67347,0,0,0,2.4989388
350,0,4.164326,0.8900133,0,0,0,0,3.5870516,1.7581903,0,0,6.4613156,0,0,0,0,0,0.038308866,0,0,11.087628,0,0,0,0,0,0.20810795,0,1.854475,0.5013114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,2.4974523,3.3075688,0,0,0,0.39652434,0,0,0,0,0,5.8448334,0,0.98873556,0,0,0,0,0,0,0,0,0,0,1.6373448,0,5.529023,0,0,0,0,0,0,0,1.1581789,5.14366,0,2.6922784,7.340113,5.055847,2.7668285,0,0.6461122,0,0,7.4830666,14.162815,6.811916,0,3.678093,4.9170737,0,0,0
352,0,0,0,3.7104502,4.0250072,0,0,0.67002165,3.1951308,4.1579027,4.9151707,4.638516,0,2.3918676,0,0,0,3.256454,0,0,11.08416,0,0,0,0,0,5.419796,0,0,4.5066023,0,0,17.4219,3.322865,0,0.46629867,2.018923,1.1344644,0,0,4.64966,0,0,0,0.44832957,2.4576554,1.4342053,0.92885315,0,1.2660977,7.1486983,2.0810218,0,0.082604095,0,0
353,5.165238,0.32237163,0,0,0.603293,0,0,0,1.2501063,0,0,0,0.70609796,0,0,0,0,0,0,0,0.85621613,0,0,0,0,0,2.0305974,0,2.5008085,3.4982996,0.36028025,0,0,0,0,0,0,0.5663306,0,0,0,0,0,0.6660446,3.1804745,1.0127105,2.2036724,12.196936,4.278407,0.008688486,6.779186,8.236372,12.927057,3.6028633,0,0
354,1.4154003,1.3343877,0,0,0,2.3364246,4.61904,0,0,0,0,0,0,0,2.1410894,0,3.8640993,0,0,0,0,1.1015258,17.375364,0,1.9724667,2.9773998,0,0,0.9263397,0,0,0,9.347211,0,1.529306,0.31925038,0,0,0,0,1.4772178,0,0,0.5289797,0,0,0,9.981124,6.0228915,1.1538622,0,4.6413264,0.18006183,1.5655612,0,0
355,8.750902,0,0,0.60433805,0,0,2.7447653,0,1.543613,0,2.034525,0,0,0,0,0,0,0.004727822,0,0,0,0,0,1.4192104,0,0,0,0,0,0,0,3.6180968,2.9752996,0,0,4.811466,0,0,0,0.2905865,0,0,0.71879107,0.565478,2.822551,4.6847267,2.7288945,0,0,0,1.1248897,0,0,0.44087267,0,0
356,1.0368319,0,0,0,0,0,4.4693003,0,0,2.3111494,0,0,0,0,2.49608,0,2.7557762,0,0,41.112915,0,0,32.55402,18.914057,10.328213,11.172836,0,0,0,0,7.5524917,0,7.972098,0,23.689339,0,14.335366,0,1.9315583,1.8149793,10.761498,4.997226,0,1.7131798,2.794579,11.076364,2.2723432,2.0902581,0.42796692,2.7312398,12.405653,0.012889961,5.252349,2.6349864,3.108419,0
357,0,1.0699239,0,0,0,1.0784646,2.414089,0,1.9112483,0,0,0,7.81592,0,0.07402263,0.8679866,3.382876,0,0,0,9.797903,0.6376074,0,0,0,0,4.37609,0,0,1.1380485,0,0.6319302,8.107282,8.437813,0,0,3.8416,0,9.128725,2.8284025,0,0,2.8370492,0,2.094587,0,1.5244353,1.0297027,0,4.092176,0.5136716,0,0,0.6718304,0,0
358,0,0,0,0,2.5798306,2.997884,0,2.0689535,0,0,1.8781011,0,2.7261856,0,0.6046023,0,0,3.3540082,5.890844,7.8940554,3.9471972,0.8919222,0,0.45965707,1.1360189,0,2.1213408,1.0308369,0,0,3.317223,0,0,3.203464,6.54183,0,10.836434,0.27651578,0,9.163498,0,0,0,0,1.2903064,2.4505959,0.42023373,4.1885443,0.8149504,1.4810976,5.9787726,7.162255,3.8748138,0,6.351395,0
359,0.867212,0,0,0.172614,0,0,0,0,0,0,0,0,5.2142715,0,2.2417226,0,0.31822947,0,2.7846727,5.7174463,0,5.104518,12.744428,0,0.5418577,0.016104778,0,2.8976734,1.6719708,0,0,1.0217481,23.697927,2.4984498,0,0,0,6.6002665,0,0,0,0,1.5363461,0,0.74081933,3.1202743,1.8074418,5.6927276,0,0.64928675,1.7393465,9.407165,3.2803822,0,0,0
360,0,0,1.6733817,0.31907904,0,2.3259692,0.94957036,0,0.16007346,0,0,0,3.9066055,0,0,0.96096766,1.1182241,0,1.2540747,0,0,3.5636678,0,5.5488014,3.0913548,0,0,0,0,0,1.9256797,0,2.1003895,6.7429776,0,0,4.339769,0,13.702538,0.3823176,0,3.0828018,0,0,0,4.5584,0,0,4.0177794,5.0540266,12.77168,5.3569183,5.3126774,0,0,0
361,1.2981833,0,1.5533264,0,0,0,0,0.28277665,0.78363657,1.305845,0.0012636,1.9205921,0,0,0.18356213,0,0,0,0,5.557873,0,0.44455168,22.473082,0,0,0,0,0.29653716,0,0.35044917,1.3756683,2.2733786,0,4.5241175,1.8357241,0,7.4057813,0.11512148,14.376363,0,0,0,1.3378836,0,0,0,0,12.947252,4.2084894,2.471541,4.1301937,1.8820655,2.7540994,2.3162339,1.6151868,1.4960973
362,0,1.1326113,0,0,0.46741855,0,0,3.4672108,0,3.1942985,0,0,0.5276053,9.65502,0,2.845292,2.8400557,0,3.9135995,0,2.4480257,0,0,0,5.427686,3.301932,0,0.16308846,0,1.8212959,0,0,0.34251195,3.1658585,0,1.2963558,0,0,0,3.3815622,4.8167768,0,0,0,0,0,0.43300444,1.8507481,0,4.2146316,0.45210412,4.5050955,7.2956595,0,2.3734183,4.0856338
363,0,0,0,0,0,0,4.052947,0.6156792,1.851314,0,0,2.9317067,0.33875358,0,0,0.6384227,0.38712332,0,0.021783294,0,9.765392,0,0,4.519586,0.72797644,0,0,5.877953,0.29942763,0,0.100854866,0,2.397151,2.0298142,7.7695904,0,2.6283064,1.4698594,0,0,6.0623255,0,0,0,0,0.065176666,0,8.263068,10.356625,0,0,0,10.518068,0,0.5649854,0
364,0,2.0720255,2.904631,0,0,0,0,0,0,0,1.5828365,0,12.147557,11.76563,0,0,0,0,2.9286568,5.848266,0,2.2323966,0,0,0,0,0,0,0,3.3078442,1.0634294,0,0,9.867653,0,0,5.734389,1.0576735,0.108141296,0,0.64761364,2.7345116,0.96489155,0,0,0,0,0,11.964497,2.9803574,6.010189,0,1.8412277,2.15752,1.5423383,0.2487294
365,0.8762917,0,0,0,1.9459025,0,0,2.7882395,4.7419353,0,0,0,0,0,0,0,1.5137224,0,2.339651,0,0,1.5923566,0,0,0,0,0,0,0,0,0.33959395,0.48657906,7.081508,0,8.023874,0,0,0.36651668,3.9709399,0,0,0,0,1.0179784,2.6885817,0,0,4.378146,0.9996344,3.2090092,2.2835941,2.2064831,8.82251,1.3050348,0,0
366,0,0,1.2172353,0,3.5657196,0,0,0,0.06873912,1.7167968,0,0,2.4343567,0,0,0,0,0,0.4063326,0,0,1.7059313,4.0079336,0,0,0,0,1.4794362,3.857059,0,0,0.2907658,0,0,0,3.7637236,0,4.1199465,0,0,0,0,0,2.29449,0,0,0.14450496,9.55025,0,0,0,0,0.99019915,0,0,0
367,2.4794414,0,5.9526668,0.83314,0,0,0,3.124321,1.308329,0,1.7601892,5.7845216,0.63633114,20.81069,1.1929219,1.9736289,0,1.2556053,0,13.037178,0,3.1293705,0,0,0,0,0.3880855,0,6.251102,0,0,0,0,0,0,3.7201464,0,0,0,0,0,0.26478574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,1.9498034,1.5552511,4.358325,1.7279565,2.0168064,4.4305277,2.4556844,2.5740688,0.64431465,5.52909,0,1.611846,0,7.7294965,0,0,0,0,4.2561955,0,0,0,0,0,0,0,0,0.93221015,0,0.67966306,5.2194915,0.14164174,0,0.1734929,0,3.570739,0,0,0,0.2755998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0.6924456,3.5319967,7.9061785,2.8915255,0,2.0113509,0,5.0631456,0,1.7770773,29.817888,0,24.850624,0,0,0,4.4090834,0,0,0,0,0,0,0,0,10.087475,0.24918853,0,3.2739525,0,0.30549404,0,3.1729217,0,1.2835518,0,1.7101651,0,0,4.1382456,2.4922006,0,2.192393,0,0,0,2.359574,0,0,0,0,0,0,0,4.7839484
370,3.838582,0,0.88617873,0,0,0,3.0943131,0,0,0,0,0,0,0,0,2.5019808,0,1.5995892,0,0,1.5362008,0,0,0,0,0,0,0,2.3003752,0,0,2.2887928,0.3122469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31412575,1.9266287,0,0,0,0,0,0,0
371,1.1703182,0.4752824,7.295403,0,1.8353928,0,0,3.44003,2.750412,0,0,3.1128302,0,10.574801,0,1.6175488,0,2.0250518,0,0,1.6250458,2.7458453,0,0,0,0,8.503585,0.49950412,0,2.215699,0,0,0,0,0,0,0,0.32224196,0,0,0,0,0,1.2662451,0,0,0.6394958,7.038016,2.6514802,4.4117656,0,1.2883888,0,0,0,7.593719
372,0.23352602,3.5662358,0,0,0.3000453,0,0,3.1426463,0,0,2.559982,0,0,0.16459954,0,0,0,6.271515,0,0,8.12018,0,0,1.6199524,0,0,11.146028,0,7.7449303,5.757241,4.979695,0,17.07024,18.760141,0,0,0,3.661931,4.087391,3.9278874,8.885181,2.319796,1.3844066,3.9378314,0,0,2.823,12.043906,0.2569539,2.7471576,12.277598,10.877412,4.2541823,0.38576466,0.24494855,0
373,0,0,0,4.761899,2.67031,0,0,0,0,0,3.6561704,16.199867,0,3.2942142,2.1463594,0,0,3.111582,0.0343145,0,0,0,0,0,0,0,0,1.0537719,0,4.042668,0,7.2167153,1.9021229,0,0,2.422745,0.1900805,2.5047212,0,0,1.5790912,1.2263212,0,0,0,0,0,5.2335405,15.622272,2.9897847,0,12.734419,0,1.1873224,2.7417219,1.1529405
374,0.64193493,0,0,0,2.7259898,0,0,3.8170211,0,0.6133852,0,1.1446,0,2.4775078,1.5277778,2.2999582,0,2.406687,0,0,1.414839,3.2298195,0,0,0,1.0748286,0,3.8578017,0,2.5460577,0,0,2.355687,1.1644639,0,1.0013964,0,2.2334092,0,0.022211818,2.2475374,0,0,0,0,0,0,0,0,1.8927544,0,0,14.338531,0,0,2.6329832
375,0,0,1.7760148,1.5430912,0.89805245,2.300875,4.9629374,0,0,0.008228103,2.8884585,2.678709,6.673697,1.8970102,0,0.63942724,0,0.04854416,1.2909915,0,0,1.1921273,0,0.19825128,3.3488038,1.510527,0,0,0,0,2.538519,3.6695814,7.0836864,2.2524257,0,1.5255421,8.915169,3.5920084,2.5473862,0.37242487,4.3446774,0,0,0.8204136,0,0,0,8.551811,5.3050146,5.256204,0,0,0,0,0.1946501,0
376,0,1.6907239,2.6670022,1.4473974,1.0602314,2.9936094,0,6.353335,0,1.276338,0,0,0,7.263647,0,0,0,4.497649,0.41813293,0,4.307708,5.7807975,0,4.1761045,0.7851177,0,0,1.3828851,0,1.8668112,0.34247407,0,11.438558,0,0,1.1406745,0,1.8305881,0,4.168595,0,0,4.3160095,0.3224558,3.2085326,1.5609272,1.8379161,7.7711415,1.1524398,2.4484177,1.9430733,0,2.2829187,0.91316634,4.2198825,0
377,4.2857566,1.7865815,0,0,0.19125134,0,2.4086177,0,3.8459368,0,1.0877031,0.15095289,5.6998944,0.2870905,1.2194178,0,1.2883453,1.1125363,1.641102,0,2.2424605,0,0,0,1.8107377,0,1.6792866,1.5704858,0,2.172149,0,0,0,0,6.842958,0,0,1.5747958,11.983481,0,0,0,0,0,1.5170165,10.629883,2.9097435,0,0,0.6982075,7.310991,9.033449,3.2665527,0,0,0.7561292
378,0,0.6326313,4.5318666,0,0,0,0,2.0462618,0,0,3.5958014,0.5536097,0,0,0,0.26257902,0,0,3.3036034,0,0,0,0,0,5.0435176,2.3076735,0,0,0.2065165,4.4507127,0,1.2748775,10.855053,13.351436,0,0,0,0,0.8854529,0,0,0,0,0,0,0,0,5.214948,10.099021,3.0755255,0,6.7422886,6.037499,0,2.4947977,0.8433853
379,0,1.4703269,1.6335324,0.4828833,5.9022098,1.2388023,2.2422984,0,0,0,1.8162354,0,1.8091526,4.9188175,0.91723806,3.719245,0,7.0737886,0,0,0,2.7087026,0.87170744,0,0,0,5.5564547,5.609144,3.7812195,2.4290426,0,0.27913195,10.938604,1.3833941,0,0,0,2.8849525,0,0,2.5580375,0,0,0,0,0,0,4.7912397,0,3.740256,4.2945633,8.0695505,4.2614856,0,0.16504604,2.7370417
380,0.22417054,0,0,0,2.087273,0,0.002135533,0,0,1.8996254,0,5.9680257,0.9213419,1.0489612,0,1.6553975,0,6.566189,0,0,7.644389,2.128551,19.630161,6.591931,0,0,0,0,0,0.85039,0,0,4.180544,0,0,0,0,2.7842653,0,4.1090636,0,0.13528214,1.1249104,0,0,1.7036499,0.6340292,12.54865,0,3.2525747,0.9452433,0,10.574206,0.4326954,2.1050136,3.452519
381,5.051553,1.1436629,1.4526441,0,0,0.17190287,0,0,0,0,0,8.479817,0,0,0,0,3.1701384,1.739193,0.65724695,0,3.0588691,0.76240396,0,0,0,0,12.635275,0,4.8521194,3.7451153,0,0,3.0800095,5.042992,0,0,3.0104108,5.869639,0,0,0,0,0,0,0,0,0,0,0,5.7728167,0,10.956135,5.9835343,0,0,0.57756615
