Trial,Behavior,Start,End
,cont reach,4020.59,4032.59
,walk,4115.59,4137.59
35.0,valve opened,4137.59,4142.59
,noise generation,4178.59,4213.89
36.0,valve opened,4291.59,4296.59
,noise generation,4332.59,4367.89
37.0,valve opened,4445.59,4450.59
,noise generation,4486.59,4521.89
,walk,4522.59,4536.59
,walk,4540.59,4545.59
38.0,valve opened,4599.59,4604.59
,walk,4607.59,4615.59
,noise generation,4640.59,4675.89
39.0,valve opened,4753.59,4758.59
,noise generation,4794.59,4829.89
,walk,4863.59,4871.59
40.0,valve opened,4907.59,4912.59
,noise generation,4948.59,4983.89
41.0,valve opened,5061.59,5066.59
,noise generation,5102.59,5137.89
42.0,valve opened,5215.59,5220.59
,walk,5243.59,5254.59
,noise generation,5256.59,5291.89
,walk,5358.59,5367.59
43.0,valve opened,5369.59,5374.59
,noise generation,5410.59,5445.89
44.0,valve opened,5523.59,5528.59
,noise generation,5564.59,5599.89
45.0,valve opened,5677.59,5682.59
,noise generation,5718.59,5753.89
46.0,valve opened,5831.59,5836.59
,noise generation,5872.59,5907.89
47.0,valve opened,5985.59,5990.59
,walk,6009.59,6020.59
,noise generation,6026.59,6061.89
48.0,valve opened,6139.59,6144.59
,noise generation,6180.59,6215.89
,walk,6191.59,6215.59
,walk,6278.59,6285.59
49.0,valve opened,6293.59,6298.59
,noise generation,6334.59,6369.89
,walk,6435.59,6473.59
50.0,valve opened,6447.59,6452.59
,noise generation,6488.59,6523.89
51.0,valve opened,6601.59,6606.59
,noise generation,6642.59,6677.89
52.0,valve opened,6755.59,6760.59
,noise generation,6797.59,6832.89
53.0,valve opened,6909.59,6914.59
,noise generation,6950.59,6985.89
54.0,valve opened,7063.59,7068.59
,cont reach,7081.59,7099.59
55.0,valve opened,7196.59,7201.59
,noise generation,7237.59,7272.89
,walk,7261.59,7276.59
56.0,valve opened,7350.59,7355.59
,cont reach,7356.59,7372.59
,walk,7373.59,7374.59
57.0,valve opened,7472.59,7477.59
,noise generation,7513.59,7548.89
58.0,valve opened,7626.59,7631.59
,walk,7655.59,7673.59
,noise generation,7667.59,7702.89
,walk,7744.59,7779.59
59.0,valve opened,7780.59,7785.59
,walk,7784.59,7790.59
,noise generation,7821.59,7856.89
60.0,valve opened,7934.59,7939.59
,noise generation,7975.59,8010.89
,walk,8058.59,8063.59
,walk,8071.59,8079.59
61.0,valve opened,8088.59,8093.59
,noise generation,8129.59,8164.89
62.0,valve opened,8242.59,8247.59
,noise generation,8283.59,8318.89
63.0,valve opened,8396.59,8401.59
,noise generation,8437.59,8472.89
,Last 2p frame,,8485.59
