x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057
67,1.063875,0,0,24.804728,0,9.877919,8.7085705,0,1.1371114,0,0,0,0,4.907158,8.640236,0,2.016786,2.0488384,1.4227875,0.6170134,2.3818758,2.7629972,0,0.06501428,0,0,2.5236783,0,0,0,0.89660573,0,3.897506,0,0,1.5385988,0,0,0,0,0,0,6.9541335,0,6.9139214,1.8330039,0.007422837,0.9763811,6.7408915,6.2315216,0,0,1.6266011,2.7068422,0.76834637,1.4461192,3.6320558,0.43599743
68,0,15.0019655,1.0722985,0,0,0,0.5242076,0,0,0.64585483,1.6044483,0,0.3533782,0,0.9371248,1.3286203,0.92164963,0,0.39609203,0,10.87646,0.36029053,0,13.734907,2.8296046,1.4966394,0,0,0,0,0,0.35680956,0,0,0.5603208,1.0338024,0.47329238,0.35107747,2.5835414,1.3542472,0,0,0,0,0,0,0,0,0,0,10.402698,1.3497549,0,2.2977834,0,0,5.3365893,0.25501466
69,3.263829,0,0,3.4922142,5.5185895,0.07668531,5.3332148,0.3033279,0,0,2.6048288,0,1.6658599,0,0,2.2961488,0,0,0.29692134,0,0.72563165,0.16090678,0,2.518385,0,2.4512818,4.584829,0,0,3.1174397,1.5393444,0.45758212,4.506116,1.5583463,1.4774865,0,0,0,0.84362894,0,0,2.737325,3.9551988,0,0,0,0,2.3434012,0,3.4608867,0,0,0,1.2969896,1.0570928,0.20697321,7.195539,0.2539233
70,0,4.0506625,0,0,0,0,0,0.048588302,1.5618001,9.319011,4.9913235,0,0,0,0,1.3490461,2.9481552,4.490027,0,0,1.8657328,0.31325388,16.738207,0,0.06681802,3.975224,0,0,1.5794821,2.3992167,0.4755954,1.2677748,0,0,0,0,0,0,0,0,0,0.6270714,0,0,0.11507687,0,0,0,12.028353,2.4801333,0.32839406,0.5901869,1.9211919,1.408624,1.5098996,4.0787745,5.161105,0
71,2.555629,0,0,0,0,0,2.3292053,0.028774545,0,0,0.20561959,0,0,0,0,0,0,0,0,2.4995635,4.2471676,0.4757781,0.6556097,0,1.1332469,0.44378406,2.3985467,1.7121067,0,1.2465389,0,1.1314008,0,4.57013,0,3.8610768,1.8998965,0.666099,0,0.94381684,0,0,0,0.6987386,0,2.5263195,2.3576071,0.53577214,0,0,0,0,0,2.2149258,0.4052067,0,1.0445185,0
72,0,0,0.24099715,0,0,0,0,0,0,1.7907114,0,1.2071759,4.0746264,0,0,0,0,0,1.4241965,0,0,1.8402907,0,4.876221,0,1.141991,3.1757753,0,0,0,0.94841075,0,0,0,0,0,0.39014646,0,0,0,0.31184617,0,0,0,0,0,0.8686571,2.5445325,1.6037669,5.413521,9.225309,2.0552993,0.58581644,0,1.6528722,0.8835553,0,0.68291295
73,0.9170097,0.5243574,0.9425376,0,25.6465,0,0.85765284,0,0,0,0,0.9562852,0.30758852,0,0,5.0684175,0,9.889932,1.5017902,0,8.880891,0.024867697,0,6.101631,0.58248526,0.26076388,1.5196117,0,0,0,1.3249708,0,0.92670584,0,0,3.1587477,0.64070624,0,0,0,0.09761529,0.84206516,7.5768933,0,0,0.16425692,0,0,0,0,3.3812423,0.1980904,0.050371762,1.3265303,0.01919846,1.5021071,0,0.000125129
74,0,0,0.59140295,6.1790185,0,0,3.8410437,0,0,0,0.39262283,0.5832742,0.23951355,0.59954137,0,1.1113237,0,0,0,0,0,0,0,5.116793,0,0,0.47287866,0,0,3.2084615,1.0853492,1.535188,0,3.8653648,3.8249063,0,0,1.5248815,2.3694384,1.4459665,1.1223414,0,0,0,0,0,0,3.032748,0,0,7.308298,0,0,0,1.5970479,1.5134331,0,0
75,0,7.293563,2.0257695,6.1235538,30.84787,0,11.398828,0.098105565,0.42004508,0,0,0,3.048275,1.927844,0,2.1371708,0,0.93260366,0,6.4670134,0,0,0,0,3.1569884,0,0,0,4.902354,3.2430658,0.796016,0,0,6.0373993,0,0,0.8245213,1.0138813,1.846935,0.72956103,0,0,0,0.8867094,0,0,2.2384992,0.4024021,0.0476537,0,1.3574661,0.052732717,0,0,0,1.498186,0.39311272,0
76,0,1.6703659,0.99204105,0,0.66400254,0,1.494579,0.13579197,0,1.9267193,0,1.0685698,0.05920176,2.0971284,0,2.301225,0,0,1.7435843,0,0,0,0,2.462162,0,1.0427176,4.488514,0,0,0,0.97494054,0,0,0,2.6771102,0,1.5547807,0,0,1.4970318,1.6489971,0.6068003,3.358586,0,0,0.7117161,2.3373723,1.9801304,0,0,1.1006887,1.2311692,3.2851787,0,0,0,0,0
77,0,0,1.8663577,3.925991,0,3.0298395,0,0,0.43507472,6.5300126,0,0.7530859,0,0,0,0,0,0,0.6885799,0.80131674,0,0,0,7.023488,0.6725924,1.1991714,0,0,0.8454887,0,0,0,0,0,0,2.4750392,0.7981185,0,1.694946,0,1.260756,0.76820457,0,0.060569737,0,0,0.36525324,1.0923797,0,0,0,0,0,0,0,0,0,0
78,0,19.134317,2.7754624,2.9243772,3.7537603,2.4475255,0,0,0,0,0,0,3.908729,0,0,0,0,0,0.64970845,5.087182,0,0,0,0,0,0,0,3.8104863,1.9213288,4.317936,0,0,0,1.6431172,7.6558466,0,0,0,1.8513708,0,0,0,0,0.25846237,0,0,0,1.3919023,0,0,0,0,0,1.9612594,0,0,0,0
79,4.964894,0,0.64005446,0,0,7.652144,0.46930417,0.47261822,0.91732156,6.907187,0,0,1.415126,0.28103536,1.3518884,0,0,2.9639726,0,0,0,0,10.107127,3.5445244,0,0.4020494,0,0.19215582,1.5862461,0,0,0.8858779,2.2109735,0,0,2.3755267,4.753779,1.0819005,1.9068477,0.16526696,1.2070379,0,2.1186738,1.6028621,0,0,0.47459215,1.1485733,0,2.3711324,0,0.74692667,0.27622396,0,1.0949594,0,0.54407895,1.0384539
80,0,0,0,0,0,0,1.7046461,0.6214981,0.13902918,0,0,0,0,1.2809808,15.095754,0,3.526172,0,0.6331754,0.013818163,6.4457173,0.4494084,1.7593348,1.1047988,3.7692232,0.14065112,1.21538,0,0.34017658,1.3403678,1.3574332,0.6436537,0,5.4695954,0,0,0.2170452,0.958536,0.31488892,3.7863605,0,0,0,0,1.6243372,0,2.0592265,2.3592768,1.7229275,0.7918786,3.76524,0,0,0.19889767,0,0.24828796,0,0
81,0,14.2975,0.5879879,0,15.820425,0,0,0.004289012,0.28047884,0.4040459,0,1.6214958,0,0,0,0,0,0,0.18804348,0,0,0,4.692076,0,1.1469908,0.29738796,0,0.46097577,0.70522666,2.0229707,0.07866829,1.3711644,0,1.7745981,0,3.7060103,2.79818,0,1.4841824,1.9610958,0.9725994,0,3.4806883,1.6987989,0.6844443,1.8800452,0,0,0,0,6.69066,0,0,0,1.3225398,0,0,0
82,0,1.3958399,0,0,0,2.193058,1.493673,0,4.3499656,0,3.3226762,2.2063382,0,2.7847924,0,0,0,0,1.1302197,0,9.093482,0,0,3.8702025,0,0.84150237,0,0.72315705,0,0,2.834111,2.5780563,0.9003548,0,4.849652,0,0,0.832053,0,0,1.731378,0,22.82081,2.9105842,5.5258656,2.7244785,0,2.5291996,2.9783144,0,15.456352,0.8188879,0.53017646,0,0.58910865,0.7873697,0,0.6267959
83,2.4299939,0,0,0,0,1.7054287,1.3461331,0.34263974,0,0,0.14489686,1.5159239,0,2.9795487,0,0,4.9637713,11.345383,0.4297657,0,0,2.1584601,9.657616,0,1.6989386,0,11.203071,0,0,0.6785594,0.62308764,1.3960525,2.2537487,0,0,9.109061,0,0.31342182,0,0,0.31804395,0,6.243608,1.9982228,4.3866153,0.4776636,0,0.7627117,0.93984455,8.2774515,0,0,3.1617956,0,1.9569128,4.6493278,3.7189257,0
84,0,0,0.6436272,0.8489386,2.0301902,0,8.210243,0,1.3188884,0,2.1136262,1.1450384,0,2.1881244,10.586566,2.6325514,0.26775923,5.913782,0,0,0,2.4922361,0,7.513284,0.5210741,0,3.7645679,0.5001905,0,0,0.033018626,0,3.8118958,0,3.6936471,0,0,0,0,0,0.8803217,0,0,2.429203,13.783661,3.5911117,0,0,0.001863073,0.11147742,4.322458,0.07870543,0,2.4450243,0,0,1.0639975,0
85,0.55218136,10.788359,0,0,0,0,0,0.049520608,0.8486198,0,1.4574981,0.6095966,0,0,0,0,0,4.3349338,0,0,4.4300117,0.89518124,0,0,1.1442127,1.4798065,0,0,0,0,0,0,0.13323477,0,2.4098485,0,0.65258527,0.27760044,0,0.68700665,2.319316,0,0,0,0,0,2.2068517,2.2690518,7.0890326,8.039913,8.400243,0.56843174,0,0,0.8155835,0,2.3291745,0
86,2.9411123,0,0,0,3.8314185,3.3024766,3.627545,0,0,0,0,4.351898,2.049609,0,1.7856334,0,0.22998826,3.2422175,0,0,2.21669,0,2.5630977,1.1726927,1.3507696,0.5420461,2.9063478,0,0,0,0,0.034000233,0,8.961194,8.335684,0,0,0,0,0.074944295,1.5108123,0.20562889,0,2.0447164,0,2.201426,0,2.203966,0.068274885,1.7250937,0,0,0,0,0,0,0,1.2435743
87,0,0.9568783,1.0988302,0,0.910429,0,1.3567235,0.33808964,0,1.869339,0,0.83051974,1.4267051,1.1188006,0,0,0,0,0,0,0,0,0,0.20415139,0,0,0,0.22792155,0,4.176244,0.93662953,2.132396,0.2542197,0,0,0,0.09640196,0.522853,0,2.0470433,0.045410346,2.4024122,0,0,0,0.007837563,1.5956916,1.6900679,0,6.2620893,4.7342997,2.8058395,0,2.5839736,0,1.0897781,0,0.69696015
88,0,10.275895,0.5287845,0,4.614403,6.7758265,0,0,0,2.6774132,0,0,0.62582767,0,0,1.697666,0,7.108826,1.398979,2.7403579,0,0,0,0,0,1.3033992,0.26210544,0,0,0,4.7346425,2.1653435,0,2.8561378,0,3.4072838,0,0,0,0,0,2.3841975,1.1808745,0.974878,0,0,0.7414338,1.5481659,0,0,0,0,0,0.9489508,0,0,2.081957,0
89,3.4194329,0,1.479442,0,0,0,1.838901,0,0,2.1005132,0,0,1.6186453,0,0,0,0,0,0,0.9871382,9.520212,2.623085,6.099411,5.5589323,0,0,0,2.9287903,4.307859,2.9315445,1.0961359,0,0,0,0,0,0.3943865,0.5262921,0,0.72514385,0.93981564,0.6544404,0,0.18348563,0,0,0,0.468285,0,0,0,0.053611837,0,0,0,0,0.092444144,0
90,0,6.579131,0,14.151236,0,0,13.056241,0,0,0,0,0,0.16484094,0,0,0,0,0,0,1.566559,0,0.6563639,0,0,0.409375,0.06365024,0,0.5929526,0,1.6130234,1.0286486,0,0,0,0,0,0,1.8524866,0.004304997,1.8462853,0,0,0,0,0,0,0,0,1.8807988,0,0,0,0,0.19389094,0,0,0,1.3713447
91,0,7.3206716,0,0,0,6.882407,0,0,0,1.2422446,0,0,0,0,0,0,0,0,0,1.130473,0,0.257289,0,0,0,0,0,0,0.7951158,0,0.1480838,0,0,0.318403,0,0,1.7118345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1.7195945,0,0,0,0,0,6.533153,0,4.204593,0,0,6.3093977,0,0,0,5.998303,1.0459781,0,0,0.5534292,0,0,0,0,0,0,0,0,0,8.915294,0,0,0,2.590763,15.351035,0,0,0.99483395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.643609,0.07757215,0
93,0,7.785465,6.533207,0,6.620958,0,3.5562549,0,0.97164917,5.7482495,0,0,3.570806,0,0,0,3.8031495,0,0,5.4196744,0,0,0,1.2539027,0,0,0,5.89252,3.2664278,2.1347895,0,0,0,0,0,0,1.6245836,0.42393884,1.8990979,1.0476526,0,2.6795514,0,0,0,0,0,1.79059,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0.37746122,0,0,2.8008962,0,17.517647,0,0,0.12417623,0.11953101,0,0,2.0196157,0,7.454716,0.8041992,0,0,0,0,0,2.913908,0,0,0,2.9554741,0,2.424144,0,2.6370263,2.0231419,0,0.23219684,0,0,0,0,0.2820945,0,0,0,0,0,0,0.75706893,0,0,2.3632255,1.6845866
95,0.11913861,0,0.33231488,0,0,0,6.5402474,0,0,0.94791996,0,0,1.4723847,0,26.672094,0,0,0.5339055,0,0,6.057307,0,0,8.46464,2.8820863,0.86926943,0,0,0,0,0,0,1.0972973,0,2.3689961,0,0,1.9126661,1.1030965,0.6230353,1.1969254,1.2891821,0,0.81432605,3.7498124,0.19101825,1.3110086,2.602191,0,0,0,1.4794943,1.0894998,0,0,0,0,0
96,1.9916346,38.235832,0,0,4.416033,0,2.4263136,0,0,7.22678,0,2.5465472,0.3031068,0,0,1.1060684,0,0,0,0.7364354,0,0.6295692,6.7336264,11.052034,0,0.39499778,0,0,0,1.6634051,0.2144185,0.22730508,0,0,1.7678353,0,0.08535266,0,1.5207037,0,0,2.706807,0,0,0,0,0,0,0.72929204,0,0,0,1.0072291,0,0,0,0,0
97,0,0,1.251857,0,7.112492,3.4960356,0,0,0,0,0,1.5043254,1.1812358,0,0,1.7260641,0,0,0,2.7915785,0,0,0,5.019976,0.5767824,1.2365279,0,0.85383004,2.3350935,0,0,1.9214503,0,0,0,0,0,0,0,0,0.17319366,0,4.5097613,0.54059345,1.2841303,0,0,0.23797026,0,0.74033487,0,0,0,0.036754865,0,0,0,0
98,0,0,1.4531955,0,0,0,0,0.47001705,0,0,0,0.9788631,0,1.252055,0,0,1.4050789,0,0,0,0,0.53291804,0,0,0,0.7521208,0,0,0.846101,2.6957953,0.7967044,0.018482324,0,2.626133,0,6.5729847,0,0,0,0,0,0,1.4085034,0,0,0,0,0,0,0,0,0,4.491111,0,1.3421996,1.5759549,1.1136777,1.797533
99,0,0,3.50721,14.7386,0,0,1.218918,0.17516553,0,0,1.7690667,0,0,0,0,0,0,0,0,1.9155952,0,0,0,0,0,0,0,2.1500134,0,0,0,0,0,0,0,0,0,0.22250588,0.59901345,0,0,0,5.3805575,0.6242564,8.506106,0.86015475,1.118691,0,1.5259871,8.899308,15.964524,0.76946795,1.3598852,0.21527398,0.90812886,2.8552036,6.8976254,0
100,8.023994,0,0,0,0,0,0,0.43699488,4.265218,0,13.238329,10.524995,0,4.9004283,55.12579,1.0768608,11.611742,2.0962207,2.8394284,0,0.3985195,0,24.461727,0,0,0.37484682,3.3884902,0,0,0,0,0,12.604619,0,0,0,0,0,0,0,1.0017096,0,18.505976,0,13.071876,0,0,0,16.839928,9.909353,0,0.46038482,0,0,1.4666201,5.041377,4.1709533,0.009001493
101,0,0,0,0,0,0,4.958582,0.84020853,0,0,0,0.83504534,0,0,0,0.057533998,0,0,0,0,5.4991393,2.2182004,0,0,2.7287931,0.1180072,11.610259,0,0,0,0,0.07829667,1.6160479,0,0.1591262,7.5462155,0,0,0,0,0,0,0,1.4948015,0,4.129178,1.6829872,2.3007843,0,1.6131837,15.673831,0,1.8487369,0,0,0.04480239,2.0819151,2.4924326
102,1.991549,0,0.60492,3.5910206,0,0,0,0.48988673,0,1.4538834,1.0178516,0,5.7784214,0,0,1.4925903,0,10.349708,0,0,0,0.62957203,0,3.8357074,1.3894163,4.1466804,2.2902577,0.7933068,0,0,2.009683,0.30780718,0,6.0692563,1.20864,0,0,0,0,1.5179403,0,0.25654033,0,0.8112418,10.750251,0,0,1.6485184,0,0,7.12299,0,0,1.1572849,0.66892064,0.57173634,0,0
103,3.1080136,0,0,0,0,0,0.6947334,0.3680973,0,0,0,1.7250383,0,0,4.0233965,0,0,3.7470486,0,0,4.757791,0,3.3750896,0,0,0,1.5024571,0.7762356,0.1689465,1.0353997,0,0.63673204,1.4327601,0,2.180785,0,0.28580755,0,0,0,0.4941722,1.1261381,0,2.133988,0,0.3613951,0.62424034,2.374395,0,1.6762515,0,0,0,0,1.3627049,0,0,1.8726907
104,0,1.3058872,0,1.005405,0,0,4.677522,0.13116783,0,0,0,1.7174017,3.2898357,2.2315407,9.436534,0,4.730898,6.0090637,0.2399406,0,3.4491487,0,11.242949,0,1.5848205,0,2.7540042,0,0,0,3.0807025,0,1.7630986,0,0,4.622658,0,0,0.7569196,1.2532166,1.5151455,0,3.0205696,0,1.0665834,1.4055921,0.16860318,1.4129145,2.119684,1.0257195,10.7631,0.6696999,0,3.2105255,1.0205922,0,0,0
105,0,0.2919897,0,8.644072,0,7.7781944,0.22179115,0,0,3.733426,0,0,1.4610735,0,0,0,0,4.9009614,0.4298782,0,2.0093527,0,2.8723898,11.439188,0,0.4425897,0,0.034155603,0.560303,2.921703,0,0.47017643,0,1.4203571,0,0,2.4532497,0,0,2.0910766,0.71145153,0.6669431,0,0,0,0.8978091,0.94192356,0.6050297,0,2.4493637,0,0,0,0,0.16895996,0.7493366,0.045457758,1.2633728
106,0.71120054,0,0,11.821815,0,0,0,0,0.6891488,3.8319194,0,3.729158,0.35664645,0,0,3.621843,0,0,0,2.3281991,5.9028897,0.049434662,0,0,0,0.069685124,4.627986,0,1.105321,1.87436,0.22210827,0.07851026,0,0,0,0.9998815,0.17015345,0,0,1.0182915,0,0.19295655,0.6125344,0,0,1.7086025,0.31885433,0.6066127,0,0,0,0,2.3697357,0,0.19415684,0,0,0.08469846
107,0,23.581112,0,0,0,0,0,0.26578817,0,0,2.0358288,2.5640154,2.5777519,3.5210886,0,0,0,6.0817966,0.22202006,0,11.522514,0.8773357,5.127139,0,2.771319,1.0719043,0.19476597,0,0,1.2176926,2.0216784,0.19298728,0,1.2362815,0,2.8494167,0,0,0.3851555,0,1.6719025,0,1.5547135,0,0,1.0430646,0,0,0,2.0548515,8.743737,0,0.0867129,0,1.2865233,0,0,0
108,0,0,0,0,23.144352,0,0,0,3.861563,0,5.2655754,3.5489492,0,0,29.244492,0,2.768861,0,0,0,0,0.9005055,16.06445,0,0.20467308,0,0,3.08609,0,0,0,0,0,0,0,2.4469101,0,0.37069818,0,0,1.7546283,0,10.1118145,0.59146714,12.5123205,0,0,0,5.2171803,0,1.1522498,0.15192391,0,0.106036566,0,0,0,0
109,1.3789937,0,0,3.5803063,0,0,0,0,0,3.935227,0,0.04715567,0,6.7145104,0,4.4319377,1.7769781,0,0,0,0,0,0.6247261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1638653,0,3.36404,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8725004,0
110,0,0,6.271025,0,4.8352866,0,1.1721218,0,0,0,0,0,4.336021,0,0,0,0,0,0.8709691,3.2828176,0,0,0,7.6018987,0,0,0,2.8785198,3.538506,8.784332,0,0.3201076,0,6.272092,4.4629426,0,0.50853264,1.1598411,3.0310028,3.368788,0,2.2739985,0,0,0,0,0.7378903,3.4836133,0,0,0,0.27379423,0,0,1.1075501,0,2.3635037,0
111,1.9626921,13.3565445,0,0,9.701891,0,0,0,0,0,0,0.3401553,3.0959015,0,0,0,0,11.360671,3.8892503,0,0,1.1020281,0,0,0,0,2.0985005,0,0.8478223,0,0,2.680929,1.7170961,1.8160639,0,0.6254301,0,0,0.5246016,0,0,1.6506968,0,0,0,0,0,1.3553156,0,0,0.564071,0.8501207,0,0,1.9710202,0,1.0345052,0
112,0.07844239,0,0,2.7266989,0,1.8230116,3.7514813,0,0,16.109772,0,0,0,0,0,0,0,1.5913138,0.26523224,0.6140511,5.050132,1.6204921,0,12.122922,0.7131643,0,4.527001,0,0,0,1.7430983,0,0,2.2528527,3.861869,0,1.3811499,0,5.4030848,0,0,0.5261747,0,0,0,0,0,0,0,0,0,1.9693185,0,1.2538177,0.27014577,0,0,0
113,1.7544496,0.83169717,0,6.241788,3.8995278,0,0,0,0,0.22513676,0,0,4.654709,0,0,1.5563908,0,2.9237902,0,0,5.4415593,0.015292535,0,0,0,1.4694605,0,1.1367416,0,5.680822,0.8828063,1.225849,0,0,1.4104946,0,0,0.92980504,0,3.079333,0,0,0,0.6253758,0,0,0,0,0,0,0,0.28266326,0.4090475,0,0.73494595,0,0,0
114,0,5.484381,1.8868562,0,0,9.127837,0,0,0.03088533,0,0,0.27527887,0,2.135317,0,1.0888414,0,0,0.32121718,0.9892917,3.9287305,1.2591016,0,2.7064497,0.46518308,1.2357267,0,0,4.515491,1.1959765,1.9364727,0,0.23181131,5.859378,1.1957576,0,0,0,0,0.4575579,1.214888,0.7976321,0.09745993,1.7517401,0,0.14341407,2.3490827,0.27926368,2.8892915,0,7.3958077,0,0,1.7356436,0.6811275,0,0,1.452517
115,0,3.8770795,0,13.924981,0,4.6404605,0,0.17278467,0,0.19586766,0,2.832643,0,0,0,0,0.7832646,11.143476,0.8697014,0,1.4266199,2.1007414,0,0,0,0,0,1.3388821,0,0,0,0,0,2.943756,0.14199744,3.6392705,0.31368193,1.5356698,0.99674535,0,1.6347388,0.9473889,3.0351093,0,0,0,0,0,0,0,0,1.2629982,0.9197809,0,0,0,0,0
116,0,9.167431,2.7821028,0,0,5.387923,0,0,4.7715964,0,7.8268986,0,0,1.3384994,0.79266137,0,0,5.5510798,0,0,0,0,0,0,0,0,0,3.9444714,1.6296922,0,0,0,0,0,0,3.0354948,0,0,0,0,0.20231968,0,6.0716443,1.1619974,6.4258804,3.0075865,0,0,17.13319,20.842922,16.32165,0.5598733,1.677076,0,0,1.5475479,0,0.19399533
117,3.8993506,0,0,0,0,0,0,0.5435073,0,0,0,2.822485,0,0,4.1985416,0,0,19.47755,0.6521944,0,11.627116,2.2548573,13.792562,0,0,0.91994125,8.0977745,0,0,0,0,0,7.289829,0,4.469918,0,0,0.072677046,0,0,2.4042118,0,10.542463,0,0.4573073,2.7761312,2.2911267,0.07796159,0,0.87054336,3.8946378,2.5121458,2.1974847,1.6234844,0.61627036,4.47217,4.5868196,0.25331357
118,6.679443,0,0,6.5589056,0,0,0,0,1.2744465,0,9.39821,5.3210225,0,4.165839,11.489753,0,1.3530899,1.5586916,2.129307,0,2.3437078,2.7897322,0,0,0.14729542,2.7065673,4.7524223,0,0,0,0,1.8856964,2.1746457,0,0,18.39994,0,0.8185845,0,0,0.9457513,0,14.624918,1.6379094,1.3814522,2.9305563,0.32888383,0,12.72178,10.3151,23.909489,0,0,0,0,4.982415,0.33651033,0
119,1.2540028,11.17337,0,0,0,0,0,0,2.0368414,0,0,0,3.7982635,2.2717226,0,0,0,10.9868965,0.69641745,0,0,0,6.6503057,7.336893,2.8976748,0,8.943302,1.1030643,0.5768012,0,1.3519559,0,3.3933573,0,0,0,0,0,0,0,0,0,0,0.39711988,0.60915035,0.8220829,0.74456704,0.28181183,5.1576495,0,6.602079,0,0,2.7521396,0.28916028,0,2.6367204,0.9771508
120,2.544042,0,0,0,12.538504,0,0,0,0,0,0.50824004,0,0,0,0,0,0.51146346,1.8807653,0.6774114,0,0,1.38145,0,0,0.7083364,1.667657,0,0,0,1.1158022,0.30601034,2.1833696,0.282647,0,0,0.4705498,0.16553952,0,0,0,1.732509,0.0321044,3.3884237,0,5.7912526,0.83684,0,1.302373,0,0,7.0020304,0.9898682,0,0,1.28227,1.3584584,0,0
121,0,0,0,0,0,0,8.509654,0.060544886,0,0,0.54838884,0,0,0,0,3.1011002,0,5.94753,0.64947003,0,5.190086,0,1.2760926,0,1.712364,0.18633825,8.939226,0.9821116,0.036254644,0,0,2.9923015,5.069786,2.8357878,0,3.4666617,1.6822375,0.07348096,0,0,0,1.6204796,0,0.41018063,3.7062385,1.2329223,0.27202633,3.1066248,4.221579,1.3675091,6.2406254,0,0,0,0.44435164,0,0,0
122,0,11.692216,1.6486725,6.938516,0,4.613254,0,0.4446227,0.39748383,6.8830886,0,0,3.0233479,0,0,1.2539471,0,0,0,5.567883,0.38855794,0,0,3.565811,0,0,2.4042006,0.23123394,0,0,0.12070306,0,0,0,0,0,0.9902715,0.51576155,0,2.1060512,0,0.68823594,0,0,0,0,0.42914447,0.13432166,0,0,2.130488,0.711789,2.3743062,0,0,3.0035188,6.8478484,1.0579747
123,1.4422213,15.568837,0,0,0,0,0,0,1.1433291,0,4.9557114,2.3547604,0,0,14.922311,4.0604234,1.0424247,4.8127036,1.1887941,0.3637171,2.056144,0,4.2343497,6.5403986,0.58019817,2.4144344,4.0118604,0,0.35758683,4.810989,0,0,0,0,0,5.652753,0.69431126,0,1.2138063,3.111278,0,0.044744357,0,0,0,0,0.6150609,2.9897301,9.768298,11.579737,6.201276,0,0,1.9666051,1.4974034,2.516144,0,0
124,0.84396887,2.273462,0.85368544,9.325106,0,9.858861,5.8735957,0,0.7063274,0,0.23141704,0,2.7572367,2.605166,10.1132965,1.1197549,0,10.583534,1.111051,0.089297175,1.4317445,2.4154048,9.754734,0,4.3458095,0,0,0,1.1137445,0.026070524,0,0,0,0,0,0,2.1381078,0,1.3543235,0,0,0,3.681784,0,0.14842753,1.5177422,0,0.84949756,0,0,0,0,0.7123179,0,0.5902322,0,0,1.0721046
125,0,38.480373,1.8268679,0,0,0,0,0,0,0,0,0.555758,2.8973343,0,0,0,0,5.5621376,0.6630062,0,5.1978583,0.38099644,0,5.2531295,0.4526644,0,3.7375247,1.1069871,0.005547135,3.6358914,0.35481727,1.9410614,2.32715,9.107011,3.0145798,0,0,0,0.19619007,2.1269476,0,1.7023606,0,0,1.9813415,0,0,0.8870091,0,0,0,0.8253197,0.9306843,0,1.5225649,0,1.8371754,0.75153196
126,3.516107,0,0,0,0,0,0,0,0,0,0.33977923,0,2.9212573,0,0,0.7246392,0,0,0.9504118,0.092081524,7.565727,0.43771064,0,3.0520825,1.240798,0,0,0,0,3.7223845,0.1281019,1.2447006,0,0,0,0.27447462,0,0,0,1.3663275,0,1.7824715,0,0,0,0,0,0,0,9.2156315,11.631585,0.5391562,0,0,0,0,0,0
127,1.0634276,21.190649,0,4.5596695,0,0,0,0.40862158,0,5.3573885,0,0,1.9261129,0,0,1.6681497,3.8533647,12.218767,1.4584434,2.6481144,0,0.17830783,0,0.28581,0.8942343,0,7.9620304,0,1.3930941,0.02695514,0,0,0,2.9326894,0,0,0,0,1.307905,0,0,0.6805922,0,0,0,0,0,0.05495425,0,3.343056,0,0.12951365,0,0.12772457,0,0,0,0
128,0.16919678,0,2.1841607,0,10.295338,0,0,0.108571716,0,12.572891,0,0,0,0,14.810191,1.504048,0,1.3150936,2.6835363,0.7008505,0.7501356,0,0,0,0,0,1.3402882,0.40598297,1.4574296,0,0.84664464,0,0,0,5.3747807,0,2.4935455,0,4.9801683,0,0,1.5977451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,8.801519,0,0.48804978,0,0,3.2274067,0,0,0,0,1.9387528,0.76666236,0,0,0,0,0,0,7.5611587,0,0,0,0,0,0,2.6185465,0.48597243,0,0,6.0429554,3.1669781,0,0.7470121,0.28437483,0,0,0,0.34541246,0,0,0,0,0,0,0,11.191655,0.21721607,0,2.2912753,0,2.5719137,5.7033124,9.867125,0
130,2.8070862,0,0,0,0,0,0,0.25288948,0,4.2308297,0,0,3.5131488,2.6128106,5.4750404,2.0033164,0.6198826,7.192723,0,0,0,0,0,0,0,0,0,0,0,0.7951748,1.3493648,1.0035503,0,0,0,1.8890262,0,0,0,1.3709201,0,0.08445416,2.346894,0.61866015,3.4116118,0.7768141,0.23268783,0,0,0,0,0,0,0,0,0,0,1.3359052
131,0,0,0,0,0,8.25115,2.04379,0,0,0,0,0,5.8706903,0,0,0,0.03727917,0,1.3013277,0,1.3418585,0.08742436,0,12.278925,2.308123,0.78522235,1.0766664,0,1.1756058,0.05895085,0.9518018,0,0.33612338,6.5289445,0,0,0,0,0.07595341,0.7447848,2.4216385,2.5876346,0,1.6916736,0,0,0.84538895,2.9830868,0,0,0,0.36110806,0.005384211,0.7264387,0,0,0,0
