Trial,Behavior,Start,End
,cont reach,2660.59,2671.59
41,valve opened,2724.59,2726.59
,cont reach,2727.59,2740.59
42,valve opened,2791.59,2794.59
,cont reach,2794.59,2802.59
43,valve opened,2857.59,2860.59
,cont reach,2864.59,2885.59
44,valve opened,2927.59,2930.59
,cont reach,2947.59,2955.59
45,valve opened,3010.59,3013.59
,walk,3054.59,3077.59
,noise genearation,3048.59,3083.89
46,valve opened,3110.59,3113.59
,noise genearation,3149.59,3184.89
47,valve opened,3211.59,3214.59
,noise genearation,3249.59,3284.89
48,valve opened,3311.59,3314.59
,noise genearation,3349.59,3384.89
,walk,3402.59,3412.59
49,valve opened,3411.59,3414.59
,tongue,3416.59,3419.59
,noise genearation,3450.59,3485.89
50,valve opened,3512.59,3515.59
,noise genearation,3550.59,3585.89
51,valve opened,3613.59,3615.59
,Cont missed,3616.59,3618.59
,cont reach,3619.59,3627.59
52,valve opened,3679.59,3682.59
,noise genearation,3718.59,3753.89
53,valve opened,3779.59,3782.59
,noise genearation,3818.59,3853.89
54,valve opened,3880.59,3883.59
,noise genearation,3918.59,3953.89
55,valve opened,3980.59,3983.59
,noise genearation,4019.59,4054.89
56,valve opened,4081.59,4084.59
,noise genearation,4119.59,4154.89
,walk,4133.59,4168.59
57,valve opened,4181.59,4184.59
,noise genearation,4220.59,4255.89
,walk,4239.59,4247.59
,both in vain,4248.59,4255.59
,both in vain,4256.59,4259.59
,both in vain,4260.59,4262.59
,both in vain,4263.59,4265.59
,both in vain,4266.59,4268.59
,both in vain,4269.59,4270.59
58,valve opened,4282.59,4285.59
,noise genearation,4320.59,4355.89
,walk,4330.59,4338.59
,both in vain (5),4339.59,4368.59
,walk,4369.59,4394.59
59,valve opened,4382.59,4385.59
,noise genearation,4421.59,4456.89
60,valve opened,4483.59,4486.59
,noise genearation,4521.59,4556.89
61,valve opened,4583.59,4586.59
,tongue,4588.59,4590.59
,cont reach,4591.59,4602.59
62,valve opened,4653.59,4656.59
,noise genearation,4692.59,4727.89
63,valve opened,4754.59,4757.59
,tongue,4760.59,4761.59
,noise genearation,4792.59,4827.89
64,valve opened,4855.59,4857.59
,cont reach,4863.59,4876.59
65,valve opened,4926.59,4929.59
,noise genearation,4964.59,4999.89
66,valve opened,5027.59,5030.59
,noise genearation,5065.59,5100.89
67,valve opened,5127.59,5130.59
,noise genearation,5166.59,5201.89
68,valve opened,5227.59,5231.59
,noise genearation,5266.59,5301.89
69,valve opened,5328.59,5331.59
,noise genearation,5366.59,5401.89
70,valve opened,5428.59,5431.59
,noise genearation,5467.59,5502.89
71,valve opened,5529.59,5532.59
,noise genearation,5567.59,5602.89
72,valve opened,5629.59,5632.59
,noise genearation,5668.59,5703.89
73,valve opened,5730.59,5733.59
,noise genearation,5768.59,5803.89
74,valve opened,5830.59,5833.59
,noise genearation,5869.59,5904.89
75,valve opened,5931.59,5934.59
,noise genearation,5969.59,6004.89
76,valve opened,6031.59,6034.59
,noise genearation,6069.59,6104.89
77,valve opened,6132.59,6135.59
,noise genearation,6170.59,6205.89
78,valve opened,6232.59,6235.59
,noise genearation,6270.59,6305.89
79,valve opened,6332.59,6335.59
,noise genearation,6371.59,6406.89
80,valve opened,6433.59,6436.59
,noise genearation,6471.59,6506.89
81,valve opened,6533.59,6536.59
,noise genearation,6572.59,6607.89
82,valve opened,6634.59,6637.59
,noise genearation,6672.59,6707.89
,cont in vain,6676.59,6679.59
,both in vain,6680.59,6682.59
,both in vain,6709.59,6717.59
,both in vain,6726.59,6729.59
,both in vain,6730.59,6733.59
83,valve opened,6734.59,6737.59
,cont reach,6762.59,6767.59
84,valve opened,6825.59,6828.59
,noise genearation,6863.59,6898.89
85,valve opened,6925.59,6928.59
,noise genearation,6964.59,6999.89
86,valve opened,7026.59,7026.59
,tongue,7033.59,7035.59
,cont reach,7034.59,7044.59
87,valve opened,7097.59,7100.59
,noise genearation,7136.59,7171.89
88,valve opened,7198.59,7201.59
,noise genearation,7236.59,7271.89
89,valve opened,7298.59,7301.59
,noise genearation,7336.59,7371.89
90,valve opened,7399.59,7402.59
,noise genearation,7437.59,7472.89
91,valve opened,7499.59,7502.59
,noise genearation,7537.59,7572.89
92,valve opened,7599.59,7602.59
,noise genearation,7638.59,7673.89
93,valve opened,7700.59,7703.59
,noise genearation,7738.59,7773.89
94,valve opened,7800.59,7803.59
,noise genearation,7839.59,7874.89
95,valve opened,7901.59,7904.59
,cont reach,7905.59,7914.59
,cont in vain,7915.59,7923.59
96,valve opened,7970.59,7973.59
,cont reach,7973.59,7991.59
97,valve opened,8036.59,8039.59
,cont reach,8040.59,8045.59
,cont in vain,8046.59,8052.59
98,valve opened,8103.59,8106.59
,cont reach,8106.59,8120.59
,cont in vain,8121.59,8126.59
99,valve opened,8170.59,8173.59
,cont reach,8172.59,8183.59
100,valve opened,8235.59,8238.59
,cont reach,8239.59,8247.59
