Trial,Behavior,Start,End
37.0,valve opened,4402.59,4406.59
,cont reach,4405.59,4428.59
,ipsi moved,4429.59,4438.59
38.0,valve opened,4521.59,4525.59
,cont reach,4525.59,4542.59
,walk,4543.59,4548.59
39.0,valve opened,4642.59,4647.59
,cont reach,4646.59,4662.59
40.0,valve opened,4761.59,4766.59
,cont reach,4765.59,4771.59
,cont in vain,4772.59,4777.59
,walk,4795.59,4819.59
41.0,valve opened,4880.59,4885.59
,cont reach,4885.59,4923.59
,walk,4924.59,4931.59
42.0,valve opened,4999.59,5004.59
,cont reach,5003.59,5020.59
43.0,valve opened,5118.59,5123.59
,cont reach,5122.59,5138.59
,ipsi moved,5139.59,5150.59
44.0,valve opened,5237.59,5242.59
,cont reach,5242.59,5260.59
,walk,5261.59,5266.59
45.0,valve opened,5357.59,5362.59
,cont reach,5360.59,5401.59
,ipsi moved,5401.59,5407.59
,walk,5434.59,5442.59
46.0,valve opened,5476.59,5481.59
,cont reach,5479.59,5499.59
,walk,5589.59,5596.59
47.0,valve opened,5595.59,5600.59
,cont reach,5599.59,5613.59
,ipsi moved,5612.59,5615.59
48.0,valve opened,5716.59,5721.59
,cont reach,5720.59,5731.59
,walk,5732.59,5739.59
49.0,valve opened,5836.59,5841.59
,cont reach,5841.59,5858.59
,walk,5859.59,5869.59
,walk,5919.59,5922.59
50.0,valve opened,5955.59,5960.59
,cont reach,5957.59,5977.59
,walk,5978.59,5985.59
,walk,6062.59,6071.59
51.0,valve opened,6074.59,6079.59
,cont reach,6078.59,6093.59
,walk,6094.59,6102.59
52.0,valve opened,6193.59,6198.59
,cont reach,6198.59,6211.59
53.0,valve opened,6312.59,6317.59
,cont reach,6317.59,6329.59
,ipsi moved,6329.59,6335.59
54.0,valve opened,6432.59,6437.59
,cont reach,6437.59,6452.59
,ipsi moved,6452.59,6458.59
55.0,valve opened,6553.59,6558.59
,cont reach,6557.59,6572.59
,ipsi moved,6572.59,6577.59
,walk,6646.59,6663.59
56.0,valve opened,6673.59,6678.59
,cont reach,6677.59,6694.59
57.0,valve opened,6793.59,6798.59
,cont reach,6797.59,6825.59
58.0,valve opened,6912.59,6917.59
,walk,6910.59,6917.59
,cont reach,6918.59,6931.59
,ipsi moved,6931.59,6939.59
,walk,7024.59,7031.59
59.0,valve opened,7032.59,7037.59
,cont reach,7037.59,7049.59
,ipsi moved,7050.59,7056.59
60.0,valve opened,7152.59,7157.59
,cont reach,7156.59,7170.59
,ipsi moved,7170.59,7175.59
,walk,7268.59,7279.59
61.0,valve opened,7271.59,7276.59
,cont reach,7280.59,7287.59
,walk,7288.59,7296.59
62.0,valve opened,7394.59,7399.59
,cont reach,7398.59,7409.59
63.0,valve opened,7513.59,7518.59
,cont reach,7518.59,7531.59
,ipsi moved,7532.59,7538.59
64.0,valve opened,7634.59,7639.59
,cont reach,7661.59,7672.59
,walk,7711.59,7723.59
,walk,7730.59,7736.59
65.0,valve opened,7777.59,7782.59
,cont reach,7792.59,7805.59
,walk,7806.59,7812.59
,walk,7882.59,7897.59
66.0,valve opened,7908.59,7913.59
,cont reach,7914.59,7926.59
,walk,7927.59,7931.59
,walk,8000.59,8019.59
67.0,valve opened,8032.59,8037.59
,noise generation,8073.59,8108.89
,walk,8077.59,8102.59
68.0,valve opened,8186.59,8191.59
,walk,8190.59,8205.59
,noise generation,8227.59,8262.89
,walk,8329.59,8338.59
69.0,valve opened,8340.59,8345.59
,noise generation,8381.59,8416.89
,Last 2p frame,,8484.59
