x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028
602,0,0,0,0,1.5810653,0.82451534,0,0,0,0,0,0,0,1.609763,1.451801,0.27985942,0,0,3.8455546,0,0.84383637,2.131582,1.5833218,0,0.4919393,0,1.1613442,1.2056193,0
603,0.30411443,0,0,0.8412876,0,0,0,0,0,0.12345655,0.04949861,0,0,0,0,0,0,1.2522904,0,0.009096799,0,0.3516197,0,0,0,0.017395193,0,0.23515466,0
604,0,0,0,0,0.001955946,0,0,4.3340807,0,0,0,0,0,0,0,0,0.07580683,0,2.3427007,0,0,0,0.8892246,1.3100696,0,0,0,0,0.3934334
605,0,0.010774734,0,1.0921751,0,0,3.8011866,0,0,0,0,4.6852174,0.394049,0,0,0,0,0,0,1.5807134,2.7206342,0,0,0.8824353,0,0,0.33432266,0,0
606,0.23334843,0,0,0.37501478,1.4154123,0,0.85123295,0,0,0.35524753,0.21750547,3.9297931,1.0054736,0,0,4.3662205,1.135479,0,0,0,0,0,0,0,0,0,0,0.096506655,0
607,0,1.3745353,0.38618585,0,0,0,0,0.019717535,0.55707884,0,0,0,0,0,0,0,0.60032696,0,5.837446,0,0.38245523,3.9256308,1.0829095,0,0,1.3095727,0,0,0.3020621
608,0,0.1239813,0,0,0,0,0,0,1.3335838,0,0,0,0,0,0,0,0,0,7.582989,0,0,0,0,1.8909502,0,0,0,0,0
609,0,0,0,0.40986443,0,0,0,0,0,1.3121525,1.2397338,0,0,0,0.8696227,0,0.7079903,1.5685421,0,0,0,0,0.52320504,0.5054488,2.75247,1.1117405,3.1272511,0,0
610,1.8803344,0,0.3022712,0,1.2174938,0.024586648,0,0.13438933,0.96277,0,0,2.731459,0,0,0,0,0.6559693,0,0,0,3.2065372,0,0,0,0,0,0.5833422,0,0.6509107
611,0,0.84846836,0.5383635,0.17342006,0,1.2532505,5.234734,0,0,0.5279505,0.38036335,0,1.7568454,1.8359578,0,2.618723,0,0,3.5610836,0,3.8905323,0.4732585,1.5409609,2.4012055,0,0,0,0,0
612,1.3365954,0,0.15059455,0,0,0,0,0,0.44461432,0,0.8855807,0.3182206,0,0,1.7304653,0,0.21563387,0.12246179,8.484198,0.9170009,0,0.14485729,0,0,0.6624699,4.970063,0,1.3532646,0
613,0,0.008722615,0.114345014,0.1743042,0,1.7669492,0,0,0.17345181,0,0.7630118,0,0.8891934,0,0,0,0,0.82316315,0,1.0313883,0,2.4859488,0,1.338809,0.014729894,0,0.17339377,0,0
614,0.9908447,0,0,2.2320526,0,0,0,0,0,0.73609656,0.058583822,3.9060836,0,0.46745262,0.28189892,0,0,0,0,0,0,2.1997736,0,1.3947405,0,0,0.096151985,0,0
615,0,0,0.3891588,0,0,1.4895976,4.4674187,0,0,0,0,0,0,0,0,0,2.250962,0,0,0,0,0,0,0,0,0,1.7238973,0,0
616,0,0.7316939,0,0,0,0,0,1.0460956,0.66247183,0,0,0,0.8435813,0,0,0,0,0,10.123993,1.1353111,0,3.1207614,0,0.62651646,0,0,0,0.6171779,0.08608558
617,0,0,0,0.00488709,0.6776568,2.1070287,0,1.4433919,0.30344024,0.21924254,0,0,0,0,0,0,0,0.69346803,0,1.1491861,0,0,0.03294724,0,0,2.5893855,0,0.648115,0.91718036
618,0.29657868,0,0,0.25279167,0,0.21516135,4.9562554,0,0,0,0,1.2185256,1.4552376,0,0,0,0,0,8.199183,0,0,0.38232285,0,0,0,0.3399234,0,0.022280108,0.5316496
619,0,0,0,1.684116,0.61591756,0,0,0,0,0.4441905,0,3.0388627,0,0.7095427,0.6805414,0,0,0,0,0,0,0,0,0,0,0,0,1.0540879,0
620,1.122663,0,0,0.024737965,0,2.0978367,4.774963,0,0.6891234,0,0,2.615824,0.7750664,0.37952536,0,4.9438334,0.30922288,1.4162087,0,0,0,0.13565628,0,0,0,0,0,0,0.2080918
621,0,0,0.093077585,0.15798102,0,0,0.21636261,0,0,1.4576672,0,0,0,0,0,0,0,1.3054817,0,0,0,0,0,0,0.25034,1.4106445,0,1.045259,0
622,0,0,0.38040736,0.40197936,0,2.5891414,0,5.42551,0.8634435,0.35064086,0.5237187,0,0,0.7281705,0,0,0.04254442,0,0,0.33633795,0,0,0.17457262,1.287651,0.41166273,0.7347873,0,0.2966242,1.5718228
623,0.4516907,1.35943,0.05686721,0.4749338,0,0,2.1814303,0,0,0.62412584,0.33595255,1.3988671,0.073070854,0,0,0.04116763,0,0.07138629,0,0.13639712,3.017837,0,0,0.7579827,0.060486354,0,0,0,0
624,1.0807843,0,0,0,0,1.0386745,0,0,0,0,0.332424,0,0,2.706382,2.0754976,0,0,0,3.9732375,0,0,0,0,2.1301947,0.6215838,0.6493018,0.34645656,0.92426646,0.10037662
625,0,0,0,1.0819454,0.99524915,0,0,3.4678893,0,0.7149711,0,0,0.2364608,1.0917267,0,0,0,0.48897886,5.810643,0.19187787,0,0.86455464,0,0,2.2141285,1.6049129,1.2122653,0.2341222,1.4683143
626,0.10493426,1.305148,0,0,0.95606035,0,0,0,0.06285678,0,2.1655521,0,0.62152106,0.6727151,4.727937,0,0,0,0,0,0,0,0.01832662,0,2.4463944,0,0,0,0
627,0.3496557,0,0.037900884,0.2986408,0,0,4.146438,0,0,0,0,0,0,0,0.6665779,2.509194,0,0.088542216,0,2.7675853,0,0,0,0.27098215,0,1.6488595,0,0,0
628,0,0.92243457,0,0,0,1.3855911,0,0,0,0,0,2.787751,0.89984256,0,0,0,0,0.9399673,0,0,0.8104073,0,0,2.5564675,1.301646,0,0.56385577,0.77978605,1.0358241
629,0.71907127,0,0,0,0.56544834,0,4.922423,0.6702982,0,0,0,0,0.7976935,0,1.6340218,0,1.6769232,0,0,0,0,0.91546607,2.3910437,0,0.62871736,2.3020732,0,0,0.29313007
630,0,0,0,0.12612991,0.030334003,0,2.9223688,0,0.40747377,0,0,2.0193257,0,0,1.8647964,1.132516,1.180445,0.25241417,3.826636,0,0,1.0492057,0.40100905,0,0,0,0,0.1348357,0
631,0.75705904,0.40928677,0.15674211,0,0.7607515,0.24417,0,0,0.95008355,0.395435,0,0,2.037692,0,0,0,0,0.9681562,0,0,0,0,0.36586896,5.5159802,0,0,0.08484033,0,0.14978702
632,1.6043007,0,0.29406753,0,0,0,0,0.6408728,0,0.11088442,1.0303757,0,0,0.43510082,1.1022793,4.493339,0.6785376,0,0,0,4.5580063,0,1.3525606,0.59744626,0,0,0,0,0
633,0,0.9851847,0.3888802,0,0,0,3.5335422,0.17491952,0,0.17122453,0.47993892,0.81192386,0.2749886,0,0,0,0,2.0503833,0,0,0.83835715,0.7447306,0.6159777,0,0.3877354,0,0,0.5093808,0
634,0.42755067,0,0.6489843,0,0,1.1175532,0,0,0.40817797,0,0.3275125,1.1896632,0,0.18940187,0,0.8687368,0,0.282508,0,0,0.774254,1.5434936,0,0.23849812,0,0.2909257,0.32967854,2.950378,0
635,0,0,0,0.004148505,2.136483,0.8692437,0,0,0,0,0,0,0.18668725,0,0.7112912,0,0,0.5351703,0,0.73895586,2.2182076,0,0,0,0.3464949,0,0,0,0.60048056
636,2.200491,0,1.9120392,0,0.2600305,0,1.5741566,1.1350504,0,0,0.08536491,0,0.5580157,0,0,0,1.6806374,0.004367228,0,0.026988277,0,0,0.91899043,0,0.5336523,0,0,1.3421606,0.03627436
637,0,0,0,1.8952769,0.29454765,0.83316046,0,0.89871496,0.4364934,0,0,0,0,0.31370363,0,0,0,0,0,0,0.92376226,0,0,0.8540304,0,2.1924477,0,0,0
638,0.4787541,0,0,0,1.4039927,0,0,0,0,0,1.6751826,2.5219584,0,2.5664532,0,0,0,0,3.988989,0,1.6044875,0.4982375,2.0495794,0,0,0,0,0,0
639,0,0.3833743,0,0,0,2.1621535,0,0,0,2.2943172,0,0.10161893,0,0.1300337,1.229727,0,1.380311,0,0,0,0,0.80537856,0,0,0,2.6200614,0.50437194,0,0
640,0,0,0,2.0776432,0,0.43083012,0.07769375,0,0.007273483,0,0,1.3069005,0,0,0,0,0,0,0,0,0,0,0.16892695,0,0.018181222,0,0,0.9175221,0.065824494
641,0,1.2052047,0,0,2.124313,0,0,0,0.9833721,0,0,0,0,0,0,0.01786996,1.2992054,0,0,0.25875148,2.5322628,0,0,0,1.2303742,0,0,1.6119347,0
642,0,0,0,0,0,0,0,0,0,0,0.9030972,2.5312786,0.29069757,0,0,0,2.6245537,0,0.88018805,0.9082091,0,0,0.009382694,0,0,0,0.94829965,0,0
643,1.8211639,0.56269336,0,0,0,0,3.5103803,0.60558707,0,0.4842258,1.1106201,0.5080113,0,2.0815568,0,0,0.46555993,0.3405357,4.113316,0.09735626,0.94553655,0,0,0,0,0,0,0.53543377,0
644,0,0.78492874,1.1277279,1.4390833,0.26816455,0,0,0,0,0,0,0,1.5238893,0.18236686,1.5232394,1.9717267,0,0,4.0784893,0,0,0.26630226,0.45162427,0.6665448,0,0.58251286,0,0,0.0910978
645,0,3.2299516,0,0,0,1.053545,1.0327225,0,0.16666076,0.64683694,0.093059905,0,0,0,1.0250883,0,0,1.0201164,5.8411107,0,0.04799523,0,0,0,0,0,0.6566345,0,0
646,0,0,0,0,1.8149518,0.4793815,0,0,0.79093575,0,0.29386607,0,1.4584658,0,0,2.4484327,0,0.24455005,5.5058417,0.093479745,0.18033966,0,0,2.290862,0,1.579423,0,0.2781759,0.07664034
647,0.6209012,2.9943988,0.42132467,0,0,0.18345462,0.27201128,0.39883214,0,0,0.15489148,0,0,0.24857146,1.5358946,0,1.0534902,0,0,1.2427748,4.5534077,0,0,0,0,0,0,0,0
648,0,0,0,0,0,0,0,0,1.2459077,0,0,7.9421945,0.6076546,0.58476424,0,0.60092837,1.0114119,0,0,0.10286332,0,0,0.3013767,0,0,0,0.52641314,0,0
649,0,0,0,0,0,0,0,0,0,0.71749026,0.5404969,0,0.76381385,0,0,1.468325,0,0.26594308,2.686403,0,1.5881336,0.83941954,0,0,0,0,0.60761684,0,0
650,0,0,0,0,0,0,4.493561,1.8317165,0.33997837,0.27074838,0.37398103,1.7476234,1.1592226,0.20917584,0,0.15595117,1.2192401,0.62814873,0,0,0,0,0,0,1.6128441,1.0931991,0,0.05490082,0
651,0,0,0,0,0,0.19530016,0,0,0,0,0,0,0,0.5957665,2.8078163,0,0,0,2.261506,0,0,0,0,0,0,0,0.40221706,0,1.036502
652,0,0,0.27806824,0,0,1.0030949,1.2030562,3.7934554,0,0,0,0,0.8381305,0,0,4.70068,0,0,0,0,0.8200582,0.7380644,1.7895778,0,1.1586151,0.056251824,1.0241548,0,0.7028363
653,0,3.6340346,0.75301355,0,0.61631554,1.7327145,0,0.57117647,1.2459882,0.15070106,0.10480657,4.8305016,0,0.38567936,0.879854,0,0,0,0,0,3.7507606,1.288082,0.7217685,2.066335,2.0845966,0,0.5087375,0,0
654,0,0,0,0,0.9211203,0,1.3367393,0.78182447,0,0,0.7361628,0,1.5224375,0,3.5860872,0,0,0,0,0,3.8251421,0.54211205,0.78271824,0.6712836,0,1.6003973,0,0.32348514,0
655,0.81726605,0,0,1.7606002,0,0,0,0.59255016,0,0,0,0.04320226,0,0.04193979,0,0,0,0,0,1.2437904,0.20534937,0,0,0,0,0,0,0.44010386,0.44671336
656,0,0.3670117,0,0,1.3155167,0,0.43081543,0,0.36872265,0,0.016152365,0.6557659,0,0,0,0,0.9677099,0,3.4447575,0,6.5926566,0,0.1359736,0,0,0,0,0,0.6914357
657,0.903696,0,0.98104393,0.035909113,0,0,0,1.8140503,1.6809837,0,0,0,0,0,0.4553498,0,0,0,6.8625927,0.3405628,0,0.24037854,0,1.2036443,1.1415348,2.577295,1.3038762,0,0
658,2.058407,0,0.25434616,0,0.016802337,0.15483843,0,3.241673,0,1.0537645,1.5385654,3.3896267,0.20278344,0,0,3.1885688,0,0,0.6516299,0,0,1.3721701,0,0,1.0732454,0,0,2.1733155,0.045793664
659,0,0.73924,0,0,0.117707245,0,0,0,1.7781744,0.52281433,0,0,1.2034913,0,0,1.716507,1.7095792,0,1.4609876,0.12082478,0,0,0.21094145,0,0,0.94026,0,0,0
660,0.35407758,0,0,0,1.2667131,0,3.9177709,0,0,0,0,0,0,0,0.95690745,0,1.8371897,1.3020381,0,0.93514514,0.54102576,2.9046848,0,1.8821855,0,0,0.14774986,0,0
661,0,0,0.1785814,0.5827572,0,0,0,1.0257659,0.32753038,0.20458995,1.4667832,0,0.023911834,0,0.25244582,0,0,0.69962215,0,0.42375478,0.38843864,0.031277314,0,0.6551929,0,0,2.5787683,0,1.622264
662,0,0,0.1431633,0.6282812,1.8756859,0,3.2723677,0,0.14118335,0.21625635,0,0,0,2.4410508,1.8860788,2.2651882,0.7491163,1.0625283,7.227249,0,0,0,0,0,0,0,1.2663523,0,0
663,1.680391,0,0.3286511,0,0.8719748,1.4609594,0,0.016020263,1.5028971,1.0232233,0,0,0,0,2.4764998,0,0,0,0,0,0,2.1582444,0,0.82511395,0.1985737,0,0.26135236,0,0
664,0,0,1.1636993,0.22670463,0,0,4.403576,0,0,0,0.45252848,0,0,0,2.0841346,0,0.041672543,0,4.0037265,0,0,0,0,0,1.0543444,3.1087055,0.8652805,0,1.6270703
665,2.435429,2.719637,0,0,0,0,6.364737,2.0822802,0,0,1.8241575,0,0,1.0615139,0,0,1.6132932,0,5.310674,0,0,0,0,0,0,0,0,1.6780113,0
666,0,0,0.69574994,0,0.29219133,1.2587947,0,0,0.72262806,0.2057881,1.1303118,0,0.09101345,2.067697,0,6.5227385,0.16745421,1.2164211,0,0,0,5.1139474,0,0.16910882,0.10933029,0,0.4695358,0,1.5493549
667,0,0,0,0,0,0.34254232,0,0.33113945,0,0.57934356,0,0.05412339,0,0,0,0,0,0,0.001300386,0.11735867,0.53788525,0.18541041,0,0,0,0,0,0,0
668,0,0,0,1.8264587,0,0,0,0,0.47863564,0.19967955,0,2.5775752,0.95477194,0,0,0,0,0.046918236,5.1851974,0,0,0.63959277,0,0,0.8356939,0,0,3.0967557,0.5352498
669,0,0.15326235,0,0.47509062,0,0,1.2595505,0,0,0,0,0,0,0,0,2.0594182,0,0.8750186,0,0.78248787,0.99983865,0,0.28019875,3.5957367,0,0,0,0,0.029821435
670,0,0,0.35526958,0.57340115,0.6283794,0,7.6242557,0,0,0,0,2.8245423,0,0,0,0.9555825,0,0,0,0,0,0,0,0,0,1.4428511,0.23502058,0,0.6981502
671,0.4259831,0,1.7073946,0,0.63150513,1.6268691,0,0.71624273,0.27736944,0.6422344,0.6087315,0,0,0.85432553,0,1.7697698,0,0,6.52815,0,0,0,0,0.11789889,0,0,0.07108283,0.6634108,0
672,0,0,0,0.40866402,0.31783247,0,0,0.366589,0.07834098,1.0277537,0,0,0,0.14073315,0,1.6161699,1.1971643,0,4.046703,0,0,0,0.44039673,0,0,0,0,0,0.66206867
673,0,0,0.19258405,0,0,0,0,0,0,0,0,1.0879574,1.7125893,0,0.14445254,0,0,0.082622856,0,0.5580427,0,0,0,0,0,2.5967722,0,0,0.327751
674,0,0,0,0,0,1.8916764,0.15967233,0,0,0,0.06971884,0.5167977,0,0,0,0,0,0,0,0,2.2949545,0,0,0.0877883,0,0.26249263,0,1.3711737,0
675,0.8222466,1.5401721,0,0.67468613,1.397104,2.0656216,0,0,0.5336033,0.23524678,0.19838688,0,0.32092974,0,0.27929848,0,0.17013,0,2.3517153,0,0,0,0.31649926,0,0,0,1.4816796,0.34435806,0.9492737
676,0,0.44118136,0,0,0,0,0,0,0,0,1.2014691,0,0.08986295,0,0,0,0,0,0,0.07003243,1.2584645,0,0,0,0.29790404,0,2.391367,0,1.4940187
677,0.3322282,1.1469796,0.30161956,0,0.8031177,0,0,0.22167557,0,1.0590926,3.1014485,0,1.1123034,0,2.643405,0,0,0,0,0.51370054,0,0,0,0,0.66505355,1.3489572,0,1.5833387,0
678,0,0,0,1.0080826,0,0,0,0.47852376,0,0,0,0.103828944,0,0.8480405,0,0,0,1.4751343,0,0.15924375,1.2404057,0.08525383,1.7650644,0.6781201,0,1.1519779,1.606336,0,0
679,0.0983124,0,0.49652714,0,0,1.1725276,0,0,0.118107215,0.66483945,0,0,0,0,0,0,0,0,0,1.7500833,0,1.8977661,0,0,0.91226023,0,0.003357847,0.5186078,0.949287
680,0.11191352,1.162006,1.1328436,0.17754641,0.16277692,1.5074279,0,0,0,0,0,0,1.3211932,0.78944916,0,0,0,0,0,0,0,0,1.6740291,0.037899923,0.3175446,0.028640142,1.2548661,0.50640714,0
681,0,3.7524276,0,0.12426812,0,0,2.5198956,0,1.5866357,0,0,0.07179449,0,0,2.0576375,0,2.208459,0.116734184,0,0,0,0,0.79870343,1.0798112,0,2.6419635,0.97585344,0,0
682,0,0,0.2157116,0,0,0,0,0,0.690756,1.7749491,0,0.1704838,0,1.9042779,0,0,0,0,0,0,0.23318872,0.78174883,0.44452667,1.1349776,0,0,0,1.3361552,0
683,0,0,0,0,1.3173424,0,0,0,0,0,0,1.3916779,0,0,2.4488857,1.4255606,0,0.53001153,9.511067,0.7194451,0,0.8053277,0.78872603,0,1.0234145,0,0,2.9463193,0
684,0.8552889,0,0.5006269,0,0.0275994,0,0,1.7297274,0,0,0.708576,0.055903096,0,0.58611286,0,1.3545437,0,0,0,0,0,0,0,0,0.05391656,0,1.4361084,0,0
685,0.21010011,0,0,1.0054251,0,2.4388354,3.7769804,0,0,0,0,0,0,0.5864629,0,1.9490787,0.53375167,0,0,0,0,0,0,0,0.22378094,2.4286113,0,0,0
686,0,2.3627896,0,0,0,0,2.4220517,0,0,0.15698542,0,0,0.5208429,0,0,0.84898055,0,0.21306856,0,1.6704727,2.539806,0,0,0,0,0,0,0,0
687,0,0,0.76527035,0,0.24410015,0,0,0,1.4660355,0.21170887,0,5.2025857,0,0.7945468,0,0,0,0.35534516,0,0,0,0,1.3025162,0.15038554,0,0.78355104,0,0,0
688,0,0.9122165,0,0,0.5978382,2.0758078,0,0.15671282,0,0,1.229439,0,0,1.2422283,1.6935706,0.518192,0,0,0,2.1824021,0,0,0,0,0,0,0,0.54632056,0
689,0,0.5125255,0,0,0,0.42568848,8.023745,0,0,0.44745114,0,2.1606882,0.31254026,2.3223941,0,0,1.4399344,0.657462,0,0,0,0,0,0,0.5906399,0,0,1.0371588,0.08170139
690,0,0.6560886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21551296,0.8510095,0.054358862,6.5008063,0.73321545,0,0.6485855,0.22391525,0,0.9685152,1.2810453,0,0.36246493,0.23576513
691,0.48067316,0,0.30876237,0,0,0,1.4569131,0,0,0,0,0,0,0,0.37930134,4.8008957,0,0.6077188,0,0,0,0.8896895,1.8627317,0,0,0,0,2.152289,0
692,0,0,0.31336918,0,0,0,0,0.48139256,0,0.9594211,0.08816415,3.025545,0,0,0,0,0,0,3.0749567,0,2.628557,0,0.81925106,0,0,0,0,0,0
693,0.4478078,0,0,0,1.1586561,0,3.5661554,0,0,0,1.7559077,0,1.0131265,1.6634147,2.6377442,0,2.0009208,0,0,0.8026606,2.1591682,0,0.9719359,1.2596473,0,0,0,0,0
694,0.1125555,0,0,1.197162,0,0,0,4.777195,0,1.4127969,0,0,0,0,0,0,0,0,0,0.34397966,0,0,0,0,0,2.2077837,0,0.89352685,0
695,0.8905723,0,0.15124685,0.6242951,0,0.00432352,0,2.1258323,2.096848,0,0,0,0,0,0,2.8605196,0,1.3406011,0,0,0,2.0313158,0,0,0,0.45115545,0.5421059,0,0
696,0,0,0,0,0,0,0,0.18421997,0,0,0,0,0,0,0,0,0,0,3.9645324,0.27324992,0,2.1200619,0,0,0.053067815,1.2276559,0,0,0
697,0.13758557,0.075968586,0,2.1190026,0,1.9695665,0,0,0,0,0,0,0,0,4.3595843,0,0,0,0,0,0,0.02524168,1.081292,0,0.5743479,0.05404491,0,0,1.7245948
698,0.47719693,0.6744709,0,0.7927253,0.23196445,0,4.742009,0,0,0.59787035,0,0,0,0,0,0,0.43382496,0,0.34830266,0.98632157,0,0.32443038,0,2.4242046,0.4744495,0,1.906612,0,0.05588177
699,2.2587087,1.4284022,0,0,0,0,4.030984,0,0.660523,0,0,1.7218997,0,0,2.8523967,0,1.3635888,0,6.65417,0,0,0,0.68125105,0,0,0,0,0,0.20907557
700,0,0,0,0.62080574,0.579639,0.8816929,6.267117,0,0.63811326,0,0.2163272,0,0,0,0,0,0,0,0,0.11707509,0.18940055,0,0.72558004,0,0,0.18124862,0.9832676,1.5504136,0.4850232
701,0.5043604,0.4604705,0.34623328,1.2086217,0,0,0,0,0,0,0.3168639,3.9538908,0.6554908,0.73143375,0,0,0.96725357,0,6.948632,0,0,1.2850709,0,2.4266922,0.002326056,1.4485489,0,0,0
702,0,1.0615923,0,1.485166,0,1.1296759,5.812856,0,0,0,0.04781267,0,1.0015328,0,0,0,0.33878413,0,5.138127,0,0.6136344,1.2352136,0.6862457,0,0,0,0,1.6869899,0
703,0.6600637,0,0,0,0.6149344,2.5721173,0,0,0,0.65921926,0,0,1.699077,0,2.6714897,0,0.75782615,0.31605357,0,0.119605504,2.4382567,1.4641267,0.39067182,1.2657005,0,0,0,0,0.7156597
704,0.95981246,0,0,0,0,5.9246016,1.1289788,1.1757689,0,0.077915624,0,5.360418,0,0,0,2.5173545,0,0,0,0,2.6506717,0,1.0176728,0,0.9885809,0,1.6755396,0,0
705,0.2055002,0.24834068,0.4492873,0,0.116733685,0,5.738318,0,0,0,1.2320472,0,0.62035614,1.5238113,0,0,0,1.0010295,0,0,0,0,0,0,0,0,0,0,0
706,1.495502,0,0.93259037,0.3075899,0,0.06808693,0,0,0,0,0,0,1.2018667,1.0799667,0,0.921486,0,0,3.9853697,0,0,0,1.2446849,0,0,0.4135072,0,0,0
707,0,0,0.36453417,0,0.55103725,0,0,1.9407778,1.9116685,0.20465158,0.44715443,0,0,0.21355563,1.8609225,0.040144395,0,0,0,0,0,0.42556274,0,0,0,0.03915418,0.85977095,1.8107036,0
708,0,0,0,1.333344,0,1.9586483,1.3605399,0,0,0,0,0,0,0,0,0.49602023,1.4292243,0,1.642934,0,4.68223,0,0,0,0,0,0.019249214,0,0.43311328
709,0,0,0,0,0,0,0,0,0.17130427,0,0,0,0,1.5179337,0,0,0,0,0,0,0,0,0,0.39490432,0,0,1.464606,0,0
710,0,0,0,0.5085405,0,1.4367155,0,0,0.25552076,0,0,0,0.45171738,0.21744202,0.5431794,0,0,0,0,0,0,0,0.5791449,0,0,0,0,1.6837468,0
711,0,1.0146618,0,0,0.03895398,0,0,0,0.19133104,0,0.7557291,0.65438366,0,0.67605984,0,2.1116488,0,0,0,0,0.24681422,0,0,1.3148857,0,0,0,0,0.7344301
712,0,0.005819661,0,0.17884363,1.7614789,0.69115806,6.3446665,0,0.07819285,0,0,0,0,0,0,0,2.4975362,0,0,0.25451946,0.99194896,1.5749902,0.36906692,0.80577606,1.8572147,2.5418212,1.5071509,0,0
713,0,0,0.14822294,0,0,0.005492127,1.9370689,0,0,0,1.5856661,4.5233116,0,0,3.0628154,0,0,2.155465,0,0.8743308,0.14182094,1.5215061,0.38105813,0,0,0.42431435,0,0,0
714,0,0,0.3363788,0.2925046,0,0,1.4712363,0,0.9407651,0,0,0.2581986,0,0,0,0,0,0,0,0.1874251,0,0.07005477,0.4408914,0,0,0,0,0,0
715,0,0,0.49841878,0,0,0,0,2.9180472,0,0,0.01723019,0,0.23024373,0,0,0,1.6415546,0,1.4017015,0,2.9186764,0.5501036,0,0,1.0379417,0,0.8282498,0,0.5019485
716,0,0.75905925,0.09756342,0,1.2979438,0,0,0,0,1.015514,0,0,1.4672983,0,0,3.9447243,0,0,0.13235813,0.4099523,0,0,0,0.5020969,0.58026636,0,0,0,0
717,0.85317487,0,1.7518973,0,0,0,1.5101292,0.27107462,0.48866814,0,0,1.4135756,0.12515426,0,1.2219409,0,0,1.0434481,0.17363547,1.1191033,0,1.3490278,0,0,1.4851354,2.0483606,1.5123926,1.2376747,0
718,0,0,0,0,0.7728516,0.20932965,0,0.17303377,0,0,2.7557716,0,0.09253293,1.0795469,0,0,0,0,0,0.47200888,1.4106594,0,0,1.1056387,0,0,0,0,0
719,0,0,0.9815754,0,0,0,0,2.8004923,0,0.4740479,0,0,0,0,3.1484911,0,0,0,0,0,0,2.0860562,0,0.82462585,0.5620385,0,0.013003885,0.5001265,0.79103124
720,0,0,0,0,3.698199,1.031639,0,0,0,0.9029327,0.7921871,0,0,0.64339805,3.8812673,0,0,0,0,0,0,1.3668262,0,0,1.8030539,1.7875077,3.3598814,0,1.0209196
721,0.78915274,0,0,0,0,0,0.42017144,0,0.5642733,0.7866194,0,0,0.097352475,0,0,0,0,1.0559573,10.384514,0.047110897,2.3942244,0,0,0,0,3.0028994,0,0,0
722,0,0,0,2.5252118,0,1.9538847,1.004644,1.33791,0,0,0.23133636,0,0.7197687,0,1.3362973,5.0518155,0,0,0,0,0,0,1.5674059,0,0,0,0,0,0.32606855
723,0,2.2150176,0,0,1.3147573,0,0,0,0,0.5302609,0,1.1436267,0,0,0,1.8367635,0.5274929,0.9328843,0,0.63622236,0,0,0,3.098286,0.71458334,0.12980014,0,0,0
724,0,1.540315,0.5950082,0,0.109377384,0,0,0,0.8929997,0.34363338,0,3.1692917,0.7172231,0,0,2.392112,2.316966,1.0546427,3.5382016,0.45807573,0.5561849,2.7815661,0,3.1079197,0.77716017,0,0.057129566,0.27898073,0.9053594
725,0,1.6461636,0,0,0.71279997,0,0,1.2329137,0,0.5853496,1.8421028,0,0,0,0,0.760584,0,0.39197445,5.431062,0.56087196,5.5496316,0.53843266,0,1.6190953,0,4.2741685,1.0051689,1.248075,0.31274062
726,0,0.96742356,0,0,0,0,0,0,0.36042887,0,1.029122,0,1.1283481,0,0,0,0.3550625,0,0,0,0.6516836,0,2.362908,0.8500877,0,2.1859007,0,0.23946992,0.25345403
727,2.5520246,0,0.79413503,0,0,0,0,0,0.56402194,0,0.007355907,0,0,0.4144344,0,0,0,0,1.7995553,0,0,0,0,0,0.3301629,1.1267805,0.85649526,0,0.39520526
728,0,0,0,0,0,0.18657479,0,0,0.07714069,0,0.12651508,0,0.8882688,0,1.4182698,0.084378816,0,0,0,0.26429337,0,2.3236666,0.00977046,0,0.13043813,0,0.853084,0.33295563,0
729,0.46288258,0.6817257,0,0.9760397,0,0,4.5104785,0,0,0,0,2.4050283,0.7981918,1.3793838,0.087482244,0,0,1.2685642,8.688572,0,0,0.29481867,0,1.3078579,3.8045056,2.0403574,0,0,0
730,1.7484678,0.39135537,0,0.91999906,0,1.1022938,0,0,0,0,0,2.6723824,2.3588023,0.77483225,0,1.2567455,0.8349379,0.19439182,0,0.111966506,0,1.8975137,1.388455,0,0,0,0,0,0
731,0,0.8049253,0,0,0,0,1.987975,2.7706375,0,0,0,0.70572585,0,0,0,6.6427526,1.2574959,0.28330684,0,0,2.419405,0.99085987,0,0,0,0,0,0,0
732,0,2.2320158,0,0.78602856,0,0,0,0,0.11406612,0,1.3105942,0.41705713,0,0.70759594,1.2313899,3.2612019,0,0.39939412,0.39971355,0,0,0,0,0,0.12148549,0,0,0,0.44065285
733,1.9838831,0.23851614,0,1.9759654,0,0,4.885658,0.86798435,0,0.43424857,0,0,0,0,3.342515,0,0,0.065858275,0,0,0,0.74985987,0,1.6717939,0.7459671,2.562379,0.6321409,0,0.10648471
734,0,0.52530044,0,0,0.615836,0,0,0,0,0,0,2.3010278,0,0,0,0,1.051693,0,0,0.004239055,4.2167654,0.22483557,0.7634339,0,0,0,0,0,0.9778815
735,0,0.64982444,0,0.5429392,0,0,0,0,0.32610565,0,0,0,0.3417188,0,1.3144608,0,0,0.7848659,0,0,0,0,0,0,1.3841829,0,0.6856069,0.5302093,0
