x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024
304,0,1.4270189,0,0,0.58184135,0.72465676,0,0,0,0,0,1.3229476,0,0,0,0,0,1.8847272,0.44641307,0.85623115,0.6886352,0.31697637,0,0,1.1022964
305,0.49934274,0,0,0,0,0,0,1.6403327,0,1.3772753,0,0.67827475,0.16525096,0.9730147,0,0,0,1.7736933,1.5945255,0,0.9514205,1.7574844,0,0,0
306,0,0,0.23378463,0,0,0,0.14314882,0,1.334129,0,0,0,0,0,0,0,0.9440019,0.63492745,0.3970043,0.5328586,0.3283113,0.8042813,0,0,0
307,0,2.1571841,0.23324825,0,1.2877911,1.0533714,0,2.1497164,0,0,0,0,0,2.1367486,0.25730628,0,1.7848724,0,0,0.6536888,0,0,0.46130246,0,0
308,0,0,0,0,1.7349156,0.08835798,1.0448837,1.0744431,0,0,0,1.2728201,0.6983664,0,0.010108241,0.12762272,0.27925947,0,0.19985218,0,0,0.7862589,0.6048306,0.108662546,0
309,0.59711426,0,1.5640463,0.86229056,2.0478516,2.663703,0.30872923,1.7007699,0,0,0,0.6989523,0.17793158,0,1.2888042,2.9473715,0,0.6530565,0,0.18598273,0,0.3967429,0,0.13846351,0
310,0.80611414,0,0,0.17844199,0.1905547,1.898227,0.5373768,0,0,0,0,0.3826112,0,0,0,0,0,0,1.0687071,0.13960937,0,0,2.2307913,0,0
311,0,1.346926,0.896092,0,1.8319296,0.08747068,1.3300152,0,0.16166744,0.51229405,0,0,0,0,0,0,0.02964815,3.826602,0.4396447,0,1.3139148,0,0,0,2.4615211
312,0,0,0,1.5165442,1.5201662,0,0,0,0,0,1.1886145,0.10346603,0.61025697,0,0.6578469,0,0,0,0,0.44594687,0,0,0,0,0.19105907
313,0.52902436,0.40251705,0,0,1.6813484,0,0.14340614,0,0.12537383,0.40442464,0,0.3787957,0,0,0,0,0,0.8683376,0,2.271713,0,0.92871386,0,0.77924716,0
314,0.5639309,0,1.6752332,0.46653384,0,0,0,0,0.186426,0.61333495,0.60055447,0,0,0,0,0,0,0,0.8207225,0.3163177,0,0,0,2.0934072,0
315,0,0,0,0,1.1518277,0,0,0,1.5510771,0.28052697,0,0,0,1.3188347,1.5396831,0.59021693,0.4231883,0,0.3088834,0,1.4636145,0,0,0,0.4003507
316,0,0,0,0,0,0,0,0.8278655,0,0,0,0,0,0.2115086,0,0,0,2.282282,0.6039082,0,0,0.001259074,0,0,0.36698934
317,0,1.6045321,0,0,0.024745889,0,0.40304863,0.45423168,0,0,0,0,0,0,0.07825001,0.66909933,1.6201128,0,0,0,0.5095126,0,0.6259472,0,1.9981805
318,0,0,0,1.535267,0.3316879,0.03707472,0,0,0,0,0,0,0.37999544,0,0,0,0.6870668,1.075007,0.9749504,1.097955,0,0,0,0,0
319,0.7385327,0,0,0,0,0.021933472,0.96889037,0,0,0.1320829,0,0,0,0,0,0.28341013,0,0,0.48114336,0,0,0,1.1957159,0,0
320,0.19257225,0,0.65545124,0,0.072665155,0.5075006,0.3486944,0,0,0.2926587,6.073792,0,0,0,0,0,0.23078807,0,0,0.77667713,0.6774729,0.39988023,0,0,0
321,0,0,0,0.033858325,0,0.24467571,0,0,1.3351065,0,0,0,0.6572736,1.0526603,0,0.4090422,1.8564575,3.8865163,0,0.30691758,0,0,0,0.48986647,0
322,0,0,0.6861617,1.2387618,0,0.07379969,0,1.3295429,0,0,0,0,0,0,0,2.076418,0,0,0,0.030868094,0,0,0,0,0
323,0,0,0,0.9268532,0,0,0,0.4971038,1.1546232,0.8023958,3.8743987,0,0,0,0.08712938,0,0,0,0.54273957,0,0,0,0.22306372,0,0
324,0,0,0,0,0,0,0,0,0,0,0,0.052369494,0,0,0,0,0,0,0,0,0,0,0.76396996,0,0
325,0.8438829,0,0,1.4510926,0,0.017959245,3.0579407,0.89159465,0.59866935,0,0,0,0,0,0,0,0,0,0,0,1.2477398,0,0.89704233,0,0
326,0,0,0,0,0,0,0,0,0,2.1876104,1.8028015,0.49623922,0.5492161,0,2.0753467,0,0,0,0,0.7917565,1.0289937,0,0,1.5473841,1.7822381
327,0,0,0.77322334,1.5338612,0,0.16643347,0.18952127,0,1.8347462,1.0336916,0,0,0,1.3632075,0.23909593,0,0,2.05781,0,0,0.03702324,0,0,0.002191183,0
328,0,1.0410985,0,0.41400954,0,0.9020683,1.1108209,0,0.584217,0.16568542,0,2.8676827,0,0,0,2.3102481,0,2.143465,0,0.34577277,0,0.37283346,0.83402133,0.9588741,0
329,0,0,0.84203714,1.5130427,0,0,0,0,0.7370655,0,0,0,0,0.6565514,0,0.9681622,0.3814762,0,0,0,0,0,0.52416646,0,0
330,0.15422153,1.5346154,0.07282004,0,0.14760867,0,0,1.2344993,0.15842201,0,0.13183476,0,0.33526656,0,0.37665546,2.0891721,0.7922676,1.025082,1.1383078,0,0,0.5089417,0,0.12649623,0
331,0,0.45226067,0,1.1042631,0,0,0,0.005561322,0.5771357,0,0,1.3844944,0,0.93745065,0.68144554,3.1268945,0,1.1489105,0,0.46970925,0.11969136,0,1.3592733,0,0
332,0.09074595,0,0.35829124,0,0.22326389,0.40170836,0.23979014,0,1.3492166,0,0.2763331,0,0,1.8017368,0,0,0,0.29027805,0.3638417,0,0,1.7813802,0,0,0.39429757
333,0,0,0,0,0,1.1287099,0.12411868,0,0.037311517,0,1.341224,0,0,0,0,0,1.1300132,0.5452382,0,1.2616932,0.5764933,0,0.058605667,0,0
334,0,0,1.5968523,0,0,0.4940652,0.28671014,0,0,0,1.3667245,0,0,0.43711823,0,0,0,0,0,0,0.28004012,0,0,0.334452,1.5952655
335,0.41210356,0.19888797,0.6299298,0.35146943,1.5622444,0.58608174,0,0,1.1649413,0,0,0,0.14340357,0.17842458,0,0,0,0,0,0.7530065,0.13701385,1.6445099,0.9089645,0,0
336,0,0,0.71459806,0,0,1.724675,0,0,0,0,0,0,0,0.30154663,0,0,0,0,0,0.121033,0,0,0,0,0
337,0,0.9057712,0.046632573,0,0,0.61668247,0,0.89719063,1.9301348,1.6696068,0,2.1951418,0.3745059,1.0159372,0,0,0.19713186,0,0,0.11315907,0.28834796,1.3630639,0,0.28272167,0
338,0.23250894,0,0,0,0,0,0,0.26964462,0,0.34613195,0,0,0.37410194,0.49049515,0,0,1.2698212,0,0,0,0,0,0,0,0
339,2.132765,0,0,0,0,0,0,0,0,0,0,0.005876951,0,0,0,0,0,0,0,0,0,0,0,1.7237774,0
340,0,0,0,1.3179598,0,0,0,0,0.17137511,1.0117764,0,2.315802,0,0.23426467,0,0,0,0,0.044263735,0,0,0,0,0.77364296,0
341,0,0,0.09781569,0,0,0,0,0,0,0,0,0.631611,0.8526371,0,0.08650849,0,0,0,0,0,0,0,0,0,0
342,0.40328425,3.7971492,0.5512329,1.2842128,0.25697207,0,0,0,0,0.109705366,3.82838,0,0,0.382658,0,2.3518295,1.2039579,0,0.6754476,0,0,0,0,0,0
343,0,0,0,0,0.55629927,0,0.12384084,0,0.22474861,0,0,0,0.2955789,0,1.8440981,0.7910575,0,2.401981,0,0,1.0295105,0,0.76594925,0,0
344,0,0,0.6269121,0,0,0,0,1.0269701,0,0.95085603,0,0.5956973,0,0.8181343,0,0,0,0,0.9787843,0.3661819,0.34479368,0,0,0,0.5897769
345,0,0,0,0,0,0,3.3230627,0,0.998235,0.17460452,0,0,0,0.2148648,0,0.22510134,0.16636059,0,1.2483629,0,0,0,0,0.34024245,0
346,0.2179293,0,1.0932771,2.6654673,0,0.6233947,0,0,0.3175648,0,0,0.45814845,0,0.35845488,0.9050185,0,0,0,0.37088042,0.45924783,0,0,0.2862191,0,0.89751905
347,0,0,0,0,0.34053493,0,0,1.1072811,0.7129048,0.09213834,2.0205686,0.46049574,0.9078877,0.96958107,0.30323485,0.7421023,0,0,0,0,0.17104234,0,0,0,0
348,0,1.6013654,0,0,0,0,1.2762613,0,0,0,0,0,0.010391623,0,0.6159835,0,0.6503886,0,0,0.40171498,0,0.22319557,0.09097077,0,0
349,0.2894723,0,0,1.1790682,0,0,2.7086904,1.6002932,0.30218193,0,0,0,0,0,0,0,0,0,0.12003527,0.42423078,0,1.849188,0,0,0
350,0,1.6047196,1.568009,0,0,0,0,0,0,0,0.035702344,0,0,0,0,1.1638501,0,4.614293,0,0,0,0,1.0839698,0.25623968,0.43062326
351,0,0,0.104158506,0,1.1943305,0.10360728,0.70056003,0,0,0.8955556,3.352928,1.3699397,0.42519733,0.11818025,0.07139187,0,0.046595827,0,0,0,0.41727528,0,0,0,1.1444583
352,0,0,0.16916615,0.2899084,0,1.5408554,1.6829497,0,0,0,1.6566176,0,0,0.46262836,2.2704124,3.1839716,0,2.5528123,0.10222552,0.042887777,0.45938307,0,0,0,0
353,1.6277254,0,0.67369235,1.364663,0.68665195,0.69070995,0,0.5926864,0,0,0,0,0.120973,0.21160635,0,0.18868205,1.3200026,0,0,0,0.40674543,1.1437504,1.1179508,0.49434382,0.06396052
354,0.21464969,0,0.015039803,0,0.164962,0.9549418,0,0.030099407,2.0722244,0,0,0.19640185,0.7860389,0.98233706,0,2.6527822,0,2.3900738,0,0.024670195,0,0,0,0.8650296,0
355,0.6643933,0,0,0,0,0,0,0,0,0.28809264,0,1.1659794,0,0.5824271,0,0,0.27498427,0,0,0,0,0,0,0,0
356,0,0,0,0.900666,0,0,0,2.20083,0,0,0.9567497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0.1701502,0,0,0,0,0,0.92746896,1.8623005,0.6183843,0,0,0,0,0,0,0,0,0.2605959,1.3971426,0.49562442,0,0,0.21734174,0.17419079,0
358,0.23982626,1.1239837,0,0,0,0,1.1427202,0.8825179,0,0,0,0,0.21639019,0,0,0.1249699,0.46731752,0,0,0,0,0,0.1800247,0,0
359,0,0,0,0.29948097,0,0.3264052,4.0424533,0,1.9286569,0.1002959,0,0,0.65886754,0,0,0,0,0,0.66848296,0,0.25342903,0,0,0,0.62593436
360,0.43828437,0,0,1.0624323,1.0075322,0,1.062573,3.06758,0.7324041,0,0,0.72975165,0.39512843,0,2.155894,0,1.4013352,0,1.4309195,0.23413491,0,0.25603616,0.7608785,0.481471,0
361,1.3304913,0,0,0,0,0.11641461,0.23238657,0.99096966,0,0.34044802,5.785268,2.3612053,0,0.63497084,0,0,0,0,0,0.14965527,0,0,0,1.2081119,0
362,0,0,0,0.8538755,0.32255268,0,0.40875614,0.051762346,0,0.1325382,1.5787077,0,0,0.6494615,0,0,1.3493118,1.9865113,1.5343112,0,1.4847463,0.3244948,0,1.2870553,0
363,1.0195062,0,2.6550102,0,0,0.41846192,1.5517442,0.9964562,0.023611756,0.34861645,0,0,0,0.08436138,0,0,0,2.0414786,0,0,0,0,1.0353779,1.8984724,0
364,0,0.89702964,0.2953765,0.70071465,0,0,0,0.7217692,0,0.14471442,0,0.17509161,0.5041807,0,0.020918464,1.1328561,1.197391,1.8638355,0,0.51658607,0,0.3189535,0,0,0
365,1.1366514,0,0,0.14950722,0.027377263,1.9386983,0,0.050185908,1.2949566,0,0.5384621,0,0,0.4877088,0,0,0,0,0.7763225,1.4604295,0,0.61720365,0,0.0413342,0
366,1.5580688,0,0.37113118,1.365731,1.6395017,0.4152109,1.6891983,0.2882833,0.91883075,0,2.4982615,0,0,0.63000757,0,0,0,1.0472997,0,0,0.2483595,0,0,0,0
367,0,0,0,0,0,0,0.6944085,1.9195907,0,0,0,0,0.9594843,0.20061058,0.18169835,1.3193103,0.73310566,0,0,0,0,0,0,0,0
368,0,1.377359,0,0,0.11996934,0.43662986,0.5562886,0,0,0,0,0,0,0,2.1403642,3.2278671,0,1.3213849,0,0,1.1523162,0.1978506,0,0,0.7124628
369,0,0,0,0,1.2646351,0.38843682,0.98623854,0,0,0,1.2371677,0,2.2684486,0,0,0.83450943,0,0,0,0,0.5628762,0,0,0,0
370,0.9126386,1.1819185,0,0,0,0,0.5691526,0,0,0,0.41223112,0.46207577,1.8367953,0,0,0.33021128,0,0,0.5763964,0,0,0,0,0.26316312,0
371,0.61014545,0,0,0,0,0.7898739,0,2.5179203,0,0,0,0,0,0.16751605,1.526776,0,0,0,0,0.33347744,0,0,0,0,1.2596537
372,0,0,2.5451884,0,0,0,0,0.9886163,0,0,0,0.021913633,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0.11097959,0.37594163,1.2233415,0,0,0,0,0,0.016808933,0.99477845,0,0,0,0,0,0,0,0,0.3273858,0,0,0,0,0.70899636,0.050612714
374,0,0.5888196,0,0,0.48242182,0,0.3702214,0,0,0.24128315,0,0.26991552,2.215175,0,0.9390578,7.149226,0,0.9487418,0,0,0,0.4066664,0,0,0
375,0,0.40607175,0,0,0,0.7382188,0,0,0.33501408,0,0,0.5846075,2.7604766,0.45761368,0,0.6447671,0.9404082,2.1239917,1.1953881,0,0.064570256,0.22418474,0.047162127,1.3166652,0.8218572
376,0.182012,0,0,0.58009547,0.9455172,0,0,0,0,0,0,0,8.338428,0,0,0,0,8.662682,0,0,0,0,0.36630195,0,0
377,0,0.8962906,0.2821602,0.2919312,0.47448653,1.1631358,1.279017,0.74037355,0.12015958,0,4.801066,0,7.2176785,0,0,0.5419743,0,0.3973527,0,0.70053214,0,0.42943922,0.8947203,1.127663,0
378,1.6941113,0.40948477,0.9778495,1.7736877,0,0,0,0,0,0,0,0.22035408,4.580201,0,0,0,0,1.4984711,0,0.28154123,0,1.1239355,0,0,2.034825
379,0,0,0,0.6375218,0,0.6414026,0,1.772592,0.3791484,0.12248608,0,0,7.7308626,0.54129237,0,0,0,5.411377,0,0,0.47471765,1.5400892,0,0.5204512,0
380,0,0,0,0,0,0,0.9480986,0,0.21050976,1.3642583,1.4553642,0,6.902002,0.65517557,0,0.7954988,0.29489598,0,0,0.32859072,0,0,0.88721526,0.18602553,0
381,0,0.6981993,0.7255513,0.17465664,0,0,0,2.2307062,0,0,0,2.3804514,9.034284,0,2.0982423,2.5097413,0,0,0.22149715,0.1588309,0,0.8020038,0,0,0.79161155
382,0,1.0159041,0,0.013606034,0.033726063,0,0.007567153,0.36220443,0.35390225,0,1.2109249,0.1606441,5.1963396,0,0,0,0,0.68862283,0,0,0.619586,0.83566076,1.4327797,0,0
383,0,2.434309,0,0,0.7429057,2.2009149,1.0262734,0,0,0.6163232,0,0.18274108,3.8418937,0,0,1.8159662,0,0,0.14063038,0.49847612,1.3522129,0,0,0,0
384,0,0.06810276,0,0,0.920586,0,0.179173,0,0,0,0,0,5.287598,0,0.78788126,0,1.9422348,4.702046,0,0,0,0,1.2928803,0,0
385,0,0.41112417,0,0,0.69301337,0.93143845,0,0,0,0,0,0,7.3296337,0,0,0,0.20456222,0.946265,0.008731943,0,0.9259051,0.23546687,0,0.07949895,0.8557303
386,0.6515999,0,0,0,0,0,0,0,0.17895703,0.6619016,0,0,5.91288,0,0.6479758,0,1.4927654,0,1.4567701,0,0,0.9855458,1.4698035,0,0
387,1.0523267,0,0.9941819,0,0,0,0.6279039,0,0.47718662,0,1.2490718,1.6093923,1.4953734,0,0,0,0,7.2493734,0,0.17108648,0.70088536,0,0.5917946,0.018474357,0
388,0,0,0,0,0,0,0.4117912,0,1.7867036,0.32198197,0,0,1.1849514,0,0,0.15391752,0.0410016,1.1781479,0.3016004,0,0,0.74476445,0.34778294,0,0
389,0,0,0,1.7749223,0,0,0,1.9174693,0,0,1.091938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,1.2901636,0.30217394,1.6747636,2.4752233,0,0,0,0,0,0,0,0.58366364,0.6312534,0.54252595,0.42809704,0,0.23786499,0.34848914
391,1.4865363,0,0,0.45330158,1.657545,0.49374348,0,0,0.80447626,0,0.24650805,0.7524045,0,0,1.926246,0.05676077,0,0,0,0,0.11934479,2.2225287,1.7978781,1.1217086,0.20910223
392,0,0.39418072,0.22915047,2.5523977,0,0,0,0,1.7779721,0,0.5679099,1.1577935,0.18012722,0,0,2.2544239,0,0,0.9644203,0,0,0.18353347,0,0.10380965,0
393,0,0,1.4516613,0,0,0,0.88581836,0,0,1.2219776,0,0,0,0.59853166,0,1.0017668,1.3626751,0,0.042293422,0.20556518,0.069114886,0,0.10609289,0,0
394,0,0,1.5219986,0,0.6939448,0,0,0.029949758,0,0.045408774,0,0,0,0.2119724,0,0,0,0,0,0,0.081918284,0,1.6319432,0,0
395,0,0,0,0,0.040914472,0,0,0.7469051,0.6633079,0.40780622,1.6936661,0,0.045158535,0.18340136,0,0.3921673,0.59897375,0,1.4338622,0,0.7186563,0,0,0.33466724,0.19294208
396,0,0,1.0894825,0,0,0,0,1.7498714,0.12709431,0,0,0,0,0,1.1583986,2.0710566,0.48897588,0.54487646,0.2500661,0,0.55350804,0,0,0.19250377,0.8222699
397,1.2351278,0.36202958,0,0.69575673,0,0.20522164,0,0,0,0.21408445,0,0,0.2674225,0,0,0,1.3119019,1.3335543,1.1506243,0.58544314,1.2050308,0,0,0,0
398,0.8998823,2.404164,0,0,0,0,0,0,0,0.3832118,1.034275,0,0.17391996,0,1.4916679,0,0,0,0,0,0.55056226,0,0,0,0
399,0,0,0,2.6152413,0,0,0.31348324,0,0,0.15299018,4.173846,0,0,0.8097114,0.5194939,0,0,3.9445708,0.46445432,0,0,2.1404955,0,0,0.04804925
400,0.37065196,0,0.14042634,0,0.6553438,0,0,0,0,0,1.762896,0.445421,0,0,0,0,0,0,0.9632822,0.343601,0,0,0.50081706,0,1.0991222
401,0,0,0.7596361,0,1.4417988,0,0,0,0.05911098,0,3.2779937,0,1.2535502,0.4023377,0,3.7067626,1.0372189,0,0,0,0.18929648,0.8723697,0,0,0
402,0,0,1.2123523,0.26928103,0,2.4647708,0.16106322,0,0,0,0,1.7336582,0,0,0,0,0.7670585,0,0,0,0,0,0,0,0
403,0,0.3195317,0,2.3210769,0.9123084,0,0,0,0.1629046,0,0,0,0,0.46629405,0,1.9431475,0.28429013,1.9036195,1.8143601,0.8513381,0,0.841003,0,0,0
404,2.0212383,0,0,0,0,0,0.27732775,0,0,0.4043172,0.63982487,0,0,0,0.7227473,0,0,0,0,0,0,0,0,0.34949893,0
405,0.18202811,0,0,0,1.1931498,0,0,0.8523191,0.084660076,0,0,1.0499688,0,0.20710313,0.14539376,0.78642476,0,0,0,0,0,0,0.2658003,0.43852693,0
406,0,0,0,0,0,0.96196747,1.5414171,0,0,0,0,0,0.49633402,0.45084748,0.5416769,0,0.53777725,4.096181,0,0,0,0,0,1.2013992,0
407,0,0,0.48327237,0.45671695,1.4217385,0.595785,0.760494,0.11622283,0,0,0,0,0,0.000547875,1.0630528,1.2682589,0,1.2297175,0.64808786,0,1.3470064,0,0.6381553,0,0.16749199
408,0,0.900763,0,0.05765649,0,0,0,0,0,0.9308164,0,0,0.1313835,0,0,0,0,0.39007285,0.20987105,1.4278224,0,0,0.12552871,0.8831731,0
409,0.43356118,0.50753605,0,0,0,0.50788033,1.9797744,0,0,0,0.22135048,0,0,0,0,0,0,0.20955002,0.27532494,0.38309002,0,0,0,0.7607685,0.41597515
410,1.934694,0,0.21238054,0.8013868,0,0,0.51915467,0,0.40467677,0,0,0,0.68786573,0,0,0.16066058,0,1.3742712,0,0.9514596,0,0,0.8742804,1.6781031,0
411,0,0,0,0,0,0,0,0.8459799,0.46866956,0,3.589195,0.667203,0,1.912912,0,0,0.64696825,0,0.06842786,0,0,0.39394975,0.043260623,0,0.7825448
412,0,0.2831724,0.48162907,0,0,0.1873317,0.29419184,0,0,0,0,0,0,0.076785795,1.7614651,1.0226655,0,3.089313,1.1503271,0,0.15321472,0,0,0,1.517003
413,0,0,0.24839349,0,0,0,0.36936525,0,0,0,1.0231447,0,0,0.5785272,0,0.2417895,0.77030784,0,0.58955234,0.03118278,0.11406994,0,0,0,0
414,0,0,0,0,0.61723703,0,0,0,0,0,4.8142934,0,0,1.3390387,0,1.3424016,0,0,0,0,0,0,0,0,0.20907071
415,0.97825426,1.4673288,0.6007426,0,0.33372363,1.3141856,0,0.14937219,0,0,2.9109085,0,0.28253865,0,2.3297417,1.7340941,0,0,0,0.38776976,0,0,0,0,0
416,0,0,0,0,0,0,0.003765225,0,0.5435139,0.2619669,1.2845376,0,0,0.5166743,0,0,0,0.58127695,1.1902745,0,1.7311597,0,1.7771882,0,0
417,0,0.64633197,0,1.320362,0,0,0,0,0,0.26428977,0,0,0.3498513,0.19392098,1.0264795,2.487402,0,1.3625506,0,0,0,0,1.1598917,0,0
418,0,0.16223831,0,0,0,0,0,0.05465105,0.5185924,0,0,2.5251644,0,0.16236691,0,0.11877769,1.032777,0,0.19691013,0,0,1.55275,0,0.49874935,0
419,0,0,0,0,0.7986236,0,1.4951329,0,0.52449125,0.7309558,0,0,0,0.5363654,0,0.95987636,0,0,1.438223,0.39321432,0,0,0,0,0
420,3.0860696,0.40660766,0.08133183,0,0,1.4435977,0,0.64048755,0,0,0,1.7412494,0,1.3321589,0,2.1472442,1.0531945,0,0.44793534,0.7318069,0.10681422,0,0,0,0
421,0,1.9160382,0,0,0,0.012922486,0.5251527,0,1.8845602,0.51642555,0,0,0,0,0,0.5453014,0.6345661,3.2545364,0,0.066828534,0.69344294,0.5881249,0,0.5895718,0
422,0,1.1508309,0,0,0.9222514,0.31722924,0,0.13090163,0.5097444,0.40257838,0.30705145,0,0,0.957642,0.16381143,0,0,0,0.9944354,0,0.25240585,1.2709914,0,0,0
423,0,0,1.5996078,0,0,0,0,0,0,0.19230996,0,0,0.121534206,0,1.220263,0.17634383,0,0,0,1.2527249,0,0,0.7909841,0.4955883,1.0056902
424,0,0,0,0.7252914,0.1403907,0.3928789,0,0,0.01923264,0.3565128,0,0,0.46126035,0,0,0,0,0,0,0,0,1.1766078,0,0,0
425,0,0.15484658,0,0,0,0,0,0,0,0.6890103,1.0830358,0,0.35886806,1.4481071,0,2.6692016,0,0,0,0,0,0,0,0.31628034,0.38782567
426,1.8419002,0,0,1.4476873,0,0,0,1.1379243,0.499893,0,1.407124,0,0,0,0,0,0,0,0,0,0,0,0.44795233,0,0
427,0.38435107,0.055861443,1.1162114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4718136,1.0036741
428,0,0.13169912,0,2.0108504,0,0,0,0.27120915,0,0,0,0,0.20223829,0,0,0,0,0,0,0,0.64625597,0.31547678,0,0.016798565,0
429,0.028385567,0.21419239,0.81789535,0,0.02718533,0,3.5660932,0.28438604,0,0,0,0.6563162,0.89441824,0,0,0,1.5375534,0,0,0,0,0,0.007348374,0.6282401,0
430,0,0,1.2059972,0,0.21589702,0,0,0.8450083,0,0,0,0,0,0,0,0,0,1.0573043,1.1605792,0,0,0.04102319,0.13582318,0,0
431,0.23974968,0,1.7103221,1.060018,0,0,0,0.42969215,0,0,0.062519886,0.31484684,0,0.98652494,1.404072,0,0,1.9319072,0,0.40214065,0.5406881,0,0.18818748,0.017334016,0.007235995
432,0,0,1.2648561,0,0.32371184,0,2.1901555,0,0.35817972,0,1.9578886,0,0,0.86288685,0,0,2.758744,0.4535887,0,0.060893763,0,0,0.75707597,0,0
433,0.088470936,0,1.0098356,1.6170193,0,0,0.9806571,0.97352296,0.69678056,0,0,0,0.9458122,0,0,0.29548153,0,0,0,0.73967904,0,0.24292006,0.27131796,0,0
434,0.20010133,0,0,0,0.27935535,0,0,0.8387157,0,0,0,1.104648,0.1511308,0,0,0,0,0,0.46532023,0,0,1.3083419,0,2.8292975,0
435,1.3377215,0,1.8196541,0,1.7403986,0,0,0.00476531,0,1.4056824,2.3182383,0.7700919,0,1.4259923,0,0.33166438,0,0,0,0.39683914,0,0.13048427,0,0,0
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18747026,0,3.6021404,0.74734074,0.6896988,0,0.1362455,0,2.0104074,0
437,0.5695421,0,0.22760826,0.30683056,0,1.759431,0,0,0.4973936,0,0,0,0,0,0.08481929,0,0,0.035440106,0,2.1816404,0,0,0.16591161,0,0
438,0,0.92200947,1.5476075,0.25348124,0,0,3.180734,2.5156689,0.8031453,1.3449305,0,0,0.28735214,0,1.3918259,0,0,1.935488,0.4852692,0,0,0,1.3278838,0,0.3211056
439,0,0,0,1.1011968,0,0.15865986,2.7074819,0,0.21434462,0,0,1.3141882,0,0.39127973,0,0,1.0925071,0.7783101,0,0,0.24192044,0,0,0,2.0584075
440,1.3284216,0,0,2.967324,0,2.3027952,0.9339335,2.0110312,0,1.0079334,0,0.5549424,0,0,0.35010028,2.9148448,0,1.551727,0,0,0.052096162,0,0,0.5692274,0
441,0,0,0,0,1.5435703,0,1.6257976,0.56159055,0.34223738,0,0,0,0.28800026,0,0,0.45847338,1.0739962,0.9559662,0,0,1.5281571,0,0,0,0.16291946
442,0.71195537,0,0.5027168,0,0.06806184,1.0022633,0,2.0071177,0,0,0.16551322,0,0,0,0,0,0.59632,0,0,0,0.6783576,0,0,0,0
443,0.16466208,0,0.1617254,4.3836675,0,0,0,0,0,0,0.1956917,0.47273898,0,0,0,0,0,0.30163908,1.8302529,0,0,0.8917837,0,0.7383186,0
444,0,0,0.41660354,0,0.21992667,0.7317715,1.37336,2.5472496,0,0.09601158,4.6105304,0.12483004,0,0,0,0,0.49542338,0,0,0,0.35791194,0.7961508,0,0,0
445,0,0,1.1108444,0.2485112,0.007710632,0,0,0,3.2083054,0,3.375616,0,0,0,0,0.7628108,0,0,0,0,0.6126976,0,0.04135162,0,0.7295977
446,0.6507578,1.5157033,0,0.083835304,0,0,0,0,0.10784478,0,0,0,0,0,0.94740087,0,0.21915314,0,0,1.2637942,0.023395378,0,0.46102917,1.3175875,0.036301736
447,0,0,0,0.23615786,0.29214096,0,0,0,0,0.49335915,0,0,0,0,0,0,0,0,0,0,0.10317634,0,0,0,0
448,0,0,1.6281585,0,0,0,0.14326915,0,1.5204314,0.35252008,0,0,0,0.456349,0,0,0,0,0,0,0,0,0.24363357,0,0.057494145
449,0,0.39408144,0,0,0,0.78262,0,0,0,0.43728897,1.5397168,0.5267052,0,0,0.2407512,4.419566,0.97413445,0,0.59852165,0.21584196,0,0.97862273,1.5710603,0.83532506,0.2785732
450,0,0,0.020370686,3.281246,0,0,1.6415457,0,0,1.1905311,0,0.000645953,1.336786,0,0.9133155,0,0,0,0.9176713,0.06717257,0,0,1.1061565,0,0.76328164
451,0,0.8102613,0,0,0,0,1.5820037,0.84411734,0,0,3.1128044,0.59853435,0,0,0,0,0,0.2996776,0.209438,0,0.3767349,0.85938716,0,0.19765048,0
452,0,0.5378363,0.21043615,0,0.6082439,1.217819,3.344896,0.65641546,0,0,0,1.0240165,1.3068533,0,0,3.4800625,0.3973675,0,0.6470621,0.053878553,0,0,0,0,0
453,0.7988145,0,0.56469786,0,0,0.33861843,0,0,0.37012234,0,3.2714047,0,0,0,0,0.26934785,0,3.0743675,0,0,0,0,0.30140525,0.073421136,0
454,0.64197224,0,0,0,0.5749187,0,0,0,0,0.5665655,0,0,0.9794223,0.36158037,0,0.57434624,0,0,0.45635748,0,0.68340147,0,0,0,1.3407702
455,0,0,0.107302785,0,0,0,2.2998087,0,0,0,0,0.1294596,0,0.60721624,1.3126739,0,0,0,0.28899857,0,0,0,0,0.18275863,0.5220037
456,0,0,0,0,1.1856782,0,0,0.017765447,0,0,0,0,0,0.83062357,0.1718368,0,0,0.18206772,0,0.24957797,0,0,0,0,0
457,0,0.51934004,0,0.10612516,0,0,0,0,0.4648158,0,0,0,0,0.87936366,0,0.5844331,2.387568,0,0,0.9345154,0,0.8597107,0,0.39330584,0
458,0,0.7219176,0.9053323,0,0.52809584,0,0,0.81802285,0,0,2.0377564,0,0,0.75256926,0,0.995186,0,1.912246,0,0,0,0,0,0,0
