x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021
352,0,0,0,0,0,0,0.013258019,0,0.27756375,0,0.003990321,0,0,0.51862335,0,4.098006,0,0,0,0,1.8143504,0
353,0,0,0,0,0,0,0,0.1366037,0,0,0.41118053,0.053156074,0.15687086,0,0,0,0.2740148,0,0,1.7911807,0,1.2708519
354,1.6343235,0,0.7615606,1.313741,1.3489166,0.45044246,0,0,0,0,0.25726452,0,0,0.21146095,1.0299336,1.2393991,0,0.40177372,0,0,0,0.61817336
355,0,0,0,0,0,0,0,0,2.019158,0.4240349,0,0,0,0,0,0,0,0,0.68604535,0,0,0.12488049
356,0,0,0.24633294,0,0,0,1.0505307,0,0,0.2089394,0,0,0.7945206,0,0.65097255,0,0,0,0.044519704,0,0,0
357,1.4526793,4.068259,0,0,0.4543684,0,0,0,0,0.081498,0,0,0,0.42604193,0,0,0,0,0,0,0,0
358,0,0,0.20905286,0,0,0,0,0,0.45928547,0.0595698,0,0,0.16631503,0,0,0.22863162,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0.044553988,0.8173674,0,0.10926186,0.06529091,0,0,0,0,0,0.35040846,0,0,0,0
360,0,0.4633613,0.68536466,0.12614213,0,0.2634643,1.1335702,0,0.086835496,0.061469037,0.32646427,0.041825034,0,0,0.29156622,0,0,1.0029786,0,0,0,0
361,0,2.0910819,0.23983122,0,0.43529347,0.7937575,2.5536773,0,0,0.4895796,0,1.7263236,0.94604754,0,0,0,0,0.28088143,0.8108444,0.01942274,0.3434942,0
362,0,0,0.85405815,0,0,0,0,0.20084266,0,0,0,0.3956146,0,0,0.27879032,0.8252504,0,0,0.6806068,0.17445809,0,0
363,0.6309333,0,0,0.25984693,0,0,0,1.1346227,0.5386057,0,0,1.1191078,0,0.63548,0.21188866,0,0,0,0,0.6212521,0.536766,0.23718446
364,0,4.5377913,0,0,0,0,0,0,0,0.02640549,0,0.1637706,0.18403958,0.019319087,0.17631882,0.529217,0,1.4967655,1.1734667,0,0.43067485,1.391638
365,1.7228061,0,0,0.43940988,0.7113926,0.76195306,1.3373784,0,0,0.11377519,0.12448552,0,0,0,0.33109686,0,0,0,0,0,0,0
366,0,0,0,0,0.50377303,0.10742875,0,0,1.0832345,0,0.13228591,0,0.20472738,0,0,0,0.7347606,0,0.9253153,0.2596966,0,0.18319449
367,0,0,0,0,0,0.70399886,0,0,0,0,0.114258565,0.6202609,1.4094486,0.28641307,0.32175058,0,0.61709815,0.067162775,0,0,0.7632143,0
368,0.41778457,2.7772667,1.7585032,0,0.32432452,0,2.0582957,0,0,0,0.008574243,0.20655581,0,0.84071285,0.66257507,0,0,0.8909416,0.06665068,0,0.57939214,0
369,3.2330241,0,0,0,0.034776807,0,0,1.3597555,0,0.15760496,0.4301174,1.0732566,0,0,0,0.6103544,0,0.813742,0.17264715,0,0,0
370,0,5.149037,0,0.73896474,0,0,0.19967984,0.38079026,1.2473315,0,0.90228415,0.2280326,0,0.06655683,0.07939713,0.7813899,0,0,0.04632419,0,1.2970008,0
371,0,0,0.8588067,0,0,0,0,0.9452308,2.103509,0,0.2775923,0,0,0.7491459,0,0,0,0,0,0.11833822,0,0.6532935
372,1.3540808,0,1.1870756,0,0.73846865,0.14237101,0,0,0,0.31044248,0.6724052,0,0,1.3871975,1.5266825,0,1.1102589,0,0.22883992,0.9551496,0,0
373,0,0,0,0,0,0,0,0.062244896,0,0,0,0,0,0,0,0,0.73976445,0,0,0,0,0
374,4.953743,0.70169115,0,0,0,0.0696059,1.0053629,0.53709894,0,0.18364054,0,0,0,0,0,0,0,0.004519351,0,0.15649466,0,0
375,0,0,1.2038171,0,1.1120876,0.48888025,0,0.17573497,0,0,0.07369058,0,0,0,0,0.28914192,0.07698652,1.2891662,0.056889217,0.21567526,0,0
376,0,4.3659863,0.011716583,0.16647469,0.62885785,0,0,0,0.9208189,0,0.73935694,0,0,0,0,0,0.124146186,0,0.8837001,0,0,0
377,0.6224846,5.1337957,0.17862363,0.43008095,0.6680341,0.021553937,0,0,1.5720471,0.008069146,0,0.08604751,0,0,0.77807266,1.0522134,0.8571756,0,0,0.6127133,0,0
378,0,0,0,0.10237571,0,0,0,0.38301456,0.4077988,0.32398742,0.21281254,0.30528674,0,0,0,1.1567004,0,0,0,1.3865273,0.26995105,2.1214035
379,0,0,0,0.6501834,0,0.7341561,0,0,0,0,0.033339802,0,0.90915716,0.9120893,0.2049855,0.99513584,0,0.97190803,0,0,0,0
380,0.044348966,0,0.5836113,0,0,0.49178034,2.6226606,0,1.3817757,0.31129292,0,0,0,0,2.2080448,0,0,1.5152283,0,0,0.6751624,1.3877386
381,0,0,0,0,0,0,0,0,1.5798622,0,0,0,0.8846906,1.0518904,0,0,0,1.0223615,0.31087402,0,0.55195165,0.26937383
382,0,2.2489276,0,0,0,0,0,0,0.77196074,0,0,0.45171252,0,0.14508316,0,1.6642087,0,0,0.3634178,0,0,0
383,0,0,0,0,0.9765273,0,0,0,0,0,0,0,0,0,0.26631525,0,0.28604877,1.4240462,0.37826514,0,0,0
384,0,0,0.1846449,0.49455318,0,0,0,0,0.4993094,0,0,0.049883284,0,0,0.7477205,0,0.77947897,0,0.47209388,1.747289,0.9078579,1.6255538
385,0,5.2599616,0.42361432,0,0.2825398,0.004654072,0,0,0,0,0.21915464,0.44141543,0,0,0.300623,0,0,0,0,0,0.3005799,0.72374517
386,0,0,0,0,0,0,0,0,0,0.5207083,0.2855498,0.5738936,0.6162289,0.4183207,0,0.79329664,0.30518806,1.0949048,0.50380915,0,0,0
387,0.21072105,0.42584637,0,0.013757668,0.6658179,0,1.038314,0.29941264,0.050466273,0.33660275,0.17848659,0,0,0,0.675694,1.2361485,0,0.13621221,0.30758783,0.4766547,0,0.8315655
388,0,0,0,0,0.1014877,0,0,0,0,0,0,0,0.10166281,0,0,0,0.9291355,0.38746965,0,0.048721883,0.18425627,0
389,1.7454326,0,1.0698712,0.7583817,0,0,0,0,0,0.3486997,0,0.10934774,1.0240469,0.54261404,0.4870332,0,0,0.52108145,0,0,0,0
390,0,0,0.8587689,0,0,1.1808805,0,0,0,0,0,1.4315256,0,0,0.071054555,0,0,0.8447694,0,0.91459936,0,0
391,1.2014899,0,0,0,0,0,0,0,0,0,0.06911035,0,0,0.19302885,0,0,0,0.793743,0,0,1.3441968,0
392,0.8110016,0,0,0.62405497,0,0,0,0,0,0.3042008,0,0.0590363,0,0,1.5607092,0,0,0.78936386,0.43357503,0,0,0
393,1.3028641,0.20160551,0,0.21973394,0,0,1.3372105,0,0,0,0,0,0,0.7696546,1.7266825,0,0.31528625,0.68926615,0,0,0,0
394,0,0,0,0,0.22325265,0,0,0.5512941,0,0,0,0.17016768,0,0.48855492,0,1.0091312,0,0,0.44191498,0,0.08716874,0
395,0,0,0.9476888,0.20051357,1.1704774,0,0.3757506,0.63351804,2.8440948,0.31100625,0.483559,0,0.84866357,0.39706233,1.9942648,0,0,0,0,0,1.0441365,0
396,0,0,0.665573,0.624596,0,0.67859936,0,0,1.1255972,0,0,0,0.06235677,0,0,0,0,0,0,0.24790592,0,0
397,0,4.13385,0,0,0,1.2611858,0.2422776,0.5352978,0,0,0,0.117741495,0.2263254,0,0.8333537,0,0,0,0,0.18236874,0,0
398,0,0,0,1.0272024,0,0.053462356,0.8297766,0,0,0,0,0.19853857,0,0.33962855,0.023353798,0,0,0,0.48848113,0.3476789,1.128663,0.12557098
399,0.50205976,0,0,0,0,0,0,0,4.209935,0,0,0.06800278,0.47126204,0,0.34469777,0,1.8069421,0,0,0.4744313,0,0
400,2.4412305,0,0,0,0.7221309,0.7379776,0,0.24711974,0,0,0,0,0,0,0.13931504,0,0.54096645,0,1.1087003,0.14659451,0.56274575,0.99349964
401,1.4086888,8.9178,0,0,1.6129143,0.056446783,0.4480423,0,0,0.23331298,0.027916458,0,0,0,0,1.9701642,0.35584128,0.7262865,0,0.67179704,0.24622288,0
402,0,0,0,0.77904445,0,0,0,0,0,1.0285003,0.81466293,0,0,0.08289463,0,1.326518,0.2597919,0.6313612,0.23825552,0,0.06594462,0.82026243
403,0,0,1.0707442,0,0,0,1.0269988,0.9252531,0,0,0,0.058479685,0.33937183,0,0,0,0.12118434,0,0,0,0,0
404,0,1.1536194,0,0,0.5903135,0.62929803,0,0,0,0,0,0,0,0,0,2.0217915,0.55127734,0,0.6396628,0.022516754,0,0.23800933
405,0,0,0,0,1.0648004,0,0,0.8419282,0,0,0,0,0.013969318,1.1467551,0.14361304,0,0,0,0,0.4451549,0,0
406,0,0,0,0,0.29893383,0,0,0,0.70587116,0,0.677874,0.33703327,0,0.6129232,0,0,0,0.26588857,0,0.076148346,0.6860087,0
407,1.5153941,1.4732318,0,0.5192571,0,0,0,0,0.030475495,0,0,0.70365727,0,0,0,0,0,1.1413099,0,0,0,0
408,0,6.379117,0,0.33596554,0,0,1.4755853,0,0,0,0,0.012864687,0,0,0,0,0.43093827,1.3320035,0,0,0,2.195034
409,0.2577301,0,0,0,0,0.3003114,0,0.4905994,0,0.07682052,0,0,0,0.41545483,0.17875113,0,0,0,0.09928095,0,0,0
410,1.0638275,0.39089954,0.7274466,0,1.3061521,0,0,0.29113302,0,0.3779432,0,0,0.21971898,0,0.4908144,0,0,0.15848297,0.366957,0.14325598,0,1.4584782
411,0,0,0,0.48484433,0,0,0.15958518,0,0,0,0.7178819,0.12311553,0,0,0,0,0.9652923,0,0,0.90543455,0,0
412,0.8100561,2.4605281,0,0.303539,0,0,0.094513044,0,0.054491594,0.9908207,0,0,0.007248587,0,0,3.2420256,0.032539386,0,0.099304855,0,1.6841086,0
413,0.9970821,0,0.39818692,0,1.0227482,0,2.2047336,0.58463264,0,0,0,0,0.22328512,1.0717039,0.31434608,0,1.3150723,0,0.09116093,0,0.8285058,0.896392
414,0,0.8624049,0.36787003,0.032233268,0,0,0,0,0.38084123,0.23652022,0.07229771,0,0.40469557,0,1.341676,1.5023743,0,0,0,1.539127,0,0.4026423
415,0,0,0,0,0.6994775,0,0,0.12203057,0,0,0.5094205,0,0,0,0,0,0.32082397,0,0,0.105918385,0,0
416,0.2796228,4.232533,0.4618177,0,1.3643724,0.5010645,0,0,0,0.8252396,0,0,0,0,0,0.3919623,0,0,0.31021574,0,0.8010885,0
417,0,0,0.8426486,0.09350813,0.36496085,0,0.091235496,0.10898443,0.021173509,0,0.27957547,0,0,0,0,0,0,0.68133456,0.366021,0.19368982,0.30299592,0
418,0.29924396,6.0130625,0,0,0,0,0.15385099,0,0,0,0.07082832,0,0.5914928,0,0,0.33137497,0,0,0.10589483,0,0.14522764,0
419,0,0,0.5175207,0,0,0,0,0,1.9464409,0,0,0.579885,0.6378068,0,0.28060704,0.8511618,0.3532684,0.5102254,0,0,0.45146358,0
420,1.0496833,0,0.89538026,0,0,0.12801203,0,0,0,0.9459184,0.50161535,0.056016337,0,0,0,0,0,0,0,0,0,0.009168911
421,0,0,0.19858012,0,0,0,0,0,0.6841597,0,0,0,0.010059758,0.6615772,0,0,0,0.9049315,0.051670313,0,0,0
422,0,0,0,0,1.5210298,0,0,0,0,0,0,0.7383033,0,0.09850373,0,0,0.22904168,0,0,0.7719416,0,0
423,0,0,0,0.04551682,0,0.023847256,0,0,0,0,0.3305482,0,0,0,0,0,0,0.07685316,0,0,0,0
424,2.2372065,0,0,0,0,0,0.058979157,0,0,0,0,0.36551282,0,0,0.027318664,3.1467698,0,0,0.16393575,1.2162011,0,0
425,0.07393749,1.7837269,0.1297627,0,0,0.58471423,0,0.4334674,0.47657645,0,0.25849646,0,0.06633303,0.07987723,0,0,1.753509,0.21344972,0,0,0.5502847,0.88399225
426,0,0.7601975,0,0,0,0.10381754,0.65929604,0.5983444,0.32120237,1.0501567,0.17398454,0,0.83195114,0,0,0,0,0,0.2048462,0,0,0.10830342
427,0,0,0,0,0,0.6025419,0,0,0,0.11255347,0.7209068,0,0,0,0.15529633,0,0.5765935,0,0,0,0,0.7413723
428,0,0,0,0,1.0905906,0.14636129,1.6102328,0,0.22523516,0,0,0.3485831,0.25900948,0.82919097,0,1.5747132,0,0.018232325,0.1580723,0,0,0.57919246
429,0.6392645,0,0,0.82129204,0,0,0,0.36943677,0.07860222,0,0,0,0,0.4239749,0,0,0.6268693,0,0.33433074,0.6512844,1.0163363,3.217507
430,0.9448045,0,0.7837543,0,0.36849746,0,1.7487742,0.06082465,0,0.19438617,0.7373694,0,0.000404702,0,0,0.16818696,0.13260637,0,0.49626338,0,0,0
431,2.7367184,0,0,1.3860945,0,0.2189238,0,0,0,0,0.10670163,0,0.9121443,0.41911474,0.87255406,1.3386259,0,1.0435311,1.0571792,0,0.30358797,0
432,2.1816165,2.1944306,0,0,0.5649311,0,0,0,0,0.21590082,0,0.011240376,0,0.1873221,0.27914074,0,0,0,0,0,0.9372128,0
433,0,0,0,0,0,0.6050653,0,0.08810299,1.4307749,0,0.23720515,0.19886616,0.07452117,0,0,0,0,0.08747422,0,0.32844514,0.78854245,0
434,0,0,0,0.43122604,0,0.10241675,0.99820936,0,0.7789401,0,0.26425314,0,0.40360954,0,0,0,0,0,0,0.5657545,0.897394,0.82018274
435,0,6.549153,2.2498798,0.6281804,1.2133799,0,0,0,0,0,0,0,0,0,0,0,0.2204398,1.2150075,0.6093331,0.6706789,0,1.1494213
436,0,0,0.66057444,0,0.05797321,0,0,0,0,0,0,0,0,0,0.53655833,0,0.19090214,0.73249936,0,0,0,0.57367474
437,0,0,0.8678549,0,0.17408857,0,0,0,4.3677573,0.23574543,0,0,0.8948008,0,0.2560646,1.8515921,0,0,0,0.74463725,0,1.5663049
438,1.5630021,0,0,0,0.6395059,0,0,0,0,0,0,0,0,0,0,0.5356269,0,0,0.63269806,1.5212274,0,0
439,0,2.3176985,0,0,0,0.08794046,0,0,0,0,0,0,0,0.49711338,0,0.08341533,0,0.57073706,0.5140568,0,0,0
440,2.1554759,0,0,0,0,0,0,1.0935168,1.157748,0.082778744,0,0.76838106,0.091599256,0.4253822,0,3.617188,0.4227645,0,0,0,0.2798973,0
441,0.059895452,1.647807,0.6238123,0,0,0,0,0.055593383,0.31049204,0,0,0.07058021,0,0.9561176,0,3.8033032,0.6866549,0,0.9411531,0,0,0
442,3.3271184,0,0.27351955,0,0,0.74143356,0.600675,0.9075438,1.3413844,0,0,0,0,0,0,1.0144249,0.85903287,0,0.45838666,0.29699793,1.9024016,1.0742066
443,3.1561809,0.9410147,0.09795839,0,0,0,0.004243102,0.018802091,0,0,0,0.64105606,0,0,0,0.36219567,0.18699637,0,0.10685858,0.84101397,0.1338274,0
444,0.6380889,0,0.6227715,1.0389005,1.1194209,0,0.74565566,0.11920392,0,0.30779263,0,0,0.0414884,0,0,2.9750388,0,0,0,0.9565388,0,0
445,1.4698701,0,0,0,0,0.75421226,1.9068948,0.5763573,0,0,0,0,0.9971562,0,0.7600996,5.0434327,0,0,0,0,1.1833513,0.19357923
446,0.24102941,0,1.305881,0,0,0,0.012465635,0,0,0,0,0.20650426,0,0,0,0,0.12965877,0,0,1.2600312,0,0.99169415
447,0.67043424,0,0.07746053,0,0,0,0.62602353,0.65159506,0,0.19986255,0,0.10415975,0,0.042074844,0,0,0,0,0,0.16783905,0.81793237,0
448,0,3.1243882,0,0,0,0,0,0.3247349,0,0.31160966,0.04624007,1.320621,0,0.33888632,1.6300962,0,0,0,0,0,0.91316646,1.1075462
449,0.8493537,0,0.049422804,0,1.8172452,0,0,0,0,0,0,0,0,0.13472702,0,0,0,0.7231843,0,0,0,0.6757763
450,0,0,0,0,0,0,0.8282306,0,0,0,0.41169137,0,0,0.12274981,0,0,0.6616703,0,0,0,0,0.10475044
451,0,0,0,0.5523323,0,0.36188546,1.3073262,0,0,0.013737445,0.18141048,0,0,0,0,0,0,0.2836723,1.1983348,0,0,0
452,1.3011936,3.2194617,0.003164285,0.19315477,0.6965683,0.8085643,0,0,0,0,0,0,0,0.41889194,0,0,0,0,0.35059327,0,0,0
453,0,0,0.28302306,1.3067036,0.365181,0,0.30930045,0,0,0,0,0.03129515,0.47911665,0,0.54800785,0.40353245,0,0.5775334,0.06306393,0,0.119650796,0
454,0,0,0,0,0,0,0,0,0,0.14337227,0,0,0,0,0,0,0.016016701,0.98635226,0.45678917,0,0.82068455,0
455,0,0,0.7371757,0,0.49069464,0,0,0.34722427,0,0,0,0.34927377,0,0,0,0,0.1298967,0,0,0,0,0
456,0,0,0,0,0,0,0,0.73889405,0.029436208,0,0,0,0.49488828,0,0.4403274,1.6959462,0.27499384,0.38288945,0,0,0.51152825,0
457,0,0,0,0.16707875,2.0969543,0,1.4685537,0.006875845,2.1525338,0,0,0,0,0,0.1579114,0.722797,0.071278505,0,0,0,0,0
458,0,2.3789537,0.8549688,0,0.12441552,1.051725,0,0,0,0,0,0,0,0,0,1.0002728,0.10282502,0.2599513,1.1327274,0,0,0.7500504
459,0,0,0,0.7870171,0,0,1.6485771,0.010892622,0,0,0,0,0.2652113,0,1.0044017,2.6538482,0,0.111629315,0.08548744,0,0.20563833,0
460,0,0,0.61572206,0,0,0.42419186,0,0.18701424,0,0,0,0,0,0,1.5930178,1.9489418,0.8995904,0.027520867,0,0,1.1831803,0.6183848
461,0.43988228,2.5099204,0.2130819,0,0,0.054695096,0.73594904,0,0,0,0.001499985,0,0,0.4603699,0,0,0,0.33003467,0.5007173,1.2928345,1.2591481,0.33187863
462,0,0,1.8012124,0.17735319,0.26617378,0,0.54819804,0.7761512,0.59372604,0,0,0,0,0,0.16756587,0,0,0,0,0,0.9128557,0
463,0,0.046214297,0,0,0,0.8402121,0.26370716,0,0,0,0,0,0,0,0,1.26791,1.4162198,1.3712134,0,0.23504288,0,0.20920718
464,0,10.198874,0.69404507,0,0,0,2.488525,0.40682092,0.9048507,0,0,0.47079244,0,0,0,0,0,0,0,0,0.1953651,0
465,1.285149,0.9190665,0,0,0.91817635,0.33619586,0,0,0,0,0,0,0,0,0,0,0,0.90413314,0,0.57077,0,0.37425712
466,0.847727,0,0.1516884,0.07559254,0,0,0,0,0,0,0,0,0,0,0,3.1320996,0.22297159,0,0,0,0.39803988,0
467,0,1.5594813,0,0,0,0,0,0,1.0519736,0,0,0,0,0,0,0.55593204,0,0,0,1.6349512,0,0.5335211
468,0,0,0,0,0,0.29068443,0.07191476,0,0,0,0,0,0,0,0,0,0,0.31871432,1.591958,0,0,0
469,0.8011861,0,0.2868617,0.46576422,0,0.015388693,0,1.0331522,2.5332625,1.066063,1.1643928,0.27887315,0.7021533,0.9142291,0.42231625,0.9268885,0,1.5407287,0,0.21612921,0,0
470,3.8931415,0.36953533,0,0,0,0,0.7930925,0,0,0.777257,0.3584417,1.4447528,0.4091459,1.491428,0,0,0,0,0,0.15842494,0.6542662,0
471,1.0757129,1.2624143,0,0.768874,0.37167537,0.1525209,0,0,1.0505539,1.898137,0.8830278,0,0.704344,0,0.10455588,0,0,0,0.80160487,0.001770108,0,0
472,0,0,0,0,0.20730692,0,0,0,0,0,0.063474655,0.6637326,0,0.40655264,0.7625555,0,0.21186724,0.5816079,0.9036693,0,0,0.3834837
473,2.5989025,0,0,0.67508715,0,0,0,0.13378285,1.5732608,0,0,0,2.9027526,1.3084066,1.4372883,0,0,0,0,1.0704061,3.44773,0
474,0,0,0,0,0,0,0,0,0,0,1.4170743,0.3036177,0,0,0,0.10673261,0.39797428,0,0,0,0.5078651,0
475,0,0,1.5450364,0.9173092,1.6556098,0,0,0,0.40688148,1.7437224,0,0.761124,1.2826328,0,0.15080048,0,0,0,0.6299798,0.7526642,0,0
476,0,0,0.26933435,0,0,0,0.015335543,0,0,0,0,0,0,0,0,1.1219893,0,0,0.57122415,0,0,0
477,0.99971205,0,0,0.22282793,0,0.78072464,0.2599678,0,1.0917158,0,1.2518028,0,0,0.83741355,0.23057608,0,0,0,0,0,0,0.52516913
478,0,0,0,0,0,0.1706961,0,0.10874358,0,0.21786262,0,0,0.17761274,1.020559,1.0313001,0,0,0,0.34334734,0,0,0
479,0,0,0,0,0,0.48803005,0.18867056,0,0,0,0,1.3990667,0,0,0.038668126,0,0,0,0,0,0.3635061,0
480,0,0,0,0,0.85993433,0.03755913,0,0,0,0,0,0.66610676,0,0,0,0,0,0,0.55443853,0.3608582,0,0.82433224
481,0.43299755,0.36183095,0,0,0,0.35223126,0,0,0,1.3593577,1.2698779,0,0.61670136,0,0,0,0,0,0.09539984,0,0,0.9350065
482,1.1603343,0,0,0,0.23968276,0,0,0.8524561,0,0,0.07008563,0,0,0,0,0.73455614,0.5066189,0,0,1.2082924,0,0
483,0,0,0,0,0,0,0,0,0,0,0.132772,0,0,0,0,0.8492849,0,0,0,0,0,0.17702591
484,1.187637,2.0655744,1.8037686,0.0789577,0.01406954,0.16791421,0,0,0,0,0,0,0,0.22019893,1.6798111,0,0.017244196,0,0,0,0.30143103,0.638821
485,4.7503185,0,0.5178695,0,1.2713189,0,0,0.35784477,1.988009,1.1433555,0,0,0,0.51148593,0.32507178,0.34234577,0,0.5122995,0,0.018686365,0.5768307,2.6596892
486,0.1277625,4.407154,0,0.9538535,0,0,0.23328854,0.009623171,0,0,0.33837998,0,1.7682208,0,0,2.1478372,0.57852554,0.5938949,0,0.8929466,0,0.34640598
487,0,0,0,0,0.5781107,0.07761927,0,0,0.019922184,0,0.76600266,0,0,0.24544454,0.24451694,0,0.14473225,0,0,0.2901222,0,0.016549705
488,0,0.8302061,0.6951798,0,0.14201596,0,1.120906,0.25096285,1.2490793,0,0,0,0,0.004978656,0.26539946,0.81215024,0.000998465,1.3337156,0,0,1.4440936,0
489,5.0671344,4.624347,0,0,0.3064668,0.4000838,0.06668326,0.21158889,0.38443688,0.43291444,0.15738285,0.45879892,0,0.52533424,0,0.5390921,0.36827958,0,0,0.12872697,0,0
490,0,0,1.5642852,0,0,0,0.34551105,0,0,1.007574,0,0,0,0.8434248,0,0,0,0.03030237,0,0,0,0.06794412
491,5.9768786,0,0,0,0.20355423,0,0,0,0,0,0.77861387,0,0.6030041,0.109925054,0.37039456,0.5320887,0.32403097,0.17110787,0,0.38099825,0,0
492,1.4419456,0,0,0.29766482,0,0,0,0,0,0,0,0,0,0.047814917,1.7344923,1.3415054,0,0,0,0,0,0.53847545
493,0,0,0,0,0.7204192,0,0.923305,0.13536648,0,0,0,0,0.6302383,0.06437329,0,0,1.394477,0.37765372,0.48833555,0.40035978,0.17650135,1.1256737
494,0,0,0.48898175,0.27579644,0,0.13709989,0,0,0,0,0,0,0,0,0,0,0,0.13858175,0,0,0,0.06840933
495,6.2781196,0,0,0,0,0,0.24664998,0,0,0.7164155,0.025507934,0,0.45037767,0,0.7530304,0,0,1.2386229,0.69307566,0.91044754,0,0
496,1.0357177,0,0.34435943,0,0,0.17261867,0,0,1.0631421,0.82326174,0.1676212,1.0087862,0,0,1.0824395,0,0.834002,0.7741938,0,0.04428421,0,0
497,0,0.057826515,0,0,0.22536612,0.3653307,0.78235036,0.33144233,0,0,0,0,0.11440562,0.6590159,0,0.12175572,0,0.7370641,0,0.37341827,0,0.8004403
498,0,0,0,0.4203888,1.6050291,0,0,0,2.5888655,0.35687348,0,0,0,0.14343487,0,2.7877152,1.051651,0.29752162,0.21512307,0,0,0.3656867
499,0,0,0,0.3318843,0,0,0,0,0,0,0,0.5724072,0,1.1711283,0,0,0.55227387,0,1.1660924,0.6420763,0,0.028276468
500,0,0,0,0,0,0.002107465,1.2721353,0,0,0,0,0.30163556,0,0,0,0.3149598,0.45287958,0,0,0.702939,0.5432266,0
501,0,0,0,0,0,0.1789526,0,0.4179932,0,0,0.5718282,0.4690115,1.1744456,0,0.3118899,0,0,0.14735872,0.85272056,0.23972963,0,1.0717654
502,1.324639,0,0,0.4212179,2.1692026,0.013553718,0.14124197,0,0.4434949,0,0,0,0,0.50546765,0.61186147,0,0,0,0.19357352,0.10048425,0,0.34862396
503,0.5839867,0,0,0,0.2967447,0,0,0,0.8557502,0,0,0.36612472,0.06815883,0.22905232,0.6516396,0,0.10547511,0,0.50452775,0,0,0
504,0,6.1577935,0,0,0.39656574,0.3753022,0,0.000154181,0.31045932,0,0,0.20776196,0.09847082,0,0,0,0,0,0.6243579,0.7023544,0,0
505,0,0,0,0.974549,0,0,0,0,0.74730104,0,1.267131,0,0,0,0,0,0.4669939,0,0.4209206,0,1.4457649,0.45571047
506,1.170233,0,0,0,0,0,0,0.5127424,0,0.28072748,0.42217302,0.25863793,0,0,0,2.3661582,0,0.28941336,0,0.3510114,0,0
507,0,0,0,0.3834893,0,0,0,0,0,0.051879797,0.7630223,0,0.2680969,0,1.9429582,0,0,0,0,0,0,0
508,0,0,1.468855,0,1.4225221,0.7429621,0.17304863,0.11420893,0,0,0,0,1.0209625,0.11270324,0,0,0,0,0,0,0.016616957,0.16368307
509,0,0,0,0.48397383,0.73463374,0,0.98964137,0,1.1444324,0,0.006092063,0.17373472,0,0,0.43211275,1.2122096,0,0.67267585,0,0,0,0.7701326
510,0,2.1681392,0,0,2.1275225,0.14021155,0.18799497,0,0.5358027,0,0.27634394,0,0,0.5322159,0.8294958,0,1.3960365,0.60368997,0,2.2842455,1.0750073,0
511,0,8.668136,0,0,0,0.47922862,0,0,0.28119922,0,0,0.5637233,0.37782684,0.6243978,0.4835197,0,0,0,0,0,0.51219994,0
512,0,1.3818794,1.0729319,0,0.5597435,0,0,0.568449,1.7958323,0.21467386,0.27700514,0.6612002,0,0.34359717,0.450388,0.6208232,0,1.8910726,0,0,0,0
513,0.31530762,0,0,0,0.84886724,0,0.79227704,0,0,1.4881278,0.73075753,0,0,0,0,0,0,0,0,0.27719405,0,0
514,0,0,0,0,0,0,1.1629521,0,0,0,0,0,0,0.09112843,0,0,0,0,0,0,0,0.7820331
515,0,4.6009073,0.733364,0.2900818,0,0,0.25862837,0,0,1.5067682,0,0.057450373,1.1437204,0,0.388088,0,0,0,0,0,0,0
516,0.49417645,0,0,0,0.16386412,0,0,0,0,0.4194907,0,0,0.72411007,0,0.5394194,0,0,0,0,0.266206,1.1312481,1.2251872
517,1.7763592,4.647222,0,0,0,0.49771094,0,0.694174,0,0.48426682,0,0.7069412,0,0.23852198,0,0,1.1517189,0,0.04817359,0,0,0.1894926
518,0,0,0.110615686,0.3803293,0.2425589,0,0.9025032,0,0,0.47411254,0,0,0,0,0,0,0,0,0,0,0.9393227,0.3139184
519,0,1.4977052,1.0050781,0,0,0,0,0.22013795,0,0,0,1.1505318,1.1350595,0,0,0.07164413,0,0,0,0,0.53414196,0
520,0,5.340688,0,0,0,0,0,0,0,0.7867522,1.3598658,0,1.0807167,0,0,0.9758417,0,0,1.4233769,0,0.4957631,0
521,2.735315,0,0,0.09251456,0,0,0,0,0,0,0.6869045,0,0,1.2239109,0,1.6970569,0,1.6009496,0,0.4755986,0.11574418,0
522,0,5.266002,0,0.46685493,0,0,0,0.068912946,1.1297036,0.56293935,0,0,0,0,0,0,0,0,0,0,0.42452145,0
523,1.4022468,0,0,0,0.3666472,1.0388552,0,0,0.7694197,0,0,0,0.73795974,0,0,0.645459,0,0.82044923,0,0.55788636,0,0.9201375
524,0,0.24933144,0,0.6377803,0.3835069,0,0,0,0,0,0,0.14001885,0,0.6157057,1.4218841,0.6386711,0.68517023,0,0,0,0,0.48659518
525,0,0,0,0,0,0.06019384,0.62766784,0.66942436,1.8373481,0,0,0.5122692,0.38487542,0,0,0,0.52263343,0.5321438,0.14175753,0.28188464,0,0
526,2.8106742,2.6250522,0.8073604,0,0,0.14057393,0.16013417,0,0,0,0.4191296,0,0.9322541,0.37315106,1.6387687,0,0,0,0.46063855,0,0,0
