Trial,Behavior,Start,End
43,valve opened,5079.59,5084.59
,cont missed,5083.59,5085.59
,noise generation,5120.59,5155.89
44,valve opened,5233.59,5238.59
,cont reach,5237.59,5260.59
,walk,5301.59,5312.59
,walk,5338.59,5352.59
45,valve opened,5351.59,5356.59
,cont reach,5357.59,5372.59
46,valve opened,5471.59,5476.59
,noise generation,5512.59,5547.89
47,valve opened,5625.59,5630.59
,walk,5629.59,5633.59
,noise generation,5666.59,5701.89
,walk,5710.59,5745.59
48,valve opened,5779.59,5784.59
,noise generation,5820.59,5855.89
,walk,5857.59,5863.59
,walk,5886.59,5891.59
49,valve opened,5933.59,5938.59
,walk,5949.59,5969.59
,noise generation,5974.59,6009.89
,walk,5985.59,5997.59
,walk,6035.59,6070.59
50,valve opened,6087.59,6092.59
,noise generation,6128.59,6163.89
,walk,6143.59,6183.59
51,valve opened,6241.59,6246.59
,walk,6240.59,6248.59
,noise generation,6282.59,6317.89
,walk,6295.59,6306.59
,walk,6347.59,6353.59
,walk,6368.59,6375.59
52,valve opened,6395.59,6400.59
,walk,6399.59,9404.59
,noise generation,6436.59,6471.89
,walk,6455.59,6458.59
,walk,6464.59,6469.59
,walk,6526.59,6533.59
,walk,6546.59,6552.59
53,valve opened,6549.59,6554.59
,noise generation,6590.59,6625.89
,walk,6668.59,6680.59
54,valve opened,6703.59,6708.59
,walk,6725.59,6748.59
,noise generation,6744.59,6779.89
,walk,6809.59,6822.59
,both licking,6823.59,6842.59
,both in vain,6843.59,6844.59
,both in vain,6845.59,6846.59
,both in vain,6847.59,6848.59
,both in vain,6849.59,6852.59
,both in vain,6853.59,6856.59
,both in vain,6857.59,6860.59
55,valve opened,6857.59,6862.59
,walk,6861.59,6865.59
,both reach,6866.59,6869.59
,walk,6917.59,6922.59
,both in vain,6923.59,6927.59
,walk,6928.59,6933.59
,both in vain,6934.59,6937.59
,both in vain,6938.59,6939.59
,both in vain,6940.59,6943.59
,both in vain,6944.59,6949.59
,walk,6974.59,6984.59
56,valve opened,6981.59,6986.59
,noise generation,7022.59,7057.89
,walk,7023.59,7032.59
,walk,7035.59,7060.59
57,valve opened,7135.59,7140.59
,cont reach,7140.59,7163.59
58,valve opened,7256.59,7261.59
,noise generation,7297.59,7332.89
,walk,7305.59,7314.59
59,valve opened,7410.59,7415.59
,noise generation,7451.59,7486.89
,walk,7477.59,7488.59
60,valve opened,7564.59,7569.59
,walk,7576.59,7585.59
,noise generation,7605.59,7640.89
,walk,7607.59,7614.59
,walk,7705.59,7740.89
61,valve opened,7718.59,7723.59
,noise generation,7759.59,7794.89
,walk,7773.59,7780.59
62,valve opened,7872.59,6877.59
,noise generation,7913.59,7948.89
63,valve opened,8026.59,8031.59
,noise generation,8067.59,8102.89
,walk,8140.59,8147.59
64,valve opened,8180.59,8185.59
,noise generation,8221.59,8256.89
,walk,8280.59,8291.59
65,valve opened,8334.59,8339.59
,noise generation,8375.59,8410.89
,two photon imaging,,8484.59
