x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028
293,2.728072,2.3708854,0,0,0.6751765,0.08393322,0,0,0,2.3401022,0,0.35166627,0.6049399,0,0,2.114345,0,0,0,0,0,0.600387,0,0,0,0.45831445,0,0,0.36135107
294,0,0,0.5312643,0,0,0,0,0.8336726,0,0.91428226,0,0,0,0,0,1.0855187,0.5559568,0,0,0,0,0,0,3.2442155,0,1.7459779,0,0,0
295,0.95158577,3.6166031,0.8290185,0,0,1.4612149,0.18521103,0,0.91528875,0.7837423,0,0.4484263,0.6557701,0,0.06318287,0.5808173,0.1732587,0.7175594,0.4098566,0.78794944,0.25639674,0.61664623,0.49071172,0.6752618,0.75734615,1.5617664,0,1.3309013,0
296,0,3.8742003,0,0.17665696,1.1611677,0,0.26488215,0,0.64329696,0,0.14851753,0.36692706,0,1.1444476,0.03690542,0,0,0,0,0,0.2446108,0,0,0,0,0,0,1.3460499,0
297,1.247731,0,0.17753862,0.44296467,2.1676579,0.22581506,0,0,0,2.324481,0,0.62737805,0.3197213,0.24813758,0.37006485,0,0,1.4143606,0,1.1160816,0.79239446,0.6127262,0,3.1505883,0.06381528,1.0515735,0.060348,0,0
298,0,2.082381,0,0.66817,0.25429463,0.26201236,0,0.0837273,0.025308507,0,0.8037287,0.15857881,0,0.60287434,0,0,0,0.121186204,0,0,0.55553263,3.3732398,0,0,1.0248709,2.855208,0,0,0.52918714
299,0,2.8050876,0,0,0,0,0,0,0,0,0,0,1.0024027,0,0,0,0,0,0.7309207,0.3123128,1.1502076,0,0.7441952,2.195587,0.70948875,2.5778983,1.9348396,0,0.33865798
300,0,0,0,0,0,0,0.43049422,0.36606702,0,0,0,0.9203139,0.95831597,0.23695746,0,0,0,1.3380244,0.61006206,0,0,0,0,0.42797947,0,0,2.3785257,0.76159775,0
301,0,0,0,0,0,0,0,1.0875641,0,0,0,0.07295315,0,0,0,0,0.59543276,0,0,0,0,0,0.4011281,0,0.0694442,2.6924744,0,0,0
302,0,2.328898,1.6801406,0,0,0.71674126,0.32223707,0.3808017,0.12943967,0,0.6394524,0.5791741,1.3422962,0,0,0,0.9171693,0.186028,0.9483705,0,0,0.12602766,0.08288743,0,0,0.47838238,0,0,0
303,1.5909829,1.9593451,0,0,0,0,0,0,0.35436097,0,0,0,0,0,0,1.1054952,0,0.107471816,0,0.65990156,0.2738315,0,0.55109644,0,0.18227053,0.26386982,0.39393845,0,0.38351122
304,0,0,0,0,2.2622373,0,0.9943055,0,0.033438146,1.0100365,0,0,0,0.14379482,0,0,0,0,0.05686961,0,0.37193382,0,0,0,0.65640485,0,2.7280245,0,0.21202558
305,0,0,0,0,0,0.16022265,0.4272966,0,0,0,0,0.15705144,0,0.26134273,0.21454376,0,0,0,0,0,0,0,0.5268451,0.9779443,0,1.5365531,1.7775112,0,0
306,2.0882764,0,0,0,0,0.68229383,1.111267,0.46375826,0.22832814,0,0,0,0.54118556,0,0,0,0.76690453,0,0,0.4552087,1.1965036,0.79221994,0,0,0.029311813,0.12668078,0,0.32107118,1.2154051
307,0,0,0,0,0,0,0,0.74304485,0.29669777,0.2575598,0,0.83801335,0,0.32092488,1.0430632,0,0.10788355,0,0.58905935,0,0,0,0,1.7529582,0,0,2.680279,0,0
308,0.8002701,0,0.6260545,0,0.0842067,0,0,0,0,0.40965977,0,0,0.37175423,0.9652669,0,2.4526894,0,0,0,0.30097574,0,0,0,0,0,0.6868776,1.5744323,0,0.09335105
309,0,0,0,0.34413996,0,0,0,0,0,0.3553019,0,0,0,0.5391198,0,0,0,0.25749055,1.3100586,0.07475533,0,0,1.2588153,0.32403833,0,1.5022228,0,0,0.014968644
310,0,0,0,0,0,0.10390393,0,0,0,0,0,0,0,0,0,0.2960337,0,0.000295784,0,0.31457937,0.09232501,0,0,0,0,0,0.40382725,1.1313971,0.9967739
311,0,0.22232914,0,0,0,0,0,0.6171854,1.3126459,0,0,0.18281862,0,0.96754116,0,0,0,0,0,0.031788073,0,0,0,0,0.4344868,1.9672201,0.27443978,0,0
312,0,0,0,0,0,0,1.0064397,1.0740641,0,0,0.54666084,0,0,0,0,0,0,0.2832578,0,0,0,0.9362523,0,0.7804411,0,2.0442717,0.17220022,0,0.49665183
313,0,0,0.4247534,1.172584,0,0.011856032,0,0,0.3544133,2.055694,0,1.0645351,1.1373821,0,0,0,0.8759268,0,0.52803916,1.12872,0.07338009,0,0.92079854,0,0.09833948,1.4347699,0,1.818016,0.10206702
314,0,0.042831402,0,0,0.3319812,0.15412438,0.49113855,0.7511192,0,0,0,0,0.9439024,0.25999096,0,1.1093141,0,0,0,0,0.66993445,0,0,0,0,0,0,0,0
315,0.34676567,2.6763303,0.54380715,0.36189067,0.3430873,1.0478945,1.2488631,0,0,0,0,0,0,0,0,0,0,0,0,0.60920626,0.694236,0.9621476,0,0,0,0.40797675,0.64822155,0.2724425,0
316,1.1633946,4.337449,0,0.5211948,0,0.19918424,1.950924,0,0.4839254,0,0,0,0,0.015697079,0,0,0.8342672,0.040396452,0,0,0.4861285,0,0,0,0,0.40964174,0,0.66152555,0.2621034
317,0,0,0,0.5175888,0.09359956,0,0.36219397,0.19595805,0.018292937,1.490068,0.9269258,0.001292396,0,0.27744028,0,0,0.1706499,0.71852785,0,0,0,0,0,0,0.8323805,0,0,0,0.4545202
318,3.3870003,1.0312479,0.83408546,0,0,0,0,0,0.2596178,0,0.90156424,0,0.8443415,1.3449206,0,0,0.18305299,0,0,0.018603971,0.9241266,1.3279155,0,0.66545856,0.97938925,1.22916,0,1.0691643,0.4623501
319,0,0,0,1.6158059,0.6390437,0,0,0,0.20765267,0,0,0,0,0.8435729,0.34223637,0.32512212,0.15315698,0.38866657,0,0.6101217,0.6791849,0,0,0,0,1.050009,0,0,0
320,0,0.95730007,0,0.3334621,0,0,0,0.5871744,0.24929294,0,0.07411875,0,0,0,0.3356706,0.5741026,0.10852834,0,0.2301204,0,0,0,0,0,0,1.1517725,0,0,0
321,1.56949,1.0841732,0,0.6936208,0,0,0,1.3759102,0,1.762565,0,0.6231678,0,0,0,0,0,0,1.1011786,0,0,0,0,0,0,0.25319788,1.1396669,0,0
322,0,0.85481334,0,2.1351056,0,0,0,0,0.14337738,0,0,0.18055405,0,0,0,0.6226902,0,0,0,0.17178248,0.25361672,0,0,3.7703109,0,0.35016567,0.119108826,0,0
323,0,0,0,0.6335687,0,0.5304172,0,0.32261345,0,0,0,0,0,0,0.048566215,0,0,0,0,0,0.4706617,0.7227944,0.8103977,2.5293987,1.4462625,3.51804,0,0.39183336,0
324,0,0.11995331,0,0,0.8458882,0,0.30258152,1.2270933,0.082842134,0,0.25588202,0.28078157,0.5324973,0,0,0,0.35242394,0.5826568,0,0.48905128,0.22592418,0,0,0,0,0.78059036,0.44465575,0,0.86730534
325,0,0,0,1.1397077,0.00268134,0,0,0,0,0.09025155,0.35943577,0,0,0,0,0,0,0,0.4062217,0,0,1.2056336,0,0.42213044,0.40046927,1.0890237,0,1.1832114,0
326,1.2551159,0,0.6144851,0,0,0,0,0,0,0.97341114,0,0,0,0,0,0,0.616023,0.011498393,0.22206116,0,0.019083958,0,1.0103142,0,0,0,1.6224674,0,0
327,0,0,1.4291925,0,0,0.036325503,0,0,0,0.8983786,0,0,0,1.6838031,0,1.6159643,0.4881619,0,0,0,0,0.80413556,0.6346083,0,0,0,0.2886313,0.7644411,0
328,0,0,0,0,1.1536486,0,0.57127964,0,0,0,0,0,0,0,0.72566175,0,0.48955187,0.015213389,0,0.1121846,0,0.32112545,0.6041265,0,1.4233743,0,1.215512,0,1.7858665
329,0,1.1407571,0.34180138,0.20594445,2.0681288,0,0.55608165,0,0.15237555,0.7125418,0.4493745,0.14680317,0.32223183,0,0.17902097,1.7680352,0.9768957,0,0,0,0,0,0,0,0,0.40549466,0,0.5083169,0
330,0,0,0,1.1101182,0,1.7744993,0,0.42814606,0.6227358,1.1087569,0,0.98580146,0.91958386,0.14742258,0,0.022088453,0,0.53355634,0,0.77470255,0.7304973,0,0,0.045856282,0,0,0.060222216,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26470327,0,0.035691664,0,0,0,0,1.0547531,0.507114,1.6334203,0,0,0,0,0
332,2.5673475,0,0,0.5538704,0,0,0,0,0,0,1.1510339,0,0,0.24854086,0,0.86779815,0.05422955,0,0.08878363,0.5474901,0,0,0,0.09873852,0.25801846,0,0,0,0.10123316
333,0,0,0,0.5344959,0,0.35382876,0,0,0,0,0.005398556,0,0.06219563,0.2090399,0.7300743,4.245885,0,0,0.7566134,1.7999134,0,1.3215836,0,0,0,0,1.6775036,0,0.33770758
334,0,2.1312265,0.5542741,0,0,0,0,0,0.8420018,0,0.28435394,0,0,0,0,0.15279236,0,0.72533226,0,0,0.14250635,0,0,0,0.025738135,0.95749986,0,0,0.11088347
335,2.1838324,0,0.08787738,0.17893708,0,0,0,0,0,2.2431815,0.44540608,0,0,0,0.45757765,0,0.36503008,0,0.99596655,0,0.33128873,0,0.013917214,0,0.91037583,0,0,0.42819,0
336,0,0,0,0,0,0,0.25321466,0,0,0,0.055627495,0,1.1224937,0.069176696,0,0,0,0.56599104,0,0.563056,0.18809532,0,0,0,0.2662746,0,0.16822125,0,1.0245463
337,0,0,1.4633496,0.99227965,0.521059,0,0,0,1.0110458,1.9986461,0,0,0,0.33091176,0,0,0.18434067,0,0,1.1900576,0,0,0,0.29881048,0,0,0,0,0
338,5.3109426,0,0,1.0877202,0,1.2886512,2.4050806,0,0,0.7270356,0,1.357195,0,0,0,0.25321823,0,0,1.0425032,0,0.512954,0,0.09476761,1.210083,0,0,0,2.191651,0.64805233
339,0,0,0,1.0238875,0.21860331,0.48853162,0,0,0,0,0.23807877,0,0.0849944,0,0,2.4276385,0.6692581,0,0.09441432,0,0,0,1.3736721,1.9169434,0,0.9205111,0.4090103,0,1.0463339
340,0,0,0,0,0.68399096,0,0,0,0,0,0.6337986,0,0.29269958,0,0,0,0,1.651102,0.16217166,1.2435049,0,0.4042056,0,0,0,0,0,0,0
341,1.0750113,3.9980843,0,0,0,0,0.6637895,0.24778217,0,1.0282283,0,0,0.30614018,0,0,0,0,0.64244527,0,0,0,0,0,0,1.2118816,0,1.5612336,0,0
342,0,0,0,0.44694003,0,0,0.2529564,1.4351828,0,0,0.20567563,0,0.60510486,0,0,0,0,0,0.43767256,0,0.3199671,0,0,1.6311076,0,0,2.2408943,2.5825684,0
343,0,0,0,0.18949264,0,0,0,1.215683,0.61281353,1.2878222,0,0.07874571,0.18431282,0,1.218689,0.20566648,0.26512542,0,0,0,0,1.1804675,0,0,0.6971179,0,2.345695,0,0
344,0,0,1.4190942,0,0.4058001,0,0,0,0.069737025,0,0,0.002561715,0,0,0,0,0,0,0,0,0,0,0.4709942,0,0,0.9279398,1.4205874,0.6677667,0
345,0,6.220807,0,0,0,0.23111983,0,0,0,0,0,0.986539,0,0.7950901,0,0,1.1112736,0,0,0.4881037,0,0,0.071232,0.9201685,0,0.10066487,2.0996165,0,0
346,0,0,0,0,0,0.26271245,0,0,0,0,0.027102252,0,0,0,0.01871,0,0,0.2228759,0,0,0.6302389,0,0.93783194,0,0,1.57998,4.440793,0,0
347,0,0,0.62329227,0,0,0,0.021931993,0.5428927,0,0,0,0,0.6339263,0.34880787,0.9258638,1.3321285,0,0.019424923,0.29066584,0,0,0.32981843,0.2072059,0,0,0.93820244,0,0.75648534,0
348,0,0,0,0.13645163,0,0.069929376,0,0,0,0,0,0,0.029168643,0,0,0,0.46633554,0.26863796,0,0,0,0.46894166,0,2.469285,0,0,0,0,0.87703466
349,0,0,0,0,0,0,0,0,0,0,0,0,1.1571401,0,1.0158818,0,0.44162747,0,0,0,0,0.6254383,1.2802194,0.63552785,0,0,0,0,0
350,0,4.455309,0,0,0,0,0,0.267528,0,0,0,0,0.4235668,0,0.31581295,0.32199162,0,0,0,0,0,0,0,0.33393577,0,0,0,1.9061084,0.16875555
351,1.3369792,0,0.337629,0.35472646,0,0,1.2066337,0,0.16166744,2.5194397,0,0.04998549,0,0,0,0.8656451,0,0,0.34754634,0.13516396,0.995728,0.065129526,0,0,0,0,0,0.5165314,0
352,1.2657741,0,0,0.29739577,1.564317,0,0,0,0.55430216,0,0,0.64784175,0,0,0.34765315,0,0.010003529,0,0,0.55792725,0.6901147,0.15157029,0,0.47575936,1.0789058,0.38740143,2.9494174,0,0
353,0.84848726,0,0,1.6916885,0,0,0.69604105,0.5364994,0.17535958,0.9729866,0,0.25322238,0.17778817,0,0,0,0,1.1292104,0,0.026231635,0.29447782,0,0,0,0.77553827,0,0,0,2.0429387
354,0,0,0,0,0,0.8958933,0,1.2137883,0,0.741632,1.2816614,0,0.5858834,0,0,1.3029059,0,0,0,0,0,0,0.20124504,0,0.4622653,0,0,0,0
355,1.9851942,1.1731416,0,0,1.0417733,0,0,0.000785999,0,0,0.072317444,0,0,0,0.37067655,0.8892892,0,0,0.19448756,0,0,0,0,0,0.16298684,0,0,0,1.0593573
356,0,2.842715,0,0,0,1.2086126,0.04058772,0,0.054324694,0,0,0.5556708,0.8138652,1.0868474,0.08443953,0,0,1.1029278,0,0,0.024088692,1.8100388,0,0,0.56057054,0,0,0.61183417,0
357,2.3611243,0.27447635,0,0,0,0.28250018,0,0,0.08238554,0,1.8917491,0,0,0.3009909,0,0,0,0,0.20735905,1.2392528,0,0,0,0,0.40291992,0,0,0,1.4323376
358,0,4.670209,0,0,0.18044558,0.38183305,0,0.56277335,1.1965717,0,0.06931637,0.19464657,0,0.38139328,0,4.132972,1.2652507,0,0,0.7330878,0,0.6074055,0,0,0,0.31937304,0,0,0.581355
359,0,0,0.082044095,0,1.9483609,0,0,0,0,0.49074882,0,0,0.08787566,0,0,0,0,0.05355558,0,0,0,0,0.776714,1.3892828,0.6924605,0,0,1.702834,1.1870501
360,0,0,0,0,0,0,0,0.01774167,1.1047714,0.18714875,0.37421304,0.8919014,0.6221873,0,0.7988934,0,0,0,0,0,0,0.456996,0.06305412,0.76003504,0,0,0,0,0
361,0,3.31804,0.26595318,0,0,0,0.7406655,0,0,0,0,0,0,0.027297026,0,0.35750493,0,0,0.2089446,0,0.29521114,0,0,0,0,0.4607176,0,0,0
362,1.7413635,0,0.5170709,0,1.0119394,0,0.42461017,0,0,0,0,0,0,0,0,0.99563444,0.7390957,0.410021,0.31663212,0,0.23819481,0,0,0.47426578,0,0,0,0,0.06533774
363,0,0,0,0.36856312,0,0.39544582,0,0,1.3021563,0,0,0.5287126,0,1.975004,0,0,0,0,0,0,0.34099713,0,0.3887481,5.179125,0,0,0,0.14288144,0.03160441
364,0,1.0457804,0.78608155,1.1753948,0.80319095,0,0,0,1.7870221,0,0.22860502,0,0,0.062116954,0.1677057,0.27302855,0,0.42568392,0.5152056,1.5333246,0.6508849,0,0,0.5581633,0,0,2.8943255,0,0
365,0.013534714,0,0.26944703,0,0,0,0,0.5328914,0,0,0.6933058,1.0539799,0,0.54621595,0,0,0,0,0,0,0.49130136,0,0,0,0,0.9013634,0,0,0
366,0,0,0,0,0.027368512,0.21800493,0,0,0,0,0.33915967,0,0,0,0,0,0.4280083,0,0,0,0,0,0.8567738,0,0.23686425,0,1.4239336,0,0
367,1.079142,0,0.08431806,0,0,0.30646425,0.37021866,0,0,0,1.9508615,0,0,0,0,0.73312646,0,0.719034,0,0.5174986,0,0,0,0.85342145,0,0,0,0,0
368,0.3138063,0,1.2353146,1.6149974,0.36741927,0,0,0.8037833,0,0,0,0.9233873,0,0,0,0,0,0,0,1.1262136,0,0,0.10763021,0,0,0,0.13098492,0,0
369,0.8354611,2.9186623,0.6068938,0,2.5666397,0.59734195,1.449795,0,0,1.6244249,0,0,0,1.2603593,0,0.16481987,0,0,1.2042017,0,0,0.8242161,1.5099518,0,0,0,0,0,0
370,0,0.89150524,0.059329707,0,0,0,0,0,0,1.1118959,0,0.11838483,0,0,0,0.67065996,1.8909041,0,0,0,0,0,1.8075638,1.1662095,2.0795991,1.1723709,0,0,0.6456049
371,2.114535,1.145708,0,0.03060999,0,0,0.20216271,0,0,0,0,0,0.25928807,0,0.48245677,0,0,1.0289558,0.5027738,0,0,0,0.24953125,1.1925529,0,0.7512375,1.9432893,0.50474983,0
372,1.1374252,0.33730954,0.99595976,0.38508293,0,0.6958895,0,0.18455331,0.36386815,2.749697,0,0,0.5923303,0.3454562,0.1384661,0,0,0.72333485,0.29623404,0.5880747,0,1.52658,0.7019834,0,0.015718678,0,0.06983187,0.3883642,0
373,0.16777164,0,0,0.6070511,0.059825234,0,2.9088418,0,0,0,0,0,0,0,0.5776488,0,0,0,0,1.2630705,0,0,0.49775168,0,0.7318453,0,1.4853393,0.7414157,0
374,0,0,0.06841579,0,1.6675973,0.13670394,0,0,0.045135953,0.05014028,0.73169684,0,1.0246029,0,0,0,0,0,0.13649932,0.2800259,0.3198823,0,1.4540267,0,0.19111086,0,0,0.20210399,0
375,0,0.42540964,0,0,1.8217345,0,0,2.2117848,0.19903283,0,0,1.4774363,0.8579318,0,0,0,0,0,0,1.7726177,0,0,0.64990014,0,0,0,1.6917505,0,0
376,0,0.744438,0,0.36356485,0,0.06775953,0,0,0.34005547,0,0,0,0,0,0.18053117,0,0.49988168,0,0.71470225,0,1.3986653,0,0,0,0,0,1.6289744,0.799586,0
377,1.1921669,4.21518,0,0.61229616,0,0,1.103701,0,0.2757622,2.3476496,0.5885891,0.10307916,0,0,1.6209762,0.79132193,0.016543122,0.84753984,0.48337528,0,0.08115181,0.7483052,0,0,0.6056855,0.92106766,1.658127,0,0
378,0.7804507,0,0,0,0.5734423,0.7117588,0,0,0,0,0,0,0,0,0,0,0,0.5018737,0,0,0.12623598,0.19083224,0,0.26201433,0,0.4143029,0,0,0
379,0.17829764,0,0,0,1.0083101,0,0,0.22221276,0,0,0.3446192,0,0,0,0,2.746683,0.063354306,0.023104364,0,0,0,0.19413759,0.19177106,1.8310248,0,0.47596592,0,0,0.91700095
380,0,0,0,1.4723542,0,0,0.12636995,0,0.9828186,1.277435,0.003894101,0.012859284,0,0,0,0,0.53699625,0,0.516565,0,0,0,2.0743072,0.55478513,0,0,0.074093156,0,1.5276272
381,0,1.2653118,0.25523597,0.037298743,0.39061144,0,0,0.9559054,0.14397252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2022703,1.7868309,0,0
382,0,1.5891877,0,0.5037546,0.6393648,0.4023289,1.1499046,0.8851058,0,0,0,0,0.6293416,0.3819544,0,0,0,0,0,0.54604334,0,0.22662507,0.32052892,0,0,0,0,0.2213415,0.5966048
383,0,2.2238603,0.5444431,0,0,0.22528577,0.8813439,0,0,0.33719748,0,0,0.15831736,0,0,0,0.23241173,1.3475299,0.44336095,0.15062808,0.42875534,0.36107475,0,0,0,0,0,2.93992,0.13731219
384,0,0,0,0.14882049,0,0,0,0,0,1.3148109,1.1965641,0,0,1.2622824,0.98204494,1.5528936,1.4641141,0,0,0,0,0,0,1.3417848,0,0,1.7817852,1.0131851,0.7064753
385,5.2494283,0,0,0,0,0,0.82966095,0,0,0,0,0.084935755,0.11486186,0,0,0,0.39621276,0,0,0,0,0.37141004,0,0,0,0,0,1.0463169,0
386,0,0,0,1.0334289,0,0,0,1.7020748,0.84278405,0.27714348,0.5625486,0,0.59725595,0,0,0.94491005,0.26543927,0.32352117,0,0,0,0,0.021924883,0.5170161,0,0.26113033,0,0,0.29994625
387,0,0,0.31023657,1.4592682,0,0,1.0512666,1.49866,0,0,0,0,0,0,0,0.71936655,0.5425467,0,0,1.8785176,0,0,0.14519222,2.2958887,1.0396134,0.43102372,0,0,0
388,0,0,0,0.5473312,0,0,0.42876828,0,0,1.323476,0.16302064,0.90474516,0,0,0.8650403,0,0,0,1.0955619,0.5351358,0,0.19538456,1.0717031,0,0,0,1.0152578,0,0
389,2.5270925,0,0.33750662,0,0,0.95253813,0,0,0,0,0.6530757,0.015978068,0,0,0.1780523,0,1.0076993,0.35246685,0.42415708,0,0.24314314,0,1.199239,0,0,0,0,2.8340266,0
390,0,2.2052035,0,0,0.90710306,0,0.06262536,0,0,0.70186234,0,0,1.1514168,0.41023993,0.49388131,0,0.13543728,0,0,0,0.5958419,0.63691205,0,0,0,0,0,0,0
391,1.8756751,2.5246892,0.7206666,1.112084,0,0,0,0.25572222,0.57694083,0,0,0.9969586,0,0.17998897,0.15815422,1.3142127,0,0,0,0,0,0,0.8175749,0,0,0,0,0.3734854,0
392,0,0,0.39508203,0.5230531,2.0436776,0,0.78478706,0,0.34193677,0,0.94632393,0.49113178,0.05126989,0.12704064,0,0,0.42580006,0.8047579,0,0,0,0,0.41658673,0,0.12398061,0.09915032,2.2465289,1.2169014,1.0700088
393,0,0,0.23556244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98732144,0,0,0,0.5473499,0,0,2.0524487,0,0.001515284,0,0,0.37405306
394,0,0,0.963857,0,0.7713884,0.20173447,0,0,0.58137673,0,0,0,0,0.7744127,0,0,0.19504398,0.9528946,0.08406609,2.015242,0,0,0,0,0.6954724,0,0,0,0
395,0,1.5727843,0,0.9486385,0.37664223,0,0.59028023,0,0,0,0,0.48971733,0.5389695,0,0.30317515,0.31635332,0,0,1.0289391,0.94543254,0,0,0,0.61614233,0.8706729,0,0,0,0
396,0,0.047999024,0,0,0,0.38612983,0.84202933,0,0,0.5636648,0.17809324,0.15315163,0.81388295,0,0.4949522,0,0,0,0,0,2.2534926,0,0.21481544,0.02411538,0,0.64251316,0,0,0.14028738
397,3.5255167,0,0.40454608,0.3236447,0.83736134,0,0,0,0,0,0,0.18361296,0,0,0.050526325,0,0.99419874,0.5151119,0,0,0,0,0,0,0.8645416,0,0,1.2567644,0
398,0,3.2395027,0,0,0.15194952,0.9048824,0.9532542,0,0.97212875,0.18576445,0,0,0.5244797,0.5861014,1.1958375,0,0.7260013,0,1.0796604,0,0,0,0.44872844,0.95791036,0.253014,0,0,0,0.81828123
399,2.215656,0,0,0.711942,0.87361276,0,0,0,0.21744458,0,0.14417973,0,0,0.32328326,0,1.4156281,0,0,0.1740809,0,0.055820204,0,0,0,0.2937621,0.12732773,0,0,0.781579
400,0,0,0,0.46285394,0,0.490315,0.30184963,0.8244904,0,0,0.006850231,0,0,0,0.23376171,1.9929993,0.5509486,0.18886566,0,0,0.31264248,0,0.81704915,0,0,0,0,0.045069553,1.2183622
401,0,0,0.39322063,0,0,0,0,0,0,0.57769656,0,0,0,0.013655075,0,1.3038714,0.23435025,0.767902,0,1.032077,0,0.18700202,0,0,0,0,0.82097554,0.4386245,0
402,0,0,0,0,0,0,0.46264246,0,0.42020592,0,0.2718081,0.34305203,0.55756605,0.31705102,1.0206882,0,0,0,0,0.08572963,0,1.001954,0,0,1.5397505,0,1.0940014,0.64487684,0.2884809
403,0,0,0.038869575,1.2565787,1.0073547,0,1.5478119,0,0,0,0,0.38936216,0,0.40524608,0.026288247,1.3433622,0,0,0,0,0,0,0.018917697,1.1154584,0,0,0,0.07577086,0.7529209
404,0,4.03741,0,0,0.15474968,0,0,0.27826768,0,0.18998978,0,0,0,0,0.019917501,0.81321454,0.30920082,0,0.19369195,0,0,0,0,0.35528705,0,0,0,0.10967336,0
405,0,0,0,0.4581443,0.42343834,0.8157938,0,0.37408727,0,0,0,0,0.104997166,0.21614262,0.4593825,0.49989697,0.14903136,0,0,0.17476262,0.11833158,1.9214627,0.024637438,0.00340934,0,0,2.9044037,1.8666422,0
406,1.210746,0,0,0.05718979,0,0,0,0,0.21855533,0,0,0,0.8685925,0,0.23655057,1.6191368,1.1330881,0,1.443092,0,0.30935168,0.38042402,0,3.0618136,0,0.7002381,0,0,0
407,0,4.0238876,0,0.7319412,0,0.020759644,0,0,0,0,0,0,0,1.0990809,0,0,0,0,0,0,1.455805,0,0,0,0,0,0.4333616,0,0.6793514
408,0,0,0,1.954504,0,0.65870386,0,0,0.33939776,1.1936144,0,0.7156771,0,0,0,3.4314442,0,0,1.0305402,0.6872723,0,0,0,2.515435,0,0,1.0433614,0,0
409,0.65133774,0,0,0,0,0,0,0,0,0,0.86932635,0.022657538,0.8384113,0,0.14742583,2.3706725,0.68530077,0,0,0,0,0,0,0,0,0,0,0.17657475,0.24676755
410,0.5909692,0,1.1855104,0,0,0,0,0,0,0,0.37489265,0,0,0.023294777,0.19230276,0,0.21937577,0,0,1.2865701,0,0,0,2.4687676,0,0.362376,0,0,1.329377
411,0,0,0.1427971,0,0,0.10945068,0,0,1.2019062,0,0,0,0,0,0.9112849,1.369455,0.8310414,0,0,0,0,0,0.28955314,0,0,0.31616056,0,0,0.44282
412,0,0.17099859,1.2086773,0,0.1843045,0,0,0,0.43804955,0,0.001726031,0,0,0,0,1.5586147,0,0.006371798,0,0,0,0,0,0,0,1.2330253,0,0,0
413,0,0,0,0.3925462,0,0.92903864,0,2.278564,0.79623634,1.8587812,0.11731932,0.39387935,0,0.44985035,0,0.74120533,0,0,0,0,0.014065236,0,2.7486455,0.4019722,0,0,0.16420503,0,1.216174
414,0.031934135,0,0,0,0,0.13284628,0,1.4813296,0.51071286,0,0,0,0,0,0.5243408,1.5087901,0,0,0,0.65404356,0,1.5679997,0,0,0.23204942,0.98971814,0,0,0
415,0.14944676,4.0671015,0,1.9977998,0,0,0,1.8551549,0,0,0,0,0,0.40916732,0.21659918,0,0,0.53297937,0.2203524,0.65517896,0.54084766,0.12977535,0,0,0,0.11084752,4.1029296,0,0
416,1.2631099,0,0,0,0,0,0.7849717,0,0,2.77155,0.81541795,0.6823934,0,0,0.498995,0.9960001,0.44749504,0.6673599,0,0.11081852,0.5414877,0.77500045,0,0,1.1979064,2.1796048,0,2.1664083,0
417,0.06259031,2.2153888,0.5783489,0,0.046366688,0,0,0,0,0.551701,0,0,0,0,0.016023774,0,1.3874339,0,0,0,0.032054845,0,0.1330295,0,0,0.7021835,1.2745979,0,0.16564889
418,0.37223196,3.9681933,0,0,0,0,0,0.3954229,0,0,1.0698152,0,0,0.028598094,0,0.6527766,0,0,0.035270795,0,0,0.13230747,0,2.4304495,0.8554536,1.3167167,1.2977207,0,0
419,0.87573105,0,0,0.33098546,0.33685982,0,0.3663687,0,0,0,0,0.14245929,1.6846174,0.32141128,0.3531783,3.5489275,0,0,0.7177895,1.2195871,0.41705036,0,0.13962983,1.1461846,0,0.7899867,0,0,0.45922402
420,1.9132318,2.608899,0.4814643,0.018427065,0.5651263,0,0,0.3221745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0965289,1.0139586,0,0.69692034,0
421,0,0,0.006539558,0,0.17844777,1.252963,0.84650207,0,0,0,0.14596762,0.4286428,0.9834975,0,0.13366355,0,0,0,0.2652014,0,0.19989523,0,0.7023557,0.74790645,0,1.1803697,0,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5024044,1.5886759,0.11960729,0.54779917,0,0,0,0,0.20978157,0,0,0.5374642,0.21463369,0,0
423,1.0509379,7.805384,0,0.9413828,0.47571433,0,0.10309007,0,0,2.2685685,0,1.3631302,0.18290661,0,0.15442318,2.2699065,0.7975703,0,0.3194928,0.008289999,0,0,0,0,0,0.88738614,0,0.024757942,0
424,0,1.0880815,0.2705138,0.95587486,1.2847414,0,0.59126985,1.3645159,0.670714,0,0,0.65506846,0.5112255,0.64964306,0,0,0,1.9223566,0.08702215,0,0,0,0,0,0,1.8436488,0,0,1.2034334
425,0,1.3596615,0,0,0,0.5814179,0,0.09343881,0,1.4868057,0,0.15619586,0,0,0,0,0,0,0,0.8998798,0.4795642,0.219077,0.65544355,1.4477124,0,0,0.2537379,0.2846038,0
