Trial,Behavior,Start,End
,both reach,5596.59,5600.59
,both in vain,5601.59,5604.59
,both in vain,5605.59,5607.59
,both in vain,5608.59,5610.59
,both in vain,5611.59,5612.59
,both in vain,5613.59,5614.59
,both in vain,5615.59,5618.59
,both in vain,5619.59,5624.59
,both in vain,5625.59,5626.59
,both in vain,5627.59,5630.59
,both in vain,5633.59,5636.59
,both in vain,5637.59,5638.59
,both in vain,5639.59,5643.59
,both in vain,5644.59,5647.59
,both in vain,5648.59,5651.59
,both in vain,5652.59,5657.59
,both in vain,5658.59,5664.59
,both in vain,5665.59,5668.59
,both licking,5670.59,5678.59
,both in vain,5679.59,5680.59
,both in vain,5681.59,5682.59
,both in vain,5683.59,5684.59
,both in vain,5685.59,5686.59
,both in vain,5687.59,5688.59
,both in vain,5689.59,5690.59
,walk,5694.59,5703.59
45,valve opened,5711.59,5716.59
,walk,5716.59,5721.59
,both reach,5722.59,5726.59
,walk,5727.59,5737.59
46,valve opened,5865.59,5870.59
,walk,5869.59,5883.59
,noise generation,5907.59,5942.89
,walk,5962.59,5980.59
47,valve opened,6019.59,6024.59
,walk,6016.59,6022.59
,cont reach,6023.59,6038.59
48,valve opened,6138.59,6143.59
,cont reach,6142.59,6158.59
,walk,6205.59,6231.59
49,valve opened,6257.59,6262.59
,noise generation,6299.59,6334.89
50,valve opened,6411.59,6416.59
,noise generation,6453.59,6488.89
,walk,6494.59,6522.59
51,valve opened,6565.59,6570.59
,noise generation,6607.59,6642.89
,walk,6660.59,6668.59
52,valve opened,6719.59,6724.59
,noise generation,6761.59,6796.89
,walk,6819.59,6832.59
53,valve opened,6873.59,6878.59
,noise generation,6915.59,6950.89
,walk,7012.59,7032.59
54,valve opened,7027.59,7033.59
,walk,7041.59,7051.59
,walk,7056.59,7065.59
,noise generation,7069.59,7104.89
,walk,7160.59,7172.59
55,valve opened,7181.59,7187.59
,cont reach,7187.59,7206.59
,walk,7269.59,7289.59
56,valve opened,7302.59,7307.59
,walk,7319.59,7326.59
,noise generation,7343.59,7378.89
,walk,7378.59,7395.59
,both in vain,7396.59,7399.59
,both in vain,7414.59,7419.59
,walk,7420.59,7499.59
57,valve opened,7456.59,7461.59
,noise generation,7497.59,7532.89
58,valve opened,7610.59,7615.59
,walk,7644.59,7662.59
,noise generation,7651.59,7686.89
,walk,7727.59,7737.59
59,valve opened,7764.59,7769.59
,walk,7800.59,7818.59
,noise generation,7805.59,7840.89
,walk,7820.59,7835.59
,both licking,7847.59,7859.59
,both in vain,7860.59,7862.59
,both in vain,7863.59,7865.59
,both in vain,7866.59,7867.59
,both licking,7868.59,7885.59
,walk,7886.59,7890.59
,both in vain,7891.59,7893.59
,both in vain,7894.59,7895.59
,both in vain,7896.59,7897.59
,both in vain,7898.59,7900.59
,walk,7901.59,7905.59
,both in vain,7906.59,7908.59
,walk,7909.59,7912.59
,both in vain,7913.59,7915.59
,both in vain,7916.59,7919.59
60,valve opened,7918.59,7923.59
,both reach,7921.59,7926.59
,both in vain,7927.59,7929.59
,both in vain,7930.59,7932.59
,both in vain,7933.59,7935.59
,both in vain,7936.59,7937.59
,both in vain,7938.59,7940.59
,both in vain,7941.59,7942.59
,both in vain,7943.59,7944.59
,both in vain,7945.59,7946.59
,both in vain,7947.59,7949.59
,both in vain,7950.59,7952.59
,walk,7953.59,7956.59
,both in vain,7957.59,7958.59
,both in vain,7959.59,7961.59
,both in vain,7962.59,7969.59
,both in vain,7970.59,7971.59
,both in vain,7972.59,7973.59
,both in vain,7974.59,7976.59
,both in vain,7977.59,7978.59
,both in vain,7979.59,7981.59
,both in vain,7982.59,7984.59
,both in vain,7985.59,7986.59
,both in vain,7987.59,7991.59
,both licking,7992.59,8006.59
,walk,8007.59,8020.59
61,valve opened,8037.59,8042.59
,walk,8041.59,8044.59
,both reach,8045.59,8049.59
,walk,8050.59,8053.59
,both in vain,8054.59,8057.59
,both licking,8058.59,8078.59
,both in vain,8079.59,8093.59
,both in vain,8094.59,8096.59
,both in vain,8097.59,8098.59
,both in vain,8099.59,8101.59
,both in vain,8102.59,8104.59
,both in vain,8105.59,8108.59
,both in vain,8109.59,8113.59
,both in vain,8114.59,8115.59
,both in vain,8116.59,8117.59
,both in vain,8118.59,8120.59
,both in vain,8121.59,8125.59
,both in vain,8126.59,8127.59
,both in vain,8128.59,8130.59
,both in vain,8136.59,8140.59
,both in vain,8149.59,8154.59
62,valve opened,8161.59,8166.59
,walk,8162.59,8164.59
,cont reach,8165.59,8177.59
,walk,8178.59,8185.59
,both in vain,8221.59,8227.59
,both in vain,8228.59,8231.59
,both in vain,8232.59,8237.59
,both in vain,8238.59,8242.59
,walk,8243.59,8260.59
63,valve opened,8280.59,8285.59
,cont reach,8299.59,8310.59
,walk,8311.59,8314.59
64,valve opened,8415.59,8420.59
,cont reach,8419.59,8433.59
,walk,8462.59,8474.59
,both in vain,8475.59,8478.59
,both in vain,8479.59,8483.59
,two photon imaging,,8483.59
