x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059,y0060,y0061
290,0,0,0,0,0,0.85712934,0.23239072,0,0,1.1495943,0.09645556,0.45751303,0.6606893,0,1.8711423,0,1.7571653,2.129297,0,0.85835975,0,0,3.9484568,0,0,0,0,0.40204525,0,0.396841,0,0,0,0,0,0,3.8219888,0,0,0,2.61927,0.3470581,4.708189,1.9450718,0,0,0,0,0,0,0,1.4298664,1.2121894,0.4434096,0,0,0,0,0,0,0,0.04315916
291,2.162764,0,0,0,0,6.52265,0,0,0,0,0.12144618,0,0,0.6494972,0,0,0,4.718401,0,0,0,0,0,8.755431,10.287266,0,2.0690312,2.7439668,0,1.6920964,0,0,0.13343532,2.0590467,0,1.1937253,0,0,0,0.04230595,0,0,0,3.6818032,0.09310309,0,2.8692422,7.164729,3.4358068,0,0,0,0.2873487,1.6189414,0,0,0,0,1.0050685,4.8078604,0.5775766,2.658047
292,2.010621,0,0,0,0,0,0,0,1.8583071,0,1.1185405,0.1174446,0.15031645,0,0,0,6.1000957,0,1.4708337,0,0,0,8.322696,0,0,0.31301156,2.4775875,0,0,0,2.1009395,0,0.17362805,0,1.337463,0,2.093582,0,0,0,0.537959,1.0891235,1.8398937,0,0,0,0,0,0,8.949783,0,3.332949,0.8215992,0.70820147,4.3893914,0.4442366,0,1.3404226,0.21414275,0,3.3229525,0
293,0,2.4349031,0,2.8503544,0.722468,0,0,0.2955265,0.6266355,0.98272055,0,0.27937463,0,0,0,0,0.11489559,1.5623586,0,0,0.39625683,2.3470616,1.6168611,0,0,0,0,0.029011032,1.1180524,0,0,0,0,0,0.51098275,0.2874895,2.0517437,0,0,0,2.917729,0.12176846,0,0,1.6332355,0.3564658,0.885234,0,1.2948978,0,0,0,0.32388732,0,0,1.705202,0,1.1467382,0,0,0,2.7736182
294,0,0,0,0,0,0,5.5890045,0,0,0,0,0.70771354,0,0,0,0,0,0,0.94006276,0,6.9403763,1.5185602,0,0,0,0.38709632,0,0,0,1.519193,0,0,0,3.3613987,1.3452076,1.3510208,0,2.1637514,0,0.58152795,0,2.0858638,0,0,0,0,3.832834,2.6780035,3.3927445,0,0,0,0.7589469,0.18099482,3.9950528,0,8.134115,0,0,0.58131933,0,0
295,0.14187847,3.4816186,2.3412042,0,0.70942,0,0,1.2835249,3.2165253,0,0.082471594,0,0,0,0,0,0.93847835,2.0481856,1.532452,0,0,0,0,0,1.1268156,0.46337673,0.34967342,0,1.1024921,0.17864732,0,2.1991735,0,2.153225,0.12165284,0,1.5357324,0,0,0.49869746,0,0,1.2255405,0.8667805,0,0,0,0,0,0.46832642,0,0,0.24137978,0,0,0,4.3468413,3.3250024,0,0,0,0
296,0,0,0,4.2618566,0.3383916,2.9662685,0,0,0.89295465,0,0.19466823,0,0,0,1.5077715,1.5105313,2.1806076,0,0,0,0,0,0,0.2663366,2.4147835,0,0,0,0.18923165,0,0.03481859,2.8043952,0,0,0,0,0,0,2.3983858,0,0,2.3030357,0,0,3.5270224,3.1291103,5.6242824,0,0,0.32114473,0,0.7139516,2.2776816,0.5714831,2.6913133,0.14968182,6.222017,0.2767358,0,0,0,0.68526644
297,0.82964,7.0102916,0,0,1.6382061,0,0,0,0,0,0,0.2061623,0.19534622,0,0.022460423,0,0.16510333,0,0,4.34109,0,0,5.2630224,0.28547752,0,3.079103,0.051032394,0,1.5154352,0,0.8337603,0,0,0.01670476,0,0,2.230247,0,0.50657624,0,3.6395292,0.3626735,0,0,0.7399794,0.74668056,0.13169017,0.26192418,0,5.231304,5.046188,0,0,1.2971673,0,0,3.22437,0.41446862,0,1.5384933,0,0.11546394
298,0,0,0,0,0.73274857,15.85599,0,1.6979715,0,0,1.3660253,0.57385063,0,0.30660683,0,0,1.9896667,2.8419015,0,0,0,0.44573408,0,0,0.00311355,0,0,0.479878,0,0,0.48118952,0,0,0,0,0,1.804731,0,3.604405,0,0,0,0,2.3199017,0,0,0,0,0,0,0,0,0,0,4.9599333,0.6342471,0,0,0.7512213,0,0,4.932719
299,0,0,0,4.2591496,0,0,3.9359016,0,0.24685079,2.1160917,0,0,0.19990182,1.4412389,5.1622276,0.51661944,0,0,0.3966859,0.9622891,3.6061008,0.70807433,0,0,0,0,0,0,2.4039125,0,0.21625093,0.8004783,0,0,0,0,1.4350767,0,0,0,0.78103733,0,0,0,0,0.5671722,3.79205,4.3530707,0,0,5.9115806,1.1013254,0,0,0,0,8.560644,1.9228839,0.12701118,3.6342332,0,0
300,0,0,0,0,0,0,0,0,0,1.4324723,0,0,0,0,0,0,0,0,0.48662263,0.91698366,10.907377,0,0.7521468,0,0,0,0,0,0,0,0,0,0,0,0,0.607933,0,4.9830966,1.2202042,0,0,0,0,0,0,0,0,0,4.4490447,0,0,0,0,0,0,0,4.7487173,0,0,0,0,0
301,0,0,0.24797086,0.54709196,0,0,3.0367873,4.5738187,0,0,0,0,0.9144149,0.35156918,0,0,0,0.05983928,0,3.9069993,0,0,0,5.21361,3.9432805,0,1.4132446,1.2446203,0,1.6072557,0,0,3.2384813,0.4290829,2.163333,0.40954718,0,0,0,1.78291,0,0,0,0,3.236494,5.8578186,0,0.23920041,0,3.7565765,0,0,1.6340758,0.7171915,0,1.4752823,0,0,0.28671515,2.9965558,1.503921,3.695916
302,0,0,0,0,0,0,0,0,0,0,0,1.0469991,0,0,0,0,0,4.3314157,1.2904887,0,0,1.8370427,0.7685075,0,0,1.5187452,3.589701,0,0.41495216,3.7060611,2.010346,0,0,1.9765147,0,0,2.891554,0,0,1.4519637,2.6266444,0,2.7559018,3.2405045,0,0.5484389,1.1786368,0,2.5137522,0.5860468,0,0,1.1396068,1.0340005,0,0,6.8884063,0,0.8464449,0,2.5278466,0
303,0,7.3466415,1.9894019,1.0874381,0,0,0,0.5496517,2.4783764,0,0,0,0.11218914,1.3031487,0,0,0,1.5087323,0,3.1650362,0,0,0,0,0,0,0.011154594,2.0426724,0.359679,1.1979415,0,0,0.2657082,0.19711971,0,0,0,0,0,1.46319,0,0,0,5.4452095,0.13715225,0,0.25202748,0,0.2535403,1.9822062,0,0,1.1455282,0,0,0,0,0.2939507,0,0,0.88943976,3.761679
304,0,0,5.591914,5.3285346,1.2347053,3.4643211,0,0.33483687,0,0,1.548258,0,0,0,1.2365603,0,0,0.07779585,0,0,4.7679987,3.5893548,1.2983556,0,0,0.06666013,3.286559,0,0.78475255,1.7437338,0.8051524,9.048439,0,0,0,0,1.6888839,0,0,0.37343857,0,0,4.9925375,0,1.1779445,0,0,0,0,2.3701253,0,0,0.7131599,0,1.060616,0,0,0.21418786,0,0,0,0.1367675
305,0,0,0.41168252,0,0,0,0,0,0,0.07779059,0.6287207,0,0.58531135,0.09214194,0,0.08103483,0.056960598,6.31671,0.4620755,0,0,1.7023304,4.982803,0.63954246,2.1023135,0,0,0,0,0,0,0,0,0,0.12785923,0,0,1.0532767,0,0,0,1.8313135,0,0,0,4.283742,0,1.1399843,0,0,1.8502218,1.2778711,0,0,4.4269195,0,0,0,0,2.664538,0,0
306,0,0,0.9173539,0,0,0,1.935841,0,0,4.0563245,0,0,0,0,2.2736971,0.42302084,1.6073905,0,0,6.544727,0,0,3.436125,0.7647982,0,0.5796457,0.465612,0,0,0.41871697,0.5629169,2.6029155,0.84520286,0,0.38050732,0,0,0.22696055,7.2661715,2.5608468,0,0.41823992,0,0,0,0,2.2365458,0,5.5972333,0,3.028232,1.8068794,0.7033587,0,0,0,0,0,0.5431282,0,0,0
307,2.1906466,0,0,0.04239149,0,0,0,0,0,0,0,0,0.40976262,0.5441318,0,2.2915757,0,0,0,0,8.295645,0,0,0,0,0,0.3310758,0,1.9917334,0.1275708,0,0,0,1.9199169,0,0,0,0,0,0.517162,7.282286,0.81558454,2.4686854,0,0,0,0,2.592999,0,0,0,0,3.4787035,0,0,1.6182519,6.0471582,0,0,0,0,0
308,0,0,0.59426516,0,0,0,3.2102168,0,0,0,0,0.6174502,0,0,0.36906698,4.8386054,1.4791695,5.719529,0,0,0,0,1.6627625,4.4635725,4.193623,1.7547925,0,0,0,0,0,0,0,0,0.020868003,0,0,0.38529247,0,0,2.021309,0,5.480496,5.36036,0,0,0.0706121,5.5018907,0,0,0,0.3568439,0,0,0,0.2230273,0,1.9062766,0.56125855,1.0741421,0,0
309,2.3756125,3.8120434,8.329897,0,0.7296511,0,4.6629825,0,0,1.5175374,0.73449117,0,0,0,2.057846,0,3.2302325,7.6612024,0,0,0,0.40566218,1.3913014,0,0,1.0594345,0,0,2.2031713,0,0,0,0,0,1.1627806,0,0,0,0,0,0,0.7717154,0.012425485,0,0,0,2.5040371,0,0,0,6.996382,0,0,0.28828892,1.8089669,0,1.998287,0,0,0,0,0
310,0,1.0549182,0.77077335,4.903962,1.3170192,0,0,0,0,1.2102963,0,1.752809,0.299906,0.81200415,0,2.862412,0,1.4429234,0.3099617,0,0,3.7843647,0,0,0,1.2367412,0,0,0,0,0,1.5576341,3.2984142,2.70835,1.4535831,2.6190872,0,0,6.564068,2.2431543,0,0,0,0,1.746635,0,0,0,0,0,0,2.505861,0,0,0.9516287,0,0,0,0.8012906,0.35022503,0,0
311,0.13880515,1.6237715,0.1696557,2.2176895,0,0,0,0,1.75916,1.1476719,0,0,0,0,0,0,0,0.51885164,0.5344404,1.0972494,0,0,0,0,0,2.8572075,0,0,0,0,0,3.9237435,0,0,0,0,0.6048367,0,0,0,0,0,0,10.059226,0.586214,0,0.027339272,0.6103245,6.770004,0,0,0,0,0.9718111,8.836648,0,0,0.5249985,1.0185357,0,0,0
312,0,0,0,6.6048555,0,3.5233874,0,0,2.270614,0,2.8444412,0,0,0,0,0,0.5561327,2.115853,0.7051749,0,3.1304653,0.46071216,0.9090775,0,0,0,0,0,0,0,0,0.5191348,0,0,0,0,1.5513716,0,0,0.6490224,0,0.74836826,0,2.1018944,3.801735,0,2.9011407,3.0382879,0,0,0,0,0,2.103155,0.2684949,2.995799,0,3.4005816,0.5196932,2.2221267,0,0
313,2.1489754,0,0,4.7894917,0,0.51827836,0,1.1588483,3.1518419,1.5381131,0,0,0,0,0,0.6653896,0,3.549139,0,2.934375,0,3.0477128,0,0,0,2.0774782,0,1.7045598,0.02492885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0613039,0.5429757,0,0,0,0,0,0,0.6903002,0,0.07014448,1.9970456,0,0,0,0.9876749,0
314,0,1.8958138,0,1.9941553,0,0,0,3.0189102,0.9156673,0,0,0,1.1145527,0.44976038,0,2.9725382,0,0,0,0,0,0,0,2.860057,6.3194747,1.0363145,2.2827795,0,0,0,0,0,0.61055934,1.1163646,2.4749215,4.6393175,0,0,1.8857951,4.8410664,0,0,0,0,0,5.4868345,0,5.6831965,3.5301473,0,0,0,0,0,0,0,0,0,0.11242064,0,3.3497946,0
315,1.5076101,0,0,0,2.7978597,0.86450994,5.565669,0,0,0.024856836,0.32261184,0,3.3268056,0,0,0,0,0,0.54534906,0,0,1.2094944,0,0,0,0,6.353026,0.15986232,0,0,0.3974779,0,0,0,0,0,0,0,4.793289,0,0,0,0,0.5448988,0,0,2.990905,0,0,0,0,0,2.8680327,2.540128,0,1.5407345,0,2.3634999,0,0,0,0
316,0,0,1.8617187,0,0,0,0,0,0,1.1706775,0.58931816,1.4238306,0,0,4.6608067,3.2872994,0,3.5165665,0,0,3.0723703,0,5.782014,0,0,2.003871,0,0,2.9495952,0,0,0.4330371,0,0,0,0,2.089934,0,0,0,4.3702664,1.8440778,1.0338656,8.147064,0,0,0,0,0,0,0.8907922,0,0,0.19125898,0,0,4.701416,0.28949776,1.0821784,0,0,0
317,0,1.4119581,0,0,0,3.6704812,0,0,0,0.57325417,0.14281206,0.05240914,0,0,2.0795684,0,0,4.4358244,0,0,4.4618297,0,0.9378506,0,0,0,0,0.3826866,0.026240129,4.696659,0,0,0,0,0,0,0,0,2.1350877,0,2.981446,0,0,0,0,0,0,0,1.9008391,0,2.0448527,0,0,1.4725864,3.1288774,0,5.109292,0,0,0,0,0.41118056
318,0,0.8121778,4.4358625,0,0.4540558,0,1.1929153,4.00963,0,1.2249832,0,0,0.07816323,0,0,1.7105799,0,0,0,6.274795,0.49694055,0,0,0.16913074,0,0,5.5825777,1.489331,0,0.9991555,0.9165905,0.30590287,0,4.15313,2.095763,2.7795043,0,0.87499076,2.0098217,3.111416,0,0,0,0,4.614584,7.2809834,0,7.6548314,0,6.7945547,0,0,0,0,0,0,0,0,0.041136988,0,3.1356444,1.6648722
319,0,0,0,0,1.1408515,3.4152186,0,0,0,0,0,0,0,0,0,0,1.43598,0,0.7925804,0,0,2.960453,0,3.583983,2.2035503,2.547973,3.4887066,1.9208536,0,0,0,4.6790543,3.7638328,0.08798857,0,0,0.094625995,0,0,0.15974222,0.91224647,0,0,0,0,0,0,1.9457401,1.2400583,1.8278806,0.4477819,0,2.1903584,0,3.27674,1.7759634,0,0,0,0,0,0
320,0,1.57765,0,0,0,0.79900116,0,0,0.59179854,0,0,0,0,0,0,0,0.64585316,0,0.18907504,0,0,0.8205474,0,0,0,0.29000697,0,0.037045784,0,0,0.23855488,0,2.1087217,8.445868,1.6758765,0,0,0,0.005848099,0,0,0.28925917,2.586396,0,0,5.6224394,0,0,0,3.199844,6.477964,1.7106327,0,0,0,0,8.830845,0,0.3549541,9.0462265,0.6073877,2.6498709
321,0,0,0,1.7343472,0,0,0,1.1989068,5.165095,0,0,0,0,0.6390195,0,0,0,0,2.1619012,0,4.101849,0.019756375,0,0,0,0.9296467,0,0.60354614,0,3.5381672,0,5.1867304,0.72068805,0,0,0.003532421,0,0,0,0,3.273644,1.071463,0,0,2.633267,0,0,0,1.7515792,0,0,0.28666183,0,0,0,0,0,0,0,0,0.99789447,0.48199823
322,0,0,0,1.7844009,0,0,0,0.23487525,0,0,1.2275616,0,0,0,1.9017904,0.7872942,0,0,0,0,1.8483065,0,3.1097465,0,0,0,0,0.93734914,1.537116,0,0,0,1.141451,0,0.16397132,0,0.033446506,1.3605891,0.09204324,0,0,0,1.190329,0,0,0,0,0,0,6.071019,0,1.3687146,0,0,0,0,0,0,0,0,0,0
323,0,1.6096195,0,1.049581,0.69933915,4.2368712,2.6622546,1.241328,3.0240915,0,0.10758523,1.8784851,0,0,3.180822,0,2.2160223,4.6867437,0.18432601,0.29213306,0,0,0,0,1.5882856,0.5006257,0,0,0,0,0,0,0.1268744,1.25917,2.454237,3.7602904,0,0,1.5681539,0.40040746,0,0,0,0,2.4361503,0,2.968523,2.541258,2.221046,0,0,0,0,0,7.0704837,0.015171824,0.45355293,0,0,0.9820853,2.4769166,2.6693542
324,0.8357068,3.1629272,0,3.312253,0,0,8.720267,0,3.2350605,0.059633203,0.85766715,1.2235835,0,1.7917631,0,0,0,0.971984,0,0.9556284,0,0,0.36829308,0,0,1.0102079,0,0,0,5.8531785,1.7562413,0,3.0936046,2.6935425,0,0,1.1059234,0,0,0,3.473877,0,0,0.11560016,0,0.8642756,1.9789205,5.2901163,0,0,0,0,0.30157784,0,0,0,0,0,0,0.17680502,0,0
325,0.96009535,0,0,5.369907,0,1.6905613,0,1.2803065,0,0,1.3336273,0,1.0326657,2.23302,0,0.8060588,2.0411239,4.6257696,0,0,0,0,0,0,0,0.95925635,0,0.89117503,0,0,0,3.9393556,0,0,0,0.17846067,0,0.051407397,0,0,0,0.1416149,6.7394567,0,0,0,4.370504,6.0296836,0,0,0,0,1.248884,0.13254084,0,0,0,0.5716048,0,0,0.631985,0.9387638
326,0.3557695,0.2468839,0,0,4.1791706,2.8113585,0,0,1.4889987,2.807202,0,0,5.700574,3.6265275,0,0,0,0,0.31770465,0.3680188,0,0,0,4.014943,8.8251,0,1.6671125,1.1609919,0,3.754319,0.611334,0,0,2.3689463,0,0.001297542,1.2077651,1.3946774,0,0,2.558846,0.56858486,0,0,0,0,0,0,5.8198233,0,4.598938,0.27143052,1.3715627,0,1.6434102,0,1.30648,0.09612168,2.0682647,0,0,3.1293247
327,0,4.411515,0,1.8017472,0,8.4674425,0,1.490094,0,0,0,0,0,0,0.024621563,1.1303221,7.7761474,4.224233,0,0.70844674,0,0,0,0.6406732,0,2.4673984,0,0,1.2935952,0,0,0,0,0,0,1.4555634,0,2.5577412,0,0.9667232,5.760628,0,3.0977197,5.8562484,0,0,0,0,1.246764,1.6838912,0,0.06354774,0,0,0.47887817,0,0,3.7894454,0.10670234,0,0,0
328,0,0.29462835,0,0,0,0,0,1.4602296,0,0.26574257,0,0,0,0,0,0,2.2600641,0,0,0.58685875,3.9530175,0.68808156,0,0,0,0,0,0,2.7202497,0,0,0,0,0,0,0,0.19565162,0,0,0,0.31336632,2.717851,0,3.8196628,0.7270221,0,0,0,0.8287345,4.4479566,0,0.5669976,1.3340646,2.5941007,2.4366617,0,0,0,0,1.6162559,0,0
329,0.8951933,0.33469456,0.7769306,0,0,0,0,0,0,0,0,1.684776,0,0,3.3215876,3.402353,0,0.38783032,0,0,0,1.71044,0.26441777,0,0,0,0,0,0.13270211,0,0,6.029763,0.9156241,0,0,0,0,0,0.3768849,0,4.453051,0.74076295,3.3824847,1.4018934,1.7421092,0,0,0,0,0,0.003193738,0.58659536,0,0,0,0.3312421,7.080643,3.9068136,0,1.821198,0,0
330,0,2.7208757,0.72724444,4.927296,0.45097983,0,7.691629,0,1.4310287,0,1.1083286,0,0.67714214,0.6710844,2.303649,0,0,0,0,2.2350278,0.3090555,0,0,0,0,0,0,0.69126105,0,0,0.9849647,0,1.0816613,3.2244687,0,0.24817719,1.3188292,0,0,0,0,0,0,0,0,1.4233031,3.0996673,0,0,2.3782434,0,0.22447339,0.44127193,0,0,1.9781202,0,1.838709,0.50090384,0,0,0
331,0,0,0,0.6799462,0.66659623,0.06104469,0,0,0.29389808,1.6540972,0.26282442,0,0,0,0,0,0,1.9879148,0,0,6.926666,0,3.4154284,0,0.50948125,0,3.7804835,0,0,0,0,0,0.013091194,0,0,0,0,0,0,0,0,0,3.872839,0,0,0.2847945,3.6154325,0,0,0,0.18183665,0.73929816,0.16233534,0,3.5517955,0,5.595082,0,0,0,0,0
332,0,0.694066,0.3770509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8190765,0.055666618,6.341066,2.1496491,0,3.0954595,0,0,0.20808475,0.46214625,0,0,0,2.2456236,0,0.67089605,0,0,0,3.1025314,0.80747163,0,0.191383,0,0,0,0,0,0,1.0604345,0,0,0,5.4321666,0.83013165,0,0,4.628178,0.20518571,0,0,0,0,0,1.8236235
333,0,0,3.1617184,1.3888556,0,0,2.308262,0,0,2.6990142,0.8479494,1.2475325,0,0,2.43916,0.39151806,0,0.69998956,0,0,4.729721,0,0,0,0,0.37595108,0,0,0.7618331,0,0,0,0.050757553,0,0,0.08601434,0.15632503,0,1.7509885,0,0,0,0,2.1536405,0.48532695,0,0,0,0,0,1.5289603,0.017923525,0,0,0,0,0,3.191925,0,0,0,0
334,0.39427143,6.5969977,0,2.1775372,0.25036195,1.3214166,0,0,0,0,0,0,0,0,1.6309283,0.97924167,0,0,1.2150162,7.193173,0,0,0,0,0,0,0,2.1691818,0.93918747,3.6420465,0,0,0,0,3.006962,0.230239,2.388007,0,0.3917157,0,0,0,0,0,0,0,0,4.8735614,0,5.211141,0,0,0,0,0,0,0,0,0,0,2.450209,0
335,2.3189743,0,0.74981743,0,5.3772273,22.227901,0.6678122,0,7.1099024,1.4002892,1.278515,0.28547904,0,0.07950976,0,0,4.4247055,0,0,0,0,0,0,9.41241,8.883085,0,0.27921656,0.733209,0.59135246,0,0,0,0,0,0,0,0,0,0.7243389,0.51559275,3.7241728,0,0,4.881584,0.28284094,4.17065,0,0,0,0,0.16015224,0.6760981,0,0,13.212972,0,5.2839713,0,0,0,0,0
336,0,1.0628101,0,0,0,2.3391473,2.1882977,0,0.17020632,0,0,0,0,0,0.11648786,0.68790954,0,1.047523,0,4.3136373,14.072647,0,0.86707777,0,0,1.9404155,0.6680985,0,0.800381,0,0,0,0,0,0,1.7066712,0,0,0.47805703,0.5111865,0,0,0,0,1.1044686,0,0,0,0,2.8172824,0,2.0721745,0,3.9424157,0,1.5408009,0.68650246,0,0,1.9993056,0.8823377,2.9303923
337,0,0,0,1.647171,1.3260244,0,0,2.7313075,0,0,0,0.19996887,2.6425025,3.5938969,0,0,2.047772,0,0.22778802,0,0,2.0099573,0,3.8321493,10.829739,0,0,2.778893,0,11.689365,0.044436738,0,2.839524,1.4277061,2.769705,1.0164205,0,1.057807,0.8844496,0,0,0,0,0,4.1744647,6.750597,0,8.57042,0,0.26187158,0,0,0,0,0,0,0,0,0,0,6.750239,0
338,0,0,0,0,0,0,0,3.3322155,1.3427082,0,0,0,1.2640946,0,0,0,0,0,0,0,0,0,0,2.3382719,0,0,3.6670556,3.0446877,0,5.76254,0.92473483,8.324476,2.288126,0.7238971,0.29760405,2.711999,0,0.44823322,0,1.6288241,0,0,0,0,1.5547172,15.600738,0,5.7965856,0,0,0,0,0,0,0,0,0.5372,0,0,0,0.65380245,0
339,0,0,0,0,0.49178424,18.615122,2.117274,0.038685672,0,0,0,0,0.6534149,4.628962,0,0,0,0,0.30804974,0,0,0,0,0.5309464,8.721737,0,2.9689999,0,0,10.57433,0.6447361,0,2.5145152,4.310047,3.0466564,0,0,3.154842,2.903831,0.519041,3.8784525,0,0,0,0,0.6351514,0,2.3665447,0.8722697,6.5651517,0,0,0.6472664,0.91428167,0,6.558946,0,0,3.3522954,0.5205998,1.1187892,0
340,0,0,0,0,0,0,0,0.50750846,3.0359766,0.07764402,0,0,0,0,0,1.0974226,0.12189371,0,0.9600973,0,0,1.9392991,0,0,2.4840283,0,0,1.7530243,0,0,0,12.277161,0.9765758,0,0.91426235,0.84770626,0,0.08802311,0,0.04248199,11.1892395,6.4951096,0,0,1.2859226,3.0304909,0,2.1793177,0.18322794,0.41519558,0.60014,0,3.069449,0,0,7.535415,0,0,1.2968775,1.6890732,0.9292538,0
341,0,1.1696594,0,2.2170558,0,0,0,0,2.739157,0.18296126,0.67766935,1.2676837,0.6104549,0.7430529,0,0,1.9996781,0,1.8747422,0,0,1.1646684,0,2.8057964,1.2427962,0,0.4708869,0,1.2962557,0.36577043,3.0213795,3.608611,1.755857,6.515684,0,0,1.2713097,2.0282342,0,0,1.8316438,1.3688498,0,0,0.26445603,10.759715,0,0,10.2084875,9.469481,10.492447,1.1048871,3.473597,0,2.2842183,4.441456,3.8824716,0,4.439243,1.9699632,5.775321,0.25781876
342,0,0,0,3.9787245,0,0,0,0,6.8157544,0,1.2490824,0,0,2.1296911,0,0,0.37659267,0,0.5427305,1.0746963,0,0,6.6801124,0.46060556,0,0,0,0,0.40256518,0,1.0410545,0.34412912,1.7980328,11.63078,0,1.538415,0,2.7350764,0.06723809,1.7368431,0.45700553,2.5176916,7.960981,0,0,0,0,0,1.9850657,3.9544718,6.241638,0.29160568,0,0.76879287,13.086854,3.25043,7.7619123,2.1517427,0,0,5.5850787,4.732574
343,0.32606778,0,0,0,0.17633404,0,0,0.07476862,0,0.7630851,1.2903641,0,0,0,0,2.4908795,0,0,1.4860973,0,0,1.1811299,0,0,0.18169098,0,0,3.2441847,0,2.786624,0,0,0.49328396,0,0,0,0,1.0178959,0,0,4.679183,1.2499398,0,0,0.11619946,1.4140168,3.672095,0,5.0299273,1.72034,0,2.293205,0,0,0,0,0,1.4531835,0.16971351,0,1.9228431,0
344,0,3.3224363,0,0,0.71459144,0,0,2.307746,0,1.8099611,0,0,1.1089547,1.2389847,0,0,0.81524867,0,0,3.7727513,1.7188622,0.42856547,0,0,0.414174,0,0,1.0058925,0.24426332,0.6056576,0,0,0.29240847,0,0.10733644,0,0,0.3885795,1.1212558,0.19863866,0,0.40480873,7.022622,0,0.018301707,1.6195853,0.2798054,0,0,5.643088,4.108491,0,0,0,0,1.8955992,0,0,0,0,0.33247474,0
345,0.4328232,0,0,0,0.8244733,6.859011,0,0,0,0,2.850521,0,0,0.82523096,1.2752221,0,5.3351912,4.457377,0,0.18914704,0,0,1.9206322,0.9116072,0,0.23521025,0,0,0,4.110831,0.9068536,0,0,1.9441886,0,0.6505368,0.2897448,0,0.7783136,0,0,0,0,1.1222193,0,0,2.8609293,0,11.234906,0,2.7527003,0,0,1.9503194,0,0,0,0.9247502,0,3.040813,0,2.981326
346,0.38612595,0,6.2587724,0,0.26982048,0,0,0,0,0.5059256,0.03276389,0.3427803,0,0,0,0,0,0,0,0,0,0,0,2.5700405,0.51613265,0,0,0,1.5070902,4.1618066,0,4.425943,0,0,0,0.6008066,0.19579177,0,0,0.56949896,0,0,0,1.3508749,0.89700294,0,0,0,0,1.2152895,0,1.1298457,0,0,0.6611578,0,4.8655686,0.5806208,0,0,0,0
347,1.6866262,0,1.1156973,0,0,0,1.470633,0,0,0.08541755,0,0,0.6891732,0,0.768477,0,2.165517,3.8631508,0,4.335751,6.9735894,1.0562952,3.7379677,0,0,2.7907977,0,0,0,0,0,0.97627234,0,0,1.6493539,0,0,0,0,0.8664457,3.9283185,0.24704051,0,3.6947737,0,0,0.35689723,6.0938983,0.5824792,0,0,0,1.8886074,2.4945688,0,0.9278465,9.019109,0,0.3061314,0.8367308,0.42079103,6.2851667
348,1.6255414,5.6859,0,5.413775,0,0,0,0.005950457,0,0.2619017,0,0.61316985,0,0,0,0,0,0,0,0,0,0.25187132,1.7681656,0,6.5031843,1.7182182,0,1.471562,0,3.3913996,1.4877212,0,0,0,0,0,0,0.4519451,4.0965495,1.2043887,0,1.1175134,0,0,0.64250904,1.308088,0,2.6102755,2.0069892,2.924994,0,0,1.1996363,0,0,1.8199171,0,4.0266986,0.9200719,1.4263554,2.162553,0.41631892
349,0,1.4792296,0,0,0,14.527106,0,0,0.41224453,2.8394144,0,0.8796233,0,0,0,4.426098,0,0,0,0,0,0,0,0,0,0,0,1.4147774,0,8.727449,1.5923052,2.898404,0,0,0,0,0,0,0,0,1.6232249,0,3.132259,10.760168,0,0,0,0,0,0,3.6505833,0,0,0,1.3796699,0.20422125,1.4879471,1.5344063,0,0.8015599,1.0744014,0
350,0,1.4095407,0,0,0,1.0894779,0,0,0,1.8244414,0,0,0,1.0508783,0,0,0.9732693,1.4308292,0,0,1.8128248,0.5401363,4.6364336,0,0,0.8365115,1.9932495,0.91573447,0,0,0,0,0.11180936,1.0302608,0,0.033848472,0.28246725,3.1268806,0,0,0,0,0,0,0,1.0227721,0,0,0,3.523721,0,0,0,0.230584,0,0,0,2.3854928,1.110706,1.4864017,0,0
351,0,0.33633107,1.0840454,0,0,2.9369102,5.8628316,0,3.786843,0,0,0,0,0,0,0,0.24215066,0,0,1.1541129,6.816269,0,3.860382,0,0.39530283,0,5.5153265,1.1403265,1.8628181,0,0.008405846,0,0,0,0,0.5750088,0,0,0,0.1678996,0,0,0,0,0,2.3588114,0,0,0,4.376613,0,0,0,0,0,0.47180697,0,0,0,0,5.096634,0
352,1.17591,0,0,0.68733776,0,3.798193,0,1.8350154,2.1802757,0,3.0230842,0,0,3.36545,1.543549,0.11327486,0,0,1.0952189,0,0,3.0923526,0,4.6342688,3.8990796,0,0,0.7509467,0,0.1279363,0,0,2.599129,2.9947796,2.7013361,0,0,0,4.85963,0,0,0,1.180553,4.370661,0.22849818,1.4873106,0,0.033893164,0,0,0.88421744,0,0.7098851,0,0,0.06874277,0,0.8564754,0,3.3250024,0,0
