x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024
148,0,0.81721413,0.071314834,0,5.8972335,11.1436825,2.8585265,2.167117,0,0,0,0,0,0,0,11.894204,4.437797,2.1814532,0,0,4.1374393,0,0,0,0.1569602
149,4.2602925,6.2368107,0,0,12.453822,0,4.3214445,0.5127696,0,3.2563257,0,0,0,0,0,1.6173165,0.41718543,4.1596227,0,0,0,0,0.53568745,0.038504664,0
150,6.2493367,0,0,0,0,21.448246,0.5428314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4163003,0,0
151,0,0,0,0,0,0,1.3817979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.958455,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5228208,12.07165,0,0,0,0,1.0063914,0,1.9022286,0,0,0
153,0,8.732805,0,0,0,0,0,0,0,0,1.921146,0.57793397,0,0,0,0,0,0,0,0,0,2.209696,0,0,0
154,0,0,0,0,0,0,0,0,0,0,1.8837265,0,0,0,17.032084,0,0,0,0,10.229523,0,3.110062,0,1.2331003,0
155,0,18.698631,0,3.848452,0,0,0,0,0,0,1.5670714,0,0,3.3351302,9.677325,15.97615,11.142497,0.9197673,3.6150272,4.6503105,3.7489989,0,0,0.81330293,4.769648
156,0,0,0.067878164,0,11.653802,0,0,3.7664359,0,4.6409044,0,0,2.2306073,0,0,0,0,0,0,0,16.111538,1.1804885,0.52291495,0.5324642,0
157,4.2657256,0,0,0.6017426,1.2793096,0,0,0,12.030339,10.434795,0,0,0,0.8809114,3.9738243,0,0,0.96695876,0,0,5.471071,0,0,2.8661115,0
158,0,10.390038,4.693795,0.8597191,4.143111,0.8239031,3.4387429,0,0,3.7681103,0,0,0,0,0,0.23745395,0,2.6777158,0,5.7794976,0.48015097,0.27183276,0,0,0
159,0,2.248155,2.3453953,0,19.020937,6.409031,4.2202883,2.0937634,0,6.201859,0,2.8801646,5.627146,0,0,1.5194851,0,0,9.851735,0,12.128056,0,3.25418,0,5.1615725
160,2.4330003,0,8.313779,0,1.7079461,4.669467,2.0669885,7.7678905,0.43015972,8.18329,0,8.152926,4.359203,0,0,0,5.2463727,0,0.7861963,0,8.67154,1.6137624,3.6050446,1.1460954,0.019273449
161,0,0,0,0,6.733203,0,0,0.31493175,16.347488,0,0,0.34428596,0,0,0,0,2.7557268,0,0,0,0,0,0.024065241,0,0.08167164
162,2.150958,0,0.16363816,6.769767,0,0,0,0,0,6.088185,0,0,0,4.907124,18.742876,5.3498683,0,0,0,0,21.43322,0,0,0,0
163,0,0,0,0,0,0,0.084473394,2.2416198,0,0,0.3262019,0,0,0,5.5014896,0,0.847929,2.194611,0,3.2354484,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,1.3463384,0,2.5574298,0,16.568626,0,0,0,0,0,1.8157989,0,0,0.9083815,0
165,0,4.340633,2.272032,0,0,0,0,0,14.379367,4.700458,0,0,0,2.3770993,11.868296,2.16528,0,0,8.566521,0,0,1.2652211,0,1.3908814,0
166,0,0,0.64325345,0,10.011411,0,1.4815501,0.977965,12.308114,8.353133,0,0,0.120781526,0,0,0,0,0,0.2582444,6.521721,0,0.08671993,0,2.3894026,0
167,0,0,7.2531447,0,8.880976,1.8143489,1.2395637,0.24785778,0,0.07303705,0,14.089085,2.6147566,0,13.7417145,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,1.6973529,0,0,0,15.321481,0,1.1602829,0,4.0511127,0,0,4.1345296,0,0,0
169,0,0,0,0,0,0,0,0,0,0,3.4266965,0,0,0,12.055299,0,0,0,0,2.0490491,0,3.1185641,0,0,0
170,0,10.06254,0,0,0,0,0,0,0,0,0,0,0,3.1671767,11.649233,0,0,0,0.5574868,0,0,0.25350642,0,0,0
171,0,0,0,0,0,0,0,0,0,0,4.2250147,4.646742,0,0,4.518075,0,0,0,28.47021,15.933852,0,1.7503512,0,0,0
172,2.4414175,0,0,16.677017,0,0,0,0,0,0,0.22345139,6.516949,5.969306,2.1908083,0,1.2765951,8.658887,1.2214445,26.653511,2.702107,0,5.079877,0,0,2.922887
173,0,0,0,4.2807407,0,0,0,0,0,0,4.7202463,3.4294415,0,2.9358218,10.854028,0,0,4.4678507,19.241262,19.600595,0,4.43971,0,0,0
174,0,0,0,10.2745695,0,0,0,3.270577,0,0,15.293243,26.215391,4.567059,17.135653,16.17626,0,4.2004914,4.7274384,9.026581,35.4959,0,0,5.3555655,0,16.830374
175,0,0,0,0.03217963,0,0,0.12929955,0,0,0,9.019757,0,7.7285542,4.330249,36.078827,0,6.0181985,0,10.911046,6.251826,0,0.6338085,3.1842773,0.12899281,10.173286
176,0,0,0,7.7862515,0,21.636238,10.683938,6.017513,26.67449,20.94921,8.851898,0,28.334566,12.691151,22.146347,9.259563,6.440238,0.23546065,26.273445,33.32017,9.452884,5.067948,0,0.31897542,6.159542
177,7.399027,0,0,6.0253577,0,18.407429,6.1605105,5.875156,6.1885824,15.113923,3.9666607,0,16.184227,7.985581,38.734745,2.7975972,0,6.6273274,10.526947,21.341957,36.878056,0,2.0270498,0.8336912,0
178,14.16479,0,0,3.2442513,0,17.292572,1.9611013,4.797947,13.016635,0,7.1301293,0,15.644916,7.49454,12.199939,7.1571903,4.7150106,7.550266,23.43157,12.508251,17.854855,2.086361,0,3.3426435,5.1211514
179,15.327992,0,0,4.482595,10.052143,23.834276,1.302798,5.8383746,18.884493,19.798769,0,6.965971,13.404879,10.735087,3.7363422,8.234104,0,12.445392,14.479812,7.9938974,29.994041,0,10.041036,2.1022544,0.21847336
180,12.6629305,3.8258321,13.768948,1.0424292,22.971344,23.858232,1.2706685,7.1628094,9.892255,16.900637,5.695705,2.484542,19.757448,0.11958358,9.8634615,0,0,3.6964247,21.173002,1.2311174,15.545771,0,6.0506573,1.483279,3.5160913
181,9.309263,0.23461397,0,0,8.462117,12.725574,3.6602466,7.340908,1.6983292,18.684372,2.4973314,12.954993,0,8.966515,21.43883,0,0,0,5.2775292,0,0.3714473,1.2987522,5.7913375,0.10034646,0
182,7.6171055,0,0,2.7928374,0,0,0,0,3.1953487,10.8503065,0,0,9.126196,6.087509,0,22.16872,0.2394968,0.9828112,0,3.680587,0,3.4709482,5.932899,0,0
183,2.7631454,7.0495834,0,0.2865898,0,0,0,0,0,12.758922,5.110536,9.202865,0,12.572235,15.964386,0.8627378,0,0,2.3993049,0.7675751,12.647999,0,0,0,0
184,0,0,5.441743,0,6.971542,13.384798,6.8512225,1.7448049,4.870752,5.9551477,0,0,0,8.459252,0,0.39373407,0,0,5.046873,0,0,0,0,0,0
185,0,0,0,0,6.4113393,0,0,0,0,0,5.1826534,0,0,0,0,0,0,0,0.39488232,0,0,9.168735,1.0670598,0,0
186,5.2951465,30.704906,0,2.061973,0,0,0,0,0,0,1.9726478,0.68705404,0,16.539371,30.461555,0.88836366,0,4.6290956,1.1859546,0,0,1.6738106,2.002027,0,0
187,12.53863,0,0,5.5619674,0,0,0,0,0,0,0.79389465,0,0,9.945291,0,0,0,6.012749,19.413795,0,0,0,4.053917,0,0
188,8.734318,0,0,9.302339,0,0,0,0,0,0,0.3762915,0,0,6.0318646,0,0,0.9603725,1.8504,13.455327,2.670651,14.234429,0,3.0130377,0.7711608,0
189,0,15.606266,5.4516478,0,0,1.5851974,0.36436746,0,13.92787,0,0.5162261,1.217071,0,4.725219,0,0,5.2845407,11.697215,9.672073,4.0099792,2.2508948,0.14167692,3.065913,0.08508231,1.4043607
190,7.34861,0,5.1181717,9.058661,17.78528,5.4472513,3.7109017,2.204301,2.2929337,13.222452,0,3.3006916,0,3.015074,0,5.4149194,0,5.5890203,17.489471,5.4429874,23.90956,0,2.6540432,0,2.7396665
191,0.18904676,0,0,0,11.897772,3.8342028,0.084115244,1.7957691,3.4560983,0,0,1.3095762,4.8835506,3.7875774,0,0,0,9.391603,3.3740938,0,0,0,3.5675197,1.8956068,3.7392201
192,1.811617,11.516562,5.7470326,3.1769986,11.203091,5.3151817,0,1.4578058,0,10.004677,0,0,0,0.1526956,0,3.0845644,0,2.925212,1.6422017,5.091217,0,0,6.978134,0,0
193,0.5631878,0,0,0,0,0,0,0,0,0,1.6449207,0,4.2458344,2.4638407,0,0,1.4973602,0,0,0,0,6.1387596,0,2.1977735,0
194,0.33295232,0,3.1609173,13.210292,22.82011,11.139037,6.7037,1.9049901,0,0,0,0,13.485282,1.3494008,0,12.342266,0.27142602,11.27473,0,0.6284998,2.3825305,2.7763603,0,0,0
195,0,1.842733,1.7917672,0,4.198152,0,0,0.56636703,13.456674,0,0,0,0.56279683,0.2755475,7.6984634,6.2599673,0,1.9011015,0,0,0,1.2069414,2.0419686,0,2.3059554
196,0,1.5520763,7.741248,0,20.769361,14.225539,3.46045,1.9150076,0,5.5975046,0,0,0,0,0,2.5803514,0,19.867167,0,0,3.0207565,0,0,1.5651428,0
197,0,0,10.156546,3.5892437,0,0,1.1532086,2.6259809,0,14.424919,0,0,2.9694648,0,0,0,4.17756,7.712191,0,1.5530754,14.645769,2.347416,1.0536506,1.2821732,5.363514
198,0.44240186,0,1.3348035,4.9627223,27.15959,17.75669,2.444176,4.0502553,8.307192,5.2326665,0.33601677,13.88153,0,0,0,0,2.1957138,13.462109,0,0,5.8328466,0,1.6530857,3.7855604,4.3194914
199,0,0,5.239695,0,19.425993,17.120867,7.03963,2.9717789,2.4937937,10.36134,0,4.4198694,1.8754076,0,0,1.8079056,10.680712,2.0697734,0,0,3.9477367,0,3.234886,0,0
200,0,0,0,0,15.936805,3.8618867,0,0,0,0,0,8.081087,0,0,0,1.5230811,0,0,0,0,0,0,0,0.100991964,2.3106523
201,0,1.0679475,0,0,0,2.6642966,0,0,0,0,2.825452,0,0,0,0,0,0,0,0,0,0,1.3343735,0,0,0
202,0,3.208109,0,0,0,0,0,0,0,0,2.532988,0,0,0,0,0,0,5.122178,2.759767,8.439691,0,2.3130388,0,0,0
203,0,0.6212627,0,0,0,0,0,0,0,0,0,0,0,2.8107312,8.207605,0,0,0,0,2.5389984,0,0,0,0,0
204,0,0,0,0.12484042,0,0,0,0,0,0,2.4841187,0,0,0,16.700594,0,0,0,4.466477,4.565771,0,0,0,0,0.096153975
205,0,7.285134,0,0,0,0,0,0,0,0,0,0,0,0,12.352094,0,0,0.9681066,0,4.623973,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,2.3941267,0,0,0,0,0,0,0,0,1.8318565,0,0,0,0,0
207,0,0,0,5.6672626,0,0,0,1.2446227,8.552985,0,3.0012264,1.2185401,3.709533,3.5179396,0,3.1295397,9.004761,7.761299,0,4.316162,0,5.6120634,0,0.9972111,1.6867982
208,9.51778,0,0,0,0,1.3673561,0,0,8.495048,0,2.9551013,0,0,0.65112776,7.178484,0,0,0,10.283135,0,1.6763232,0,0,0,0
209,0,0,1.5405672,0,20.76279,2.9779537,0,2.3292432,3.9733434,6.595798,0,0,0,0.31071264,21.276937,0,0,0,3.7386224,9.122328,0,0,3.135086,0,1.4657974
210,0,0,0,6.980303,0,0,0,0,12.276562,0,0,1.7972171,4.58872,0,0,7.38746,1.806249,7.766286,0,0,0,0,0,3.7526445,2.591342
211,1.3454449,0,2.7995954,0,26.82732,12.106243,0,0,0,7.042022,0,3.3097525,7.8292828,0,0,0,0,2.2955809,0,0,21.04584,0,0,0,1.3268584
212,0,4.286929,0.7754014,1.1432902,12.782393,0,0,0,0,0,0.05321756,5.018155,3.1026576,0.6799827,6.9106994,4.0778766,0,0,0,0.19909862,2.9483848,0,0,0,0
213,0,0,3.2668521,3.9171553,7.220129,11.790372,5.487026,1.4162453,16.916456,7.0783806,0,0,5.051858,0,0,15.266485,3.1455922,4.3195252,6.036624,7.2213883,5.1812496,0,4.8547206,0,0
214,4.1295257,4.721507,4.197763,0,23.340483,15.345602,3.5717301,4.7550445,17.90128,4.8731904,0,0,7.2827926,0,0,0,0,0,11.900604,0,6.0361686,0,0,0.260367,0.90269625
215,0,0.5267001,2.7477813,1.299718,18.560925,0,0.78311586,2.513129,0,6.6936073,0,3.3767543,0,0,0,7.7699294,4.214957,3.2195668,0,1.6194123,7.715725,0,2.2554555,0,4.2239
216,0,0,7.3025064,0,1.3677344,19.536642,3.8013928,0.46481144,13.736079,3.7774746,0,5.032141,6.7603693,0,0,0,0,0,0,1.2397716,0,0,0,3.7909641,0
217,0,0,0,0,14.106233,1.7458429,3.6841967,0,21.424355,2.9232006,0,0,0,0.9099255,0,0,0,0,0,0,0.42205194,0,0,0,0
218,0,0,0,0,26.975977,5.338612,0,0,0,1.3948108,0,3.2340565,0,0,18.252491,0,0,0,0,0,0,4.856908,0,0,0
219,1.3966032,2.8108954,0,0,11.627175,0,0,0,0,0,2.5212007,2.178524,0,3.3102033,0,0,0,0,0,0,0,0.74475026,0,0,0
220,0,0,4.4355125,0,0,0,0,0,0,0,4.733317,0,0,1.9998742,28.126013,0,0,0,0,0,0,2.5252612,0.03887333,0,0
221,0,11.553531,0,0,0,0,0,0,0,0,3.1878297,0,0.022467237,2.1847653,9.84503,3.0067625,0,0,0,2.8174534,3.8058603,0,0,3.6364865,0
222,0,0,0,2.2522774,5.006013,0,0.039637502,0,1.2130829,0,1.802022,0,6.0702896,2.432835,2.615398,0,0,0,0,4.3134565,4.3647103,1.8104423,0,0,0
223,0,0,0,8.39724,0,0,0,0,3.6510146,8.686456,0,0,6.900535,0,0,7.456575,0.6973156,1.7274148,6.465796,0,0,0,0.31954992,0.7902934,7.841468
224,2.7612958,0.7969087,1.7631683,11.295843,7.5999007,0,3.6172473,0.661588,9.584455,1.573374,0,23.411715,0,0,0,0,4.8350344,5.612697,0.40885073,0,23.036032,0,5.1075506,0,0
225,0,0,4.5398808,0,26.715742,0,2.1057694,0.85893464,0,3.5303435,0,0,0,0,0,5.5619707,8.28394,0.24994138,0,11.929154,5.4129343,0.2715185,0,0,0.3131289
226,0,5.3512616,9.038319,3.8616138,8.818315,0,0,1.9256808,0,8.481868,0,8.2183485,18.838179,0,0,0,4.8519535,0.88016826,9.295815,0.33368927,0,0,0,3.565025,1.1319267
227,0,0,0,1.7246748,17.946873,8.828089,0,2.463361,0,2.2852,0.86805266,0,12.60031,0,0.04180035,1.4271531,4.302236,0,0,0,6.9955783,0,0.50712454,0,4.9797173
228,1.91138,0,4.222796,2.7791188,8.883283,0,0.6959543,3.9523284,10.623544,11.196447,0,3.7310464,0,0,0,0,0,0.76561904,2.7272186,1.9685979,10.9564905,0,2.346579,0,1.0680813
229,0,0,2.587459,0,3.9947922,11.176663,6.273673,1.5775151,0.845178,17.011034,0,12.910244,8.454946,0,0,0,7.8559093,0,2.2518847,1.34644,0,0,3.4541876,0,1.3097992
230,3.4198322,21.263386,2.5648932,1.1372787,23.060684,4.1532946,3.4764094,2.8916888,12.991158,9.246908,0,0,0,0,0,5.6409693,10.996015,7.6221175,0.071266726,0,16.50983,2.4847205,0,0.18381396,2.361236
231,0,0,1.2959284,0.5101056,11.221142,9.9671335,0.32277808,2.33734,0,0,0,0,5.7688894,0.40509036,0,7.844622,0,1.0090818,8.235056,0,0,0,1.4905732,1.5870965,1.9679126
232,0,0,6.8662043,0,9.910086,2.9699364,1.1914355,0,13.833559,4.3461175,0,0,0,0.23450229,0,0,3.00442,4.4320397,0,0,8.187664,5.6588798,0,0,0
233,0,0,0.11292495,1.6352868,0,3.5152235,1.5101604,1.0363843,4.4859385,0,0,0,0,0.39755347,5.5030212,0,0,0,1.184422,0,0,0,0,0,0
234,4.253,0,2.9500475,0,1.9244376,8.0000725,4.797135,2.096878,0,0,0,5.2013187,0,0,0,4.347593,12.038449,3.697529,0.4492346,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5858593,0,0,0,0,0,0,5.2639885,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0.2973856,0,0,0,0,4.9564495,0,0,0,0,0,2.849331,0,0,0
237,4.3219967,0,0,0,0,0,0,0,0,0,3.3839188,0,2.676483,0,23.475008,0,0,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0,0,0,2.0654974,0,1.966277,5.150241,0,0,0,0,0,7.977616,0,2.3139126,0,0.92649835,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.730233,0,0,0,0,0,0,3.2761316,0,0,0
240,0.8316133,0,0,0.6582323,0,0,3.3356621,0,0,0,3.8233101,0,0,0,5.0115104,0,0,0,2.5770907,4.140776,0,0,0,0.7497637,0
241,0,1.5422941,0,0,0,0,0,0,0,0,0,0,0,1.706924,0,0,0,0,0,0,0,6.320903,0,0,0
242,2.5449662,17.753195,0,0,0,0,0,0.003978084,12.363604,0,1.1000781,0,0,6.934207,5.743404,0,0.44641152,4.2703905,2.7992291,0,0,2.0096478,3.1405654,0,0
243,0,0,0,0,0,0,0,0,0,8.815217,1.7033247,4.5484824,6.522076,1.5766382,12.332616,0,0.6545569,0,0,9.75862,17.75731,0,3.0322409,0,0
244,0,0,7.980978,0,0,0,0,1.7995622,2.15492,7.222928,0.84092474,1.6874557,14.841342,2.2084744,0,0,0,0,6.581327,2.3783922,0,1.1539657,0,0,1.4152226
245,0.488496,0,0,0,18.001093,0,0,0,0,0,0,13.488743,0,3.3817832,7.957711,0,0,0,6.2112713,2.0486536,0,2.2773736,0,2.52506,6.698149
246,1.0880331,0,2.232197,0,2.6592376,0,0.63037837,0,18.780142,0,0,0,0,0,0,0,0,0,0,11.955346,0,0,0,0,3.9944887
247,1.1615902,0,0,0.50788635,3.1741288,5.8662367,0,0,0,0,2.8037353,0,0,4.136575,13.476412,0,0,0,0,4.439387,0,0.50144035,0,0,0
248,0.091324486,0,0,0,0,0,0,0,0,0,0,3.4707727,0,0.1479889,6.989031,0,0,0,2.3092527,8.901665,4.9975896,2.5631862,0,0,0.35523453
249,0,0,6.7037387,3.9071157,0,9.627728,6.146255,4.9385014,37.506283,5.902951,0,1.5576726,11.314718,0,0,3.915446,1.7930658,3.651995,0.70495784,6.1200495,12.855802,1.8277146,0.8165195,2.184332,0
250,0,2.9216344,0,0.39597604,0,0,0,0,2.2174497,0,0,0,0,0.88216764,0,13.37934,0,0.9623412,2.0866957,0,0,0.16367766,4.2616673,0.42790908,0
251,4.0750766,43.258957,0,0.121625006,0,0,0,0,0,0,3.8218408,0,0.5943651,0,0,0,2.7463446,0.57494414,1.4313587,0,24.15629,0.03701074,0,0,0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9489594,0,1.0783334,0,0,0
253,0,0,0,0,0,0,0,0,0,0,3.2855954,0,0,0,0,4.1861315,0,0,0,0,0,1.0803397,0,2.293686,0
254,0,0,0,3.0674312,0,0,0,0,0,0,0.4585183,0,0,0,9.1614895,0,0,2.7909126,2.1263616,0,0,0,0,0,4.0066447
255,0,0,0,5.796381,14.163041,0,1.8766766,0,0,0,1.3763123,0,1.0849229,0,0,0,12.771849,0,6.539613,15.787686,0,0,2.403595,0,1.7797979
256,0,8.174178,0,8.943763,0,0.51860744,0,2.9186766,0,8.382213,0,0,9.750787,3.343954,12.123083,9.840447,0.50449127,0,0,0.4472192,0,0.909187,0,0.68314296,0
257,0.17805088,0,3.2688851,0,36.038273,7.0650635,0.3032011,3.561601,13.62416,2.0309098,0,0,3.55382,0.3145836,0,13.227706,0.42114952,6.47228,0,5.131099,6.0831695,3.2583017,0,2.460692,1.0022637
258,0,20.52245,0,0,1.1089061,5.0005455,0,1.8495051,12.463167,0.6920799,0,0.8158824,0,1.4315087,0,12.285717,0,3.6868947,10.481814,0,0,0.43100747,2.9580402,0.21478322,2.079353
259,0,0,2.7734354,0,10.203887,4.2515574,3.9942937,0,2.692781,0,0,0,0,0,0,6.3404956,0,0.8691119,0,3.1811166,8.780573,0.1295172,0.4538066,0,0
260,0.34534353,0,3.244244,0,6.957069,8.898144,2.6542633,0.71387845,0,10.418507,0,9.595809,5.6240983,2.0361235,0,8.710429,1.631396,1.7405498,0,0,12.350195,0.19143026,0,0.60218185,0.04914187
261,2.8894298,0,9.174267,0,11.804642,2.8200312,3.1125765,4.4877725,7.7714825,0,0,0,6.7318225,0,6.5241632,0,0.41345263,2.3526266,0,4.8480797,4.1293583,1.0516887,0,0.13543087,2.9188085
262,2.069649,0,4.304783,4.5745015,0,0,0.5854558,4.1300945,3.573659,10.091207,0,0.3250436,3.9528668,0,0,0,0.7956311,3.8784444,0,6.5693846,3.9539683,0,1.6854773,2.1216927,0
263,2.6380134,0,1.3807482,7.2773414,14.659843,8.756405,4.315029,4.0753984,7.162079,6.920513,0,4.3302493,0,0,0,1.4361567,0,1.5096883,0,0,6.06877,0,0.17375642,0,5.5830116
264,0,0,6.0914984,7.688273,0,2.112168,0,0.35505304,6.2217116,4.4915075,1.1124982,6.2714553,8.20597,0,0,9.031186,1.7504637,0,0,0,7.964149,0,1.7609512,4.498735,0
265,3.985372,2.2652547,0.06782067,0,0,18.631788,0,1.1888107,7.2033234,10.640469,0,0,0,0,1.5170366,0,3.6613812,0,0,0,0,0,0,0,0
266,0,0,1.8454134,0,0,0,0,0,0,0,4.0233593,0,0.6946019,8.078805,21.936132,0,1.1477473,0,3.1895587,13.839475,0,2.929678,0.43918628,0,0
267,0,0,0.6429289,3.4336324,0,0,0,0,0,0,1.8377124,0,0,0,0,0,0,0,0,0,0,0,0,1.7278973,0
268,0,0,0,0.75740033,4.9197383,34.179596,8.993137,0,0,1.4064574,0,0,6.147676,0,0,12.918327,0,0,0,0,0,1.115021,0,2.0226657,0
269,0,9.040913,0,0,0,0,0,0,0,0,3.048586,0,0,0,0,8.9953375,0,0,0,0,0,3.4153183,0,0,0
270,1.520343,0,0,0,0,0,0,1.0349338,0,0,1.8790654,2.4082267,0.6265356,1.7891802,29.320639,0,0.93247014,0,15.452671,0,2.529653,0,0.37630603,2.0065339,1.8458965
271,4.216784,0,0.5087454,0,7.669681,0.37241277,1.2293816,0.119883336,6.280997,12.3998375,0,5.580445,0,0,0,11.694683,0,2.358109,0,0,1.2704703,0,1.8890437,1.8918364,0.25217664
272,0,0,1.2929443,0,7.8456373,29.702158,5.221858,1.2496551,5.1122994,5.325494,0,11.15484,0,0,0,0,1.2195336,1.4576821,0,0,14.806748,0,1.3701463,0.65464765,1.4963075
273,10.257927,0,6.848445,0,16.357838,9.419069,2.564712,0.4760571,0,9.450382,0,0,1.2851216,0.8768117,0,5.6263404,12.888966,0,1.5487145,0,0,0,0.13362458,2.20234,0
274,2.1698189,6.858302,0.8832152,4.3984637,4.943745,5.474395,6.200586,2.5720217,22.49093,11.759142,0,6.589693,6.9268923,1.0755248,0,7.98127,0,7.916389,5.926787,0,4.1585174,0,2.7063534,0.27941468,1.4522504
275,0,8.855491,0,0,19.795424,5.677541,4.333697,0.9542051,0,4.0679193,0,10.253201,0,0,0,1.2822316,3.5151088,1.7411091,1.2033939,3.2541687,0,0,0,2.6802592,3.7661743
276,0.47545335,0,2.2772398,4.966787,3.9110038,10.565802,0,0,15.515709,0,0,0,11.914241,1.1088041,0,0,0,4.137429,3.1779537,0,0,0,0.44315454,2.0697846,2.0582535
277,1.2894247,0,6.4634356,0.9535891,0.5824854,19.97336,4.1874156,2.6406674,15.672366,9.525045,0,2.2951853,0,0.3179544,0,14.679903,5.7052727,0,0,0,0,0,0,3.1039286,3.1737862
278,0.5370859,7.264696,0.78506047,1.0083659,19.095823,3.9899936,4.3067226,3.0696898,25.967499,0.5158065,0,1.7766035,0,0,0,0,0,5.57018,0,0,14.39525,0,1.3174669,1.0709796,0
279,0.4105095,0,8.306768,8.506619,7.277118,14.240632,0,4.8016977,1.3753065,12.887078,0,4.255797,2.4037554,0,0,6.389704,0,0.527757,1.9004401,0,0,0,0,0,3.1434858
280,7.590897,0,3.1697001,4.7751775,6.694532,15.464531,3.5149195,0.11322889,1.6415144,0,0,1.4243997,0.585999,0,0,1.3064458,5.0562086,4.0817523,5.386689,0,11.661004,0.9029655,0,0,1.0410104
281,0.3751071,0,7.144641,0,12.427966,0,3.946986,1.7120551,11.633831,7.293943,0,8.724629,0,0.9217299,0,0,1.3115788,0.8600696,0.36762488,6.7060657,9.316819,1.0799669,1.4957153,1.7726357,1.6482377
282,0,0,0.46770936,3.0584204,17.93034,0,0,0.7018601,7.0776253,0,0,1.6258531,0,0,0,0.07395489,0,4.3745832,0,0,6.385394,1.7856659,2.50044,1.3146921,1.5346961
283,0,6.7267528,6.361779,0,8.992338,10.335052,1.7951933,1.0977206,3.2089102,6.649263,0,0,0,0,0,0,0,2.1485772,0,2.8827937,0,0,0.51440895,0,0
284,0,9.557083,0,0,3.0236099,6.0117884,3.4625468,0,0,5.3750873,0,5.696367,0,0,0,1.7088084,6.4235973,0,3.5334406,0,0,0,0.6062248,0,0
285,1.9651201,7.7710757,0,0,6.399835,0,0,0,0,0,1.8297768,0,0,0,24.785206,0,0,0,0,0,0,6.595514,0,0,0
286,0,0,0,3.0701342,0,0,0,0,0,0,3.592701,0,0,0,22.374851,2.3394785,6.734168,0,0,4.2339234,0,0,5.846374,0.49560302,0
287,0,0,0,0,0,0,0,0,0,0,1.4648765,0,0,1.8061849,11.094067,0,0,0,0,3.041998,0,0.1053293,0,1.3607434,3.7905984
288,1.1219133,0,2.62362,0,13.885117,0,0.81035155,1.5028082,14.763723,0,0,2.9145446,0,0,0,0,0,3.3965797,7.016943,1.697547,0,0,0,0.86963314,4.9759636
289,3.1844797,0,5.983645,0,0,3.0057406,3.0416942,6.250601,0,0,0,10.3328285,4.991577,0,0,15.764099,1.9216038,2.9185488,0.28283244,0.26589373,12.980963,2.0075214,1.7819259,1.575944,0
290,1.911678,0,4.69406,0,26.330109,18.693804,2.2009058,0.966275,20.60714,17.830725,0,0,0,1.1848385,0,0,5.841276,0,0,0,0,0,2.7390637,0,2.2933958
291,3.0149724,0,2.1577017,8.5772,3.7696974,14.083285,6.1563945,2.0788586,35.39335,0.95550174,1.2492555,2.1548612,0,0,0,1.55475,1.731032,3.20771,0,0,6.2037907,0,6.3278313,3.7383225,4.778457
292,5.522476,0,4.862379,0,8.201958,0,3.1161678,2.3888361,0,18.688658,0.61115927,1.9719119,0,0,0,0,3.899687,2.830885,0,0,7.191651,0,0,0,6.2900543
293,3.6364806,0,1.264042,0.85548955,0,0,0,0,13.095875,0,1.239341,4.4950867,0.20755672,0.6351356,0,0,0,1.7654852,3.8603876,0.57360023,0.7965827,0.5043432,0.7633882,2.0987172,2.4956481
294,3.726183,0,3.612671,5.318647,15.072878,18.914246,1.0171545,3.8881,5.860497,0,3.0034394,12.050782,7.2903094,0,0,4.6803174,2.6652484,1.5549668,2.4571238,0,14.366177,1.9999591,0,0,1.1818146
295,0,0,5.7023597,2.396209,4.342699,0,1.4862658,0.09053259,6.617095,3.011262,0,3.444682,2.384625,0.6355757,0,11.800068,12.575812,2.2932494,0,1.4133617,0.19695206,0,3.0325773,0,1.3040171
296,0,2.8729181,0,5.4713397,16.032936,0,1.6440412,3.5799317,12.423963,12.879013,0.87768316,1.158489,1.2994665,0,0,0,0,0.60492235,10.132002,10.079569,0.5620605,0,0,0,0
297,2.6283708,0,5.7583723,0,16.941956,9.484331,0.25204292,0,3.9858584,0,0,0,3.558012,0,0,5.6053267,0,0.33395323,0,0,2.701086,0.7946678,0,1.7884932,2.3838227
298,0,1.9683765,0,3.339596,0,3.8090763,1.8964438,3.4127562,6.6035414,0,0,5.165573,6.5567064,0,0,0,0.513504,0.9472468,1.8491136,0,14.684425,0.5202141,0,0,0
