x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0029,y0030,y0032,y0035,y0036,y0039
595,0,0,1.7341893,8.03448,0,0,0,0,5.037195,0,0,0,0.09644791,0,0,0,0,0,2.9874825,0,1.3720437,0.050424404,0.9191523,0,0,0,0,0,2.1097038,0,0.5217859,0,0
596,0,0,0,0,1.2718855,0,0,0,2.150581,0.8887959,0,0,0,1.2634225,0,0,0,1.5138718,0,0,0,0,1.1062486,0,1.3762228,0,0,0,0,0,0.7613606,1.2908502,0.65490973
597,0,0,0,0,0,0,0,4.2297964,0,0,2.083598,3.434068,1.9268132,0.83676696,0,0.41177124,0,4.7473044,0,0,0,0,0.07614217,0,0,1.7037512,0.11096075,1.6928966,0,0,0,0,0
598,0,0,0,0,0.8202164,0,0,0,0,1.2018391,0,0.9807958,0,0,0,0,0,0,0,2.7957835,2.6441932,0.5519202,0,0.47498074,0,0,0.8803923,0,0,0,0,0,1.6180722
599,0,0,0.6466916,4.156405,0,0.10684554,0,0,0,0,2.5964742,0,0,3.3644464,0.954859,3.7250779,0,0,0,0,0,0,0,0.7352492,1.7569569,0,0,0,2.072761,0,0,0.7393376,0
600,0.96398723,0,0.2829771,0,1.03209,0,0,0,0,0,0,3.1971767,0,0,0,0,0,0,0.47110766,2.6477022,3.2422574,0,0,0,0,0,0,0,0,0.8458549,0,0,0.624964
601,0,1.6006433,0.5016892,0,0,0,2.328996,0,2.1506054,0,0,0,0,0,0,0,1.2108252,0,3.3978293,0,0,0.044411823,0,0,0,0,0,0,0,0,0,0,0.94811094
602,1.920732,1.2056943,1.1356976,0,2.9770112,0.2064814,0,1.2537246,5.170124,0,0,0,0.5381196,3.117798,0,0,2.7379222,1.6807126,2.794173,2.8057566,0,2.0173855,0,1.7512665,0.19890693,0.50688696,0.19035666,0,0,0,0,0,0
603,0.10796056,0,0,0,0,1.9166192,1.3862047,0,0,4.7347193,0,3.9313688,2.5253348,0,0,0,0,0,0,0,0,0,0.16588402,0.38785064,0.6282135,3.155769,0,0.06370688,0,2.5050035,0,0.5001125,0.26033178
604,0,1.2283485,0,2.1577806,0.87239534,2.9124072,0,1.3218092,0,0,0,0,0,0,1.2524446,0,0,0,0,0,0,0,3.1812496,0,0.2858066,0,3.2576873,0,0,0,0,0,0
605,0,0,0,0,0,0,2.1209705,0,0,0,0,0,0.8062773,0,0,0,0,2.244378,0.4795276,0.40295303,0.75206786,0.8928575,0.180546,0,3.4837143,0.119861975,0,0,0,0,0,0,0
606,0,0,0.84284943,1.8274959,0,2.1577718,0,0.2810279,0,0,0,0,0.4929872,0,0.09340283,0.36572808,0,0,1.6100732,0,0,0,0,0,0,0.97430235,3.604015,0,0,0.4919155,1.388738,0.07883832,0
607,0,4.3566275,0,6.0214424,0,0.09233651,0,0,0,0.3119101,0,0,1.4713938,0,0,0.8209704,0,1.0591342,1.7735608,0,1.6803142,0.29169855,0.73625064,0,0,0,0.13857359,0,0.6193994,0,0,0,0
608,0,0,1.8492559,2.95027,1.3156437,0,0.4325206,0.41763976,0,0,0,0,1.4550767,0,0,0,0.35630158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,0,1.9144629,0,0,0,0,0,0,0,0,0,0,2.4660468,0,1.529474,0,2.9280343,0,2.0694578,2.4949305,0,0.53073823,3.0207477,2.943284,0,1.0801005,0.936108,1.2177649,0,0,0,0.19939558,0.70366204
610,0,0,0,5.4739223,2.3504555,0.48146063,0,1.4123702,0,4.3405337,0,0.089338444,0,0.8681982,0,0,0,0,0,8.5736065,1.2143904,0,0,1.248705,0,0,0,0,1.3989246,0.5361119,1.2540702,0.98206663,0.5819435
611,0,3.1043944,1.0635175,0,0,0,1.9613452,0,0.33624238,0,1.4596412,1.1477356,0.44346565,0,2.4840686,0.7348838,1.876179,0,0.8686864,0,0,1.1922104,0,0.24700612,0.35392705,2.358516,0,0,0,2.050773,0.81274927,0.24816935,0.027912967
612,0,1.6105751,0,8.221226,0,0,0,0,0.042131536,0,0,2.66179,0.8985604,0,0,0,0,0,0.5592967,0,0,0,0.026976237,0,0,0.74568486,0.10542603,1.1036259,0.6810908,0,0,0,1.0018563
613,0,0,0.6948467,0.359279,2.238943,0.80064636,0,0,0,1.7351938,0.6328342,0,0,0,0,0.7513563,0,0,0,0,0,0.1180897,1.7959104,2.0568924,0,0.43347806,0,0.9258504,0,0.62109953,0.11158139,0,0.465061
614,0,0,0,2.8408577,2.6219416,0,0.47567368,0.9545144,0,0.14134794,0.227092,3.8830998,0,0,0,0,0.45431575,1.6683005,3.3507826,2.3914797,0.46255177,0,0,1.605596,0,0,0,0.9637502,0,1.7783858,0,0,0
615,0,0,1.4863107,0,0,0.016774328,0.123023316,0.13808142,0,0,0.7053588,0,0,0,0,1.3678863,0,0.6924372,0,7.076443,0,0,0,1.9996803,1.8663623,0,0,0.46505406,0.5500094,0,0,0,1.3482032
616,2.1567008,0,0,0.18378955,0,0,0.114305556,1.2394483,1.3287408,0,0,2.540699,0,0,0,1.3049307,5.036795,0,0.34741476,0,0,0,0.869859,0.3812499,0,3.2091014,0.95652914,2.4868894,0.94483435,0,1.5476371,0.862637,0
617,0,0,0.050975673,8.959436,1.6871034,0,0.40232587,1.7830914,0,0,0,0,2.1424172,0.10762481,0,0,0,4.4567833,0,0,0,0,0.30421624,1.4927835,0,0,0.6583492,0,0,0,0,0.87148035,0
618,1.1101933,4.7979217,0.8291595,0,0,1.4670306,0.055567186,0.6230146,0,0,0.12285106,0.3938961,3.0926511,4.4504037,2.6227634,0,0.7157915,0.7631632,0,0,1.196866,0.69968534,0,0,0.50426716,0,0.38971236,1.2564094,1.0485485,1.2116544,0,0,0.6494055
619,0,1.1023403,0.0856867,0,2.0770738,0,1.116163,0,5.4773445,0,0.17015252,0,0,0,1.5664241,0,0,1.4769763,2.9649775,0,0,0,0.40884468,0,1.7979814,0,0.6315151,1.549572,0,0,0.73850065,0,0.21110624
620,0,0,0.0975362,0,0,0,0,1.196842,0,3.3384774,0,0.3265471,0.95491064,0,0,1.5211073,0,0,0,0,3.3726509,0.4812038,0,1.158415,0,0,0,0,0.52590454,2.203172,0,0,0
621,0,0,1.0610646,0,0,0,0.31468695,0,0,0,0,0,0,0,0,0,0,0,0.853289,0,2.7349145,0,0,0,1.1447546,0.22198421,0,2.2235394,0,0,0.62188774,0.009159131,0
622,0,0,0,0.73658025,2.9263797,0,0,0,7.445001,0,1.1583725,0,0,0,2.3966677,0.28661406,0,3.1360486,0,0,0,2.0122385,0,0,0,1.9657575,0.055681676,0,0,0.117126204,0,0,0.65831
623,0,0,0,0,0,0,0,0,2.1061752,0,0,0.19153424,0,0.20975833,0,1.0108905,0,2.1180785,0,0.8925047,1.3446672,0,0,0.15547188,0,1.2310356,0,0,0,1.4572668,1.7206743,0,0
624,0,6.0188756,0,0.4439705,0,0,0,0,0.13484766,0.05514291,1.2691458,0,0,0,0,0.20275778,1.2890514,0.46681756,2.1011608,0,0,0.0819705,0.98640406,0,1.1905168,0,0,0,0.6220408,0.5551013,1.0456711,0,0
625,0,0,0.3249571,2.232851,0,0,1.8059968,0,0,0,0,1.1904966,0.7559239,0,0.48235554,0,0,0,2.8299043,0,0,0,0,0,0,0.042370606,0.70151806,4.5671334,1.0500814,0.8658604,0.47221705,0,0
626,0,0,0,2.6896527,0,0,0,0,0,0.6327748,0.3391601,2.9558356,0.6604521,0,0,0,0.098139055,0,1.0821191,0.25042778,0,0,0,0,0,0,0,0,0,2.2943506,0,0.11077154,1.8709617
627,0.31210878,0,0,0,0,0,0,0,3.2105258,0.24254888,0,0,0,1.8097911,0,0,0,3.6790512,0,4.414803,2.341257,0,0,0.57242256,0.7168235,0,0,0,0.68127847,0,0,0,0
628,0,0.96910197,0,0.2203926,1.9596043,2.0177634,1.0114586,0,0,0.10293065,1.2526184,1.577536,0,0.50118226,1.336532,0,0.9170877,0,0,1.2030637,0,0,0.07259569,0,0,0.5993489,0,0.41988468,0,0.7266958,0,1.0002902,0
629,0,0,0.34500027,0,2.929668,0,0,0,0,0.2561293,0,0,0,0.6362001,0.8580452,0,0,0,0,0,2.725496,0,0,0,0,0.5554831,0.081961595,0,0,3.8499227,0,0.37733507,0
630,0,0,0,2.5918405,0.26487204,0,0,0,0,0,1.4557558,0,0,0.3327876,0,1.3798335,0,0,0,0,0.08610366,1.8383777,1.4305215,1.2616532,0,0,0.817108,0,0,0,0.4789913,0,0
631,0,2.124961,0.64636683,4.869239,0,2.1043003,0,0,0,3.1161513,0,0,3.5616596,0,1.9769439,0,0,0,1.5222687,0,0,0.27993515,0,1.1420174,0,1.1953629,0,0,1.6491908,0,0,0,0
632,2.0956306,0,0,2.5970569,0,0,0,0.50971067,0,0,0,0,0,0,0,0,0,1.7511063,1.0110412,0,0.7216495,0,0,0.15410158,0,0,1.6853398,2.0908723,1.8297294,1.3333116,0,0,0
633,0,0,0,0,0,1.7638174,0.81544775,0,0,0,0.8947664,0,0,0.00765432,0,0,1.751764,1.451349,0,0,0.57950145,0,0.8932722,0,1.4730752,0,0,2.462501,0,0,0,0.12315194,0.27950343
634,0,0,0,0,0,0,2.0409808,0,0,0,0,0,0,0,0,0,0,4.8972864,0.35675204,0,0,0.34309798,0,0,0,3.9284198,0.3306127,0,0,0,0,0,0.4838244
635,0.91480774,0,0.03714916,0,0,1.3827296,0.15643176,0.90136343,3.6208794,0,0,0.7211518,0,0.33776644,0,0,0,0,0.8356216,0,0.87473136,1.052306,0,0,2.0978596,0,0,0,0,0,0,1.5335642,0.66222554
636,1.341339,0,0,1.1615217,3.0065796,0,0,2.297342,0,0,0.25315017,0,1.4277297,0,3.4609153,0.5729087,0.80187094,0,5.5377545,5.5397167,0,0,0,0,0,0,0,0,1.7059242,0,0.14222413,0.036121015,0
637,0,0,0,5.2943006,0.4661678,0,0,0,2.803526,2.5713878,0,0,0,0,0,0,0,0,0,0,0,0.5690041,0,0,0,0,0.016796743,0,0.21207012,1.6386588,0,0.19334623,1.8974774
638,0,7.700248,0,0,0.49872383,0.2684731,0,0,0,0,0.28679538,4.051385,0,0,1.7087463,0.6421828,0,0.016681662,0,7.0120897,0,1.117496,0,0,0.08497237,0,0.6509719,0,0,0,1.9087095,0.86428124,0
639,0,0,0,0,0.29634637,0,0,0,0,0,0,0,0.3726475,0,0.113509014,1.7511272,1.3427997,0,0,0.20535965,1.8643913,0,0,0,0,0,0,0.075067945,0.5229033,0,2.9900296,0,0
640,0,0.2528907,0.6240614,0,1.3175092,0,0,0,0,0,3.1677284,4.811602,0,0.31483817,0,0,0,0.8404849,0.13405968,0,0,0,2.1559792,2.5786097,0,3.0878217,0.10776445,0.98589045,0,0,1.1708225,0,0
641,0,0,0,5.72111,3.3046591,0,1.924527,0.47952172,2.5278816,3.9602647,0,0,0,2.350755,0,2.730191,0,4.568179,0,0,1.5929313,0,0,0,0,0,0,0,0,0,0,0,0.38151363
642,0,0,0,0,0,0,2.304037,1.9858717,0,0,0,0,1.0237887,0,0,0,0,0,1.0591276,0,0,1.6007924,0,0,0,0,0,0,0,0,2.4614735,0,0.021449188
643,0,2.7658355,1.8656888,4.7737994,0,0,0.65232545,0,0,0,0,0,0,0,0,0.3304371,0,0,0,3.7488754,0,0,0.3417435,0,0,0,0,0.27659875,0,1.8207096,0,0.29961935,0.19101204
644,0.10746315,0,0.001371015,0,0,0,0,0.25593716,0,0,0,0,0,0.6824098,0,0.4372966,0,0.21846418,5.4039736,0,0,0,1.5475115,0,1.1306045,0,0.21558695,1.3827924,0,0,0.003305347,0,0
645,0.9354874,0,0,0,0,0,0,1.083152,0.700822,0,0,0,3.8592608,0,0,0,0,0.20937327,0,0,0,0,1.9989755,0.97093797,0,0.1639992,0,0,0.21721444,0,0,0,0
646,0,0,4.734347,0,0.050293747,0,0,0,0,0,0,0,1.1923327,0,1.1839795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065596156
647,3.4715238,0,0,0.5901312,0,0,0,0,3.346218,1.9564449,0.4575133,0,0,0,0.55278164,0,0,0,0,0,0,0,0,0,0,0.078510776,0,0,0,0,0,0,0
648,0,0,0.49762535,0,0.26546565,1.3155785,0,1.3259897,0,0,0,0,0,2.367845,0.2981958,0,0.6527586,2.669769,0,0,0,0.7574395,0,0,0,1.5243413,0,0.70416605,0,0,0,0,0
649,0,0,0,1.6516714,0.6570442,0.9606561,0,0.5297534,6.8079414,0,0.52405876,1.8319123,0,0,0,0,3.38619,0,0,7.308705,0,0,0,2.244509,0.057680137,2.0881839,0,0,0.07728306,0,0,0.06851811,0
650,0.12349107,4.259349,0,0,0,0,3.090365,0.02310198,0,0,0.23076099,0.74015975,4.9945955,0,0,0.65056676,0,0,0,0,0,0,0,0,1.3567276,0,0.5896781,0,2.1137023,0,0,0,1.452263
651,0.14962964,2.9877744,0.42363858,0,0,0,0.082459,0.24710748,0,1.2882972,4.1894317,2.6692946,0,1.6323856,0,0,2.3355925,0,0,0,0,0,3.356505,0,1.1793976,0,0,0.26636967,0.2314693,0,0,2.5457697,1.7741984
652,2.6168919,0,0,0,0,0.08451798,0,0,0,2.5341513,0,1.624615,0,1.8330504,0,1.5184954,0,0.996907,0,0,0,0.28153628,0,0,1.2907233,0.25562316,0.6102181,0.002666677,0.5903689,0,0,0,0
653,0,5.201461,0,0,0,0,0,0,0,0,0.98062265,0,2.019258,0,0,0,3.5014582,0,0,0,0,0.26167014,0.809795,0,0.35146233,0,0.6824629,0,0.38764116,0,0,0,0
654,0,0,0,3.5379434,0,0,0,1.1154517,0,0.2799841,0,0,0,1.1937102,0.5887045,0,0.8418275,0,0,0,0.78019744,0.74370533,0,0,0,0.65478903,0,0,0,1.85968,0.069179796,0,0
655,0.6597507,0,0,0,2.0598598,0,2.2720654,0,2.22533,0,0.4693106,0,2.537324,0,0,0,0,4.80329,0,0,0,1.855185,0,0,0,0,1.2718246,0,0,0,0,0.5397325,0
656,0,0,0,0,0,0,1.1163775,0,0,0,0,0,0,0,0.5391525,0,0,0,0,1.9966084,4.2211447,0,0,1.2186732,2.1234822,0.747468,0,0.50139254,0,0,0,2.0398211,0
657,0,0,0,0,0,0,1.1821436,0,0,0,0,0,0.5913709,0.6725882,0,0,0,0,2.4091938,1.941236,1.0175283,0,0,0.44962406,0,0,0,0,0,0.67301685,0,0,0
658,0,0,0,0,0.8161328,0,0,0,0,0,0,0,0,0,0,0,1.1705194,0,0,4.9595222,0,0,0.35481066,0,0,0,0,0,0,1.6863748,0,0.5065214,0
659,0,0,0,0,0,1.9767295,1.5327417,0,2.7662382,0,0,0,1.4296587,0.8367242,0,0.7872562,0,0,0,0,0.76495063,0,0,0,0,0,0.107741825,0,0,1.6441493,0,0.3753327,0
660,0.38409063,1.0204782,0,0,0.72779095,0,0,0.012222245,4.226056,0.93403465,0,0.63547856,0,0.66196877,1.8896122,0,0,0,0,0,1.310133,0,0.8424068,0,0,1.6356775,2.4711785,0,0.16480796,0,0,0,0
661,0,0,0,0,0,0,0,1.028026,0,0,0,0,0,0,2.2769501,0.50320894,2.5115244,0,1.2031738,0,0,0,4.109226,0.42558905,0,0,0,0,1.0457927,0.5277563,0.7879931,0,0
662,0,1.9465426,0,0,0,0.38636574,0,0,0,0,0,3.4403145,0.16184832,0,0,0.3622284,0,0,0,6.1748357,2.8960938,0,0,0,0.9394249,0,0,0,0,0.45781466,0,0,1.2554449
663,0,0,0,0,0,2.5184126,0,0,0,1.360379,1.2192117,0,0,0,0,0,2.589221,2.1262574,0,0,0,0,0,0,0,0,0,0,0,0.0469495,2.5698783,0,1.6919054
664,0,0.42159313,0,0,0,0,0,0,1.7252971,0,0,1.2783124,0.21227245,0,0.37443087,1.086388,0,0,2.1760871,0,0.9173714,0,0,0.18163802,0.49580234,0,3.0808084,0,0.19322743,1.2226985,0,0,0
665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67481107,0.08582324,0.025229193,0,3.4045002,0,0,0.11569852,0,0,0.72037256,0,0,0,0.4190913,1.2350355,0,0,0.96233934
666,0.852225,0,2.7434723,0,0,0,0,2.1003244,9.4780655,0,0,0,6.055641,0,1.7530972,0,0,0,4.9351487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5501615
667,0,0,2.421553,1.4967111,0,0,0,0,5.9113383,0,0,0,2.0453954,0,7.445249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034436863,0
668,1.0753483,0,0.5374936,0,0,0,0,0.31366217,0,0,0,0,2.0806913,0,7.8603697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,0.12227574,0,0,3.1776628,0,0,0,2.9178329,0,0,0,0,0,0,4.3940496,0,0,0,0,0,0,0,0,0,0,0,0.83123016,0,0.08559965,0,0,0,0.47286984
670,0.75720614,0,0,0,2.4723043,0,0,0,0,0,0,0,5.8504663,0,0,0,0,0,0,0,0,1.1218036,3.7201173,0.72924274,0,0,0,0,0,0,0,0,2.510659
671,0,0,1.5711281,4.768525,1.4045248,0,0.25282228,0,0,9.94911,0,2.446164,0,2.1296241,0,0,9.378794,0,0,0,1.1364522,0.71356034,1.4150316,0,1.6274035,0,0,0,0,0.91961306,0,1.2449691,0.04005441
672,0,1.2903434,2.5391495,2.4969635,0,0.8912082,0,5.3597174,0,1.4914142,0,0,3.85532,3.3507462,4.2350693,3.6956134,5.436198,1.733524,0,0,0,1.9888103,12.764448,0.28992346,3.7607367,2.4175487,2.2248638,0,0.15895167,1.9943686,10.906764,7.0277796,4.5858116
673,6.129772,4.4960256,23.347698,32.17691,0.52110994,4.4709806,6.7354198,12.352192,10.085105,4.5209036,0.14743514,0,4.92028,4.287803,2.2110362,0,6.213869,0,0,0,0,12.023866,7.312526,0,0,0,3.1246643,7.5042987,12.482361,2.7660992,22.159487,7.9040103,0.6968202
674,13.439899,14.947693,15.612362,7.9596477,2.2415156,2.2606113,2.3825965,17.081017,10.377406,0.13032882,6.7682514,0,0.45179108,4.9647083,16.444462,2.6685786,4.2529793,0,12.355541,0,0,2.2341504,5.3376694,1.5002829,5.3580236,8.690776,3.0407567,7.9343567,4.8443017,0,2.1800296,5.960564,9.061928
675,4.3926926,31.153849,1.1489141,19.549791,8.694906,9.08315,17.483372,6.038205,1.0488994,28.903826,15.157297,22.885248,0,15.967315,0,18.955463,1.2272992,42.56189,40.84594,5.89907,1.5926183,16.170858,12.447306,24.226036,22.164381,13.370612,13.865904,21.173641,10.997457,21.555653,12.302523,5.915105,9.666833
676,5.7844687,24.27171,3.5867033,27.948763,3.6132443,6.3612967,11.559675,11.975406,3.302414,0,9.050476,6.428266,0,9.126432,5.6392875,5.892539,3.2502139,31.814013,29.044697,52.38979,0,6.4198403,4.124957,10.922547,10.545794,3.942521,9.88722,13.596737,5.829393,16.720514,0,1.7098244,10.39242
677,0,22.256687,4.5214,38.19469,4.2720304,8.83158,11.984014,5.7383137,21.600513,16.551762,13.819994,10.688573,8.704355,15.25266,1.757339,20.103636,6.176219,29.710554,10.276626,28.633297,0.20600854,2.3185837,14.377659,12.123836,12.536154,1.3496908,9.242433,17.924541,8.235845,12.213603,16.910124,4.708137,5.118066
678,3.9889936,6.789219,8.945862,7.4800663,8.672711,3.3470228,14.31077,5.79595,17.049767,13.116322,11.717668,11.261246,0,7.706947,1.1279494,9.643805,3.304575,26.42997,20.83212,32.961155,2.076171,7.3676515,5.249291,16.206703,15.214782,9.282052,9.622497,8.678747,9.914164,13.379367,12.878185,6.6322494,0.4531212
679,10.46078,21.37328,1.7688377,30.645195,3.279673,14.9433775,6.555904,10.8801,31.186975,0,0.1294009,11.060059,6.4068336,2.8410697,7.9486284,0,8.284619,16.621998,18.981981,2.1561768,9.289512,8.722706,6.4493814,15.031925,14.438773,5.88713,9.382324,5.7045584,2.4744663,7.9816523,9.032377,3.6841962,2.052926
680,0.47127315,10.847764,4.2342253,27.214548,9.629093,12.213604,3.7549877,0,0,17.735413,12.975873,9.085619,0,12.271869,5.185371,15.887796,0,33.135403,17.955215,30.289925,8.546135,7.5397863,11.529697,13.678633,10.014445,0,4.874246,14.752423,5.288571,7.120895,0,1.3835796,7.6798964
681,11.347541,10.830834,12.400565,6.873755,4.339481,0,7.0308833,8.608997,41.106194,0,2.8044007,0,17.989109,3.0672107,3.2990892,0.98300666,7.550214,9.23964,40.678143,1.9576479,5.9693007,7.0244303,9.6727915,5.0692153,6.9953327,11.651208,3.4403033,10.582863,9.01199,8.371586,20.969099,3.00534,3.1147425
682,4.1008153,0,15.800233,0,0.58517116,5.434169,0,7.604127,31.366585,0.6550174,8.998628,0,5.214082,0.69222885,9.124785,2.3339102,2.5503473,0,13.76353,0,0.16037185,0,0.14998072,2.008831,3.2138233,4.954784,3.0305655,7.122595,8.994694,3.8688583,2.1102386,5.4898114,2.5475938
683,1.7055442,4.8182955,0.7178259,28.07529,3.2453606,2.6997178,7.329723,5.65197,6.802489,10.308008,11.3060665,5.9832735,0,3.0235362,0,11.649497,8.928094,24.60657,24.573343,13.667395,9.147574,9.541302,10.342194,10.3406925,13.26585,12.143124,3.4484138,14.060137,8.051445,12.098458,15.112912,5.129818,5.8685184
684,0.2817579,10.446025,11.70225,7.4956746,6.4677844,4.3484015,0.8794874,4.8745065,16.784763,10.645693,8.808646,13.325472,0,14.621635,6.9719753,12.619228,13.666135,31.730265,23.923714,14.321585,6.0583167,6.6083097,5.2139945,9.526018,11.578499,13.143696,10.090109,12.864851,5.846573,11.637075,11.283272,0.83575046,3.8495393
685,2.961974,1.5019629,1.5677258,27.109566,5.760397,5.7423954,3.534754,3.3185897,9.225433,6.855566,4.337167,8.667314,0.001415563,5.6394753,0,3.7237096,3.495869,23.805925,39.155514,15.833813,6.0995207,8.920141,2.0956132,10.99582,5.0997996,2.0886183,3.766329,7.603048,1.9966688,7.395248,11.480778,5.4575744,3.145969
686,1.058131,0,3.941475,11.222965,5.157792,0,0,8.270726,0,8.385985,11.98698,8.3921175,0,2.100941,3.6265273,3.0799584,7.200313,22.336851,22.200594,5.625473,3.9754639,6.0831714,2.8875546,13.609086,8.904984,7.6268964,4.0458903,12.161081,7.071609,8.323192,2.8133001,1.7289186,1.6248487
687,2.097199,0,0.06591724,17.734705,1.3437794,0.94120777,2.264107,1.9883239,0,4.3845696,6.398518,12.301012,0,3.5040114,4.4379473,0,5.8768015,25.018957,10.857824,20.366829,0.21994726,4.1050086,1.4596077,14.395534,10.064163,2.7764115,4.2485914,5.8388257,0.85154337,2.8617868,2.127622,0,1.1341985
688,0,2.3771684,2.2968092,6.6186285,7.611995,2.1241868,0,5.322451,0.8958479,5.2393003,5.581411,2.0916893,0,3.7156758,0,0,2.6431694,26.677872,24.197763,15.394493,0,1.3077866,0,9.513716,12.005614,4.499958,2.3142648,1.9105963,3.2292066,0.21957375,3.2567484,0,0.3434668
689,0.48081595,0.6889269,4.73474,1.5334666,1.155858,1.385549,0.10794507,0.10178995,0,0,0.5298169,6.588065,0,0,0,3.5211473,1.0461314,17.50566,10.274447,0,2.5999918,1.0832703,0,6.9107046,5.8372273,6.2952747,1.5416286,2.6354423,0,0,0.62985,0,0.9831764
690,0,0,0.5332197,10.829427,2.0197427,1.0713934,0,0,2.2211773,0,0.21494454,0,0,4.161061,0,0,4.3735228,9.98204,15.820057,0,0.71638304,1.3950777,0,5.722393,4.3290663,2.708081,0,0,0,3.819917,0,0,0
691,0.7154404,7.222963,0.6217262,5.355874,0.21137124,1.3307428,1.4481206,3.3724194,0,2.0935996,0.7403127,1.5469449,0,2.2091002,0,0.8770279,0.56903267,15.749673,0,6.0189567,0,0,0.9993435,10.011062,0,1.2918332,0.7120838,3.1074655,0.7701751,0,0,0,0
692,0,0,0.87706804,11.018546,3.0173295,0,1.317927,0,0,4.6561856,3.570835,2.4049757,0,0.7871436,0,0,2.7386465,10.504173,0,3.3169117,0,0,0.04926523,7.4779134,0.9462116,2.9079065,0,1.6231027,0,0,2.3056045,0,1.4182361
693,0,0,0.53956306,9.027216,0.68495995,0,0,0,0,0,0,0.72461855,0,0,0,0,0,18.787378,8.979683,0,3.5396252,0.5022247,0,7.4510055,3.5954878,0,0,0,0,0,0,1.0386379,0.2504921
694,0,0,2.0265596,5.0250654,0,2.9198778,0,0,1.8077998,0,0,1.4123697,0,0.841932,0,0,0,14.27242,0,0,0,0,0,2.038946,0,0,1.5548723,0,0.5930073,1.2653036,0,0,0
695,0,2.1592553,0,6.228928,1.7719042,1.4114681,0,0,0.69502693,0,1.7955965,0,2.3501377,0,0,0.7231206,4.5262704,5.7543287,0,0,2.4225614,0,0,0,1.6658158,0,0.29457965,2.5635734,0.6965723,2.2250488,0,0,0.50712264
696,0,0,0,5.9698567,3.9999435,0.41963995,0,1.238544,2.5731206,0,0.6236544,0,0,0,1.974202,0.5741572,0,1.4666309,0.8619242,1.9318888,0,0.7221149,0,0,0,0,0,0,0.3633588,0,0,0,0.84278345
697,0,0,0,6.8642416,0,0.13366453,0,0.2169129,6.6484113,0.63135594,1.4549257,0,2.4038,0,0,0,0,1.561112,3.6809971,3.1926591,2.1402967,0.67824644,0.068987004,0.23648334,0,2.5369701,0,0,0,0,1.8958793,0,0.5394535
698,0,0,0,4.3868833,2.531312,0,0,0.80239326,0,0.29001507,0,0,0,0,2.198516,0,1.6955392,0,0,0,0,0,0,0,0,0,0.11529756,0,0,0,0,0,0
699,0,0,0,9.716685,0.5234078,0,3.108648,0,1.3129947,0,0,0,0,0.41833764,0,0,0.837611,0,0,0,0,0.5457384,0,0,2.2365065,0.066128336,0,0,0,0.17833786,0,0,0
700,0.2524624,0,0,0,1.3160092,0,0,2.4874828,0,0.50158226,0,0,2.4039743,0,0,0.1635947,0,0,3.0449328,0,0,1.549894,0,1.881787,1.3228769,2.3602216,0,0,0,0,0,0.4015085,0
701,0,0.09313046,0.039829656,0,0.37725392,0,0,0.3523249,0,0,0,0,0.773802,0,0,0.7173514,0,0,1.1942279,0,2.126858,0,0,0,0,0.84330803,0,0,0,0,0,0.28923997,0
702,0,0,1.1677823,0.6239561,0.43087235,2.8890789,0,0,2.7013571,0.56999725,1.08835,0.53143597,0,0,0,0,0,0,0,0,1.0231974,0,0,0,0,0.22933741,0.68000436,0,0,0,0.3918337,0,0
703,0,0.8945086,0.6007234,8.710788,0,0,0,0,1.433846,1.3194253,0,0,0.34896007,0,0,0,0,0.21400544,4.260528,0,0,0,0,0,0,1.3693577,0.020304529,0,0.33826414,0.623086,0,0.5072501,0
704,1.0330638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97082615,1.9354808,0,0,0,0,0,0.48358372,1.084997,0,0,0,0,0,0,0,0.92061967,0,0
705,0,1.46007,0.9588172,0,1.796687,0,0.2754647,0,0.73271203,0,0.4632531,0,0,0,0.8867651,1.5760406,0,0,4.1902056,0,0,0,0,0,0,0,0,0.57129174,0,0,0,0,0
706,0,0,0,0,0,0,0.70299095,0,0,0,0,0.058936846,3.266481,1.0569593,0,0,0.028140746,0,0,0,0,0,0,0,0,3.6646206,0.4693767,0.42203778,0,0,0.31347725,0.96506673,0
707,0,0,0,0,1.6854423,0,0,0,0,0,0.23203376,0.5316828,0,0.25591916,0,0,0,1.9433367,3.5375514,0,0,0.1441521,0,0,0.099696964,0,0,0,0,0,0.18190138,0,2.0960665
708,0,0.6025846,0,0,0,0,0,0,2.7170184,0,1.8113581,0.65423465,0,0,0,2.6771338,0,0,0,1.0701109,0,0,0,0,0,0,0.5246759,0,0,0.73876894,0.5361944,0,0
