x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0008,y0009,y0010,y0011,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0023,y0025,y0026,y0027,y0032,y0034,y0035,y0036,y0037
604,4.017632,6.383734,0,0.15422983,2.1901832,1.823364,0,2.6238701,0,1.0696468,0,0,5.3772244,0.98001647,12.316033,2.1850948,0,4.6161222,6.07889,0.03519908,0,3.3729317,0.8359833,0.1316016,0,0,1.4614506,0,2.903077
605,2.0230386,0,5.8606176,0,6.325317,0,0,0,1.4548965,1.1783167,6.065759,3.1716604,1.67568,0,0,0,0,0,0,0,0.95699406,0,0,0,0,0.6819658,0,0,0
606,0,0,0,0,0,0.8483598,0,0,3.237238,0,0,0,2.2689583,0,0,4.590256,0,2.8213992,0,0,0.8205521,0,0.88369346,0,6.29343,5.726454,1.673089,3.903318,0
607,0.18090455,0,4.340703,0.7800278,0,5.767077,5.9795637,6.825867,4.5703945,1.4430174,1.6406313,0,0,0,6.1257734,10.952023,0,0.55298954,0,0,0,0,0,0,0,0,0,0,0.9057594
608,0,0,0,0,0,9.382479,0,0.98853594,0,2.701494,0,0,0,0,0,0,0.34633926,0,2.34645,0,0,0,1.7534081,1.495304,0,0,3.210977,0,0
609,0,0,0,0,17.352154,0,0,0.805575,0,0,0,3.0904672,6.5267167,1.4410087,0,6.7872844,0,0,0.032446004,0,0,0,2.798462,0,0,2.73873,4.0326447,21.545546,0
610,2.463736,11.912216,0,0,0.5775832,0,0,0,0,0,4.835158,6.843945,0,0,0,1.871277,0,0,0,3.632874,0,0,0,0,0,0,0,0,0
611,5.0818634,0,0.5902707,1.1125311,0.69875914,0,0,0,0,3.124391,0,22.652494,4.673813,3.744307,0,0,0,4.8788633,1.0998262,0,2.131772,0,0.6631083,0,0,0,0,0,0
612,0,0,0,1.2975823,0,0,0,4.4070187,0,0,0,0.97282815,0,0,0,0,0,0.15933329,0,0,0,3.6381993,5.4901323,0.83325195,0,0,4.4820642,0,0
613,0,0.029201949,0,0,0,0,0,0,0,0,0,0,10.493105,0,0,0,0,0,0.6583703,0,0,0.14047977,1.8154143,0,0,0.66413385,0,0,0
614,2.0827622,0,0,0.049642213,1.6283405,0,0.8537375,2.256165,1.1909369,3.0829346,0,0,2.5118127,1.1454579,8.533591,0,0.78841174,0,2.1831336,8.234386,1.9099662,0,0,0,0.22929864,0,0,0,0
615,0,0,0,1.710687,0,0.3109731,4.332643,0,1.8387989,0,0,0,0,0,0,0,0.37573537,2.8918202,0.6403211,0.38975665,1.1103071,0,1.0662432,0,0.7631891,0,0,0,7.0481453
616,0,0,0,0,0,7.3329887,0.21373479,20.208042,0,0,0,3.5455732,1.0394604,0,0,0.09644284,0.32376644,0,0,0,0,0.581122,1.7613999,0.022992464,0,0,0,8.858869,5.9720907
617,4.240493,0,0,0,5.564004,0,0,0,0,4.9586573,6.829004,4.0226607,0,0,0,0,0,1.6541778,0,0.5030016,0,0,1.5229725,0,0,4.4002857,2.9126422,0,3.4821975
618,0,0.6068474,0,0,11.67111,0.94546074,0,0,0,0,0,7.9329042,0.30436403,0,0,0,0,0,0,0,0,0,3.4268606,0,0,0,6.654704,0,0
619,0,0,0,0.8437246,0,1.6089278,5.8532767,0,0,0,0,0,0.40374443,0,6.222065,0,2.3846626,0,0.033636954,0,0,7.6809072,0,0,1.0541376,0,0,6.9880705,2.3456848
620,0,13.140712,2.572307,0,1.9993285,0,0.38095567,0,0,0,7.6401377,0,7.4508405,0,1.5588154,5.702414,0,0,0,0,0,0.17780708,0,0,0,0,0,3.5179255,0
621,0,0,0,1.0087488,0,0,0.6213789,0,0,0,0,3.6895244,0,2.632932,0,0,1.0050424,5.22134,0,0.5249943,0,1.708469,1.4251423,1.4166493,3.9841552,0,2.1166174,0,0
622,0.33041063,0,0,0,0,0,0,0,0.49706396,0.40919736,0,2.3481834,0,3.7244318,0,0,0,0,0,1.8325367,0,0,0.15808575,0,0,2.458166,1.2107059,4.052242,2.0052204
623,0.084084846,0.52309316,0,1.492473,0,0,3.2289734,0,0,0,2.6567237,0,0,0.46440497,4.331396,0,1.3811754,0,2.5932834,0,0.75395036,0,0,0.3584587,0,0,0,2.786077,0
624,1.7295784,0,0.98663986,0.3734561,0,0,0,1.1374261,0,0.6178066,0,0,2.6359808,0.13969384,0,3.5570657,0,0,0,0,0,0,1.7663163,0.18319225,0,2.3694599,0,0,0
625,0,0,1.9976747,4.108128,0.42300737,0,0,0,1.5613678,1.0338563,0,4.534419,0,0,0,0,0,0,0,0.14199728,0,4.1142135,0,0,0,3.0121818,0,0,1.3727722
626,0.39577866,0.773354,0,0,0,0,0,0,0,0,0,7.9431553,0,0.031889595,0,3.675344,0.7109617,0,4.9778957,0,1.5267099,1.2954584,0,0,0,0,0,7.4494715,2.2776482
627,0,3.7297847,1.6142738,0,0,3.6611652,1.1988165,0,2.7684376,0,0,0,1.2522702,0,0,0,0,0.39653018,4.549498,0,0,0,0,0,5.4357367,0,0,0.06892909,6.2410297
628,2.7539399,0,0,0.9404914,5.4268093,0,0,0,2.2624912,0,2.799452,3.8215735,0,0.62964123,0,2.9373393,0,0,0,0,2.404836,0,0,1.4918841,0,1.8108418,0,1.2766241,1.5559638
629,0,0,0,0,12.109,2.5858974,0,0,4.594593,0,1.150562,0,0,0,0,0,3.0046291,0,0,1.5724838,0,0,0,0,1.788656,0,4.5976706,0,7.5861883
630,0,0,0.15455785,0,0,4.644015,5.133164,5.2825265,0,0.21186322,1.2584547,0.07291046,6.054826,0.01548526,2.9693167,0,0,0,0,1.2110109,3.9003403,0,1.0223472,4.162333,4.9145956,0,3.8323417,0,1.6069973
631,0,0,0,0,0,0,0,0,3.9597127,4.8511076,1.2936404,0,0,1.2308409,0,5.541462,0.33924887,7.127813,0,0.5068204,0,0.9504378,3.4360635,0,0,0,0,0,2.866817
632,0,0,0,0,0,2.9637368,0,0,0,0,0,2.523898,0,0,0.94128686,0,0,0,0.21002729,0,0,0,0,0.48532423,0,0,0,0.437052,1.4383049
633,0.4977004,3.4461849,0.21787596,4.883311,0,0,6.507477,0,0,0,0,0.5059964,0,0,10.959933,2.636141,0,1.2993981,2.9921083,0,0,0,0,0.6180362,0,3.656459,3.8227544,0,0.22072381
634,2.5104706,4.2051167,4.346184,0,0,0,0,3.0983007,3.9932084,0,0,0,0.68192756,0,0,0,1.209954,6.2310247,1.5126766,2.05836,1.3419341,1.2844436,0,0,5.5950685,0,0,0.46050498,5.680528
635,0,1.35696,0.1969127,4.564062,0,0,0,0,3.8842638,0,0,0,0,0,0,0,0,5.8561053,0,0,0.970043,0,0,0,0,0,0,0,0
636,0,0,3.5709772,0,0,0,0,1.8033984,5.9548063,0,0,0,0,0,7.9631066,8.64257,0,0,0,0,0.15110911,0,0,0,0,0,1.4621724,5.3087153,0
637,0,0,0,4.070988,0,0,0.5656815,12.321466,0,0,0,0,0,0,11.885087,0,5.3585157,2.8921843,0.90735,0,0.5446563,5.081652,0,0.85285866,0,0,0,0,0
638,0,7.5056405,0,0.2910461,13.588648,0,3.3962295,0,2.5962915,4.631289,0.2459489,0,0,0,0,0.47653323,0,0,0,0,0,0,0,0,10.416173,0.1932624,0,1.3645654,0
639,0,0,0,2.1058183,4.0133915,0,0,0,1.1842426,0,8.291663,3.6919458,0,0,0,0,0,0,1.1865602,3.9327803,0,0,4.6230073,2.0040865,0,0,0,3.8222792,0
640,0,1.0089823,0,4.1580405,0,0,0.23357284,0,0,0,0,0,1.6533273,1.343476,0,0,0,1.2201893,0,0.0922898,0,1.2026956,0,1.637664,2.3078563,0,0,0,0
641,0,1.4743521,2.013671,0,6.048042,2.1857955,0,0,1.5549741,0,0,9.7373705,6.05419,0.6014655,0,1.4881711,0,0,2.3119338,3.3568232,0.5275335,2.9822268,0,0,0,1.2732512,0,3.0330687,0
642,2.1250284,2.9429562,0,1.0846112,0,0.04240615,0,0,0.8351467,3.1022904,5.1016607,0,0,2.5774548,0,4.195073,0,0,0,0,0,3.3895004,0,0.87132794,0,3.5956094,1.8143586,1.988629,1.7034659
643,0,0,0,2.8265116,0,0,0,5.1420736,0,0.50270563,2.8854878,2.3194616,5.3737674,0,12.761733,0,0,0,3.1783862,0.06012729,1.8667109,0,0,0,0,0,1.3574649,4.3469076,0
644,0.37729034,7.778992,0,0,0,0,0,0,1.9647253,0,1.7264061,0,0.9047648,0,0,7.5621805,1.0898961,0,0,0,0,0,0,0,0.12780267,2.7839556,1.4142376,5.7368593,0
645,0.42247006,0,0,8.324671,0,2.6393023,10.042184,1.1133455,5.9784985,0,0,0,0,0,0,4.7720284,0,0,0,0.8842739,0.37293956,0.9798895,2.5959263,0,1.7694507,1.2790685,1.4551909,0,0
646,0,0,0,0,0,0,0.8676283,0,0.011867795,4.862509,0,4.9465156,3.5500362,0,7.176066,4.829773,0,4.5280995,0,1.6422956,0,0,0,3.0461636,0,0,0,0,0.4110122
647,0,0,0,0,0,2.8637085,0,0,0.1447586,0,4.659774,0,0,0.08720126,0.027845643,0,2.4645486,0,0,0,1.8300519,2.2588391,0,0,0,0,0,0,7.255047
648,0,6.01407,0.5942067,0,0,0,0,0,0,0,0,7.1789913,0,0,0.00611927,0,0,0,0,0.13779941,0,4.9258876,0,2.5503335,2.9336674,0,0,0,1.0585787
649,5.279886,3.581241,0,0,0,0.33936307,0,0,0,0,0,0,2.0613966,2.3370357,0,0,0.90800405,3.2222967,0,0,0,3.1495798,0.56595474,0,0,3.4027023,2.6288888,0,0
650,0,0,1.0957792,3.4243405,0.070566535,6.901443,8.7724085,0.9009161,2.7886367,0,0,0,0,0.113096006,0,0,0,0,0,0,0,0,0,0,12.390846,0.02475621,0.67765415,0,0
651,3.8452635,0,0.8310675,8.600649,0,0,1.2884287,6.410641,0,0,0,0,0,0.4479968,4.8281045,9.349689,0.4992775,0,0.66266096,0.60707057,0,0,0,1.4959092,2.7096844,0.073433906,0,0,0
652,0,10.611799,0,0,0,0,1.0294911,0,0,0,2.946687,2.7471848,0.83859384,1.0837358,0,7.8494644,0.45714316,0,2.2202568,0,0.71064055,3.5658112,0,1.8034621,0,0,0,0,0.1636021
653,0,0,0,0,0,0,1.694875,0,1.0880288,0.38803658,0,10.912298,0,0,0,6.564643,0.459304,0,0.050272726,2.763244,0,3.1830719,1.7431092,1.433345,0,3.0436523,0,0,0
654,0,0,0,0,6.1631374,0,2.233549,0,0,7.736672,0,0.500855,0,0.79461694,0,0,0.5650881,0,0,0,0,1.7768204,0.05460996,0,0,0,0,5.0898733,1.9480795
655,0,0,2.556727,1.9448638,0,0,0,0,0.62610996,1.2962601,0,0,0,0,0,9.1856575,0.058005005,3.7092752,1.3067676,0,0,0,0,0,5.8437643,0,0.18576062,0,0
656,0,9.23532,0,0,0,0,2.9842086,3.0464075,0,1.482271,0,0,0.3783811,0,0,0,5.176788,0.71723515,0,0,0,0,2.8286295,0,0,0,0,5.2725477,0
657,0,1.0235364,0,0.073732436,0,0,0,0,2.8089268,0,0,0,0,0,8.324933,0,0,0,0,0,2.185004,0.70586604,0,3.4448378,2.1272535,0,2.616328,0,0
658,0,0,0,0,0.27382714,0,0,13.229885,0,0,3.7999284,0,0,0,0,4.9864273,0,3.0573173,0,0,0,0.30511463,0.09675727,0.68524325,0,2.1259482,0,0,0
659,0,3.874433,7.8663964,1.4151787,2.930677,0,0,6.5403996,0.32920018,0,0.5772456,0,0,1.2598813,0,6.477188,2.98557,0,0.8597116,0,0,0,0.6690404,0,4.2928314,0,0,0,0
660,0,0,0,2.5075336,0,4.178362,3.6095388,0,0,0,0,4.3743763,0,0,0,7.0986547,0,0,1.3420591,0.38873786,0,0,0.11472847,0,0,0,0,9.655098,1.853675
661,0,2.0188136,0,0,6.031762,0,7.527577,0.116919614,0.23091432,3.2589467,1.7292356,2.7028458,0,0,15.945034,0,4.770842,2.1859174,2.9851358,0,2.9700935,0,1.1994317,0,1.9859024,0,0,0.5470496,0
662,2.4082325,0,0,15.820176,0,0,2.9552104,0,0,0,0,0,2.2641363,0,0,2.8446155,0,3.1533575,0,4.260843,0.5179641,0,0,0,3.092506,0,0.28834718,0,0
663,0,0,0.04012603,3.5190647,0,0,0,0,0,0,0,0,0,0,0,0,0.4182924,1.7926421,0,0,1.4922512,0,0,0,5.3010616,0,4.353885,0,0
664,0,0,5.378698,0,0,0,0,0.2686611,0,0,1.5788008,5.6460104,5.061919,2.1228857,0,6.388877,0,6.5960608,0,0,1.5526158,0,1.7432212,0,0.14867549,0,0,0.6079246,13.14957
665,2.0947645,0,0,0,0,1.5988052,2.2646437,0,0,0,8.523923,0,1.6020365,0,1.5177547,5.100676,0,0,1.0898792,0,0.6526482,1.0416335,0.30908406,1.4309751,0,2.0925355,5.7446647,0,0
666,2.065452,0,2.3560777,0,0.117198385,5.532087,0,0.23103341,0,0.7395738,4.707189,12.051708,4.298941,2.6523006,4.2553315,10.227101,0,1.2709916,0,1.9574288,1.1385378,0,0,0.86960286,3.8780746,0,0,6.3556643,3.3590689
667,4.2937727,0,4.8435535,0,0,0.89215326,0,0.7085758,0,0,2.3629923,0,3.615808,0.35094583,0.35342658,2.0731077,1.0782456,0,0,0,1.0689534,3.5650823,0,5.2749662,0,1.6238102,0,0,0
668,1.5550953,0,0,0,3.9621341,6.8715734,0,0,0,0,0,0,0.39669293,3.2307758,0,2.548065,0,0,1.6750476,0,0.27304605,0,3.5861924,0,0,4.4042835,4.9702325,0,0
669,0,1.7289433,2.1562304,0,0,9.024596,0,0,0,7.467476,0,0,0.29362297,0.7173907,0,1.8879387,0,0.41402736,0,0,0,2.198343,0,3.5517294,0,0,0,0,4.8623905
670,8.873623,1.095688,0,0,1.9380336,5.7568846,1.9405525,0,0,0,0,3.306528,0.77551305,0,3.0099592,6.265727,0,0,0,0,0,1.2326841,1.7191726,0.8356711,0,0,0.034040935,0,0
671,0.27741915,0,0,2.8783214,10.293601,6.5913835,0,0,2.5410268,0.47688374,0,0.18509127,0,0,0,0,0,0,0,2.5846047,3.4281042,0,1.2971252,0,3.2615907,1.0435795,0,0,0
672,0,0,0,0,2.4184592,0,0.9664988,3.9546764,0,0,1.5097516,2.0795145,0,0,1.6650447,11.322536,0,0,1.6667123,0,0.10952733,0,0,0,0,1.6848296,0,0,0
673,1.8511181,0,0.29452783,0,2.1912997,0,0,0,1.2758195,0,1.5029376,0.5616737,0,1.6251887,0,2.6162398,0,0,0,1.7614384,0,0,3.1240342,0.11708723,1.6788675,0,0,0,6.8287354
674,1.0602002,5.708885,0,0,4.0453334,0,0,0,0,0,0.34577787,1.9724587,0,0,0,0,0,7.3307304,0,0,0.6900033,0,1.2783531,0,0,0.35720322,0,0.30345398,0
675,0,6.747877,1.7036312,0,4.0788627,0,1.6343312,0,3.5354438,4.3151307,7.3897276,0,1.3178797,0,4.6096997,0,0.20062391,0,0,2.58931,0,0,0,1.731663,0,2.5785081,0,2.8081264,0
676,0.59261906,0,0,0,0,12.887282,3.7107797,4.6183476,0,0.6714377,0,0,1.0383675,0.34518543,0,1.184022,0,7.3236547,0,0,0.9063726,0,0,4.7528663,0.26943046,4.1823254,6.2280498,0,0
677,2.889547,0,0,0,0.16273001,0,0.17001882,8.600808,0,3.052871,0,0,0,0,14.403701,0,0,0,4.4682803,0.6159804,0,0,0.3953115,0,0,0,0,0,0
678,2.8340194,0,0,5.675416,0,5.600804,1.4848655,7.631441,0,3.5425427,0,0,0,0,0,0,1.307503,3.247363,0,4.6543813,0,3.3287868,0.13558716,0,4.2228837,0,4.858924,6.138328,0.39368126
679,0,0,2.333352,6.706328,4.2626696,0,0,8.552656,0,0.4824243,0,0,3.1353798,0,0,0,0,5.9165254,2.3803332,0,0,0.30445758,2.1781697,0,0,0.9922611,0,19.390205,0
680,5.664938,0,2.5690405,0,0,2.374607,0,0,3.055744,0,6.553381,7.1975613,0,4.189386,0,0.06913112,0,0,0,0,0.21591565,1.9289567,0,1.4803498,0,0,3.4300308,5.270015,0.9894791
681,6.535064,0,0,2.0403461,4.1476808,0,0,19.771946,1.6994551,0.003200649,0,0,0,0,0,4.0532923,2.9178874,0,1.7883555,0,1.4916893,0,0,5.002068,5.242245,0.86629766,5.8529677,2.2856996,0
682,1.5965555,3.9460309,2.4693503,0,0,0,3.2145305,0,0,2.0487502,0,0,1.5446441,0,0,9.595045,0.7282896,0,0,0,2.7763147,0,0,0,0,0,0,0,0.42728457
683,0,0,0,0,10.774495,1.7883097,0,0,2.3025932,0,3.1048622,14.566529,1.4784092,0,0,4.122085,1.8593692,0,0.5250369,0,0,0,1.0382651,0,0,0,0,0.2291371,4.9922795
684,5.6322074,10.801431,0,2.0772336,0,0,0,16.303518,2.269142,2.7265253,0,0,0,0,0,7.576609,0,6.7533016,1.8207604,3.2982411,0,0,0.4631014,2.794255,0,1.5909413,0,0.4073211,0
685,0,0,0,0,2.2412615,0,0.042502083,0,0,0,0,0,0,3.716681,0,0,2.5427043,0,0,0,0,0,0,0,0,0,0,0,0
686,1.182655,5.8885713,2.967279,4.38733,0,0,0,0,1.6330935,0,3.5072439,0,0,0.05298012,0,0,0,0,0,0.48134014,0,4.382703,0,0,5.517096,0.9557345,3.827573,0,2.8035367
687,1.1911598,0,0,0,0,0,4.268027,0,3.6818774,0,0,0,0,0,0,0,1.5670452,0,0.44985572,0,0,6.6420374,0,0,0,0.26018623,0,0,1.7393246
688,3.1846876,0,0.9928555,0,3.2910185,0,1.5096481,17.512524,3.2932885,0,2.2574494,0,0,0,0,0,0,0,0,4.7315254,0,0,0.60541093,0.63945484,0,0,0,0,1.1950945
689,0,0,0,0,3.2751298,0,0,0,5.75185,0,0.15518898,0,1.274902,0,0,0,1.3871732,0,0.50156426,0,0,0,0,0.47566828,0,0.54336756,4.348744,0,0.26319745
690,0,0,0,7.7672544,6.7384777,0,1.8898923,0,0,1.9565561,0,3.6527536,0,2.0177996,0,0,1.5361439,3.3921041,1.5330548,0,0,5.4238987,1.0804043,0,2.1309202,0,0,6.647044,0
691,0,14.51538,7.5327115,12.746914,1.8444895,0,0,6.4830685,0.8495871,0.20579514,10.510522,0,6.648189,0,16.951542,10.614135,0,3.747035,0,0,0,0,0,0,0,0,1.4190571,0,0
692,0,1.3927604,0.4406124,0,0,0,5.5443006,0,1.3926433,0,0,0,0,1.3682288,8.317557,6.0925174,0,3.962504,0,1.9735665,3.60617,2.789026,0,0,3.9300308,0,7.227024,5.485795,2.4918714
693,1.5468441,0.06799802,0,6.291451,0,0,0,0,0,0,2.728656,21.838263,0,3.3334055,0,0,1.8012317,6.3329515,0.42320287,0,0,0,0,0,0,4.458597,0,1.7768447,0
694,0,0,0,0,6.7561345,0.25374174,1.5509357,1.659346,0,0,0,0,4.1355047,2.5575695,0,4.120202,0,0,0.055820424,0,0.63233876,0,0.7692688,4.2147207,0,0,8.600878,0,5.4888096
695,0,1.9955753,0,0,0,3.5831985,0,0,1.5614821,0,0,0,0,0,4.4137554,3.4033992,5.0911493,0,1.1334182,0,3.2782261,3.1708553,0,0,0,1.9223981,0,0,12.038239
696,0.7777686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.174595,0,0,3.0478938,0,0,1.4795629,0,0,0,0,0,0
697,0,0,0,0,0,0,4.9334984,0,0,3.5728753,0.808873,0,0,0,0,10.181851,0,11.78002,0,0,0,0,0,0,0,0,0.59184957,0.23730215,3.5673385
698,2.0597992,6.9252377,4.5529337,0,0,0,0,0,0.8059404,0,0,0,3.1479108,0,8.102318,0,0.022516482,0,1.999781,1.546615,0,0,0,0,0,3.8500044,0,17.182013,0
699,0,0,0,0,0,0,0,0,0,1.1602732,0,0,0,0,0,0,0,3.786042,0,0,0,4.2809386,0,0,0,0.61671907,0,0,0.44123524
700,0,0.38794503,0,3.6264145,0,0,0,0,0,0,0,0,0,2.319331,0,0,1.0160792,3.7801661,0,0,0.8338094,0,0,0,0,1.587142,3.11606,7.961518,2.5289307
701,0,0,0,0,0,6.268816,1.3229184,0,0.39635515,0,0,0,2.3057618,0,0,0.17129086,1.6848772,0,1.9199561,0,0,0,0.91098315,0.60585666,3.4870217,0,0,0,0.47285247
702,0,0,6.01763,0,0,0,0,0.98164487,0,0.026761468,0,0,8.413147,0,1.2369071,0,0,7.5432396,0,1.0580119,0,0,1.657601,0,0,0,0,0,0
703,0.6336228,0,0.28954694,0,7.088135,0,0,0,0,0,3.4003382,0,0,0,0,10.376955,0,0.5844908,0,0,0.9002904,0,0,0,0,0,0,0,0
704,0.1483642,7.6589413,0,7.0277123,0,0,0,6.026553,2.3489542,0,3.8049133,3.5819402,2.4440486,0,1.2417854,0,0,0,1.2782329,0,2.9856281,0,0,0,2.8457568,0,0,5.017453,0
705,0.66039395,10.51301,0.8225593,0,0,0,5.0739408,0,0,0,2.9269114,0,0,1.5332873,10.844489,0,0,0,0,0,0,0,1.3018434,0,0,0,7.4681454,14.679991,0
706,0,0,0,0.40997067,0,0.48090488,6.2048645,0,0,0,1.3575504,3.9165556,0,0,0,0,2.4690187,0,0.17655821,2.0925753,0,0,0,1.591523,0,1.4603887,0,0,0
707,0,0,0,0,0,0,0,0,0,0.6757712,0,0,0,0.33484587,0,6.0063953,0,0,0,0,2.2831738,0,0.79311234,0,0,2.5366013,2.0919604,0,0
708,0.8752426,0,0,5.524506,0.8464466,0,0,0,0,0,3.219987,2.0101912,0,0,0,0,0,0,0,3.496379,0.60780895,0.11215218,0,0,0.7112093,2.7990527,0,2.6114547,0
709,0.227745,0.19888407,0,0,0,4.199732,1.5545751,0,3.4964414,0,4.1746435,0,0,0,1.0727535,8.009531,0,0,0,0,0,1.3237464,1.5281612,1.2429197,0,0.968792,1.8533356,4.5742464,0
710,0,15.227316,0,0,0,0,0,0,0,1.9243124,0,11.596986,0.32333964,0.49066216,10.056487,0,0,2.211044,0,0,0,0,0,0,6.387301,0.558854,5.26158,0,3.284081
711,1.6798589,0,0.020899286,0,6.441774,0,0,0,0,1.1908741,0,0,6.670913,0,0,0,0.4662191,0,0.95787203,0,0,1.5087949,0,0,2.5409217,5.0659995,0,0,1.5292658
712,3.4305565,0,0,0,0,0,2.2802935,0,0,0,1.7962666,1.0809311,0,0,0,0,0,0.43749687,0,1.2506431,0,0.06899258,0,0,0.26649216,2.2472782,1.120053,6.4810505,1.041021
713,0,6.5502377,0,0,0,5.651268,2.9757109,0,0,0,0,6.498589,0,0,0,0,0,4.4723186,2.6145017,0,0,3.7988057,0.71721154,0,7.9180474,0,0,0,6.7795625
714,0,0.011005499,0,0,9.494894,9.813129,0,0,3.272809,0.22942416,0,0,2.3898532,0.53844565,9.705598,0,0,0,0,0.7235836,0,0,0.16792637,5.9665046,0,0,0,0,0
715,0,0,0,0,0.15528561,0,0,0,0,0,0,0,8.238622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4200966,0
716,0,0,0,8.488918,0,0,0,5.0291004,0,2.5361857,0,0,1.2756082,0,5.4374375,0,3.7335985,0,0,0,0,1.9128695,0,0,0,0,4.0382757,0,0
717,1.2994717,1.1701502,0,0,8.583047,3.9444218,0,1.7039536,0,3.703811,0,0,4.7171183,4.4083767,3.1032805,0,0.9108603,0,1.3648317,0,0.25832772,2.3300202,1.750316,0,4.5289955,0,0,0,0
718,0,0,3.3849597,2.5324411,0,6.5648513,3.6711326,0,1.8865628,0,2.1265283,0.16053402,0,3.8289127,0,0,0,0,0,4.703271,0.124398105,0,0,4.722047,0,0,0,0,0
719,0.45187268,0,0,0,0,0,1.4077626,1.1616327,0,0,7.2018075,3.108236,0,0,0.8246628,0,1.1077975,7.001549,0,0,0.8092635,0,2.1650047,0,12.988481,0,0,0,0
720,0,0,2.8782218,0,0,0,10.527042,4.94758,1.7696034,2.4144597,0,0,0,0,0,8.37149,0,2.8828833,0,0,0,0,0,0,0.9541785,0,12.213564,0,0
721,0,0,0,0,0,0,0,0,1.3393966,0,10.333095,0,0,0,3.5574636,0,0,2.0927267,0.7063547,4.6528244,0.2019012,0.18018264,0,2.0348735,8.073467,0,0,0,0.22049402
722,0,0,4.699808,0,0,4.2719216,0,4.224323,0,0,0,0,14.976607,1.4326555,0,0,0,0,1.6553206,0,0,0,0,0.013320968,2.5904336,0.67781734,0,10.347246,0
723,1.8683714,5.606998,0,0,3.397461,0,0,5.4195166,0,0.7035591,0,0.3636748,0,0,2.1987386,0,0.81788987,0,0,0,0,0,0,0.12813303,4.688194,0.95440173,0,4.843415,0
724,0,0,0,0,0,0,0,0,0.16605386,0,0,4.6238008,5.399603,6.1161137,0,0,0,0.5229907,0,1.4852103,1.5585437,0,0,2.1075935,0,0,0,0,8.503597
725,3.191653,3.9693668,1.9761611,0,0.056370795,2.6438775,0,0,2.16386,6.5405645,4.72477,0,2.0145588,0,8.142842,1.2499646,0,0,0,0,2.4066327,1.0673001,0,2.8047824,0,0,0,10.448803,1.516795
726,1.2636061,0.4527924,3.123356,2.4115632,0,0,0,3.3830128,0,0,0,2.8848977,0,0,0,10.293575,1.1804882,0,0,0,0,0,0,0,3.4032245,2.1657264,0,0,0
727,2.074789,0,0,0,0,4.891765,1.800073,2.9138727,0,2.9413037,0,0,0,0,10.859639,8.617581,1.0033134,0,0.59448,0,0,2.443471,0,0,0,0,0,0,0
728,0,1.8757101,0,0,4.2099414,1.0401973,3.657903,2.54197,0,0,2.2121973,0,0,2.384986,0,0,0,4.712343,1.0045393,0,0.8377939,0,2.4431012,0,0,0,0,11.668282,0
729,0.31360903,0,0,11.327896,0,0,6.51512,0,2.8807907,0,0,0,0,0,0,3.5263891,0,3.7020633,0,0,0,0,3.9270608,0,3.0053828,0,0,0.9974087,1.0940384
730,0,0,0.9847049,0,0,0.1511139,0.53077096,0,0,0,0,0,0,0,0,0,2.1153255,0,0,0,0.8035812,4.8639593,0,1.7323102,0,1.167757,0,0,0
731,1.3622466,0,0,0,0,0,0,7.8875127,0.5882382,0.47392318,1.0963295,0.2340259,0,2.453914,0,0,0,0,0,2.8390896,0,0,0,0.33177042,0,0,0,0,0
732,4.566455,6.8546896,0,0,0,0,2.932152,0,6.9881434,4.8794084,0,4.6014967,0,1.4779456,5.1117315,0,0,5.3305755,4.8391905,2.0051305,0,2.4388988,0,0,0,0,4.745354,0,0
733,0,2.097967,0.5854875,7.3595653,0.581023,0,0,3.803086,0,0.37762976,7.459423,7.6140785,0,0,0.27367735,0,0,2.7134466,0,0,1.424183,0,0,0,1.7629844,0.58717394,0.3811866,0,0
734,0,0,1.2718766,0,0,0,0,0,0,0,0,0,4.48006,0,1.9798061,0,0,0,0.6520275,0,2.3268845,6.1943254,1.5277505,0,4.2234874,0.46130773,5.1743546,5.40481,0
735,0,0,0.44180048,0,2.630507,2.208763,0,0,0,0,1.5142407,4.298994,0,1.0818001,0.49653056,0,0,0,0,0,0,0,0.84697866,2.6371605,3.9440253,0,0,0,0.1254932
736,0,0.6142772,6.2991014,0,1.8909633,0,0,8.127998,0,0,0.19412549,0,0,0.52047485,2.8570695,0,0.87534165,1.8733531,0,0,0,0.26743507,0,0,0,0,1.3670775,0,7.045355
737,0,0,0,3.6616042,0,0.87464154,0,0,2.0463853,0,0,6.467316,4.4011493,2.7313507,0,13.76646,0,0,0,0,4.2333083,0,0,2.198025,0,0.6933696,0,0,0
738,1.2596916,0,0,0,14.18943,0,0,0.68397677,2.2689087,0,0,4.3713026,0,0,0,0,0,0,5.22338,0,0,0.5725055,0,1.9241148,0,2.355777,1.5905992,0,2.9617064
739,0,0,0,0,0,1.1028498,0,0,0.12257099,2.1706634,0,1.3089557,0,2.8374193,10.493794,4.351687,0.25875393,0,0,1.2884351,0,0,0,0,0,1.0183092,6.9952908,3.6656737,0
